GEOID,G18DELDNOR,G18DELRRIM,G18DELLMAJ,G18DELGSTR,G18DELICHE,G18DELOWRI,G18MAYDBOW,G18MAYLMOU,G18MAYGWIL,G18MAYICAN,G18MAYOWRI,G18ATGDRAC,G18ATGLHEN,G18ATGOWRI,G18CHADMEN,G18CHALBIS,G18CHAOWRI,G18COUDBON,G18COURCHI,G18COUGSCH,G18COUIREE,G18COUISIL,G18COUILEW,G18COUOWRI,G18HALDGAR,G18HALOWRI,G18USSDBRO,G18USSGORY,G18USSOWRI
110010058002005,76,6.8,2.6,3.9,2.5,0.8,71.1,4.2,6.5,6.2,2.9,80.5,9.3,0.5,76.9,10.7,2.5,58,8.9,13,16.3,40.4,3.7,1.7,79.9,3,69.9,15.1,1.8
110010047012008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010047021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001039,22.6,3.1,0.6,1.1,0.6,0.3,21.1,1.7,2.3,2,0.9,23.8,3.5,0.3,23.2,3.8,0.6,18.4,4.1,3.8,3.9,10.4,1.2,0.3,23.9,1.6,21.3,4.3,1
110010058002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010108002010,82.5,6,2,4,2.5,0.2,76.8,3.5,8.7,5.5,2.2,86.5,8,0.2,83.8,8,2.7,69.8,9,15.5,13,34.7,3,1,86.8,3.5,78.3,13.7,1.2
110010046002019,19.3,0.5,0.4,1,0.4,0.2,15.6,0.6,2.5,1.7,1.1,20.2,1.3,0.1,18.6,1.9,0.7,14.2,0.6,2.5,4.3,9.6,0.9,0.3,19.3,0.4,17.1,3.5,0.3
110010033022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010071002007,69.9,4.8,1.8,3.8,2.1,1.2,58.3,3.3,8.7,6.5,4.6,74.6,6.7,0.4,70.4,8.3,2.7,48.4,6.5,9.7,13.2,42.6,2.8,1.5,70,2.7,60.9,14.8,2
110010069002002,7.7,0.5,0.2,0.4,0.2,0.1,6.4,0.4,1,0.7,0.5,8.2,0.7,0,7.8,0.9,0.3,5.3,0.7,1.1,1.5,4.7,0.3,0.2,7.7,0.3,6.7,1.6,0.2
110010069002008,17,1.2,0.4,0.9,0.5,0.3,14.1,0.8,2.1,1.6,1.1,18.1,1.6,0.1,17.1,2,0.7,11.7,1.6,2.4,3.2,10.3,0.7,0.4,17,0.7,14.8,3.6,0.5
110010071002012,22.1,1.5,0.6,1.2,0.7,0.4,18.4,1,2.8,2,1.5,23.6,2.1,0.1,22.3,2.6,0.9,15.3,2.1,3.1,4.2,13.5,0.9,0.5,22.1,0.9,19.2,4.7,0.6
110010068021006,64.4,5.3,1.4,2.9,2.2,1.3,55.9,3.1,7.6,5.6,3.7,69,6.7,0.2,65.4,7.8,2.4,47,5.5,8.7,14.3,36.6,2.8,1.1,64.9,3.2,57.4,12.8,2.2
110010068022002,71.4,4.9,1.9,3.8,2.2,1.2,59.6,3.4,8.9,6.6,4.7,76.3,6.9,0.4,72,8.5,2.8,49.5,6.6,9.9,13.5,43.5,2.8,1.5,71.5,2.8,62.2,15.1,2
110010068022008,1,0.1,0,0.1,0,0,0.9,0,0.1,0.1,0.1,1.1,0.1,0,1,0.1,0,0.7,0.1,0.1,0.2,0.6,0,0,1,0,0.9,0.2,0
110010068022014,43.7,3,1.1,2.4,1.3,0.7,36.4,2.1,5.4,4,2.9,46.6,4.2,0.2,44,5.2,1.7,30.3,4.1,6.1,8.3,26.6,1.7,0.9,43.7,1.7,38,9.2,1.2
110010068022001,64.9,5.4,1.4,2.9,2.2,1.3,56.4,3.2,7.7,5.6,3.7,69.5,6.8,0.2,65.9,7.9,2.4,47.4,5.6,8.8,14.4,36.9,2.8,1.1,65.5,3.3,57.9,12.9,2.2
110010068022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010068041014,16.5,1.4,0.4,0.7,0.6,0.3,14.3,0.8,2,1.4,0.9,17.7,1.7,0,16.8,2,0.6,12.1,1.4,2.2,3.7,9.4,0.7,0.3,16.6,0.8,14.7,3.3,0.6
110010076015004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010077091009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010074011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076015003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076015023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076015024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076015018,45.5,0.6,0.5,0.9,1.2,0.1,38.5,1.2,3,4.1,1.4,45.3,2,0.3,44.9,2.8,0.5,40.7,1,4.7,12.6,8.4,1.5,0.2,45.3,0.6,43.7,4.2,0.4
110010075031011,29.1,0.5,0.4,0.7,0.8,0.2,23.6,0.9,2.7,2.4,1.4,29.3,1.3,0.2,28.5,1.9,0.4,23.8,0.8,2.7,10,5.6,0.9,0.5,28.9,0.5,27,3.4,0.4
110010075031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010098072010,143.9,1.4,1.9,2.7,2.8,0.5,117.4,3.4,12.1,14.5,5.1,143.3,6.4,0.7,141.8,7.3,1.1,124,3.1,14.5,35.9,14.6,4.8,2,144.4,1.6,137.8,11.6,1.5
110010023021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010023021022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009013012,8.2,1.8,0.3,0.3,0.3,0.1,8.8,0.5,0.6,0.8,0.1,9,1.5,0.1,9.1,1.3,0.2,5.5,2,1,2.5,4.7,0.4,0.1,8.1,0.4,7.5,1.5,0.3
110010010011001,0.5,0,0,0,0,0,0.4,0,0,0,0,0.5,0,0,0.5,0.1,0,0.3,0,0.1,0.1,0.4,0,0,0.4,0,0.4,0.1,0
110010010011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010010012003,21,1.8,0.7,1.4,0.6,0.2,19.6,1,2.3,1.6,0.7,22.9,2.2,0.1,22.2,2.6,0.5,12.8,2.1,2.8,4.8,16.4,0.6,0.3,19.9,0.9,18.8,4.2,0.5
110010010012004,5.9,0.5,0.2,0.4,0.2,0.1,5.5,0.3,0.6,0.5,0.2,6.5,0.6,0,6.3,0.7,0.1,3.6,0.6,0.8,1.4,4.6,0.2,0.1,5.6,0.2,5.3,1.2,0.1
110010010011013,29.7,2.5,1,2,0.9,0.3,27.7,1.4,3.2,2.3,1,32.3,3.1,0.2,31.3,3.6,0.6,18.1,3,4,6.8,23.2,0.9,0.4,28.1,1.2,26.6,6,0.7
110010010011010,31,2.6,1,2.1,0.9,0.3,29,1.4,3.3,2.4,1.1,33.8,3.3,0.2,32.7,3.8,0.7,18.9,3.1,4.2,7.1,24.3,0.9,0.4,29.4,1.3,27.8,6.2,0.7
110010010012005,29.2,2.5,1,2,0.8,0.3,27.3,1.3,3.1,2.2,1,31.8,3.1,0.2,30.8,3.6,0.6,17.8,3,3.9,6.7,22.8,0.8,0.4,27.6,1.2,26.2,5.9,0.7
110010011002006,18,1.4,0.4,0.9,0.5,0.3,16.3,0.7,2.2,1,0.8,19.5,1.4,0.2,18.8,1.6,0.5,11,1.6,2.2,4.3,13.7,0.6,0.3,17,0.6,15.5,3.2,0.4
110010011002028,20.9,1.6,0.4,1.1,0.5,0.3,18.9,0.8,2.5,1.2,0.9,22.6,1.6,0.2,21.8,1.9,0.5,12.7,1.8,2.5,5,15.8,0.7,0.3,19.7,0.7,17.9,3.7,0.5
110010010012013,48.8,4.1,1.6,3.3,1.4,0.5,45.6,2.2,5.2,3.7,1.7,53.2,5.2,0.3,51.5,6,1.1,29.8,4.9,6.5,11.2,38.2,1.4,0.7,46.2,2.1,43.7,9.8,1.2
110010011004016,22.8,1.8,0.4,1.2,0.6,0.3,20.6,0.9,2.7,1.3,1,24.6,1.8,0.2,23.8,2,0.6,13.9,2,2.8,5.4,17.3,0.7,0.3,21.5,0.8,19.6,4.1,0.5
110010011002026,18,1.4,0.4,0.9,0.5,0.3,16.3,0.7,2.2,1,0.8,19.5,1.4,0.2,18.8,1.6,0.5,11,1.6,2.2,4.3,13.7,0.6,0.3,17,0.6,15.5,3.2,0.4
110010010014018,20,1.9,0.4,1.2,1.1,0.3,18.6,0.8,2.3,1.8,0.7,22.2,1.9,0.2,21.7,2.1,0.6,11.8,2.2,2.6,5.4,15.8,0.6,0.4,18.8,1.3,17.9,3.7,0.8
110010010012025,24.6,2.1,0.8,1.7,0.7,0.3,23,1.1,2.6,1.9,0.8,26.8,2.6,0.2,26,3,0.5,15,2.5,3.3,5.6,19.3,0.7,0.3,23.3,1,22.1,4.9,0.6
110010010012031,12.8,1.1,0.4,0.9,0.4,0.1,11.9,0.6,1.4,1,0.4,13.9,1.3,0.1,13.5,1.6,0.3,7.8,1.3,1.7,2.9,10,0.4,0.2,12.1,0.5,11.4,2.6,0.3
110010016001002,29.6,0.8,0.4,1.3,1.4,0.4,27.8,0.5,2.2,1.2,1.4,32,1.1,0.2,29.7,2.1,1,23.9,0.9,2.9,10.4,14.2,1.5,0.5,28.7,0.8,26.5,4.4,0.5
110010016001017,32.9,0.8,0.4,1.4,1.5,0.4,30.9,0.6,2.5,1.4,1.6,35.6,1.3,0.2,33.1,2.4,1.2,26.6,1.1,3.3,11.5,15.8,1.6,0.5,32,0.9,29.5,4.9,0.6
110010095033013,15.3,0.6,0.3,0.9,0.5,0.2,12.2,0.5,2.2,1.2,1.4,16.3,1.1,0.1,15.1,1.6,0.8,12.3,1,2.8,4,8.5,1,0.4,15.4,0.7,13,3.6,0.3
110010095031014,30.1,0.7,0.5,0.8,1.3,0.3,25.4,0.7,2.8,2.2,1.8,30.7,1.5,0.2,29.3,2.4,0.9,25.7,1.2,3.5,8.9,11.1,1.7,0.6,29.5,0.8,27.6,3.9,0.4
110010095032015,2.6,0.1,0,0.1,0.1,0,2.2,0.1,0.2,0.2,0.2,2.7,0.1,0,2.6,0.2,0.1,2.3,0.1,0.3,0.8,1,0.1,0.1,2.6,0.1,2.4,0.3,0
110010095032009,6.1,0.2,0.1,0.3,0.2,0.1,4.9,0.2,0.9,0.5,0.6,6.5,0.4,0,6,0.6,0.3,4.9,0.4,1.1,1.6,3.4,0.4,0.2,6.2,0.3,5.2,1.4,0.1
110010094001013,22,0.4,0.2,0.9,0.7,0.2,18.8,0.4,2.1,1.5,1.2,22.8,0.9,0.1,21.8,1.5,0.5,18.6,0.5,2.6,7.1,8.3,1.1,0.3,21.9,0.4,20.3,3,0.2
110010094002000,6.4,0.1,0.1,0.3,0.2,0,5.5,0.1,0.6,0.4,0.3,6.7,0.3,0,6.4,0.5,0.1,5.4,0.1,0.8,2.1,2.4,0.3,0.1,6.4,0.1,5.9,0.9,0
110010095032012,4.8,0.2,0.1,0.3,0.2,0.1,3.9,0.2,0.7,0.4,0.4,5.2,0.4,0,4.8,0.5,0.2,3.9,0.3,0.9,1.3,2.7,0.3,0.1,4.9,0.2,4.1,1.1,0.1
110010092041002,69.7,2.5,1.5,2.7,1.8,0.4,57.3,2.6,7.6,5.5,4.2,71.5,5.1,0.3,67.3,6.4,2.2,55,3.9,8.4,15.9,28.4,3.4,0.7,68.8,1.9,63.2,10.9,1.1
110010092011012,11.6,0.4,0.3,0.4,0.3,0.1,9.5,0.4,1.3,0.9,0.7,11.9,0.9,0.1,11.2,1.1,0.4,9.1,0.6,1.4,2.6,4.7,0.6,0.1,11.4,0.3,10.5,1.8,0.2
110010092011011,11.6,0.4,0.3,0.4,0.3,0.1,9.5,0.4,1.3,0.9,0.7,11.9,0.9,0.1,11.2,1.1,0.4,9.1,0.6,1.4,2.6,4.7,0.6,0.1,11.4,0.3,10.5,1.8,0.2
110010093012012,18.7,0.7,0.4,1,0.6,0.1,15,0.7,2.7,1.5,0.9,19.6,1.3,0.1,18,2,0.8,13.6,0.9,2.6,4.8,10,0.7,0.2,18.9,0.4,16.5,3.6,0.3
110010093012015,18.2,0.7,0.3,1,0.6,0.1,14.6,0.7,2.6,1.4,0.9,19,1.3,0.1,17.5,1.9,0.8,13.2,0.9,2.5,4.7,9.7,0.7,0.2,18.3,0.3,16,3.5,0.3
110010093021011,24.8,0.9,0.5,1,0.7,0.2,20.4,0.9,2.7,2,1.5,25.4,1.8,0.1,23.9,2.3,0.8,19.5,1.4,3,5.6,10.1,1.2,0.2,24.4,0.7,22.4,3.9,0.4
110010093012026,27.5,1,0.5,1.5,0.8,0.2,22.1,1.1,4,2.2,1.4,28.8,2,0.2,26.5,2.9,1.2,20.1,1.3,3.8,7.1,14.6,1.1,0.3,27.7,0.5,24.3,5.3,0.4
110010093021010,12.8,0.4,0.3,0.5,0.3,0.1,10.5,0.5,1.4,1,0.8,13.1,0.9,0.1,12.4,1.2,0.4,10.1,0.7,1.5,2.9,5.2,0.6,0.1,12.6,0.3,11.6,2,0.2
110010073011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011082,35,0.8,0.4,0.6,0.9,0.3,29.2,0.6,3,3.2,1.4,35.6,1.4,0.3,34.5,2.3,0.3,30.8,1.2,4,11.2,5.7,1.4,0.8,35.2,0.5,33.8,3.1,0.2
110010073011132,46.5,1.1,0.5,0.8,1.2,0.4,38.9,0.7,4,4.2,1.9,47.4,1.9,0.4,45.9,3.1,0.4,41,1.6,5.3,14.8,7.5,1.9,1.1,46.9,0.7,45,4.1,0.3
110010104002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010093012009,52.8,1.9,1,2.9,1.6,0.4,42.4,2,7.7,4.2,2.7,55.2,3.8,0.4,50.9,5.5,2.2,38.5,2.5,7.3,13.6,28.1,2.1,0.6,53.2,1,46.6,10.2,0.8
110010095033017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010093012017,29.7,1.1,0.6,1.6,0.9,0.2,23.9,1.1,4.3,2.4,1.5,31.1,2.1,0.2,28.6,3.1,1.3,21.7,1.4,4.1,7.7,15.8,1.2,0.4,29.9,0.6,26.2,5.8,0.5
110010074042008,12.8,0.1,0.1,0.4,0.3,0,10.3,0.4,1,1.2,0.7,13.1,0.5,0,12.9,0.7,0,11.6,0.2,1.3,3.5,1.8,0.5,0.2,13.3,0.1,12.9,0.8,0.1
110010074031006,46.2,0.4,0.6,0.9,1.1,0.2,36.3,1.2,3.6,5.9,2.1,46.2,1.9,0.2,46.5,1.9,0.2,39.3,0.7,4.6,15.4,5.2,1.9,0.6,46.4,0.5,45.1,3.3,0.3
110010073042002,18.1,0.2,0.3,0.5,0.6,0.1,14.4,0.5,1.6,2,1,18.1,1,0.1,17.8,1.3,0.4,15.6,0.5,2,6.3,3.3,0.8,0.5,18.1,0.4,17.7,1.4,0.3
110010001004015,1.9,0.3,0.1,0.1,0.1,0,1.9,0.1,0.2,0.1,0.1,2,0.3,0,2,0.3,0,1.4,0.3,0.3,0.4,1,0.1,0,1.9,0.1,1.7,0.4,0.1
110010098011014,52,0.5,1,0.9,0.7,0.2,41.7,1.5,4.5,4.3,2.4,51.5,2.1,0.3,50.9,2.8,0.6,45.9,0.9,5.1,15.7,6.5,1.4,0.7,51.3,0.6,49.4,4.2,0.3
110010098011005,26.8,0.2,0.5,0.5,0.4,0.1,21.5,0.8,2.3,2.2,1.2,26.6,1.1,0.1,26.3,1.4,0.3,23.7,0.4,2.6,8.1,3.3,0.7,0.3,26.5,0.3,25.5,2.2,0.1
110010097001016,54.4,0.5,1.1,1,0.8,0.2,43.6,1.6,4.7,4.5,2.5,53.9,2.2,0.3,53.2,2.9,0.6,48,0.9,5.3,16.5,6.8,1.5,0.7,53.7,0.6,51.7,4.4,0.3
110010097002001,1.2,0,0,0,0,0,1,0,0.1,0.1,0,1.2,0,0,1.2,0.1,0,1,0,0.1,0.4,0.1,0,0,1.2,0,1.2,0.1,0
110010095042003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010059001037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078041001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010098041002,25.6,0.2,0.2,0.5,0.8,0.2,20.7,0.6,1.8,2.5,1.8,25.3,1,0.1,25.2,1.5,0.4,22.6,0.6,2.1,7.6,4.1,0.8,0.5,25.2,0.4,24.4,2.2,0.2
110010104001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010095041016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010095041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076012001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010052011002,142.5,8.3,4.5,5.8,3.5,1.2,127.7,7.3,12,10.8,5.9,148.3,13.7,1.1,140.2,16.4,4.8,110.2,12,19.3,25.7,70.9,5.9,2.3,146.2,4.7,129.7,24.2,3.2
110010055003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009011003,25.7,3.5,0.8,1.4,1.2,0.4,26.8,1.6,2.1,1.5,0.6,27.8,3.6,0.3,28,3.4,0.6,16.6,3.8,2.9,7.8,15.9,1.1,0.2,24.8,1.2,22.6,5.2,0.9
110010095051009,20.3,0.2,0.2,0.6,0.5,0.1,17.9,0.3,1.5,1.3,0.7,20.4,0.9,0.1,19.9,1.4,0.3,18,0.3,2,5.6,5,0.9,0.2,19.7,0.4,19,2.3,0.1
110010074041003,12,0.1,0.1,0.4,0.3,0,9.7,0.3,0.9,1.2,0.7,12.3,0.5,0,12.1,0.7,0,10.9,0.2,1.2,3.3,1.7,0.5,0.2,12.4,0.1,12.1,0.7,0.1
110010002011001,467.8,65.5,15.6,20.2,14.5,5.7,464.3,32.2,39.3,33.3,14.2,499.3,66.2,6.7,501.5,64.1,9.9,337.9,78.6,65.2,87.8,230.5,13.1,5,469.6,26.6,421.4,93.5,17.4
110010078062011,37.7,0.6,0.7,0.6,1.5,0.2,31.9,1,3.1,3.7,1.4,38.5,1.8,0.1,37.1,2.9,0.7,35.2,1.2,4.5,10.8,7.9,1.2,0.3,38.6,0.6,35.9,4.1,0.2
110010055002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010008022022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010097001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010044001008,44.3,2,1.3,1.9,0.9,0.4,38.1,1.7,4.4,3.1,2.4,46.4,3.3,0.3,43,4.8,1.7,31.5,3.1,6,9.3,25.8,1.6,0.6,43.6,1.6,38.7,7.7,1
110010068022010,34.4,2.4,0.9,1.9,1.1,0.6,28.7,1.6,4.3,3.2,2.3,36.8,3.3,0.2,34.7,4.1,1.3,23.9,3.2,4.8,6.5,21,1.4,0.7,34.5,1.3,30,7.3,1
110010074072010,18.6,0.1,0.3,0.5,0.4,0.1,15.3,0.5,1.4,2,0.8,18.8,0.8,0.1,18.7,0.9,0.2,16.4,0.3,1.7,6.4,2.3,0.6,0.3,18.8,0.4,18.3,1.4,0.2
110010074041004,21.3,0.2,0.2,0.7,0.5,0,17.1,0.6,1.6,2.1,1.2,21.7,0.8,0.1,21.3,1.2,0.1,19.2,0.3,2.2,5.8,3,0.9,0.4,22,0.1,21.4,1.3,0.1
110010099031002,20,0.1,0.2,0.4,0.5,0,16.8,0.3,1.3,2,0.9,20.3,0.5,0.1,19.9,1.1,0.1,17.3,0.3,1.6,6.8,3.2,0.8,0.2,20.3,0.2,19.5,1.4,0.1
110010049022001,11.4,1,0.4,0.6,0.4,0.1,10.7,0.6,1,0.9,0.4,12.1,1.4,0.1,11.6,1.6,0.4,8.7,1.3,2,2.5,6.1,0.6,0.3,12,0.5,10.5,2.3,0.3
110010032004002,64.9,1.5,1,2.9,1.5,0.2,52.5,1.9,7.7,4.6,4.1,66.8,3.9,0.4,62.7,4.6,2.8,46.5,2.4,9.3,15.4,30.6,2,1.3,64.3,1.4,56.6,11.4,1
110010030002000,51.3,1.1,1,3.9,1,0.5,40.2,1.5,8.2,3.6,3.6,54,3.4,0.3,48.7,4.7,3.1,33.2,1.8,10,9.3,34.5,1.7,0.8,49.7,1.7,41,12.9,0.9
110010078062021,1.6,0,0,0,0.1,0,1.3,0,0.1,0.2,0.1,1.6,0.1,0,1.6,0.1,0,1.5,0.1,0.2,0.5,0.3,0.1,0,1.6,0,1.5,0.2,0
110010011002025,24.2,1.9,0.5,1.3,0.6,0.3,21.9,1,2.9,1.4,1.1,26.2,1.9,0.2,25.3,2.2,0.6,14.8,2.1,2.9,5.8,18.3,0.8,0.4,22.8,0.8,20.8,4.3,0.6
110010105002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010011004005,14.7,1.2,0.3,0.8,0.4,0.2,13.3,0.6,1.8,0.8,0.7,15.9,1.2,0.1,15.4,1.3,0.4,9,1.3,1.8,3.5,11.1,0.5,0.2,13.9,0.5,12.6,2.6,0.4
110010099021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010014022005,13,1.1,0.3,0.8,0.5,0.2,12.3,0.6,1.3,0.7,0.5,14.1,1.2,0.1,13.8,1.2,0.3,8.8,1.3,2,3.4,8.5,0.5,0.2,12.6,0.5,11,2.7,0.4
110010067002007,59.9,5.3,1.3,3.3,1.6,0.9,50.5,3.1,8.8,4.1,3.3,63.8,6.4,0.7,61.7,6.8,2,36.7,6,8.4,13.1,46.8,1.9,1,55.8,3.3,48.9,12.8,2.5
110010067002000,1.9,0.2,0,0.1,0.1,0,1.6,0.1,0.3,0.1,0.1,2,0.2,0,2,0.2,0.1,1.2,0.2,0.3,0.4,1.5,0.1,0,1.8,0.1,1.6,0.4,0.1
110010067001006,7.6,0.7,0.2,0.4,0.2,0.1,6.4,0.4,1.1,0.5,0.4,8.1,0.8,0.1,7.8,0.9,0.3,4.7,0.8,1.1,1.7,5.9,0.2,0.1,7.1,0.4,6.2,1.6,0.3
110010080021006,33.9,2.4,0.9,1.8,1,0.6,30.1,1.7,3.8,2.4,1.8,36.1,3.4,0.2,34.8,3.6,1,24.3,3,4,6.5,20.7,1.3,0.5,33,1.7,30,6,1.2
110010079013003,51.7,3.3,1.1,2.4,1.6,0.8,42.8,2.2,6.5,4.9,3.2,55,4,0.6,52.6,4.8,1.7,39.4,4.1,6.3,11.3,25.5,2.3,0.9,52.4,2.3,46.4,9.6,1.6
110010080021004,51.8,3.7,1.3,2.7,1.5,0.9,46.2,2.5,5.8,3.7,2.8,55.2,5.1,0.3,53.3,5.5,1.5,37.2,4.5,6.2,10,31.7,2,0.8,50.6,2.6,46,9.1,1.9
110010076031003,48.7,0.6,0.2,0.9,1.3,0.1,40.8,1,3.2,4.3,2.1,48.6,1.4,0.2,47.2,2.6,0.7,39.9,1.2,3.5,15.1,10.9,2.8,0.6,47.1,0.8,45.3,4.7,0.4
110010099072000,163.9,1.2,1.6,2.6,5.5,0.5,132.1,5,12.6,16.5,7.2,163.7,6.8,0.9,163.6,8.2,1.2,144,2.3,11.1,46.7,17.2,4.9,1.6,160.6,2.6,159.9,11.2,0.9
110010099072005,101,0.7,1,1.6,3.4,0.3,81.3,3.1,7.8,10.2,4.5,100.8,4.2,0.5,100.8,5.1,0.7,88.6,1.4,6.9,28.7,10.6,3,1,98.9,1.6,98.5,6.9,0.5
110010099051012,38,0.5,0.3,0.5,0.9,0.2,30.8,0.9,2.1,4.2,1.6,37.8,1.4,0.1,37.3,1.9,0.4,33.5,0.9,3,10.6,4.4,1.4,0.5,37.3,0.5,36.5,2.6,0.2
110010078061013,26.6,0.4,0.5,0.4,1.1,0.1,22.5,0.7,2.2,2.6,1,27.2,1.3,0,26.1,2,0.5,24.8,0.9,3.2,7.6,5.6,0.9,0.2,27.3,0.4,25.3,2.9,0.1
110010078071003,15.4,0.1,0.2,0.3,0.4,0.1,13,0.4,1,1.4,0.6,15.5,0.6,0,15.2,1,0.1,13.6,0.2,1.5,5,2.1,0.7,0.2,15.5,0.1,14.8,1.4,0.1
110010078071005,5.8,0,0.1,0.1,0.1,0,4.9,0.2,0.4,0.5,0.2,5.8,0.2,0,5.7,0.4,0,5.1,0.1,0.6,1.9,0.8,0.3,0.1,5.8,0,5.6,0.5,0
110010078081006,33.8,0.2,0.4,0.5,0.7,0.1,27.9,0.8,2.8,2.4,1.1,32.9,1.5,0.2,31.8,2.2,0.4,29.1,0.6,3.1,9.4,3.4,1.3,0.4,32.6,0.4,32.1,2.2,0.1
110010078071009,23.1,0.2,0.3,0.5,0.6,0.1,19.4,0.6,1.5,2.1,1,23.2,0.9,0.1,22.9,1.5,0.2,20.4,0.3,2.3,7.5,3.1,1.1,0.2,23.2,0.1,22.2,2,0.1
110010099032006,7.2,0.1,0.1,0.2,0.2,0,6.1,0.1,0.5,0.7,0.3,7.3,0.2,0,7.2,0.4,0,6.2,0.1,0.6,2.4,1.2,0.3,0.1,7.3,0.1,7,0.5,0
110010078082004,21.3,0.1,0.2,0.3,0.4,0.1,17.6,0.5,1.7,1.5,0.7,20.8,1,0.1,20.1,1.4,0.2,18.4,0.4,2,6,2.1,0.8,0.2,20.6,0.2,20.3,1.4,0.1
110010078071012,25.4,0.2,0.3,0.5,0.6,0.1,21.4,0.7,1.6,2.3,1,25.5,1,0.1,25.1,1.6,0.2,22.4,0.4,2.5,8.3,3.4,1.2,0.3,25.5,0.1,24.4,2.2,0.1
110010078071013,33.1,0.2,0.4,0.7,0.8,0.2,27.9,0.9,2.1,3,1.4,33.2,1.3,0.1,32.8,2.1,0.2,29.2,0.5,3.3,10.8,4.5,1.6,0.3,33.2,0.2,31.8,2.9,0.1
110010025011001,22.2,0.5,0.4,1.3,0.7,0.2,19.4,0.5,2.6,1.3,1.1,23.4,1.2,0.1,22,1.8,0.8,17,0.9,3.1,6,11.4,0.9,0.3,21.6,0.5,19.2,4.2,0.3
