GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRLIT,G18GOVDJOR,G18GOVLBOE,G18GOVCBAY,G18GOVOWRI,G18LTGRMCG,G18LTGDCOL,G18SOSRDEN,G18SOSDHUM,G18CONRWOO,G18TRERELL,G18ATGRWAS,G18ATGDBIS,G18SPIRYBA,G18SPIDWIL
16031312704,16,031,312704,412,102,9,6,0,399,121,422,104,472,472,421,103,312,208
16031312705,16,031,312705,277,86,7,3,0,275,94,285,87,336,336,293,77,244,126
16031312706,16,031,312706,283.6,129.7,12.1,8.1,0,292.6,139.9,295.8,130.7,387.7,383.8,307.9,119.6,254.7,175.8
16031312707,16,031,312707,226.6,39.3,5.1,4,0,230.3,41.9,240.7,33.6,256.5,257,241.5,33,193.9,75.4
16031312708,16,031,312708,71.3,14,0,0,0,71.4,14,73.4,12,71.4,71.3,71.4,15,67.3,19
16031312709,16,031,312709,24.3,0,0,2.9,0,27.2,0,26.3,1,25.3,25.3,27.2,0,24.3,2.9
16031312710,16,031,312710,425,65.8,6.9,4.9,0,422.1,70.7,432.9,60.9,465.3,461.4,437.8,55,288.8,205.9
16031312711,16,031,312711,58.6,7.4,0.9,0.1,0,57.9,5.8,60.6,4,60.1,58.5,63.8,1.6,49,14.7
16031312712,16,031,312712,338.4,67.3,3.9,2,0,335.4,76.1,344.2,66.3,381.3,383.2,347.1,62.4,260.4,148.2
16031312713,16,031,312713,67.8,2,0,0,0,63.1,5.8,64,3.9,64.1,63.1,65.9,2,57.2,9.8
16031312714,16,031,312714,130.4,18.8,1,2,0,131.4,19.8,133.4,17.8,144.3,143.3,133.4,18.8,110.7,40.5
16031312715,16,031,312715,140.4,12.8,5.9,2,0,150.3,9.9,148.3,11.9,157.2,156.2,146.4,12.8,119.7,39.5
16031312716,16,031,312716,161,38,4,2,0,163,42,174,33,182,182,174,32,133,69
16031312717,16,031,312717,233,20.2,4,9,0,233.9,32.2,240,26.1,250.1,248.1,241,23.1,189.2,72
16031312718,16,031,312718,36.2,4.7,0.1,2,0,35.3,7.7,37.3,5.7,39.7,39.7,38.4,4.6,32.4,9.5
16031312719,16,031,312719,185,19,2,2,0,185,24,191,19,196,197,195,14,155,51
16031312720,16,031,312720,340.4,45.1,5.1,10.2,0,332.2,65.4,343.4,51.1,371.4,368.4,347.7,45.8,263.1,133.6
16031312721,16,031,312721,393.5,74.3,4,6.9,0,396.5,81.3,407.4,71.4,448,450,414.3,59.5,342,130.8
16031312722,16,031,312722,31.6,6.2,0.1,0,0,32.7,3.2,29.6,5.2,32.8,30.7,32.6,3.2,24.2,9.6
16031312723,16,031,312723,306.8,62.5,2,8.8,0,299,73.3,304.9,64.5,331.3,332.2,315.6,53.7,222.8,151.5
16031312724,16,031,312724,138,6,0,2,0,135,12,138,8,138,139,140,5,115,32
16031312725,16,031,312725,32.9,29.9,0,2.1,0,34.8,29.7,34.5,29.7,52.3,53,35.9,28.1,31.3,32.9
16033333501,16,033,333501,71.8,23,2,0,0,70.8,19,79.7,11.1,87.8,86.8,75.8,11.1,48.9,41.9
16033333502,16,033,333502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16033333503,16,033,333503,62,10,2,4,0,65,12,68,11,71,71,68,8,48,29
16035357001,16,035,357001,259.2,117.2,6.4,5.7,0,259.2,121.1,270.4,107.1,318.7,319.4,275.1,103.5,175.9,212.2
16035357002,16,035,357002,265,101,5,4,0,265,100,272,92,311,307,274,88,151,220
16035357003,16,035,357003,283.8,107.8,3.6,6.3,0,276.8,114.9,279.6,105.9,319.3,316.6,278.9,100.5,166.1,232.8
16035357004,16,035,357004,207,76,3,0,0,209,74,214,71,238,239,215,65,132,154
16035357005,16,035,357005,243,128,4,3,0,238,136,246,126,310,310,252,122,139,237
16035357006,16,035,357006,58.2,6.9,0.1,0.1,0,52.7,10,55.5,8.8,56.7,55.9,55,9.1,36.9,27.6
16035357007,16,035,357007,24,12.4,0.9,0,0,22.2,12.4,25.8,8.9,29.3,30.2,22.2,12.4,17.8,18.7
16035357008,16,035,357008,127,17.4,1,2,0,125,22.5,123,25.5,133.2,131.2,129,20.5,107.9,39.6
16035357009,16,035,357009,334,49,2,6,0,322,64,328,62,352,352,331,53,244,153
16035357010,16,035,357010,23.2,5.7,0,0.1,0,22.3,5.7,23.3,5.8,23.6,23.6,23.4,5.7,18.4,9.7
16035357011,16,035,357011,144.2,60,0,1.9,0,144.2,59,142.3,57.1,163.6,159.7,143.2,59,110.3,92.9
16035357012,16,035,357012,190.5,54.3,2.1,6.2,0,194.6,55.3,196.8,56.5,210.7,210.1,197.3,52.8,130.3,121.1
16035357013,16,035,357013,76.3,33.6,1,2,0,75.3,37.6,75.3,37.6,90.1,89.1,76.3,34.6,70.3,43.5
16035357014,16,035,357014,86,12,0,2,0,83,17,81,20,83,84,81,20,56,46
16037378001,16,037,378001,324,63.5,0.1,5,0,329.4,59.5,333.3,47.8,339.7,345.6,338.2,42,277.8,111.9
16037378002,16,037,378002,236.2,62.9,4,5.2,0,259.3,45.9,260.6,36.3,270.4,272.7,253,41.9,202.3,103.8
16037378003,16,037,378003,245.8,74.9,9.5,4.4,0,250.2,86,265.7,62.7,293.7,297.1,261.5,69.5,192.6,138.5
16037378004,16,037,378004,73,29.6,4.8,1,0,75.7,35.5,79.9,28.6,90.3,93.3,84.7,25.4,70.7,36.5
16037378005,16,037,378005,62.9,7.3,0.1,0,0,63,4.6,59.2,5.3,63.4,63.4,63.1,5.4,57.7,13.6
16037378006,16,037,378006,110.1,20.2,0.2,1.1,0,112.2,20.4,108.4,21,111.9,111.9,110.3,21.2,106.2,26.3
16037378007,16,037,378007,134.3,74,0.1,4.1,0,130.3,80.2,136.5,72.8,186.9,191.9,137.5,71.9,105.6,100.8
16037378008,16,037,378008,50.1,90.3,4,1.9,0,49.4,98.1,59.8,88.4,87.1,93.8,64.6,78.1,40.8,98.1
16037378009,16,037,378009,252.2,111.6,4,9.9,0,283.7,92.9,282.8,88.8,316.3,322.2,287.7,86.9,234.1,134.6
16039392301,16,039,392301,20.4,5.4,0,0.2,0,19.6,7.5,19.7,7.3,19.8,19.8,19.5,7.4,19.6,6.5
16039392303,16,039,392303,57.8,6.5,0.1,1.1,0,57.8,8.6,58.9,5.4,63.6,61.6,56,8.3,57.2,8.2
16039392304,16,039,392304,411.5,195.7,7,12.1,0,419.5,192.8,432.6,176.7,516.9,521.9,447.5,164.7,388.4,226.9
16039392305,16,039,392305,135.1,48.2,0,8,0,140.1,53.2,138.1,48.2,164.2,160.2,145.1,41.2,132,60.3
16039392306,16,039,392306,104.2,57.5,1,3,0,99.2,63.5,107.1,55.5,138.9,134.9,103.2,56.5,85.3,76.4
16039392307,16,039,392307,130,53.8,8.1,3.1,0,137.8,54.1,138.2,52.5,161,157,143.4,45.1,129.4,63.5
16039392308,16,039,392308,259.4,114.1,4,8,0,269.4,113.1,266.4,112.1,331.5,326.5,270.4,108.1,228.4,150.1
16039392309,16,039,392309,454.6,255.8,6.8,13.4,0,472.2,255.6,477.1,242.5,609.6,611,495.6,220.9,449.1,275.9
16039392310,16,039,392310,330,226,4,7,0,333,218,340,213,456,456,359,185,313,239
16039392311,16,039,392311,333,167,8,7,0,331,173,346,154,417,414,358,145,319,190
16039392312,16,039,392312,438,226,10,11,0,434,238,480,192,580,571,482,183,410,263
16039392313,16,039,392313,328,172,6,6,0,316,186,341,165,416,418,352,148,288,213
16039392314,16,039,392314,387.4,182.3,6,5,0,390.4,176.3,408.3,155.4,475.1,472.1,412.3,148.4,369.5,203.2
16039392315,16,039,392315,633,329,13,14,0,655,334,675,302,853,856,684,291,598,386
16039392316,16,039,392316,447.4,193.2,12.2,5.6,0,441.8,205.4,454.9,189.5,553.4,559,477.4,164.1,394.9,256.1
16039392317,16,039,392317,68.8,11,0,0,0,67.8,9,65.8,11,60.9,63.8,67.8,11,68.8,12
16039392318,16,039,392318,53.4,16.1,1,4.8,0,58.1,17.9,60.1,14.1,63.2,64.2,53.5,15.9,56.2,18.1
16041413201,16,041,413201,235,44,1,8,0,233,54,236,48,268,257,249,38,133,152
16041413202,16,041,413202,246,32,11,10,0,245,53,254,45,277,269,251,38,152,146
16041413203,16,041,413203,190.8,18.1,6.9,5.2,0,196.8,25,195.1,30.2,215.7,207.1,201.1,22.4,129.4,93.3
16041413204,16,041,413204,201,37,6,4,0,207,38,202,47,239,225,206,38,127,121
16041413205,16,041,413205,214.4,39,4,8,0,210.3,52,213.3,47,251.4,236.4,221.4,39,122.2,142.2
16041413206,16,041,413206,77.3,6.2,2,0.2,0,76.4,8.3,75.5,9.2,79.7,77.7,74.5,9.2,46.3,40.4
16041413207,16,041,413207,162,10,2,10,0,163,16,163,18,175,170,166,11,87,95
16041413208,16,041,413208,243.7,28.8,5.1,14.7,0,251.6,40.9,255.3,36.8,281.5,276.1,255.3,34.5,186.1,103.5
16041413209,16,041,413209,209.9,27.3,1.9,6.6,0,210.8,34,209.8,34.9,233.4,225.9,215.5,27.3,137.1,102
16041413210,16,041,413210,269,41,6,22,0,294,42,291,47,313,309,297,38,222,115
16041413211,16,041,413211,133,13,4,12,0,140,21,144,18,149,144,147,13,115,43
16041413212,16,041,413212,119,19,2.6,5.2,0,123.4,20.9,123.2,16.6,133.7,130.2,124.1,16.2,82.2,62.1
16041413213,16,041,413213,85.3,11.7,1,3.2,0,83.2,18.9,88.1,12.9,93.8,94.8,89.4,13.7,70.6,31.5
16041413214,16,041,413214,160.4,14.4,3.6,0.9,0,156,17.1,154.2,21.5,165.9,160.5,158.7,14.4,102.2,70.9
16041413215,16,041,413215,322.9,19.6,5.1,10.3,0,311.1,40.8,312,38.8,339.3,331.9,322.3,25.5,216.4,130.1
16041413216,16,041,413216,220,27,2,3,0,222,29,227,25,245,230,227,20,117,137
16041413217,16,041,413217,154,29,1,1,0,145,37,153,29,172,170,151,32,88,97
16043433501,16,043,433501,221.4,37.7,3,0.2,0,207,57.3,215.9,50.2,245.9,245.9,226.8,39.4,151.4,114.8
16043433502,16,043,433502,341.7,77.6,4.4,8.4,0,349.3,80.8,362.9,68,394,390.7,364.2,64.4,253.4,176.7
16043433503,16,043,433503,416.4,78.8,2.4,8.4,0,409.5,88.4,414.6,80.5,467.3,468.8,437.3,65.3,323.6,183.8
16043433504,16,043,433504,113.9,19.7,0.8,1,0,108.5,26.8,109.6,25.2,124.5,125.4,116.8,19.1,86.7,49.1
16043433505,16,043,433505,345.4,57.6,4,11.9,0,359.3,58.5,375.1,41.7,392,396,364.2,51.6,272.9,145.9
16043433506,16,043,433506,315.7,119.2,7,3,0,308.5,134.4,322.5,122.3,394.8,398.8,319.9,124,237.8,201.1
16043433507,16,043,433507,112.2,12.9,0,6.4,0,115.3,16.3,120.9,9.1,121.9,125.1,124.1,6.6,81.4,50.2
16043433508,16,043,433508,271.2,42.2,3,7.5,0,265.6,51.3,276.6,42,309.6,307.9,284.2,34.2,199,124.6
16043433510,16,043,433510,325.3,77.4,7.6,2.6,0,322.8,88.3,332.9,79.1,377.3,379.8,346.5,63,225.5,182.3
16043433511,16,043,433511,215.4,90.9,4.4,7,0,222.6,87.1,223.2,88.8,292.1,293.8,235.1,79.8,168.1,140.7
16043433512,16,043,433512,333.2,109.8,9.7,12.6,0,343.9,115.6,340,122.4,419.6,419.6,360.4,99.1,251.6,205
16043433513,16,043,433513,221.1,48.2,6,10,0,230,50.4,226.1,53.2,258.2,255.2,237.1,47.2,169.3,113
16043433514,16,043,433514,151.4,22.8,0.9,1.4,0,144.1,32.4,145.5,30.1,164.2,165.6,155.5,21.9,114.9,61.6
16043433515,16,043,433515,417.6,49.3,3.8,7.5,0,402.3,76.7,421.9,54.9,453.7,455.5,426.6,48.4,273.5,202.7
16045458001,16,045,458001,278,156,5,3,0,270,158,280,146,344,346,287,130,242,183
16045458002,16,045,458002,328.8,163.3,3,1.2,0,313.5,175.5,324.4,162,409.2,410.5,328.7,158.2,290.7,194.1
16045458003,16,045,458003,410,152,4,7,0,398,164,400,151,499,501,430,120,339,214
16045458004,16,045,458004,337,150,10,3,0,331,165,337,155,424,419,345,148,274,219
16045458005,16,045,458005,604.1,126.5,6.9,12.8,0,606,135.4,610,127.5,647.4,647.5,612.9,123.6,515.2,222.3
16045458006,16,045,458006,598,162.9,5.3,10.7,0,588,179.9,598.2,170.8,655.1,653.9,605.3,163.7,526.2,237.4
16045458007,16,045,458007,427.4,93.5,2.5,5.1,0,406.1,115.5,414.6,107,464.7,463.9,429.9,92.6,349.2,177.6
16045458008,16,045,458008,571.7,123.9,4,18,0,572.7,118.9,606.7,92,571.7,571.7,586.7,95,505.7,182.9
16045458009,16,045,458009,516.2,102.6,1.1,7.2,0,516.2,105.7,520.3,95.6,529.9,536.8,509.4,99.5,451.1,169.8
16045458010,16,045,458010,388.8,97.9,0.9,1.8,0,376.2,108.7,385.2,95.2,421,423.6,387.9,89,337,146
16045458011,16,045,458011,478.8,108.2,3,7,0,467.7,115.2,475.8,108.2,501.3,499.3,474.8,102.1,419.5,165.4
16045458012,16,045,458012,402.6,101.4,3,5,0,380.8,116.3,391.7,107.4,432.4,428.5,404.6,90.5,350.9,154.1
16045458013,16,045,458013,102,37.9,0.1,0.3,0,99.7,37.3,105.9,29.7,115.5,114.7,103.4,32.2,80.2,57.9
16047472601,16,047,472601,191.7,113.9,6.2,3.5,0,202.5,111.6,208.7,103.1,271.8,271,216,95.1,178.6,131.2
16047472602,16,047,472602,258.6,153.3,8.3,4.7,0,273.1,150.2,281.4,138.8,366.3,365.3,291.2,127.9,240.9,176.7
16047472603,16,047,472603,856,227.1,15.4,12.8,0,864.7,230.5,903.9,185.8,1009.1,1011.8,914.6,180.7,757.5,347.4
16047472604,16,047,472604,409.3,192,7.6,8.5,0,403.6,206.2,415,194.9,542.6,540.7,431,170.3,343,261.2
16047472605,16,047,472605,539.1,107.6,6.2,10.2,0,535.9,125.8,545.3,109.6,597.6,590.7,547.3,102.3,446,212.5
16047472606,16,047,472606,187.6,78,3.1,4,0,192.5,73.2,195.9,71.7,234.9,233.8,204,64.6,166,103.7
16047472607,16,047,472607,749.6,234.1,6,6,0,746.7,233.2,767.5,214.3,885.5,879.5,793.2,190.5,626.6,360.2
16049497001,16,049,497001,78.7,6,1,0,0,76.7,6,77.7,7,78.7,77.7,80.7,4,74.7,12
16049497002,16,049,497002,148.5,20.7,0,2.3,0,147.8,18.4,150.8,15.3,147.8,147,145.5,13.8,139.3,26
16049497003,16,049,497003,240.2,51.8,4,6,0,244.2,51.8,243.2,56.8,253.1,253.1,245.2,49.8,209.3,92.7
16049497004,16,049,497004,202.8,59.2,6.8,1.9,0,194.1,66,198.9,60.2,231.9,228.1,199.9,59.2,178.6,89.3
16049497005,16,049,497005,120.8,21.4,3,1,0,118.8,26.4,121.8,21.4,128.9,131.9,120.8,23.4,121.7,23.4
16049497006,16,049,497006,101,24,1,0,0,100,28,99,24,99,103,107,14,99,22
16049497007,16,049,497007,164,27.3,1.2,0,0,144.8,41.5,156.7,29.6,164.4,166.5,154.8,29.4,132.7,55.8
16049497008,16,049,497008,146.2,29.8,0.2,1.1,0,131.9,37,134.1,29.8,134.1,133.9,137.1,34.8,117.4,60.7
16049497009,16,049,497009,133.5,25.1,0.8,6.5,0,139.1,25.1,139.9,21,135.9,132.7,137.5,22.6,132.7,29.1
16049497010,16,049,497010,267,51,1,7,0,265,48,265,51,281,276,263,45,244,78
16049497011,16,049,497011,212,60,4,3,0,206,67,211,62,225,226,215,57,207,67
16049497012,16,049,497012,206.7,58.1,3,3.8,0,205.8,58.2,206.7,59.1,234.2,232.3,210.5,54.2,192.4,74.4
16049497013,16,049,497013,330.2,107.4,3,11.9,0,325.3,116.4,328.3,114.4,371,370,344.2,87.5,317.3,115.4
16049497014,16,049,497014,426.3,91.7,2.9,7.8,0,422.4,100.5,418.5,101.5,442,447.8,436.1,85.8,386.3,142.4
16049497015,16,049,497015,126.4,42.2,1.1,3.2,0,131.3,39.4,129.2,39.5,131.8,132,445.1,39.1,122.4,46.5
16049497016,16,049,497016,16.2,6.7,0.3,0.1,0,16,8.8,16.4,8.3,19.3,18.9,17.1,7.4,12.9,12
16049497017,16,049,497017,523.3,171.9,3.8,5.8,0,508.6,188.8,516.1,183.9,565.5,566.3,529.1,158.8,479.4,215.1
16049497018,16,049,497018,106.7,29.4,3.6,0.9,0,104,34.7,100.7,36.2,117.8,119.2,103.7,32.3,99.8,40.8
16049497019,16,049,497019,685,174.1,10,14.7,0,698.7,180.5,703.7,172.5,717,726.7,702.1,160.9,655,217.9
16049497020,16,049,497020,58.7,26.9,4,0,0,56.7,32.8,57.7,29.9,64.7,65.7,56.7,32.8,56.7,30.8
16049497021,16,049,497021,206.2,78.8,3.1,3,0,210.3,76.8,213.3,72.8,234.5,238.5,208.3,68.7,196.2,89.9
16049497022,16,049,497022,251.1,90.3,8.9,4,0,258.1,90.4,260.1,90.3,283.9,285.9,259.1,79.4,248.2,99.3
16049497023,16,049,497023,83.5,12.9,1.2,0.1,0,88.1,12.3,88.3,11.2,87.2,88.1,87.4,11.8,86.7,11.9
16049497024,16,049,497024,206,16,3,7,0,203,26,205,24,216,217,205,21,183,42
16049497025,16,049,497025,196.5,30.3,4.7,1.3,0,197.3,33,197.4,33.1,209.7,210.4,199.3,28.1,190.9,40.5
16049497026,16,049,497026,137.8,20.7,1,3.9,0,140.1,22.6,140.8,22.3,141,137.9,140.8,19.4,136.3,26.8
16049497027,16,049,497027,51,22,1,0.9,0,50.4,23.8,53.2,21.9,56.8,55,52.2,20.1,47.6,26.5
16051513501,16,051,513501,284.9,81.7,6,4,0,293.9,77.7,286.9,75.7,315.8,312.8,314.8,57.8,188.3,178.3
16051513502,16,051,513502,173.2,52.1,4.7,1.9,0,169.4,63.4,174.2,57.7,198.8,195.9,182.7,45.4,135.3,93.7
16051513503,16,051,513503,1260.2,186.4,19.9,30.9,0,1279,205.4,1283,197.4,1338.9,1333.9,1311.9,160.5,918.3,568.2
16051513504,16,051,513504,444.3,93.2,6,19.1,0,459.7,97.6,452.8,102.7,482.9,478.6,460.7,86.2,300.8,245.2
16051513505,16,051,513505,396.2,80.7,0.9,8.7,0,384.7,91.5,385.4,81.1,383.6,385.8,396.4,72,287.9,181.8
16051513506,16,051,513506,595.9,97.6,10.9,14.9,0,583.2,134.9,592.3,114.1,630.2,625.2,606,96.5,417.2,294
16051513507,16,051,513507,461,115.8,7.8,13.6,0,457.1,132.4,475.6,111,523.3,516.5,483.4,108,331.5,257.1
16051513508,16,051,513508,430.6,65.7,3.1,8.8,0,438.5,67.8,434.4,64.4,459.5,453,448.5,53.7,313.4,187.3
16051513509,16,051,513509,180.5,37,0.4,2.5,0,186.4,32.9,177.8,38.2,164.9,168.3,181.8,33.1,129.2,89.7
16051513510,16,051,513510,186.4,38.7,5,7.2,0,194.5,38.8,199.4,34.8,203.7,205.7,194.5,40.6,137.3,90.9
16051513511,16,051,513511,412.6,84.6,7.1,13.1,0,417.4,90.6,421.7,80.4,444.5,441.1,425.2,72.6,298.4,205.5
16051513512,16,051,513512,136.1,13.8,0,5.9,0,141,11.8,141,6.9,132.1,136.1,139,9.9,111.4,37.5
16051513513,16,051,513513,169.9,11.2,0,6.1,0,174,14.2,171,14.1,172.9,173.9,176,9.1,135.6,50.5
16051513514,16,051,513514,322.1,88.5,8.6,10.2,0,340.1,87.3,334.6,86.4,365.9,362.6,349,71.6,247.8,174.5
16051513515,16,051,513515,327,43.9,2,8.8,0,313.3,57.6,317.2,56.6,337.7,334.8,325,43.9,266.4,111.3
16051513516,16,051,513516,446,46,10,3,0,432,65,443,50,440,446,446,50,297,194
16051513517,16,051,513517,870.8,165.4,12.3,13.1,0,880.7,172.7,879.3,168,943,946.8,902.7,142,599.4,448.2
16053532501,16,053,532501,396.4,102.2,7,13,0,397.4,119.2,415.4,94.2,455.5,455.5,418.4,93.2,350.3,162.3
16053532502,16,053,532502,258.2,76.5,4.1,8,0,263.1,84.4,265.2,76.3,298.7,301.6,273.3,67.2,222.3,122.2
16053532503,16,053,532503,316,66.2,3.9,7.3,0,316,71.3,320.3,64,345.4,341.4,325.7,60.5,255.4,131.8
16053532504,16,053,532504,846.6,236.4,6,10.2,0,835.9,257.2,861.5,231.6,1009,1008.9,896.1,189.2,697.6,396.5
16053532505,16,053,532505,397.2,152.2,1,12.4,0,380.1,176,406.8,146.5,499,495.1,417.2,136,329.6,224.6
16053532506,16,053,532506,497.6,216.7,10.3,8.3,0,481.2,248.3,500.5,221.1,629.1,629.5,525.5,194.2,396.4,321.3
16053532507,16,053,532507,390,169.1,4.9,9.8,0,407.6,163.2,413.4,152.5,501.4,495.6,419.3,146.6,340.1,223.8
16053532508,16,053,532508,164.4,105.1,3.8,3.9,0,160.1,114.3,163,111.3,243.2,248.7,177.1,99,140.1,136
16053532509,16,053,532509,270.6,143.7,4,5,0,272.7,151.7,278.7,147.6,373,376,289.7,131.6,253.4,169.9
16053532510,16,053,532510,262,170,8,5,0,270,176,291,154,379,386,306,141,222,219
16055552001,16,055,552001,757.4,234.1,15,7,1,770.4,235.1,773.4,233.1,878.4,864.4,779.4,226.1,755.4,244.1
16055552002,16,055,552002,829,170,15,12,0,844,177,837,172,898,890,842,168,810,190
16055552003,16,055,552003,966.8,205.2,11,5,0,965.8,214.2,965.8,209.2,1063.8,1052.8,979.8,201.2,944.8,233.2
16055552004,16,055,552004,623.1,199.6,5,9.9,0,622.1,205.5,630.8,198.5,712.2,697.5,636,187.6,602,225.4
16055552005,16,055,552005,942.8,353.5,11.1,19.1,0,945.7,375.7,950.8,369.5,1098.2,1089.9,954,350.3,929.4,371.8
16055552006,16,055,552006,1132.2,222.3,11.8,8.8,0,1117.4,247.9,1132.2,231.2,1231.6,1219.7,1139.1,227.2,1091.9,271.5
16055552007,16,055,552007,955.2,315.5,6.9,9.9,0,949.3,338.3,958.2,316.5,1084.8,1066.1,975,298.7,922.6,338.2
16055552012,16,055,552012,389,159,4,6,0,393,163,398,156,469,469,391,154,387,157
16055552013,16,055,552013,318.9,90.9,1.3,1.2,0,308.4,97.8,315,91.9,340.7,334.4,320.3,85.6,293.9,102
16055552014,16,055,552014,659.7,221,4.1,5.1,0,652.5,230.2,661.6,220.1,755.5,747.4,672.8,208.8,639.3,239.3
16055552015,16,055,552015,787.3,275,9.9,7.9,0,763.5,307.8,776.4,289.9,896.5,889.6,800.2,255.2,736.7,318.7
16055552016,16,055,552016,852,316,8,1,0,815,356,834,331,943,936,852,306,793,373
16055552017,16,055,552017,503,210,10,1,0,490,227,507,198,585,582,508,196,474,235
16055552018,16,055,552018,887,334,15,13,0,905,329,918,316,1038,1031,941,284,892,340
16055552019,16,055,552019,649.5,273,5,3,0,628.2,292.4,656.7,262.9,740.6,732.5,646.8,265.7,608.2,313.2
16055552020,16,055,552020,708,315,6,8,0,705,319,718,300,840,826,730,273,680,321
16055552021,16,055,552021,477,230.4,12,3,0,483,235.5,479.1,225.4,583.2,573.2,487.1,215.4,471,230.4
16055552022,16,055,552022,586.5,236.7,3.9,3.9,0,563.1,268.9,597.2,222.1,669.3,662.5,607.9,207.5,563.1,253.3
16055552041,16,055,552041,623,238,4,4,0,592,273,604,254,705,708,605,257,579,284
16055552061,16,055,552061,731.9,279,11.1,6.1,0,727.8,295,738,274.9,827.7,813.6,742.1,263.8,717.6,302.2
16055552067,16,055,552067,273.4,90.8,1,0,0,259.5,104.8,262.5,99.8,297.4,293.4,267.5,87.8,256.5,102.8
16055552068,16,055,552068,481.1,177.1,3.1,4.2,0,453.6,207.6,469.2,189.6,546.6,532.6,463.5,195.3,440.7,217
16055552070,16,055,552070,304.1,123.6,1,4,0,292.1,136.6,294.1,131.6,352.9,347,303.1,121.6,281.2,145.6
16055553008,16,055,553008,1143,359,6,12,0,1139,378,1154,348,1308,1295,1153,347,1101,398
16055553009,16,055,553009,836,282,16,6,0,832,289,835,283,972,956,849,265,785,338
16055553010,16,055,553010,572,191,7,14,0,581,196,580,198,662,659,586,189,562,209
16055553011,16,055,553011,514,194,8,4,0,531,186,520,195,619,619,529,187,517,193
16055553023,16,055,553023,544.4,231.4,11.6,3.9,0,548.2,235.2,551,235.3,657.8,650.2,566.4,220.8,541.2,239.2
16055553024,16,055,553024,357,187,6,9,0,364,190,360,195,447,443,365,190,351,200
16055553025,16,055,553025,726.7,311.5,18.1,5.1,0,734.8,313.5,742.6,299.6,816.2,808.2,754.7,288.4,708.3,325.7
16055553026,16,055,553026,317,191,5,6,0,323,196,336,177,401,391,341,173,320,190
16055553027,16,055,553027,641,264,15,6,0,648,276,658,263,787,780,664,254,628,291
16055553028,16,055,553028,885,360,8,7,0,898,353,902,351,1067,1056,919,328,862,393
16055553029,16,055,553029,387,173,2,2,0,387,175,393,167,489,479,395,164,380,182
16055553030,16,055,553030,588,251,17,9,0,596,262,603,249,720,718,606,242,585,265
16055553031,16,055,553031,155.5,82.6,1.1,0.2,0,147.8,89.4,151.6,83.5,178.8,178.8,153.7,78.3,147.2,84.8
16055553032,16,055,553032,450.5,238.4,3.9,9.7,0,461.2,233.6,456.4,236.5,548.8,548.8,457.4,225.8,437.9,247.2
16055553033,16,055,553033,294.8,115.4,4,5,1,288.8,127.4,294.8,115.4,336.9,334.9,301.8,109.3,280.8,132.4
16055553034,16,055,553034,618.9,230,13,11,0,611.9,250,628.9,228,718.9,706.9,635.9,223,600.9,260
16055553035,16,055,553035,297.3,139.7,6,2,0,294.3,151.6,301.3,138.7,357.2,359.2,313.3,126.7,290.3,148.7
16055553036,16,055,553036,372.1,89,1,1,0,364.1,100,375.1,83,410.1,405.1,375.1,84,356.1,101
16055553063,16,055,553063,683.3,166.8,5.2,4.9,0,687.2,166.9,679.9,169.7,709.4,711.9,682.4,160.6,663.4,175.6
16055553064,16,055,553064,350.8,86,5,4,0,340.8,99.9,342.8,94.9,370.8,370.8,347.8,89,336.8,105.9
16055553065,16,055,553065,484.7,171.9,5,1.1,0,470.1,185.6,479.7,175.9,544.7,538.9,487.6,165,458.9,193.6
16055553066,16,055,553066,544.4,176.5,6.1,9.1,0,537.5,188.5,553.4,169.5,608.8,601.8,557.4,153.4,519.1,204.6
16055553069,16,055,553069,363,316,1,4,0,357,295,356,297,473,466,356,291,346,297
16055554037,16,055,554037,766,281,7,8,0,759,285,761,285,892,891,778,262,719,310
16055554038,16,055,554038,602,379,8,10,0,582,412,610,364,750,738,621,352,565,413
16055554039,16,055,554039,992.9,466,17,10,0,991.9,478,1006.9,450,1216.9,1220.9,1023.9,419,948.9,501
16055554040,16,055,554040,702,366,8,10,0,707,369,737,332,889,874,734,332,699,374
16055554042,16,055,554042,577,363,11,8,0,555,397,572,381,751,745,591,362,556,392
16055554043,16,055,554043,581.6,288,9.1,2,0,562.5,310.2,587.6,276.1,692.4,684.3,599.6,259,562.4,298.2
16055554044,16,055,554044,611,419,9,4,0,571,465,607,421,792,786,616,402,569,454
16055554045,16,055,554045,523,358,12,6,0,505,389,526,364,684,682,528,357,511,364
16055554046,16,055,554046,610,281,11,7,0,600,296,611,292,747,743,635,259,575,324
16055554047,16,055,554047,771,371,7,5,0,745,392,767,374,910,893,780,352,716,422
16055554048,16,055,554048,271,187,7,7,0,266,210,267,208,366,362,268,202,266,207
16055554049,16,055,554049,343.9,266.3,12,4,0,332,285.3,346,272.2,463.9,462.8,356.9,264.2,327.9,285.3
16055554050,16,055,554050,274,202,4,0,0,263,215,277,195,375,370,276,192,266,209
16055554051,16,055,554051,456,383,15,4,0,456.9,395.2,466,386.1,626.4,626.3,470,380,446.8,396.2
16055554052,16,055,554052,283,243,9,7,0,293,245,311,232,404,402,301,237,287,255
16055554053,16,055,554053,368.9,344.4,8,10,0,371.9,355.4,383,342.3,531.5,525.5,389,333.3,363.9,360.4
