GEOID,G18USSRMOR,G18USSDMAN,G18USSLHOL
540890005001119,0,0,0
540890005001120,0.8,1.2,0.2
540890005001121,0,0,0
540890005001122,0,0,0
540890005001123,0.7,1,0.1
540890005001124,0,0,0
540890005001125,0.8,1.2,0.2
540890005001126,0,0,0
540890005001127,0,0,0
540890005001128,0,0,0
540890005001129,0,0,0
540890005001130,0.5,0.7,0.1
540890005001131,0,0,0
540890005001132,0,0,0
540890005001133,0,0,0
540890005001134,0,0,0
540890005001135,1.9,2.6,0.3
540890005001136,0.2,0.3,0
540890005001137,0.4,0.6,0.1
540890005001138,0,0,0
540890005001139,0,0,0
540890005001140,0,0,0
540890005001141,0,0,0
540890005001142,0.6,0.9,0.1
540890005001143,1.4,2.2,0.3
540890005001144,0,0,0
540890005001145,0,0,0
540890005001146,0,0,0
540890005001147,0,0,0
540890005001148,0.6,0.9,0.1
540890005001149,0,0,0
540890005001150,0,0,0
540890005001151,0,0,0
540890005001152,0,0,0
540890005001153,0,0,0
540890005001154,0,0,0
540890005001155,0,0,0
540890005001156,0,0,0
540890005001157,0,0,0
540890005001158,10.7,14.7,1.7
540890005001159,0,0,0
540890005001160,0.6,0.9,0.1
540890005001161,0.5,0.4,0
540890005001162,0,0,0
540890005001163,3.2,4.4,0.5
540890005001164,0.5,0.7,0.1
540890005001165,1,1.4,0.2
540890005001166,0.1,0.2,0
540890005001167,0,0,0
540890005001168,0,0,0
540890005001169,0.5,0.7,0.1
540890005001170,0.2,0.3,0
540890005001171,2.5,3.4,0.4
540890005001172,0,0,0
540890005001173,0,0,0
540890005002000,3.1,4.3,0.5
540890005002001,0,0,0
540890005002002,1.5,2,0.2
540890005002003,1.5,2.4,0.3
540890005002004,8.8,13.7,1.9
540890005002005,0,0,0
540890005002006,1,1.4,0.2
540890005002007,0,0,0
540890005002008,0.8,1.2,0.2
540890005002009,1.1,1.6,0.2
540890005002010,0.5,0.7,0.1
540890005002011,2.1,3.3,0.5
540890005002012,1.1,1.6,0.2
540890005002013,0.5,0.7,0.1
540890005002014,2.1,3.3,0.5
540890005002015,3.2,4.4,0.5
540890005002016,0,0,0
540890005002017,0,0,0
540890005002018,0,0,0
540890005002019,0,0,0
540890005002020,0,0,0
540890005002021,0.4,0.5,0.1
540890005002022,0,0,0
540890005002023,0.6,0.9,0.1
540890005002024,0,0,0
540890005002025,1.7,2.7,0.4
540890005002026,0.7,1,0.1
540890005002027,1.2,1.9,0.3
540890005002028,0.6,0.9,0.1
540890005002029,3.1,4.8,0.7
540890005002030,2.2,3.4,0.5
540890005002031,2.2,3.4,0.5
540890005002032,1.5,2.4,0.3
540890005002033,0,0,0
540890005002034,0,0,0
540890005002035,0.1,0.2,0
540890005002036,5.8,10.8,0.4
540890005002037,1.4,2.7,0.1
540890005002038,0.7,1.3,0.1
540890005002039,2.5,5.1,0.2
540890005002040,0,0,0
540890005002041,0,0,0
540890005002042,1.4,2.7,0.1
540890005002043,1.3,2.7,0.1
540890005002044,0.9,1.8,0.1
540890005002045,0,0,0
540890005002046,1.3,2.1,0.3
540890005002047,1.3,2.1,0.3
540890005002048,1.3,2.1,0.3
540890005002049,1.3,2.7,0.1
540890005002050,0.4,0.9,0
540890005002051,1.5,2.9,0.1
540890005002052,0,0,0
540890005002053,1.4,1.9,0.2
540890005002054,0.2,0.3,0
540890005002055,0,0,0
540890005002056,0.5,0.7,0.1
540890005002057,1.5,3.1,0.1
540890005002058,0.5,1.1,0
540890005002059,0.4,0.9,0
540890005002060,0,0,0
540890005002061,0.7,1.2,0
540890005002062,2.5,4.7,0.2
540890005002063,2.4,4.5,0.2
540890005002064,0.9,1.6,0.1
540890005002065,0.8,1.6,0.1
540890005002066,0.9,1.6,0.1
540890005002067,1.2,2.2,0.1
540890005002068,0.9,1.6,0.1
540890005002069,0,0,0
540890005002070,1.4,1.9,0.2
540890005003000,5.5,5.8,0.3
540890005003001,1,1.1,0
540890005003002,0,0,0
540890005003003,1.4,1.4,0.1
540890005003004,0.5,0.5,0
540890005003005,5.4,5.6,0.2
540890005003006,0,0,0
540890005003007,0,0,0
540890005003008,0.2,0.2,0
540890005003009,0.2,0.2,0
540890005003010,0,0,0
540890005003011,0,0,0
540890005003012,2.1,2.2,0.1
540890005003013,0,0,0
540890005003014,0.3,0.4,0
540890005003015,22.4,23.5,1
540890005003016,0,0,0
540890005003017,0,0,0
540890005003018,0,0,0
540890005003019,0.2,0.2,0
540890005003020,0,0,0
540890005003021,0,0,0
540890005003022,0,0,0
540890005003023,0,0,0
540890005003024,0,0,0
540890005003025,0.9,0.9,0
540890005003026,0,0,0
540890005003027,0,0,0
540890005003028,11.4,11.9,0.5
540890005003029,0.7,0.7,0
540890005003030,0,0,0
540890005003031,0,0,0
540890005003032,2.1,2.2,0.1
540890005003033,0,0,0
540890005003034,0,0,0
540890005003035,8.6,9,0.4
540890005003036,0.3,0.4,0
540890005003037,0,0,0
540890005003038,0,0,0
540890005003039,0,0,0
540890005003040,6.9,7.2,0.3
540890005003041,0.2,0.2,0
540890005003042,0,0,0
540890005003043,0.5,0.5,0
540890005003044,0.3,0.4,0
540890005003045,0,0,0
540890005003046,0,0,0
540890005003047,0.3,0.4,0
540890005003048,0,0,0
540890005003049,0,0,0
540890005003050,0,0,0
540890005003051,0,0,0
540890005003052,0,0,0
540890005003053,0,0,0
540890005003054,0,0,0
540890005003055,0,0,0
540890005003056,3.1,3.3,0.1
540890005003057,0,0,0
540890005003058,0,0,0
540890005003059,0,0,0
540890005003060,1,1.1,0
540890005003061,0.3,0.4,0
540890005003062,0.3,0.4,0
540890005003063,0.7,0.7,0
540890005003064,10.7,11.2,0.5
540890005003065,0.2,0.2,0
540890005003066,0,0,0
540890005003067,0.7,0.7,0
540890005003068,0,0,0
540890005003069,0,0,0
540890005003070,0,0,0
540890005003071,0,0,0
540890005003072,0,0,0
540890005003073,0,0,0
540890005003074,0,0,0
540890005003075,0.5,0.4,0
540890005003076,0,0,0
540890005003077,15.6,12.6,1.2
540890005003078,0,0,0
540890005003079,0,0,0
540890005003080,10.9,8.8,0.8
540890005003081,5.2,4.2,0.4
540890005003082,0,0,0
540890005003083,0,0,0
540890005003084,0,0,0
540890005003085,0,0,0
540890005003086,0,0,0
540890005003087,0,0,0
540890005003088,5.2,4.2,0.4
540890005003089,0.5,0.4,0
540890005003090,0.5,0.4,0
540890005003091,0,0,0
540890005003092,0,0,0
540890005003093,11.2,9,0.9
540890005003094,0,0,0
540890005003095,0,0,0
540890005003096,0.5,0.4,0
540890005003097,4.7,3.8,0.4
540890005003098,0.5,0.4,0
540890005003099,0,0,0
540890005003100,1.6,1.3,0.1
540890005003101,0.5,0.4,0
540890005003102,0,0,0
540890005003103,0,0,0
540890005003104,0,0,0
540890005003105,0,0,0
540890005003106,0,0,0
540890005003107,0,0,0
540890005003108,1,0.8,0.1
540890005003109,1.3,1.1,0.1
540890005003110,1,0.8,0.1
540890005003111,0,0,0
540890005003112,0,0,0
540890005003113,0,0,0
540890005003114,0,0,0
540890005003115,0,0,0
540890005003116,0,0,0
540890005003117,0,0,0
540890005003118,0,0,0
540890005003119,0.5,0.4,0
540890005003120,0,0,0
540890005003121,0,0,0
540890005003122,0,0,0
540890005003123,0,0,0
540890005003124,0,0,0
540890005003125,0,0,0
540890005003126,0,0,0
540890005003127,0,0,0
540890005003128,0,0,0
540890005003129,1.8,1.5,0.1
540890005003130,0.8,0.6,0.1
540890005003131,0,0,0
540890005003132,1.8,1.5,0.1
540890005003133,0,0,0
540890005003134,0,0,0
540890005003135,0,0,0
540890005003136,1,0.8,0.1
540890005003137,0.5,0.4,0
540890005003138,0,0,0
540890005003139,0,0,0
540890005003140,0,0,0
540890005003141,0,0,0
540890005003142,2.3,1.9,0.2
540890005003143,0.8,0.6,0.1
540890005003144,0,0,0
540890005003145,0,0,0
540890005003146,0,0,0
540890005003147,0,0,0
540890005003148,0,0,0
540890005003149,0,0,0
540890005003150,1.9,2,0.1
540890006001000,1.6,1.6,0.1
540890006001001,0,0,0
540890006001002,0,0,0
540890006001003,0,0,0
540890006001004,0,0,0
540890006001005,3.2,3,0.4
540890006001006,0,0,0
540890006001007,0,0,0
540890006001008,0,0,0
540890006001009,0,0,0
540890006001010,0.2,0.2,0
540890006001011,0.1,0.1,0
540890006001012,0,0,0
540890006001013,0,0,0
540890006001014,0.3,0.2,0
540890006001015,0,0,0
540890006001016,0,0,0
540890006001017,0,0,0
540890006001018,0,0,0
540890006001019,0,0,0
540890006001020,0,0,0
540890006001021,0,0,0
540890006001022,0,0,0
540890006001023,0,0,0
540890006001024,0,0,0
540890006001025,0.4,0.4,0.1
540890006001026,0,0,0
540890006001027,0,0,0
540890006001028,3.4,3.2,0.5
540890006001029,0,0,0
540890006001030,0,0,0
540890006001031,0,0,0
540890006001032,0,0,0
540890006001033,0.1,0.1,0
540890006001034,0.2,0.2,0
540890006001035,0,0,0
540890006001036,1.1,1.1,0.1
540890006001037,0,0,0
540890006001038,4,3.8,0.5
540890006001039,0.3,0.2,0
540890006001040,0.2,0.2,0
540890006001041,0,0,0
540890006001042,0.7,0.6,0.1
540890006001043,0,0,0
540890006001044,0.1,0.1,0
540890006001045,0,0,0
540890006001046,0,0,0
540890006001047,0,0,0
540890006001048,0,0,0
540890006001049,0,0,0
540890006001050,3.2,4.5,0.3
540890006001051,0,0,0
540890006001052,0,0,0
540890006001053,0,0,0
540890006001054,0,0,0
540890006001055,0,0,0
540890006001056,0,0,0
540890006001057,0,0,0
540890006001058,0,0,0
540890006001059,0,0,0
540890006001060,0.1,0.1,0
540890006001061,0.1,0.1,0
540890006001062,3.2,3,0.4
540890006001063,0.1,0.1,0
540890006001064,2.1,2.9,0.2
540890006001065,0.5,0.4,0.1
540890006001066,0,0,0
540890006001067,0.1,0.1,0
540890006001068,0.1,0.1,0
540890006001069,0,0,0
540890006001070,5.1,7.2,0.5
540890006001071,0.6,0.9,0.1
540890006001072,0,0,0
540890006001073,0.5,0.7,0
540890006001074,0,0,0
540890006001075,0,0,0
540890006001076,0,0,0
540890006001077,0,0,0
540890006001078,0.1,0.1,0
540890006001079,0.3,0.5,0
540890006001080,0.2,0.2,0
540890006001081,0,0,0
540890006001082,0,0,0
540890006001083,0.9,1.4,0.1
540890006001084,1.1,1.6,0.1
540890006001085,0.5,0.7,0
540890006001086,2.5,3.6,0.3
540890006001087,0,0,0
540890006001088,0,0,0
540890006001089,0,0,0
540890006001090,0.3,0.5,0
540890006001091,0.6,0.9,0.1
540890006001092,0,0,0
540890006001093,0,0,0
540890006001094,0,0,0
540890006001095,0.3,0.5,0
540890006001096,0,0,0
540890006001097,4.3,6.1,0.4
540890006001098,4,5.7,0.4
540890006001099,2.2,3.2,0.2
540890006001100,0,0,0
540890006001101,0,0,0
540890006001102,0,0,0
540890006001103,0,0,0
540890006001104,0,0,0
540890006001105,0,0,0
540890006001106,0,0,0
540890006001107,0,0,0
540890006001108,1.6,2.3,0.2
540890006001109,0,0,0
540890006001110,0,0,0
540890006001111,0,0,0
540890006002000,0,0,0
540890006002001,0,0,0
540890006002002,0,0,0
540890006002003,0,0,0
540890006002004,7.8,7.3,1
540890006002005,0.1,0.1,0
540890006002006,0.3,0.3,0
540890006002007,0,0,0
540890006002008,0.3,0.2,0
540890006002009,1.1,1,0.1
540890006002010,0.3,0.3,0
540890006002011,0.2,0.2,0
540890006002012,0,0,0
540890006002013,0,0,0
540890006002014,0.1,0.1,0
540890006002015,0,0,0
540890006002016,0.3,0.3,0
540890006002017,0.1,0.1,0
540890006002018,0.3,0.3,0
540890006002019,0.5,0.4,0.1
540890006002020,0,0,0
540890006002021,0.3,0.3,0
540890006002022,0.2,0.2,0
540890006002023,0.6,0.6,0.1
540890006002024,0.1,0.1,0
540890006002025,0.3,0.2,0
540890006002026,1.5,1.4,0.2
540890006002027,1.1,1.1,0.1
540890006002028,0.5,0.5,0.1
540890006002029,0,0,0
540890006002030,0.6,0.6,0.1
540890006002031,0,0,0
540890006002032,0.1,0.1,0
540890006002033,0.1,0.1,0
540890006002034,0.3,0.3,0
540890006002035,0,0,0
540890006002036,0,0,0
540890006002037,0,0,0
540890006002038,0,0,0
540890006002039,0,0,0
540890006002040,0,0,0
540890006002041,0,0,0
540890006002042,0,0,0
540890006002043,0.3,0.3,0
540890006002044,0,0,0
540890006002045,0,0,0
540890006002046,0,0,0
540890006002047,0,0,0
540890006002048,0,0,0
540890006002049,0,0,0
540890006002050,0,0,0
540890006002051,0,0,0
540890006002052,0,0,0
540890006002053,0.1,0.1,0
540890006002054,0,0,0
540890006002055,0,0,0
540890006002056,0,0,0
540890006002057,0,0,0
540890006002058,0,0,0
540890006002059,74.6,70,9.9
540890006002060,0,0,0
540890006002061,0,0,0
540890006002062,0,0,0
540890006002063,0,0,0
540890006002064,0,0,0
540890006002065,0,0,0
540890006002066,0,0,0
540890006002067,0,0,0
540890006002068,0,0,0
540890006002069,0,0,0
540890006002070,0,0,0
540890006002071,0,0,0
540890006002072,0,0,0
540890006002073,0,0,0
540890006002074,1.3,1.2,0.2
540890006002075,0,0,0
540890006002076,0.5,0.5,0.1
540890006002077,0,0,0
540890006002078,0.5,0.4,0.1
540890006002079,0,0,0
540890006002080,0,0,0
540890006002081,0,0,0
540890006002082,0.3,0.3,0
540890006002083,0,0,0
540890006002084,0,0,0
540890006002085,0.2,0.2,0
540890006002086,0.1,0.1,0
540890006002087,0,0,0
540890006002088,0.7,0.7,0.1
540890006002089,0,0,0
540890006002090,0,0,0
540890006002091,0.7,0.7,0.1
540890006002092,0,0,0
540890006002093,0.3,0.2,0
540890006002094,0,0,0
540890006002095,0.1,0.1,0
540890006002096,0.2,0.2,0
540890006002097,0,0,0
540890006002098,0,0,0
540890006002099,0.3,0.2,0
540890006002100,0,0,0
540890006002101,0,0,0
540890006002102,0.1,0.1,0
540890006002103,0,0,0
540890006002104,0.1,0.1,0
540890006002105,0,0,0
540890006002106,0,0,0
540890006002107,0,0,0
540890006002108,0,0,0
540890006002109,0.3,0.2,0
540890006002110,0,0,0
540890006002111,0,0,0
540890006002112,0,0,0
540890006002113,0,0,0
540890006002114,0,0,0
540890006002115,0,0,0
540890006002116,0.1,0.1,0
540890006002117,0.4,0.4,0.1
540890006002118,0,0,0
540890006002119,0,0,0
540890006002120,0.3,0.2,0
540890006002121,0,0,0
540890006002122,0,0,0
540890006002123,0.1,0.1,0
540890006002124,0.3,0.2,0
540890006002125,0,0,0
540890006002126,0.1,0.1,0
540890006002127,0.1,0.1,0
540890006002128,0,0,0
540890006002129,0,0,0
540890006002130,0.3,0.2,0
540890006002131,0,0,0
540890006002132,0,0,0
540890006002133,0,0,0
540890006002134,0.1,0.1,0
540890006002135,0.6,0.6,0.1
540890006002136,0.1,0.1,0
540890006002137,1.5,1.4,0.2
540890006002138,0.3,0.2,0
540890006002139,0,0,0
540890006002140,0.1,0.1,0
540890006002141,0,0,0
540890006002142,0.1,0.1,0
540890006002143,0,0,0
540890006002144,0,0,0
540890006002145,0,0,0
540890006002146,0,0,0
540890006002147,0.2,0.2,0
540890006002148,0,0,0
540890006002149,0,0,0
540890006002150,0.1,0.1,0
540890006002151,0,0,0
540890006002152,0,0,0
540890006002153,0,0,0
540890006002154,0.5,0.4,0.1
540890006002155,0,0,0
540890006002156,0,0,0
540890006002157,0,0,0
540890006002158,0.3,0.3,0
540890006002159,1.8,1.7,0.2
540890006002160,0.1,0.1,0
540890006002161,0,0,0
540890006002162,0,0,0
540890006002163,0,0,0
540890006002164,0.7,0.7,0.1
540890006002165,0,0,0
540890006002166,0,0,0
540890006002167,0,0,0
540890006002168,0.2,0.2,0
540890006002169,0,0,0
540890006002170,0,0,0
540890006002171,0.1,0.1,0
540890006002172,0.4,0.4,0.1
540890006002173,0,0,0
540890006002174,0.1,0.1,0
540890006002175,0,0,0
540890006002176,0,0,0
540890006002177,0.5,0.4,0.1
540890006002178,0,0,0
540890006002179,0,0,0
540890006002180,0,0,0
540890006002181,0,0,0
540890006002182,0,0,0
540890006002183,0,0,0
540890006002184,0,0,0
540890006002185,0,0,0
540890006002186,0,0,0
540890006002187,0,0,0
540890006002188,0.6,0.9,0.1
540890006002189,0.3,0.5,0
540890006002190,0,0,0
540890006002191,0.8,1.1,0.1
540890006002192,0,0,0
540890006002193,0.9,1.4,0.1
540890006002194,0.2,0.2,0
540890006002195,0,0,0
540890006002196,4.4,6.3,0.4
540890006002197,2.4,3.4,0.2
540890006002198,0,0,0
540890006002199,0.3,0.5,0
540890006002200,1.1,1.6,0.1
540890006002201,0,0,0
540890006002202,0.6,0.9,0.1
540890006002203,9.2,13.1,0.9
540890006002204,0,0,0
540890006002205,0,0,0
540890006002206,0.2,0.2,0
540890006002207,0,0,0
540890006002208,6.5,9.3,0.6
540890006002209,4.1,5.9,0.4
540890006002210,0.5,0.7,0
540890006002211,0,0,0
540890006002212,0,0,0
540890006002213,0,0,0
540890006002214,0,0,0
540890006002215,0,0,0
540890006002216,1.1,1.6,0.1
540890006002217,0,0,0
540890006002218,0,0,0
540890006002219,0.8,1.1,0.1
540890006002220,0,0,0
540890006002221,0.3,0.5,0
540890006002222,0.5,0.7,0
540890006002223,0.3,0.5,0
540890006002224,0,0,0
540890006002225,0,0,0
540890006002226,0.3,0.5,0
540890006002227,0,0,0
540890006002228,1.4,2,0.1
540890006002229,0,0,0
540890006002230,0,0,0
540890006002231,1.6,1.5,0.2
540890006002232,0.1,0.1,0
540890006002233,0,0,0
540890006002234,0,0,0
540890006002235,0,0,0
540890006002236,0,0,0
540890006002237,0,0,0
540890006002238,0,0,0
540890006002239,0,0,0
540890006002240,1.9,1.8,0.1
540890006002241,0.4,0.4,0
540890006002242,0,0,0
540890006002243,0,0,0
540890006002244,4.3,4.1,0.3
540890006002245,23.4,22.3,1.7
540890006002246,0,0,0
540890006002247,0,0,0
540890006002248,0,0,0
540890006002249,0,0,0
540890006002250,0.2,0.2,0
540890006002251,0,0,0
540890006002252,0,0,0
540890006002253,5.2,4.9,0.4
540890006002254,0,0,0
540890006002255,0,0,0
540890006002256,0.4,0.4,0
540890006002257,1.1,1,0.1
540890006002258,0,0,0
540890006002259,11.6,11,0.8
540890006002260,11.6,11,0.8
540890006002261,1.9,1.8,0.1
540890006002262,0,0,0
540890006002263,0.4,0.4,0
540890006002264,0.4,0.4,0
540890006002265,0,0,0
540890006002266,0.9,0.8,0.1
540890006002267,0,0,0
540890006002268,0.2,0.2,0
540890006002269,0,0,0
540890006002270,0.2,0.2,0
540890006002271,0,0,0
540890006002272,0,0,0
540890006002273,0,0,0
540890006002274,1.1,1.6,0.1
540890006002275,0,0,0
540890006002276,0.4,0.4,0
540890006002277,0.2,0.2,0
540890006002278,0,0,0
540890006002279,0,0,0
540890006002280,0,0,0
540890006002281,0,0,0
540890006002282,0,0,0
540890006003000,0,0,0
540890006003001,0,0,0
540890006003002,3.2,4.5,0.3
540890006003003,0,0,0
540890006003004,0,0,0
540890006003005,0,0,0
540890006003006,1.3,1.8,0.1
540890006003007,3.6,5.2,0.4
540890006003008,0,0,0
540890006003009,0,0,0
540890006003010,0,0,0
540890006003011,0,0,0
540890006003012,0,0,0
540890006003013,0,0,0
540890006003014,0,0,0
540890006003015,5.2,7.5,0.5
540890006003016,0,0,0
540890006003017,28.3,40.5,2.8
540890006003018,1.7,2.5,0.2
540890006003019,0,0,0
540890006003020,0.3,0.5,0
540890006003021,0,0,0
540890006003022,0,0,0
540890006003023,0.5,0.7,0
540890006003024,0,0,0
540890006003025,0,0,0
540890006003026,0,0,0
540890006003027,0,0,0
540890006003028,0.6,0.9,0.1
540890006003029,0.5,0.7,0
540890006003030,0,0,0
540890006003031,0,0,0
540890006003032,0,0,0
540890006003033,0,0,0
540890006003034,0,0,0
540890006003035,0,0,0
540890006003036,3,4.3,0.3
540890006003037,0,0,0
540890006003038,4,5.7,0.4
540890006003039,0,0,0
540890006003040,0,0,0
540890006003041,7,10,0.7
540890006003042,0,0,0
540890006003043,0.3,0.5,0
540890006003044,0,0,0
540890006003045,0,0,0
540890006003046,0,0,0
540890006003047,0,0,0
540890006003048,0.2,0.2,0
540890006003049,1.6,2.3,0.2
540890006003050,0,0,0
540890006003051,0,0,0
540890006003052,0,0,0
540890006003053,0.4,0.5,0
540890006003054,2.5,2.8,0.2
540890006003055,0,0,0
540890006003056,0,0,0
540890006003057,23.7,27.4,1.7
540890006003058,0,0,0
540890006003059,0,0,0
540890006003060,0.4,0.5,0
540890006003061,2,2.3,0.1
540890006003062,0,0,0
540890006003063,0,0,0
540890006003064,0,0,0
540890006003065,0.7,0.8,0
540890006003066,0,0,0
540890006003067,0.4,0.5,0
540890006003068,0.2,0.3,0
540890006003069,0,0,0
540890006003070,0,0,0
540890006003071,0,0,0
540890006003072,0,0,0
540890006003073,0,0,0
540890006003074,0,0,0
540890006003075,6.3,7.2,0.5
540890006003076,0,0,0
540890006003077,1.6,1.8,0.1
540890006003078,7.3,6.9,0.5
540890006003079,0,0,0
540890006003080,0,0,0
540890006003081,0,0,0
540890006003082,6,5.7,0.4
540890006003083,0,0,0
540890006003084,0,0,0
540890006003085,0.6,0.6,0
540890006003086,0.9,0.8,0.1
540890006003087,0,0,0
540890006003088,0,0,0
540890006003089,0,0,0
540890006003090,1.7,1.6,0.1
540890006003091,1.1,1,0.1
540890006003092,0.9,0.8,0.1
540890006003093,0,0,0
540890006003094,0,0,0
540890006003095,0,0,0
540890006003096,0,0,0
540890006003097,0.2,0.2,0
540890006003098,0,0,0
540890006003099,0,0,0
540890006003100,0,0,0
540890006003101,0,0,0
540890006003102,0.4,0.5,0
540890006003103,0,0,0
540890006003104,0,0,0
540890006003105,0.2,0.3,0
540890006003106,0,0,0
540890006003107,0.9,1,0.1
540890006003108,0,0,0
540890006003109,1.1,1.3,0.1
540890006003110,0,0,0
540890006003111,0,0,0
540890006003112,0,0,0
540890006003113,0,0,0
540890006003114,0,0,0
540890006003115,0,0,0
540890006003116,14,13.3,1
540890006003117,0,0,0
540890006003118,0,0,0
540890006003119,0,0,0
540890006003120,0,0,0
540890006003121,0.4,0.4,0
540890006003122,0,0,0
540890006003123,0,0,0
540890006003124,1.7,1.6,0.1
540890006003125,0,0,0
540890006003126,1.1,1,0.1
540890006003127,0,0,0
540890006003128,0.4,0.4,0
540890006003129,3.9,3.7,0.3
540890006003130,3,2.9,0.2
540890006003131,0,0,0
540890006003132,0,0,0
540890006003133,0.4,0.4,0
540890006003134,2.4,2.2,0.2
540890006003135,0,0,0
540890006003136,0,0,0
540890006003137,0,0,0
540890006003138,0,0,0
540890006003139,0,0,0
540890006003140,0,0,0
540890006003141,0,0,0
540890006003142,0,0,0
540890006003143,0,0,0
540890006003144,0,0,0
540890006003145,0,0,0
540890006003146,1.7,1.6,0.1
540890006003147,0,0,0
540890006003148,0.4,0.4,0
540890006003149,0,0,0
540890006003150,0,0,0
540890006003151,0.2,0.2,0
540890006003152,3,2.9,0.2
540890006003153,0,0,0
540890006003154,0.4,0.4,0
540890006003155,0,0,0
540890006003156,0,0,0
540890006003157,0,0,0
540890006003158,0,0,0
540890006003159,1.3,1.2,0.1
540890006003160,0,0,0
540890006003161,0.4,0.4,0
540890006003162,0,0,0
540890006003163,0.7,0.8,0
540890006003164,0,0,0
540890006003165,0,0,0
540890006003166,0,0,0
540890006003167,0,0,0
540890006003168,0,0,0
540890006003169,0,0,0
540890006004000,4.5,5.2,0.3
540890006004001,0,0,0
540890006004002,0.4,0.5,0
540890006004003,0,0,0
540890006004004,23,40.2,1.7
540890006004005,1.2,2.2,0.1
540890006004006,0.5,0.9,0
540890006004007,1.2,2.2,0.1
540890006004008,4.8,8.3,0.3
540890006004009,2.7,4.6,0.2
540890006004010,6.2,5.9,0.5
540890006004011,0,0,0
540890006004012,0,0,0
540890006004013,0,0,0
540890006004014,0,0,0
540890006004015,4.1,3.9,0.3
540890006004016,0,0,0
540890006004017,0,0,0
540890006004018,0,0,0
540890006004019,0,0,0
540890006004020,0,0,0
540890006004021,0,0,0
540890006004022,0,0,0
540890006004023,0,0,0
540890006004024,0,0,0
540890006004025,0,0,0
540890006004026,0.4,0.4,0
540890006004027,0,0,0
540890006004028,5.7,9.9,0.4
540890006004029,1.4,2.5,0.1
540890006004030,1.6,2.8,0.1
540890006004031,1.6,1.8,0.1
540890006004032,0,0,0
540890006004033,1.1,1.3,0.1
540890006004034,0,0,0
540890006004035,0.7,0.8,0
540890006004036,0.2,0.3,0
540890006004037,0,0,0
540890006004038,1.9,1.8,0.1
540890006004039,0,0,0
540890006004040,0,0,0
540890006004041,0,0,0
540890006004042,0,0,0
540890006004043,0,0,0
540890006004044,0.6,0.6,0
540890006004045,0,0,0
540890006004046,0.9,0.8,0.1
540890006004047,0,0,0
540890006004048,0,0,0
540890006004049,4.3,4.1,0.3
540890006004050,0,0,0
540890006004051,0,0,0
540890006004052,0,0,0
540890006004053,0.4,0.4,0
540890006004054,3,2.9,0.2
540890006004055,0,0,0
540890006004056,0,0,0
540890006004057,0,0,0
540890006004058,0,0,0
540890006004059,0,0,0
540890006004060,0,0,0
540890006004061,0,0,0
540890006004062,1.9,1.8,0.1
540890006004063,0,0,0
540890006004064,0,0,0
540890006004065,0,0,0
540890006004066,0,0,0
540890006004067,0,0,0
540890006004068,1.7,1.6,0.1
540890006004069,0,0,0
540890006004070,0,0,0
540890006004071,2.1,2,0.2
540890006004072,0,0,0
540890006004073,8.6,8.2,0.6
540890006004074,2.8,2.7,0.2
540890006004075,0.4,0.4,0
540890006004076,2.4,2.2,0.2
540890006004077,0,0,0
540890006004078,0,0,0
540890006004079,0,0,0
540890006004080,0,0,0
540890006004081,0.2,0.2,0
540890006004082,0,0,0
540890006004083,0.9,0.8,0.1
540890006004084,0.6,0.6,0
540890006004085,0.4,0.4,0
540890006004086,0,0,0
540890006004087,0,0,0
540890006004088,0,0,0
540890006004089,0,0,0
540890006004090,0,0,0
540890006004091,0,0,0
540890006004092,0,0,0
540890006004093,0,0,0
540890006004094,0,0,0
540890006004095,3,2.9,0.2
540890006004096,0,0,0
540890006004097,0,0,0
540890006004098,0,0,0
540890006004099,0,0,0
540890006004100,0,0,0
540890006004101,0,0,0
540890006004102,0,0,0
540890006004103,0,0,0
540890006004104,0,0,0
540890006004105,0,0,0
540890006004106,0,0,0
540890006004107,0,0,0
540890006004108,1.4,2.5,0.1
540890006004109,0,0,0
540890006004110,0,0,0
540890006004111,0,0,0
540890006004112,0,0,0
540890006004113,0.6,0.6,0
540890006005000,1.1,1.6,0.1
540890006005001,0,0,0
540890006005002,0,0,0
540890006005003,0,0,0
540890006005004,0,0,0
540890006005005,9.4,10.8,0.7
540890006005006,0.4,0.5,0
540890006005007,0,0,0
540890006005008,0,0,0
540890006005009,0.4,0.5,0
540890006005010,0,0,0
540890006005011,0.4,0.5,0
540890006005012,3.7,5.1,0.6
540890006005013,4.1,5.6,0.7
540890006005014,5.7,7.8,0.9
540890006005015,0,0,0
540890006005016,0,0,0
540890006005017,0.1,0.2,0
540890006005018,0.5,0.7,0.1
540890006005019,2.2,2.6,0.2
540890006005020,0,0,0
540890006005021,2.7,3.1,0.2
540890006005022,0,0,0
540890006005023,0.4,0.5,0
540890006005024,13.7,15.7,1
540890006005025,0,0,0
540890006005026,0,0,0
540890006005027,0,0,0
540890006005028,0,0,0
540890006005029,0,0,0
540890006005030,0,0,0
540890006005031,0,0,0
540890006005032,0,0,0
540890006005033,0,0,0
540890006005034,0,0,0
540890006005035,0.2,0.3,0
540890006005036,0.4,0.5,0
540890006005037,0,0,0
540890006005038,0,0,0
540890006005039,0.2,0.3,0
540890006005040,0,0,0
540890006005041,0,0,0
540890006005042,1.6,1.8,0.1
540890006005043,0,0,0
540890006005044,0,0,0
540890006005045,6.9,8,0.5
