state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_isa,uss_16_dem_bar,uss_20_rep_per,uss_20_dem_oss,gov_18_rep_kem,gov_18_dem_abr,atg_18_rep_car,atg_18_dem_bai,sos_18_rep_raf,sos_18_dem_bar,sos_r18_rep_raf,sos_r18_dem_bar,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
13,245,704,717,378,240,21,2,51,0,2,23,562,308,175,16,2,44,0,2,15,153,181,152.1,235,158,146.9,152.1,226.10000000000002,119.1,170,125,161,109.1,169,46,50.9,164,166.7,230.6,155.6,117.7,152.1,167.6,126.9
13,245,705,3236,1890,996,152,2,118,3,7,68,2572,1579,741,110,2,101,3,4,32,910.2,624.5,928.9,732.8,949.9,539.3,929.6,711.5,822,632.6,831,620.6,756.7,662.5,442.5,290.1,581.5,638.4,722.1,929.6,803.6,929.1,601.9,821.4
13,245,706,4735,3436,798,205,16,158,12,9,101,3829,2887,602,134,12,128,8,6,52,1551.8,785.9,1612.1,1045.1,1568.9,658.1,1619.1,988.8,1430,849.3,1433,840.2,1327.3,924,712.7,402.4,721.4,871.5,1016.3,1559.5,1396.8,1615.3,812.1,1406.9
13,245,707,3987,2188,1289,150,12,238,3,9,98,3260,1926,937,117,11,200,2,7,60,659.1,794.1,699.7,1068.9,687,694.8,691.9,1025.6,603.1,804,608.2,801.1,562.7,804.9,231.79999999999998,297.8,744.2,803.7,1047.7,672.6,591.5,695.9,786.5,593
13,245,801,782,552,160,41,8,3,1,3,14,584,419,120,28,6,3,1,1,6,198.1,93.9,247.9,114.1,184,80,243,109,195.9,79.1,185,86.9,172.1,104,85.1,56.1,87.2,89.7,111.4,190.8,184.4,245.4,90.1,188.70000000000002
13,245,801B,694,544,98,30,3,4,0,1,14,548,445,70,17,3,4,0,1,8,214,74.9,276.1,92.1,204.4,60,271.9,88.8,216,61.9,201.1,72.9,196,84.2,92.9,44.2,67.7,72.9,90.8,209.5,204.4,274,72.3,209
13,245,802,2713,1870,669,93,8,12,4,6,51,1958,1384,481,52,7,9,2,2,21,580.4,266.8,698.6999999999999,379.1,536.5,245.5,688.4,365,535.7,271.6,515.2,285.2,478.3,324.2,196.7,148.1,255.8,293.7,372.09999999999997,558.4,510.09999999999997,693,285.3,528.4
13,245,803,2290,1235,628,272,15,46,18,5,71,1698,1000,401,199,11,42,6,3,36,8.2,15.4,32.1,77.8,7.3,14.7,32.1,76.6,0.2,22.7,2,19.4,0.2,21.7,0.1,5.3,15.1,21.2,77.1,7.7,0.7000000000000001,32.1,31.599999999999998,10
13,245,804,3357,1697,1360,123,19,60,3,6,89,2396,1274,940,72,14,50,3,4,39,595.8,677.2,739.8,943.2,579.7,606.2,728.1999999999999,915.2,570.8,715.9,561.5,709.1,523.1,743.6,217.9,371.2,641.8,722,928.4,587.3,552.2,734.2,710.2,564.7
13,245,804H,4011,2415,1346,124,10,15,4,4,93,2966,1862,962,70,8,14,4,1,45,930.8,768.7,1000.4,899.5,883.9,679.1,978.2,889.7,863.9,739,841.4,739,768.7,813.1,345.1,402,723.8,763.7,894.7,907.8,824.8,989,740,826.9
13,245,805,1784,745,895,65,16,13,0,1,49,1265,588,588,45,14,13,0,0,17,234,372,273.9,524.8,247,318.9,272.9,513,214,374.7,211.8,374.7,190.1,391,79.9,182.1,345.7,380.09999999999997,518.9,240.3,205.20000000000002,273.40000000000003,381.5,215.4
13,245,806,3571,2614,764,76,10,28,4,9,66,2681,2030,526,50,10,26,4,6,29,1021.8,524.3,1085.2,748.9,983.9,438.7,1071,721.4,946,529.2,922.1,538.3,865,592.2,391.9,280.8,481.1,552.9,735.3,1002.6,911,1077.8,546.2,911.1
13,245,807,2312,893,1186,79,18,60,18,3,55,1695,714,816,52,14,53,11,3,32,196.7,543.2,232,697,199.9,472.7,232,668,169,543.2,168,534.2,150.1,555.4,60.1,258.5,508,543.9,682.5,198.5,162.2,232,533.6999999999999,176.1
13,245,808,3021,1851,932,90,4,52,4,3,85,2224,1419,665,54,4,45,3,0,34,784.5,585.8,843,831.8,779.5,518,829.6999999999999,822.9,722.2,610.8,706,607.8000000000001,658.1,656.1,271.8,284.1,552,625,827,781.7,695.8,836.7,614.3,699.4
13,245,809,2446,2020,298,69,4,5,1,3,46,1810,1497,246,38,2,5,1,1,20,536.8,246.5,645.4,350.6,496.1,226.9,636.1,337.2,495.09999999999997,250.8,476.4,263.40000000000003,441.7,299.7,181.6,137.3,236.2,271.1,343.7,516.2,471.2,640.7,263.6,488.6
13,247,BA,6087,3535,2101,170,20,138,0,17,106,4418,2734,1410,106,14,98,0,10,46,1395.9,1658.8,1274.1000000000001,2204.4,1458.8,1517.2,1254.1,2162.6,1161,1739.9,1170.2,1712.2,1137.9,1698,581.7,711.8,1587.7,1716.4,2182.9,1427.6,1156.4,1264.2,1675.8,1179.2
13,247,BT,1802,1422,296,66,5,4,0,0,9,1411,1153,208,36,4,3,0,0,7,667.9,278.1,548.2,376.6,646.3,240.8,537.1,374.1,483.9,278.1,469.3,279.6,468,273.4,241.7,114.6,259.4,277.1,375.2,656.6,473.8,542.8000000000001,277,507.5
13,247,CO,5492,1451,2776,1093,17,75,2,17,61,3834,1207,1829,695,11,58,1,7,26,439,1268.9,453.2,1713.5,463.6,1136.4,452,1669.9,383.59999999999997,1349.6,395.8,1312,381,1312,174.3,385.9,1202.3,1324.1,1691.9,451,385.5,452.6,1268.9,393.3
13,247,FI,5724,1127,4034,239,9,188,0,16,111,4001,955,2670,160,8,136,0,8,64,390,2021.7,444.1,2677.6,437.2,1858.8,424.3,2621.4,404.5,2239.2,425.4,2198.5,396.3,2175.9,191.79999999999998,816.9,1940.6,2204.3,2649.5,413.7,408.40000000000003,434.2,2076.4,389.4
13,247,FS,4215,1374,2337,249,8,180,5,15,47,3157,1205,1600,169,3,145,3,7,25,597,1619.2,531.8,2047,667.9,1439.5,531.8,1998.7,479.5,1674.4,493.6,1625.2,466.8,1625.2,275,689.1,1529.7,1641.5,2022.9,632.5,479.9,531.8,1589.8999999999999,505
13,247,HC,2927,2051,664,116,10,46,0,9,31,2210,1653,436,69,7,31,0,2,12,883,624.9,761.8,968.2,884,548.9,761,933.9,794,715.7,788.1,707.1,779,695,415.9,245,586.9,706.1999999999999,951.1,883.5,787.3000000000001,761.4,680,758.5
13,247,HI,4258,1931,1948,235,14,40,10,15,65,3099,1565,1294,152,11,29,5,11,32,799.3,1176.4,835.1,1610.9,772.3,1107,805.1,1598,719.2,1248.9,724.1,1227.4,703,1229.1,349.4,441.8,1141.4,1235.6,1604.9,785.5,715.7,820.7,1205.2,713.4
13,247,LA,5032,1180,1284,2467,12,16,0,15,58,3588,1027,1060,1442,7,16,0,9,27,327,669.7,350.9,854.9,342.5,627,340.5,836.3,287.40000000000003,691.1,291.6,677.6,281.1,670.6,146.7,283.7,648,679.5,845.4,334.7,287.3,345.5,663.4,295.4
13,247,LO,4615,2507,1895,81,7,55,0,12,58,3527,2065,1327,50,6,42,0,9,28,1240.1,1354.5,1201.3,1798.8999999999999,1245.1,1241.4,1201.3,1772.5,1117.9,1437.1,1134.3,1403.7,1106.2,1403.6,595.5,683.9,1297.9,1414.7,1785.3999999999999,1242.7,1119.3,1201.3,1386.7,1105.7
13,247,MA,4078,2738,971,226,8,74,2,9,50,3084,2183,646,158,6,56,2,6,27,1030.7,769.7,955.4,1218,1041.7,703.4,944.8000000000001,1185.2,917,875.3000000000001,910,865,883.1,859.3,416.2,338.6,736.4,866,1201.8,1036.2,903.5,950.3,851.7,887.4
13,247,MI,5753,1793,3095,609,11,70,8,17,150,3964,1441,2012,364,9,59,5,5,69,526.1,1529.8,556.9,2054.1,547.2,1426.3,536.4,2018.3,434.2,1620.3,456.8,1585.8,424.6,1577.5,205.9,496.8,1477.4,1594.6,2036.7,536.6999999999999,437.9,546.5,1538.9,460.6
13,247,OT,9703,2249,5697,1382,15,135,14,38,173,6902,1970,3778,908,12,113,11,22,88,557.5,2542.9,592.4,3257.1,613.3,2326.1,566.5,3174.9,433.4,2510.7,459.5,2445.2,432.4,2439,189.4,703.2,2434.6,2465.1,3216.7,585.2,441.6,579.4,2425.2,480.8
13,247,RO,5694,2181,3013,305,8,86,1,9,91,4329,1835,2175,192,7,68,1,8,43,866.3,1713,834.3000000000001,2338.9,917.6999999999999,1544,796.1,2307.4,767.7,1844.5,778,1789.1,741,1799.1,353.1,718.9,1628.1,1811,2323.5,891.6,762.6,814.6,1756.6,756.8
13,247,SA,4492,1912,2131,214,20,98,0,8,109,3277,1587,1425,134,13,69,0,4,45,673.8,1521.1,521.5,2214.8,682,1403.6,502.6,2172.9,468.2,1814.1000000000001,481.2,1780.8999999999999,463.5,1765.2,228.6,684.4,1462.1,1786.4,2193.8,677.5,470.9,512.2,1669.3,502.9
13,247,SH,3446,2409,724,186,6,54,8,3,56,2706,2020,491,121,5,39,5,0,25,874,482.7,1051.7,722.3,848.9,439,1030.2,716.9,927.5,533.1,899.9,535.7,897.3,524.5,463.3,220.2,460.7,530.9,719.4,861.2,908.3,1040.7,521.8,874.2
13,247,SM,5162,1849,2915,173,6,136,0,10,73,3732,1531,1940,106,6,106,0,2,41,820.8,1834.1000000000001,763,2326,906.1,1642.9,754.7,2274.9,705.8000000000001,1896,726,1854.1000000000001,697.9,1830.2,371.2,766.9,1739.1,1860.2,2300.4,863.3000000000001,709.9,758.9,1803,717.7
13,247,SP,2741,787,1774,76,0,47,0,8,49,2027,663,1234,54,0,40,0,5,31,259.4,811.5,403.2,1380.9,276.7,748.8,390.3,1356.5,360,1110.5,365.7,1090.7,358,1082.7,178.10000000000002,430.7,780.1,1094.7,1369.1,268.2,361.1,396.8,1001.7,324.09999999999997
13,247,ST,3994,2330,1341,176,3,56,2,12,74,3035,1915,933,101,3,44,1,4,34,1124.9,1371,928.8,1473.1,1135.3,1267.6,883,1459.9,852.9,1141.7,856.8,1120.7,824,1115.1,451,459,1319.3,1125.3999999999999,1466.5,1130.1,845,906.1,1176.2,882.1
13,249,01,5010,3612,1167,161,2,36,0,0,32,3507,2579,806,82,2,20,0,0,18,1471.9,399.6,1799.4,461.9,1443.5,347.3,1781.8,441.1,1563.4,351.3,1518.7,353.2,1471,387.9,608.7,160.1,371.9,363.6,450.5,1457,1518.7,1790.5,361.5,1456.3
13,251,01,2046,1059,909,39,2,19,1,0,17,1637,873,702,31,2,18,1,0,10,406.3,313,426.1,367.3,393.9,270,435,351.1,378.7,284.4,364.2,283.4,309.4,341.7,160.1,140.1,291.5,302.9,359.6,401.1,350.4,430.6,293.6,359.3
13,251,02,561,375,174,7,0,0,0,0,5,423,301,114,4,0,0,0,0,4,329.3,95.5,373.3,115.7,323.8,83.3,368.5,116,308.7,82.9,289.9,83.5,265,117.5,111.8,42.6,89.3,94.8,115.6,326.5,288,371.1,92.3,296.3
13,251,03,1623,912,676,21,2,3,0,0,9,1210,713,475,12,2,1,0,0,7,383.9,233.1,505.7,252.9,376.9,196.1,492.1,251.7,373.9,220.3,364.2,213.3,322.6,259.8,156.1,110.1,214.5,231,252,380.3,353.9,499,217,371.9
13,251,04,1773,764,971,23,0,4,0,0,11,1288,589,680,9,0,3,0,0,7,330.8,371.5,392.9,407.7,342.5,306.9,387.2,401.1,341.3,334.4,335.6,321.90000000000003,291.4,366.3,119.3,158.5,339.1,340.6,404.4,337.2,322.8,389.7,333.4,318
13,251,05,718,483,205,17,1,5,0,0,7,562,388,155,10,1,4,0,0,4,233,95.1,292.6,86.4,229.8,77.7,289.1,82.7,254.29999999999998,76.9,243,76.9,198.3,123.8,100.1,53.3,86.7,92.3,84.2,231,231.5,291.5,83.8,230.2
13,251,06,1422,1201,192,6,9,2,0,1,11,1064,912,129,6,8,1,0,0,8,477.3,81.2,614.2,110,452.2,76.6,599.1,109.9,481.4,91.4,459.1,100.3,401.8,164.5,186.9,58,78.8,118.2,110,465,447.2,607,99.2,458.7
13,251,07,1246,453,755,19,0,0,0,1,18,878,356,506,6,0,0,0,0,10,234.5,210.7,261.7,227.70000000000002,233.5,175.6,260.7,225.7,236.9,204.8,228.3,200.3,200.3,227.70000000000002,106.5,90.5,191.70000000000002,210.2,227.1,234,221.9,261.3,194.5,220.6
13,251,08,513,229,279,5,0,0,0,0,0,393,184,204,5,0,0,0,0,0,111.2,133.8,128.20000000000002,154,109.1,119.8,131.1,148,106.9,122.9,97.7,127,87,138.2,37.300000000000004,54.8,126.5,129.1,150.6,110.3,97.3,129.8,124.7,101.2
13,251,09,1570,1163,373,11,10,2,0,0,11,1233,947,267,7,4,2,0,0,6,235.2,159.3,270.7,194.3,234.3,134.5,272.6,187.7,235.5,157,225,150.9,192.1,188.7,78.7,77,147.3,165.7,190.8,234.1,217.7,271.8,156.3,218.4
13,251,10,1984,557,1340,25,6,20,0,0,36,1342,425,865,12,6,15,0,0,19,231,404.9,247,484.90000000000003,255.4,337,251.3,467.3,200,366.5,196.3,349.4,160.6,391.8,90.5,154.8,371.3,369.1,475.7,242.8,185.9,249.4,369.5,204.2
13,251,11,645,539,89,6,1,1,0,1,8,499,423,70,3,0,1,0,0,2,196.7,65.7,242.5,100.8,198.1,53.3,245.8,88.8,217.9,59.9,199.7,68,174.7,95.4,84.4,39.3,59.5,74.8,94.5,197.6,197.4,244.1,71.8,195.2
13,251,12,492,163,320,1,2,0,0,0,6,374,130,239,1,0,0,0,0,4,136.1,134.5,162.29999999999998,160.2,140.5,112.3,161,158.2,132,128.8,127.80000000000001,119.2,114.9,139.5,50.5,60.9,123.3,129.4,159.2,138.3,125,161.7,126.60000000000001,128
13,253,1,1736,1243,436,40,1,1,0,2,13,1347,984,327,25,1,0,0,0,10,573.5,229.3,658.8000000000001,214.8,520.9,190.8,646.6,210.6,564.8,273.9,551.7,278.2,536.9,285.1,207,72.3,210,278.2,212,546.8,550.9,652.1,219.3,532.8
13,253,2,1821,1152,556,71,5,12,0,8,17,1396,931,395,44,5,10,0,5,6,491,231.6,492.1,258,443.9,187.4,495,231.6,415,197.3,399.1,196.3,392.1,201.1,136.8,79.7,209.5,197.4,244.6,466.1,401.8,493.1,197.4,408.1
13,253,3,1730,210,1449,40,0,11,0,0,20,1202,174,983,23,0,9,0,0,13,91.9,501.3,88.7,529.8,101.1,427.4,110.7,497.7,76.7,417,85.9,401.5,73.6,404.2,20.900000000000002,133.2,464.7,407.4,513.5,96.8,78.3,100,414.1,80.7
13,253,4,1711,1264,413,17,2,7,0,0,8,1303,977,301,11,2,4,0,0,8,564.5,143.8,620.5,155.1,483.6,126.9,611.6,148,521.2,117.4,507,122.1,506.2,116.6,192.8,33.8,134.9,117.5,150.7,522.9,510.9,615.9,121.4,501.7
13,253,5,1731,1647,33,36,4,2,0,0,9,1477,1423,24,21,4,2,0,0,3,624.3,82.8,751.4,97.2,520.6,81,733.7,98.3,572,56.5,543.9,71.7,547.3,64.9,167.8,25.900000000000002,81.9,64.8,97.7,573.3,554,742.2,72.3,557.2
13,255,01,4198,629,3271,223,7,1,3,6,58,2977,543,2257,137,5,1,2,0,32,101.4,740.6,151.2,846.3,125.6,592,130.8,816.8,77.3,704.1,96.9,649,92.5,647.3,24.5,167.2,665.8,666.6,831.6,113.3,88.8,140.8,646,100.1
13,255,02,3276,316,2855,61,7,3,5,1,28,2334,258,2000,45,7,3,4,0,17,72.3,854.8,114.3,843.9,128.1,686.9,102.9,826.3,59.6,749.9,73.6,702.6,66.6,703.4,21.6,187.3,771.3,718,834.4,100.7,66.4,108.4,694.2,79.8
13,255,03,1822,1596,156,31,2,18,0,1,18,1433,1282,106,21,2,13,0,0,9,730.6999999999999,189.9,795.2,301.7,740.7,153.9,803.4,280.1,721.6999999999999,207.3,727,204.7,699.2,207.7,303.2,68.9,171.3,206.8,290.8,735.7,716.3,799.2,201.9,690.5
13,255,04,1678,1476,141,25,5,10,0,2,19,1281,1147,98,13,5,7,0,0,11,634,180,710.9,269.5,650,121.3,718.2,250.2,645.1,185.3,649.8,183.1,625,185.6,271,62,150.7,185.1,259.5,642.1,640.4,714.3,179.8,613
13,255,05,5735,2616,2405,383,18,181,4,13,115,4133,2117,1579,245,10,136,3,5,38,833.6999999999999,976.3,858.5,1164.7,843.4,839.5,846.6,1120.2,692.3,933.7,687.8,909.5,677,901.1,293,234.3,907.4,913.9,1142.5,838.2,686.2,852.3,885.3,716
13,255,06,4699,1258,3141,189,9,21,0,1,80,3447,1073,2190,125,8,19,0,0,32,220.9,838.9,291.9,952.1,261,671,278.2,927.9,181,805.6,195.7,753.5,183.4,751.6,66.7,205,755.3,770.2,939.4,241.2,186,284.8,738,209.6
13,255,07,2075,1791,195,39,3,25,0,6,16,1540,1347,133,26,3,17,0,5,9,882.8,226.9,964.2,326.7,861.9,186.9,971.9,302,862.8,198.8,845.8,208.1,838.8,198.8,366,88.9,207,201.9,314.3,872.3,849,968.3,217,824.2
13,255,08,2268,1739,390,60,12,35,0,3,29,1757,1433,248,34,8,21,0,0,13,867.5,267.1,939.1,361.9,842,218.9,942.1,341,835.9,271,810.9,274.7,798,283.8,345.2,91.9,243.1,276.7,351.4,854.6,814.7,940.6,264.2,797.7
13,255,09,2656,2331,179,84,6,14,0,5,37,2057,1835,132,50,5,10,0,1,24,927.3,150.8,1106.3,205.7,818.4,140.9,1074.2,205.5,884.3,134.8,847.6,152.4,844.5,147.8,366.4,44.6,146.2,144.8,205.6,873.1,858.2,1090.4,148.1,858
13,255,10,3245,2048,860,244,4,44,0,4,41,2505,1622,601,230,2,37,0,1,12,792.3,378.5,926.1,561.6,752.5,325.5,911.4,546.4,746.5,434.5,738.6,426.4,729.8,419,297.5,159.5,352.3,426.6,553.9,772.6,738.4,918.5,406.4,736.9
13,255,11,3018,2248,630,63,5,33,0,5,34,2238,1700,449,40,5,25,0,1,18,998.4,425.5,1194.8,614.5,974.1,376.9,1177.2,613.1,1000.2,447.5,983.3000000000001,445.5,966,440.7,396.1,155.3,401.5,445.1,613.9,986.4,983.3000000000001,1185.5,440.5,961.5
13,255,12,2143,1799,234,56,7,11,0,4,32,1651,1440,160,30,3,7,0,0,11,765.8,177.1,924.3,197.8,720.2,154,905.2,198.5,712.7,139.2,690.1999999999999,150.7,688.9,140.3,318.6,56.2,165.6,143.20000000000002,198,743.1,697,914.7,151.8,715.9
13,255,13,3670,3320,189,77,4,26,5,0,49,2792,2558,130,54,4,22,3,0,21,1261.1,170.8,1444.9,248.7,1170.9,166.3,1406.1,246.8,1190,158,1147.3,185.9,1149.8,173.8,532.3,59,168.5,172.8,247.6,1216.1,1162.5,1424.7,175.8,1163.1
13,255,14,3210,2364,435,339,7,15,0,9,41,2322,1793,316,187,7,8,0,3,8,722.3,234.2,821.3,373.2,706.1,205.1,793.4,362.1,684.5,250.2,677.1,247,663.7,239.1,292.7,72.6,219.1,246.1,367.9,714.4,675.4,807.3,247.7,670.1
13,255,15,829,790,12,15,3,2,0,0,7,681,652,9,13,3,2,0,0,2,367.9,43.8,381.3,81.4,330.8,53.2,373.5,81.6,293.7,57.2,284.7,62.1,284.3,57.8,131.5,22.8,48.6,58.7,81.4,349.2,287.2,377.3,57.5,305.8
13,255,16,4259,2066,1862,158,15,69,1,7,81,3044,1601,1249,100,13,47,1,3,30,610.3,836.1,542.6,1130,602.6,726,518.7,1104.1,432.5,1000.8000000000001,430.4,954.2,428.3,947.3,191.5,312.6,780.9,967.2,1117.3,606.9,430.3,530.5,876.2,469
13,255,17,3019,2160,724,78,8,4,3,1,41,2255,1656,508,54,6,3,3,0,25,680.6,349.4,765.8,401,637.4,297.9,734.8,397,620.7,332.5,603.5,335.7,605.4,325.9,247,123.8,323.9,331.8,398.8,659.2,609.7,750.4,320.5,611.5
13,255,18,2322,460,1764,38,10,0,8,0,42,1687,365,1263,27,6,0,5,0,21,122.9,758.2,304.3,628.7,145.7,635.8,290.9,613.9,242.7,557.2,241.29999999999998,531.3,240,527.3,107.3,174.1,697,538.8,621.1,134.7,241.29999999999998,297.6,553.2,212
13,255,19,3714,2864,644,116,12,35,0,1,42,2808,2249,426,72,11,26,0,1,23,1248.9,405.9,1334.7,537.4,1159.4,367,1306.8,521.6,1145.6,441.6,1122.8,444.6,1104.5,435.4,547.7,138.7,386.6,441.2,529.2,1204.6,1123.2,1321.1,411.9,1122.1
13,255,20,3067,2652,323,41,3,9,0,9,30,2365,2071,243,21,3,8,0,0,19,1084.8,218.6,1252,237.4,1008.3,188.29999999999998,1228,220.9,1068,206.1,1038.4,224.79999999999998,1042,208.2,411.6,106.4,203.6,212.7,229.2,1046.8,1049.6,1240.1,201.6,1016.6
13,255,21,3170,2463,527,131,6,11,1,1,30,2555,2033,399,88,6,9,1,1,18,1719.8,931.1,2234.1,1498.1,1694,771.7,2251.9,1379,1840.4,1043,1800.8,1068.5,1788.7,1056.9,946,577.4,851.4,1056.2,1438.9,1706.9,1810,2243,1040.6,1784.7
13,257,1,6243,4891,1009,138,12,53,3,13,124,4859,3904,772,87,7,44,1,2,42,1846.7,442.5,2250,572.8,1749.4,372.2,2245.9,524.2,1759.3,407.9,1723.3,410.7,1689.9,416.6,611,115.8,406.8,411.2,546.3,1799.2,1724.4,2248.4,408.8,1735.2
13,257,2,3885,2820,762,121,20,49,0,9,104,2963,2267,542,75,9,41,0,3,26,1126.1,269.9,1372.4,350,1066.9,226.9,1369.9,320.3,1073.2,248.5,1050.6,250.6,1030.4,254.1,372.2,71.1,248.6,250.7,333.8,1097.3,1050.9,1371.3,249.1,1058
13,257,3,4365,3831,336,97,14,38,0,3,46,3430,3082,240,53,8,23,0,3,21,1303.8,312.5,1589.3,404.6,1235,263.3,1585.4,369.6,1242.2,287.6,1217,289.9,1192.9,294.3,431.1,81.5,287.5,290,385.2,1270.3,1217.6,1587.7,288.2,1224.8
13,257,4,1616,1538,28,27,1,4,1,0,17,1219,1176,19,13,1,3,1,0,6,463.6,110.8,564.7,143.4,438.7,93.7,563.5,131.9,441.4,102.5,432.1,103.1,423.9,104.6,153.5,29.3,102.2,103.2,137.4,451.6,432.5,564.1,102.7,435.4
13,257,5,490,468,2,12,2,0,0,0,6,413,400,2,8,2,0,0,0,1,157.1,37.8,191.2,48.699999999999996,148.6,31.7,191,44.6,149.7,34.800000000000004,146.6,35.1,143.5,35.7,51.9,9.700000000000001,34.7,35.1,46.5,153.2,146.7,191.1,34.9,147.7
13,257,6,1868,1550,234,30,3,16,8,2,25,1431,1213,165,20,3,11,6,0,13,544.2,130.7,663.1,169,515.6,109.9,661.9,154.1,518.7,120.4,507.9,121.8,497.7,123.3,180.5,33.5,120.2,121.8,161.3,530.2,508,662.8,121,511.90000000000003
13,257,7,3366,3087,124,100,4,9,0,3,39,2525,2355,88,50,2,6,0,0,24,960.1,230.1,1169.6,297.8,909.6,193.7,1167.1,272.7,914.5,211.6,895.6,213.9,878.5,217.1,317.5,60.2,212.3,213.9,284.4,935.3,896.2,1168.4,212.4,902.4
13,257,8,4342,3821,326,108,12,6,1,2,66,3383,3026,265,57,11,5,1,0,18,1285.5,308.1,1567.3,398.8,1218.4,259.6,1563.8,365,1225.2,283.6,1200,285.7,1176.5,289.8,424.5,80.8,283.4,286.1,380.4,1252.2,1200.8,1565.7,284.2,1207.9
13,259,02,1979,630,1268,38,3,15,0,0,25,1548,550,947,25,3,15,0,0,8,345.3,549.1,343.8,499.3,351.4,402.6,336.59999999999997,484.2,336.59999999999997,460.2,330.9,414.3,310,430.2,121.7,138,477,434.9,490.9,348.1,326.6,340.7,421.8,309.7
13,259,04,447,158,279,5,1,1,1,0,2,355,126,223,3,1,1,1,0,0,78.8,123.5,82.8,125.4,74.9,99.4,82.2,123.5,80.3,103.3,78.8,101.39999999999999,75.9,100.1,32.3,49,111,101.5,124.3,76.9,78.2,82.4,103.2,72.9
13,259,05,3357,732,1157,1409,7,28,0,9,15,2982,629,890,1408,7,28,0,7,13,302.7,469.90000000000003,293.5,477.6,307.4,345.7,301.8,433.5,273,427.7,262.59999999999997,384.1,250.39999999999998,403.5,90.3,141.1,408.5,404.2,455,305.09999999999997,262.59999999999997,297.8,385.3,261.5
13,259,06,275,135,129,2,0,0,0,0,9,224,116,103,2,0,0,0,0,3,74.9,79.39999999999999,81,77.5,71.4,51.9,81,73.2,69.2,63.1,67.8,43.5,66.4,50.9,22.6,25.7,65.5,52.1,75.6,72.6,67.8,81,57.5,67.2
13,261,15,2800,1592,1010,160,1,24,0,0,13,2226,1333,759,102,1,21,0,0,10,678.7,394,769.7,416.1,667.8,341.6,768.6,400.7,692.4,382.5,671,379.3,662.6,388,303.6,196.1,366.2,382.8,407.9,673.4,673.7,769.6,361.9,653
13,261,17,1213,542,580,77,2,7,0,0,5,899,439,407,43,2,5,0,0,3,226.8,198.4,227.4,215.9,222.6,182.4,226.4,209.6,197.1,189.2,187.7,192.3,183.8,195.1,70.1,75.6,189.6,192.1,212.2,225,189.7,227.2,181.9,192.3
13,261,28,1364,759,499,62,2,28,0,0,14,1032,584,380,36,2,20,0,0,10,437.90000000000003,217.8,465.8,218.7,442.9,188.1,459.8,218.7,435.2,213.9,422,206.3,418.4,212.5,195.8,76,203.1,211.1,218.7,440.5,424.5,463.3,194.20000000000002,410.2
13,261,29,688,514,149,17,3,0,0,0,5,538,418,106,8,3,0,0,0,3,217.8,71.5,268.4,86.9,197.5,65.4,259.59999999999997,95.3,217.8,64.6,219.7,58.800000000000004,212.3,64.6,78.6,25.8,67.5,63.199999999999996,90.9,207.5,216,264,66.6,208.5
13,261,C1-27,5870,1267,4168,236,14,124,1,3,57,4015,1058,2666,156,11,91,1,3,29,380.6,1205.1,373.4,1347.4,450.5,1060.7,377,1314.7,345,1154.8,351.4,1119.8,324.4,1134.8,135.2,377,1132.5,1135.2,1330.1,415.5,340.2,375,1088.9,342.6
13,261,C2-27,6019,3042,2318,419,16,174,2,3,45,4894,2707,1693,298,15,151,2,2,26,1043.4,768,1083.4,967.7,1087.6,686.6,1095.9,925.6,966.6,744.6,960.6,730.6,914.9,757.9,365.1,278.9,727.3,744.8,946.9,1065.6,947.4,1089.5,732.2,940.4
13,261,C3-27,5150,695,4266,131,16,4,0,3,35,3558,557,2887,80,9,4,0,2,19,253.8,1276,295.1,1436.8,316.5,1107.5,309.3,1382.4,268.8,1249.4,273.4,1185.8,254.6,1196.1,98.3,447.1,1191.5,1209.9,1410.6,284.5,267.3,301.9,1161,258.7
13,261,E-27,2871,1338,1225,229,10,42,6,3,18,2152,1080,884,144,7,26,3,1,7,682.4,519.6,736,636.3,702.2,467.2,741.4,612.3,688.6,551.7,672.5,543.9,649.1,554,285.8,203.8,493.5,550.6,623.8,693.3,670.7,738.4,511.09999999999997,644.6
13,261,N-26,566,469,55,37,2,1,0,0,2,456,390,39,23,1,1,0,0,2,226,35.2,260,40.9,213.8,29.1,255,38,235.1,32,227.4,38,225.1,37.1,116.9,12.2,32.1,35.8,39.2,220,228.9,257.5,32.9,219.79999999999998
13,261,O-26,1991,1014,814,148,8,1,0,0,6,1546,844,600,90,8,1,0,0,3,349.6,339.4,396.8,379.40000000000003,352.3,295.7,393.59999999999997,369.5,346.3,316.7,326.6,327.5,321.2,330.8,127.7,119.2,317,325.2,374.6,351.3,330.7,394.7,309.3,326.3
13,261,W-27,4287,2181,1810,201,21,13,0,0,61,3202,1719,1306,118,19,12,0,0,28,778.1,493.9,855.5,573.1,762.3,450.4,855.5,547.1,755.7,461.9,729.1,464.4,709,486.7,270.6,191.1,472.5,469.4,559.9,770.1,731,855.5,458.9,713.7
