state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_mor,uss_18_dem_man,uss_20_rep_cap,uss_20_dem_swe,gov_16_rep_col,gov_16_dem_jus,gov_20_rep_jus,gov_20_dem_sal,atg_16_rep_mor,atg_16_dem_rey,atg_20_rep_mor,atg_20_dem_pet,sos_16_rep_war,sos_16_dem_ten,sos_20_rep_war,sos_20_dem_ten,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
54,049,59,745,722,6,11,0,0,0,0,6,587,569,5,7,0,0,0,0,6,208.1,53.4,221.4,57.800000000000004,99.7,84.6,208.5,52.5,125.6,122.3,198,66.5,124.8,115.9,177.79999999999998,92,126.89999999999999,134.3,163.3,110.6,106.7,84.6,75.7,146.4,99.7,193.9,88.9,165.5
54,049,6,665,620,20,11,0,3,0,0,11,536,508,12,7,0,3,0,0,6,162.9,86,165,97.5,78.3,103.8,167,82,99.5,133.5,146.3,98.6,102.2,129.9,137.6,119.10000000000001,121.1,131.9,117.9,146.3,120.3,103.8,108.7,121.8,78.3,146.7,112.9,129.6
54,049,61,748,738,4,0,0,0,0,0,6,587,581,3,0,0,0,0,0,3,177.9,52.5,215.4,84.2,86.7,117.4,216.6,74.2,91.2,144.6,187.6,86.9,114.8,113.8,168.8,120.5,100.7,137.3,150.1,149.9,111.7,117.4,103.6,120.3,86.7,187.7,108.3,151.2
54,049,62,370,364,0,5,0,0,0,0,1,288,286,0,2,0,0,0,0,0,107,32,105.9,41.5,42.8,57.6,106.1,36.6,63.699999999999996,72.9,91.89999999999999,42.9,60.8,69.6,83.2,59,65.8,77.3,73.6,73.2,62.8,57.6,50.8,74.6,42.8,92,56.5,80.1
54,049,66,684,677,0,1,3,1,0,0,2,516,510,0,1,2,1,0,0,2,170.6,63.6,172.5,73.9,68.9,125.2,179.7,52.9,82.7,134.1,164.7,69.8,96.9,111.4,134.9,110.8,89,142.9,119.2,131.2,112.8,125.2,87.7,110.3,68.9,154.6,102.1,127.9
54,049,67,474,466,3,1,0,3,0,0,1,362,355,3,1,0,3,0,0,0,142.8,51.7,151.3,69.3,62.4,84.1,157.1,62.4,79.1,108.4,146,71.5,100.5,82.1,144.6,82.8,82.8,114.2,105.4,122.89999999999999,88.9,84.1,81.7,101.3,62.4,141.1,85,117
54,049,68,370,352,1,10,1,2,0,0,4,279,265,1,6,1,2,0,0,4,91.8,32,100.9,43.8,36.6,64.6,98,36,62.2,58,88.6,44.7,62.6,53.6,82.8,59.9,54.8,72.1,73.2,68.9,54,64.6,50.6,68.2,36.6,88.6,53.6,75.3
54,049,69,535,524,1,7,0,1,0,0,2,421,413,0,6,0,0,0,0,2,144,37.6,149.2,60.8,58.4,100,157.6,44.5,71.8,118.9,137.2,59.5,91.39999999999999,84.2,120.4,80.3,81.4,112.1,98.5,111.10000000000001,88.3,100,70.8,96.9,58.4,132.4,80.5,111.1
54,049,7,692,333,323,3,1,0,0,1,31,517,256,245,2,1,0,0,1,12,47.1,169.5,44.1,190.4,25.3,142.3,78.7,146.9,39.6,149.5,59.7,162.5,37.8,151.1,54.4,174,48.5,158.4,35.6,200.2,157,142.3,175,43.5,25.3,54.3,164.1,47
54,049,70,650,640,0,2,1,0,0,0,7,486,479,0,2,1,0,0,0,4,108.5,23.2,168.5,35.8,59.3,71.9,156.6,38.6,59.199999999999996,67.2,152,42.4,74,48.4,135.9,64.3,65.60000000000001,68.8,119.7,82.9,51.8,71.9,52.5,76.4,59.3,146.9,54.2,110.39999999999999
54,049,72,823,812,0,3,2,1,0,2,3,653,644,0,3,2,1,0,0,3,199.3,53.8,225,47.3,77.1,97.10000000000001,208,52.9,116.7,125.8,203,56.4,128.5,110.2,182.29999999999998,86.1,115.7,137,159.6,110.9,106.6,97.10000000000001,70.5,139.4,77.1,195.9,87.6,161.4
54,049,74,715,706,0,1,3,0,0,0,5,601,594,0,1,3,0,0,0,3,211.2,46.6,229.9,46.5,101.89999999999999,95.7,226,44.1,125,123.39999999999999,211.2,51.5,139,101.10000000000001,189.1,85.8,132,127,163.1,112.8,99.8,95.7,67.9,151.1,101.89999999999999,204,84.3,172.5
54,049,78,582,576,1,2,1,0,0,0,2,492,487,1,2,1,0,0,0,1,190.1,51.7,204.6,63.6,84.1,114.4,205.9,57.6,100.4,140.1,189.3,65.7,119.3,119.3,169.4,89.2,114.60000000000001,137.7,142.1,127.4,111.9,114.4,80.5,131.6,84.1,182.5,96.4,151.8
54,049,82,786,770,4,3,1,0,0,1,7,605,595,3,3,1,0,0,0,3,214.9,102.9,226.2,109.3,96.9,149.3,228.20000000000002,95.1,127.5,172,208.4,107.3,132.8,151.4,183.3,146.6,145.2,176.7,163.8,175.9,150.7,149.3,126.6,155.4,96.9,202,138.8,173.1
54,049,83,476,466,5,0,4,0,0,0,1,376,371,2,0,3,0,0,0,0,140.1,71.3,170.2,83.1,64.2,102.9,155.2,78.5,83.2,123.8,145,91.3,86.3,112.7,145.7,102.4,82.6,132.5,117.10000000000001,134.3,109.7,102.9,98,98,64.2,146.8,102.8,119.10000000000001
54,049,86,613,556,45,3,1,0,0,0,8,494,448,38,3,1,0,0,0,4,146.3,80.10000000000001,152.2,84.9,53,121.5,153.3,74.1,78.8,138.70000000000002,141.20000000000002,94.3,79.9,123.10000000000001,116.1,119,72.5,152.9,88.9,154.6,123.6,121.5,105.3,94.5,53,130.4,114.4,108.6
54,049,87,407,401,0,1,1,0,0,0,4,321,317,0,1,1,0,0,0,2,113,45,128.4,51.1,55.6,70.5,137.3,30.3,68.7,93.4,111.8,51.9,78.5,70.5,106.2,67.5,67.5,95.4,90.4,91.3,76.4,70.5,58.6,81.8,55.6,114.89999999999999,66.60000000000001,95.9
54,049,88,678,665,5,3,0,0,0,0,5,542,534,4,2,0,0,0,0,2,192.6,50,216.8,62.4,96.3,91.7,220.8,52.5,130.4,102.39999999999999,191.2,63.1,134.6,90.9,174.4,100,138.2,104,165.6,115.4,86.7,91.7,79,149.1,96.3,194,83.8,166
54,049,89,784,773,4,1,1,1,0,0,4,623,616,1,0,1,1,0,0,4,235.8,56,266.9,67.4,108.9,112.2,260.5,58.800000000000004,131.7,150,229.8,75.9,139.1,129.7,199.6,120.8,136.9,159.8,183.4,151.4,124.1,112.2,94.9,160.9,108.9,227.9,108.5,189.1
54,049,90,387,383,0,0,0,0,0,0,4,317,314,0,0,0,0,0,0,3,93.7,56.7,110.4,71.7,37.6,78.6,113.7,55.9,42.9,93,97.4,72.4,46.3,85.7,83.5,92.3,43.6,107.6,69.6,111.7,86.3,78.6,80.6,56.6,37.6,95.2,82.5,74.3
54,049,92,564,557,0,1,2,1,0,0,3,459,453,0,1,2,1,0,0,2,174.1,58.2,197.1,72.2,83.1,110.3,193.4,67.6,112,117.2,186.1,66.3,116.7,101.3,166,100.4,115.9,124.60000000000001,152.1,116.5,100.2,110.3,84.6,129.6,83.1,178.8,93.5,149.6
54,049,96,713,679,16,8,2,1,0,1,6,580,554,14,7,2,1,0,0,2,175.7,118.10000000000001,185.6,132.7,70.6,167.9,185.3,121,106,178.6,169.7,132.7,112.5,162.7,160.4,163.6,119.2,186.6,139.1,184.2,161.8,167.9,146.6,128.5,70.6,168.3,154.8,142.3
54,049,98,499,483,1,2,1,0,0,0,12,410,401,1,2,1,0,0,0,5,144.1,78.5,174.3,105.5,87.5,116.3,170.9,96.5,103.7,115.3,156.7,105,105.60000000000001,118.4,147.9,129,108.8,129.6,129.4,152.6,110.3,116.3,117.8,115.5,87.5,155.6,114.6,132.9
54,051,1,839,811,2,16,0,3,0,3,4,680,659,1,14,0,3,0,1,2,192.3,94.1,189.8,94.3,115,139.4,196.9,84.7,124.3,149.6,173.5,93.3,130.9,148.8,157.8,119.7,124.3,174.2,144.3,132.4,141.6,139.4,104.5,143.2,115,172.79999999999998,123.8,154.8
54,051,10,910,888,11,5,0,0,0,0,6,775,757,8,4,0,0,0,0,6,226.1,76.4,244.4,84.6,101.2,137.8,246.5,72.3,132,154.1,217.4,85.7,141.5,150.8,208.3,111.4,132.7,169.1,184.7,139.9,137.5,137.8,98.8,158.2,101.2,220.5,118.39999999999999,183.5
54,051,11,1437,1397,12,6,1,1,0,0,20,1189,1164,7,4,1,1,0,0,12,456.7,131.4,434.3,151.7,200.4,250.8,449.7,123.3,268.1,288.8,367,178.4,288.2,282.3,348.8,214.6,266.4,312.3,315.9,250,253.3,250.8,182.9,319.4,200.4,383.4,218.5,339.5
54,051,12,856,846,2,4,0,0,0,0,4,682,672,2,4,0,0,0,0,4,318.4,72,343,80.5,146.1,160.5,338.7,71.3,169,208.5,303.6,104.5,185.29999999999998,182,270.5,136.9,167.8,207.5,250.6,163.7,167.4,160.5,111.3,210,146.1,301.2,138.8,249.3
54,051,13,662,642,1,4,0,4,0,0,11,532,518,1,4,0,4,0,0,5,219.9,113.1,250.7,109.3,116.8,172.8,272.9,85,120.9,195.3,234.5,114,143.9,176.7,213.6,138.3,119.7,191.9,196.8,159,169.4,172.8,121.2,150.9,116.8,233.8,145.6,189
54,051,14,864,837,1,11,8,2,0,0,5,733,717,1,8,4,2,0,0,1,339,111.4,344.2,149.8,181.9,221.6,375.5,117,198.8,242.2,322.5,156.6,212.8,224.8,293.2,190.1,225.8,221.6,270.7,218.8,199.9,221.6,166.5,244.6,181.9,321.2,185.7,276.2
54,051,15A,787,761,1,6,0,3,0,0,16,614,596,1,5,0,3,0,0,9,256.3,46.9,277.2,73.8,109.3,108.2,279.59999999999997,55.5,132.5,154.4,242.4,85.7,160.6,121.3,235.9,95.4,138,149.2,200.2,132.6,118.3,108.2,88.60000000000001,171.70000000000002,109.3,247.2,102,203.1
54,051,16,598,591,1,2,0,0,0,0,4,478,476,1,0,0,0,0,0,1,137.9,52,138,56.6,59.5,89.3,143.6,45.8,85.5,98.5,121.7,62.1,92.5,91.8,114.60000000000001,74.7,82.9,110.4,103.3,88,87.9,89.3,65.5,99.6,59.5,124.6,77.2,107.4
54,051,17,579,561,6,4,1,3,0,0,4,446,436,3,3,1,1,0,0,2,118.4,34.9,119.2,45.5,47.3,71.1,124.1,38,64.3,84.2,104,52.7,73.9,74.6,98.9,63.1,65.2,89.2,88.60000000000001,74.5,71.1,71.1,54.5,80.6,47.3,106.9,63.2,89.6
54,051,17A,547,538,1,2,0,1,0,2,3,435,428,1,1,0,1,0,2,2,212.3,54.9,200.8,67.7,103.9,121.69999999999999,209.1,55,131.7,135.7,180.5,76.4,140.2,114.60000000000001,167.3,94,132.4,131,148.5,115.3,109.10000000000001,121.69999999999999,81.6,154.1,103.9,181.1,96.6,162.6
54,051,18,753,740,0,12,0,0,0,0,1,613,605,0,7,0,0,0,0,1,239.8,84.2,238.1,98.3,128.9,138.3,246.7,79.3,137.5,180,210.5,100.4,147.7,157.3,198.1,131,125.8,195.8,176.1,153.1,154.1,138.3,112.6,162.8,128.9,213.79999999999998,131.9,185
54,051,19,327,317,3,1,3,0,0,0,3,254,247,3,1,2,0,0,0,1,101.89999999999999,29,103.1,36,49,49,107,31,57.099999999999994,71,96,37,62,65,85.1,51,59,69.9,84.1,55,58.800000000000004,49,41.900000000000006,70.1,49,95,49.3,80.4
54,051,20,381,369,3,1,0,0,0,0,8,315,309,3,1,0,0,0,0,2,72.1,48,100.3,47.6,42.1,80.1,106.6,37.6,35.9,82.89999999999999,92.5,47.6,35.9,80.1,85.4,58.5,31.1,97.9,67.8,76.8,77.5,80.1,53.5,43.9,42.1,90.7,65.8,66.9
54,051,21,356,344,1,0,0,1,0,0,10,284,281,1,0,0,1,0,0,1,119.1,43.2,121.89999999999999,60.300000000000004,70.4,65.1,125.5,54,73.3,90.7,112.7,59.6,82.39999999999999,80.7,115.5,65.1,75.10000000000001,97.10000000000001,100,81.7,77.8,65.1,64.1,87.4,70.4,115,69.7,99.7
54,051,23,364,348,8,1,0,1,0,0,6,295,286,5,1,0,1,0,0,2,100,41.9,94.1,44.5,57.3,63.1,99.60000000000001,35.3,45.9,82.89999999999999,86.6,44.5,48.2,77,80.10000000000001,54.6,47,84.1,63.4,72.1,71.39999999999999,63.1,50.1,60.3,57.3,84.9,60.3,72.2
54,051,24,825,813,2,3,0,2,0,0,5,682,671,2,2,0,2,0,0,5,381.1,110,420.3,143,210.1,215.9,434.1,120.2,219.9,265.2,395,150.1,250,223.20000000000002,350,196,233,263.2,312,243,215.4,215.9,170.5,271,210.1,382.3,193,320.7
54,051,25,675,634,7,12,0,1,0,0,21,485,466,5,6,0,1,0,0,7,111,64.1,154.5,73.4,55,81.9,163.9,58,71.7,91,142.4,73.4,68.9,102.2,131.6,90.1,68.9,104.8,104.5,118.2,90.7,81.9,82.8,80.2,55,139.6,85.7,107.4
54,051,26,616,590,8,7,1,3,0,0,7,461,447,5,3,0,3,0,0,3,133,57.4,153.4,75.3,57.1,101.1,156.6,64,73.7,104.4,144.4,72.2,81.6,96.3,130.4,91.4,65.2,114.4,105.7,119.1,93,101.1,84.5,88.7,57.1,138.3,89.5,110.3
54,051,28,765,749,6,6,0,0,0,0,4,621,614,2,1,0,0,0,0,4,257.4,113.2,206.9,101.6,92,181.7,211,86.2,133.5,218.5,194.4,97.6,141.2,201.3,175.8,123.2,137,233.5,141.7,160.5,191.9,181.7,113.89999999999999,167.3,92,186.3,152.2,168.9
54,051,29,926,912,3,7,0,0,0,0,4,708,697,3,5,0,0,0,0,3,305.8,76,368.7,90.6,161.7,164.7,364.7,82.7,177.6,202.1,321.4,128.3,196.29999999999998,175.4,293.9,161.7,191.4,198.39999999999998,275.2,184.5,162.9,164.7,129.7,217.8,161.7,324.90000000000003,146.6,265.6
54,051,30,545,531,5,7,1,0,0,0,1,441,432,3,5,1,0,0,0,0,119.1,52,146.8,72.1,54,82.2,150,61.1,67.2,94,138.1,69.3,72,93.1,124.7,87.6,64.7,104.3,101.1,113.8,86.2,82.2,80.8,80.7,54,132.29999999999998,82.9,103.4
54,051,33,1051,1043,3,4,0,0,0,0,1,857,851,3,2,0,0,0,0,1,390.09999999999997,130.2,420.09999999999997,149,228.79999999999998,238,439,125.80000000000001,268.8,248.1,387.2,171,270.8,239.10000000000002,361.9,208,268.8,257,325.9,242,218.60000000000002,238,179.1,299.59999999999997,228.79999999999998,386.9,200.89999999999998,336.2
54,051,34,1165,1133,3,6,1,9,0,3,10,919,896,3,3,1,6,0,1,9,266.2,101.9,312,144.4,147.3,191.7,345.4,113.2,188.5,186.5,296.6,144.3,198.4,173.5,276.9,175.9,191.9,186.1,246.20000000000002,210.3,162.1,191.7,157.5,211.29999999999998,147.3,295.8,162.6,246.8
54,051,35,989,932,11,3,0,31,0,0,12,794,754,10,3,0,23,0,0,4,325.1,76.9,345.3,75.1,151.1,146.1,320.7,87.4,194,185.5,291.7,113.9,199.4,176.2,272.1,134.7,168.4,228.6,250.4,165.1,166.8,146.1,115.2,222,151.1,296.1,138.8,251.6
54,051,36,307,307,0,0,0,0,0,0,0,245,245,0,0,0,0,0,0,0,87,21,84.9,21,47.1,34.1,82.1,23.2,50.9,48,68.3,28,51.800000000000004,47.1,68.3,35.9,52.8,48,65.8,38.9,41.4,34.1,29.3,60.7,47.1,73.7,34.5,65.8
54,051,38,740,732,0,0,2,2,1,0,3,586,579,0,0,2,2,1,0,2,196.5,56.9,240.6,59,100.2,102.7,229.29999999999998,57.8,130.7,113.2,197.79999999999998,79.3,133.8,111.1,193.9,96.2,118.6,131.7,181.8,110,103.5,102.7,80.4,145.1,100.2,208.29999999999998,91.8,172.4
54,051,39,562,531,13,4,1,4,0,1,8,446,426,8,4,1,4,0,0,3,228.3,64.9,228.3,80.9,135.5,115.6,235.29999999999998,69,154.7,124,205.8,92.8,152.6,123,204.7,103.4,160.5,125.2,184.20000000000002,124,109.2,115.6,93.8,174.1,135.5,211.6,102.2,188.9
54,051,4,850,818,3,11,5,7,0,0,6,684,661,1,7,5,7,0,0,3,296.9,79,287,100.8,154.8,172.2,294.9,86.4,193.1,172.2,273.6,98.1,192.2,171,261.1,117.7,184.1,194.1,229,159.8,153.3,172.2,112.2,216,154.8,269.4,135.9,236.4
54,051,40,377,375,0,0,0,2,0,0,0,307,305,0,0,0,2,0,0,0,141.1,20.2,163.8,27.7,75.2,57.5,163.1,25.5,78.2,86,155.9,27.6,90.6,69.3,135.5,50.6,82.6,77.1,119.60000000000001,65.8,63.2,57.5,39.6,97.9,75.2,147.9,50.5,120.3
54,051,41,437,433,1,3,0,0,0,0,0,337,334,0,3,0,0,0,0,0,141.6,22.7,156.7,20.3,80.6,48.1,150.4,16.4,91,70.1,145.3,19.1,96.2,54.5,126.2,40.5,83.2,75.4,112,55.2,55.6,48.1,30.7,102.7,80.6,137.9,42.1,118
54,051,43,1431,1414,1,7,2,0,0,0,7,1066,1052,0,7,2,0,0,0,5,463.4,88.4,534.3,109.2,226.1,205.5,525.8000000000001,98.1,259.1,286.6,457.1,137,278.7,252.2,417.5,190.6,265.3,274,383.7,233.4,224.9,205.5,153.70000000000002,316.2,226.1,463.8,187.3,381
54,051,44,1419,1362,27,21,0,0,0,0,9,1217,1170,25,18,0,0,0,0,4,315.3,108.8,350.59999999999997,144.5,168.4,175.9,360,130.6,182.8,211.3,319.6,146.9,187.6,217.70000000000002,291.4,194.2,195.3,221.7,269.2,215.1,190,175.9,166,219.9,168.4,318.4,176.6,263.4
54,051,45,740,723,2,4,2,1,0,0,8,561,550,2,2,2,0,0,0,5,164.7,27.6,185.8,29.7,83.2,70.1,185.2,27.2,103.1,82.60000000000001,166.5,39.5,102.30000000000001,78.4,151.4,59.5,109.2,80.5,143.8,68.5,67.10000000000001,70.1,44.8,119.7,83.2,166.6,56.5,139.7
54,051,46,1357,1331,3,11,2,1,0,0,9,1035,1018,1,8,2,1,0,0,5,355.4,94.1,373.5,116.5,178.70000000000002,185.5,392,90,194.9,230.2,328.8,131.9,201.9,216.4,310.5,159.9,202.8,244.6,283.7,192.3,196.4,185.5,138.3,238.6,178.70000000000002,337.5,165.8,282.2
54,051,48,361,352,1,0,2,0,0,0,6,288,282,1,0,2,0,0,0,3,94.7,23.3,113.9,25,51,52.5,109.2,23.5,58.1,58.4,92.8,28.8,65.1,53.2,87.9,42.4,60.4,62,86.9,47.4,49.1,52.5,33.4,69.4,51,98.1,41.8,81.9
54,051,52,886,875,0,9,0,0,0,0,2,693,687,0,5,0,0,0,0,1,204.8,62.300000000000004,267.3,68.7,120.5,108.8,259,62.4,113.2,140.8,226.1,78.6,124.6,127.1,215.5,109.1,111,153,202,123.3,121.39999999999999,108.8,88.8,138.7,120.5,234,103.39999999999999,183.8
54,051,56,946,929,2,6,0,4,0,0,5,715,709,0,2,0,3,0,0,1,185.6,54.1,227.2,65.2,76.7,104.3,230.4,41.4,96.2,130.5,200.9,69.3,113.9,118.4,183.2,96.8,106.1,140.6,174.2,108.9,110.7,104.3,75.9,125.5,76.7,203.2,92.6,159.6
54,051,58,424,421,0,1,0,1,0,0,1,326,323,0,1,0,1,0,0,1,98.3,18,118.4,22.5,44.4,53.6,111.4,21.099999999999998,56.199999999999996,61.800000000000004,98.5,31.9,65.8,50.8,85.1,49.1,59.9,61,81.9,51.9,47.9,53.6,35.1,69.9,44.4,99,42.1,82
54,051,6,732,719,3,7,1,0,0,0,2,585,575,2,6,1,0,0,0,1,147.29999999999998,41.2,181,78.4,69.2,64.2,189.2,62.2,77.2,106,161.3,83.6,86.7,91.9,150.9,100.5,85.9,103.9,136.9,117.89999999999999,85.9,64.2,88.7,99.2,69.2,164.1,85,128.3
54,051,60,722,709,2,5,2,2,1,0,1,534,525,1,4,2,1,1,0,0,211,31.1,220.20000000000002,34.6,98.3,82.2,215.7,25,107.2,119.6,185.8,54.7,126.9,99.5,167.29999999999998,70.2,129.3,101.8,154.4,90.9,87.8,82.2,54.9,143.6,98.3,188.7,71.1,161.6
54,051,61,298,294,0,2,1,1,0,0,0,235,232,0,2,0,1,0,0,0,103.7,12.4,118.89999999999999,10.5,55.800000000000004,31.9,110.1,12.4,47,63.1,102.8,16.1,55.800000000000004,49.800000000000004,95.7,30.9,48.699999999999996,62.1,91.2,31.9,47,31.9,20.4,63.9,55.800000000000004,103.8,32.300000000000004,82.9
54,051,7,1013,970,8,22,2,6,0,0,5,777,747,7,12,2,4,0,0,5,242.9,108.9,240.3,103.9,111.3,166.8,251.6,83.2,166.3,174.3,214.2,111.1,173.9,168.9,200.2,133.5,155.4,203.5,181.3,156.1,163.7,166.8,117.5,184.7,111.3,217.9,141,194
54,051,9,907,865,4,11,5,15,0,0,7,655,629,1,9,3,11,0,0,2,211.5,73.10000000000001,231,82,110.3,136.5,250.70000000000002,65.3,127.69999999999999,157.3,215.2,86.8,126.8,149.1,195.29999999999998,118,136.5,158,180.5,132.3,134.2,136.5,96.7,150.6,110.3,214.6,115.7,178.7
54,051,9A,781,756,4,11,0,6,0,0,4,630,611,2,10,0,6,0,0,1,378.3,98.7,383.5,129.3,191.4,246.4,401.2,109,234.8,240.9,331.90000000000003,160.6,245,224.2,324.8,181,228.7,246.3,287,220.8,202.6,246.4,160,271.6,191.4,345.6,185.7,300.7
54,053,1,887,829,48,1,0,1,0,0,8,815,762,48,1,0,1,0,0,3,221.6,56.1,233.9,74.1,116.1,103.1,229.7,68.39999999999999,131.6,146.3,209.3,80.3,134.5,136.8,196.9,101.10000000000001,131.6,146.3,176.2,121.4,121.19999999999999,103.1,88.6,154.4,116.1,209.20000000000002,103.5,178.1
54,053,10,997,962,12,6,0,7,0,0,10,725,704,7,4,0,4,0,0,6,227.6,62.1,241,75.6,115.5,117.89999999999999,236.79999999999998,69.3,127.2,160.4,216.4,85.2,140.6,142.2,203.5,105.2,135.5,154.20000000000002,181.4,127.2,129.7,117.89999999999999,92.5,157.9,115.5,215.9,110,182.8
54,053,11,706,695,0,0,0,0,0,6,5,557,551,0,0,0,0,0,2,4,237,53.2,245.9,62.5,102.7,131.5,238,64,122.60000000000001,171.6,221.6,75.6,163.4,122.1,198.4,100.5,150.7,135.6,177.6,122.60000000000001,120.9,131.5,85,167.9,102.7,216.6,103.4,185.4
54,053,12,1120,1073,11,2,3,19,0,0,12,888,853,6,2,3,17,0,0,7,363.2,111,384.2,120.8,175.2,217,379.4,109.6,183.7,279.6,347.4,144.1,229.6,230.9,326.6,169.9,216,255.5,289.6,209.20000000000002,219.3,217,150.7,248.3,175.2,345.5,184.6,289.6
54,053,13,234,234,0,0,0,0,0,0,0,195,195,0,0,0,0,0,0,0,90,18.4,97.5,22.6,48.3,42.5,95.60000000000001,22.5,50.9,58,83,28.7,62.9,44.8,81.3,33.5,53.5,52.9,75,42,43.3,42.5,29.900000000000002,64,48.3,86.5,36.7,74
54,053,14,940,926,3,1,0,0,0,0,10,732,722,2,1,0,0,0,0,7,347.9,73.4,392.7,76.9,183.1,167.2,379.1,75.9,185.6,225.5,351.6,90.7,226.3,178.5,324.1,134.5,201.9,211.9,297.4,160.5,172.2,167.2,107.4,240.4,183.1,349.1,139.7,288.6
54,053,15,943,932,2,3,0,0,0,0,6,740,732,2,2,0,0,0,0,4,239.7,44,278,49.9,127.7,107.5,275,50.8,124.1,156.5,236.2,72.6,173.79999999999998,106.6,235.7,87.8,140.7,139.3,204,123.7,112.2,107.5,76.9,169,127.7,245.4,93.5,203.8
54,053,16,1181,1166,3,0,1,0,0,0,11,917,909,2,0,1,0,0,0,5,356.9,67.2,377,86.7,199.3,155.6,381.3,83.8,191.2,227,314.1,105.4,258.6,173.3,315.7,146.7,232.9,191.9,295,171.1,165.1,155.6,118.4,259.6,199.3,336,141.5,291.3
54,053,17,921,901,5,3,3,1,0,0,8,728,713,2,3,3,1,0,0,6,245.3,42.8,295.6,53.8,130.2,106.8,279.9,61.7,135.8,148.4,243.9,69.4,176.4,121,258.4,90.4,153.6,134.6,243.5,106.4,112.4,106.8,75.5,176.4,130.2,263.6,92,216.6
54,053,18,792,779,0,8,0,2,0,0,3,619,613,0,4,0,1,0,0,1,234.3,59.3,274.2,70.9,114.5,144.5,273.8,65.7,116.6,175.2,245.8,85.6,151.7,138.4,221.79999999999998,117.3,140.5,156.1,203,137.9,132.2,144.5,95.7,160.7,114.5,243.6,114.9,197.6
54,053,19,550,536,3,3,0,0,4,0,4,456,448,2,1,0,0,2,0,3,191.6,85,193.8,100.8,92,160.6,213.7,86.6,102.7,178.7,194,100.5,121,153.1,164.3,126.9,114.1,155.4,155.4,144.7,143.5,160.6,111.8,132.5,92,184.4,129.5,154.2
54,053,2,329,325,0,0,0,1,0,0,3,263,260,0,0,0,0,0,0,3,87.9,24.6,104.7,28.3,44,47.800000000000004,100,28.8,51.6,62.1,90.2,33.1,56.4,57.8,84,42.6,47.800000000000004,63.2,70.3,61.5,52.3,47.800000000000004,38.7,61.1,44,90,44.7,73.7
54,053,20,355,354,0,0,0,0,0,0,1,301,300,0,0,0,0,0,0,1,131.4,59.1,128.6,73.9,54.5,112.39999999999999,143.6,67.2,67.9,124.5,123.39999999999999,81.5,80.2,107.6,111.8,93,66.7,125.2,99,110.4,104,112.39999999999999,85.2,86.5,54.5,121.3,95.5,100.7
54,053,21,430,400,4,8,0,5,0,0,13,342,325,2,3,0,4,0,0,8,111.2,33.699999999999996,136.8,39,63.599999999999994,62.9,134.6,35.4,55.3,87.9,118,48.5,73.2,67.3,114.9,57.800000000000004,69,75.1,105.89999999999999,69,66.1,62.9,49.9,77.1,63.599999999999994,122,57.6,98.5
54,053,22,715,705,4,0,1,1,0,0,4,532,526,4,0,1,0,0,0,1,193.8,51.5,229.1,60.9,98.6,116.8,228,55.7,96.3,147,203.6,74,125.8,115.2,187.1,97.8,116.8,129.2,172.1,115.2,110.8,116.8,80.6,133.20000000000002,98.6,204.2,96.4,165.1
54,053,23,837,813,6,4,4,5,0,0,5,671,657,3,2,3,3,0,0,3,262,103.8,259.6,130.1,108.4,188.2,275.5,117.3,130,236.8,238.8,141.5,169.1,197.5,230.2,158.4,157.9,208.7,198.9,195,186.6,188.2,148.4,179.8,108.4,240.6,167.7,203.2
54,053,24,513,492,4,1,0,3,0,0,13,404,392,4,1,0,2,0,0,5,175.1,56.9,168.9,72.2,80.2,111.39999999999999,172.1,62.4,86.6,147.4,155.9,76.3,114.1,115.3,150.9,90.3,107.7,120.3,127.2,114.89999999999999,110.2,111.39999999999999,83.5,120.8,80.2,154.9,96.7,133.6
54,053,25,534,501,6,3,2,0,8,0,14,415,397,5,1,1,0,7,0,4,133.2,66.9,137,80.8,56.1,107.7,152.2,63.3,72,121.89999999999999,131.7,81.2,84.1,117.6,124.4,93.3,80,116.2,108.39999999999999,110,105.7,107.7,85.6,92.5,56.1,130.9,96,108
54,053,26,730,684,10,13,0,9,0,0,14,478,454,6,8,0,7,0,0,3,119.3,60.6,124.5,83,60.9,95.8,135.4,70,70.4,110.9,110.2,94,78.9,98.6,109.9,97.9,83.6,94,95.8,111.9,91.39999999999999,95.8,91.2,87.9,60.9,115.10000000000001,91.9,98.8
54,053,27,336,296,24,0,1,6,0,0,9,271,239,20,0,1,5,0,0,6,57.6,32.5,69.6,38.1,26.7,48.9,76.6,30.5,34.9,52.1,66.4,40.699999999999996,36.6,54.7,63.2,46.3,34.1,52.9,52,56.199999999999996,48.1,48.9,42.4,40.8,26.7,65.7,45.6,51.8
54,053,28,508,490,2,1,2,1,0,0,12,432,415,2,1,2,1,0,0,11,96.7,32.3,119.7,26.1,53.3,57.4,113.8,24.5,53.199999999999996,66.2,95.60000000000001,37.2,64.2,59.2,100.8,40.7,52.4,66.5,89.4,50.4,56.3,57.4,35.9,66.7,53.3,103.7,46,84.3
