state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_blu,uss_16_dem_kan,uss_18_rep_haw,uss_18_dem_mcc,gov_16_rep_gre,gov_16_dem_kos,gov_20_rep_par,gov_20_dem_gal,atg_16_rep_haw,atg_16_dem_hen,atg_20_rep_sch,atg_20_dem_fin,sos_16_rep_ash,sos_16_dem_smi,sos_20_rep_ash,sos_20_dem_fal,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
29,219,22,1018,974,9,6,16,7,0,0,6,784,752,8,5,9,7,0,0,3,410.1,99.1,462.3,119.4,342.6,160.7,329.8,149.9,321.7,179,464.4,114.4,403.2,119.4,471.4,100,366.1,132.2,470.5,97.5,138.4,149.9,108.5,369.1,329.8,467.6
29,219,23,1310,1019,133,110,3,1,1,0,43,940,769,82,72,3,1,1,0,12,434.09999999999997,191.1,591.8000000000001,310.5,326.8,290.2,329.7,256.2,359.4,274.2,564.4,322.5,408.5,233.9,574.3,303.8,386,228,588.9,285.9,243.4,256.2,305.8,383.3,329.7,580.1
29,219,24,556,468,17,57,1,2,0,0,11,391,337,10,39,1,2,0,0,2,197,84.1,341.9,152,153.8,123.89999999999999,174.6,117.3,160.6,126.6,330,159.5,192.2,101.60000000000001,338.4,143,179.9,98.10000000000001,344.7,137.2,106.8,117.3,147.79999999999998,176.6,174.6,338.6
29,219,3,1631,1576,5,21,6,7,0,0,16,1236,1202,5,14,4,4,0,0,7,645.8000000000001,203,786,275.7,549.8,303,508.3,283,508.6,346.1,775.5,276.4,620.7,247.3,771.6999999999999,246.6,608.9,234.8,808.9,222.7,266.1,283,255.2,586.3,508.3,785.7
29,219,4,1538,1380,37,68,8,7,0,1,37,1108,1022,32,32,7,4,0,1,10,422.9,150,524.3,178,343.8,207.2,331.2,175.2,350.4,207,510,182.6,424.5,162.2,519.8,159.29999999999998,392.2,166.8,522.1,147.3,178.5,175.2,166.9,386.9,331.2,519.3
29,219,5,2904,2727,58,56,3,20,0,1,39,2185,2088,32,34,2,11,0,1,17,1001.6999999999999,289.4,1123.4,326.3,797.5,477.8,770.7,384.5,830.3000000000001,470.5,1084.2,341.3,1001,331.1,1100.5,302.9,917.7,362.9,1115.3,281.3,385.9,384.5,313.3,909.6,770.7,1105.9
29,219,6,211,208,0,0,0,2,0,0,1,172,169,0,0,0,2,0,0,1,73.7,36.1,84.39999999999999,36.4,63.9,45.699999999999996,55.5,38.300000000000004,53.1,55.7,83.3,35,71.5,39.4,86.8,31.6,71.4,37.199999999999996,85.10000000000001,29.3,43.1,38.300000000000004,33.2,66.5,55.5,84.9
29,219,7,305,303,2,0,0,0,0,0,0,222,220,2,0,0,0,0,0,0,148,35.7,176.8,39.3,125.6,54,109.3,50.2,106.6,74.3,174.5,40.7,139.2,43,172.7,35.9,138.4,37.4,175.2,33.3,48.9,50.2,37.1,131.6,109.3,174.70000000000002
29,219,8,1084,1060,3,5,2,0,0,0,14,861,848,3,1,2,0,0,0,7,477.3,144.9,553.3,182.9,391.5,231.6,371.3,180.8,396.5,240.9,551,180.8,485.1,157.6,564.9,153.4,456.40000000000003,165.9,561,145.8,187,180.8,166.4,441.2,371.3,557.7
29,219,9,517,507,5,3,0,0,0,0,2,487,480,3,3,0,0,0,0,1,233.6,117.2,254,123.9,219.8,135.4,216.20000000000002,131.1,214.1,142.6,259.8,114.1,248,108.10000000000001,272.6,102.2,243.3,106.4,269.3,105.6,121.8,131.1,110.8,232.8,216.20000000000002,264.7
29,221,10,1381,1357,0,3,3,3,0,0,15,1011,996,0,2,3,1,0,0,9,403,84.3,449.7,75.8,290.5,169.9,270.3,108.5,329.1,151.2,415.8,93.7,348.3,137.1,421.9,72.60000000000001,312.5,160.2,427.2,67.9,140.6,108.5,77.3,336.7,270.3,428.40000000000003
29,221,11,1794,1740,6,20,5,1,0,0,22,1346,1314,3,10,4,1,0,0,14,460.6,179.9,580.9,194.2,350.5,269.2,324.5,224.1,388.8,246.20000000000002,537.1,212.4,403,250.9,551.6,187.7,377.7,246.20000000000002,542.4,178,239.5,224.1,193.9,396.8,324.5,552
29,221,12,971,934,19,4,2,1,0,0,11,678,655,11,2,2,1,0,0,7,285.5,57.4,322.8,53.5,204.1,119.4,191.7,75.7,232.4,106,298.4,67.1,246.5,95.5,302.7,51.6,221.3,112,306.3,47.9,98.6,75.7,54.9,238,191.7,307.5
29,221,13,2333,2287,6,17,12,4,0,0,7,1702,1669,2,11,12,2,0,0,6,648.6999999999999,210.4,835.7,181.2,435.9,392.90000000000003,421.4,278.4,545.7,331,754.7,235.6,543.5,334.4,760.1,194.2,494.90000000000003,350.1,793,157.7,324,278.4,191.79999999999998,533.7,421.4,785.5
29,221,14,652,634,3,0,5,3,0,0,7,488,479,0,0,5,3,0,0,1,125.6,35.4,123.2,25.1,95.39999999999999,58.5,83.7,37.9,105.9,51.8,112.60000000000001,29.400000000000002,108.4,50.2,115.5,23.2,98,56.300000000000004,118.4,21.7,50.2,37.9,24.5,106.4,83.7,117
29,221,15,371,356,0,4,2,3,0,0,6,296,286,0,2,2,3,0,0,3,91.5,21,98.3,23.1,80.6,29.4,65.7,17.7,89.5,24.4,95.3,25.400000000000002,93,21.8,100.4,20,88.8,25.400000000000002,98.6,18.8,24.5,17.7,22.1,88.8,65.7,98.4
29,221,16,1581,1550,3,17,2,0,0,0,9,1173,1152,3,10,2,0,0,0,6,491.1,150.3,647.6,153,349.4,281.6,327.5,191.2,386.3,252.79999999999998,610.4,166.8,441,226.4,610.1,155,404.7,235.1,632.6,142.4,229.5,191.2,154.6,414,327.5,625.2
29,221,17,893,880,0,3,6,0,0,0,4,679,668,0,3,4,0,0,0,4,323.9,73.7,386.3,67.6,245.6,126.5,218.7,92.7,253.4,130.2,367.90000000000003,77.5,283.9,98.6,369.3,57.6,275.3,111.3,384.3,52.6,108,92.7,64.1,275.8,218.7,376.9
29,221,18,2006,1517,440,27,2,0,4,1,15,1745,1267,437,23,2,0,4,0,12,478.09999999999997,130,478.40000000000003,93.8,358.4,219.79999999999998,318.7,140.9,400.40000000000003,194.9,437.2,112.3,412.3,187.6,448.4,87.7,372.40000000000003,209.29999999999998,457.6,82.1,188.2,140.9,93.89999999999999,404,318.7,455.1
29,221,19,493,472,1,15,2,1,0,0,2,391,378,0,8,2,1,0,0,2,164.6,33.3,186.3,30.9,118.10000000000001,69,110.4,43.800000000000004,134,61.300000000000004,171.9,38.3,142.4,54.9,174.2,29.9,127.6,64.8,176.6,27.8,56.699999999999996,43.800000000000004,31.5,137.2,110.4,177
29,221,2,1190,1122,1,19,19,1,1,1,26,924,874,1,12,17,1,1,1,17,382.9,136.4,467.3,140.7,288.7,191.9,284.6,136.2,248.70000000000002,168.8,458,125.2,348.3,175,454.6,125.7,325.8,165.5,459.1,123.9,167.9,136.2,127.9,319.5,284.6,459.9
29,221,3,1226,1195,0,10,1,6,0,0,14,921,906,0,4,1,3,0,0,7,444.09999999999997,67.6,517.1,81.7,352,148.4,316.7,105.1,354.1,154.6,498.2,89.4,385,116.5,502,75.2,364.4,136.5,499.4,72.3,124.9,105.1,78.9,379.1,316.7,503.9
29,221,4,864,840,4,6,0,0,0,0,14,640,626,2,2,0,0,0,0,10,244.3,79,314.3,68,164.29999999999998,148.4,158.2,104.8,204.29999999999998,125.4,283.7,88.89999999999999,204.5,126,286.1,73,187,131.5,297.9,60,122.4,104.8,72.4,200.9,158.2,295.5
29,221,5,994,982,0,5,3,1,0,0,3,796,786,0,3,3,1,0,0,3,349.8,82.1,424.40000000000003,94,239.1,159.4,229.6,124.9,287.3,132.7,374.7,125.10000000000001,292.5,123.5,406.9,72.6,262.2,140.8,409,73.7,127.1,124.9,91.4,285.7,229.6,403.3
29,221,6,2339,2188,52,30,8,12,0,2,47,1788,1695,37,19,6,5,0,0,26,461.3,130.6,452.1,92.6,349.2,215.1,306.9,137.8,388.7,190.4,411.7,108.8,397.4,184.2,422.8,84.3,358.8,205.7,432.7,79.6,184.2,137.8,90.3,391.2,306.9,428.3
29,221,7,3136,3034,14,44,8,8,0,1,27,2332,2267,10,25,7,4,0,1,18,832.2,202.3,778,184.8,599.9,417.5,512.5,261.4,673.8,371.4,702.1,233.2,713.3,319.9,742.7,162,663.2,368,761.4,156.5,336,261.4,185,698.2,512.5,744.6
29,221,8,1532,1492,3,19,6,3,0,3,6,1140,1114,3,10,4,3,0,0,6,458.5,135.8,536.5,141.3,312,279.4,280.1,198.1,335.1,268.2,491.7,173.2,387.7,224.4,518.8,137.5,366.6,234,515.8,134.6,228,198.1,146.4,370.6,280.1,516.1
29,221,9,1439,1389,2,12,9,1,0,0,26,1082,1049,1,7,7,1,0,0,17,401.9,111.6,449.8,108.3,247.5,219.1,221.3,150.2,323.5,179,422,120,341.4,159.7,423,98,288,199.9,435.9,78.8,173.7,150.2,102.5,321.4,221.3,433.40000000000003
29,223,10,922,899,0,3,3,0,0,0,17,736,716,0,2,3,0,0,0,15,342.7,39,324.2,26.1,273.9,84.8,267.4,37.8,295.3,73.6,309.7,31.7,298.5,66.8,300.2,28.4,293.1,69.9,312,21.1,66.89999999999999,37.8,27.2,300.7,267.4,311.6
29,223,11,1883,1807,7,31,6,2,0,0,30,1581,1532,4,17,5,2,0,0,21,619.6999999999999,133.9,733.4,127.7,482,238.6,492,129.1,543.8,200.6,718.3,127.7,564,189.1,718.3,113.7,551.9,168.9,730.5,101,186.70000000000002,129.1,117.6,551.8,492,725.5
29,223,12,108,104,1,1,0,0,0,0,2,89,87,0,1,0,0,0,0,1,43.4,9.4,47.8,8.9,32.4,18.7,29.900000000000002,11.9,37.3,15.2,45.4,10.1,36.5,15.1,46,8.4,34.300000000000004,16.9,48.1,6.4,15.1,11.9,8.6,36.7,29.900000000000002,46.5
29,223,13,945,917,1,3,7,0,0,0,17,749,723,0,3,6,0,0,0,17,316.1,60,377.09999999999997,54.8,254.5,105.9,255.4,64.3,267,100,360.9,55.3,275.4,90.9,345.90000000000003,52.7,274.2,89.1,360,46,89.1,64.3,52.1,276.5,255.4,361
29,223,14,212,208,0,2,1,0,0,0,1,168,164,0,2,1,0,0,0,1,82.10000000000001,17.7,90.2,16.8,61.1,35.4,56.2,22.400000000000002,70.6,28.8,85.5,19,68.9,28.5,87.2,15.8,64.7,31.9,90.6,12.3,28.5,22.400000000000002,16.2,69.7,56.2,88.6
29,223,15,103,102,0,0,1,0,0,0,0,71,70,0,0,1,0,0,0,0,33.5,8.799999999999999,40.1,7.3,28.4,11,24.5,7.3,30.4,9.3,39.4,6.1000000000000005,34,8.1,38.7,7.1,31.6,8.6,39.4,6.9,9.3,7.3,6.9,31.6,24.5,39.4
29,223,16,302,292,0,2,2,0,0,0,6,243,234,0,1,2,0,0,0,6,98.5,16.3,129.1,17.099999999999998,83.2,27.8,84.4,16,92.1,20,126.4,17.099999999999998,92.4,19.5,128,15.6,93.8,16,129.8,14.2,19.8,16,16,92.1,84.4,128.6
29,223,17,236,232,1,0,1,0,0,0,2,178,174,1,0,1,0,0,0,2,84.3,21.900000000000002,100.2,18.4,71.3,27.4,61.4,18.4,75.9,23.8,98.8,15.2,85,20.5,97,17.8,79.2,21.5,98.4,17.4,23.2,18.4,17.5,79.10000000000001,61.4,98.7
29,223,18,237,226,0,2,0,4,1,0,4,186,179,0,2,0,2,1,0,2,86.8,10.1,81.8,6.4,69.5,21.4,67.9,10.1,74.4,18.6,78,7.9,75.5,17,75.7,7,74.3,17.8,78.8,5.2,17,10.1,6.6000000000000005,75.7,67.9,78.6
29,223,19,409,398,0,2,0,0,0,0,9,324,313,0,2,0,0,0,0,9,131.3,21.4,172.2,22.8,111.1,37.1,112.5,20.9,122.9,26.8,168.6,22.8,123.5,26.4,170.9,20.5,124.9,20.9,173.4,18.7,26.6,20.9,21,122.9,112.5,171.7
29,223,2,398,389,0,2,1,0,0,0,6,307,299,0,2,1,0,0,0,5,140,22.8,147.1,26.9,103,48.9,94.8,29.4,121.1,34.8,143.9,28.5,132.4,30.2,140.7,24.6,128.9,31.4,145.4,22.1,33.7,29.4,25.2,125.2,94.8,144.29999999999998
29,223,20,956,921,1,9,4,1,0,0,20,773,747,1,5,4,1,0,0,15,359.8,40.9,341,27.400000000000002,287.5,89.2,280.9,39.8,310.3,77.3,324.7,33.3,313.5,70.3,315.3,29.8,307.7,73.8,327.6,22.2,70.5,39.8,28.1,315.4,280.9,326.9
29,223,21,111,108,0,3,0,0,0,0,0,81,79,0,2,0,0,0,0,0,36.9,5.7,39.1,7.3,27.3,13,24.9,7.7,32,9,37.8,7.7,35,8,37.1,6.7,33.8,8.200000000000001,38.1,5.7,8.8,7.7,6.9,32.9,24.9,37.9
29,223,3,289,274,1,9,0,1,0,0,4,227,217,0,7,0,1,0,0,2,89.1,19.3,105,18.400000000000002,69.2,34.3,70.6,18.6,78.1,28.9,103.1,18.400000000000002,80.8,27.2,103.1,16.2,79.2,24.1,104.9,14.2,26.7,18.6,16.9,79.2,70.6,104.2
29,223,4,837,809,2,4,5,0,0,1,16,667,644,2,4,5,0,0,0,12,279.7,59.300000000000004,279.7,38,222.1,101.4,229.5,63.5,231.79999999999998,93.8,263.4,42,236,95.2,259.3,37.5,237.5,80.7,263.4,37.5,86.4,63.5,38.3,241,229.5,266.6
29,223,5,1144,1104,3,16,8,1,0,0,12,881,856,1,6,7,1,0,0,10,428.7,93.3,472.3,88,321.2,186.4,295.1,117.9,369.9,151.5,449.6,100.8,362.2,150.1,457.6,82.5,338.7,166.5,474.5,65,149.7,117.9,84.4,364,295.1,463.2
29,223,6,346,332,0,5,1,1,1,0,6,267,257,0,3,1,1,1,0,4,115.4,28.9,115.8,26.2,88.5,48.9,86.8,33.7,104.8,39.8,110.89999999999999,27.9,100.7,42,109.4,25.099999999999998,101.5,37.4,115.4,20.6,39.199999999999996,33.7,25,102.2,86.8,113
29,223,7,1855,1776,10,20,6,16,0,0,27,1436,1387,4,12,6,10,0,0,17,621.4,154.5,623,140.8,475.8,262.4,465.7,180.9,564.2,214.6,597.9,149.6,543.3,225.9,590.1,134.7,546.4,201.2,620.9,111.3,211.3,180.9,134.4,549.5,465.7,608.4
29,223,8,1941,1883,6,14,9,5,0,4,20,1517,1478,4,9,7,4,0,1,14,656.9,163.7,658.4,148.9,503.2,277.6,491.5,191.20000000000002,596,227.6,630.3,158.2,573.8,239,623.2,141.3,576.8,212.8,656.6,118,223.8,191.20000000000002,141.3,581.1,491.5,642.3
29,223,9,287,272,0,12,0,1,0,0,2,234,219,0,12,0,1,0,0,2,91.6,20,108.4,18.7,71.1,35.6,72.8,19.1,80.5,29.5,106.4,18.7,83.5,28.2,106.4,16.8,81.4,25,108.2,14.799999999999999,27.8,19.1,17.1,81.4,72.8,107.6
29,225,10,4830,4523,14,154,29,19,2,2,87,3389,3223,7,72,22,16,1,1,47,1801.5,501.6,2182.8,644,1612.2,706.4,1464.9,559.2,1640.9,707.8,2159.9,642.1,1820.9,566.6,2192.1,514.8,1800.1,517.1,2197.7,530.1,599.1,559.2,581.4,1736,1464.9,2183.3
29,225,11,2567,2319,216,9,1,3,0,1,18,1773,1530,216,9,1,1,0,1,15,534.3,99.7,651.4,130.3,462.5,173.8,415.3,120.7,454,178.6,632.5,138.5,497.6,159.3,634.6,100.9,510.8,112.8,640.6,115.7,146.2,120.7,121,492.8,415.3,640.2
29,225,12,2468,2329,7,67,12,8,0,2,43,1742,1667,3,30,10,5,0,2,25,764.3,146.2,906.8,150.6,665.6999999999999,232.9,602,162.1,658.9,252.9,901.2,155,716.7,219.7,879.6,128.7,741.9,167.1,897.8000000000001,126.3,205.2,162.1,140.4,708.5,602,897.5
29,225,13,2452,2346,20,30,20,3,0,1,32,1862,1792,15,21,15,1,0,0,18,960.9,280.9,1092.7,261.5,878.8,369.1,821.8,314.9,811.9,438.3,1078.1,261,937.8,330,1071.9,224.29999999999998,944.9,286.7,1081.6,213.3,341.6,314.9,239.3,907.6,821.8,1081.2
29,225,14,2813,2734,6,31,8,3,1,2,28,1754,1699,4,21,4,1,0,2,23,772.8000000000001,149.3,917.6,153.8,673.7,237,608.5,164,666,256.7,911.4,157.8,726,222,890.1,130.6,750.5,169.4,907.9,128.8,208.29999999999998,164,143.4,716.8,608.5,907.2
29,225,2,1094,1062,0,16,4,0,0,0,12,760,743,0,8,4,0,0,0,5,415.2,95.9,518,111.2,368.4,146.5,323.8,112.7,343.7,170.2,507.6,111.2,423.4,108.7,513.5,89.5,415.2,103,512.1,94,125.3,112.7,101.7,393.6,323.8,512.9
29,225,3,1550,1491,2,16,11,6,0,0,24,1171,1134,2,8,7,4,0,0,16,570.4,171.3,668.9,162.8,509.1,229.6,471.4,191.3,486.5,252,664.8,164.2,537.2,218.7,669.8,134.8,550.6,180.2,666.8,140.9,210.8,191.3,149.5,531,471.4,667.5
29,225,4,2272,2172,9,48,20,3,0,0,20,1774,1706,7,28,19,3,0,0,11,868.8000000000001,167,1014.6,185.4,774.4,250.3,675.4,214.2,700.8,317.9,1004.6,187.4,812.7,241.6,1007.1,152.5,829.9,182.3,1013.6,154.5,232.6,214.2,169.1,798.1,675.4,1009.1999999999999
29,225,5,2656,2563,6,35,14,7,0,0,31,1962,1905,5,20,11,2,0,0,19,1179.9,238.70000000000002,1251.8,252.7,1084.9,353.7,949.6,300.6,1038.7,417.2,1245,248.1,1146.8,322.1,1246.6,194.5,1189.4,241.4,1260.9,197.4,315.7,300.6,221.1,1128.8,949.6,1250.6
29,225,6,1730,1669,8,13,15,3,0,0,22,1339,1298,4,7,14,3,0,0,13,803.8,185.5,877.7,236.3,730,262.5,653.3,241.5,682.5,317.9,873.8000000000001,226.6,751.9,251.6,862.6,209.1,777,201.5,872.4,203.5,244.2,241.5,218.1,749,653.3,871.8
29,225,7,7022,6710,23,123,51,9,2,3,101,5083,4912,16,64,31,6,2,1,51,2334.1,692.2,2637.3,821.1,2084.7,989.6,1834.7,860.1,2111.9,991.1,2614.6,811.9,2285.1,863.3,2670.5,661.3,2393.3,675.5,2722.4,642.8,841.7,860.1,734.3,2241.2,1834.7,2660.1
29,225,8,1614,1546,3,21,17,1,0,0,26,1230,1198,1,10,10,1,0,0,10,636.1,186.2,723.8,172.8,581.8,244.5,544.4,208.3,537.3,290.5,713.8,172.8,620.6,218.5,709.8,148,625,189.5,716.1,140.7,225.9,208.3,157.6,600.5,544.4,715.8
29,225,9,3134,3005,6,49,19,5,1,0,49,2324,2239,4,27,16,5,1,0,32,1194.7,267.7,1436.1,286.7,1026,421.5,974.9,331.4,1022.9,448.8,1407.6,304.5,1130.9,374,1394.6,246.9,1135.8,307.1,1410.5,246.3,364.2,331.4,269.3,1103.8,974.9,1410.8
29,227,2,165,161,3,1,0,0,0,0,0,129,125,3,1,0,0,0,0,0,64.5,15.6,70.1,21.1,57.2,24.2,51.6,28.5,53.7,28.5,71.4,19.9,56.1,25.8,68.5,17.400000000000002,64.5,15.6,73.4,12.9,21.7,28.5,18.3,59.1,51.6,70.9
29,227,3,113,111,0,0,0,0,0,0,2,98,96,0,0,0,0,0,0,2,39,13.299999999999999,47.1,12.7,29,22.6,29.8,13.9,33.7,19.6,44.3,14.2,35,18.7,44.3,10.2,38.4,14.5,44.9,9.6,17.8,13.9,11.4,34.7,29.8,44.8
29,227,4,1036,1016,3,14,1,1,0,0,1,831,821,1,6,1,1,0,0,1,327.6,98.4,362,98,247.2,162.8,261.2,95.5,264.9,153.2,360.4,95,289.3,147.9,346.2,87.2,300.6,116.1,359.8,78.3,134.8,95.5,88.8,286.1,261.2,357
29,227,5,120,119,0,0,0,0,0,0,1,99,98,0,0,0,0,0,0,1,79.2,1,79.2,6.9,77.4,9.1,73.9,11.6,74.8,9.1,80.7,6,77.4,5.3,79.6,5.3,69.6,13.3,83.8,3.9000000000000004,7.6000000000000005,11.6,5.3,75.3,73.9,80.9
29,227,6,201,187,5,1,4,1,0,3,0,144,139,1,0,2,1,0,1,0,69.3,22.9,67.39999999999999,23.9,62.3,30.4,54.300000000000004,31.8,70.4,26.1,72,22.4,64,29.5,67.1,20.8,62.3,22.4,71.6,22.4,26.3,31.8,22.4,65.3,54.300000000000004,68.89999999999999
29,227,7,153,152,0,0,0,1,0,0,0,133,132,0,0,0,1,0,0,0,85.1,19.1,87.2,19.1,63.9,30.9,66.5,26.4,75.3,26.4,84.1,20.7,74,26.4,85.1,20.7,75.8,20.7,88.9,16.1,24.8,26.4,19.2,75.3,66.5,86.4
29,227,8,383,369,0,7,0,3,0,0,4,293,285,0,4,0,2,0,0,2,145.8,24.3,164,33.4,132.8,40.1,121.8,29.3,141,30.1,156.2,29.3,140,35.9,154.9,24.9,141,27.4,162.3,19.7,31.400000000000002,29.3,27.3,140.6,121.8,159.3
29,229,2,6300,6015,35,106,43,23,6,1,71,4584,4407,13,56,35,19,2,1,51,1946.3,391,2094.8,393.5,1686.2,604.7,1467.5,414.7,1771.6,555.2,2032.7,412.4,1850.6000000000001,520.9,2047.2,333.3,1877.2,411.7,2065.4,330,497.3,414.7,367.5,1826.5,1467.5,2060.7
29,229,3,4821,4662,18,35,23,12,1,1,69,3573,3468,8,21,19,9,1,1,46,1769.7,297.7,2051.3,287.2,1572.2,454.4,1404.6,352.8,1587.1,479.5,2028.6,289.6,1682.8,411.9,2019.7,251.8,1670.6,334.7,2044.7,248.6,395.5,352.8,269.9,1657,1404.6,2035.7
29,229,4,1557,1525,1,19,4,0,0,0,8,1193,1173,1,9,3,0,0,0,7,611.6,96.7,703.6,84.1,559.5,142.3,488.2,121.7,525.9,184,698.3,83.1,581.4,123,690.1,75.2,589.9,98.7,692.6,70.7,128.2,121.7,78,573.5,488.2,696.3
29,229,5,1808,1761,1,22,10,2,1,0,11,1365,1330,1,13,8,1,1,0,11,802.6,107.3,895.6,108.8,723.7,194,671.3000000000001,130.9,733.6,195.9,894.3,98.9,780.6,143.8,896.2,88,785.8,119.6,894.5,88.3,151,130.9,95.5,766.8,671.3000000000001,894.9
29,229,6,1028,973,9,15,9,5,0,1,16,752,711,8,10,6,3,0,1,13,384.8,60.6,434.3,60.9,341.5,101.6,305.4,73.6,329.3,117.9,422.7,69.7,360.4,84,425.2,51,352.2,69.7,427,51,86.2,73.6,58.3,353.6,305.4,427
29,229,7,504,486,10,6,0,0,0,0,2,380,368,8,2,0,0,0,0,2,174.9,35.8,183.2,36.9,152.7,53.9,132.6,44.8,155.4,54.6,182.29999999999998,37.4,165.6,47,183.1,32.8,166.4,40.3,183.1,31.3,46.4,44.8,34.3,163.5,132.6,183.1
29,229,8,1930,1860,11,23,4,6,0,0,26,1438,1396,9,15,3,2,0,0,13,660,126.1,692.6,131.2,577.5,195.2,501.59999999999997,160.1,588.2,195.4,688.9,133.8,626.6,166,692.2,114.6,626.4,145.1,692.2,113.5,164.5,160.1,123.5,616.4,501.59999999999997,692.1
29,229,9,867,841,2,12,3,3,0,0,6,658,640,1,8,3,2,0,0,4,354.1,55.3,396.5,64.9,314.8,88.3,296.6,71.4,304.8,114.4,397.2,59.1,334.8,85.6,391.3,54.7,328.9,70.6,391.09999999999997,58.3,83.6,71.4,59.2,328.5,296.6,393.8
29,510,10,615,52,533,7,3,14,0,1,5,439,50,362,6,2,14,0,1,4,9.9,170.6,12.5,156.20000000000002,13.4,164.2,7.4,132.1,10.4,166.6,12.9,151.1,12,170.5,12.5,150.5,13.9,161.3,14.9,146.6,166.6,132.1,151.1,12.1,7.4,13.1
29,510,100,2473,1953,243,159,7,48,2,5,56,2048,1679,191,102,6,35,2,4,29,231.9,679,225.8,751.8,192.6,713.4,148.5,665.6,217.3,688.1,236,735.5,260.59999999999997,666.9,250.9,693.2,249.3,637.3,273.9,672.7,677.2,665.6,713,230.29999999999998,148.5,246.2
29,510,101,2484,1649,460,179,8,91,0,8,89,2025,1438,337,126,6,68,0,3,47,207.4,636.9,227.70000000000002,778.5,177,695.2,156,633.3,197.2,665.2,237.8,766.4,250.4,638,265.5,713.8,236.8,613,270.7,702.5,650,633.3,740.4,213.9,156,250.4
29,510,102,518,223,197,70,0,17,0,0,11,401,177,154,51,0,14,0,0,5,34.4,102.8,37.8,129.3,29,113.6,26.2,97.2,31.5,110.4,38.7,126.1,36.9,107.2,37.8,124.10000000000001,38.8,100,40.300000000000004,120.1,106.7,97.2,124.9,34.1,26.2,38.6
29,510,103,2211,1392,293,218,12,243,0,6,47,1693,1170,188,128,7,174,0,4,22,194.2,446,223.6,509.8,130,518.1,145,451.9,172.3,485.2,225.1,489.6,202.9,466.2,227.1,471.1,182.2,458.8,227.1,471.1,474.7,451.9,485.3,176.2,145,225.5
29,510,104,1358,650,394,145,3,86,1,4,75,1024,543,270,97,3,66,1,2,42,65.1,248.79999999999998,78.1,251,63,242,42.1,221,67.8,240,82.10000000000001,246.9,71.9,253.1,76.1,240,77.3,236,83.1,234,243.9,221,242.7,69,42.1,80.1
29,510,105,2261,1123,643,133,3,289,1,0,69,1805,994,451,94,3,220,1,0,42,104.9,777.4,114.3,893.1,108.2,796.3,92.1,787.8,116.3,784.5,126.5,882.3,143.8,777.5,134,857.2,137.2,747.1,132.9,852.6,776.5,787.8,871.4,122.2,92.1,126.7
29,510,106,1781,1301,280,79,4,62,1,5,49,1451,1110,194,58,4,54,1,1,29,113.5,861.4,105.2,1002.9,125.1,886.9,105.2,922,139.4,867.8,124.2,995.5,174.6,846.3,139.4,953,155.6,829.4,138.6,954.8,858.4,922,976.4,141.8,105.2,126.9
29,510,107,2130,1340,515,78,3,115,0,5,74,1749,1183,382,58,0,92,0,1,33,135.9,944.3,135.7,1106.2,130.1,987.5,107.9,968.9,139.1,968.9,144.1,1098,173.7,948.9,172.3,1039.4,177.9,910.7,166,1039.5,952.2,968.9,1070.8,151.2,107.9,154.3
29,510,108,2364,520,1104,304,2,346,0,0,88,1720,451,782,201,1,233,0,0,52,69.7,446.2,79,451,65,450.5,49,400.59999999999997,72.5,445.2,84.3,433,81.9,447.2,80.8,426.2,80.7,427.2,87.3,421.6,443.5,400.59999999999997,432.9,73.8,49,82.6
29,510,109,2263,1064,686,176,2,258,0,1,76,1848,953,517,129,2,194,0,1,52,138.3,693.3,157.1,845.5,118.89999999999999,728.5,105,732,126.9,708.4,161.1,827.6,169.8,689.8,164.8,807.5,158.9,670.5,169.6,808.6,698,732,822.5,142.4,105,162.8
29,510,11,2801,275,2343,147,3,2,1,9,21,2148,247,1739,136,3,2,1,6,14,16.7,498.2,26.7,393.40000000000003,21.8,495.1,16.7,382.8,29,486.2,31.099999999999998,381.8,33.9,487.7,32.9,371.8,33,484.8,28.7,373.8,490.40000000000003,382.8,380,26.9,16.7,29.6
29,510,110,1247,333,684,90,3,94,0,1,42,959,304,496,59,3,74,0,1,22,46.800000000000004,368.2,48.4,421.5,44.5,368.2,34.3,330.2,50.1,362.1,49.5,414.1,53.4,364.3,51.7,400.3,49.8,355.5,55.5,396.5,363.8,330.2,408.1,48.8,34.3,51.3
29,510,111,493,458,5,8,0,13,0,0,9,418,389,5,7,0,11,0,0,6,93.5,174.3,92.2,221.6,78.1,199.1,72,186,84.4,193.7,99,217.4,110.6,171.8,107,198.3,100.1,172.2,110.6,194.8,182.2,186,208.2,93.5,72,102.2
29,510,112,710,661,12,29,0,3,0,0,5,582,552,12,15,0,3,0,0,0,132.1,248.9,129.4,316.9,111,283.5,100.9,269.6,118.2,277.6,136.9,312.1,155.79999999999998,244,150,284.2,143.6,242.3,156.79999999999998,277.6,259.4,269.6,297.9,132.3,100.9,143.3
