state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_ros,uss_18_dem_tes,uss_20_rep_dai,uss_20_dem_bul,gov_16_rep_gia,gov_16_dem_bul,gov_20_rep_gia,gov_20_dem_coo,atg_16_rep_fox,atg_16_dem_jen,atg_20_rep_knu,atg_20_dem_gra,sos_16_rep_sta,sos_16_dem_lin,sos_20_rep_jac,sos_20_dem_ben,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
30,043,20,799,740,1,21,19,2,0,2,14,641,611,0,8,9,1,0,1,11,283,172.5,354.3,199.6,259.8,219.79999999999998,343.1,222.8,243.5,247.6,343.1,212.3,335.2,152,354.3,207.1,259.8,216.1,369.8,188.3,196.79999999999998,219.79999999999998,205.8,280.8,259.8,353.1
30,043,26,1391,1323,0,27,10,7,0,0,24,982,942,0,17,8,6,0,0,9,565.8,354.8,703.9,491,513.6,495.7,706.7,530.9,492.6,519.4,682.4,526.8,746.8,251.8,721.1,493.6,576,414.5,751.9,452,385.6,495.7,498.5,594.6,513.6,713.1
30,043,27,1500,1436,2,20,11,4,0,0,27,1079,1041,2,11,9,3,0,0,13,548.5,317.8,667.6,432.5,489.2,463.6,661.1,475.3,487.2,493.6,644.3,464.5,703.9,256.2,677.8,449.7,541.4,399.5,730.4,389.9,367.2,463.6,442.2,569.6,489.2,676.9
30,043,3,920,838,1,29,5,4,0,0,43,708,655,0,18,4,2,0,0,29,282.6,143.2,353.4,173.8,212.4,212.4,338,204.6,252.8,190,325,190.9,316.5,142,350.1,183.3,261.1,180.7,350.5,184.5,162.8,212.4,187.6,279.7,212.4,342.5
30,043,4,1038,960,2,21,17,5,0,0,33,799,753,0,9,12,5,0,0,20,362.1,110.60000000000001,458.5,144.1,310.8,181,437.3,175.2,301.4,206.2,434.59999999999997,150.79999999999998,399.2,115.8,451.4,158.8,353.3,145,462.4,144.6,144.7,181,154.8,354.1,310.8,449.2
30,043,5,431,415,1,11,3,0,0,0,1,324,316,0,7,1,0,0,0,0,147,44.7,185.5,58.8,126.3,73.7,177.4,70.6,122.7,83.7,176.4,61.3,161.8,47,182.8,64.5,143.1,59.3,188,59.1,59.2,73.7,62.8,143.6,126.3,182.1
30,043,6,1754,1663,1,29,29,5,2,2,23,1432,1369,1,17,22,5,2,2,14,701.1,195.8,895.9,263.8,594.2,332.8,863.6,322.6,589,353.8,856.4,276.5,753.2,205.4,881.3,291.2,691.9,243.7,902.8,271.2,247.6,332.8,283.8,685.8,594.2,881.1
30,043,7,986,888,1,29,37,3,0,1,27,785,713,0,23,29,3,0,0,17,313.6,159.1,392,192.4,235.5,235.3,375.5,227.2,280.3,210.2,360.3,211,350.8,157.3,388.5,203.2,289.2,200.4,389.1,204.8,179.6,235.3,208,310.6,235.5,380.3
30,043,8,165,155,0,3,4,0,0,1,2,136,129,0,3,1,0,0,1,2,65.1,18.6,82.4,25.400000000000002,55.1,31.599999999999998,78.9,30.5,54.5,34.2,78.4,26.6,70.4,19.3,81.5,27.3,63.8,23.9,83.5,25.900000000000002,23.9,31.599999999999998,27,63.7,55.1,81.4
30,043,9,90,89,0,0,0,0,0,0,1,62,61,0,0,0,0,0,0,1,29.4,8.7,37.4,11.6,24.900000000000002,14.5,35.8,14.1,24.6,15.6,35.5,12.1,32.1,9,37.1,12.4,29.1,10.7,37.9,11.700000000000001,10.7,14.5,12.3,29,24.900000000000002,37.1
30,045,NA,2072,2014,1,24,17,2,0,0,14,1645,1603,0,17,16,1,0,0,8,873.3000000000001,237.1,1037.1,271.6,755.6,383.5,1024.7,325.6,715.3,484.3,1016.2,276.8,1008.7,190.3,1064.9,266.3,876.2,318.6,1049.4,260,308.3,383.5,277.2,868.3000000000001,755.6,1038.2
30,047,NA,28746,19568,88,998,6028,112,16,14,1922,21465,15689,58,551,3930,86,13,13,1125,7551.7,4788.7,9360.5,6934.6,6510.6,6935.9,8997.1,7687.2,6393.3,6576.8,8944.5,6898.6,8737.5,4315.3,9630.3,6899,7430.3,5462.3,9638.4,6736.9,5284.2,6935.9,7021.8,7526,6510.6,9310
30,049,1,1103,1023,6,25,16,10,0,0,23,925,863,3,21,15,6,0,0,17,156.3,455.7,165.9,555.4,119.8,540.1,167.4,580.9,139.5,537,163.2,566.2,299.9,364.1,175.8,565,161.5,493.6,193.5,542.7,462.7,540.1,562.2,189.1,119.8,173.1
30,049,10,987,916,5,28,17,11,1,1,8,858,799,3,25,15,9,1,0,6,127.4,270.9,139,344,95.1,318.8,135.4,367.7,109.3,331.8,128.6,356.6,219.7,214.1,141.7,355.4,129.1,297.5,160.3,334.1,278.5,318.8,351.5,146.4,95.1,141.1
30,049,11,934,854,2,40,12,3,1,1,21,724,687,0,19,3,3,0,1,11,186,212.1,234.1,282.7,155.1,289.7,221.3,314.7,149.7,302.4,214.1,299.4,274.5,175.2,230.79999999999998,298.2,176.3,259.2,247.9,279.1,236.7,289.7,294.7,196.7,155.1,229.7
30,049,12,996,952,0,22,6,4,0,0,12,741,717,0,8,5,4,0,0,7,300,301.2,336.7,411.8,247.3,435.9,332.7,443.3,235.8,434.59999999999997,319.8,434.1,442.5,214.6,345.7,420.5,304.1,346.9,365,395.7,324.2,435.9,420.9,320.6,247.3,340
30,049,13,1262,1077,17,61,49,8,3,0,47,922,820,8,30,30,7,1,0,26,208.8,299,255,386.6,171.4,388,240.7,425.4,156.1,410,231.3,409.4,328.6,235.1,252.2,405.2,193.8,356.4,269.9,385.5,325.3,388,402.6,221.7,171.4,249.7
30,049,14,1847,1664,6,62,38,14,1,4,58,1609,1469,5,44,30,14,1,4,42,258.1,548.5,302,700,190.79999999999998,661.5,288.4,754.8,196.1,691,274.09999999999997,728.5,429,452.3,302.3,728.7,249.9,609.4,334.6,689.4,575,661.5,720.5,283.5,190.79999999999998,300.7
30,049,15,2058,1922,2,55,32,13,0,3,31,1582,1492,2,33,21,12,0,2,20,572.1,556,685.3,755.3,460.4,804.6,651.2,838.8,437.90000000000003,822,635.7,807.3,837.3000000000001,414.5,684.3,786.4,550.6,677.7,743.6999999999999,722.3,617.6,804.6,782.1,599.1,460.4,679.8
30,049,16,1312,1172,12,49,34,9,1,0,35,1007,915,9,28,29,7,1,0,18,270.8,326.8,339.6,426.9,206.1,443.1,319.9,475.4,199.2,466.7,312.4,454.8,402.40000000000003,263.6,336.3,450,252.4,396,366.9,415.6,362.8,443.1,445,281,206.1,335.1
30,049,17,677,610,1,31,18,1,0,0,16,497,454,0,18,14,1,0,0,10,122.2,123.8,152.4,163.3,91.10000000000001,163.5,142.9,187.5,87.9,183.6,141.4,172.9,169.6,103.1,151,177,108.3,155.1,159,166.1,141.2,163.5,173.4,121.9,91.10000000000001,149.6
30,049,18,1234,1072,6,47,41,8,1,0,59,959,873,4,21,28,8,1,0,24,244.1,223.3,303.2,298.8,189.8,299.3,282.4,347.3,178.4,339,279.7,317.7,339.5,180.2,299,325.1,216.1,287.1,313.5,306,257.5,299.3,318.9,244.29999999999998,189.8,295.7
30,049,19,1559,1504,3,15,9,12,0,0,16,1291,1250,2,11,7,8,0,0,13,284,520.8,335.6,660.4,256.2,668.5,324.1,705.3,228.3,678.9,304.3,695.4,511.2,382.9,336.5,674.7,285.5,599.4,365.5,647.4,545.4,668.5,676.1,327.7,256.2,333.3
30,049,2,2004,1865,11,44,23,10,3,2,46,1547,1469,6,21,17,9,1,2,22,387.6,727.8,450.3,901,321.6,901.3,453.5,948.2,342.6,899.5,437.2,931.6,659.2,561.5,464.1,921.6,388.1,815.7,503.8,879,751,901.3,916.9,444.2,321.6,461.2
30,049,20,930,866,5,20,25,1,0,0,13,711,675,2,11,15,1,0,0,7,163.3,352.1,177.9,434.4,142.7,425.3,180.8,452.3,156.9,423.1,173.1,445.4,314.7,252.4,186,439.5,187.7,379.6,204.3,419.1,351.8,425.3,438,205.6,142.7,184.6
30,049,21,665,615,1,15,12,6,1,3,12,528,495,1,9,9,4,1,2,7,135.5,243.3,147.9,302.9,117.69999999999999,298.59999999999997,149.2,317.2,129.4,298.40000000000003,142.1,312.5,245.79999999999998,173.79999999999998,152.2,308.3,151.2,267.09999999999997,166.4,291.2,245.7,298.59999999999997,306.4,165.4,117.69999999999999,151.5
30,049,22,1027,958,0,34,16,7,0,1,11,797,757,0,19,7,6,0,1,7,210.8,359.1,230,448,183.20000000000002,442.6,232.2,470.3,201.2,443.4,220.8,463.6,376.5,256.3,236.2,457,233.8,396.4,258.2,430.2,363.9,442.6,453.8,255.29999999999998,183.20000000000002,235.5
30,049,23,1399,1326,3,24,23,7,0,0,16,1163,1119,1,13,13,7,0,0,10,317.2,402.8,477.29999999999995,605.7,277,535.1,449.3,664.3,279.90000000000003,506.09999999999997,447.8,626.1,493.8,285.3,474.2,621,331.2,437,534.1,559.5,408,535.1,615.2,355.7,277,476.4
30,049,24,873,779,1,16,40,12,2,0,23,741,682,1,10,30,7,2,0,9,223.6,212.4,296.6,364.4,199.8,346.9,278.6,401.9,185.9,311.5,278,377.2,334.5,167.5,294.2,375.6,220.6,259.9,329.1,339.1,237.8,346.9,371.6,241.2,199.8,295.1
30,049,25,470,453,0,4,8,0,0,0,5,382,372,0,1,5,0,0,0,4,153,136,197.9,188.5,135.6,190.70000000000002,196.3,202.5,128.20000000000002,193.5,189,200.9,210.1,109.8,201.7,190.29999999999998,150.8,159.4,213.6,177.7,149.5,190.70000000000002,192.2,160.7,135.6,199.6
30,049,26,2119,1987,5,38,38,6,3,2,40,1638,1556,4,22,23,2,3,1,27,629.8,535.8,810.2,749.9,554.6,765.4,794.6,818.4,528.3,777.1,770.9,798.1,858.6,440.2,824,762,617.7,641.5,870.1,710.6,598.7,765.4,768.2,659.4,554.6,813.7
30,049,27,223,204,0,4,9,4,1,0,1,166,152,0,2,7,4,0,0,1,67.7,57.300000000000004,88.2,79.9,60,81.2,87.3,86.3,56.8,82.6,84.2,85.3,91.89999999999999,46.7,89.8,80.7,66.7,67.6,94.9,75.2,63.6,81.2,81.7,71,60,88.9
30,049,28,1991,1872,5,56,20,8,0,4,26,1417,1354,1,26,16,6,0,0,14,667.6,286.9,826.8,432.3,518.7,520.4,793.7,510.6,501,556.5,777.4,474.4,833.6,232.4,825,466,597.5,430,856.6,426.3,376.2,520.4,461.9,649.7,518.7,815.8
30,049,29,250,234,0,1,3,2,0,0,10,204,197,0,1,2,2,0,0,2,67.2,52.6,83.3,76.2,57.1,79.5,77.7,86.5,57,79.89999999999999,77.5,79.89999999999999,90.2,45.3,83.8,78.9,65,68.1,87.7,74.1,61.3,79.5,79.3,69.8,57.1,81.8
30,049,3,378,357,1,10,4,1,0,0,5,307,289,1,8,4,1,0,0,4,103.2,112.6,131.5,150.4,89.9,152.70000000000002,129.7,161.4,85.7,155.3,125.3,158.9,149.5,90.4,133.8,154.1,101.4,131.70000000000002,142.2,144.3,122.5,152.70000000000002,153.9,110,89.9,132.5
30,049,30,1780,1656,9,33,24,22,0,0,36,1279,1200,3,23,20,15,0,0,18,544.8,376.8,649.3,536.4,432.8,575.9,621.1,599.8,424.5,603.6,611.4,573.3,753.1,266.6,642.5,560.2,519.2,477.2,682.9,514.1,431.4,575.9,557,560.7,432.8,641.5
30,049,31,1414,1333,5,27,16,4,0,0,29,1098,1042,3,18,11,3,0,0,21,463.9,260.3,635.8,452.1,410.6,462.9,609.9,520.7,362.6,451.4,592.5,489.2,619.4,189.3,636.6,472.8,437.2,346.09999999999997,673.2,435.8,311.7,462.9,474.4,470.90000000000003,410.6,629.7
30,049,32,1054,1001,2,24,10,5,0,0,12,784,755,2,11,7,4,0,0,5,359.9,166,478.6,286.2,301.8,310.8,462.9,333.09999999999997,275.9,310,449.8,312.3,463.8,123.1,480.09999999999997,303.1,331,234.6,502.59999999999997,279.6,208.3,310.8,302.7,357.6,301.8,475
30,049,33,1578,1494,7,21,17,9,4,0,26,1180,1123,6,13,17,7,2,0,12,521.9,306.7,611.9,435.7,400.2,465.7,585.7,488.4,416,506.1,583.5,465.6,709.6,207,599.1,458.4,494.6,397.8,632.1,419.1,354.40000000000003,465.7,453.3,535.7,400.2,602.5
30,049,34,942,902,0,23,6,1,0,0,10,662,636,0,12,6,1,0,0,7,288.2,155.6,349.59999999999997,220.5,224.3,259.3,321.3,261.4,207.79999999999998,289.3,317.1,240.4,373.3,122.1,339.3,236.8,258,225.2,360.9,209.8,197.8,259.3,233.8,281.8,224.3,337.7
30,049,35,2003,1817,12,55,51,4,1,0,63,1498,1394,8,28,33,4,1,0,30,569.1,233.2,734.8,371.5,474.2,397.6,684.3,455,429.9,454.2,666.5,405.90000000000003,668.4,214.4,723.1999999999999,398.9,513.4,349.3,750.6,366,313,397.6,399.5,545,474.2,711.8
30,049,36,1482,1417,4,27,12,2,0,0,20,1125,1084,1,13,12,1,0,0,14,624.2,245.2,805.2,358.3,573.1,408.9,788.8,417.9,488.5,454.1,772,398.8,760.7,173.1,795.3,381.9,582.5,343.5,821.2,356.4,303.8,408.9,382.6,614.2,573.1,796.2
30,049,37,2403,2265,6,65,28,17,0,1,21,1661,1582,4,37,17,11,0,0,10,883.1,345.4,1151.9,542.8,718.6,614,1095.5,649.6,670.8,675.5,1054.9,624.2,1059.8,288.4,1130,590.9,815.3,495.5,1182.9,535.7,451.2,614,588.8,857.6999999999999,718.6,1122.7
30,049,38,1171,1064,0,44,31,6,0,0,26,895,822,0,30,21,5,0,0,17,468.4,181.2,616.5,291.1,385.2,317.8,588,345.5,356.8,350.5,564.8,331.3,546.6,160,611.4,311.2,433.59999999999997,254.5,634.5,286.1,236.8,317.8,313.59999999999997,451.4,385.2,603.3
30,049,39,962,910,1,13,19,4,0,0,15,747,710,0,9,14,2,0,0,12,388.8,147.8,516.2,239.2,340,248.4,499.2,277.9,300.5,275.5,480.7,265.40000000000003,437.6,134,519.9,247.29999999999998,362.5,199.4,530.1999999999999,234.4,189.4,248.4,253.1,372.3,340,509.2
30,049,4,1606,1423,8,54,50,9,2,0,60,1195,1097,1,24,36,8,2,0,27,340.2,345.5,427.9,468.5,286.7,485.9,404,525,277.9,503.1,394.3,495.8,488.1,288.3,424.6,492.6,322.9,429.9,451.6,460.8,391.2,485.9,488.5,357.59999999999997,286.7,419.8
30,049,40,393,373,0,10,6,3,0,0,1,326,310,0,6,6,3,0,0,1,164.4,59.5,216.9,94.6,143.9,101.4,209.1,111,126,112.7,202.1,105,183.5,55.300000000000004,218.4,98.6,153.2,80.7,221.7,93.5,77.39999999999999,101.4,100.4,156.9,143.9,213.9
30,049,41,144,140,0,0,0,0,0,0,4,118,116,0,0,0,0,0,0,2,51.9,12.7,64.6,18.9,43.7,25,61.4,23.4,37.699999999999996,28.4,61.300000000000004,19.5,53.8,13.700000000000001,63.800000000000004,20,46.6,18.6,64.2,19.4,18.6,25,20,47.300000000000004,43.7,63.400000000000006
30,049,42,322,304,0,11,3,0,0,0,4,276,261,0,8,3,0,0,0,4,145.2,47.3,165.8,46.9,129.4,75,161.1,54.8,116.9,85.9,156.3,50.2,157.9,47,159.7,52.2,139.6,60.8,165.5,46.9,60.199999999999996,75,50,140.2,129.4,161.7
30,049,43,257,235,0,13,4,1,0,0,4,236,221,0,6,4,1,0,0,4,117.2,41.6,141.8,43,106.6,63.7,138.9,51.1,94.7,69.6,134.5,46.1,129.4,37.4,137,48.2,112.1,51.5,143.4,43,50.1,63.7,46.1,113.5,106.6,139.3
30,049,44,1130,1066,0,17,24,2,1,0,20,955,903,0,15,24,2,1,0,10,438.1,101.7,535.2,145.9,379.6,197.7,513.4,177.2,326,230.5,509.2,151,458.4,108.7,529.1,153.7,398.9,148.6,530.8,147.5,147,197.7,155.4,404.8,379.6,524.7
30,049,45,798,746,0,26,14,1,0,0,11,659,618,0,21,12,1,0,0,7,243.1,64.3,395.5,101.2,220,113.3,380.9,118.8,193.5,131.8,367.3,108.1,276.2,54.5,377.3,109.4,238.3,88,390.2,101.2,85.2,113.3,108.1,237.7,220,382.3
30,049,46,49,47,0,0,2,0,0,0,0,43,41,0,0,2,0,0,0,0,29.7,3.6,25.8,6.7,31.6,6.9,24.900000000000002,7.8,26.2,11.8,24,7,33.3,3.5,24.6,7.1,28.6,8.7,25.4,6.7,6.7,6.9,7.1,29.4,31.6,25
30,049,47,291,262,3,1,6,1,0,0,18,254,237,1,1,6,1,0,0,8,120,71.7,155.6,101.6,110.7,110.2,152.1,109.5,99.9,105.3,150.7,106.1,148.7,56.3,154.1,105.3,116.3,80,159.5,99.9,78.5,110.2,104.6,120.7,110.7,154.3
30,049,48,1478,1375,2,30,32,5,6,1,27,1183,1118,1,20,20,5,3,1,15,641,300.3,957.1,442.6,602.1,495.9,924.4,505.5,500.9,518.1,894.1999999999999,491.9,773.2,243.9,937.4,468.5,612.6,377.2,972.5,436.4,359.59999999999997,495.9,469.5,631.3,602.1,937.1
30,049,49,1837,1734,11,26,18,12,0,1,35,1385,1319,6,17,16,8,0,0,19,732.1,328.7,1018.4,495.4,655,546.8,980.3,566.4,580.8,577.7,958.9,539.9,902.7,256.2,984.9,530.2,700.3,432.5,1040.1,475.4,399.1,546.8,522.1,728.6,655,995.8
30,049,5,691,663,0,8,3,6,0,1,10,571,549,0,5,3,6,0,1,7,127.89999999999999,323.6,137.4,393.4,107,386.6,142.9,405.9,123.3,377.9,138.7,400.5,246.9,241.20000000000002,147.6,395.8,140.29999999999998,348.3,161.3,381.5,322.7,386.6,395.6,159.5,107,145.6
30,049,50,1932,1750,1,50,67,13,2,3,46,1364,1250,0,28,46,10,2,3,25,570.7,259.1,713.5,385.6,455.9,436.8,673.7,459.8,443.2,461.7,668.2,420.1,701.3,210.3,700.9,416.3,525,356.2,741.6999999999999,372.1,321.7,436.8,410.6,560.4,455.9,699.6999999999999
30,049,51,1824,1684,4,30,51,7,2,1,45,1283,1203,2,15,28,7,2,0,26,447.2,257.3,590.6,344.5,355.3,406.3,558.7,415.3,312.7,467.7,531.2,393.1,591.2,205.5,581.4,382.6,397.3,368.9,608.9,350.5,325.1,406.3,377.5,437,355.3,574.2
30,049,52,1659,1508,7,42,41,10,1,0,50,1108,1024,5,17,27,9,1,0,25,419.3,231.1,550.7,311.8,332.4,367.8,524.5,376.59999999999997,293.1,432.3,507.59999999999997,346.9,564.4,175.9,546.9,340.3,375.3,338.7,567.3,316.9,294.6,367.8,338.7,413.3,332.4,539.5
30,049,53,1987,1773,10,72,61,6,4,0,61,1531,1410,6,33,38,3,3,0,38,464.7,288.9,621.8,378.6,371.9,451.6,581.5,459.3,327,500.6,531.7,456.2,595.9,249.1,604.7,435.4,407.8,397.4,642.6,388.59999999999997,360.1,451.6,423.2,446.3,371.9,596
30,049,54,1034,943,0,29,27,3,0,1,31,792,740,0,12,20,3,0,0,17,267.2,132.8,326.9,192.7,200.7,221.6,302.4,241.1,196.9,239.6,299.3,216,326.3,114.3,329.3,210.3,234.6,187.9,343.4,193.4,168.7,221.6,211,256.2,200.7,320.2
30,049,6,1271,1193,2,17,36,6,0,3,14,1058,1006,2,10,25,5,0,3,7,169.8,550.8,182.1,671.6,140.3,649.4,184.5,698,156,646.5,179.2,682.1,363.90000000000003,420.3,194.4,678,196.7,585,216.2,653.6,550.8,649.4,676.5,221.6,140.3,191.2
30,049,7,1395,1298,8,32,16,12,0,2,27,1140,1074,5,22,15,4,0,2,18,182.5,556.4,199.9,693.1,151.2,656.4,195,727.7,157.2,656.3,186.8,709.6,360.8,439.2,205.6,707.5,194.8,594.7,230.2,680.1,561.7,656.4,703.5,223.5,151.2,203.7
30,049,8,1543,1320,8,61,77,20,1,3,53,1344,1166,8,49,60,15,1,3,42,168,592.2,180.1,733.3,122.7,694.5,170.6,776.7,131.8,703.8,164.4,749.6,331.5,495.7,183.4,753.7,167.6,638.8000000000001,206.6,722.6,607.3,694.5,747.3,199.3,122.7,181.1
30,049,9,667,621,1,20,14,2,1,1,7,553,519,1,14,11,2,1,1,4,76.4,171.1,81.1,217.6,56.1,199.1,79.3,232.3,66.2,207,75.4,224.9,133.5,135.3,83.2,224.4,78.7,186.3,95.3,210.8,174.8,199.1,222.20000000000002,88.6,56.1,83
30,051,1,942,939,0,0,0,0,1,0,2,733,731,0,0,0,0,1,0,1,224.8,42.1,287.6,41,214,87.89999999999999,276.7,58,195.20000000000002,84,271.7,53.1,258.5,28.3,277.3,51.6,219.9,66.1,273,46.7,56.2,87.89999999999999,49.9,223.9,214,277.8
30,051,2,668,655,0,7,4,1,0,0,1,523,511,0,7,3,1,0,0,1,157.8,67,165.79999999999998,89.4,122.2,120.3,154.1,105.2,115.7,121.8,156.1,90,179.79999999999998,51.3,157.3,97.6,151.7,88.8,164.3,82.2,82,120.3,91.1,152,122.2,158.20000000000002
30,051,3,457,433,2,0,0,1,0,0,21,345,338,2,0,0,1,0,0,4,153,56.9,188.5,74.1,128.4,93.7,184.5,82.6,138,91.10000000000001,187.3,74.60000000000001,177.7,52.9,179.6,85.1,149.9,78.6,188.5,72.8,69.1,93.7,77.10000000000001,154.1,128.4,186.20000000000002
30,051,4,272,266,0,1,1,1,0,0,3,224,222,0,1,0,0,0,0,1,158.6,41.7,179.20000000000002,44.800000000000004,121.80000000000001,63.8,178.3,54,121.9,80.4,175.8,46.6,169.3,35.6,170.79999999999998,48.2,144.3,58,178.3,46.6,54.9,63.8,46.7,148.7,121.80000000000001,178.1
30,053,NA,19687,18546,20,462,174,58,9,6,412,15791,15032,11,289,149,46,9,3,252,6725.6,2038.9,8670.6,2838.3,6137.4,2902,8494.8,3227.2,5729,3311.1,8280.8,2994,7010,2109.2,8763,2811.1,6274,2508.4,8729.1,2832.9,2495.3,2902,2942.8,6431.2,6137.4,8588.7
30,055,NA,1734,1689,3,13,7,2,0,0,20,1371,1347,2,8,4,1,0,0,9,849.2,150.3,942.2,150.3,759.6,224.1,932.8,173.4,787.2,245.4,907.4,161.1,878.7,147.7,942.4,157.5,753.3,256.2,925.4,154.3,201.6,224.1,158.1,816.2,759.6,930.5
30,057,NA,7691,7335,15,186,35,26,0,5,89,6327,6072,10,139,28,17,0,4,57,3297.1,1178.3,4191.1,1772.4,2901.1,1895,4103.6,2009.5,2737.4,1978.5,3988.4,1882,3580,1131.7,4196.8,1835.1,3288.3,1332,4278.6,1729.2,1404.1,1895,1846.3,3218.2,2901.1,4151.1
30,059,5,1891,1827,2,28,4,6,0,2,22,1526,1476,1,22,4,3,0,2,18,731,196,832.5,257.5,624.4,317.3,813.6,305.3,606.1,364.8,824.2,254.6,814.2,152.5,849.7,245.6,693.8,250.4,847.4,245.8,241.7,317.3,260.2,715.6,624.4,832.5
30,061,NA,4223,3952,9,80,60,30,0,0,92,3465,3270,7,43,50,26,0,0,69,1329.2,518.9,1830,687,1179.5,785.1,1736.2,813.4,1065.5,875.9,1716.7,705.6,1514.5,462.2,1721.9,701.5,1302.7,602.8,1714.2,685.1,614.8,785.1,717.2,1304,1179.5,1745.7
30,063,1,52,48,1,0,1,0,2,0,0,50,46,1,0,1,0,2,0,0,25,9.4,30.9,11.8,22.1,10.8,30,13,21.6,13.1,29.5,12.3,27.3,7.7,30.599999999999998,11.8,24.5,9.9,31.7,10.6,10,10.8,11.8,24.8,22.1,30.599999999999998
30,063,10,4676,4449,14,83,19,40,4,1,66,3810,3661,13,54,14,24,4,1,39,683.5,2408.6,664.7,2973.8,598.7,2819.4,687.8,3039.7,665.3,2693.3,704.5,2979,1272.4,2005.7,742.3,2922.9,853.7,2422.3,743.2,2920.3,2382.4,2819.4,2967.4,869,598.7,708.4
30,063,11,1608,1427,17,55,46,24,4,2,33,1570,1394,17,51,46,24,4,2,32,159.3,711.6,191.4,927.7,103.9,888.3,179.5,971,122.2,843.7,168.4,927.5,248.4,709.1,201.4,925.1,164.2,759.9,203.1,918.4,756.2,888.3,934,173.5,103.9,189.1
30,063,12,2293,1974,12,77,112,26,5,1,86,1900,1680,10,55,84,17,4,1,49,203.4,772.3,225.9,1042.8,133.6,989.7,214.6,1092.3,154,946,210.8,1028.8,318.40000000000003,780.9,248,1039.6,210.7,848.2,254.4,1023.5,836.8,989.7,1045,221.4,133.6,230.79999999999998
30,063,13,4024,3560,20,142,160,20,7,4,111,3302,2993,15,100,101,18,7,4,64,351.8,1399.6,418.7,1950.2,235.9,1831.2,402.5,2051.1,265.3,1696.3,386.1,1929.8,539.4,1418.8,457.4,1961.2,335.9,1547.1,464.6,1937.5,1515.7,1831.2,1965.9,372.9,235.9,426.2
30,063,14,1010,906,5,23,7,38,0,0,31,702,649,1,11,6,21,0,0,14,333.8,125.5,482.3,210.9,302,200.70000000000002,467.3,238.5,267.1,215.9,451.8,216,381.8,112.4,487.09999999999997,208.7,324.40000000000003,153,493.1,199.5,151.6,200.70000000000002,214.70000000000002,326.8,302,476.3
30,063,15,738,707,3,5,9,2,2,0,10,534,515,1,3,8,1,2,0,4,262,114.2,383.7,203.9,224.9,176.9,366.5,237.2,206.2,191.5,352.3,214.6,310.3,98.8,389,200.6,261.6,130.5,395.4,187.4,134.1,176.9,208.8,260.2,224.9,377.3
30,063,16,459,277,0,18,126,4,1,0,33,368,240,0,9,91,3,0,0,25,89.2,110.60000000000001,118.8,152.79999999999998,79.2,135.8,115.6,165.2,77.4,137.8,116.8,149.3,115.3,96.9,129.8,148.7,91,117.5,127.8,150.3,116.1,135.8,153.3,93.3,79.2,121.9
30,063,17,572,308,0,38,188,3,0,0,35,413,249,0,20,120,2,0,0,22,100.39999999999999,124.3,133,171.5,88.9,152.6,129.8,186,86.7,154.4,131,168,129.4,109.4,145.1,167.2,102.9,132.1,144.1,168.9,130.4,152.6,172.1,104.7,88.9,136.5
30,063,18,120,118,0,1,0,0,0,0,1,112,110,0,1,0,0,0,0,1,45,20.7,53.4,28.2,41.8,30.2,51.5,29.900000000000002,38.9,30.7,50.1,29.700000000000003,49.2,19.6,52.3,27.5,42.4,25.099999999999998,52.1,28.2,23.9,30.2,28.599999999999998,43.9,41.8,52.1
30,063,19,558,526,0,5,21,0,1,1,4,454,432,0,3,16,0,0,1,2,182.5,84.4,216.79999999999998,114.7,169.3,122.4,208.9,121,157.2,124.3,202.6,120.5,199,79.8,211.8,111.2,172.6,101.2,210.7,114.7,97.4,122.4,116.5,177.9,169.3,210.29999999999998
30,063,2,499,478,0,4,4,3,0,1,9,421,406,0,4,3,3,0,0,5,210.5,78.9,261.7,99.3,186.7,91.6,252.6,109.1,181.6,109.9,247.8,104,230.4,64.3,258,99.3,205.7,82.4,266.6,89.9,84,91.6,99.9,207.5,186.7,257.2
30,063,20,3721,3509,3,84,47,17,1,0,60,2834,2709,2,48,31,8,1,0,35,1222.9,526.7,1482.9,745.4,1060.2,807.3,1446.9,824.1,1005.7,846.8,1426.2,751.7,1434.9,434.4,1508,729.6,1203.7,606.5,1515.1,700.3,603.3,807.3,750.7,1216.5,1060.2,1475.5
30,063,21,888,797,3,28,18,17,4,0,21,643,592,3,16,14,9,2,0,7,233.4,80.1,327.3,144.20000000000002,215.5,150.2,307.5,178.3,187.2,148.3,297.40000000000003,160,267.1,75.3,326.6,151.7,231.70000000000002,103.9,324.5,146.2,102,150.2,156.2,230,215.5,316.7
30,063,22,8812,7973,46,217,242,115,10,12,197,6919,6344,35,145,178,96,8,9,104,2040.1,2030,2660.7,3139.6,1730.4,2888.1,2535.4,3465,1779.9,2624.7000000000003,2535.7,3147.6,2724.8,1664.4,2779.7,3095.2,2140.6,2132.8,2813.6,3027.4,2113.2,2888.1,3174.7,2171.3,1730.4,2664.2
