state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_dem_bid,pre_20_rep_tru,uss_18_rep_new,uss_18_dem_klo,uss_20_dem_smi,uss_20_rep_lew,gov_18_rep_joh,gov_18_dem_wal,atg_18_rep_war,atg_18_dem_ell,sos_18_rep_how,sos_18_dem_sim,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
27,127,0035,137,134,0,0,0,3,0,0,0,98,95,0,0,0,3,0,0,0,64.3,8.2,10.4,78.5,48.4,13.3,11.5,76.7,53.2,6.6000000000000005,53.2,8.2,54.7,6.6000000000000005,8.2,8.6,10.5,64.3,52.7,77.9
27,127,0040,225,192,0,2,0,9,0,0,22,155,144,0,1,0,4,0,0,6,87.7,15.5,15.5,103.3,61.7,31,15.5,103.10000000000001,69.10000000000001,22.6,74.8,15.5,68.4,22.5,15.5,22.6,15.5,87.7,68.4,103.2
27,127,0045,79,71,0,0,3,1,0,0,4,59,57,0,0,0,1,0,0,1,12.7,3.1,3.7,18.4,8,4.3,3.4000000000000004,19.5,9.4,3.1,9.9,2.4,9.5,2.2,3.1,3.1,3.6,12.7,9.3,18.8
27,127,0050,152,151,1,0,0,0,0,0,0,98,98,0,0,0,0,0,0,0,52.300000000000004,6.7,6.7,58.8,39.2,9.8,8.1,55.699999999999996,40.9,6.7,40.9,5.5,40.9,5.3,6.7,6.7,7.9,52.300000000000004,40.9,56.4
27,127,0055,182,176,0,6,0,0,0,0,0,137,133,0,4,0,0,0,0,0,76.10000000000001,19.8,18.5,84.7,50.6,27.400000000000002,21.6,77.5,60.900000000000006,18.5,62.4,14.200000000000001,60.900000000000006,16.3,19.8,19.6,20.5,76.10000000000001,57.800000000000004,80.5
27,127,0060,824,786,0,16,2,13,0,0,7,651,633,0,9,2,5,0,0,2,248.6,94.1,131.4,296.7,180.2,156.7,129.9,280.4,210.7,130.2,210,106.5,208.4,115.1,94.1,128.8,130.6,248.6,201.2,289.1
27,127,0065,193,192,0,0,0,1,0,0,0,153,152,0,0,0,1,0,0,0,91.8,15.3,21,111.5,61.4,39.3,21,107.1,73,27.1,75.6,24.1,73,23.9,15.3,29.1,21,91.8,70.8,108.8
27,127,0070,191,189,0,1,1,0,0,0,0,144,142,0,1,1,0,0,0,0,71,14.1,14.7,93.1,54,21.1,16,90,57.3,18,57.9,13.1,57.9,14.7,14.1,16.7,15.3,71,57,91.6
27,127,0075,252,248,0,2,0,1,0,0,1,193,191,0,1,0,1,0,0,0,74.2,30.9,38.3,96.4,49.199999999999996,30.1,38.6,87.4,50.8,30.9,56.199999999999996,23.5,57.3,24.9,30.9,27.4,38.4,74.2,53.6,91.89999999999999
27,127,0080,896,825,0,25,21,2,0,0,23,661,633,0,10,7,1,0,0,10,296.8,92.5,129.4,318.3,165.5,159.1,123.2,288.8,195.3,134.4,208.8,104.9,208.2,109.2,92.5,127.2,126.7,296.8,194.6,303.4
27,127,0085,257,251,0,0,2,0,0,0,4,177,174,0,0,1,0,0,0,2,111.4,16.5,16.5,131.6,76.6,24.8,21.4,118.1,84.8,17.7,84.8,15.1,83.5,17.7,16.5,18.3,18.6,111.4,82.3,124.9
27,127,0090,191,179,3,0,0,8,0,1,0,154,149,2,0,0,2,0,1,0,101,10.8,18.4,104.8,63.8,25.7,22.3,99.3,76.8,15.4,77.2,12.4,81.60000000000001,10.1,10.8,15.4,19.7,101,75.1,102.8
27,127,0095,161,147,2,0,0,12,0,0,0,129,124,2,0,0,3,0,0,0,51.6,26.3,28.400000000000002,60.1,33.1,37.3,28.400000000000002,57,37.3,31.2,39.4,26.3,38.7,26.3,26.3,30.3,28.400000000000002,51.6,37.3,58.9
27,127,0105,555,344,0,16,178,4,0,0,13,419,281,0,11,119,2,0,0,6,167.7,128.2,159.8,182.2,109.8,141.4,129.4,180.4,127.9,122,137.6,103.9,134.1,112.8,128.2,120.8,145.2,167.7,127.9,181.4
27,127,0110,1735,1466,8,64,119,11,0,0,67,1289,1154,6,32,63,9,0,0,25,444.5,227.7,298.6,473.4,270.6,308.9,275.2,441.40000000000003,319.9,250.5,343.7,208.6,337.9,227.1,227.7,247.6,287.4,444.5,318,458
27,127,0115,1701,1459,12,62,99,10,0,0,59,1305,1171,7,29,61,9,0,0,28,460.40000000000003,247.70000000000002,312.5,490.7,283.40000000000003,322.2,293.2,450.59999999999997,332.6,265.4,356.8,222.3,351.2,241.1,247.70000000000002,261.9,303.1,460.40000000000003,330.9,470.9
27,127,0120,1818,1597,12,47,102,15,0,0,45,1385,1262,10,21,65,10,0,0,17,537.8,275.3,355.8,581,346.5,350.9,354.9,536.6,398.6,297.6,416.7,258.8,403.2,270.1,275.3,294.4,355.4,537.8,391.3,558.6
27,127,0125,181,173,1,6,0,0,0,0,1,144,140,1,2,0,0,0,0,1,47.4,9.5,20.2,49,29,26.2,17.8,51.5,39,14.4,40,12.5,39,14.2,9.5,15.7,18.4,47.4,37.1,50
27,127,0130,95,85,4,3,3,0,0,0,0,76,66,4,3,3,0,0,0,0,22.9,14.2,11.9,27,11,11,15.1,21.3,12.9,8.9,11.9,7.2,11.9,10.299999999999999,14.2,9.1,13.3,22.9,11.9,23.9
27,127,0135,339,326,0,11,0,0,0,2,0,286,280,0,6,0,0,0,0,0,114.5,38.1,44.8,130.1,70.4,63.6,47.7,108.6,85.8,51.1,89.9,40.2,89.1,44,38.1,49.6,45.1,114.5,84.2,119.4
27,127,0140,86,84,0,2,0,0,0,0,0,60,60,0,0,0,0,0,0,0,15.8,11.3,8.9,21.8,8.2,14.7,9.8,17.3,9.8,11.3,8.2,12,8.9,11.3,11.3,12.2,9.3,15.8,8.9,19
27,127,0145,197,195,2,0,0,0,0,0,0,148,148,0,0,0,0,0,0,0,88.8,12.1,13.4,98.9,57.4,24.9,16.6,95.2,66,15.4,69.5,12.1,59.2,15.4,12.1,16.3,14.8,88.8,63.1,97.4
27,127,0150,370,162,1,12,194,0,1,0,0,234,123,1,4,105,0,1,0,0,60,68.4,101.39999999999999,78.2,37,80.9,80.9,77.1,46.8,75.7,45.2,71.8,45.2,83.8,68.4,77.5,90.60000000000001,60,44,77.7
27,127,0155,217,161,11,3,0,39,0,0,3,151,131,3,0,0,16,0,0,1,63.1,36,30.2,80.8,39.1,48.6,30.2,78.8,53.7,35.4,53.7,31.4,48.6,32.9,36,37.8,30.2,63.1,48.6,79.5
27,127,0160,185,182,0,0,0,2,0,0,1,140,139,0,0,0,0,0,0,1,83.5,18.3,15.8,95.6,51.2,23.7,21.9,90.1,49.9,21.9,53.6,16.4,55.5,18.3,18.3,20.5,19,83.5,53,93.2
27,127,0165,121,116,0,0,5,0,0,0,0,89,87,0,0,2,0,0,0,0,42.9,25.1,23.900000000000002,50.1,28,32.1,26.4,41.699999999999996,32.800000000000004,26.7,35.3,25.1,32.800000000000004,23.2,25.1,26.7,25.1,42.9,32.5,46
27,127,0170,194,194,0,0,0,0,0,0,0,137,137,0,0,0,0,0,0,0,76.2,9,19.2,95.9,54.8,16.4,19.7,86.9,60.300000000000004,13.7,60.800000000000004,9.5,59.4,8.1,9,12.1,19.5,76.2,59.4,91.6
27,127,0175,206,180,4,6,0,14,0,0,2,142,135,0,0,0,5,0,0,2,90.2,9.700000000000001,11.6,101.9,66.5,25.900000000000002,12.6,103.7,79.1,14.4,79.1,14.2,76,15.799999999999999,9.700000000000001,16.6,11.8,90.2,74.8,102
27,127,0180,229,214,2,0,0,7,0,0,6,168,162,0,0,0,4,0,0,2,93.2,19.1,22.9,108.4,74.2,34.3,24.2,110.6,83.6,24.4,85.6,22.5,83.6,24.4,19.1,25.6,23.9,93.2,82,109.6
27,127,0185,319,302,3,0,2,6,0,0,6,228,216,3,0,2,4,0,0,3,98.1,16.6,26.6,107.5,63.8,36.7,23.5,102.3,77.4,24.1,75.7,18,76.3,20.3,16.6,24,25.5,98.1,73.3,105.1
27,127,0190,192,184,0,0,0,7,0,0,1,143,139,0,0,0,4,0,0,0,67.1,11.6,22.5,80.7,48.6,30.3,23.6,83.1,54.7,22.9,57.9,15.5,52.7,16.8,11.6,21.5,22.6,67.1,54.1,81.2
27,127,0195,696,662,3,21,2,3,0,0,5,534,521,1,7,2,2,0,0,1,276.5,49.7,67.3,316.7,184.2,99.1,72.6,302.9,209.9,70,209.9,59.3,208.8,65.7,49.7,73.2,69.3,276.5,203.3,309.3
27,127,0200,871,543,0,18,4,305,0,0,1,598,429,0,11,4,153,0,0,1,137.1,120.7,106.2,187.3,91.8,120.1,105.7,167.7,123.7,91.4,129,82.9,126,87.2,120.7,95.4,105.8,137.1,118.9,177.8
27,127,0205,84,84,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,44.199999999999996,5.2,6.2,41.2,30.2,8.8,6.8,36.199999999999996,33.8,6.2,33.8,5.2,32.8,5.2,5.2,6.2,6.5,44.199999999999996,32.7,38.5
27,127,0210,196,195,0,1,0,0,0,0,0,151,150,0,1,0,0,0,0,0,90.6,13.4,19.7,93.7,53.9,32.9,20.2,84.1,66.9,17.900000000000002,63.1,15.3,70.1,13.4,13.4,18.8,19.7,90.6,63.2,88.9
27,127,0215,178,164,2,1,0,8,0,0,3,137,132,0,0,0,4,0,0,1,74.7,13.7,25.3,82.2,45.8,36.4,25.3,76.7,52.5,27.4,54.8,21.9,53.6,21.9,13.7,27.4,25.3,74.7,51.900000000000006,79
27,127,0220,222,217,0,1,0,3,0,0,1,161,158,0,1,0,1,0,0,1,103.5,16.1,16.3,118.6,64.4,25.1,23.2,110.2,65.3,23.2,70.3,18.6,65.3,22,16.1,22.8,18.3,103.5,65.3,112.7
27,129,0005,175,173,0,2,0,0,0,0,0,135,133,0,2,0,0,0,0,0,45.2,27,31.2,49.2,29.400000000000002,34.9,25.2,51.6,38.1,27.2,40.5,25.2,39.4,24.6,27,27.2,27.2,45.2,37.6,51
27,129,0010,197,176,0,11,5,0,0,0,5,146,136,0,5,2,0,0,0,3,67,32,33.5,68.1,39.5,37.9,29.5,63.2,46.7,30.3,44.6,30.3,45.8,35.1,32,33.1,31.1,67,44.5,65.5
27,129,0015,245,214,0,10,8,4,0,3,6,175,162,0,3,5,1,0,1,3,86.3,42.9,41,95.5,35,54.5,46.1,86.3,44.5,46.7,52.5,34.800000000000004,46.7,41,42.9,44,43.5,86.3,44.7,90.4
27,129,0020,1042,994,4,33,0,2,0,0,9,831,811,2,13,0,2,0,0,3,323.4,184.7,216.6,380.2,194,262,216.6,349.2,246.8,204.8,258.3,172.2,250.9,188.3,184.7,206.7,216.6,323.4,236,364.3
27,129,0025,205,198,0,1,4,0,0,0,2,158,156,0,1,1,0,0,0,0,85.8,22.6,32.7,101.6,43.9,53,33.5,94.8,63.2,36.3,61.3,35.1,63.2,31.5,22.6,39.2,32.8,85.8,58,98.2
27,129,0030,378,369,0,5,0,0,0,0,4,297,293,0,2,0,0,0,0,2,154.1,41.2,46.5,177.6,87.5,79.8,57.5,162.5,116.4,46.5,116.4,41.2,124.6,38.6,41.2,50.7,51.6,154.1,111.2,170.1
27,129,0035,156,155,0,0,0,0,1,0,0,130,129,0,0,0,0,1,0,0,78.2,10.8,11.5,78,49.8,26.2,13.200000000000001,69.7,59.699999999999996,13,65,10.8,62.8,13,10.8,14.6,12,78.2,59.5,73.4
27,129,0040,733,650,2,61,2,6,0,0,12,553,502,2,39,1,6,0,0,3,164.9,68,106.7,201.5,95.7,89,104.6,175.4,109,81.4,118.3,67.4,122.8,66.4,68,75.6,105.2,164.9,110.8,187.7
27,129,0045,232,213,0,14,0,4,1,0,0,186,176,0,7,0,2,1,0,0,77.8,20.7,24.5,84.9,57.4,31.3,26.5,82.3,62.6,28.6,66,21.2,67.5,20.7,20.7,24.5,25.2,77.8,63.699999999999996,83.5
27,129,0050,186,173,0,6,0,0,0,1,6,147,138,0,2,0,0,0,1,6,78.30000000000001,20,20,78.30000000000001,52.199999999999996,41.4,21.1,16.7,63.2,27.4,63.2,21.3,61.8,27.4,20,29.400000000000002,21.1,78.30000000000001,59.300000000000004,48.6
27,129,0055,191,184,0,7,0,0,0,0,0,142,138,0,4,0,0,0,0,0,89.6,9.6,16.6,104.2,61.4,34.8,16.6,99.39999999999999,73.4,19,71,18.6,71.4,19,9.6,21.9,16.6,89.6,70.1,100.89999999999999
27,129,0060,505,461,6,34,0,1,0,0,3,384,360,1,20,0,1,0,0,2,146.5,62.1,76.8,161.7,81.9,98,79.2,138.2,98,73.4,112.8,63.2,106.1,69.7,62.1,76.6,77.7,146.5,99.2,150
27,129,0065,226,207,0,17,1,0,0,0,1,177,162,0,13,1,0,0,0,1,41.5,23.900000000000002,24.8,40.8,19.9,27.3,25.8,35.5,27.3,20.5,27.3,19.2,23.8,21.2,23.900000000000002,21.8,25.2,41.5,25.2,37.5
27,129,0070,206,195,0,10,0,0,0,0,1,163,158,0,4,0,0,0,0,1,97.7,25.9,21.8,115.5,60.4,39.3,29.4,106.8,70.7,30.3,78.3,21.2,67.9,29.4,25.9,30.2,25,97.7,68.5,111.7
27,129,0075,1235,1082,0,140,2,3,0,0,8,949,865,0,77,1,1,0,0,5,353.4,133.5,178.3,401.2,208.9,206.8,159.8,364.7,254,155.1,265.1,133.5,259.4,144.4,133.5,160.5,168.4,353.4,247.6,382.1
27,129,0080,188,179,0,2,0,1,0,0,6,147,142,0,1,0,1,0,0,3,86.7,21.3,36,75.9,50.699999999999996,50.1,35.4,74.4,65.4,34.6,65.3,35.4,65.3,31.5,21.3,36.9,35.5,86.7,60.9,75.3
27,129,0085,510,466,1,9,7,8,0,0,19,385,365,1,3,3,5,0,0,8,122.8,53.1,80.6,148.2,58.8,85.1,85.9,120.7,76.3,73.2,84,56,78.7,68.2,53.1,70.9,83.5,122.8,74.4,135
27,129,0090,201,193,1,4,2,0,0,0,1,158,151,0,4,2,0,0,0,1,73.8,47.4,49,89.1,42.2,66.4,49.800000000000004,83.5,60.3,51.9,63.2,47.4,58.7,49,47.4,53.699999999999996,49.2,73.8,55.8,86.2
27,129,0095,1151,1075,0,66,0,7,0,0,3,877,838,0,32,0,5,0,0,2,304.4,134.1,136.5,376,200.9,183.2,138.5,341.6,245.5,141.9,250.79999999999998,125.4,247.3,129.5,134.1,144.6,137.1,304.4,235.3,358.6
27,129,0100,226,217,0,8,0,0,0,0,1,175,169,0,5,0,0,0,0,1,86.9,19.1,27.1,85.2,59.699999999999996,37.1,31.3,72.1,67.5,31.900000000000002,70.8,24.4,72.9,24.4,19.1,29.5,28.6,86.9,68.4,78.6
27,129,0105,208,200,1,5,0,0,2,0,0,145,142,0,3,0,0,0,0,0,66.6,28.7,22.6,87,37.6,40.8,20.8,85.39999999999999,46,31.5,46.2,29.3,43.5,31.5,28.7,32.2,21.8,66.6,43.5,85.8
27,129,0110,201,197,0,4,0,0,0,0,0,155,151,0,4,0,0,0,0,0,80.60000000000001,25.7,30.2,84.2,41.1,44.4,33,77.5,55.1,26.8,59,17.6,56.7,20.2,25.7,26.8,31.5,80.60000000000001,53.2,80.60000000000001
27,129,0115,197,183,0,11,0,1,0,0,2,146,136,0,7,0,1,0,0,2,59.5,14.6,21,72.7,39.5,27.3,19.4,68.7,45.7,19.4,52,13.5,44.4,15.4,14.6,19.1,20.4,59.5,45,70.3
27,129,0120,225,207,0,14,3,0,0,0,1,168,161,0,6,0,0,0,0,1,77.6,26,40.4,77,50.5,41.9,43.6,73.1,57.4,34.4,58,32.4,58,32.4,26,35.1,41.9,77.6,56,75
27,129,0125,411,353,0,12,29,4,0,0,13,319,281,0,7,21,4,0,0,6,112.39999999999999,50.2,60.2,127.60000000000001,55.199999999999996,80.89999999999999,50.2,107,63.800000000000004,71,71,51,71,61.4,50.2,65.4,55.8,112.39999999999999,64.6,118.1
27,129,0130,161,147,0,13,0,0,0,0,1,130,123,0,6,0,0,0,0,1,60.8,21.8,24.400000000000002,64.2,28.7,44.6,28.7,57.6,41.7,31,47,26,41.7,27.6,21.8,32.1,26.5,60.8,39.8,60.5
27,129,0135,2484,2223,20,207,7,4,0,4,19,1896,1760,16,99,7,3,0,4,7,713.1,379.7,480.2,774.9,408.1,569,469,700,504.5,458.7,531.7,392.5,505.4,431.1,379.7,462.5,474.6,713.1,488.5,737.1
27,129,0140,158,157,0,1,0,0,0,0,0,133,132,0,1,0,0,0,0,0,60.8,11.3,14.7,66.5,42.1,24.5,18.4,61.4,47.2,18.4,53.2,11.1,51,13.3,11.3,17.2,15.2,60.8,47.6,63
27,129,0145,179,171,0,5,2,0,0,0,1,140,137,0,1,1,0,0,0,1,67.3,39.3,46,67.8,49.1,58.2,44.7,67.8,62.2,44.7,65.1,42.1,63.8,39.8,39.3,46,45.2,67.3,59.5,67.8
27,129,0150,271,242,0,26,0,0,0,0,3,216,197,0,16,0,0,0,0,3,97.8,26,31.4,116.7,64.3,40,29.5,115.60000000000001,78.1,26.1,85.60000000000001,18.7,78.2,19.900000000000002,26,26,30.9,97.8,76.4,116.10000000000001
27,129,0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,129,0155,1287,1036,1,234,2,4,0,1,9,967,837,1,122,2,3,0,0,2,328.9,233,240.4,337.7,174.4,266.5,219,307.5,227.20000000000002,212.2,235,192.8,226.1,204.1,233,218.1,229.5,328.9,214.9,323.2
27,129,0160,548,496,1,50,1,0,0,0,0,404,381,0,23,0,0,0,0,0,132.1,81,78.6,143,64.8,116.7,82.2,127.2,82.2,92,87.7,82.2,80.7,98.4,81,97.1,80.8,132.1,80.4,135.1
27,129,0165,270,267,0,0,0,1,0,0,2,209,209,0,0,0,0,0,0,0,92.8,56.1,51.5,116.7,54.900000000000006,80.1,56.1,105.39999999999999,65.5,69.89999999999999,69.8,63.2,72.4,62.7,56.1,69.5,53.800000000000004,92.8,65.2,110.10000000000001
27,129,0170,284,269,0,8,1,1,0,0,5,218,208,0,6,1,1,0,0,2,109,36.4,52.6,118.3,64.4,68.2,53.7,111.7,86.8,43.6,87.2,41.7,84.5,44.6,36.4,48.5,53.6,109,81.9,114.9
27,129,0175,249,235,0,11,0,0,0,0,3,193,184,0,8,0,0,0,0,1,103.30000000000001,39.9,55.6,117,74.9,66.2,58.3,107.8,79.5,57.9,87.8,47.4,79.5,56.9,39.9,57.5,56.3,103.30000000000001,79.6,111.7
27,129,0180,185,174,3,3,0,1,0,0,4,151,146,1,1,0,1,0,0,2,82.2,13,10.5,89.5,63.5,29.7,14.6,82.2,75.5,17.8,73.39999999999999,17.8,75.5,14.6,13,19.7,12.4,82.2,71.5,85.2
27,129,0185,224,220,0,2,0,2,0,0,0,169,169,0,0,0,0,0,0,0,81.6,28.2,28.2,93.7,41.2,55.8,33.7,82.2,56.7,36.7,68.2,26.1,62,31.400000000000002,28.2,37,31,81.6,57.4,87.2
27,131,0005,1772,1716,4,20,0,16,0,1,15,1381,1359,2,9,0,6,0,1,4,416.7,445.6,525.8,490.1,341.2,551.2,500.9,479.7,422.5,463.40000000000003,435.9,415.7,413.5,446.1,445.6,469.3,513.8,416.7,404,485.2
27,131,0010,1215,1191,0,14,3,5,0,0,2,905,896,0,5,1,2,0,0,1,459.4,183.6,252.2,531.4,321,245.1,238.2,498.9,354.3,215.9,373.6,167.4,364.6,172.5,183.6,200,245.6,459.4,353.6,514.7
27,131,0012,13,13,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,9,5,4,2,6,5,4,2,6,5,6,5,6,5,5,5,4,9,6,2
27,131,0015,1367,1253,9,63,4,20,0,0,18,989,921,6,36,3,14,0,0,9,398.5,383,518.8,509.4,320.7,483.8,482.5,468.9,366,428.7,379,388.7,368.5,413.6,383,428.9,500.2,398.5,358.7,489
27,131,0020,859,833,1,8,0,12,0,0,5,646,631,1,4,0,7,0,0,3,330.7,142.8,163,408.1,243.4,192.4,168.7,366.2,280.9,153.1,279.8,147.2,271.8,146.5,142.8,160.1,165.3,330.7,269.2,387.2
27,131,0025,6667,5055,791,464,127,181,3,1,45,5391,4009,767,346,126,121,3,1,18,1273.1,1083.9,1271,1407.9,787.5,1201.2,1150.2,1224.3999999999999,901.5,1067.3,973.4,931.7,931.3,999.7,1083.9,1049.9,1210.8,1273.1,898.4,1316
27,131,0030,2178,1496,211,369,16,53,1,0,32,1629,1201,137,234,11,33,0,0,13,464.59999999999997,378.9,464.6,503.5,297.6,416.7,420.4,445.8,342.1,368.5,359.6,326.4,353.3,346.9,378.9,364.2,443.1,464.59999999999997,338.1,474.4
27,131,0035,5883,4194,184,1246,15,136,4,13,91,4264,3308,102,700,11,99,4,8,32,1291.5,1015.4,1274.3,1489,857.2,1155.6,1132.8,1355.4,994.4,1003.9,1067.4,858.5,1019.4,940.5,1015.4,989.1,1204.5,1291.5,984.3,1422.2
27,131,0040,3114,2277,131,612,2,36,1,6,49,2192,1733,78,335,1,24,1,2,18,615.3,507.1,628.8,687.2,390.8,572,557.9,604.6,452.4,501.9,477.4,446.7,460.09999999999997,474.2,507.1,498.6,593.7,615.3,445.1,645.9
27,131,0045,3057,2498,255,173,10,64,4,6,47,2220,1941,125,79,5,50,2,2,16,654.4,536.5,677.8,742.8,419.4,612.3,594.3,655.5,487.1,534.2,513.2,476.7,491.4,506.2,536.5,532.4,636.5,654.4,478.1,699
27,131,0050,2453,2070,151,162,18,14,1,0,37,1761,1533,109,86,11,10,1,0,11,384.7,333.2,383,432.2,235.2,372,346.5,374.4,268.1,330.6,294.6,285.4,277.5,308.7,333.2,324.3,364.9,384.7,268.6,403.3
27,131,0055,1233,1193,7,18,2,8,0,0,5,920,898,2,11,1,8,0,0,0,528,227.9,324.09999999999997,552.6,335.4,336.4,319.9,511.8,404.1,261.4,426.7,219,409.9,234.1,227.9,262.6,321.8,528,394.7,532.6
27,131,0060,3674,3507,13,62,9,31,11,1,40,2417,2335,11,29,5,22,5,1,9,1376.3,465.3,715.3,1656,939.5,641,654.7,1505.2,1033,539.2,1068.1,461.2,1025.8,515.8,465.3,539.2,684.5,1376.3,1017.6,1580.1
27,131,0065,987,929,6,36,0,2,0,0,14,731,706,3,15,0,1,0,0,6,357.9,116.6,133.2,386.2,224.8,185.1,114.5,342.1,253.5,155,266.6,133.2,266.6,142.4,116.6,154.2,123.8,357.9,253.2,363.5
27,131,0070,697,686,0,8,0,2,0,0,1,536,529,0,5,0,1,0,0,1,302.09999999999997,56.6,76.8,349.2,211.3,125.9,83.5,313.2,239.70000000000002,91.60000000000001,250.2,72.5,247,72.6,56.6,90.2,80.2,302.09999999999997,237.3,331.1
27,131,0075,295,282,0,9,1,2,0,0,1,212,208,0,2,1,0,0,0,1,82,41,63.9,101,60,73.8,56.9,87.1,76.7,62,76.7,57.9,81,52.9,41,61.6,60.4,82,73.5,94
27,131,0080,1823,857,23,857,9,46,0,3,28,1358,734,18,538,8,45,0,0,15,176.7,545.4,649,189.4,129.7,582.6,600,176.9,154.6,549.3,169.3,518.8,156.1,538.6,545.4,547.3,624.3,176.7,152.4,182.8
27,131,0085,2983,2434,70,125,3,246,1,7,97,2669,2154,68,114,3,236,1,7,86,252.1,1358.1,1515.8,275.2,212.8,1457.4,1422.4,285.1,256.5,1393.3,274.7,1335.3,253.7,1366.4,1358.1,1387.9,1468.7,252.1,249.5,280.2
27,131,0090,2238,1954,28,133,3,60,0,3,57,1676,1525,17,71,2,40,0,3,18,384.5,868,1029.7,421.2,275.59999999999997,964.1,982.4,405.6,341.6,878.7,362.1,807.2,339.1,855,868,875.9,1005.7,384.5,329.7,413.1
27,131,0095,3172,3010,17,57,1,45,0,0,42,2243,2153,10,27,1,35,0,0,17,640.6,1245.2,1518.6,691.5,472.2,1438.5,1451.8,688.7,580.7,1296.9,629.5,1174.5,583.2,1249.2,1245.2,1289.7,1485.1,640.6,566.1,689.7
27,131,0105,2482,2189,43,54,1,142,1,0,52,2480,2187,43,54,1,142,1,0,52,102.30000000000001,813.6999999999999,715,47,67.8,759.4,651.6999999999999,45.3,84.2,750.4,91.4,690.6,88.8,708.7,813.6999999999999,727.3000000000001,683.3000000000001,102.30000000000001,83,46
27,131,0110,1684,1376,20,229,2,37,0,0,20,1350,1181,17,113,2,29,0,0,8,195.4,496.6,613.2,207.5,142.70000000000002,538.8,561.8000000000001,194.2,167.6,503.9,187.7,471.3,171.9,492.2,496.6,501.59999999999997,587.4,195.4,167.5,200.7
27,131,0113,1982,1781,20,117,5,32,0,9,18,1591,1456,18,66,3,29,0,6,13,205.7,679.3,767.9,213.3,146.3,703.2,719.5,198,180.4,662.5,188,623.9,178,650.1,679.3,660,743.5,205.7,173.6,205.5
27,131,0114,2496,2290,17,94,5,55,6,1,28,1852,1722,12,57,4,41,4,1,11,650.5,864.2,1072.3,708.4,487.5,989.9,997.2,683.6,564.7,914.1,604.5,803.6,575.1,855.5,864.2,890.7,1034.8,650.5,558.1,695.9
27,131,0115,842,802,2,26,0,4,0,0,8,627,605,2,13,0,3,0,0,4,284,210.3,259.8,336.9,196.5,273.4,256.9,308.2,250.4,207,255.7,193.4,250.4,192.6,210.3,216.4,258.6,284,238.5,322.4
27,131,0120,416,414,0,0,0,0,0,0,2,313,311,0,0,0,0,0,0,2,145,62.5,84.5,138.3,82.1,100.7,95.9,116.5,94.6,82.1,105.8,61.2,93.9,74.1,62.5,79.3,90.8,145,94,127.6
27,131,0125,1137,1110,2,20,0,4,0,0,1,908,891,1,13,0,2,0,0,1,439.2,156.29999999999998,222.1,542.2,298.9,257.1,206.5,498,353.5,188.4,370.9,160.3,350.2,175.2,156.29999999999998,194.9,213.2,439.2,343.2,520.3
27,131,0130,953,940,3,3,1,2,0,0,4,733,728,0,2,0,2,0,0,1,373.7,160.1,165.9,470,261.8,200.4,175.1,416.9,301.2,165.9,309.8,138.7,306.1,149.6,160.1,163.2,169.8,373.7,294.1,443.4
27,131,0135,1320,1287,1,7,1,7,0,0,17,1042,1025,1,6,1,5,0,0,4,551,177.7,242.2,638.9,384.3,275.9,228.6,577,451.2,214.6,465,178.7,446.9,202.9,177.7,217.29999999999998,234.9,551,435.9,608.2
27,131,0140,1768,1709,5,37,6,4,0,1,6,1335,1306,0,21,3,3,0,0,2,723.8,347.6,430.1,791,524.8,459.2,403.8,765.6,608.5,370.2,623.2,327.7,602.7,339.7,347.6,374.4,416.7,723.8,589.9,778.6
27,131,0145,1594,1515,1,70,1,3,0,0,4,1257,1217,1,35,1,2,0,0,1,601.1,265.3,319.3,667.3,370.5,347.8,300.8,601.9,448.6,265.3,470.5,224.9,456.09999999999997,249.3,265.3,271.2,310.7,601.1,437,633.8
27,131,0150,1237,1177,6,15,2,18,5,0,14,941,903,4,9,2,14,4,0,5,551.4,153.7,200.7,636.7,403.7,220.6,206.8,573.2,445.8,173.8,454.2,145.5,429.59999999999997,177,153.7,178.9,204.3,551.4,433.4,604.7
27,131,0155,551,528,0,14,0,2,0,5,2,403,392,0,7,0,1,0,2,1,207,111.4,120.9,242.5,154.8,142.8,112.8,230.2,185,112,179.2,112.8,180.1,112,111.4,120.39999999999999,116.7,207,174.6,236
27,133,0005,199,195,0,3,0,0,0,0,1,141,140,0,1,0,0,0,0,0,73,14.1,18.8,87.1,53.9,20.5,22.6,86.6,51.3,20.5,57.5,14.2,54.4,15.700000000000001,14.1,16.4,20.5,73,54.4,86.7
27,133,0010,297,288,3,4,1,0,0,1,0,224,218,2,2,1,0,0,1,0,93,29.9,43.1,115.10000000000001,74.9,35.8,40.1,108.89999999999999,74.9,38.8,76.2,32.1,78.2,32.1,29.9,34.4,41.6,93,76.1,112
