state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_war,uss_18_rep_die,uss_20_dem_mar,uss_20_rep_oco,gov_18_rep_bak,gov_18_dem_gon,atg_18_dem_hea,atg_18_rep_mcm,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
25,017,3194,3849,2183,524,262,2,682,1,117,78,3135,1884,373,193,2,536,1,96,50,936.8,461,1074.3,480.8,732.4,331.2,1137.7,390.7,619.9,459.5,817.8,261.3,936.8,670,1105.9,461,404.1,435.6
25,017,3195,3393,1961,339,180,2,797,0,41,73,2962,1727,288,159,1,701,0,34,52,1111.5,337,1309.3,337,921.5,277.4,1322.6,319.7,623.5,598.1,1001,227,1111.5,840.4,1315.8,337,375.8,328.7
25,017,3196,3542,2309,275,144,0,721,0,19,74,2910,1998,193,96,0,566,0,14,43,1169.5,422.1,1355.7,428.7,955.2,376.3,1400.9,399.8,770,586.2,1075.7,295.2,1169.5,872.1,1378.4,422.1,481,414.3
25,017,3197,3635,1644,506,197,0,1174,0,44,70,3046,1472,397,143,0,947,0,34,53,859.9,263.1,1081.6,262,725.7,189.5,1099.6,235.29999999999998,475.8,451.6,767.9,162.3,859.9,648.2,1090.5,263.1,275.8,248.6
25,017,3198,4041,1526,469,190,8,1633,1,67,147,3390,1365,365,147,4,1355,1,55,98,786.1,213.9,1075.7,240.2,677.9,156,1111.4,205.6,364,479.3,702.5,142.8,786.1,620,1093.6,213.9,220.9,223.1
25,017,3199,3776,1979,735,299,12,559,4,60,128,3013,1669,534,212,9,461,3,43,82,1054.8,332,1292.5,338.4,819.9,256.5,1304.3,312.5,583.9,512.4,887.6,210.1,1054.8,740,1298.5,332,350.2,325.5
25,017,3200,3507,2514,326,131,1,424,0,45,66,2847,2101,247,88,1,341,0,35,34,1175.1,486.4,1472.5,515,975.6,423,1490.4,474.2,889.9,531.3000000000001,1086.2,346.40000000000003,1175.1,864.6,1481.5,486.4,553,494.9
25,017,3201,4305,2619,577,437,3,471,0,102,96,3345,2163,376,295,2,370,0,74,65,1218,505.2,1502.8,537.9,960.4,429.90000000000003,1558.8,452.8,834,572.2,1074.4,337.7,1218,869,1530.5,505.2,534,494.90000000000003
25,017,3202,3678,1949,731,434,5,347,2,54,156,2803,1621,503,280,4,262,2,41,90,956,371,1124.8,394.8,760.1,297.4,1174.2,326.9,628.8,438.3,817.3,245.4,956,672.1,1149.5,371,390.7,360.6
25,017,3203,3529,1322,800,502,8,702,0,112,83,2727,1121,569,334,7,562,0,87,47,895.8,210.3,1011,231.4,682.3,142.1,1029.1,204,368.4,468.1,724.2,109.1,895.8,625.1,1020,210.3,206.3,217.70000000000002
25,017,3204,3539,1564,654,437,3,721,1,77,82,2635,1288,441,276,1,524,1,63,41,934.7,273,1009.9,351,674.2,202.1,1049.7,271.1,468.6,435.1,724.3,169.3,934.7,611.1,1030,273,279.7,310.7
25,017,3205,3428,2092,360,339,8,507,0,58,64,2658,1724,270,211,7,365,0,47,34,974.6,430.6,1165.5,491.1,719.9,328.8,1229.4,413.5,666.9,406.5,819,260.8,974.6,648.3,1197.4,430.6,418.9,452.6
25,017,3206,4234,2288,531,402,7,731,4,133,138,3367,1953,370,284,4,571,3,104,78,1044,402.4,1409.5,474.8,826.1,344.3,1451,421.7,706.6,477.3,910.1,278.3,1044,737.8000000000001,1429.9,402.4,443.09999999999997,448.1
25,017,3207,3338,2371,111,310,5,200,0,219,122,2678,1965,78,207,3,168,0,169,88,910,435,1042.8,466.2,701.7,378.4,1022.2,467,799.5,305.2,792.7,306.4,910,599.6999999999999,1032.4,435,494.7,466.6
25,017,3208,2644,2365,40,72,0,122,0,10,35,1963,1777,28,46,0,94,0,10,8,968.5,548.6,1197.6000000000001,558.5,796.3,583.8,1124.9,643.5,1064.5,355.5,949.4,469.8,968.5,700.4,1161.2,548.6,706.1,600.6
25,017,3209,2740,2262,44,156,5,80,0,110,83,2123,1796,34,91,5,58,0,91,48,798.4,481.3,943.9,496.1,616.6999999999999,453.9,938,507.79999999999995,814.5,279.8,751.1,351.7,798.4,549.1,941.1,481.3,539.9,501.9
25,017,3210,2461,1864,96,140,6,241,0,40,74,1969,1548,75,96,3,179,0,31,37,711.1999999999999,360.5,808.7,345.1,542.1,280.2,813.6,343.5,559.1,268.9,590,244.9,711.1999999999999,466.7,811.3,360.5,361.6,344
25,017,3211,2662,1788,84,532,3,46,0,119,90,2067,1447,75,353,3,36,0,94,59,560.8,293.1,644.3,321.6,421.6,230.5,659.8,308.9,424.7,253,474.7,206,560.8,383.2,651.7,293.1,286.8,315.6
25,017,3212,3037,2488,86,190,5,154,2,65,47,2388,1999,63,129,3,124,2,44,24,1080.8,604,1395,614.5,957.4,559.7,1375.9,625.3,1124.3,455.7,1099.9,474.6,1080.8,837.8,1385.6,604,719.8,620.1
25,017,3213,2621,1441,75,835,4,39,5,144,78,2048,1209,64,560,4,34,4,129,44,453.9,259.2,537.8,288.1,327.40000000000003,212.1,548.1,273.5,369.8,191.6,395.3,168.7,453.9,304.7,542.8,259.2,250.20000000000002,280.7
25,017,3214,2525,2214,29,113,3,115,0,10,41,2036,1816,24,68,1,94,0,9,24,775.6,491.6,944.5,476.4,652.4,445.3,903.5,524.5,866.7,277,782,359.2,775.6,570.5,923.7,491.6,557.1,500.8
25,017,3215,2873,1853,93,680,6,28,7,129,77,2292,1557,73,463,6,28,6,110,49,636.7,290.4,691.8,316.4,451.3,236.1,702.8,304.4,458.6,258.7,525.1,193.5,636.7,411.9,697,290.4,296.1,310.1
25,017,3216,3227,2515,94,293,3,178,2,73,69,2548,2059,76,200,1,131,2,48,31,996.4,580.2,1230,585.1,795,522.8,1212,617.3,1006.9,346,939.1,420.5,996.4,693.2,1221.1,580.2,650.1,601
25,017,3217,2569,1762,66,230,4,302,0,121,84,2048,1429,50,159,3,247,0,104,56,598.4,294.6,650.9,321.5,452.9,248.2,673.3,300,498.5,234.3,522.3,204.8,598.4,403.2,662.2,294.6,317.2,311
25,017,3218,2456,2120,36,95,1,125,0,37,42,1939,1688,32,67,0,91,0,32,29,748.4,526.1,917.2,519.6,615.9,481.1,902.3,539.2,887.8,254.6,742.3,396.1,748.4,537.6,909.9,526.1,588.7,529.7
25,017,3219,2520,1813,58,277,3,90,0,170,109,2004,1485,42,182,0,67,0,141,87,645.7,373.8,776.7,395.7,504,320.6,771.6,378.7,611,233.4,601.4,259,645.7,446.4,774.1,373.8,397,386.9
25,017,3220,2826,2097,69,251,4,207,0,136,62,2071,1576,50,162,4,152,0,95,32,692.7,420.4,829.8,396.2,557,402.6,821.1,406.1,745.3,241.4,677.2,321.1,692.7,492,825.5,420.4,489.5,401.6
25,017,3221,2507,2262,38,96,3,82,0,2,24,1896,1743,29,55,2,61,0,0,6,982,445.7,1247.2,434.9,912,427.2,1224.8,466.2,896,477,1022,363,982,803.6,1235.9,445.7,562.1,450.6
25,017,3222,2375,2117,35,131,6,46,1,14,25,1886,1717,22,79,5,39,1,12,11,902.7,325.7,1124,348.4,845.8,332.1,1103.5,377.2,749.2,456.7,936.2,277.7,902.7,746.6,1114.5,325.7,452.7,362.9
25,017,3223,2619,2397,38,45,0,71,0,22,46,1991,1842,26,33,0,54,0,15,21,1034.9,451.8,1410,471.09999999999997,959.1999999999999,447.2,1374.7,498.1,926,516.1,1075,381.2,1034.9,849.9,1392.5,451.8,584.6,484.2
25,017,3224,2605,2334,48,105,3,75,0,14,26,2076,1890,30,68,1,59,0,11,17,940.2,447.7,1161,417.1,867.5,416.1,1162.3,414.8,833.7,476.3,972,351.2,940.2,771.7,1161.6000000000001,447.7,533.6999999999999,416
25,017,3225,3457,2612,276,201,2,158,1,125,82,2799,2188,200,136,2,125,1,97,50,1216.6000000000001,486.5,1342.5,490,1009.7,384.8,1392.8,438.9,827.9,599.6,1128.2,298,1216.6000000000001,912.6,1367.4,486.5,503.5,464.3
25,017,3226,3410,2617,292,168,8,161,0,85,79,2732,2183,203,115,6,128,0,54,43,1254.5,504.7,1366.9,510.7,1021.9,412.7,1421.8,452.1,845.7,621.2,1156.4,310.6,1254.5,933.2,1394.2,504.7,523.1,481.7
25,017,3227,3527,2749,296,137,5,199,0,64,77,2819,2291,198,92,4,149,0,51,34,1156.7,604.9,1299,608.4,960.8000000000001,527.3,1364.6,554.6,918.2,573.3,1100.8,411.3,1156.7,878,1331.7,604.9,618.8,581.6
25,017,3228,3484,3041,122,81,2,187,0,12,39,2857,2518,92,65,2,141,0,11,28,1187,737.8,1478.7,729,1069.1,650.9,1542.9,650.9,1142.7,617.3,1301.9,488,1187,996.1,1511.4,737.8,760.5,690
25,017,3229,3428,2982,157,85,7,114,0,30,53,2776,2472,112,49,5,90,0,21,27,1333.3,652.5,1382.9,636.6,1100.9,573.1,1416.5,588.8,1046.4,656.4,1292.5,424.6,1333.3,1016.4,1400.1,652.5,681,612.7
25,017,3230,3540,3244,63,85,0,81,1,4,62,2828,2633,52,53,0,58,0,3,29,1410.7,742.7,1688.1,697.4,1249,675.3,1682.8,713.7,1253,707.1999999999999,1476.8,521.5,1410.7,1144.5,1686.3,742.7,816.6,705.3
25,017,3231,3279,2541,143,157,2,314,0,19,103,3079,2394,129,141,1,305,0,18,91,968.9,159.9,828.4,149.3,772.2,129.1,839.8000000000001,152.1,368.1,550,814,111.8,968.9,712.1,834,159.9,203,150.6
25,017,3232,3229,2673,166,114,3,164,0,34,75,2734,2291,136,88,3,141,0,25,50,1297.1,386.1,1455.3,370.5,1163.9,337.9,1477.3,354.5,799.1,734.9,1282.4,262.2,1297.1,1060.3,1466.5,386.1,466.5,362.1
25,017,3233,3474,2571,309,174,4,265,0,64,87,2978,2275,218,140,3,219,0,53,70,1447.1,349.8,1651.6,352.1,1326.9,303.9,1706.5,334.7,758,904.7,1422.3,246.4,1447.1,1218,1679.1,349.8,436.3,343.2
25,017,3234,3365,2072,577,274,2,211,1,136,92,2803,1861,414,201,2,166,1,103,55,1245.9,293.7,1359.1,276.7,1033,206.7,1396.1,249.1,536.8,719.9,1092,167.29999999999998,1245.9,948,1377.4,293.7,303.4,262.4
25,017,3235,3304,2157,775,96,4,118,0,27,127,2670,1779,644,61,3,94,0,18,71,1632.4,313,1821.2,335.3,1471.2,290.4,1831.7,347,870.1,937,1579.3,230.4,1632.4,1329.6,1826.6,313,463.4,340.8
25,017,3236,3279,2669,257,123,8,136,0,28,58,2735,2258,209,96,7,105,0,24,36,1366.9,471.8,1574.7,440.6,1218.9,410.4,1603.5,427.1,915.9,743.1,1352.2,312.9,1366.9,1104.6,1589.4,471.8,546.5,433.7
25,017,3237,4522,2728,668,286,15,665,1,52,107,3709,2381,444,214,13,548,1,38,70,1276.2,430.7,1458.6,426.4,1071.3,318.8,1472.9,396.2,833.2,598.8,1155.1,270.5,1276.2,941.7,1465.9,430.7,474.1,411.2
25,017,3238,4161,2690,292,195,7,759,3,144,71,3490,2352,218,145,6,613,3,110,43,1319.1,507.2,1840.2,558.8,1219.7,399.4,1872.7,533.9,930.2,746,1363.7,310.2,1319.1,1109.9,1856.3,507.2,546.8,546.2
25,017,3239,3384,2871,158,97,7,167,0,23,61,2989,2579,135,74,6,136,0,21,38,1412.3,554,1629.2,518,1209.4,437,1667.3,474.4,977.2,712.3,1341,357.3,1412.3,1087.8,1648.3,554,590.5,496.4
25,017,3240,3330,2572,236,174,5,157,0,96,90,2837,2259,166,129,5,140,0,73,65,1165.9,475,1317.2,466.4,997.9,378.2,1356.6,414.6,741.4,649.8,1122.1,275.4,1165.9,923.3,1336.8,475,465.2,440.3
25,017,3241,1774,1638,28,32,0,41,1,2,32,1359,1272,23,20,0,27,1,1,15,803.1,291.3,967.6,263.6,706.7,303.3,941.3,289.3,653.5,377.5,799.7,240.1,803.1,627.7,954.6,291.3,399.1,276.5
25,017,3242,1695,1516,30,54,2,53,0,8,32,1358,1220,23,40,2,46,0,6,21,737.4,258.4,860.2,258.4,663.5,263.6,860.2,268,610.3,328.59999999999997,734.7,217.8,737.4,575.3,860.2,258.4,364,263.5
25,017,3243,1997,1857,24,34,0,58,0,3,21,1502,1411,16,20,0,41,0,3,11,783.1999999999999,432.4,983.3,418.2,689.9,441.6,962,446.1,824.7,339.1,840.6999999999999,331.2,783.1999999999999,623.3,972.7,432.4,532.4,432
25,017,3244,1845,1676,31,47,1,66,0,2,22,1515,1394,27,28,1,51,0,2,12,722,328.7,827.8,348.9,627,303.8,823,338.40000000000003,664.3,290.9,710.3,252.3,722,542.8000000000001,825,328.7,406.7,343.6
25,017,3245,2036,1853,38,37,1,72,0,3,32,1574,1454,30,24,1,48,0,1,16,821.1,312.4,973,290.3,693.3000000000001,299.7,970.3000000000001,290.5,629.7,384.4,798.8000000000001,225.6,821.1,625.8,972,312.4,385.1,290.9
25,017,3246,1949,1771,43,44,1,64,0,1,25,1571,1442,34,33,1,51,0,1,9,764.9,338.1,915.5,322.6,655.3,310,921.7,304.09999999999997,629.4,358,756.9,240.6,764.9,590.1,918.9,338.1,393.4,313.7
25,017,3247,1878,1634,67,56,1,84,0,4,32,1523,1344,49,42,1,67,0,3,17,744.7,318,916.9,283.9,614.6,305.4,888.4,306.3,587.9,343.4,701,249,744.7,553,902.5,318,380.6,295
25,017,3248,1803,1734,6,26,1,30,0,0,6,1343,1290,5,20,1,25,0,0,2,653.9,469,864.6,434.4,522,487.4,827.4,478.4,789.9,251.2,680.4,369.2,653.9,484.4,846.3,469,548.7,456.6
25,017,3249,2107,1709,81,67,0,144,0,59,47,1686,1403,57,49,0,107,0,43,27,887.6999999999999,333.1,1208.5,324.5,834.8000000000001,310.7,1188.7,352.40000000000003,687.6,465.5,918.7,241.5,887.6999999999999,739.8,1198.8,333.1,413.2,338.4
25,017,3250,2291,1856,114,82,1,189,0,13,36,1861,1530,85,56,1,158,0,11,20,875.3,341.4,1107.9,303,744.4,311.7,1094.8,314.7,668.9,403,837.4,238.8,875.3,661.5,1101.5,341.4,406.3,308.8
25,017,3251,1818,1587,83,54,2,63,0,4,25,1432,1255,61,40,2,56,0,3,15,690.4,252.9,868.6,292,579.1,244.1,861.6,299.7,495.7,326.2,638.7,199.1,690.4,514.5,864.8,252.9,313.2,296.3
25,017,3252,1920,1810,11,28,0,47,0,1,23,1411,1341,8,19,0,34,0,0,9,730.1,416,871.9,428,630.7,409.3,871.1,437.1,766.9,290.8,756.3,307.7,730.1,559.4,871.5,416,494.7,432.5
25,017,3253,1771,1576,57,46,1,50,0,0,41,1342,1215,42,34,0,31,0,0,20,660.9,341.2,838.8000000000001,287.5,589.5,290.3,821.6,304,571,327.2,691.4,218.5,660.9,536.4,830,341.2,360.1,295.8
25,017,3254,2099,1944,12,56,0,59,0,0,28,1565,1469,9,29,0,41,0,0,17,813.2,399.7,1007.8,390.5,710.1,400.9,999.5,399.7,748.8000000000001,375.9,835.6,303.2,813.2,640.5,1003.6,399.7,484.3,395.1
25,017,3255,3332,2161,116,149,4,765,1,44,92,2891,1972,86,114,3,615,1,34,66,957.9,255.9,1087.8,294.1,767.3000000000001,238.2,1057.5,315,616.8,417,836.1,192.8,957.9,673.4,1072.6,255.9,349.4,304.59999999999997
25,017,3256,3585,2982,81,128,1,303,5,21,64,2715,2303,64,84,1,231,2,12,18,1562.5,574.3,1871.7,582,1304.5,598.9,1801,667,1341.8,611.9,1499.4,459.4,1562.5,1138.8,1836.1000000000001,574.3,800.1,624.5
25,017,3257,3436,3069,45,82,2,164,0,19,55,2506,2249,37,59,2,122,0,13,24,1352.4,546.5,1650.1,549.2,1170.2,551.3000000000001,1592.4,615.7,1249.9,520.6,1347.2,423.3,1352.4,1012.7,1621.5,546.5,741.4,582.2
25,017,3258,3016,2577,67,117,1,174,1,20,59,2349,2045,56,77,0,124,1,15,31,1159.4,423.7,1487.5,453.4,1047.2,434.2,1446.2,530.9,955.3,545.2,1181.3,344.5,1159.4,924.4,1467.3,423.7,578.2,492.2
25,017,3259,3125,2735,63,57,0,226,0,6,38,2369,2121,52,31,0,146,0,3,16,1160.6,535.9,1447.3,520.5,1023.3,523.9,1389.4,578,1065,509.2,1175.5,406.2,1160.6,902.8,1419.2,535.9,664.8,549.2
25,017,3260,3348,2817,80,102,0,276,0,5,68,2451,2124,52,58,0,191,0,3,23,1270.7,543.2,1596.7,552.8,1111.4,520.6,1549.9,607,1154.1,533.6,1282,405,1270.7,976.5,1573,543.2,693.2,580.1
25,017,3261,3357,2989,83,90,8,122,0,17,48,2502,2261,63,58,5,90,0,11,14,1537.4,476.2,1833.8,462.7,1331.4,489,1788.2,539.9,1231.2,627.5,1478,388.8,1537.4,1145.7,1810.4,476.2,703.3,500.6
25,017,3262,3262,2976,33,106,3,82,1,10,51,2508,2313,26,63,3,72,1,8,22,1457.8,518.1,1807.4,552.1,1258.4,549.2,1759.8,625.8,1224.2,616.9,1416.6,440.1,1457.8,1097.5,1783.5,518.1,737.7,588.7
25,017,3263,3253,2899,61,99,7,103,0,19,65,2398,2173,48,62,4,76,0,12,23,1377.6,442,1633.4,432.3,1177.8,468,1557.1,517.6,1107,576,1316.7,376.6,1377.6,1023.4,1595.2,442,650.4,475.3
25,017,3264,3292,2984,18,64,2,160,1,15,48,2466,2263,15,41,2,120,1,6,18,1583.4,554.9,1913.8,571.3,1347.7,629.9,1794.6,719.4,1436.1,599.1,1555.5,481.3,1583.4,1167.9,1854.9,554.9,849.1,645.6
25,017,3265,2597,2039,68,124,0,294,0,13,59,2145,1734,50,98,0,230,0,6,27,978.9,357.59999999999997,1131.8,353.9,806.9,313.3,1133.2,343,646.2,497.2,896.1,248,978.9,733.3,1132.2,357.59999999999997,402.4,348.4
25,017,3266,2501,2066,55,110,3,203,0,11,53,1977,1657,43,85,2,162,0,8,20,1078.5,175.8,1176.7,180.1,949.5,170.9,1160.4,206.3,559.3000000000001,585.3,1002.5,142.1,1078.5,845.7,1168.7,175.8,290.6,193.2
25,017,3267,2468,1923,81,88,7,295,1,12,61,1985,1617,61,54,5,211,1,10,26,1146.9,157.70000000000002,1305.6,169.5,991.1,166.2,1277.7,207.3,596.8,589.6,1051.7,140.4,1146.9,877.5,1292,157.70000000000002,301.1,188.1
25,017,3268,2485,1884,56,159,2,323,2,19,40,2022,1581,39,119,2,241,2,14,24,914.3,388.6,1053.5,404.3,751.4,360.2,1053.4,403.3,692.4,440.5,851.7,271,914.3,681.4,1053.5,388.6,441.09999999999997,404.1
25,017,3269,3228,2559,89,136,1,351,0,18,74,2519,2050,73,97,1,256,0,14,28,1368.5,380,1573.2,395.5,1200.4,352.7,1555.4,415.7,846.2,738.5,1317.7,281.6,1368.5,1085.5,1564.3,380,493.4,404.9
25,017,3270,3331,2641,64,190,0,343,0,12,81,2764,2209,45,156,0,281,0,11,62,1336.7,227.6,1484.1,254.7,1161.9,254.7,1453.5,299.2,760.2,691.8,1253.3,198.5,1336.7,1035.9,1469.1,227.6,404.5,276.7
25,017,3271,3384,2926,57,110,1,193,0,8,89,2486,2204,37,59,1,145,0,6,34,1756.8,242,1938.5,277.5,1489.3,306.2,1869.4,352.1,967.9,886.1,1609,236.9,1756.8,1328.3,1903.5,242,504.5,314.7
25,017,3272,2532,2106,34,100,3,230,0,0,59,1886,1613,28,64,2,158,0,0,21,1168.7,278.1,1306.3,278.6,1006.8,257.5,1270.1,324.8,686.5,602,1090.3,197.8,1168.7,899.6,1288.2,278.1,380.5,301.6
25,017,3273,2417,2005,73,63,2,211,0,8,55,1721,1463,60,39,2,144,0,1,12,1213.1,170.8,1399.8,182.4,1014,242.3,1333.6,254.2,772.1,556.7,1135.8,177.6,1213.1,902.4,1366.1,170.8,397.4,217.5
25,017,3274,2591,2059,49,190,1,243,0,23,26,1975,1607,37,130,1,177,0,15,8,1104.2,339.7,1259.9,362.9,947.7,343.7,1233,377.2,742.9,550.9,1032.4,275.6,1104.2,843.3,1246.6,339.7,454.2,369.8
25,017,3275,2533,1967,92,136,6,277,0,5,50,1975,1589,67,85,3,202,0,4,25,1105.1,359.7,1233.6,380.4,937,310.3,1240.6,384.5,734.4,545.9,1023.5,251.9,1105.1,835.3,1236.9,359.7,431.6,382.9
25,017,3276,2644,2105,39,84,1,351,0,9,55,2021,1667,28,54,1,239,0,4,28,1093.7,260.6,1299.8,290.4,944.4,286.9,1267,320.8,712.7,554.7,1022.1999999999999,241.4,1093.7,840.5,1283.3,260.6,413.5,305.4
25,017,3277,2723,2041,78,75,0,498,0,1,30,2155,1664,65,53,0,364,0,1,8,1168,177.6,1263.1,178.5,1034.4,194.8,1239.9,198.7,582.6,683.2,1107.6,159.9,1168,941.9,1251.5,177.6,312.6,188.5
25,017,3278,3344,2693,123,139,3,301,0,9,76,2831,2349,113,98,3,224,0,7,37,1161.8,226,1255.7,237.3,958.5,246,1214.3,288.4,695.1,550.6,1047.2,195.8,1161.8,852.4,1235.3,226,379.1,263.2
25,017,3279,2746,2075,91,160,3,349,0,8,60,2099,1639,71,102,3,258,0,6,20,1094.9,336.6,1266.1,357.3,915.4,321,1270.1000000000001,350.4,718.8,555,1005.9,262.6,1094.9,825.5,1268,336.6,434.3,353.8
25,017,3280,2604,1857,106,129,2,445,2,10,53,2069,1560,70,82,2,324,1,6,24,1016.5,237.1,1199.5,258.7,922.2,260,1175,290.7,671,541.7,992.9,222.5,1016.5,819,1187.1,237.1,384.6,274.8
25,017,3281,3044,2334,73,136,1,436,0,12,52,2292,1809,55,88,1,314,0,8,17,1502.2,201.7,1666.4,237.3,1332.8,240.2,1627,278.9,854.3000000000001,750,1410.6,196,1502.2,1164.4,1645.8,201.7,430.7,258
25,017,3282,2430,2151,17,34,1,176,0,8,43,1782,1588,13,25,1,134,0,4,17,1392.7,187.8,1560.8,208.7,1211.8,237.1,1509.9,261.8,846.5,643.3,1299,188.3,1392.7,1051.3,1535.1,187.8,424.2,235
25,017,3283,2399,2077,41,56,1,173,1,6,44,1800,1584,34,32,1,124,1,3,21,1331.3,181.6,1461.5,185.6,1147,224.4,1398.1,258.4,765.5,647.9,1239,173.8,1331.3,1011.5,1429.6,181.6,388.1,221.3
25,017,3284,3328,2572,62,121,2,481,1,5,84,2691,2161,51,87,2,350,1,4,35,1355.5,321.8,1549.8999999999999,346.7,1203.7,327.5,1549.6,362.90000000000003,905.5,673.1,1287.2,278.9,1355.5,1054.6,1550,321.8,504.1,354.7
25,017,3285,2671,2090,59,80,0,389,0,9,44,2046,1645,39,54,0,281,0,6,21,1373.2,174.8,1506,192.1,1209.4,218.5,1470.3,228.9,733.9,741.5,1284.7,176.9,1373.2,1078.6,1488.2,174.8,376.3,210.3
25,017,3286,2766,2233,58,107,1,308,2,10,47,2051,1684,48,63,1,231,0,7,17,1454.9,151.2,1564.7,169.2,1282.4,189.9,1545,193,699.8,812.3,1355.9,154.1,1454.9,1150.6,1554.8,151.2,347.8,180.7
25,017,3287,2656,2296,26,62,3,200,1,7,61,1953,1719,23,41,1,148,1,4,16,1401,157.5,1565.4,197.9,1194.8,225.8,1518.7,255.7,775.1,695.4,1276.8,183.7,1401,1055.9,1541.7,157.5,394.8,226.7
25,017,3288,2567,1965,88,106,1,342,1,6,58,1987,1587,59,74,1,242,1,5,18,992.9,218.9,1139.4,224.9,789.4,290.7,1078.1,312.90000000000003,737.6999999999999,374.6,897.1999999999999,220.8,992.9,687.1999999999999,1109,218.9,416.3,269.1
25,017,3289,2517,2231,9,55,1,164,0,17,40,1886,1695,9,42,1,119,0,6,14,1299.9,211.6,1463.5,231.9,1113.2,263.9,1421.7,280,828.8,599,1222.2,202.4,1299.9,978.2,1442.4,211.6,432,255.9
25,017,3290,2378,1884,39,155,0,224,0,2,74,2149,1702,34,148,0,204,0,2,59,458.9,71.2,431.2,78.2,328.6,75.5,414.2,98.1,222.6,190.7,350.5,66.10000000000001,458.9,289.9,422.7,71.2,121.3,88.2
25,017,3291,3557,2825,102,214,0,337,4,11,64,3124,2464,96,194,0,315,4,4,47,892.9,186.1,993.6,186.70000000000002,721.9,199.9,952.4,237.3,607.3,352,793,166.4,892.9,622.3,972.6,186.1,324.3,212.1
25,017,3292,2878,2216,33,78,0,507,0,5,39,2200,1742,27,53,0,359,0,3,16,1289.1,426.5,1444.1,482.09999999999997,1069,467,1402.6000000000001,526.4,1033.9,551.4,1214.9,365.9,1289.1,945,1423.4,426.5,622,503.8
25,017,3293,2295,1795,40,70,2,343,0,7,38,1685,1331,30,44,1,259,0,2,18,936.3000000000001,319.4,1096,340.4,726.5,350.6,1050.2,382.8,745.9,368,822.6,277.59999999999997,936.3000000000001,638.9,1073.1,319.4,458.3,361.4
25,017,3294,2552,1961,49,67,4,405,2,5,59,2003,1590,36,47,3,300,2,5,20,1177.4,343.7,1333.5,378.7,995.9,372,1296.1,418.6,880.8,548.5,1102.5,310.3,1177.4,882.3,1315,343.7,520.9,398.7
25,017,3295,2980,2225,157,142,4,367,1,18,66,2451,1866,150,112,3,264,1,12,43,900.3,294.4,984.6,337.2,729.7,285,974.6,349.8,668.6999999999999,370.7,795,242.4,900.3,631.6,979.3,294.4,399.1,342.8
25,017,3296,3893,3720,12,47,3,70,0,7,34,2801,2685,12,34,2,52,0,4,12,1140.4,1091.3,1505.5,1193.3,902,1041.4,1451.9,1220.3,1606.1,365,1172.8,821.1,1140.4,813.4,1479,1091.3,1156.3,1207
25,017,3297,3422,3184,28,56,8,113,0,5,28,2621,2457,22,44,5,75,0,5,13,906.7,832.6,1226.6,840.8,740.6,705.1999999999999,1215.2,829.6,1155.6,321.1,928.9,567.8,906.7,663.6,1221.4,832.6,809.2,835.1
25,017,3298,3950,3642,30,65,4,132,0,12,65,3026,2816,23,44,4,100,0,11,28,1108.9,1051.3,1453.3,1042.8,916.3,917.4,1452.7,1021.2,1470.1,393.9,1150.7,740,1108.9,819.9,1453,1051.3,1042.6,1031.9
25,017,3299,3627,3445,14,63,1,82,0,0,22,2652,2541,13,34,1,57,0,0,6,1126.5,1010.5,1399.1000000000001,1039.3,949.5,916.9,1411,1027.5,1529.6000000000001,365.1,1204.8,726.9,1126.5,839.6,1405.1,1010.5,1057.3,1033.5
25,017,3300,4056,3858,27,66,5,47,0,6,47,3026,2892,23,37,5,37,0,4,28,1003.6,1095.7,1347.4,1141.2,779.4,925.1,1325.6,1158.9,1403.4,350,989.7,775,1003.6,706.1,1336.9,1095.7,1034.9,1150
25,017,3301,3578,3433,1,57,2,34,0,5,46,2733,2636,1,37,2,30,0,4,23,982.5,968.1,1307.2,1040.2,877.5,877.5,1281.1,1071.3,1366.5,416.2,1048.1,772.1,982.5,780.5,1293.9,968.1,1005.3,1055.3
25,017,3302,3863,3655,22,71,7,52,0,9,47,2846,2736,15,31,3,32,0,5,24,944.8,1033.5,1213.1,1022.6,816,929.8,1233.5,1022.8,1402.5,396.4,1032.2,781.6,944.8,747.8,1223.5,1033.5,1037.9,1023.1
25,017,3303,2886,2759,11,23,0,69,0,2,22,2131,2053,8,15,0,49,0,0,6,1053.5,728.1,1316.4,703.1,859,727.8,1238.9,768.6999999999999,1247.3,372.3,1068,560.4,1053.5,766.4,1277.6,728.1,845.2,735.5
25,017,3304,3010,2637,23,51,3,260,3,3,30,2316,2060,17,29,3,187,3,3,14,986.1,618.6,1235.9,599.5,829.9,551.2,1221.2,633.9,1042.5,385.3,1012.8000000000001,426.5,986.1,742.6,1228.7,618.6,673.5,617.1
25,017,3305,2962,2707,26,42,1,136,3,3,44,2306,2146,16,26,1,95,2,3,17,1160.4,782.9,1552.8999999999999,832.5,1066,783,1498.4,874.7,1420,438.9,1281.9,597.3,1160.4,929,1525.5,782.9,933.3,853.5
