state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_sco,uss_16_dem_dix,uss_20_rep_gra,uss_20_dem_har,gov_18_dem_smi,gov_18_rep_mcm,atg_18_dem_ana,atg_18_rep_wil,sos_18_dem_whi,sos_18_rep_ham,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
45,019,403,1638,1567,19,22,1,17,1,3,8,1280,1229,15,16,1,13,1,3,2,483.4,367,639.7,543.9,647.9,255.70000000000002,654.2,543.9,411.2,481.7,357.4,487.9,335.3,529,311.3,368,543.9,565.1,499.7,646.9
45,019,404,874,835,23,4,0,3,0,0,9,722,687,20,4,0,3,0,0,8,305,158.9,421.3,246.6,356.2,122.8,419.2,250.20000000000002,172.1,275.8,153.5,278.4,150.7,293,140.8,158.70000000000002,248.6,330.7,282.2,420.1
45,019,405,2036,1350,629,23,10,9,0,0,15,1590,1014,536,18,10,6,0,0,6,483.8,542.1,542.1,774.8,610,436.6,563.1,771.6,572.9,423.9,527.3,424.9,513.9,466.9,489.2,537.9,772.8,546.9,438.59999999999997,552.3
45,019,406,2028,1796,110,49,3,31,2,9,28,1642,1467,91,37,3,27,2,5,10,582.1,600.2,740.3,911.1,749.1,457.2,766.3,902.2,631.4,510,607.1999999999999,504.8,602.3,534.9,528.8,613.5,906.6,665.4,516.3,753.4
45,019,407,1638,1052,531,34,1,6,0,1,13,1432,985,407,23,1,6,0,1,9,278.09999999999997,455,450.3,769.9,405,351.5,481.1,756.7,455,231.9,452.8,223.2,429.8,245.9,403,446,763.5,341.5,233.3,465.09999999999997
45,019,408,2458,2098,228,50,3,41,1,4,33,2185,1891,187,42,3,38,1,3,20,571.3,656.5,621,862.6,740.7,506.6,603.3,878.8,640.1,333.1,583.9,348.2,591.8,372.1,581.6,605.1999999999999,871.2,656.2,351.09999999999997,612.4
45,019,409,1868,1620,168,41,2,14,0,0,23,1573,1376,136,32,2,12,0,0,15,512.4,521.2,558.9,634,663.1,422.7,545.3,653.7,513.3,331.1,461.2,343.8,479.1,358.4,472,484.2,643.7,587.1,343.8,552.1
45,019,410,1996,1755,153,26,2,17,0,5,38,1616,1443,116,18,2,14,0,4,19,497,495.5,563.6,644.8,642.5,400.1,557.1,659.6,501.2,419,456.4,415.90000000000003,451.5,460.5,448.8,469.3,651.9,569.1,431,560.8
45,019,411,2302,2052,154,48,2,24,0,3,19,1847,1641,135,36,2,19,0,3,11,621.9,495.9,764,738.6,790,381,774.3,740.5,537.3,428.1,495,436.8,482.9,463.5,437.9,505.1,739.3,705.3,442.5,768.8
45,019,412,1558,1493,18,24,2,7,1,0,13,1248,1206,14,14,2,5,1,0,6,457.5,326.8,596.7,516.6,613.9,217.1,617.6,509.8,333.4,388.3,309.7,391.8,290.6,425.4,271.1,309.7,512.3,534.4,400.6,608.1
45,019,413,1753,1673,21,33,0,20,0,1,5,1340,1287,15,18,0,16,0,1,3,463,429,714.2,650.4,621.8,298.6,759.8,627.7,417.5,415.4,380.8,424.8,356.2,459.2,363.2,384.9,638,541.7,433.2,737.1
45,019,414,1082,993,44,13,4,5,0,4,19,883,819,35,9,2,5,0,2,11,417.9,299.4,392.4,327.7,509.6,227,398.8,323.6,316.8,382.5,277.9,392.2,271.1,421.2,263.1,288.4,325.8,462.2,397.5,395.4
45,019,415,2105,1783,224,44,9,19,0,2,24,1792,1555,167,34,5,19,0,1,11,585.1,562.8,520.3,732,702.4,457,533.3,736.7,597.9,418.9,550.8,412,537.8,459.2,510.1,561.9,734.4,644,430,526.8
45,019,417,2469,1907,428,58,2,38,0,5,31,2131,1766,264,40,2,31,0,5,23,474.40000000000003,617.3,587.8,759.8,661,486.3,626.5,739.9,591.3,429.3,564.1,427.6,525.1,484.5,551.1999999999999,560.5,750.3,567.6,446.4,606.8
45,019,419,1831,1449,263,63,7,29,0,5,15,1519,1236,199,48,5,21,0,3,7,466,553.9,489.7,729.2,605.3,455.2,497.4,725.3,619.9,367.2,567,382.1,560,412.8,504.3,581.9,727.1999999999999,535.6,387.4,493.3
45,019,420,1686,1288,286,78,1,9,0,2,22,1414,1110,220,57,1,9,0,2,15,462,554.1,465.8,747.1,597.3,464.1,474,750,602.2,312.9,570.8,316.1,551.9,357.2,509.5,574.4,748.8,529.4,328.8,470
45,019,422,1784,1706,33,18,3,6,1,0,17,1532,1470,26,16,1,6,1,0,12,415.8,546,514.6,703,603.2,402.8,538.4,697.5,618.2,347.9,577.4,358,545.9,405.5,474.3,580.7,700.8,510.3,370.5,526.9
45,019,440,2571,1835,487,198,11,14,0,11,15,2068,1492,400,131,11,11,0,8,15,685.5,359.7,887.4,611.1,751.7,298.1,886.8,614.6,334.3,419.4,324.7,404.3,315.5,431.4,328.6,324.5,612.4,718.7,418.5,887.1
45,019,441,2914,1143,1299,408,10,19,0,0,35,2240,946,1018,238,8,16,0,0,14,384.8,587.5,694.5,1023.1,430.3,531.5,686.9,1044.3,520.1,291.2,515.2,286.4,507.09999999999997,304.6,559.4,514.4,1033.4,407.2,293.8,690.9
45,019,442,3401,2565,479,281,5,23,2,3,43,2687,2143,332,171,3,19,1,3,15,1307.3,1094.8,2175.2,2096.2,1683.3,811.2,2197.8,2101.2,1054,890.1,989.8,899.7,985.8,935.5,952.6,1009.4,2098.2,1495,907.9,2186.9
45,019,443,2557,1739,480,296,14,6,0,0,22,2041,1436,360,216,10,6,0,0,13,1039.6,734.4,1820.2,1633.3,1228.2,566,1847.1,1631.9,1035.8,910.1,946.4,929.3,937.3,983.9,650.3,972.9,1632.6,1134.1,940.8,1833.8
45,019,444,1954,925,781,225,0,5,1,0,17,1569,809,595,153,0,3,1,0,8,555.2,598.8,627.9,723,645.6,508.3,640.7,718.7,537.9,496,526.7,477.5,518.2,510.5,553.4,527.1,721,600.6,494.7,634.3
45,019,445,1784,693,704,361,9,11,1,0,5,1415,565,559,268,7,11,0,0,5,310.7,388.1,395.3,534.4,345.8,356.2,399.4,540.3,394.3,232.1,366.8,235.1,369.6,245.9,371.8,376.4,537.2,327.2,237.29999999999998,397
45,019,460,1167,274,861,19,1,3,2,0,7,902,241,642,12,1,1,1,0,4,180.8,589.7,177.4,454.8,208.4,549.8,167.1,478.7,462.8,144.3,446.5,152.5,461,151.6,568.4,457.4,466.5,194.3,149.8,172.7
45,019,461,1498,616,809,54,9,4,0,0,6,1142,503,590,34,9,4,0,0,2,242.8,396.4,279.4,382,251.7,380.5,271.8,388.6,308.7,188.6,297.7,193.5,298.6,194.9,388.7,301.3,385.5,247,192.5,275.6
45,019,462,1908,773,1046,63,3,2,0,2,19,1498,639,805,37,3,2,0,2,10,353.3,573.1,423.1,651.2,395.7,510.9,414.8,662.3,477.3,299.6,462.5,291.6,465.2,308,541.6,467.1,657.2,374.7,299.6,419.1
45,019,463,2057,1563,442,20,2,13,0,0,17,1714,1323,355,15,1,10,0,0,10,920.7,430.8,1122.4,603.2,993.8,328.3,1140.8,591.6,390.7,787,361.5,783,337.3,830.1,377.7,361.5,597.1,955.8,798.1999999999999,1131.9
45,019,464,2253,553,1548,123,5,2,1,0,21,1768,446,1217,83,5,1,1,0,15,259.8,833.3000000000001,289,952.1,302.7,775.3,275.7,976.1,725,219,723.8,203.3,728.3,213.6,804,725.6,963.8,281,212.1,281.8
45,019,465,1795,879,758,134,3,1,0,0,20,1360,717,556,73,3,1,0,0,10,336.6,342.6,429,412.7,349.3,307.2,416.7,420.09999999999997,282.3,287,276.7,277.3,267.3,296.7,324.6,274.9,416.9,342.5,287.1,423.3
45,019,466,2477,1492,858,81,5,13,1,2,25,1967,1213,671,51,4,9,1,2,16,698.2,401.2,1009.2,729.4,746.4,332.5,1018.7,721.4,440.6,647.5,430.2,634.3,406.2,674.8,367,426.8,725.7,722.7,652.7,1014.5
45,019,501,870,483,356,19,3,1,1,0,7,731,442,268,12,3,1,1,0,4,138.6,236.5,172.8,356.09999999999997,213.2,185.3,179.5,349.4,193.1,92.3,188.20000000000002,81.8,176.9,100.9,211.1,186.5,352.3,175.7,92.2,176.1
45,019,502,1279,1114,108,20,0,25,2,0,10,1118,988,84,17,0,19,1,0,9,229.6,517.5,277,574.1,407,372.3,286,576.3,479.6,181.9,443.90000000000003,198.9,427.09999999999997,225.9,445,449,575.5,318.9,201.9,280.9
45,019,503,1714,567,1074,38,2,15,0,0,18,1396,481,864,26,2,13,0,0,10,138.2,692.4,186.1,899.2,230.1,607.1,196.8,910.5,586.7,142.9,573.4,136.1,583.5,145.9,649.8,581.6,904.9,184,141.2,191.2
45,019,504,1551,1497,15,17,1,8,0,0,13,1276,1229,13,16,1,8,0,0,9,477.2,416.9,582,655.2,670.4,248.1,615.2,642.1999999999999,438.2,372.8,412.2,378.7,359.2,440.1,331.9,403,648.4,574,397.1,598.6
45,019,505,1422,1371,5,22,0,13,0,1,10,1171,1134,5,18,0,10,0,0,4,339.09999999999997,442.90000000000003,433.8,679.1,548,265.1,493.9,636.7,453.90000000000003,299.2,419,315,380.8,363.9,354.1,418,658.3,443.5,326,463.7
45,019,506,1429,1368,19,18,2,17,1,0,4,1191,1143,17,12,2,14,1,0,2,559.4,323.7,566.3000000000001,436.1,693.3,229.9,590,429.7,341,484.9,334.90000000000003,464,274.2,538.1,276.4,316.7,432.8,626.1,495.6,578.5
45,019,507,2181,1804,273,45,4,22,5,1,27,1819,1528,217,32,4,17,2,1,18,603.7,484.1,707.6,693.1,784.4,366.6,717.4,711.3,571.2,517.3,519.1,511.09999999999997,495.5,571.2,424.1,529.1,701.9,693.3,533.5,712
45,019,508,1278,311,913,34,2,0,0,2,16,975,266,676,22,2,0,0,0,9,61.3,374,108,533.9,117.9,330.6,108.8,541,333.1,54.2,313.9,61.3,311,74.1,352.4,319.4,537.7,89.9,63,108.3
45,019,509,2179,277,1808,34,4,13,0,2,41,1516,248,1221,16,4,11,0,1,15,54.800000000000004,652.1,63,796.1,106.6,599.6,58.2,810.9,587,49,561.3000000000001,49.9,570,60.9,625.7,572.6,803.5,80.6,53.199999999999996,60.4
45,019,510,1500,852,548,31,4,46,3,1,15,1265,741,448,24,3,37,2,0,10,279.9,419.9,290.3,540.9,385,343.8,293.8,543.3,417.1,246.8,404.09999999999997,226.8,389.2,268.2,381.7,403.7,542.5,332.4,247,291.8
45,019,511,1029,930,64,14,0,16,0,0,5,862,781,55,8,0,13,0,0,5,347.6,262.7,414.8,358.5,460,169.8,430.3,352.8,299.6,322.6,294.3,315.2,255.5,350.40000000000003,216.5,283.1,355.5,403.6,329.3,422.2
45,019,512,1345,1165,110,22,1,21,0,0,26,1101,960,88,15,1,20,0,0,17,338.9,295,430.09999999999997,436.1,500.1,183.79999999999998,480,422.1,345.1,345.1,315,336,288,382,239.29999999999998,315.8,429,419.5,354.2,455.3
45,019,513,1468,1000,361,78,2,8,1,6,12,1176,844,255,60,2,6,1,6,2,352.90000000000003,356.2,372.5,470.8,464.9,273,392.40000000000003,459.2,332.3,313.5,309.09999999999997,294.5,285,344.5,314.7,309,465.09999999999997,408.6,317.40000000000003,382.40000000000003
45,019,514,1936,1275,445,147,6,23,5,8,27,1592,1090,362,95,6,20,3,2,14,447.1,459.90000000000003,438.9,629.1,565,375.3,436,644.1,499.1,395,480.7,369.1,468.7,407,417.4,482.7,636.6,506,390.6,437.3
45,019,515,1927,684,1126,52,4,34,3,0,24,1597,642,860,44,4,29,3,0,15,127.9,482.7,161.9,776.1,216.8,406.9,146.1,803.8,436.1,89.3,418.1,86.2,432,89.3,444.9,428.8,789.9,172.3,88.5,153.9
45,019,516,1292,1030,203,32,0,10,0,0,17,1081,885,151,28,0,9,0,0,8,334.4,221.79999999999998,349,386.8,419.9,168.2,360.6,386.8,286.5,253.3,280.5,235.8,257.1,273,194.7,274.7,386.8,377.1,253.9,354.4
45,019,517,2260,1807,340,44,2,41,6,0,20,1795,1481,232,34,2,30,3,0,13,650.7,470.2,760,660.1,795.6,383.1,771.5,657.6,488.7,574.8,464.2,562.3,439.5,605.9,427.09999999999997,464,659.3,723.2,580.9,765.5
45,019,518,2683,1149,1325,116,8,21,10,3,51,2094,1000,943,84,6,19,4,3,35,302.4,729.1,304.2,962.4,418.2,622.9,297.8,977.3,683.9,193.8,670.7,182,657.7,213.3,675,670.7,970.1,360.3,196.5,300.6
45,019,519,410,60,338,8,0,3,0,0,1,347,60,277,6,0,3,0,0,1,18.900000000000002,145.7,22.1,235.5,46.5,128,18.1,242.9,145.8,22.900000000000002,143.7,22.1,143.7,28.2,137.2,144.4,239.6,32.4,24.1,20
45,019,520,3720,2167,1158,179,10,111,29,8,58,3130,1887,942,129,7,94,20,6,45,506.8,847.8000000000001,613.7,1088.7,717.9,714.9,619.7,1104.4,651.5,379.6,621.6,381.6,608.7,416.5,781.4,626.6999999999999,1096.5,613.2,392.09999999999997,616.5
45,019,521,1391,879,411,45,10,7,8,4,27,1126,751,315,31,7,5,4,1,12,231.4,271.7,258.6,346.4,345.4,193.7,264.6,347.3,301.5,229.8,284.7,228.4,266.1,260.3,231.8,284.7,347,287.9,239,261.6
45,019,522,1399,1164,151,42,5,9,1,4,23,1173,993,115,32,5,9,1,3,15,313,277.9,529.9,417.7,406.1,193,530.8,422.1,281.7,257.9,255.9,259.6,245.9,288.8,235.2,261.1,420.5,359.4,268.7,530.4
45,019,523,1485,902,482,56,2,13,0,2,28,1171,785,309,40,2,12,0,2,21,250.9,326.90000000000003,272.2,407.8,299,306.2,254,435,280,137,260.9,144,250,157.2,316.90000000000003,263.6,421.3,275,145.9,262.9
45,019,524,2100,1043,853,80,8,43,12,3,58,1533,834,563,61,6,28,8,3,30,203,452,301,606,291,375.9,304.1,611.1,372,177,369.2,161,358.9,185,413.9,366.7,608.5,247.1,174.5,302.6
45,019,525,2060,1251,637,61,4,72,2,4,29,1759,1128,511,40,4,59,2,3,12,235.5,411.8,301.2,668.9,314.3,363.7,293.1,683.3,410.7,131,382.8,141,394.8,145.9,387.8,395.9,676.1,275.1,139.7,297.09999999999997
45,019,526,1871,1129,626,63,10,10,0,5,28,1543,974,484,51,7,10,0,1,16,326.3,410.5,445.59999999999997,610.9,446.2,337.3,445.59999999999997,621,392.9,305.7,369.4,286.8,391.9,302.2,373.5,385.9,616.3,386.5,299.4,445.59999999999997
45,019,527,2596,1320,1061,96,3,73,1,2,40,2030,1094,781,67,3,62,1,1,21,1023.6,1125,1361.3,1931.3,1326.2,889.7,1392.6,1959.1,1231.3,889.7,1183,868,1180.1,919.3000000000001,1007.3,1197.6,1944.5,1174.5,892.6,1377.1
45,019,528,2386,1378,838,54,2,64,0,0,50,1801,1050,640,37,2,44,0,0,28,723.5,699.2,1114.4,1342.1000000000001,875.9,568.8,1140.6,1339.2,634.4,455,611.8,441.2,601.5,479.3,634.1,615.7,1340.8,799.6,458,1127
45,019,529,2837,2176,346,102,9,144,7,3,50,2406,1899,269,79,7,113,6,2,31,951,878.1,1175.9,1393.1000000000001,1245.8,665.2,1184,1420.1000000000001,879.9,694,815.1,705.1999999999999,812,756,771.6999999999999,835.7,1406.6,1098.7,718.5,1180
45,019,530,2744,2124,436,77,5,58,0,4,40,2382,1888,346,64,5,50,0,4,25,466.6,527.2,617.9,721.5,635.1,426.40000000000003,622.6,730.2,464.2,295.1,432.90000000000003,301,440.5,317.3,477,445.3,726.1,550.6,304.40000000000003,620.2
45,019,531,1453,1013,341,66,7,3,1,1,21,1145,838,243,41,4,3,1,1,14,353.2,313.3,449.09999999999997,449.09999999999997,441.1,252.9,455.5,463.3,280.2,282.9,271.3,278.2,262.3,299,282.5,271.3,456.5,397,286.3,452.9
45,019,532,1479,1210,173,48,0,30,0,4,14,1147,957,124,36,0,23,0,4,3,499.7,298.5,504.9,399.5,585.3,228.6,490.4,415,338.3,375.4,325.9,360.9,310.8,396.3,263.3,325.3,407.3,542.4,377.1,498
45,019,533,886,753,88,18,4,14,0,2,7,715,601,80,12,4,14,0,0,4,273.9,168.3,366.6,253,316.6,120.9,377.6,251,145.8,222.8,134.1,222.1,130.70000000000002,236.29999999999998,144.4,136.8,252,295.6,226.5,371.9
45,019,534,2883,2420,279,68,2,48,0,9,57,2294,1967,212,43,2,41,0,5,24,776.2,459.5,1047,826,977.9,335.5,1056.7,833,508.5,676.3,485,677.3,455.4,717.1999999999999,397,483,829.2,876.7,689.9,1051.7
45,019,535,2035,1765,154,34,0,54,0,2,26,1586,1385,117,25,0,42,0,0,17,624.3,376.2,821.4,578.8,768.6,256.6,828.1,593.5,443,590.9,379,606,391.9,619.2,316.4,404.5,586.4,696.4,605.5,824.9
45,019,536,2049,1721,182,71,3,59,1,1,11,1542,1301,139,50,2,44,1,1,4,725.6,422.6,720.6,590.6,906.2,282.2,712.5,617.1999999999999,436.3,530.6,409,511.5,409,550.6999999999999,352.09999999999997,417.8,603.8,815.5,530.8,716.6
45,019,537,3474,2805,344,108,2,164,0,4,47,2598,2127,249,71,2,124,0,1,24,1238.7,930.3,1691,1757,1527.7,702.3000000000001,1717,1753.1,880,779.6,823,790.2,808.8,836.9,816.1,837.3,1755,1382.8,802.5,1704.1
45,019,701,1077,1009,18,25,4,6,1,0,14,966,901,18,23,4,6,1,0,13,399.6,230.9,364,265.1,533.8,124.3,402.8,237.9,214.1,341,195,341,169.9,376.2,177.5,193.2,251.5,466.7,352.90000000000003,383.2
45,019,702,915,898,0,11,1,3,0,0,2,837,822,0,9,1,3,0,0,2,365,296.1,398.1,324.9,521.1,162.4,432.3,299,229,341.1,217.7,336,193.2,365.9,229.3,213.3,312.2,443.2,347.6,415.5
45,019,703,1230,1191,8,16,1,7,0,0,7,1052,1017,5,16,1,7,0,0,6,321.5,406.1,302,460.8,553.3,242.8,350.1,437.2,406.1,327.1,402.09999999999997,315.6,335.8,381.1,324.6,381.3,449,437.6,341.2,326.4
45,019,704,1507,1121,298,39,0,30,0,2,17,1275,1045,155,34,0,27,0,1,13,229.8,382.6,233.9,388.1,358,288.9,253,379,331,199,307.2,200.1,288,233.9,335.7,308.6,383.4,294,211.1,243.6
45,019,705,1123,1049,13,25,3,26,0,1,6,1053,987,11,23,3,25,0,0,4,243.2,370,232.2,369.3,379.9,246.9,247.79999999999998,359.9,338.1,212.9,308.2,224.9,283.8,250.2,308.4,310.1,364.8,311.1,229.6,239.6
45,019,706,1876,1472,331,37,1,13,0,3,19,1727,1437,220,37,1,13,0,3,16,254.7,449,274.2,521.8,364.7,355.7,293.1,514.2,424.59999999999997,238.9,402.2,246,373.8,276.1,402.4,400.4,518,309.4,253.3,283.4
45,019,707,2436,2211,121,40,4,38,1,3,18,2389,2170,118,39,4,36,1,3,18,291.9,520.8,273.9,519.9,439,420,301.9,498.09999999999997,422,200.9,387,216.8,387,227.20000000000002,470.3,398.6,508.8,365.4,215,288.2
45,019,708,1563,406,1083,41,5,4,0,2,22,1250,390,801,35,5,4,0,1,14,52.9,651.9,81.9,659.8,127,588.3,88.7,663.9,500,52.9,487.9,46.1,496.9,59.7,620.1,494.8,661.9,89.9,52.9,85.3
45,019,709,1240,689,488,32,3,13,0,2,13,1084,660,369,29,3,11,0,1,11,115.9,452.3,120.6,417,210.8,373,128.9,426.1,383.1,94,360.09999999999997,106,368,110,412.2,370.5,421.7,163.20000000000002,103.2,124.6
45,019,710,2510,2052,329,42,5,42,1,2,37,2484,2040,317,42,5,42,1,1,36,64.9,324.9,51,235.9,134,267,51.9,241.1,254,49,237.1,56,240.1,64.1,296.1,243.6,238.6,99.6,56.4,51.3
45,019,711,2392,2004,207,44,4,100,0,2,31,2289,1935,185,44,1,91,0,2,31,243,583,253,611,441.1,434,263,607.3,493.40000000000003,198.1,491.1,189.2,475.9,211,508.3,487.1,609.4,342.1,199.2,258.3
45,019,712,4104,2434,1340,163,11,69,2,3,82,3516,2362,860,144,10,64,2,3,71,166.6,693.2,226.1,866.1,278.5,580.1999999999999,243.8,867.8000000000001,585.2,145.7,556.6,147.9,549.7,166.6,637,563.8,867.2,222.6,153.6,235.4
45,019,713,1269,495,718,20,6,4,3,5,18,1117,473,596,18,6,3,2,5,14,95.8,657,95.1,722,196.1,579,101.9,730.1,606.1,65.6,573.2,75,580,85.1,618.3,586.4,726.2,145.9,75.1,98.2
45,019,714,1624,951,587,34,4,15,2,1,30,1480,937,465,32,4,15,2,1,24,121.1,527,133,511.9,195.1,460,139.1,524.9,409.9,71.9,381,74,392.9,88.9,493.59999999999997,394.7,518.4,158.1,78.3,136.2
45,019,715,2422,135,2206,29,7,5,0,2,38,1350,122,1188,17,6,4,0,0,13,29,748.1,100.7,636.7,83,685,92.9,659,471,32.9,440.1,40.2,463.1,44.2,716.4,458.1,648.1,56,39.4,96.8
45,019,716,1390,432,921,25,3,1,0,2,6,1251,408,808,24,3,1,0,1,6,92.8,674.8000000000001,114.2,695.2,198.9,568,120,710,622.1999999999999,98.10000000000001,585.1,108.1,600.3,118.1,621.8,602.6,702.6,146,108.1,117.1
45,019,717,1151,577,534,14,3,8,0,1,14,996,485,478,14,3,6,0,0,10,103.9,548.6,125.9,713.9,249.2,441,152.1,720.7,540.9,94.1,498,107.8,497.5,122,494.7,512.1,717.3,176.7,107.8,138.9
45,019,718,1727,366,1324,10,3,5,1,0,18,1397,355,1014,10,3,5,1,0,9,66.2,867.1,126.5,841.4,159.2,788.2,126.5,858,689.5,52.1,651.9,53.1,675.6,64.2,827.8,672.3,849.8,112.7,56.4,126.5
45,019,719,945,262,659,10,3,0,0,0,11,836,242,572,9,3,0,0,0,10,73.8,531,73.7,499.3,139,468.2,85.4,496.9,413.3,47.9,403.8,49,397.6,64.9,499.2,404.7,497.9,106.4,54,79.8
45,019,720,1347,675,627,24,1,8,1,2,9,1191,601,552,22,1,6,1,2,6,223,696.2,182.9,833.6,423.1,536.8,201,830.2,714.7,163.2,697,151.9,665,198.8,616.5,692.1,832,322.8,171.4,191.7
45,019,721,1225,210,968,27,4,2,2,0,12,875,177,669,17,2,1,1,0,8,50.800000000000004,417.2,49,478.79999999999995,86.1,383.9,46.1,483.2,329.4,41.1,322.2,35.9,328.3,40,400.6,326.7,481,68.5,39.1,47.4
45,019,901,1323,39,1259,8,2,1,0,0,14,1043,35,986,7,2,1,0,0,12,19.8,524.8,31,512.3000000000001,60.199999999999996,483.6,21.9,517,361.9,18.900000000000002,356.09999999999997,8.6,363.2,12.7,503.5,361.3,515.9,39.3,12.9,24.9
45,019,902,3063,389,2510,150,3,5,0,0,6,2570,385,2035,141,3,4,0,0,2,11.899999999999999,225.2,18.9,292.9,22.900000000000002,218.29999999999998,15.6,295.59999999999997,160.9,12.9,156.1,9,162.70000000000002,11.899999999999999,221.79999999999998,160.1,294.2,17.6,11.4,17.1
45,019,903,1588,1128,342,57,6,30,4,3,18,1321,994,238,44,6,28,1,0,10,489.3,329.4,519.9,413.9,542,295.1,505,431.7,322.9,440.3,304,424.7,297.8,460.8,312,308.1,422.7,515.8,441.59999999999997,512.8
45,019,904,1745,340,1341,21,6,14,0,0,23,1345,326,975,15,4,12,0,0,13,73.1,567,92.2,686.3,94.7,528,86.9,700.8,518.5,53.7,505.1,52.9,507.7,62,547.2,510.3,693.3000000000001,83.2,56,89.3
45,019,905,2983,282,2597,50,12,4,1,0,37,2118,253,1796,36,7,3,1,0,22,57.2,960,87.9,1042.1,107.2,899.6,78,1057.5,624.2,57.2,627.7,52,625.1,56.4,929.6,625.2,1050,82.2,55.8,82.5
45,019,906,2127,122,1866,102,5,8,0,1,23,1556,110,1346,74,5,8,0,0,13,31.3,779.3000000000001,34.8,770.2,75.7,724.7,31.3,777.8,560.2,24,563.1,21,564.2,23.1,752,562.9,773.1999999999999,53.5,23,33.2
45,019,907,2532,196,2222,69,3,8,1,3,30,1930,188,1666,44,3,8,1,1,19,59.3,737.5,34.9,601,105.3,668.8,33.2,607.6,401.1,40.8,386.3,38.7,401.1,39.5,703.1,396.1,604.5,82.4,39.5,33.7
45,019,908,1219,574,512,72,12,16,3,2,28,984,518,370,51,6,14,2,2,21,203.7,291.8,195.1,527.9,292.7,232.4,187,552,322,138,290.2,143.2,287.2,170.9,261.8,299.6,539.9,248.4,150.5,191.5
45,019,909,2579,1052,1041,424,11,14,0,0,37,1931,914,653,322,10,11,0,0,21,330.3,582.9,322.9,755.8,431.8,508.1,327.7,772.5,534.9,201.9,493.6,203.8,499,229.8,546,509.3,764.3,380.8,211.8,324.9
45,019,910,2771,597,1507,611,8,6,2,1,39,2007,520,983,473,6,5,2,1,17,167,686.3,129.9,602.1,201.7,642.8,121.1,615.9,460.1,101.1,433,103.9,445.8,112.8,664.4,445.9,608.6,184.4,105.8,125.7
45,019,911,1115,896,156,46,1,3,0,1,12,948,787,109,38,1,3,0,1,9,329.7,307.8,274.1,424.1,445.2,228.1,284.3,424.9,304.9,171,282,169.1,280,195,267.9,289.2,424.5,387.3,178.3,279.5
45,019,912,602,467,110,17,0,2,1,0,5,512,411,82,12,0,1,1,0,5,229.9,307.8,303,494.1,355.3,248.2,310,502.8,333.3,210.1,297.09999999999997,226.1,314.2,231,277.8,314.7,498.7,292.6,222.3,306.8
45,019,913,1856,252,1207,355,6,3,0,0,33,1298,225,801,250,5,3,0,0,14,59.5,537.5,68,460.8,85.9,504.7,62,468,269.8,43.1,260.7,40,264,45.1,520.8,264.6,464.2,72.9,42.8,65.5
45,019,914,817,413,367,10,5,6,1,2,13,683,375,284,6,4,6,1,1,6,124.3,299.4,153,356.8,175.2,254.6,153,369.9,242.1,81,233.1,83.1,229.1,89,277,234.79999999999998,363.1,149.8,84.5,153
45,019,915,2279,172,1921,97,1,33,3,4,48,1466,153,1187,68,1,33,3,3,18,106,653.8,97.2,728.9,149.3,604,89.9,747.7,457.7,71.8,445.9,65.2,455.5,72.5,629.1,452.7,738.1,127.5,70.2,93.2
45,019,916,1354,330,892,97,6,17,0,0,12,1075,294,676,78,6,14,0,0,7,105.2,454.1,140.4,547,159.8,401,144,554.9,326.1,79.8,322.4,77.7,315.2,89.1,427.7,321.5,551,132.4,81.8,141.9
45,019,917,1523,163,1111,206,3,2,3,0,35,1141,145,826,144,3,2,3,0,18,36.8,386.4,54.3,435.8,68,358.3,41.9,449.7,214.3,26.7,216,20,223,20,372.6,217.5,442.7,52.6,22.2,47.9
45,019,918,3534,696,2118,620,15,27,6,8,44,2450,618,1344,428,11,24,6,3,16,157.7,687.9,230.5,862,238.4,607.4,218,876.6999999999999,587.6999999999999,157.2,561.3000000000001,157.2,578.6,169.3,647.6999999999999,576.1,868.8,197.7,161.3,224.4
45,019,919,2738,437,1695,477,4,59,0,12,54,1986,376,1200,327,2,57,0,3,21,119.7,589.4,115.4,646.2,165.4,543.6,107.3,662.5,410.2,71.5,400,68.9,404.1,78.6,566.8,404.6,654.6,142.2,72.8,111.2
45,019,920,1212,566,425,183,3,22,0,2,11,987,517,317,118,3,21,0,1,10,213,221,237.4,305.2,235.79999999999998,191.1,231.4,308.8,225,202.9,222.9,190.1,222.9,198.9,206,223.3,307.2,224.6,197.4,234.6
45,019,921,2552,812,1227,433,6,40,0,6,28,1972,731,891,283,6,38,0,2,21,206.1,522.2,248.29999999999998,651.9,270.2,460.6,245.6,658.3,457.6,182.6,442,173.9,451.1,184.79999999999998,491.4,450.6,654.9,237.6,181,246.9
45,019,922,2276,822,1178,168,8,43,2,4,51,1737,718,835,117,8,36,2,1,20,224.1,652.1,193.3,632.9,291.1,603.9,171.9,654.9,450.40000000000003,148.2,433.4,145.2,445.2,153.6,628,443.2,644,257.5,148.9,182.5
