state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_you,uss_16_dem_bay,uss_18_rep_bra,uss_18_dem_don,gov_16_rep_hol,gov_16_dem_gre,gov_20_rep_hol,gov_20_dem_mye,atg_16_rep_hil,atg_16_dem_arr,atg_20_rep_rok,atg_20_dem_wei,sos_18_rep_law,sos_18_dem_har,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
18,141,01290,1301,877,231,128,5,15,0,4,41,1021,738,169,74,4,12,0,4,20,80.9,385.2,94.2,461.9,87.8,384.6,63.2,397.5,81.7,402,142.6,412.4,114.6,367.9,109.6,447.3,70.9,361.1,385.2,379.8,440.9,91.3,66.9,115.5,402.09999999999997,94.6
18,141,01300,590,397,96,70,2,3,0,0,22,471,347,71,42,2,3,0,0,6,54.5,167.2,60.9,169.3,46,167.9,38.4,147.6,49.9,170.9,70.4,161.5,78.2,144.2,60.9,167.9,49.9,134,162.5,140.9,166.3,56.9,44.1,64,159.1,56.6
18,141,01310,548,379,148,15,1,2,0,2,1,339,249,84,4,1,1,0,0,0,43.9,119.4,39.4,142.2,45.3,120.7,29.8,116.5,44.7,124.6,53.5,120.7,60.9,108,39,137.5,35.8,107.6,118.1,112.1,133.3,48.8,32.8,43.9,121.9,43.5
18,141,01320,813,520,200,50,2,20,1,4,16,574,406,106,31,2,18,1,3,7,64.7,216.5,68.2,226.3,69.7,217.2,41.3,212.7,72.4,226.7,87.7,199.6,97,201.3,73.4,219.4,52.2,195.3,215.4,203.9,214.7,75.8,46.5,76.8,212.6,70
18,141,01330,1363,860,331,90,8,16,0,1,57,1028,712,215,57,7,14,0,0,23,134.3,336.8,141.1,362,128.1,344.5,76,340.3,132.1,355.59999999999997,177.9,317.3,188.3,306.2,151.4,351.6,102.8,311.59999999999997,336.1,326.2,343.6,145.8,88.89999999999999,156.9,335.6,137
18,141,01340,1018,395,477,113,1,3,0,2,27,670,317,275,60,1,3,0,2,12,48.1,240.4,56.4,254.6,58.800000000000004,227.7,35.1,213.5,57.7,236.1,82,226.2,85.1,216.8,59.8,250.4,41.8,201,229.7,207.7,244.1,62.2,38.9,66.7,229.2,58.5
18,141,01350,637,269,283,37,0,0,0,2,46,461,222,199,24,0,0,0,1,15,86.5,189.2,81.9,190.3,78.6,194.2,56,171.5,85.4,198.1,99.7,168.6,112.6,167.3,87,187.4,75.6,151.3,187.1,161.4,182,90.8,65.8,89.4,180,84.8
18,141,01360,797,672,59,28,0,9,0,0,29,610,535,45,12,0,7,0,0,11,127.5,260.3,116.9,261.7,116.9,268.3,81.2,237.1,127.5,274.1,143.8,227.3,162.8,231.8,125.5,256.7,110.2,208.29999999999998,258.6,222.6,248.6,133.5,95.7,128.9,247.3,123.6
18,141,01370,2000,1439,357,91,1,72,0,2,38,1574,1184,271,49,1,53,0,1,15,324,557.2,352.9,654.5,323.1,571.3,221.8,541.7,321.9,575.8,439.2,538.5,437.59999999999997,468.6,359.4,625,274.4,480.1,543.4,510.7,606,351.7,248,384.1,556.9,339.5
18,141,01380,852,258,492,34,1,16,0,0,51,563,192,319,22,1,7,0,0,22,71.7,204.7,76.9,206.7,61.3,206.3,49.4,181.6,66.7,210.2,89.8,195,100.4,177.4,77.8,205,64.8,163.7,199.7,172.8,202.4,74.9,56.9,81.4,194.6,73.2
18,141,01390,1064,426,496,96,0,8,0,0,38,694,328,299,48,0,6,0,0,13,75,256.5,69.5,240,72.5,248.8,39.7,197.3,69.8,261.9,90.9,215.9,104.8,234.7,74.6,234.7,52,187.6,250.7,192.1,230.1,80.7,45.4,78.9,230.5,71.9
18,141,01400,850,690,92,38,0,1,1,0,28,672,562,65,29,0,1,1,0,14,139.1,166.1,132,195,125.10000000000001,171.29999999999998,96.9,169.1,131.1,180.20000000000002,146,171.29999999999998,155.8,153,134.2,191.1,125.10000000000001,138.1,167.6,153.4,185.6,138,111,137.4,170.9,131.7
18,141,01410,858,302,403,127,0,5,0,2,19,565,229,260,63,0,2,0,0,11,61.1,209,56,194.5,59.1,202.29999999999998,32.3,159.7,56.9,213.7,73.2,175.3,84.8,191.8,60.3,190.7,41.7,152.3,204.2,156,187.1,65.9,36.5,63.8,187.7,58.5
18,141,01420,2425,1186,962,105,4,77,3,5,83,1881,1024,681,62,3,59,3,3,46,356,641.9,370.1,807.8,343.7,658.5,261.59999999999997,645.2,348.7,678.5,465.2,681.6,474.7,545.7,385.5,767,313.8,578.7,631.2,611.8,752.1999999999999,380.9,287.6,406.7,667.6,369.1
18,141,01430,498,161,278,23,0,7,0,0,29,307,132,154,7,0,4,0,0,10,32.9,87,34.1,80,25,87,27.9,61,27.9,88,41,68.9,32.9,90,37,75,29,64,88,62.6,74.7,29.6,28.5,37.3,77.9,32
18,141,01440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,141,01450,704,109,505,33,3,3,0,0,51,483,89,342,19,3,3,0,0,27,21,177.79999999999998,19.599999999999998,136,23.700000000000003,168.2,14.7,123.60000000000001,25.7,173.8,26.599999999999998,128.4,35.3,164.6,19.1,134.6,18,120.2,171,121.8,133.1,26.3,16.3,21.7,147.4,22.6
18,141,01460,1563,738,688,65,6,10,0,2,54,1196,648,464,37,6,9,0,0,32,126.60000000000001,464.1,140,619.8,132.8,432.8,92.1,415.1,116.5,395.1,153,351.09999999999997,161.9,358.4,127.8,376.1,107.1,324.5,412.9,369.8,448.9,134.3,99.5,140.1,415.1,128.3
18,141,01470,1044,201,579,226,0,2,0,3,33,614,158,332,113,0,2,0,1,8,27.8,225.1,26.7,176,30,213.3,19.3,157.5,32.8,220.7,35.6,166.5,46,207.79999999999998,25.9,174.2,23.8,150.7,216.2,153.6,172.2,34.5,20.7,29.1,187.5,29.4
18,141,01480,787,402,301,55,0,4,0,3,22,618,344,224,34,0,4,0,1,11,44.800000000000004,241.2,44.2,252.2,50.3,234.4,35.1,185.4,50.3,242.8,64.7,230.6,66.2,232.8,45.2,250.6,43.7,176.4,237.8,180.6,245.5,52.6,39,50.4,226.6,49
18,141,01490,609,98,359,117,1,1,0,0,33,422,85,257,64,1,1,0,0,14,27.3,158,28.6,151.8,29.1,152,19,117.9,27.7,158.5,36.8,140.7,42.4,147.1,28.1,151.3,25.9,107.2,152.9,112,149,31.3,21.900000000000002,30.3,142.4,28.8
18,141,01500,640,71,466,66,10,1,0,4,22,452,60,341,34,6,1,0,2,8,23.1,169.1,27.6,151.1,24,163.4,16.3,121.1,22.1,169.2,30.6,142.4,39.4,154.6,25.1,150.2,22.6,111.4,163.5,116.4,148.3,26.5,18.9,27.8,148.1,25.2
18,141,01510,1190,198,807,143,3,2,0,2,35,830,165,568,80,2,2,0,0,13,33.6,332,45,298.4,33,324.5,30.4,230.2,32.8,333.5,47.2,284.7,59.6,307.5,38.2,293.9,36.2,231.3,324.9,230.7,293.4,37.7,32.6,44.300000000000004,293.6,39
18,141,01520,1565,460,799,214,12,18,0,8,54,990,351,476,120,10,15,0,3,15,63.5,337.5,69.4,306.2,59.5,327.8,35.6,236.1,63,335.5,81.5,286.3,94.6,310.4,64.5,306.9,53.4,217.6,328.1,226.8,300.4,71,44.6,70.8,296.5,65.1
18,141,01530,809,223,488,78,0,0,0,0,20,591,200,342,43,0,0,0,0,6,42.2,232.3,43.7,218.5,33.2,236.3,26.2,197.2,32.7,237.3,50.1,203.2,66.8,208.5,45.2,213.1,34.2,187.5,229.1,192.1,212.4,43.4,29.8,46,214.6,42.1
18,141,01540,1486,543,680,199,1,4,0,4,55,946,448,367,111,1,3,0,0,16,119.1,367.2,97,371.2,90,389.90000000000003,71.8,320,105.8,389.90000000000003,132.2,327,159.1,332.9,100.10000000000001,355,94.8,298.1,370.1,309.2,351.2,118.8,83.5,109.7,350.1,107.8
18,141,01550,1296,384,695,146,17,0,0,5,49,873,305,464,74,13,0,0,0,17,60.8,320.2,63.6,296.6,50.1,320.8,34.9,252,52,322.9,73.2,275.59999999999997,92.8,290.2,63.5,291.4,48.6,239.1,314.3,245.5,288.5,63.1,41.1,66.3,289.7,60.8
18,141,01560,920,333,257,307,1,8,1,0,13,597,266,165,155,1,7,1,0,2,52,210.9,56.9,186,41,213,32,153.1,37.9,226,56.9,172,61,201.9,50,187.9,41,143.9,212.9,148.2,182,48,36.4,54.7,188.2,47.6
18,141,01570,1714,702,690,248,7,8,1,4,54,1145,564,423,131,6,5,1,2,13,141.9,419.3,131.9,398.1,121.1,433.7,86.1,365,120.2,439.1,161.9,349.2,204,364.1,135.1,374,105.1,343.7,414.1,354.3,373.7,146.8,95.8,143,387.4,134.2
18,141,01580,1540,104,1047,323,3,0,0,1,62,1014,89,733,172,2,0,0,0,18,17.4,469.5,21.9,402.7,19.6,450.8,13.200000000000001,315,15.4,461.3,29.9,386.3,58,429.7,24.4,394.2,15.4,315,452.5,315,394.2,26.3,14.1,24.7,403.5,24
18,141,01590,837,271,326,204,5,2,0,0,29,543,211,200,113,5,2,0,0,12,29.5,155.5,37.5,156.7,22,155.3,15.9,116.4,18.3,165.1,39.9,152.8,35.4,154.7,31.900000000000002,154.7,19.8,116,157.1,116.3,154.8,26.1,17.5,36.9,147.5,28.8
18,141,01600,977,807,53,72,1,5,0,0,39,748,655,36,39,1,4,0,0,13,127.8,288.9,141,323.09999999999997,131.6,303,104,309.9,141,309.9,191,274.1,180.1,256.9,159.1,296,129.6,277.8,289.5,294,298,144.9,116.6,163.9,293.4,144.6
18,141,01610,1001,921,22,39,0,11,0,1,7,750,700,16,23,0,9,0,1,1,198,399,175,483.1,247.1,398,150,472.09999999999997,257,393,309.9,366.9,318,309.9,225.8,435,211,384.1,375,428,428.1,255,180.5,237,404.4,232.2
18,141,01620,752,532,122,45,4,23,0,6,20,575,440,79,23,3,22,0,1,7,101.9,164.3,88.8,216.4,101.9,172.6,70.4,167.4,102.7,181,110.8,184,126.7,153.2,93.3,206.5,86.8,150.8,168.3,159.2,202.3,108.4,78.2,97.3,177.2,97.9
18,141,01630,1461,1102,158,91,3,33,0,9,65,1091,892,93,47,3,30,0,2,24,210.6,333,197.3,397.1,185.2,336.4,127.9,318.7,199.7,347.8,234.1,349.1,259.9,304.8,199.2,387.2,162.8,277.5,330.4,297.5,377.8,214.1,145.1,210.5,338.9,197.3
18,141,01640,1521,1293,94,78,7,9,4,2,34,1138,1008,61,43,4,7,2,1,12,227.5,295.7,255.1,351.5,188,321,177.2,306,202.1,333.5,278,306.6,276.3,269,249,354.8,198.2,281.2,305.3,294.5,338.7,225.4,187,260.9,313.7,227.6
18,141,01650,915,733,63,72,2,6,0,0,39,665,567,40,37,2,6,0,0,13,130.5,173.7,113.9,207.8,108.9,184.1,78.6,176.4,113.1,196.8,130.2,181.6,153.6,166.9,112.3,201.1,98.7,152.1,180.3,163.9,197.5,126.6,88.7,119.1,182.1,115.7
18,141,01660,973,737,100,76,4,7,2,1,46,732,595,66,41,3,7,1,0,19,146,169.9,121.8,200.3,116.7,187.6,87.1,178.7,118,205,136.2,175.5,167.1,170.8,118,193.7,107.5,152.9,183.8,165.1,190.1,137.2,96.9,124.7,181.1,123.8
18,141,01670,1565,905,382,180,7,26,0,6,59,1225,766,283,113,5,24,0,4,30,166,309,153.9,312.1,143.3,319.9,93.8,289,149.79999999999998,326.2,198,258,204.8,279.1,162.1,294.6,111.1,270.9,308.6,280.2,288.5,166,102.7,171.5,295.09999999999997,153.7
18,141,01680,1227,462,549,132,5,6,1,4,68,795,361,336,64,5,5,1,0,23,73.8,227.4,65.6,254,68.4,224.6,42.8,183.6,64.8,242.8,79.5,226.6,98.2,220.6,67.6,242.1,44.9,185.6,228.4,184.8,241.1,77.2,43.7,70,222.6,67.4
18,141,01690,1819,1063,369,239,12,19,2,4,111,1230,829,221,115,12,12,2,2,37,139.6,252.29999999999998,134.2,257.2,106.4,265.7,75.6,201,110,285.2,148.4,227.7,164.5,229.4,125.2,260.5,86.8,197.2,255.5,198.6,247.1,128.6,80.4,135.3,244.3,122.8
18,141,01700,855,647,74,80,9,3,0,0,42,634,516,44,47,7,2,0,0,18,126.8,147.4,133.1,175.2,107.7,152.6,68.60000000000001,156.9,105.5,164.8,133.7,157.3,144,147.4,119.89999999999999,183.3,84.5,136.9,153.3,147.4,171.7,120.89999999999999,77,127.4,157.6,113.4
18,141,01710,1208,630,296,195,12,9,0,1,65,823,503,176,104,8,9,0,1,22,90.9,176.2,97.9,170.3,81.5,187.2,54.3,151.7,82.4,191.7,110,156.7,110,164.6,94.3,178.6,63.1,134.2,180.3,142.4,168.8,90.9,59.2,100.1,167.5,87.7
18,141,01720,909,631,150,76,1,10,0,1,40,640,495,79,46,1,7,0,0,12,128,158.20000000000002,91.8,163.1,106.8,170.8,71.8,140.8,99.1,192,97.5,147,138,152.8,88.8,161.79999999999998,83,132.1,168.7,135.8,156.8,118,77.7,91.8,157.5,100.6
18,141,01730,1038,710,204,71,2,15,1,0,35,754,561,122,43,1,13,1,0,13,161.7,356.1,134.6,326.6,198.3,342.1,133.1,330.3,214.4,337.6,206.6,272.1,232.1,293.2,164.3,308.7,166.3,286.4,331.9,307.5,301.7,201.2,149.9,168.5,317.5,179.5
18,141,01740,676,557,63,30,0,7,0,2,17,542,468,38,19,0,7,0,0,10,138.2,241,134.3,288.1,156.9,249.9,103.9,258,154.8,253.9,199.1,225.9,202,210.9,151.9,271,132.8,215.2,238.9,236.5,261.6,162.6,118.2,162,246.1,152.5
18,141,01750,668,596,20,23,2,12,2,0,13,516,461,19,16,2,10,2,0,6,82.2,227.9,64.8,270,94,231.5,58,243,91.1,244.2,107.8,229.1,110.9,219,76.7,247.1,80.2,208.9,230.4,225.9,248.79999999999998,94.5,69.2,83.2,235.9,85.3
18,141,01760,772,560,120,39,1,15,0,1,36,676,518,83,36,1,15,0,1,22,71,209.7,82.9,283,80.1,210.6,46.6,210.6,81,217.4,120.6,247.3,110.8,190.1,94.6,277.6,52.8,200.6,207.1,205.9,270,85.5,49.300000000000004,99.1,227.5,82.5
18,141,01770,1441,729,474,149,1,37,0,3,48,1145,656,316,98,1,37,0,1,36,88.10000000000001,364.2,113.3,381.3,120.10000000000001,357.2,75.9,342.1,121.3,363.2,161.6,333.6,163.9,320.7,129,369.6,98.7,311.4,351.5,327.2,361.2,123.4,86.9,134.4,350,119.2
18,141,01780,1021,858,58,47,1,35,0,2,20,883,769,40,32,1,31,0,2,8,107,345.2,118.9,367.09999999999997,116.1,357.2,95.8,380.1,123.9,360.8,186.1,295.9,188.1,290.9,141.2,337.9,127.8,341.8,338.8,360.90000000000003,333.6,134.1,111.6,148.5,341.9,134.1
18,141,01790,1280,311,772,141,0,4,0,5,47,908,280,530,75,0,4,0,2,17,60.7,427.6,90.8,451.40000000000003,87,413.1,57.7,377.1,82.7,420.9,127.9,410.7,142.5,363,108.6,438.09999999999997,78.5,350.1,405.5,363.3,434.1,91.5,67.3,108.7,405.9,91.6
18,141,01800,968,804,118,18,2,4,0,4,18,735,613,93,15,2,4,0,4,4,142,339.1,137,373.9,178.29999999999998,329.8,111.2,349.9,196.1,322.9,251.3,267.90000000000003,244.1,258.2,166,340.9,165,272,312.7,311.4,327.7,190.5,138.3,184.5,317.2,177.2
18,141,01810,750,566,89,50,1,17,0,2,25,575,466,61,24,1,15,0,1,7,134.4,306.9,119.8,334.8,145.6,307.8,109,287.5,144.7,310.8,172.5,281.1,181.7,265,134.4,314.4,132.8,254.1,297.9,270.6,310.1,151.6,120.3,141.9,295.8,141.3
18,141,01820,646,456,140,26,0,10,0,5,9,517,384,106,14,0,7,0,2,4,114,222.9,119.10000000000001,253.1,139.9,215.2,90.9,231,132.1,222.9,164,201,164,186.9,124.1,232,108.9,202.1,211.9,216.70000000000002,228.7,137.4,99.9,135.6,218.5,128.5
18,141,01830,1610,1221,127,80,9,129,0,0,44,1330,1031,95,64,6,113,0,0,21,215.1,329.7,195.8,383,223,349,126.3,383,210.3,360.3,277.8,303.8,304.7,266.7,213.2,354.1,182,312.9,326.5,347.5,347.1,238.2,153.9,228.8,338.3,216.5
18,141,01840,1011,685,135,91,3,49,0,4,44,714,525,90,50,1,39,0,0,9,127.1,214.2,145.9,211.1,125.2,221,83.89999999999999,220.1,132,229.9,166,180.9,172,194.9,138.1,210,111.1,192,215.20000000000002,205.9,200.7,139.3,97.7,150,208.1,133.6
18,141,01850,1866,949,585,159,9,43,7,24,90,1277,766,341,95,5,28,2,8,32,165.6,335.1,159.9,365.09999999999997,152.3,338.9,107.1,314.2,152.3,357,195.4,315.8,212.7,301.9,170.9,354.8,128.6,284.1,333.1,299.5,345.3,170.70000000000002,118.3,175.5,329.6,160.7
18,141,01860,1370,812,385,99,4,18,1,8,43,1129,735,289,65,4,16,1,5,14,127,272,156.1,297.1,101.9,286.90000000000003,98.9,239.1,119,281,198.1,250,165.9,230,162,281,133,199.9,267.4,219.29999999999998,276.2,128.5,116,172.1,259.6,140.2
18,141,01870,671,521,94,23,2,15,2,1,13,541,430,72,17,1,14,2,0,5,117.9,230.9,105.2,253,122.1,236,86,236.8,132.9,233,142,215,160.9,198.9,110.9,232,110.9,202,224.9,219.2,233.3,133.4,98.4,119.4,226.4,120.9
18,141,01880,956,776,73,53,5,32,3,1,13,745,637,48,27,1,24,2,1,5,175,258.9,157.2,299,162.9,282.9,98.89999999999999,268.1,159.9,292.1,188.1,257.1,217.1,245,162.1,284.1,119.10000000000001,238.1,269.7,252.9,279.9,178.79999999999998,109.2,169,269.6,159.9
18,141,01890,120,113,0,2,0,4,0,0,1,116,110,0,2,0,3,0,0,1,39.9,58,33.9,77.1,39.9,58,30.9,67,38.9,62,53,60,53,44.1,38.9,70,40.9,58,55.6,62.400000000000006,69,42.9,36,41.9,61.6,40.9
18,141,01900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,141,01910,991,923,38,10,0,11,0,0,9,869,835,19,5,0,6,0,0,4,395.70000000000005,280.1,364.7,321.1,343.6,328.8,301.8,329.8,374.5,308.9,440.3,227.2,454.59999999999997,219.2,372.59999999999997,281.1,369.8,242.10000000000002,284.4,286,276.6,392.2,335.9,392.6,282.09999999999997,379.9
18,141,01920,937,738,120,42,2,9,0,2,24,699,583,75,26,2,7,0,0,6,187.1,216.1,167.9,232,164.3,248.2,115.2,232,176.9,248.2,192.3,191,221,196,152.8,232,130.2,199.2,226.8,215.6,218.6,187.2,122.4,170.8,221.5,167.4
18,141,01930,1063,849,88,101,6,5,0,0,14,760,635,59,52,6,5,0,0,3,182.2,285.6,198.6,320.4,173.4,304.7,128.7,297,185,309.6,234.3,282.7,228,258.5,212.9,304.7,151.4,262.1,289.7,279.4,303.9,192,140.3,215.2,292,188.4
18,141,01940,1278,868,228,110,14,11,0,6,41,934,688,143,64,9,8,0,4,18,152.3,252,159.1,284.7,141.6,274.5,98.6,237.5,138.7,283.8,176.5,245.8,190.6,228.8,151.1,282.9,112.5,207.9,260,222.2,270.6,155.5,104.60000000000001,162.2,254.8,146.3
18,141,01950,879,591,172,69,1,4,0,2,40,614,465,91,36,1,4,0,2,15,119.6,188.8,121.6,220,112,203,77.2,170.2,112,204.2,126.9,200,146,171.7,110,228.2,88.7,159.1,191.7,164.5,216.2,122.8,83.4,119.7,193.79999999999998,112.6
18,141,01960,1008,901,39,27,0,15,2,2,22,705,647,23,13,0,12,2,1,7,272.5,271.1,273.2,340,293.4,279.5,250.3,301.5,324.4,262.1,350.59999999999997,256.1,363.4,210.6,297.4,302.4,279.4,252.3,255.70000000000002,277.1,299.5,313.6,264.7,307.1,274.9,300.5
18,141,01970,908,744,85,55,0,9,0,4,11,722,607,63,38,0,9,0,2,3,230.6,234.5,215.1,315,195.7,280.09999999999997,150.2,256.9,205.4,279.1,268.5,241.3,264.6,213.2,216.5,295.7,184.2,208.5,251.70000000000002,232.6,283.9,224.2,167.29999999999998,233.4,258.1,214.5
18,141,01980,815,639,48,91,3,9,0,1,24,616,531,26,43,3,5,0,0,8,190.79999999999998,173.5,177.7,204.70000000000002,160.9,198.6,108.8,182.7,170.8,199.6,185.8,175.8,209.6,159.8,174.70000000000002,192.79999999999998,136.7,145.70000000000002,182.9,164.3,191,182.8,122.8,179.1,181.6,168.5
18,141,01990,1363,867,396,40,6,12,5,0,37,944,674,219,21,5,9,3,0,13,145.9,166.1,197,194,110,178.9,123.8,172.9,126,176.2,198,171.1,172,137.9,178.3,197,145.9,145.9,164.6,159.7,187.20000000000002,138.7,134.9,190.9,171.2,155.2
18,141,02000,828,677,96,25,3,11,2,1,13,697,585,78,16,2,8,2,1,5,208.8,227.5,178.9,248.9,184.3,254.1,123.2,236.2,191.5,247.79999999999998,211.4,200.9,241.6,200,180,227.4,151.7,200.7,232.6,218.4,225.7,206.29999999999998,137.5,190.1,226.9,186
18,141,02010,943,730,92,76,0,11,4,0,30,700,579,60,44,0,10,1,0,6,200.1,204,212.1,218.9,180.2,225.3,132,209.2,188,232,236.1,159.9,243,177.9,210,196.1,153.9,175,210,192.1,191.70000000000002,202.7,143,219.3,199.8,194.7
18,141,02020,646,608,20,5,0,10,0,1,2,589,557,16,4,0,9,0,1,2,160,188,127,188.9,157,198,108.1,194.1,167.1,194.1,174.1,140.9,212,142,142,170.9,135.1,165.1,180.6,179.5,166.9,174.1,121.5,147.6,175.9,153.6
18,141,02030,730,622,44,29,5,10,0,1,19,544,481,34,16,1,7,0,0,5,194.9,187.1,190,221.9,183.1,202.1,155,201.1,183.1,199,218.9,183.1,230,151.1,201.1,207.1,177.2,171.1,184.9,186.1,204,197.8,166.2,203.4,191.5,192.5
18,141,02040,804,685,70,32,0,7,2,1,7,670,582,58,19,0,6,2,1,2,170.8,164.2,173.9,213,145,193.20000000000002,118,182.79999999999998,160.1,179.1,201.9,176.1,194,145,178,201,129.2,165,170.2,173.79999999999998,196.9,167.4,123.8,184.7,179.8,163.2
18,141,02050,1081,946,77,22,0,10,0,0,26,925,825,66,12,0,8,0,0,14,358.4,306.2,331.7,355.1,318.8,345.09999999999997,274.4,328.7,340.4,338.5,403.59999999999997,264.8,418.2,257,353.4,312.9,327.7,266.5,311.7,297.5,311.1,358.9,301,362.7,308.2,347.5
18,141,02060,1775,1146,435,91,1,46,3,5,48,1459,997,336,57,1,41,3,4,20,233.3,336.1,283.2,433.8,229.4,349,175.5,307.1,233.3,365,341.1,362,291.2,311.09999999999997,290.3,427.79999999999995,201.5,274.3,340.3,290.7,407.90000000000003,246.8,188.5,304.8,351.8,253.2
18,141,02070,1056,915,58,27,0,49,0,0,7,833,737,48,17,0,28,0,0,3,361.2,280.8,363,351.9,325.1,316.2,269.7,328.3,337,316.2,443.1,266.8,421,225.8,384.7,323.09999999999997,325.1,261.1,284.7,294.7,313.9,361.2,297.6,397,296.3,359
18,141,02080,1926,595,560,716,6,7,0,4,38,1449,533,460,424,5,4,0,0,23,42,168.2,41.300000000000004,164.9,40.1,160.9,21.7,106,41.300000000000004,164.20000000000002,46.2,146,57.4,151,41.300000000000004,155.8,29.8,98.7,161.3,101.7,155.8,44,25.4,42.300000000000004,145.7,40.5
18,141,02090,1377,310,334,686,3,12,0,0,32,859,269,206,369,2,4,0,0,9,49.6,229,49.6,190.8,33.2,234.2,39.2,165.4,45.7,229.9,61.7,171.8,65.4,219.8,49.6,189.1,47.5,154.7,228.8,159.1,184.4,48.2,43,52.4,198.1,49.300000000000004
18,141,02100,1681,703,431,462,3,7,1,9,65,1122,566,263,255,3,6,1,3,25,107.2,250.3,113.4,261.7,83,240.9,63.3,213.3,79.2,253.8,123.5,235.5,117.7,229.4,116.5,254.6,67.6,206.8,242.2,210.2,251.4,95.4,64.4,117.3,238.8,96.1
18,141,02110,2005,860,594,450,10,20,0,7,64,1356,681,378,248,5,13,0,4,27,159.4,391.9,155.6,397.5,135.7,383.3,87.7,315,126.8,407,183.9,357.9,187,349.9,154,391.9,110.7,288.9,383.7,301.2,382.6,152.1,98.60000000000001,163.5,364.5,143.6
18,141,02120,823,145,266,377,7,3,0,0,25,535,118,194,208,3,2,0,0,10,23.7,156.1,19.8,134.2,21.6,152.9,12.4,119.4,19.6,156.5,23.4,127.7,33.5,147.6,19.6,133.9,14.2,117.3,153.1,118.4,131.9,24.5,13,20.7,138.20000000000002,20.7
18,141,02130,1024,284,305,402,4,1,1,5,22,661,231,195,218,4,1,1,3,8,42.5,226,41.6,195.9,36.4,219,24.7,168.1,38.4,229.9,52.1,179.5,60,210.3,40.300000000000004,191.9,31.1,158.5,221.1,163,189,44.7,27.8,44.8,198,40.6
18,141,02140,1699,302,297,1064,7,8,1,0,20,1019,250,161,594,2,6,1,0,5,36.1,203.8,37.7,207.6,34.4,203.8,27.8,150.2,29.9,218.7,45.1,198.3,55.4,200.6,37.7,212.5,33.8,138.9,205.3,144.9,205.6,38.5,30.3,38.8,192.3,37.4
18,141,02150,1074,567,198,268,2,18,0,1,20,805,464,156,157,2,15,0,0,11,86.9,234,86.9,288.1,70.9,243.1,49,237,78.89999999999999,246,103.1,258,106.9,212.9,70.9,295.1,55,231.9,234,234.2,280.5,86,52.1,86.9,249.5,78.7
18,141,02160,1098,427,356,273,4,6,1,1,30,737,347,228,148,1,4,0,1,8,47.5,251.9,46.2,218.8,40.5,244.20000000000002,27.6,187.2,42.8,256,58,200.3,66.8,234.5,44.8,213.9,34.9,176.6,246.6,182.1,211.1,49.4,31,49.8,220.6,45.5
18,141,02170,2170,1054,627,368,4,0,0,1,116,1460,853,378,190,3,0,0,1,35,155.9,370,160.3,386,115.9,390.3,90.3,294.2,133.1,387.3,179.1,342.8,194.8,340.7,150,378,105,277.7,372,285.90000000000003,369,149.8,97.4,163.4,352.3,142.8
18,141,02180,1736,632,462,564,7,22,1,5,43,1194,526,308,322,7,19,1,0,11,119.5,337.7,107.7,321.7,103.8,342.1,64,269.8,104.9,345.2,119.3,302.2,140.6,325.8,103.8,330.2,73.3,250.5,338,261.3,318.3,118.3,67.9,109.6,313.3,103.8
18,141,02190,1254,995,109,80,3,7,0,11,49,937,801,67,45,1,3,0,5,15,300.6,256,242.9,263.3,229.2,311.1,142.79999999999998,241.7,256.7,296.90000000000003,265.9,224.1,318,249.2,229.8,252,170.9,217,278.7,229.5,246.8,275.9,156.8,245.9,256.6,239.7
18,141,02200,1142,233,315,568,1,5,0,3,17,721,193,220,296,1,4,0,3,4,32.2,210.3,26.8,181,28.7,206.2,16.5,160.7,26.4,211.4,31.8,172.1,44.7,198.8,26.4,180.1,18.8,157.7,206.7,159.4,177.70000000000002,33,17.6,28.1,186.1,28.2
18,141,02210,598,510,43,19,5,9,0,3,9,444,395,27,12,2,5,0,2,1,165,135.79999999999998,184.6,184.6,144.4,161.70000000000002,103.8,161.20000000000002,153.5,155.7,218.2,133.3,200.2,108.8,195.5,158.5,142.3,119.60000000000001,140.6,140.3,158.6,165.9,122.8,199.4,146.4,167.4
18,141,02220,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,141,02230,1221,1187,4,15,2,1,4,0,8,986,965,4,9,1,1,4,0,2,442.5,145.8,447,160.6,390.6,186,304.1,168.5,383,211.4,450.7,122,461.4,124.9,433.3,157.2,333.6,130.8,166.9,149.8,146.5,419.4,318.5,443.9,156.3,405.2
