state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_rin,uss_18_rep_bra,uss_20_dem_gid,uss_20_rep_col,gov_18_dem_mil,gov_18_rep_moo,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
23,009,310372,2629,2529,9,29,7,23,0,2,30,2339,2250,9,25,7,19,0,2,27,780.8,484.7,866.9,443.4,137.8,320.2,665.4,564.4,724.4,390.5,780.8,431.5,765.3,484.7,355.3,502.9,634.9,440.5
23,009,310381,672,656,3,4,1,1,0,1,6,546,536,1,2,1,1,0,1,4,138.1,261.2,155.4,324.4,23.8,214.2,110.7,358.9,112.7,252,138.1,67.60000000000001,133.1,261.2,233.4,341.1,108.6,281.6
23,009,310402,4924,4740,26,64,17,13,1,8,55,3907,3786,18,45,13,9,1,2,33,1043.7,1338.9,1292.6,1484.5,188.6,890.5,960.4,1700.8,987.2,1023.1,1043.7,586.7,1126.5,1338.9,956.7,1593.9,895,1287.4
23,009,310412,2769,2686,1,28,6,7,0,5,36,2288,2237,1,15,5,6,0,3,21,751,815.7,858.3,877.7,140.2,566.4,658.5,1004.9,677.5,650.1,751,409.3,757.9,815.7,608.3,941,617.6,782.7
23,011,180812,1189,1175,0,9,0,2,0,0,3,959,950,0,5,0,2,0,0,2,428,321.8,510.9,343.8,55.8,237.1,408.1,411.2,387.7,289.5,428,221.1,459.4,321.8,263.7,377,358.4,320.9
23,011,180822,2598,2516,8,17,9,15,4,2,27,1985,1927,5,14,8,7,1,1,22,799.8,710.8,952.8,819.6999999999999,111,533,770.1,946.7,757.9,621.5,799.8,434.4,861.4,710.8,578,882.8,678.6,726.4
23,011,180832,6539,6381,10,44,12,10,1,2,79,5184,5080,8,26,10,7,1,2,50,1800.7,2109.1,2166.8,2360.3,261.7,1443.1,1725.4,2616.7,1724.8,1758.6,1800.7,992.8,1945.7,2109.1,1600.1,2489,1535.9,2057.7
23,011,180842,1010,990,2,6,4,1,0,6,1,815,800,2,6,2,0,0,4,1,283.9,269.1,344.1,351.1,39.8,210.8,260.7,409.8,265.7,234,283.9,152.9,302.2,269.1,222.6,380.6,238.9,294.9
23,011,200581,2575,2480,10,21,17,9,0,2,36,2000,1942,5,11,13,7,0,1,21,408.4,815,482.2,901.6,74.5,594.9,364.1,974.1999999999999,346.3,678.1,408.4,210.6,422.7,815,635.7,937.1,334.8,793
23,011,210521,2721,2623,2,21,28,19,2,0,26,2169,2096,2,12,25,16,2,0,16,523.9,862.1,611.4,918.7,80,538.5,463.8,1004.9,466.7,650.6,523.9,273.2,537.3,862.1,594.4,962,429.4,795.2
23,011,210531,2666,2559,9,19,24,11,0,0,44,2117,2047,8,11,18,7,0,0,26,581.1,937.7,698.5,1036.4,98.2,635.1,544.7,1159,548,761.9,581.1,323.4,621.1,937.7,698.2,1097.6,493.7,905.8
23,011,210591,1772,1710,7,24,9,4,0,0,18,1423,1388,5,11,7,1,0,0,11,429.8,476.2,471.7,534.1,67,306.1,383,601,386.2,375.2,429.8,227,427.4,476.2,340.7,567.7,347.6,458.4
23,011,210592,5800,5508,17,59,38,41,0,5,132,4543,4365,12,41,31,27,0,0,67,1457.6,1362.9,1712.2,1473.4,245.4,875,1404.9,1683.7,1369.4,1037.1,1457.6,807.4,1559.6,1362.9,956.2,1578.3,1238.3,1286.4
23,011,210792,8811,8444,43,94,35,72,1,4,118,7018,6789,27,52,30,49,1,3,67,2680.7,2325.1,3215.7,2535.9,381.5,1615.5,2539.9,2994,2459,1991.5,2680.7,1419.8,2878.2,2325.1,1802.7,2764.6,2255.9,2291.8
23,011,210802,7728,7477,41,82,20,13,0,4,91,5996,5851,21,41,17,10,0,3,53,1578.7,2429.8,1948.5,2662.8,218.9,1718.5,1499.6,2966.8,1463.6,1977,1578.7,839.3,1723,2429.8,1846.3,2815.7,1342,2351.5
23,011,210822,6092,5909,17,58,10,17,0,4,77,4864,4744,9,38,10,13,0,3,47,1696.5,1604.7,1983.7,1653.6,264.3,1036,1582.8,1962.4,1504.1,1277.6000000000001,1696.5,884.1,1784.3,1604.7,1156.1,1808.6,1405.5,1507.7
23,011,210832,2580,2494,6,12,8,29,1,0,30,1998,1952,4,7,8,12,1,0,14,752.4,771.5,840.7,811.7,93.8,551.6,630.7,986.5,662.5,708.3,752.4,377.7,735.7,771.5,629.5,899.3,596.5,766.1999999999999
23,011,240551,4328,4176,14,37,22,19,1,3,56,3306,3219,11,21,15,10,1,3,26,926.8,1349.9,1119,1398.1000000000001,154,922.9,869.1,1583.3,869.1,1041.7,926.8,511.4,993.8,1349.9,982.7,1490.5,788.1,1258.5
23,011,240561,8527,7906,92,155,56,148,10,15,145,6967,6572,61,94,41,107,8,8,76,1993.3,1630.8,2294.9,1698.9,330.2,1096.4,1807.9,2010.8999999999999,1868.4,1328,1993.3,1100,2052.2,1630.8,1211.2,1853.7,1659.6,1552.4
23,011,240572,8482,7844,90,160,54,123,0,4,207,6940,6496,74,100,48,97,0,3,122,1951.7,1695.5,2368.2,1920.3,293,1117.2,1993,2165.3,1704.2,1371.4,1951.7,999,2180.5,1695.5,1243.9,2042.1,1662.1,1654.7
23,011,240581,6467,6223,20,53,24,32,1,6,108,5130,4976,14,34,18,18,1,4,65,1400.6,1824.2,1727.5,1939.9,237.2,1251.5,1342.9,2218.5,1305.6,1504.7,1400.6,771.8,1534.8,1824.2,1378.7,2079.8,1202.9,1747.2
23,011,240763,1221,1168,4,15,1,12,6,0,15,921,896,4,11,1,4,1,0,4,277.6,328.3,324.8,355,40.9,215.1,243.7,404.4,243.6,261.1,277.6,142.8,284.2,328.3,238.3,379.59999999999997,226.1,312.7
23,011,240781,4208,4102,6,28,14,13,2,0,43,3196,3127,3,18,10,11,1,0,26,947.2,1414.3,1196.5,1692.1,120.4,1057.5,908.3,1896,850.6,1269.7,947.2,485.6,1052.2,1414.3,1164.2,1794.1,804.8,1465.4
23,011,240783,5019,4811,20,69,21,44,3,6,45,3897,3769,12,41,16,26,3,5,25,1175.6,1389.6,1374.4,1501.9,173.3,911.8000000000001,1032.3,1710.9,1031.6,1105.7,1175.6,602.5,1203.5,1389.6,1009.4,1606.4,957.2,1323.7
23,011,250293,3486,3365,13,40,22,5,0,5,36,2688,2598,10,29,15,5,0,3,28,524.9,1014.1,648,1100.6,79,623.8,507.9,1164.6,528.1,716.3,524.9,302.6,577.3,1014.1,670.1,1132.4,457.3,924.3
23,011,250543,8229,7852,32,85,39,49,0,3,169,6447,6216,14,45,33,39,0,2,98,1930.7,2243.6,2307.9,2529.1,301.1,1581.4,1765.9,2900.1,1751.9,1842.9,1930.7,1027.7,2036.5,2243.6,1711.6,2714.5,1610.7,2219.2
23,011,250553,4381,4282,15,22,13,11,3,5,30,3367,3293,11,15,7,10,1,5,25,790.2,1422.8,901.4,1626.6000000000001,135.3,990.7,683.5,1742.5,718.6,1137.2,790.2,427.5,791.5,1422.8,1064.5,1684.5,645.8,1384.7
23,011,250763,7166,6556,94,182,40,110,4,7,173,6058,5602,63,127,33,100,1,7,125,1972.8,1140,2380.5,1234.9,484.5,736.9,1997.9,1444.9,1749.1000000000001,863.4,1972.8,1117,2189.3,1140,799.6,1340.3,1717.1,1085.1
23,011,250773,8556,7998,70,192,39,77,5,10,165,6855,6521,54,108,30,57,1,4,80,2232.2,1289.7,2692.7,1397.6,547.8,833.6,2261,1634.6,1979.3,977.1,2232.2,1263.6,2476.5,1289.7,905.7,1516.4,1943.2,1226.9
23,013,200492,1152,1142,0,4,0,2,0,0,4,954,945,0,3,0,2,0,0,4,272.9,425.9,312.2,477.5,46.5,303.1,244,526.1999999999999,270.1,338,272.9,158.3,278.2,425.9,320.7,501.5,229.1,413.9
23,013,200523,1527,1475,6,6,8,2,0,1,29,1215,1182,2,4,7,2,0,1,17,326.2,507.9,418.8,540.7,67.9,355.1,321.40000000000003,589.1,325.2,402,326.2,196.7,369.7,507.9,378,564.6,292.5,478.8
23,013,220363,1526,1481,2,10,3,4,0,1,25,1226,1199,1,6,3,4,0,1,12,642.7,317.3,760.3,372.1,122.1,199,641.9,461.4,628.3,263.2,642.7,374.7,700.7,317.3,230.7,415.9,558.8,323.1
23,013,220443,2852,2761,8,23,10,12,0,1,37,2182,2126,4,19,6,5,0,1,21,938.2,815.9,1143.2,851.8,196.8,570,906.4,946,926.7,671.5,938.2,561.9,1024,815.9,621.2,898.7,822.6,771.2
23,013,220461,3330,3217,9,38,17,14,0,0,35,2597,2526,5,28,16,7,0,0,15,1393.4,741.3,1712.1,778.8,220.4,542.9,1389.5,999.4,1291.6,675.8,1393.4,755.2,1551.1,741.3,607.3,889.2,1200.6,747.5
23,013,220463,4850,4692,12,52,7,35,0,4,48,3984,3881,7,33,7,31,0,2,23,2450.2,802.7,2962.3,833.2,357.1,583.5,2541.1,1101.7,2354.9,746.7,2450.2,1354.4,2752.4,802.7,664.8,967.5,2133.2,812.8
23,013,220471,8127,7730,48,98,26,53,5,4,163,6683,6408,39,63,19,41,2,4,107,2313,1446.1,2840.7,1613.3999999999999,509.9,935.1,2306.4,1851.9,2153.1,1157.5,2313,1333.1,2574.7,1446.1,1046.1,1733.2,2021.5,1400.7
23,013,220481,2308,2238,6,13,8,12,0,0,31,1854,1810,2,10,4,8,0,0,20,677.6,580.9,848.9,611.3000000000001,133.3,363.4,685.7,724.8000000000001,621.9,483.5,677.6,377.1,767.5,580.9,422.9,667.8,593.4,552.6
23,013,220482,5372,5237,13,26,12,26,0,0,58,4335,4247,11,18,8,18,0,0,33,1730.1,1204.1,2090.3,1330.7,286.5,841.2,1634.3,1631.7,1557.4,1052,1730.1,919.9,1862.5,1204.1,944.6,1481.7,1458.8,1212.6
23,013,220483,75,73,0,0,0,0,0,0,2,62,60,0,0,0,0,0,0,2,34,18,36.1,14,5,9,23,24.9,28,11.1,34,16.400000000000002,29.599999999999998,18,10,19.6,25.2,15.2
23,013,220492,6285,6003,81,57,34,22,0,12,76,5058,4849,76,34,32,15,0,10,42,1148.2,1623.1,1358.5,1784.2,191.8,1050.7,1036.5,1957.1,1019.7,1274.2,1148.2,605.2,1196.2,1623.1,1161.5,1870.6000000000001,950.7,1538.6
23,013,220493,2259,2221,6,10,9,1,0,0,12,1813,1786,3,9,7,1,0,0,7,586.5,665.7,733.4,788.1,108.3,517.8,553.3,906.1,538.6,618.6,586.5,322.5,643.2,665.7,567.2,847.2,503.5,699.1
23,013,280363,73,67,1,0,2,1,0,0,2,63,58,1,0,2,0,0,0,2,37.9,15.1,55,9.1,13.9,6.9,49.1,16.099999999999998,47.9,8,37.9,31,52.300000000000004,15.1,7.4,12.6,40.8,11.1
23,015,190533,1672,1632,3,22,1,5,0,0,9,1330,1297,2,17,1,5,0,0,8,450.8,514,547.8,580.9,65.1,383.2,444.2,644.9,425.9,458.9,450.8,245.2,495.4,514,420.9,612.7,387,516.3
23,015,200502,8388,8160,20,72,31,29,0,5,71,6630,6480,13,38,28,19,0,4,48,2177.3,2438,2660.5,2657.4,351.8,1654.9,2113.7,2958.5,2019.8,2003.1,2177.3,1184,2387.3,2438,1827.8,2808.1,1864.9,2341.4
23,015,200511,1249,1197,2,4,5,19,0,0,22,971,946,1,2,2,11,0,0,9,426,321.7,514.8,349.2,58.8,229,433.6,414,379.2,296.9,426,218.4,474.3,321.7,262.59999999999997,381.5,362.7,322.3
23,015,200512,3716,3644,7,18,5,12,0,1,29,3146,3093,7,15,4,6,0,1,20,1318.8,1003.9,1775.8,1078.7,192.9,750.6,1404,1369.7,1278.4,917,1318.8,733.6,1590.2,1003.9,834.2,1223.8,1193.7,1023.7
23,015,200513,3970,3849,9,25,8,24,0,4,51,3241,3171,1,19,6,17,0,1,26,1567.6,836.3,1923.3,866.9,266.4,599.9,1582.6,1106.2,1500.9,731.4,1567.6,883.8,1753.7,836.3,665.1,986.2,1368,827.6
23,015,200523,4412,4257,11,63,20,22,0,1,38,3474,3386,6,37,13,10,0,1,21,1067.7,1449.7,1269.4,1582.3,183.3,1008.6,977.2,1742,1032.9,1195.7,1067.7,606.3,1122.1,1449.7,1102.5,1661.6,905.7,1396
23,015,200531,3732,3591,14,39,14,31,0,0,43,2997,2911,12,19,10,23,0,0,22,871,1166.5,1126.5,1114.4,142.5,746.3,872.9,1300.8,800.7,904.3,871,471.2,999.1999999999999,1166.5,826.2,1206.6,762.9,1045.5
23,015,200533,709,689,1,4,8,3,0,0,4,561,550,1,3,3,2,0,0,2,264,176,322.9,174.1,67,128.8,267,214,273.4,167.1,264,170.3,294.6,176,148.1,194.6,239.2,172.1
23,015,200611,6609,6418,29,40,15,40,0,3,64,5639,5498,22,27,14,32,0,3,43,2186.9,1840.5,2679.8,1875.2,281,1318.3,2130.3,2362,2028.8,1656.4,2186.9,1153.9,2404.9,1840.5,1486.5,2118.1,1861.8,1810.2
23,015,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,017,130943,5183,4924,24,65,24,39,0,6,101,4106,3951,17,39,17,29,0,4,49,1042.8,1375.1,1294,1497.6,147.4,851,995,1672.2,766.3,948.5,1042.8,455.6,1144.4,1375.1,899.9,1585.7,848.2,1268.2
23,017,130951,5014,4782,19,49,27,30,3,1,103,3942,3794,12,29,15,23,3,0,66,1064.6,1315.8,1414.1,1366,176.8,847.8,1163.2,1519.6,957.5,1012.1,1064.6,566.3,1288.9,1315.8,929.6,1442.5,956,1211.6
23,017,130971,8164,7769,34,73,18,121,4,14,131,6334,6118,17,43,12,61,3,6,74,1772.6,2105,2251.3,2330.7,432,1303.8,1828.5,2586.4,1633.9,1657,1772.6,1034,2041,2105,1477.1,2458.3,1583.9,1997.3
23,017,130991,1148,1127,5,4,1,3,0,2,6,899,883,4,4,1,3,0,0,4,287,383.2,408.4,392.9,34.1,266.4,316.5,467.9,283,318.5,287,158.2,361.5,383.2,292,430.5,265.7,365.1
23,017,131003,5880,5672,18,60,21,10,4,4,91,4607,4467,14,35,19,8,2,3,59,1127.1,1833.6,1357,2065.1,171.4,1217,1068.2,2250.7,909.4,1451,1127.1,540.5,1211.7,1833.6,1335.4,2158.3,926.7,1763.1
23,017,140911,3180,3081,14,37,8,16,0,2,22,2481,2422,10,21,8,8,0,2,10,1025.4,853.2,1203.3,944.7,144.1,594.4,983.8,1119.3,898.8,715.5,1025.4,521.2,1093.1,853.2,654.9,1031.8,850.9,847
23,017,140912,909,884,1,7,6,2,0,0,9,769,753,1,3,5,1,0,0,6,231.1,298.1,287.1,318,35.9,215.2,242.3,347.9,208.9,259.1,231.1,121.2,264.6,298.1,237.4,332.2,200.2,287
23,017,140913,1757,1720,1,8,11,2,0,0,15,1421,1391,0,6,9,2,0,0,13,384.5,559.1,491.7,641.9,79.8,390.2,396.2,724.6,352.9,430.9,384.5,216.5,443.8,559.1,410.3,682.6,340.9,549.9
23,017,140922,7176,6934,34,97,14,13,1,8,75,5793,5640,19,49,14,10,1,6,54,1438.9,1866.7,1622.1,1991,232.8,1153.7,1284.4,2137.2,1258.4,1371.6,1438.9,743.9,1453.8,1866.7,1263.8,2063.9,1167.4,1704
23,017,140932,7762,7496,15,58,27,48,1,9,108,6148,5976,12,36,19,37,0,5,63,1462,2170,1526.9,2442.9,268.7,1370.8,1186.4,2617.6,1247.7,1600.4,1462,757.9,1356.7,2170,1485.9,2530.4,1138.8,2040.1
23,017,140942,2124,2036,2,25,16,4,0,2,39,1684,1629,2,13,13,2,0,2,23,393.2,673.4,484.7,747.3,69,464.6,383.4,802,289.9,456.8,393.2,180.4,434.4,673.4,460.3,774.9,324.7,629.1
23,017,140943,2009,1954,4,11,5,8,0,1,26,1542,1508,4,6,4,5,0,0,15,374.1,619.4,440.8,638.1,73,415,349.3,696.7,260,420.90000000000003,374.1,166.9,394.7,619.4,417.5,667.5,299.6,558.1
23,017,140951,1553,1510,1,11,3,0,0,2,26,1230,1200,1,8,3,0,0,2,16,341.6,493.1,456.6,558.3,55.1,318.1,370.1,619.4,334.7,386.9,341.6,195,413.4,493.1,353.6,588.3,311.5,474.7
23,017,140953,2642,2537,7,47,12,4,0,10,25,2055,1986,4,26,12,4,0,2,21,556,755,654.9,795.1,97.3,454.8,507,876.4,456.3,560.5,556,275.3,580.7,755,506.6,836.4,455.3,688.6
23,017,140963,1416,1309,15,22,4,50,0,0,16,994,948,6,10,4,19,0,0,7,251.29999999999998,397.7,326.3,427.9,38.9,289.2,225.9,498.7,207.8,318.2,251.29999999999998,123.2,275.6,397.7,303.8,462.9,209.5,386.1
23,017,140981,1916,1849,8,13,6,5,1,1,33,1511,1474,3,8,5,3,0,0,18,530.3,550.4,697,583.7,111.4,367.1,549.9,683.7,514.6,446.1,530.3,312.4,623,550.4,408.2,634.8,479.1,525.1
23,019,270093,1849,1809,4,5,4,8,0,0,19,1495,1468,2,3,3,8,0,0,11,231.9,608.5,272.5,701.2,30.1,360.2,180.8,740.6,238.9,424.2,231.9,133.1,226.6,608.5,391.2,720.8,190.1,567.3
23,019,270103,7748,7560,14,38,48,28,6,0,54,6410,6287,8,24,37,20,4,0,30,1528.3,2202,1664.5,2466.6,176.6,1379.7,1221.5,2729.8,1420.2,1594,1528.3,796.3,1441.7,2202,1488.3,2599.6,1202,2074.2
23,019,270113,794,782,0,1,2,1,0,0,8,640,629,0,1,2,1,0,0,7,88.8,344,81.2,378.2,6.5,202.9,53.5,385.8,75.5,234.9,88.8,40.5,67,344,218.5,382,61.4,309.7
23,019,270123,93,92,0,0,1,0,0,0,0,81,80,0,0,1,0,0,0,0,16,59,31.2,61.1,3,34.9,15.8,73.1,18,45,16,10.3,23.6,59,40.1,67.2,16.9,54.6
23,019,290113,523,503,4,2,1,3,0,0,10,427,417,1,0,1,1,0,0,7,56.1,194,66.6,194.6,10.6,138.7,49.1,199.1,41.2,143.7,56.1,25,57.6,194,141.5,197.1,44.800000000000004,173.7
23,019,300113,3058,2896,20,20,19,59,0,0,44,2479,2364,16,11,17,38,0,0,33,371.9,1106.6,406.6,1110.8,49.4,683.1,295.4,1159.7,353.7,783.7,371.9,199.8,350.7,1106.6,734,1135.1,295.7,968.9
23,019,300123,8161,7885,22,59,59,20,2,5,109,6373,6204,10,34,46,12,2,4,61,1263.6,2541.3,1378.8,2818.4,214,1620.1,1018.8,3017.9,1130.1,1825.6,1263.6,671.1,1197.5,2541.3,1723.3,2918.4,1000.6,2365.5
23,019,300132,2826,2720,11,31,21,4,0,0,39,2181,2112,4,20,17,2,0,0,26,383.1,934.1,311,971.2,59.1,676.6,250.5,995.8,335.8,723.9,383.1,196.9,280.3,934.1,699.4,983.9,267.9,860.3
23,019,300133,3366,3207,9,14,59,12,0,0,65,2623,2517,4,8,46,11,0,0,37,488.3,999,504.4,1088.7,82.3,629,384.2,1143.7,406.1,718.8,488.3,244.1,445.1,999,673.9,1116.4,373.6,915.9
23,019,300143,8450,7343,71,121,590,139,3,5,178,6862,6104,49,79,427,107,0,4,92,2246.3,1560.1,2630.1,1726,425.8,1040,2078.1,2164.8,1844.3,1220.5,2246.3,1134.8,2355,1560.1,1130.4,1945.9,1845.1,1542.4
23,019,300181,1919,1783,14,24,27,34,0,3,34,1528,1443,6,14,19,25,0,2,19,560.8,484.1,652.9,526.1,92.9,337.9,500,651.1,540,392.59999999999997,560.8,316.5,576.5,484.1,365.2,588.8,469.2,478.1
23,019,300183,715,653,4,14,8,9,0,1,26,569,520,3,10,6,6,0,1,23,207.2,87,226.4,72.3,59,48.400000000000006,191.1,96.7,179.5,62,207.2,119.2,208.8,87,55.2,84.4,172.6,73.2
23,019,300193,9647,8941,113,145,102,185,3,15,143,8905,8312,105,119,92,156,3,13,105,3241.6,1361.4,3542.1,1131.2,925.1,756.7,2993.2,1510.9,2807.7,968,3241.6,1866.5,3268.6,1361.4,861.7,1321.4,2702.3,1145.4
23,019,310113,1064,1030,3,10,5,4,0,0,12,862,838,1,5,3,4,0,0,11,165.8,351.1,185,416.8,28.7,253.3,128,456.40000000000003,151.4,290,165.8,90.3,156.4,351.1,271.8,436.8,131.6,354.4
23,019,310133,3070,2934,19,10,42,14,1,2,48,2492,2394,11,10,38,13,1,2,23,728.6,747.6,802.1,851.8,131.7,499.7,609.2,993.4,637,579.9,728.6,384.7,705.3,747.6,539.7,922.9,581.5,734.8
23,019,310201,6530,6292,39,65,44,17,6,0,67,5179,5041,17,35,32,13,6,0,35,1411.6,2285.4,1656.6,2512.8,205.6,1677.3,1217.4,2823.3,1273.9,1912.3,1411.6,739.8,1437.8,2285.4,1794.8,2667.6,1152.9,2242.6
23,019,310203,1492,1448,1,4,22,5,0,2,10,1165,1137,0,4,16,4,0,2,2,338.1,412,382.2,485.8,71.1,264.9,286.1,570.2,316.8,301.3,338.1,194,334.4,412,283.1,527.8,278.8,406.59999999999997
23,019,310211,9174,8668,60,113,74,98,1,6,154,7333,7027,41,65,59,66,1,2,72,2114.9,2509.8,2480.7,2494.1,322.3,1597.5,1895.8,2971.3,1836.9,1837.7,2114.9,1079.5,2188.8,2509.8,1717.4,2733.3,1730.3,2282.2
23,019,310402,3733,3639,7,35,14,21,1,0,16,2915,2855,4,19,12,14,1,0,10,875.8,1315.9,1101.1,1408,131.9,963.3,797,1632.9,830.9,1083.7,875.8,481.1,948.9,1315.9,1023.2,1520.2,747.3,1280.3
23,019,320151,8364,7855,104,105,94,54,5,7,140,7011,6626,77,81,83,43,4,5,92,2122.3,1551.5,2465.1,1568.9,397.4,992.3,1949.6,1955.5,1847.9,1153,2122.3,1123.1,2207,1551.5,1073.4,1763.5,1757.4,1443.9
23,019,320161,9041,8119,225,202,127,153,5,7,203,6992,6397,174,120,84,120,5,4,88,2116.5,1547.6,2458.7,1564.2,397.5,989.8,1944.3,1950.2,1843.4,1150,2116.5,1121,2201.2,1547.6,1070.2,1757.7,1752.4,1439.5
23,019,320171,9249,8593,127,128,61,199,2,6,133,7857,7378,99,91,52,154,2,4,77,2377.6,1739.1,2762.4,1757.7,446.4,1112.4,2184.7,2191.5,2070.4,1292.1,2377.6,1258.3,2474,1739.1,1202.8,1975.5,1968.7,1617.7
23,019,320181,6385,5881,78,56,105,136,3,6,120,5309,4968,50,35,75,111,2,2,66,1606.9,1174.6,1867,1187.7,301.1,752,1475.8,1481,1398.2,873.6,1606.9,850.2,1671.4,1174.6,813.3,1335.1,1330.4,1093.8
23,019,320232,5416,5247,22,53,19,22,1,2,50,4134,4039,13,29,11,14,1,2,25,1109.7,2174.1,1462.2,2433.1,200.5,1503.9,1092.9,2714.3,1025.9,1685.7,1109.7,613.4,1277.5,2174.1,1594.7,2573.3,978.1,2101.8
23,019,330222,10290,9947,31,65,66,48,0,6,127,7900,7679,22,45,49,38,0,3,64,1765,3450.3,2050.3,3876.4,285.7,2353.8,1501.3,4252.7,1512.9,2598.2,1765,899,1776,3450.3,2475.8,4064.8,1422.6,3306.7
23,019,330232,5242,5080,24,47,29,11,1,4,46,4033,3943,7,24,21,6,1,2,29,870.7,1840.2,1003.4,2207.1,155.2,1317.7,772.4,2341.3,793.2,1478.5,870.7,473.5,887.6,1840.2,1396.7,2273.1,718.9,1836.7
23,019,330242,6409,6186,24,59,39,22,1,0,78,4986,4834,13,34,28,17,1,0,59,886.8,1940.2,967.8,2163.6,159.2,1281.8,728.6,2317,821.8,1457.9,886.8,489.3,847.4,1940.2,1370.1,2239.4,714.5,1831.3
23,019,330252,9326,8977,22,91,37,38,0,2,159,7194,6975,16,49,30,32,0,0,92,1432.9,3094.7,1571.6,3400.5,190.5,2029.9,1145.3,3673.2,1228.1,2284,1432.9,707.9,1356.7,3094.7,2156.8,3535.1,1114.9,2897.6
23,019,330392,9989,9630,45,103,55,61,0,9,86,7633,7413,27,66,39,43,0,3,42,2509.8,3086.3,3114.9,3317.7,351.3,2176,2324.6,3990.8,2200.8,2486.7,2509.8,1275.5,2719.6,3086.3,2331.6,3653.8,2100.5,3011.3
23,021,270262,5556,5267,13,65,40,100,0,5,66,4405,4238,7,35,27,55,0,3,40,1007.4,1595.5,1182.5,1838.5,195,1047.1,878.8,2004.7,934.5,1204.5,1007.4,564.7,1030.6,1595.5,1125.4,1921.3,841.6,1538.8
23,021,270263,3262,3161,25,28,15,7,1,1,24,2605,2549,10,13,13,4,1,1,14,515.1,952,550.8,1088.6,95.3,616,431.4,1141.2,474.8,683.9,515.1,284.9,490.7,952,649.5,1115,413.8,895.8
23,021,270271,6038,5863,6,56,24,20,1,4,64,4977,4856,3,33,19,19,1,3,43,1130.8,1977.7,1269.1,2163.1,156.7,1319.4,954.8,2356.8,1029.9,1531.3,1130.8,590.1,1109.8,1977.7,1423.4,2260.2,908.4,1871.3
23,021,270272,292,288,0,0,3,0,0,0,1,256,252,0,0,3,0,0,0,1,52.1,123.9,67.2,156.3,11.6,103.9,51.7,166.5,59,118,52.1,35.3,59.4,123.9,111.1,160.9,48.1,134
23,021,270273,2127,2061,8,20,8,1,0,2,27,1707,1669,3,13,4,1,0,1,16,366.5,705.4,435.2,842.7,68.4,496.8,331.3,882.1,354,537.6,366.5,210.1,382,705.4,517.3,862.7,311.2,693.5
23,021,270881,260,253,0,0,0,0,5,0,2,220,217,0,0,0,0,2,0,1,48,62,51,66.8,9.9,30.9,35.1,69.1,48,36.2,48,29.2,43.1,62,33.5,68.3,38.4,52.9
23,023,190601,8784,8336,67,142,25,111,0,6,97,6977,6681,46,84,19,87,0,5,55,3096.6,2304.7,3936.5,2366.1,381,1520.1,3093.5,2999.5,2842.2,1859.8,3096.6,1609.3,3514.7,2304.7,1689.6,2682.1,2670.1,2210.8
23,023,190612,1042,1007,4,7,1,8,0,1,14,848,822,4,6,1,6,0,1,8,405.3,282.3,530.9,294.7,33.9,208.1,439.1,352.9,410.2,259.7,405.3,222.1,485.4,282.3,233.8,323.7,363.8,279.7
23,023,190613,427,421,0,0,3,2,0,0,1,377,372,0,0,2,2,0,0,1,224.1,98.1,263,104.1,34,66.3,209,132.4,226.20000000000002,85.2,224.1,130.2,235.8,98.1,75.5,118.6,191.29999999999998,97.3
23,023,190623,7733,7257,84,145,21,48,1,15,162,5987,5726,59,81,13,34,1,8,65,2476.8,1423,3126.2,1396.2,422.2,868.3,2565.7,1677.3,2394.8,1096,2476.8,1407.9,2846.9,1423,982,1536.5,2197,1291.4
23,023,190642,2216,2144,10,22,3,7,0,1,29,1851,1797,9,17,3,6,0,1,18,622.1,692.5,801.7,746.2,98.5,469,653.3,848.9,626.1999999999999,593.9,622.1,362.1,727.8,692.5,531.5,797.7,560,669.9
23,023,190643,1289,1257,4,12,6,5,0,0,5,1054,1030,2,10,5,4,0,0,3,400.6,390.9,517.2,438,52,261.5,408.2,526.6,385.3,342,400.6,218.2,462.3,390.9,301.9,482.6,352.6,391.7
23,023,190652,3072,2948,8,35,11,19,0,5,46,2426,2345,7,20,10,9,0,3,32,834.2,1003.3,1046,1065.3,106.7,718.4,808.1,1206.2,762.6,857.3,834.2,434.2,926.7,1003.3,787.4,1135.5,711.8,970.4
23,023,190653,1369,1309,12,15,7,6,1,1,18,1101,1063,4,8,4,5,1,1,15,440,323.5,560.7,341.4,67.6,207.7,452.9,410.1,424.3,267,440,245.7,506.7,323.5,237.4,375.5,389,310.3
23,023,190671,3061,2958,14,14,13,16,3,3,40,2325,2267,8,7,7,11,3,1,21,594.2,1008.3,763.4,1082.5,82.3,727.1,557.1,1218.8,533.2,859.7,594.2,307.8,659.1,1008.3,792.7,1150.7,506.4,979.5
