state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_ken,uss_16_rep_bou,uss_16_rep_fle,uss_16_rep_man,uss_16_rep_duk,uss_16_rep_cra,uss_16_rep_cao,uss_16_rep_mar,uss_16_rep_pat,uss_16_dem_cam,uss_16_dem_fay,uss_16_dem_edw,uss_16_dem_lan,uss_16_dem_pel,uss_16_dem_wil,uss_16_dem_men,uss_r16_rep_ken,uss_r16_dem_cam,uss_20_rep_cas,uss_20_rep_mur,uss_20_dem_per,uss_20_dem_edw,uss_20_dem_pie,uss_20_dem_kni,uss_20_dem_wen,sos_18_rep_ard,sos_18_rep_edm,sos_18_rep_sto,sos_18_rep_ken,sos_18_rep_cro,sos_18_rep_clo,sos_18_dem_col,sos_18_dem_fre,sos_r18_rep_ard,sos_r18_dem_col,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
22,011,5,1049,998,4,26,8,1,0,0,12,816,779,4,14,8,1,0,0,10,534.6,52.7,580.2,53.9,95.9,182.2,179.1,22.4,24.9,4.6000000000000005,4.5,0,0,22.6,18.2,5.8,7.6000000000000005,0.30000000000000004,0,0,184.6,16.8,499.9,28,16.400000000000002,16.6,8.7,7.7,2.4000000000000004,97.7,51.2,42.5,70,31,49.2,6,17.2,120.8,14.1,13.4,11.1,16.9,104.8,56.3,369,14.7,133.6
22,011,6,609,561,9,16,5,1,0,0,17,475,445,6,12,4,1,0,0,7,281.3,9.7,282.1,30.7,54.800000000000004,75.7,86.2,19.3,21,6.7,1.8,0,6.7,13.200000000000001,0,2.9000000000000004,1.8,0,0,0,120.2,10.8,255.1,10.8,12.4,8,8.8,2.9000000000000004,2.9000000000000004,81.8,40.2,27,42.3,9.7,20.2,8.8,8,70.4,8,3.2,8.3,10.8,55.2,36.3,182.7,7.2,72.3
22,011,7,1368,1129,103,81,6,11,0,1,37,971,826,70,44,6,8,0,1,16,442.9,62.2,460,58.5,64.9,172.5,129.5,35.7,25.2,15.700000000000001,1.5,2.4000000000000004,0,18.2,7.1000000000000005,5.7,14.9,0.4,0,1.5,187.1,28.8,411.8,14.9,11.8,23.4,3.4000000000000004,13.8,0,128,44.2,43,42.1,13.8,28,25.9,34.9,92.3,18.2,13.8,29.9,18.1,89.7,49.6,295,18.4,112.2
22,011,9,950,880,12,28,9,5,0,0,16,710,662,11,14,9,3,0,0,11,430.6,45.1,515.4,47.8,72.5,146.6,94.7,32.8,46,12.5,0,0,0,25.9,14.2,2.5,5.9,0,0,0,143.5,32.2,460.2,36.8,2.5,29.9,3.8000000000000003,10.5,2.5,100.9,55.2,41.1,58.1,12.5,37.3,28.8,12.5,92.2,14.2,11.5,20.5,15.4,83.8,50.9,338.1,15.4,113.7
22,013,1-1,626,283,303,25,2,0,0,0,13,491,249,217,17,2,0,0,0,6,100.3,128.3,76.9,96.1,21.5,15.2,48.2,1.4000000000000001,7.2,4.9,0,0,0,80.8,24.1,4,1.4000000000000001,0.9,0,0,44,77.10000000000001,71,4,55.8,20.9,7.7,2.9000000000000004,0,25.3,17.6,1.4000000000000001,13.7,0,10.8,58,31.9,57.1,107.9,29.6,45,30.5,19.7,11.1,50.300000000000004,38.800000000000004,25.5
22,013,1-2,1217,659,522,18,12,4,0,0,2,985,583,379,8,11,2,0,0,2,162.9,220.1,132.9,191.4,53.9,13.9,79.2,2.4000000000000004,10.6,0.5,2.4000000000000004,0,0,146.9,22.8,12.4,10.6,0,0,0,103.4,96.60000000000001,124.89999999999999,9.8,103.4,45,2.4000000000000004,7.5,2.4000000000000004,48.6,51,13.3,30.400000000000002,5.8,14.3,93.4,58.5,83.4,149.9,51.3,76.2,58.300000000000004,32.6,26.6,89.2,64.8,45
22,013,1-3,197,122,75,0,0,0,0,0,0,168,100,68,0,0,0,0,0,0,64.1,52.7,69.1,57.8,14.1,3.7,24.1,3.7,6.9,5.2,1.9000000000000001,0,0,39.2,10.8,0,0,0,0,0,28.8,34.6,70.6,0,50.6,6,0,1.9000000000000001,0,22.2,7.8,5.2,6,0,1.9000000000000001,16.1,18.8,21.1,30.3,12.6,17.4,19.2,12,7.1,46.5,17.5,16.8
22,013,2-1,888,53,798,21,1,8,0,0,7,611,37,552,13,1,4,0,0,4,5,320.2,20,254,9,1,3.8000000000000003,0,1.7000000000000002,1,1,0,0,156.1,51.2,23.099999999999998,19,1,1.7000000000000002,0,1,121.1,27.7,1,160,50,5,1.7000000000000002,0,14.1,5,3.8000000000000003,6.8,3.2,5,107.9,74,9.9,218,71.5,90.9,78.4,1.7000000000000002,6.2,16.2,86.7,5.3
22,013,2-2,1054,315,712,13,0,5,0,0,9,767,252,497,11,0,2,0,0,5,90.9,201.7,64.4,142.9,19.8,6.7,55.2,0.30000000000000004,6.7,6.2,0.30000000000000004,0.30000000000000004,0,98.9,40.3,4.6000000000000005,14.8,0,0.30000000000000004,1.7000000000000002,33.8,75.6,64.3,0.30000000000000004,82.5,21.9,4.6000000000000005,4.7,2.7,33.8,15.9,0.30000000000000004,33.8,3.9000000000000004,6.7,65.2,59.2,51.3,118.8,45.1,61.5,43.1,19.1,15.3,43,52.5,23.6
22,013,2-3,177,118,42,11,3,0,0,0,3,144,99,35,4,3,0,0,0,3,64.1,12.4,61.9,18.4,24.1,1.2000000000000002,26,3,3.8000000000000003,0.7000000000000001,0,0,0,16.7,0,0.7000000000000001,1.8,0,0,0,50.7,9.7,57.1,1.2000000000000002,15.5,3.5,0,0,0,21.8,13.7,1.2000000000000002,15.9,0,3.7,2.6,3.8000000000000003,38.199999999999996,5.6,3.6,2.8000000000000003,5.9,12.299999999999999,9.5,40.2,4.8,18.400000000000002
22,013,3-1,647,131,495,11,0,0,0,0,10,512,107,393,6,0,0,0,0,6,45.6,274.8,28.9,262.6,14.3,0,22.3,2.1,4.6000000000000005,0.2,0.2,0,0,175.6,48,6.6000000000000005,16.7,0.2,3.2,0,20.8,107.9,31.8,0,129.9,55.7,17.5,9.700000000000001,0,11.200000000000001,16.7,2.1,10.700000000000001,2.1,4.6000000000000005,102.5,80.1,14.700000000000001,71.9,66.5,90.2,79.1,8.1,7.300000000000001,20.6,75.3,10.700000000000001
22,013,3-2,589,182,394,4,1,1,0,0,7,444,157,280,1,1,1,0,0,4,102.9,245.79999999999998,89.5,224.29999999999998,33.6,4.6000000000000005,42.6,0.5,5.8,0.6000000000000001,0,2.8000000000000003,0.5,179.2,32.6,4.7,2.8000000000000003,0.5,1.6,1.6,65.1,123.2,86.4,0,167.6,47,2.8000000000000003,1.6,0,47.6,21.8,0.5,17.2,2.8000000000000003,5.6000000000000005,108.8,75.9,35.1,75.1,58.1,92.2,73.6,19.3,16.3,58.7,72.1,27.1
22,013,3-3,316,165,137,8,2,0,0,0,4,246,138,101,3,2,0,0,0,2,87,97.2,90.7,118.2,32.3,0.8,60,0.8,0.8,0,0,0,0,59.1,16,3.9,2.8,0,0,0,41.1,35.1,90,0.8,82.9,10.9,4.8,0,0,32.3,16.7,3.9,24.7,1.8,8,48.4,10.9,33,23.2,22.5,29.3,36.1,17.9,14.4,60.7,28.4,24.7
22,013,3-4,149,71,72,6,0,0,0,0,0,122,57,60,5,0,0,0,0,0,31.900000000000002,40,29.099999999999998,41.1,11.1,1,21.9,0,1,0,0,0,0,30.9,7,1,0,0,0,0,13,18,28.1,0,36.8,5.9,2.9,1.9000000000000001,0,5,2.9,5,5.9,1,1.9000000000000001,21.9,8.9,10.1,15.9,9.8,15.3,14.6,6.7,3.6,19.1,12.9,8.2
22,013,3-5,115,70,42,1,0,0,0,0,2,86,56,29,1,0,0,0,0,0,37,17.099999999999998,51.9,15,8.9,3.8,18.8,3.8,1.8,0.9,0,0,0,13.3,0.9,0,0,0,0,0,20.8,9.9,51.9,0,12,0,0,0,0,14.1,2.9,0.9,7.1,0.9,5.1,3.8,2.9,7.1,5.1,3.8,3.3000000000000003,4.3,7.6,5.2,34.6,4.3,11.3
22,013,4-1,925,390,493,16,8,1,0,0,17,696,320,350,8,8,0,0,0,10,192.4,289.8,171,325.59999999999997,41.8,4.9,107.9,10.700000000000001,7.8,1.5,0.6000000000000001,0.6000000000000001,0,195.1,43.800000000000004,11.8,19,0,2.7,0,79.8,160,162.5,0.6000000000000001,233.8,45.8,10.700000000000001,2.7,2.7,51.199999999999996,39.9,10.1,43.800000000000004,10.700000000000001,19.9,120.10000000000001,77.8,27.1,89.2,70.1,98.7,103.4,36.9,29.3,111.2,90.7,46.7
22,013,4-2,111,107,2,1,0,0,0,0,1,89,86,2,0,0,0,0,0,1,62,4.9,58.1,4,22,0,29.1,1.1,1.9,0,0,0,0,12,0,0,0,0,0,0,36,4.9,53,1.1,0,0,0,0,0,12,5.9,1.9,17.8,0,4.9,0,1.1,23.9,3,2,0.4,0.5,11.7,7.1,37.4,1.7,15.5
22,013,4-4,1041,822,192,6,6,1,0,0,14,843,663,156,5,6,1,0,0,12,372.6,108.9,394,121.7,117.1,15.1,156.3,11.9,32.3,10.9,0.30000000000000004,0,0,121.7,11.9,2.4,4.5,2.4,0.30000000000000004,0,187,77.2,357,29.6,96.9,20,2.4,4.5,2.4,71.2,86.4,16.7,68.9,5.5,17.8,29.6,20,83.7,20.4,31.2,24.2,41.1,71.8,43.6,260.1,35.9,96.6
22,013,5-1,932,347,560,15,0,1,0,0,9,705,291,399,9,0,1,0,0,5,164,277.2,159.1,228.7,59,10,73.9,8.9,8.9,1.8,0.8,0,0,225.9,33,6.9,1.8,0,0,0,75.9,141.8,156,0.8,192.20000000000002,39.1,0,4.8,3,47.3,28.1,0.8,37.8,6.1000000000000005,14.2,125.1,73.9,31,114,68.1,99.5,78.1,32.8,22.1,105.1,81.6,42.2
22,013,5-2,703,570,112,14,1,1,0,0,5,556,449,95,7,1,1,0,0,3,307.3,77.9,285.8,95.7,103.2,7.3,135,15.4,11.8,3.8000000000000003,0.5,0,0,86.8,11.1,2.4,1.7000000000000002,0,0,2.4,166.4,63,279.7,2.4,55.4,20,0,1.7000000000000002,2.4,65.8,59.6,11.1,43.2,11.1,11.1,37.2,18.8,68.8,30.1,22.5,27.900000000000002,29.2,58.2,33,189.29999999999998,27.7,75.8
22,013,5-3,274,245,15,7,1,1,0,0,5,211,192,10,5,1,1,0,0,2,147.7,12.8,164.2,25.7,46.8,2.9,72.8,4.8,8.9,0.8,0.8,0,0,17.2,2.9,0.8,0,0.8,0,0,83.10000000000001,6,161.9,2.9,16.2,3.9,2.9,2.9,0,39.2,24.8,1.7000000000000002,21.1,3.9,12.2,3.9,2.9,57.2,1.7000000000000002,3.7,3.1,8.5,28.7,17.6,109.2,5.1,41
22,013,5-4,225,212,7,2,0,0,0,0,4,182,172,7,0,0,0,0,0,3,124.9,0.9,143.1,0,41,0.9,40,7,3,0,0,0,0,19.9,0,0,0,0,0,0,52.099999999999994,2,139.20000000000002,0,0,4,0,0,0,18.1,22,4.7,25.9,0,4.7,0.9,0,18.1,0,2.5,0.1,0.6000000000000001,21.7,12.4,94.2,1.5,30.7
22,013,6-1,641,553,75,0,2,2,0,0,9,479,404,69,0,2,2,0,0,2,318.6,55.9,358.3,50.8,118.3,16.9,104.5,10.8,17,15,0,0.8,1.8,59.3,15,0.8,3.5,0,0,0,146.1,30.3,325.8,17.1,37.3,15,4.8,3.3000000000000003,2.9,41.1,45,18.7,59,4.9,41.7,10.1,19.3,97.7,19.7,16.6,13.9,19,60.4,34.9,233.6,17.8,83.4
22,013,6-2,449,432,7,6,0,0,0,0,4,313,300,6,3,0,0,0,0,4,229,3.9000000000000004,287.8,13.2,59.2,2.1,99.1,3.9000000000000004,12.200000000000001,5.8,0.7000000000000001,0,0,38.9,0.7000000000000001,0,0,0,0,0,99.8,16,290.2,5.8,4.9,0,0,2.1,3.1,38.9,47.3,5.8,43.9,3.9000000000000004,12.200000000000001,0,3.1,42,2.1,5.4,0.9,3.6,41.2,25.5,194.2,4.9,61.8
22,013,6-3,817,645,139,6,5,6,0,1,15,590,461,107,5,3,4,0,1,9,356.7,85.1,387.3,105.3,110.4,10.3,121.4,12,21.2,8.7,0.7000000000000001,0,0,138.3,12,0.7000000000000001,1.6,0,1.6,0,141.8,55.4,372.6,4.7,71.7,8.8,4.7,2.6,4.7,71.3,65.1,21.6,46.4,2.7,16,39.8,32.3,54.6,41.9,29.5,35.6,32.8,63.800000000000004,36.9,255,33.7,86.6
22,013,6-4,434,394,28,1,1,1,0,0,9,315,288,23,1,0,0,0,0,3,201.7,22.9,230.8,33.9,45.7,10.9,92.4,4,10.9,4,0,0,0,48.699999999999996,3,3,0,0,0,0,89.6,27,215.8,4,20.9,10.9,0,0.8,3,52.5,39.7,7,17.7,10.9,9.9,10.9,8.2,34.6,9.9,9.4,9.3,11.5,36.7,23,150.1,11.5,51.5
22,013,7-1,338,163,166,8,1,0,0,0,0,291,141,145,4,1,0,0,0,0,93,125.89999999999999,99.9,107,19.4,13.5,37.7,2.5,3.9000000000000004,0.4,0.4,0,0,78.1,8.1,8.1,5.8,0,2.5,0.4,59.6,84.4,90.9,2.5,68.7,11.1,4.9,4.9,1.7000000000000002,24.2,3.9000000000000004,0.4,28.5,2.5,4.9,58.5,34.800000000000004,34.800000000000004,60.7,29.1,47.3,33.2,16.5,10.3,64.3,36.6,24.9
22,013,7-2,351,167,182,0,0,1,0,0,1,265,122,141,0,0,1,0,0,1,86.9,102,89.9,114.9,36.9,0.7000000000000001,31.5,3.1,3.1,0,0,0,0,89.9,5.8,5.2,0,0,0,0.7000000000000001,38.7,68.2,88.2,4,83.2,8.9,3.1,5.2,0,10.1,14.3,5.8,25.3,4,7,32.7,19.1,20.3,37.8,25.6,26.1,35.6,16.1,10.8,61.199999999999996,31.9,21.9
22,013,7-3,329,202,123,1,0,0,0,0,3,277,171,102,1,0,0,0,0,3,110.1,99.1,130.1,118.10000000000001,37.7,9,40.8,7.2,6,2.8000000000000003,3.9,0,0,64.9,26.4,0,2.8000000000000003,0,0.9,0,57.8,74,128.1,2.8000000000000003,68.7,22,0,7.8,1.8,24,22.8,6,22,10.9,2.8000000000000003,47,49,40.8,55.800000000000004,24.099999999999998,47.9,36.3,21.8,14.4,86.7,35.5,31.299999999999997
22,013,7-4,808,432,355,6,2,1,0,0,12,624,332,277,3,2,1,0,0,9,196.8,250,216.9,299.8,72.7,11,75.6,20.9,8.9,6.7,0.30000000000000004,0.30000000000000004,0,153.4,59.8,10.6,4.4,0,2.5,0,118.2,165.8,205.4,11,219.9,38.7,9.6,10.6,1.4000000000000001,48.199999999999996,48.199999999999996,9.6,20.9,6.7,17.3,131,53.1,75.6,128.3,60.9,92.2,96.9,39,24.6,144.9,85.6,56.1
22,015,1-1,1171,910,128,78,4,12,4,0,35,894,714,94,50,4,12,4,0,16,443,141,445.09999999999997,234.1,136.9,28,168,48.9,11,13.1,11,0,0,98,44,4.9,6,0,4,2.9,192,68.1,445.09999999999997,10,142.1,32.2,4.9,13.1,6,82.9,95,14.1,44,9,34.9,57.9,51.2,96,16.1,37.6,54.300000000000004,72.3,85.8,46.6,300.1,51.6,110.7
22,015,1-2,1664,1262,227,78,8,34,3,3,49,1255,993,151,53,4,32,3,3,16,572,226,562.1,250.6,169.2,22.9,264.1,36.1,21.1,22.9,3.9000000000000004,2.1,0,167.1,49,4.7,4.7,3,0,0.4,260,104.9,521.2,21.1,149,34,24.2,13.1,3,90,114.9,17.2,60.1,13.9,38,87,56.2,92.3,53.1,57.1,71.4,78.8,111.3,56.1,368.3,68.2,138.4
22,015,1-3,2336,1767,317,97,8,52,14,0,81,1761,1376,226,67,4,38,12,0,38,701.3000000000001,247.8,719.2,307.8,183.2,44.300000000000004,339,48.2,30.4,14.1,7.6,4.5,0,159.4,64,12,10.3,3.4,0,0.9,272.4,107.9,705.8000000000001,20.3,193.8,50.6,27.8,19.2,5.4,144,153.3,33.1,76.9,19.1,39.1,96,81.6,104.5,41.1,61.9,88.9,100.6,137,77.4,481.8,79.2,174.1
22,015,1-3A,2250,1562,368,185,7,62,1,4,61,1652,1158,252,154,6,52,1,2,27,581.1,258,490.9,270,185.1,19.1,281,52,13.1,14.9,6.9,3.1,0,176.2,50.9,14.1,11.8,0,0.7000000000000001,4.1000000000000005,239.2,152,486.2,14.9,151,36,19.1,16,3.1,123.1,115.89999999999999,21.8,44.2,9.2,28.8,101.7,101.7,111.8,47.2,64.5,101.7,82.7,115.6,57,330.5,78.7,135.3
22,015,1-4,1557,1220,186,72,8,29,3,6,33,1199,962,133,52,4,27,1,2,18,690.3,243.3,729.9,299.09999999999997,211.5,40.1,284,64.8,22,18.5,3.5,0,0,168.9,65.2,6.3,22,3.5,2.6,3.5,285.1,110.6,700.2,27.4,167.2,59.3,15.1,4.4,9.6,138,143.6,19.2,75.1,15.1,53.1,84,88.5,131,24.8,64.7,86.2,92.4,133.4,73.9,485.9,76.7,174.2
22,015,1-4A,323,228,59,14,9,6,0,0,7,229,168,40,9,6,3,0,0,3,119.2,42.7,125.8,53,35.4,7.1,51.7,10.3,4,3.2,1,0.2,0,28.8,11.4,1.7000000000000002,3.3,0.7000000000000001,0.30000000000000004,0.6000000000000001,49.9,19.2,121,4.5,30.8,9.5,3.3,1.6,1.4,24.2,26.2,4.2,12.8,3,8.6,15.9,14.9,23.3,5.3,11.3,15.4,16.599999999999998,23.2,13.1,83.8,13.700000000000001,30.3
22,015,1-5,953,751,91,69,12,16,0,0,14,725,597,62,37,9,12,0,0,8,328,116.1,430.90000000000003,149.1,103.2,14.9,149.7,35,12.8,6.9,4.1000000000000005,2.7,2,82,25,2.7,12,0,0,2.7,153,48,413.9,21.1,94.9,12,4.7,8.8,2.7,64,61.9,10.1,28.9,10.8,23,39.8,25,70,17,30.2,32.1,45.3,65.9,32.9,288.3,35.8,92.8
22,015,2-1,1948,1036,787,70,20,8,2,1,24,1438,764,582,51,14,8,2,1,16,448.1,332.8,513.8,348.8,134.9,25,190.7,27.2,18.9,18.9,0.2,0,0,255.8,57,16.6,18.9,0,0,0.2,186.6,181.1,487.6,25,280,33.8,12.1,6.8,2.4000000000000004,68.8,105.8,22.8,46.8,16.6,26.3,123.3,79.3,61.6,57,84.7,101.2,114,86.3,47.8,342.3,100,115.4
22,015,2-10,929,813,50,40,0,16,0,1,9,732,658,34,23,0,13,0,0,4,342,75.1,295.1,99,82,22.1,177,20.9,7,3.9,6.2,0,0,53,20,5,8,0,1,2.1,166.8,45.1,297,8,56.9,14.2,2.1,2.1,0,55.9,96.89999999999999,31,29.9,8,14.2,20.9,28,70,18.1,20.7,24.5,29.1,66,39.3,199.9,25.1,82.5
22,015,2-11,928,510,245,90,7,51,5,1,19,764,449,203,59,7,34,2,1,9,100.9,99.2,98,107.9,45.8,7,30.1,3.1,4.8,4.8,0,2,3.1,55,24,3.1,6,0,0,2,35.8,29.099999999999998,87.9,2,56.9,25.9,0,16.1,3.1,17.9,16.1,4.8,7.8,0,7.8,39.1,23,6,10.9,23.7,31.3,34.9,20,8.700000000000001,62.599999999999994,27.799999999999997,23.400000000000002
22,015,2-11A,930,426,419,44,5,12,6,1,17,673,381,241,29,3,8,3,0,8,110,150.9,94,180,37,6,42,7.8999999999999995,5,6,0,0,0,80.1,32,5,12,1.1,2,2,33,38,88,4.1000000000000005,112.99999999999999,30,5,5,3,27.9,13,6,9,0,13,33,17.1,6,4.1000000000000005,35.6,25,56,21.3,11.5,62,39.6,24.2
22,015,2-12A,646,393,200,31,0,9,3,0,10,516,346,137,20,0,7,3,0,3,125,103.1,104,114.9,54,1.9,40.9,5.8,5.8,7.1,0,0,0,59.1,25,4.9,7.8999999999999995,0.9,0,0.9,67,37.1,95.8,1.9,54,28,0,4.9,3,24,30.900000000000002,12.1,4.9,3,1.9,30.900000000000002,28,40.9,7.8999999999999995,25.2,29.4,34.1,24,12.8,67.2,28.400000000000002,29.8
22,015,2-12B,717,392,235,47,1,32,0,0,10,609,358,185,35,0,27,0,0,4,159,111,105.9,142.1,44.9,5.9,75,9.9,7,5,4,0,0,64,32,8,8,0,0.8999999999999999,0,77,48,103,0,97.10000000000001,32,2,2,3,27,33,8,20.2,3,5.9,57.1,30,30,20.2,28,43.6,46.4,31,16.3,69.6,36.5,34.4
22,015,2-12C,2021,861,821,185,14,61,6,2,71,1648,774,622,128,13,57,6,2,46,185.8,270.1,173,418,61.1,4.1,78,17.1,2.9,7,0.9,0,0,152.1,68.9,20,20.900000000000002,0.9,4.1,0.9,71.8,83.1,174,0,260,68.9,12.1,20,0,28,31.099999999999998,6,24.9,0.9,7.8999999999999995,86,65,32.8,29,67.3,75.4,129.8,35.7,16.5,115.7,87.8,43.2
22,015,2-13,1890,691,720,420,5,8,0,4,42,1303,575,439,260,4,8,0,2,15,226,321.2,235.1,379.1,69.1,10.200000000000001,102.9,18.099999999999998,13,2.1,5,0,0,171,66.2,17,33.9,0.7000000000000001,5,2.1,101.8,98.1,200.9,6.2,269,50.1,11.9,13,7.8,28.900000000000002,44.9,9,15.9,7.1000000000000005,26,104.3,51.2,43.1,43.1,77.2,78.1,122,44.8,21.8,147.4,91.3,55.5
22,015,2-14,1301,750,289,206,10,18,2,4,22,989,620,201,129,9,15,2,2,11,235.1,163.9,258.9,230,57,12,112,21.9,12.9,4.7,4.7,0,0,98.2,39,4.7,4.7,0,0.8,2.1,106,56.2,236,12.9,123,54.1,10.2,18.2,0,51,29.9,12,27,6.9,20.9,46.1,46.9,39.9,18.2,39.2,46.5,72.3,46.1,24.599999999999998,169.3,50.8,60.1
22,015,2-15,3686,1920,1178,344,14,68,8,5,149,2510,1337,833,198,9,52,8,2,71,124,384.2,149.5,373.9,33.7,21.7,42.2,21,7.6000000000000005,17.3,6,0,0,196.4,71.6,14,24.2,0.30000000000000004,6.9,4,32.5,117.8,135,9.5,217.3,55.8,12.3,21.7,4.6000000000000005,30,14.8,8.6,9.5,4.6000000000000005,12.3,142.1,58,7.6000000000000005,38.7,87.3,99.9,114.7,27.4,12.9,97.9,97.1,32.2
22,015,2-16,2494,1385,614,300,7,95,3,7,83,1924,1160,428,196,7,77,3,4,49,417.2,345,393,425.1,130.9,34.9,167,32,13.9,16.8,9.2,0,0,206.9,62,20,23.9,0.6000000000000001,0.6000000000000001,3.9,156,155.1,370.9,12.8,276,64.8,23.9,16,11,80,79.3,12.8,32.9,10,23.9,154,93,57,46.1,83.2,123.6,136,82.4,39.6,259,107.2,97.4
22,015,2-16A,294,168,37,73,5,3,0,0,8,214,131,29,46,5,2,0,0,1,63.1,41.1,68.6,46.5,22.1,3.9,31.3,2.8,2.9,2.1,0.2,0,0,17.9,13.9,0.9,4.2,0.2,0.6,0.2,25.9,11.5,65.6,0.8,26.8,8.8,5,2.2,1.5,12.2,13.3,1.6,4.5,0.9,1.2999999999999998,14.4,9.5,7.199999999999999,2.3,9.8,11.9,15.1,12.9,5.7,45.1,11.5,15.8
22,015,2-17A,889,341,420,78,3,17,2,0,28,609,262,266,51,3,16,1,0,10,104.10000000000001,121.8,116.4,141.6,34.2,5.4,55.5,4.3,1.9000000000000001,0,0.8,0,0,71.8,26.2,8.2,6.4,2.7,0.8,1.9000000000000001,39.4,43.1,106.7,1.9000000000000001,85.3,32.2,4.3,4.3,0,17,13.4,3.5,19.7,2.7,7.2,34.2,26.2,12.5,17.9,30,30.2,44.5,20.5,10.4,75,34.8,26.2
22,015,2-17B,1472,644,581,185,17,7,1,5,32,1045,503,378,120,13,7,1,2,21,178,268.9,222.7,340.1,70.7,7.9,79,7.2,7.9,7.2,0,0,0,133,64.1,12.9,12.9,0.8,5.1000000000000005,3.9,62,91.2,216.9,5.9,208.2,59.9,19.1,11.1,3,25,29.9,10.1,19.1,0.8,11.1,88,56.8,34.9,29.9,62.6,72.4,107.1,35.7,16.2,148.4,78.4,47.3
22,015,2-18A,934,686,197,38,4,2,0,1,6,719,529,156,26,3,2,0,1,2,344.1,95.6,403.9,110.10000000000001,101.6,23.3,149,18.3,16,8.1,0.8,0,0,86.8,17.4,1.3,6,0.1,0.1,0.1,132.4,54.4,412.3,0.8,83,17,5.9,2,0.6,66.9,102.7,14.200000000000001,35.1,14.6,13.1,42.7,20.5,64,19.7,25.8,31.3,36.3,65.9,40.9,272,31.3,91.6
22,015,2-18B,1537,1349,80,79,8,14,0,0,7,1109,986,56,48,6,11,0,0,2,644.9,61.9,626,108.1,197,26.8,310.2,45.9,29,12,4.1,0,0,54.2,16,5,7.1,0,0,0,299.1,36,619,15,63.8,20,2.1,2.1,2.9000000000000004,125.1,181,31.1,81.1,17,32,35,29,98.9,12,18,32,33.300000000000004,127,78.1,419.9,25.2,161.5
22,015,2-18C,4724,3956,426,168,19,87,2,1,65,3395,2884,300,92,12,64,2,1,40,2305.9,475,2887,656.5,657.1,106.9,1143.3,172.8,81.10000000000001,70.3,16.3,5.8,6.5,307.1,126,32,31.9,4.9,3.9,2.4,1108.9,233,2834.1,89.7,398.6,102,27.8,24.6,11.1,543.2,789.1,151.6,275.2,54.9,138,252.70000000000002,195.3,405.8,115.9,122.7,224,203.29999999999998,456.9,325.3,1936.9,166.2,659.6
22,015,2-19,2808,902,1300,441,13,83,6,8,55,2016,753,860,304,11,62,3,4,19,157,457,174.79999999999998,560.1,77.1,5.9,76.3,4.8,4.8,2,0,0,0,253,86.9,24.7,22,0.7,0.7,3.8,65,134.20000000000002,163.8,10.9,343.1,104.9,6.9,12.9,14,23.9,29,3.8,23.9,0.7,19,148,91.1,20,44.9,105.89999999999999,119.3,173.6,32.6,16.7,116.5,128.2,41.1
22,015,2-2,1978,1740,131,54,4,28,0,0,21,1661,1478,102,41,4,23,0,0,13,669.1,110.89999999999999,505.7,123.9,222.9,38.7,344.1,35.8,16,11.9,4.1000000000000005,2,0,68.9,33.1,4.1000000000000005,2.9,0,0,0.6000000000000001,442.1,64.8,496,15,92.1,9.9,2,0,0,175,226.3,38.7,67.8,17.9,44.1,46.199999999999996,50,156.20000000000002,25.1,27.5,48.2,37.9,134.4,94.8,339,35.3,168.1
22,015,2-20,1261,858,223,123,4,16,0,2,35,965,691,150,86,4,11,0,0,23,306.9,137.9,290,185.6,85.1,18.9,151.6,18.3,12.1,7.2,1.8,0,0,84.3,38.6,6,7.7,0.30000000000000004,3.5,0.30000000000000004,135.7,42.2,264.5,5.3,129.2,31,0,1.8,9.3,53.6,73.8,10.5,29.7,6,8.7,49,36.3,46.8,14.5,34.9,43,59.3,60.2,30.1,186.6,43.3,72.6
22,015,2-21A,2255,1757,281,106,4,78,0,1,28,1706,1367,212,58,4,52,0,1,12,673.9,161.5,631.8,260.6,195.6,42.1,314.7,35.1,28,14,4,1.9,1.9,109.6,35.1,13.2,13.1,0,0.8,1.9,370.1,75,646.6,8.3,137.4,40.6,19.3,15.9,11,159.8,194.5,32.5,71.7,9.5,41.300000000000004,65.7,46.7,120.60000000000001,36.5,41.800000000000004,56.2,81.2,130.9,85,428.8,58,171.4
22,015,2-21B,2114,1710,252,53,10,61,1,0,27,1439,1182,174,27,6,37,1,0,12,755,150.2,704.4,126.6,214.9,32.7,393.5,55.5,15.5,14,4.3,1.5,0.7000000000000001,105.1,36,8.8,2.2,0.3,0.8,0.2,466.4,124.3,695.1,21.7,72.2,34.4,0.5,2.4,5,151.8,255.2,57.3,100.4,26.2,31.7,70.9,61.1,207.6,49.4,37.9,66,40,148.9,104,473.90000000000003,47.4,200
