state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_car,uss_18_rep_arl,uss_20_dem_coo,uss_20_rep_wit,gov_16_dem_car,gov_16_rep_bon,gov_20_dem_car,gov_20_rep_mur,atg_18_dem_jen,atg_18_rep_pep,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
10,003,9-7,607,523,28,23,1,22,0,0,10,446,391,24,12,1,13,0,0,5,186.1,134,232.3,118.60000000000001,189.2,100.7,234,111.9,199.1,128.7,233.1,113.5,194.2,103.2,192.6,191.7,233.1,131.20000000000002,101.8,114.7,209.7,115.8
10,003,9-9,1715,1559,73,41,1,14,0,0,27,1377,1267,62,28,1,8,0,0,11,110.8,202.1,123.4,224.9,93.2,137.6,135.9,202.1,137.7,173,131.2,209.6,99.60000000000001,135.4,123.8,96,130.5,187.7,136.4,212.29999999999998,118.8,183.3
10,005,01-14,4667,4070,190,186,11,91,0,16,103,3976,3607,133,131,9,60,0,4,32,1921.7,1992.5,2903.5,2166.9,2080.1,1590.8,2897.3,2065.5,2111.4,1781.2,2930.3,2095.2,2150.6,1507.8,2016.3,2115.9,2909.7,1887.1,1548.5,2109.4,2428.5,1885.4
10,005,01-35,4670,3630,669,238,14,15,0,3,101,3578,2886,490,145,7,11,0,1,38,526.7,1543.7,639.7,1676,504.4,1169.3,647.5,1594.1,695.2,1346.1,659,1626,570.2,1104.7,609.8,537.4,647.9,1444.8,1134.7,1632.4,607.9,1435.3
10,005,01-36,3799,2395,524,782,7,12,3,3,73,2833,1927,353,503,7,7,2,2,32,549.5,735.6,792.5,803.5,583.1,565,778,748.9,598.6,691.3,769.8,778,598.6,550.2,573.2,590.2,779.2,714,558.4,777.5,666.9,695.9
10,005,01-37,2640,2337,206,42,10,10,2,0,33,2394,2152,177,28,9,9,2,0,17,1044,793.3,1402,746.1,1136.4,654.5,1397.2,725.5,1115.8,767,1395.6,735.9,1156.3,628.5,1081.1,1146,1397.7,779.6,641,735.7,1235.2,721.7
10,005,01-38,3308,3164,40,64,2,6,0,3,29,2788,2681,32,51,2,5,0,1,16,669.9,1587.2,979.9,1798.7,710.7,1310,1005,1687,851.7,1386.7,1014.7,1719.6,800.7,1206.3999999999999,760.6,755.8,1000,1487.6,1258.3,1734.7,862,1527.9
10,005,01-39,1415,1167,156,55,6,1,2,0,28,1068,918,109,26,5,1,2,0,7,156.6,477.7,211.8,497.5,161.6,357.2,212.8,469.4,221.2,400,219,471.3,174.1,337.4,188.70000000000002,167.5,213.9,438.7,347.4,479.3,194,430.2
10,005,01-40,3816,2734,690,211,17,18,2,14,130,2794,2190,399,127,12,15,2,5,44,453.9,897.7,551.8,1021.7,411,677.3,560.7,954.1,595.4,716.3,560.7,962.4,452.9,615,524.9,430.8,558.2,806.1,645.6,978.7,513.3,835
10,005,01-41,3334,2792,183,282,5,22,5,0,45,2533,2195,131,165,5,20,3,0,14,265.3,1181.8,384.5,1403.5,291.2,925.4,401.3,1337.5,507.1,933.7,406,1357.4,346.8,859.1,387.5,318.3,397.3,1057.7,891.2,1365.3,372.4,1142.2
10,005,02-14,3803,3044,421,220,10,61,1,6,40,3175,2686,255,152,6,47,1,5,23,1267.3,939.4,1687.3,981,1304.6000000000001,765,1694.6,936.5,1331.6000000000001,861.6,1704.8,943.9,1324.8,728.7,1298.8999999999999,1314.3,1694.5,899.8,747.1,953.9,1473.9,879.1
10,005,02-35,7667,4917,1497,981,18,69,2,6,177,5765,3989,1070,571,17,53,0,4,61,1206.6,2247.9,1726.2,2573.3,1142.3,1792.8,1695.6,2460.9,1454.3,1927.4,1717.3,2477.3,1219.1,1689.6,1328.2,1178.2,1713.8,2089.3,1741,2502.4,1452.4,2167.3
10,005,02-36,4362,3568,399,232,21,81,3,3,55,3465,2933,274,153,17,61,1,1,25,838.9,1526.3,1198.3,1652.7,907.9,1201.1,1212.4,1563.7,998.4,1355.7,1232.6,1593.4,970.1,1129.8,918,938.8,1214.5,1440.9,1165.8,1602.9,1051.2,1431.7
10,005,02-37,4052,3518,174,177,11,77,0,18,77,3463,3073,147,129,10,62,0,8,34,1501.2,1680.3,2541,2061.4,1811.2,1505,2513.1,1959.5,1631.4,1545,2573.7,1958.5,1888.8,1413.7,1565.8999999999999,1850.2,2541.8,1612.4,1459.7,1992.3,2066,1731.7
10,005,02-38,3145,2858,113,103,6,13,0,4,48,2705,2495,91,63,6,13,0,1,36,814,1495.9,1358.8,1932.8,942,1358.2,1335.4,1851.1,941.9,1309.4,1376.3,1860.6,985.7,1277.2,876.9,963.1999999999999,1357.3,1401.5,1316.6,1881.5,1107.5,1583.4
10,005,02-39,4087,2280,1308,274,6,96,0,24,99,2936,1865,785,169,4,70,0,10,33,750.2,872.6,874.6,906.1999999999999,611.8,657.6,860.4,830.3,811.1,774.2,883.7,841.8,627,629.9,781.1,619.3,874.1,823.4,643.6,859.4,774.2,787.9
10,005,02-40,4193,3711,239,115,12,49,1,9,57,3221,2901,168,67,9,33,1,5,37,379.3,1511.5,459.7,1538.7,368.9,1080.7,465.2,1470.7,626.1,1244.5,479.3,1483.4,439.2,996.5,502.8,403.1,467.3,1377.8,1037.5,1497.2,459.4,1332.2
10,005,02-41,2494,2047,213,110,9,54,0,1,60,1999,1671,178,72,7,42,0,0,29,670.6,1230.4,1153.2,1622.8,755.9,1087.1,1102.7,1527.2,847.5,1023.3,1117.7,1601.6,812.9,1007.4,759.5,783.6,1123.9,1127.2,1046.2,1584.5,922.5,1299.8
10,005,03-14,2238,2119,19,73,3,10,0,3,11,2064,1957,16,67,3,10,0,3,8,782.8,557.3,1007.1,590.2,773,447.1,1014.8,546.8,828.8,509.7,1004.1,570.2,800,416.6,805.4,785.7,1007.5,532.3,431.3,569,886.8,518.9
10,005,03-35,1084,881,85,76,11,18,0,1,12,859,708,67,49,10,16,0,1,8,126.1,384.3,170.3,400.3,130.1,287.1,171.1,377.6,177.8,321.6,176,378.7,140,271,151.3,134.1,171.9,352.8,278.8,385.6,155.9,345.5
10,005,03-36,2584,1898,485,151,9,15,0,2,24,2046,1552,362,99,7,14,0,2,10,557.7,736,750,816.6,542.8,592.7,735.9,786.2,637.2,659.5,737.8,797.3,571,557.9,598.3,557.2,740.8,697.1,575.2,799,647.1,706
10,005,03-37,3876,2817,734,178,57,25,0,3,62,3102,2312,572,109,52,16,0,0,41,1030.2,1645.1,1687.2,2051.6,1147.2,1422.1,1664.8,1943.9,1196.9,1457,1698.1,1978.2,1221.5,1328.9,1114,1184.4,1683.6,1551.4,1375.6,1991.1,1378,1689.2
10,005,03-38,4054,3855,33,92,4,38,0,7,25,3552,3402,24,73,3,30,0,1,19,1042.1,1633.2,1547.3,1872.5,1117.6,1370,1518.3,1802.8,1197.8,1487.9,1551.9,1827.5,1155.7,1286.8,1118.7,1135.6,1540.4,1559.5,1327.6,1834.7,1306.2,1612.2
10,005,03-39,2171,1530,441,119,6,47,1,2,25,1685,1234,324,76,6,40,1,0,4,392.2,715.4,495.8,778.9,370.9,553,492.2,722.9,461.5,641.9,496.6,742.7,385.9,531.9,427.1,378.40000000000003,495.2,679.1,542.2,748.2,441.9,669.6
10,005,03-40,2848,1293,1115,261,13,34,2,3,127,1939,1000,714,144,4,31,2,1,43,463.2,384.7,521.9,435.9,378.7,249.9,524.3,399,501.7,320.1,528.4,393.7,388.3,241,482.3,384.6,524.3,352.4,245.8,409.6,472.5,346.2
10,005,03-41,2646,1202,650,678,6,45,0,4,61,1926,951,496,417,4,36,0,0,22,385.5,551.7,486.1,591.4,342.7,393.4,479.8,552.5,483.2,416.3,491.8,558.7,372,349.1,433.6,357,485.8,483.8,371.4,567.3,434.6,487.5
10,005,04-14,3823,3503,65,159,8,47,0,6,35,3426,3174,54,129,6,39,0,6,18,1383.6,1205.3,1994.1,1330.2,1476.3,1029.7,1998.1,1254.3,1491.3,1059.1,1988.7,1292,1541.9,964.6,1437.5,1508.7,1993.1000000000001,1131.8,997.7,1292,1695.9,1162.1
10,005,04-35,4749,2208,1607,838,10,16,4,12,54,3472,1767,1172,477,9,11,3,5,28,793.8,903.9,954.6999999999999,972.8,631.6,685.7,919.4,922.3,905.9,758.4,925.1,949.6,647.6,636.1,849.4,639.8,932.3,831.6,660,948.5,825.8,833.1
10,005,04-36,4370,2680,877,687,14,23,0,2,87,3158,2121,605,360,13,20,0,0,39,767.6,1109.6,1031.6,1184.4,732.5,855.8,994.1,1128.7,862.7,1000.5,993.9,1170.6,768.2,823.5,814.9,750.8,1006,1055.9,839.7,1161.2,878.8,1039.1
10,005,04-37,772,641,55,57,6,3,0,0,10,620,540,36,34,4,3,0,0,3,139.5,285,180.8,320.3,134.2,227.8,173.9,302.8,167.6,253.5,184.20000000000002,302.4,151.2,208.8,153.3,142.7,179.6,269.4,218.4,308.5,161.70000000000002,271.6
10,005,04-38,2714,2564,16,103,3,8,2,0,18,2514,2398,14,77,3,7,2,0,13,742.5,871.3,1055.7,901.6,809.9,734.1,1037,878.5,809.6,813.9,1051.8,883.9,812.9,705,776.4,811.3,1049.2,840.9,720.6,887.7,902.6,827.8
10,005,04-39,3420,1718,1200,347,16,58,1,4,76,2569,1444,816,219,13,45,1,3,28,543.5,558.1,678.8,569.1,489,421.4,648.1,526.5,598.9,455.2,669,530.4,479.9,419,571.7,484.1,666,506.3,420.8,541.9,586.4,496.7
10,005,04-40,2826,2537,149,64,5,33,2,3,33,2213,2019,106,39,5,28,2,0,14,311.6,1099.4,433.8,1132,325,762.8,462.5,1040.5,522,877.1,476.8,1042.8,358.7,717,416.5,342,458,987.5,738.9,1071,412.8,953.1
10,005,04-41,2286,1732,338,158,9,12,0,2,35,1820,1442,252,96,7,8,0,0,15,374,670.1,490.3,748.4,360.6,548.2,482.7,720.9,498.4,548.8,476.4,748.7,408.6,495.3,436,383.8,483.1,609.4,521.5,739.1,442.1,640.4
10,005,05-14,3351,3129,55,88,2,50,1,0,26,2887,2730,50,57,2,34,0,0,14,1075,1219.7,1553.7,1384.7,1108.6,1026,1547.8,1312.6,1189.4,1065.5,1565.9,1327.7,1172,949.9,1131.5,1140.5,1555.7,1142.1,987.7,1341.7,1316,1183.7
10,005,05-35,1054,869,97,68,2,0,1,2,15,790,676,65,40,2,0,1,2,4,110.2,366.5,152,408.2,106.9,275.8,158,374.1,171.2,285.9,162.2,378.3,130.1,247.9,140.8,118.5,157.5,325.7,261.8,387,141.8,334.1
10,005,05-36,1033,779,104,122,5,6,0,1,16,743,601,68,61,3,4,0,0,6,206.5,325.9,314.8,398.3,212.3,275.4,311.1,381.4,236.9,291.3,305.2,398.8,240.1,254.3,221.6,226.2,310.6,308.9,265.1,393,261.2,332.2
10,005,05-37,3571,2321,865,305,14,15,0,4,47,3072,1972,837,208,12,14,0,2,27,456.6,917.8,669,1038.4,479.7,742.6,668.2,978.3,593.8,792.6,663.3,1018.2,521,696.1,525.4,500.3,667.1,855.3,719,1012,578.9,883.8
10,005,05-38,1956,1907,6,13,4,4,0,7,15,1831,1789,5,13,4,2,0,5,13,492.8,980,730.1999999999999,1096,535.5,784.1,715,1049.5,563.7,872.1,725.6,1058.8,562.3,749.6,529,548.4,722.5,926.2,767.5,1068.6,618.3,941.4
10,005,05-39,2210,1933,158,70,3,13,0,1,32,1759,1572,116,49,3,7,0,1,11,284.4,854.1,373.1,882.3000000000001,301.7,625.8,382.8,823.9,410.5,728.8000000000001,380.4,831.7,333.8,601.3,348,317.7,379.2,790.7,613.9,845.5,351.8,763.9
10,005,05-40,1997,1634,227,86,1,14,0,5,30,1529,1289,153,56,1,12,0,1,17,235.3,583.4,285.2,611.5,236.4,402.6,291,566.3,364.5,443,305.8,566.3,257.7,373,299.9,246.6,293.7,513.1,387.59999999999997,581.2,282.6,507
10,005,05-41,4464,2801,1013,395,13,103,0,20,119,3441,2367,685,243,13,79,0,12,42,767.7,1008.7,1043.7,1199,737.7,757.2,1019.5,1122.5,938.4,805.3,1036.3,1150.1,780.9,710.8,853.5,759.4,1032.7,907.7,733.3,1156.9,904.2,964.8
10,005,06-14,2660,2568,22,36,4,0,1,0,29,2402,2332,21,27,4,0,1,0,17,659,1133.3,942,1241.7,704.2,934.5,957.1,1156.6,751.9,1011.9,955.6,1180.8,760.8,867.4,704.7,732.5,951.7,1072.5,900.7,1193.2,818.5,1075.2
10,005,06-35,2133,1548,226,280,11,9,5,4,50,1613,1248,151,169,11,5,3,4,22,259.7,639.9,322.2,676.2,248.9,468.3,323.7,633.7,329,558.7,314.9,662.8,266.2,439.8,294.5,256.8,320.3,599.2,454.1,657.6,294.5,582.8
10,005,06-36,3631,2624,551,342,15,15,1,3,80,2864,2185,410,220,11,11,1,3,23,1009.5,1121.8,1461.1,1258.6,1097.3,948.1,1416.4,1206.9,1124.5,975.9,1434.9,1223.1,1129.2,911.8,1066.9,1113.7,1436.4,1048.5,929.5,1229.2,1239.1,1092
10,005,06-37,7095,2653,991,3252,21,70,3,22,83,5050,2246,690,2015,15,46,3,5,30,857.1,1131.5,1083.5,1202.9,743.4,887.8,1048,1101.1,1021.6,961.7,1043.8,1172.6,788.3,815.2,938.7,765.5,1058,1046.8,850.5,1159.7,940.9,1040
10,005,06-38,3440,3199,47,95,23,36,0,2,38,3055,2903,39,62,13,24,0,1,13,726.1,1753.2,1222,2148.8,861.9,1601.4,1214.8,2052,875.5,1524.1,1267.4,2032.2,954.8,1494.7,801.6,907.8000000000001,1234.2,1639.3,1547.4,2077.6,1017.5,1801.8
10,005,06-39,3647,2372,608,499,25,35,2,8,98,2682,1879,406,310,21,28,2,5,31,405.8,803.9,500.90000000000003,853.5,356.5,567.4,490.6,803.5,498.2,685,488.6,821.7,370.4,536.4,452.1,363.9,492.3,744.8,551.6,825.3,444.5,724.8
10,005,06-40,2847,2530,140,80,6,13,1,8,69,2114,1925,95,44,6,10,0,4,30,261.3,1075.9,391.1,1225.6,277.2,804.5,404.4,1153.5,422.6,893,432.3,1146.8,332.7,743.6,342.1,305.5,409.3,985,773.7,1175.1,360.3,1006.6
10,005,06-41,1900,1162,387,169,119,2,0,2,59,1567,1007,302,113,108,2,0,1,34,344.3,596.7,549.6,774.4,362.3,533,540.7,738.7,411.9,514.6,538.3,754.6,390,498.40000000000003,377.4,375.8,543.1,556.1,515.9,755.9,448.2,629.9
10,005,07-14,4813,4131,254,153,79,102,0,13,81,3993,3493,213,95,61,78,0,11,42,1534.9,1877.3,2478.1,2331.1,1696.6,1611.8,2469.2,2197.7,1751.2,1642.2,2514.2,2216.3,1789.6,1492.4,1643.5,1743,2487.1,1759.7,1551.9,2248.8,2033.8,1909.7
10,005,07-35,1384,885,307,155,4,7,1,1,24,1042,721,209,90,4,3,1,1,13,185.9,369.1,205.1,389.4,177.3,287,202.7,370,220.8,333.7,198.9,383.2,184.4,272.2,203.2,180.9,202.5,351.4,279.9,381.09999999999997,196,343.59999999999997
10,005,07-36,4336,3842,280,96,24,42,2,0,50,3526,3165,215,71,16,30,2,0,27,1301.3,1915.8,2057.7,2223,1529.6000000000001,1648.8,2039.5,2110.9,1491.9,1691.8,2052.4,2153.4,1572.6,1595.5,1397.1,1551.5,2049.8,1803.1,1622.1,2162,1721.2,1905.6
10,005,07-37,1996,1598,140,188,5,28,0,5,32,1481,1242,102,98,5,19,0,3,12,212,520.4,301.5,587.2,233,389.2,304,539.6,318.9,427,294.8,563,253.8,362.5,265.5,243.5,300.1,473.8,375.9,563.1,273.7,484.09999999999997
10,005,07-38,4407,3793,160,362,6,33,0,6,47,3640,3211,136,232,6,27,0,1,27,906,1958.7,1838.9,2688.6,1176.3,1770.9,1783.3,2607.4,1074.7,1750.3,1830.4,2600.1,1268.6,1665.2,989.8,1223.7,1817.5,1853.2,1718.2,2630.6,1412,2149.9
10,005,07-39,2713,1818,488,295,8,19,1,8,76,2072,1496,374,157,7,13,1,5,19,364.4,630,426.09999999999997,635.1,315.3,438.5,433.3,584.1,461.6,500.5,442.09999999999997,585.8,335,414.5,413.3,324.6,433.5,565.1,426.5,601.3,397.2,541.3
10,005,07-40,3811,2895,607,130,17,52,0,2,108,2854,2240,453,80,8,38,0,1,34,476.7,1058,578.1,1125.6,442,720.1999999999999,581.3,1060.1,636.9,865.6,604.6,1046.4,486.4,687,557.4,463.7,586.8,962.2,704.3000000000001,1077.3,544.4,936.8
10,005,07-41,4833,3768,395,312,138,50,3,5,162,4009,3300,297,190,116,38,3,3,62,993.9,1450.7,1583.2,1872.8,1024.3,1213.9,1535.9,1779.6,1128.9,1246.5,1568.1,1790.8,1088,1125.6,1060.9,1056.3,1562.3,1348.1,1168.9,1814.4,1275,1497.1
10,005,08-30,567,521,32,11,0,0,0,0,3,453,420,23,9,0,0,0,0,1,67.1,195.2,80.7,212.4,64.1,148.3,81.9,202.2,88,170.5,83,205.6,72.4,140.2,77.4,68.3,81.9,182.7,144.2,206.8,76.8,182
10,005,08-36,2244,1394,569,216,6,9,3,3,44,1645,1088,403,117,6,7,3,0,21,342.2,521.5,451.5,564.3,316.6,406.9,425.2,539.1,400.1,450,433.5,547.2,337.3,382.7,370.4,327.1,436.5,485.8,394.8,551.2,386.8,487
10,005,08-37,827,473,246,86,4,1,0,0,17,638,379,198,53,4,1,0,0,3,96.39999999999999,146.6,134.4,169.3,94.6,109,133.3,156.9,122.2,118.4,134.3,161.4,101.3,102.5,109.6,98.1,134,132.5,105.4,162.3,116.39999999999999,137.6
10,005,08-38,2545,1542,404,529,2,42,0,0,26,1982,1266,331,347,2,24,0,0,12,392.9,696.6,498.2,826.1,347.8,584.2,487.1,770.5,482.90000000000003,582,504.9,771.8,391,538,437.1,368.59999999999997,497.2,639,561.2,789.3,443.8,681.9
10,005,08-41,3025,2876,43,76,6,8,2,0,14,2739,2630,33,51,6,7,1,0,11,730,1084.7,1014.8,1277.6,675.3,830.7,987.9,1200.8,836.4,914.2,1004.5,1214.3,721.4,774.7,781.6,698.6,1003.1,999.4,803.9,1229.5,853.4,1040
10,005,09-33,1937,1748,47,97,5,15,0,1,24,1516,1396,36,60,4,7,0,1,12,264.1,719,441.8,806.6,273.7,569.7,440.2,772.8,339.7,657.3,438.8,800.4,310,533.3,301.7,291.5,440.2,688.1,551.7,793.5,358.4,694.3
10,005,09-41,1891,1590,88,156,4,5,2,6,40,1506,1320,60,102,4,4,2,1,13,338.3,615,450.40000000000003,672.6,327.5,492.3,450.40000000000003,619.8000000000001,383.9,534.5,449.59999999999997,637.7,357.6,459.40000000000003,361.2,342.09999999999997,450.1,574.6999999999999,476.4,642.7,393.6,575.6
10,005,10-33,914,712,96,79,3,5,0,2,17,685,568,55,46,3,4,0,1,8,118.9,324.7,199.5,364.6,123.7,257.6,199,349.09999999999997,153.2,297,198.29999999999998,361.8,139.79999999999998,240.9,135.9,131.7,199,310.7,249.4,358.7,161.9,313.8
