state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_gra,uss_16_dem_jud,uss_20_rep_ern,uss_20_dem_gre,gov_18_rep_rey,gov_18_dem_hub,atg_18_dem_mil,sos_18_rep_pat,sos_18_dem_dej,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
19,113,113049,2914,2558,141,88,12,52,2,1,60,2236,2050,69,49,7,35,2,0,24,534.5,776,526.3,863.9,665.7,658.7,517.4,837.4,411.2,722.9,877,476,653.1,717.3,751,850.9,600.1,444,521.9
19,113,113050,3280,3050,35,68,12,77,0,0,38,2306,2177,23,40,7,54,0,0,5,846.6,1037.5,972.9,1286,1119.6,804.8,980.6,1244.8,794.3,1054.1,1336.5,888.9,921.1,921.6,1104.1,1265.1,982.8,841.8,976.6999999999999
19,113,113051,2642,2320,78,115,19,70,3,0,37,1985,1804,45,63,8,53,0,0,12,528.4,767.2,592.2,911.7,712.6,611.2,581.4,897.9,471.8,771.3,932.8,545,676,689.6,793.2,904.7,620.6,508.5,586.7
19,113,113052,2533,2256,152,45,4,22,0,2,52,1918,1756,87,33,4,19,0,0,19,492.6,729.4,493,804.9,661.5,591.2,475.4,800.7,393.8,693.2,823.9,461.8,609.6,660.2,708.8,802.5,577.2,427.9,484.1
19,113,113053,3353,2647,370,124,5,53,18,2,134,2623,2222,212,78,4,45,10,2,50,557.2,875,545.1,1005.6,722.3,734.8,521.8,993,430.2,782.9,920.5,523.8,674.5,805.1,792.6,999.1,639.7,477.3,533.5
19,113,113054,2812,2610,85,51,3,12,0,1,50,2244,2138,45,32,2,11,0,0,16,636.3,835.1,622.3,975.6,789.8,697.7,610.2,948,499.3,801.7,964.3000000000001,560.3,722.3,766.6,829,961.8000000000001,713.1,529.8,616.2
19,113,113055,3006,2710,83,64,2,63,0,0,84,2253,2070,58,48,1,45,0,0,31,871.4,1008.6,899.3,1152.6,1113.5,815.9,887.5,1144.9,724.6,940.8,1193.5,804.4,852.3,912.3,995.7,1148.9,992.3,764.3,893.5
19,113,113056,3115,2791,127,63,4,77,4,0,49,2480,2273,88,43,3,61,3,0,9,721.3,907.1,741,1132.6,907.1,761.2,714.9,1111.7,576.3,929.5999999999999,1100,632.3,838.1,834,955.9,1122.1,814.3,604.2,728.1
19,113,113057,1041,899,50,44,1,6,0,0,41,753,689,28,20,1,5,0,0,10,197.6,290.6,209.3,352.2,258.1,244.5,203.2,346.8,156,287.2,335.4,178.9,257.3,267.4,293.6,349.3,227.9,167.5,206
19,113,113058,2254,2108,54,43,7,9,2,0,31,1779,1697,36,24,6,8,1,0,7,464.90000000000003,752.2,484.1,875.1,615.4,626,476.90000000000003,862.2,361.9,705.3,817.1,429.09999999999997,629.9,689,717.5,868.6,540.1,395.4,480.5
19,113,113059,2572,2274,116,49,10,34,0,0,89,1951,1791,72,32,8,22,0,0,26,373.4,680.1,420.8,766.2,464.6,560.6,379.1,778.6,265.9,660,722.1,301.6,614.4,619.7,666.1,772.7,418.7,283.5,400.9
19,113,113060,2398,2095,107,99,6,15,1,0,75,1768,1613,54,58,5,14,1,0,23,312.3,589.6,359.8,698,429.6,493.4,323.7,696.3,234.2,548.6,614.7,271.5,507.2,541.3,556.6,696.8,370.5,252.9,341.6
19,113,113061,3633,3347,37,66,6,113,1,0,63,2693,2519,25,40,4,71,1,0,33,1272.1,1230,1358.8,1535.3,1712.8,894.6,1474.4,1415.3,1268.3,1175.8,1628.2,1365.1000000000001,1020.6,1062.7,1274.8,1475.7,1492.4,1316.5,1416.7
19,113,113062,2456,2310,33,41,2,26,2,2,40,1964,1883,24,20,2,20,2,0,13,675.8,842,692.7,1000.4,909.4,656.5,724.5,956.5,628.9,810.1,1024,692.7,718,749.4,850.6,978.4,792.4,660.6,708.9
19,113,113063,3280,2715,286,124,5,32,10,3,105,2450,2162,144,68,4,29,6,3,34,518.9,809.6,559.1,900.1999999999999,685.3,675.2,550,886.6,446.59999999999997,745.5,890,482.8,691.7,742.7,775.7,893.3,602.2,464.3,554.6
19,113,113064,2548,2250,107,100,9,32,2,3,45,2038,1858,65,65,3,28,2,1,16,464.4,756.3,481.2,894.2,627.2,632.1,458.7,885.4,372.6,734.3,859.8,435.7,659.9,694.2,751.3,889.9,545.7,404.5,469.3
19,113,113065,2603,2307,71,103,7,36,8,3,68,2022,1867,42,55,6,24,5,1,22,500.1,699.1,531.4,780.8,680.6,568,515.7,782.6,402.5,633.8,770.9,457.7,575.8,633.8,660.1,782,590.2,430.5,523.7
19,113,113066,2503,2202,110,65,5,57,0,0,64,2103,1900,84,44,4,49,0,0,22,440.9,681.5,486.1,870.6,597.4,553,481.9,856.9,331.3,659.9,750,398,585.5,617.3,664.9,863.5,519.1,364.5,484.1
19,113,113067,3643,2904,232,116,7,278,0,0,106,2785,2341,129,70,5,199,0,0,41,738.8,954.5,801.1,1211.3,1027.5,722,830.4,1163.4,680.4,864.9,1093.6000000000001,752.2,770.3,838.2,909.9,1187.6,883,716,815.5
19,113,113068,2467,2245,44,80,4,55,2,2,35,1696,1577,27,40,2,37,1,2,10,555.1,617,587.9,766,789.4,446.4,622.7,725,541.6,597.2,782,613.6,505.6,531.8,628.2,745.7,672.4,577.4,605.4
19,113,113069,3908,3319,64,75,3,396,0,4,47,2558,2207,31,45,2,257,0,2,14,1121.1,1390.6,1249.7,1904.6,1562,1044.6,1320.9,1807.3,1076.5,1392.1,1754.2,1203.8,1220.3,1217.9,1455.7,1856,1341.7,1140.1,1286
19,113,113070,2302,2052,52,36,1,125,0,0,36,1684,1519,36,26,1,87,0,0,15,415.2,528,439.2,663.3,568.6,419.3,450.90000000000003,657,364.2,515.8,640.4,379.7,473.3,473.3,543.4,660.2,492,372.1,444.9
19,113,113071,2606,1921,143,223,8,209,8,3,91,2037,1574,92,151,5,179,6,0,30,451.4,682.4,482.2,754.5,602.6,561.8,479.3,741.2,389,620.7,749.6,415,577.7,622.3,649.5,747.6,527.4,402.3,480.8
19,113,113072,2741,1691,663,152,14,9,3,16,193,2003,1401,416,88,11,6,3,5,73,229.7,746.9,266.8,787.4,340.7,656.8,243.6,767.4,196.2,627.8,675.4,220.4,593.1,701.5,632.3,777.2,285.2,208.2,255.20000000000002
19,113,113073,2282,1502,474,127,14,19,1,7,138,1574,1166,273,64,12,12,1,3,43,233.5,602,239.7,639.9,338.7,519.1,233.2,620.2,201.6,524.6,578.7,224.9,489.8,560.3,530.9,630,286.3,213.1,236.6
19,113,113074,1792,1221,281,168,8,26,1,3,84,1368,1005,188,115,6,18,0,1,35,143.7,432.5,157.8,462.59999999999997,212.1,372.9,145.7,451.4,118.7,364.9,397.3,132.3,345.6,402.90000000000003,369.3,457,178.2,125.7,151.6
19,113,113075,2000,1723,125,65,8,25,0,6,48,1582,1415,72,44,6,19,0,3,23,325.9,495.90000000000003,354.7,599.1,422.7,419,347,595.2,284.4,490,578.6,313.2,445.8,457.4,504.9,597,374,298.59999999999997,351
19,113,113076,2457,2057,159,117,11,39,0,1,73,2039,1779,115,70,5,31,0,1,38,223.3,611,246.9,705.1,324.6,518.5,229.9,692.5,189.6,543.3,599.3,209.8,516.5,564.7,553.2,698.7,274,199.3,238.6
19,113,113077,2339,2126,86,53,4,19,2,0,49,1863,1740,57,31,0,13,1,0,21,388.4,797.3,384.2,960.4,575.3,651.2,385.8,924.5,350.2,756.6,846.9,404.4,686,724.1,763.3,942.8000000000001,482,377.4,385.09999999999997
19,113,113078,2075,1795,130,51,1,34,8,6,50,1631,1462,84,32,1,27,2,3,20,400,680,356.4,787.2,578.7,540.3,394.7,743.2,347.7,655.6,752,402.6,586.7,610.3,664.6,765.2,489.3,374.8,375.3
19,113,113079,2272,2166,36,28,2,13,3,0,24,1817,1760,20,16,1,7,3,0,10,567.8,881.5,529.6,1048.2,780.4,722.6,562.8,1003,535,875.8,1046.8,586.6,803.3000000000001,802.4,908.5,1025.3,674.3,561.2,545.9
19,113,113080,2401,2177,76,63,4,6,0,1,74,1721,1626,45,24,2,6,0,0,18,428.1,847.5,408,1009.8,601.9,708.6,424.6,986.6,378,856.9,965.8,429.8,784.9,778.5,868.9,998.1,515.8,404.2,416.4
19,113,113081,2360,2108,96,72,8,15,0,7,54,1869,1714,69,50,3,14,0,2,17,462.6,870.1,469.1,1003.5,635.2,726.6,476.2,989.6,406.2,854.8,967.1,460.6,777.9,798.4,866.7,996.6,549.1,433.6,472.3
19,113,113082,2487,2127,205,64,10,29,1,0,51,1896,1702,112,34,7,17,1,0,23,508.7,820.6,544.5,905.5,676.4,678.3,543,897.7,456.1,769.5,898,508.4,694.2,749.5,787.2,901.7,592.8,482.4,543.5
19,113,113083,2554,2368,69,48,5,20,2,1,41,1944,1839,45,30,4,14,1,1,10,681.1,947.5,655.4,1108.3,904.3,773.4,699,1061.8,635.4,916.3,1147.5,693.4,835.4,860.5,966.6,1085,792.6,664.4,677.1
19,113,113084,2450,2190,70,108,14,28,1,1,38,1830,1672,39,69,11,20,1,1,17,655,770,744,935,846,611.7,764.6,886.8,610.3,749.1,948.3000000000001,665.7,671.8,690.9,789.7,910.8000000000001,750.5,638.3,754.2
19,113,113085,1588,1471,24,15,1,61,0,0,16,1068,1001,16,9,0,39,0,0,3,464,452.9,540.2,584.8000000000001,604.1,344.2,568.5,543.9,453.8,444.9,596.7,489.09999999999997,390.4,398.3,477.5,564.6,534.1,471.6,554.4
19,115,115001,203,191,0,9,0,1,0,0,2,174,165,0,6,0,1,0,0,2,66.8,34.3,76.4,36.8,71.6,27.7,72.4,39.7,52.2,31.1,45.8,52.6,28.3,30.6,34.8,37.9,69,52.4,74.9
19,115,115002,280,241,0,39,0,0,0,0,0,212,189,0,23,0,0,0,0,0,81.1,42,92.8,45.3,87.7,34,88.5,48.1,63.7,37.5,56,64,34.7,38,42.4,46.7,84.1,63.9,91.1
19,115,115003,2960,1681,28,1141,1,79,0,4,26,2183,1358,25,711,0,72,0,1,16,545.9,484.4,658.7,506.4,609.8,411.8,612.8,520.5,447.8,406.9,559.7,446,388,447.4,450.6,514.2,576.7,446,636.7
19,115,115004,683,467,1,199,3,6,0,1,6,477,365,1,103,2,3,0,1,2,182.3,94,209.4,101.9,197.1,76.1,199.4,108.6,143.6,84.6,125.8,144.3,77.7,84.6,95.4,104.9,189.20000000000002,144.1,205.3
19,115,115005,1063,984,5,63,3,6,0,0,2,800,763,2,29,3,3,0,0,0,283.8,137.1,327.8,147.5,296.8,132.9,294.8,154.5,191.9,116.4,169,194.8,108.2,135.2,130.1,150.5,290.5,192.7,312.5
19,115,115006,384,349,0,20,2,0,7,0,6,282,263,0,8,2,0,4,0,5,100.39999999999999,48.6,115.3,51.6,104.6,47.1,104,54.6,67.7,40.9,59.300000000000004,68.5,38,47.8,45.8,53,102.60000000000001,67.89999999999999,110.2
19,115,115007,867,825,0,29,5,1,0,0,7,667,642,0,17,4,1,0,0,3,237.4,114.6,272.5,123.4,247.7,110.9,245.5,128.8,160.1,96.4,140.4,162,90.1,112.89999999999999,108.1,125.8,242.6,160.7,260
19,115,115008,255,238,0,3,7,0,0,1,6,202,196,0,3,2,0,0,1,0,85.3,39.5,94.10000000000001,41,91.8,33.4,89.10000000000001,42.2,62.3,37.5,54,64.5,32.9,36.3,41.2,41.5,89.10000000000001,63.1,92
19,115,115009,334,320,0,9,0,0,0,0,5,218,214,0,3,0,0,0,0,1,92,42.800000000000004,101.8,43.9,99.2,36.3,96.2,45.3,67,40.4,58.3,69.4,35.7,39.6,44.2,44.300000000000004,96.2,67.9,99.1
19,115,115010,2755,2485,13,226,4,7,0,1,19,2047,1899,11,120,3,5,0,1,8,865.8,397.4,955,414.2,929.2,339.5,900.7,428.1,631.2,378.7,547.2,653.9,333,368.7,417.1,418.1,899,642.1,927.8
19,115,115011,1198,1150,5,32,1,1,0,0,9,882,856,4,13,1,1,0,0,7,401.5,161.4,450.9,151.7,431.8,135.2,422,174.8,300.8,150.5,240.2,305.7,136.1,146.7,176.3,162.2,413.9,303.1,436.5
19,115,115012,203,182,0,21,0,0,0,0,0,151,139,0,12,0,0,0,0,0,68.8,27.6,77,25.8,74.1,23.2,72.4,30.099999999999998,51.3,25.8,40.9,52.3,23.3,25,30.2,28,71,51.699999999999996,74.7
19,115,115013,202,196,0,6,0,0,0,0,0,149,145,0,4,0,0,0,0,0,56.9,29.7,65.5,31.7,61.5,23.7,62.3,34.3,44.7,26.7,39.4,44.8,24.4,26.3,29.8,32.7,58.9,44.8,64.4
19,117,117001,239,239,0,0,0,0,0,0,0,186,186,0,0,0,0,0,0,0,89,31.6,105.5,33.6,95.3,28.6,103,35.3,74.3,31.1,63.7,75.8,28.6,29.7,40.9,34.5,91.8,74.8,103.9
19,117,117002,267,264,2,0,0,0,0,0,1,201,199,1,0,0,0,0,0,1,93.3,37.6,109.2,39.9,93.9,34.699999999999996,104,40.2,80.7,36.1,62.3,81.4,34.4,35.7,43.800000000000004,40.2,93.5,80.9,106.5
19,117,117003,519,508,0,8,0,1,0,0,2,397,390,0,4,0,1,0,0,2,184.1,74.1,216,78.7,185.3,68.1,205.4,79.4,159.5,70.8,123.4,160.9,67.5,70.4,86.60000000000001,79.2,184.4,159.9,210.2
19,117,117004,229,220,0,8,0,1,0,0,0,187,181,0,6,0,0,0,0,0,86.8,34.9,101.9,37.1,87.3,32,96.7,37.4,75.1,33.5,58.1,75.7,31.8,33,40.7,37.3,86.89999999999999,75.1,99
19,117,117005,234,232,0,1,0,1,0,0,0,187,186,0,1,0,0,0,0,0,86.8,33.6,98.8,33.2,89.7,30.400000000000002,91.9,34.4,70.9,36.9,65.1,69.7,34.5,31.7,45.5,33.800000000000004,87.9,70.6,95.1
19,117,117006,517,511,1,0,1,0,0,0,4,403,401,1,0,1,0,0,0,0,201.6,74.6,234.8,78.3,215.2,62.7,225.8,78.9,179.8,72,147.8,185.5,62,68.5,93.89999999999999,78.8,208.5,182.9,230.4
19,117,117007,4321,4226,7,50,1,9,3,0,25,3257,3194,3,34,1,6,3,0,16,1195.1,623.4,1419.8,643.9,1310.1,522.7,1326.9,651.4,910.1,550.9,984.1,939.6,497.8,573.1,677.1,648.1,1251.6,924.8,1372.4
19,117,117008,488,482,1,3,0,0,0,0,2,381,377,1,2,0,0,0,0,1,202.2,62.699999999999996,173.4,65.7,210.7,52.8,160.9,63.8,166.3,67,144.4,172.70000000000002,55.1,57.5,88.9,64.8,206.1,170,167.4
19,117,117009,429,414,2,4,1,0,0,0,8,346,335,2,4,1,0,0,0,4,166.2,59.3,196,62.7,177.6,53,191.3,65.9,138.2,57.6,118.6,140.6,52.9,55.7,75.5,64.6,171.20000000000002,138.6,193.1
19,117,117010,310,305,0,4,0,0,0,0,1,231,228,0,2,0,0,0,0,1,110.6,39.3,130.7,41.7,118.7,35.2,127.60000000000001,44.300000000000004,92.3,38.4,79.5,93.4,35.2,36.5,50.5,43.6,114.1,92.4,128.1
19,117,117011,258,254,0,0,0,1,0,1,2,173,171,0,0,0,1,0,1,0,92.4,28.2,78.6,29.7,95.7,24.5,72.6,28.6,75.7,31.1,65.9,78.5,25.099999999999998,26.4,40.6,29.3,94.60000000000001,77.3,76.4
19,117,117012,366,365,0,0,0,0,0,0,1,257,256,0,0,0,0,0,0,1,128.6,47.7,150.5,50.199999999999996,137.8,40.2,144.1,50.9,114.7,46,94.10000000000001,118.2,39.5,43.6,60,50.9,133,117,146.7
19,117,117013,167,165,0,0,0,2,0,0,0,127,125,0,0,0,2,0,0,0,58.9,23.1,67.2,22.7,61.199999999999996,20.6,62.6,23.3,48.3,25.2,43.8,47.2,23.7,21.7,30.8,22.9,59.4,48.2,64.4
19,117,117014,554,535,2,11,6,0,0,0,0,390,381,1,4,4,0,0,0,0,181.4,70.1,205.70000000000002,69.4,187.1,63.9,191.70000000000002,71.1,147.6,77.4,135.2,145.5,72,67.1,95.1,69.9,183.2,146.9,197.6
19,119,119001,311,302,0,8,0,0,0,0,1,222,218,0,4,0,0,0,0,0,109.4,50.6,131.6,56.4,114.9,43.3,121,54.6,92.2,47.9,81.60000000000001,87.7,45.5,46.8,59.2,55.3,111.6,89.3,126.2
19,119,119002,309,306,0,1,0,0,0,0,2,219,217,0,1,0,0,0,0,1,161.3,25.9,162.3,34.4,165.7,23,161.1,32,137,25.7,74.8,129.7,28.7,24,43.2,33.4,163.8,133.4,161.70000000000002
19,119,119003,866,850,0,10,1,2,0,0,3,621,612,0,6,1,2,0,0,0,304.3,141.1,366.4,156.3,321.3,118.9,338.1,154.4,256.5,133.8,229.5,243.4,129.1,130.6,164.4,155.3,313.8,249.7,353
19,119,119004,177,164,0,11,0,2,0,0,0,113,104,0,7,0,2,0,0,0,65.8,11.6,72.3,13.7,66.4,9.8,69.1,15,53.2,11.6,28.6,52.800000000000004,9.3,10.5,16.7,14.6,66,53.1,71
19,119,119005,294,275,1,16,1,1,0,0,0,197,189,1,7,0,0,0,0,0,147,23.4,147.1,31.3,151.6,21.2,146.2,28.8,125.3,23.2,68.3,118.3,26.3,22,39.4,30,149.20000000000002,121.8,146.5
19,119,119006,266,265,0,0,0,0,0,0,1,191,190,0,0,0,0,0,0,1,108,19.3,120.5,22.6,109.3,16.3,114.4,25.7,87.1,20,47.2,86.6,14.8,18.1,27.7,24.1,108.6,86.9,117.7
19,119,119007,136,134,0,0,0,2,0,0,0,94,92,0,0,0,2,0,0,0,55.2,8.6,61.8,10.1,55.6,7.4,58.9,11.5,46,8.6,24.4,45.300000000000004,6.9,7.6,13.7,10.6,55.300000000000004,45.7,60.3
19,119,119008,634,617,0,8,0,0,0,1,8,471,464,0,3,0,0,0,0,4,298.5,33.1,339.2,40.5,300.8,28.9,323.1,46.8,265.8,33.8,136.1,256.9,30.3,30.3,66.7,43.4,299.2,260.4,331.6
19,119,119009,262,256,0,0,0,1,0,1,4,193,190,0,0,0,0,0,1,2,119.8,15.9,128.6,18.6,122.39999999999999,12.8,124.7,19.3,96.2,13.5,46.3,93.89999999999999,12.7,14.3,23.6,19.1,121,95.8,127.2
19,119,119010,219,219,0,0,0,0,0,0,0,171,171,0,0,0,0,0,0,0,105.4,14.5,113.8,17.3,107.8,12,110.2,17.7,84.7,12.7,41.8,82.7,11.9,13.6,21.8,17.3,106.4,84.2,112.3
19,119,119011,236,229,0,6,0,0,0,0,1,156,154,0,2,0,0,0,0,0,92.7,17.8,100.6,22.6,93.9,15.6,99,22,75.2,17.8,44,74.9,15.6,16.8,25.7,22.4,93.4,75,99.5
19,119,119012,2549,2479,4,45,2,3,0,1,15,1928,1886,2,29,2,2,0,0,7,1117.4,214.2,1229.7,256.7,1142.2,176.9,1187.6,262.4,908.9,212.6,514.2,901.5,177.5,196.1,301.3,259.7,1130.5,905.1,1208.6
19,119,119013,392,391,0,0,1,0,0,0,0,227,226,0,0,1,0,0,0,0,134.3,26.2,146.9,33.4,136.8,22.7,143.9,31.8,109.39999999999999,26.1,64,109,22.7,23.8,37.4,32.9,135.3,109.1,144.7
19,119,119014,338,326,0,11,0,0,0,0,1,214,207,0,6,0,0,0,0,1,163.6,18.8,172.3,23.3,168.1,16.1,171,21.8,142.6,16.7,62.8,137,18.8,16.5,32.7,22.5,166.2,140.3,171.5
19,119,119015,232,229,0,1,1,0,0,0,1,173,170,0,1,1,0,0,0,1,105.7,26.7,118.6,29.9,109.7,22.1,114.3,28.8,88.5,24.1,54.4,85.4,23.1,24.3,34,29.2,107.8,87,116.39999999999999
19,119,119016,275,274,0,0,0,1,0,0,0,181,180,0,0,0,1,0,0,0,119.8,17.5,130.8,19.9,122.9,13.3,128.1,18.2,94.8,14.5,45.9,93.9,12,15.2,23.8,19,121.4,94.4,129.2
19,119,119017,322,320,0,2,0,0,0,0,0,207,205,0,2,0,0,0,0,0,161.7,11.1,179.6,11.2,165.8,8.5,178.4,11.1,144.4,7.2,48.5,140.9,7.6000000000000005,9,20.8,11.1,164.8,143.5,178.8
19,119,119018,814,796,0,11,1,1,0,0,5,636,625,0,8,1,0,0,0,2,387.7,73.5,417.1,86.10000000000001,396.9,56.5,406.1,77.6,284.4,63.7,166.7,284.8,50,64.7,93.1,82.10000000000001,392.4,284.7,411.6
19,119,119019,898,873,0,22,0,1,0,0,2,629,619,0,9,0,0,0,0,1,489.6,35.6,545.3,34.8,504.6,26.8,540,34.6,436.4,22.2,147.7,426.3,23.9,30.1,63.8,34.8,498.2,432.2,542
19,119,119020,196,174,0,22,0,0,0,0,0,142,133,0,9,0,0,0,0,0,84.1,16.3,91.5,20.5,85.8,14,89.9,19.8,68.2,16.1,39.8,67.7,14.4,15.3,23.6,20.1,85.1,67.8,90.6
19,119,119021,309,294,0,8,0,1,0,0,6,204,195,0,5,0,1,0,0,3,126,17.5,135.9,19.3,129.6,13.5,132,20.4,101.5,14.1,49.3,99.2,13.2,16.2,24.7,20,127.2,100.7,133.9
19,119,119022,243,227,0,6,0,8,0,0,2,184,173,0,3,0,6,0,0,2,114.2,15,122.7,17.9,116.6,12.3,118.9,18.4,91.8,12.9,44.199999999999996,89.3,12.200000000000001,13.6,22.5,18.2,115.3,91.6,121.6
19,119,119023,1080,1047,2,24,1,2,0,0,4,837,813,2,18,1,2,0,0,1,518.6,69.4,559.2,77.9,530.1,57,541.4,84.10000000000001,414.40000000000003,60.1,201.1,404.8,56,63.5,105.3,80.9,524.3,409.9,550.2
19,119,119024,223,220,2,0,0,0,0,0,1,166,165,0,0,0,0,0,0,1,103.1,13.6,110.5,16,105.3,10.9,107.2,16.6,82.9,11.8,39.9,80.6,10.9,12.2,20.2,16.5,104.1,82.7,109.2
19,121,121001,333,328,0,3,0,0,0,0,2,243,241,0,1,0,0,0,0,1,113.8,59.8,138,69.2,132.8,47,137,68.5,100.9,56.4,100.8,101.60000000000001,51.300000000000004,52.1,70.6,68.8,122.6,101.10000000000001,137.5
19,121,121002,348,340,4,4,0,0,0,0,0,254,252,1,1,0,0,0,0,0,119,62.6,144.3,72.1,139,48.9,143.4,71.4,105.7,58.9,105.5,106.4,53.800000000000004,54.6,73.7,71.7,128.4,106.10000000000001,143.9
19,121,121003,1450,1414,2,12,0,7,0,2,13,992,973,0,7,0,6,0,0,6,469.9,243.6,565.5,279.9,542.3,189.2,561.7,274.3,414.8,228,414.2,420,212.9,216.9,285.3,277.2,505,417.6,563.7
19,121,121004,524,512,0,3,6,0,0,0,3,395,392,0,1,1,0,0,0,1,230.1,110.5,300.9,141.6,260,86.2,297.4,141.5,221.2,118.1,195.3,224.7,104.4,97.9,139.3,141.6,243.8,223.4,298.9
19,121,121005,747,724,5,2,0,13,0,0,3,542,530,5,1,0,6,0,0,0,314.9,150,414,195.3,357.2,119.5,408.1,194.6,304,161.3,267.9,309.6,143.9,134.7,191.2,194.9,336,306.7,411.3
19,121,121006,672,653,1,15,0,2,0,0,1,477,469,0,8,0,0,0,0,0,234.3,120.10000000000001,308,135.7,252.2,104.2,296.9,136.7,224.7,121.1,208.8,222.5,113.2,111.6,147.4,136.3,242.29999999999998,223.7,301.8
19,121,121007,635,619,1,4,3,0,1,0,7,492,482,1,3,2,0,1,0,3,242,124.2,317.7,139.8,260.2,108,306.2,140.9,231.79999999999998,124.8,214.6,229.6,116,115,151.4,140,250.2,230.8,310.9
19,121,121008,58,56,0,1,0,1,0,0,0,42,40,0,1,0,1,0,0,0,20.7,10.8,27,12,22.200000000000003,9.2,26.1,12,19.8,10.8,18.2,19.7,9.799999999999999,9.8,12.8,12,21.2,19.7,26.4
19,121,121009,503,492,0,4,0,1,0,1,5,363,355,0,3,0,1,0,0,4,186.4,72.5,214.1,93.10000000000001,196.3,62.4,206.7,93.10000000000001,165.2,84.9,144.7,168.29999999999998,72.6,67.3,100.7,93.10000000000001,192,167.4,209.9
19,121,121010,5190,5014,9,106,10,20,0,0,31,3797,3705,6,57,7,11,0,0,11,1486.9,939.1,1769.6,1110.3,1710,750.8,1675,1113.9,1259.4,976,1501.3,1340.6,847,843.8,1109.4,1111.6,1599,1299.6,1721.6
19,121,121011,262,249,0,9,0,1,0,0,3,190,183,0,5,0,1,0,0,1,97.8,38,112.5,48.4,103.3,32.2,108.2,48.4,86.4,44.5,76,88,38,34.7,53.3,48.4,100.80000000000001,87.9,108.8
19,121,121012,234,230,4,0,0,0,0,0,0,177,177,0,0,0,0,0,0,0,96.3,25.4,106.5,33.4,99.1,23.8,100,35.4,76.9,28.7,59,76.2,25.5,24.7,37.4,34.5,97.8,76.8,102.5
19,121,121013,606,597,0,4,0,1,0,0,4,451,447,0,2,0,1,0,0,1,231.5,89.9,266.2,116,243.70000000000002,77.8,257.09999999999997,116,205.4,105.2,179.9,209.4,90.3,83.9,125.7,116,237.7,207.9,261.09999999999997
19,121,121014,719,704,1,5,1,1,0,0,7,519,511,1,2,1,1,0,0,3,255,131.1,335.3,147.5,274.3,113.9,323.2,148.3,244.4,131.5,226.6,242.2,122.6,121.2,159.9,147.9,263.3,243.7,327.9
19,121,121015,1457,1408,14,17,1,1,0,0,16,1081,1058,3,11,1,1,0,0,7,511.6,259.9,637.3,276.4,557.3,216.2,599.2,284.9,471.90000000000003,251.3,432.4,447.7,251.3,238.1,311.8,280.2,533.7,459.8,618.2
19,121,121016,962,937,4,3,2,3,0,2,11,644,627,2,3,2,3,0,1,6,340.4,121.7,393.6,124,356.2,107.1,368,135.6,287.3,113.9,233.2,274.8,114.6,114.6,154,129.1,348.2,281.1,380.5
19,121,121017,408,401,0,5,0,0,0,0,2,308,304,0,3,0,0,0,0,1,163.3,58.5,187.9,59.699999999999996,170.9,50.9,175.5,64.7,137.1,54.800000000000004,111.3,131.7,55.1,54.3,74,61.8,166.70000000000002,134.8,181.5
19,121,121018,290,290,0,0,0,0,0,0,0,225,225,0,0,0,0,0,0,0,123.10000000000001,33.1,135.3,41.8,125.8,29.9,127.3,45,97.5,37.2,74.7,96.8,33.1,32.3,48.2,43.9,124.5,97.4,130.1
19,121,121019,281,265,0,0,3,0,0,0,13,219,212,0,0,3,0,0,0,4,119.4,31.7,131.5,41.1,122.5,29.4,123.8,43.8,95.2,35.8,73.2,94.6,31.8,31,46.5,42.7,120.8,95.1,126.3
19,123,123001,472,463,0,5,0,3,0,0,1,321,316,0,3,0,2,0,0,0,173.70000000000002,49.4,198.6,49.9,179.9,45.300000000000004,189.9,52.4,142.6,42.9,103.4,143.20000000000002,39.1,47.4,62.6,50.5,176.8,142.70000000000002,194.4
19,123,123002,378,371,1,4,0,1,0,0,1,264,262,1,0,0,1,0,0,0,142.8,40.7,163.6,41.1,148,37.2,156.5,43.3,117.2,35.5,85,117.7,32.2,39.2,51.6,41.6,145.6,117.30000000000001,160.2
19,123,123003,1293,1278,0,4,5,0,0,0,6,967,958,0,2,5,0,0,0,2,522.1,147.6,600.1,151.5,542.8,135.3,571.3,158.3,428.2,129.1,313.3,432.5,119.4,141,187.5,154.4,532.6,429.6,585.2
19,123,123004,331,323,0,3,0,4,0,0,1,234,231,0,1,0,2,0,0,0,120.9,24.6,138.9,25.3,126.3,20.2,132.7,28.4,109.6,21.4,70.5,106.8,19.7,21.9,37.2,26.900000000000002,123.60000000000001,108.5,135.3
19,123,123005,138,131,0,3,0,4,0,0,0,101,97,0,1,0,3,0,0,0,52.2,10.4,60.2,10.8,54.400000000000006,8.9,57.199999999999996,12.1,47.3,9.4,30.3,46.1,8.9,9.5,16,11.1,53.400000000000006,47,58.4
19,123,123006,159,158,0,0,1,0,0,0,0,129,128,0,0,1,0,0,0,0,66.8,13.5,76.5,14,69.9,10.9,73.1,15.7,60.4,11.8,39,58.7,10.9,12,20.3,14.8,68.3,59.8,74.3
