state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_lan,uss_16_dem_wor,uss_20_rep_inh,uss_20_dem_bro,gov_18_rep_sti,gov_18_dem_edm,atg_18_rep_hun,atg_18_dem_myl,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
40,097,30,209,149,10,11,20,1,0,0,18,168,126,9,7,13,0,0,0,13,55.800000000000004,18.9,65.2,18.3,55.4,16.7,62.6,18.3,41.8,22.7,47.9,18.4,17.9,20.6,18.3,55.5,44.9,63.9
40,097,31,2077,1447,20,44,417,8,1,0,140,1669,1238,17,28,287,7,1,0,91,555.3,188.6,649.7,179.2,552.5,166.5,621.1,180.8,413.2,223.6,476.7,182.1,176.9,201.9,179.6,554.7,445.4,636.4
40,097,34,1347,818,0,29,324,1,0,0,175,1069,711,0,16,229,1,0,0,112,322,101.8,369.2,102.8,304.8,106.9,340.3,107.3,188.9,122.9,218.9,106.9,104.3,114.4,105,313.2,204.1,353.6
40,097,35,1089,565,0,2,435,0,0,0,87,813,462,0,2,292,0,0,0,57,251,77.7,274.8,77.6,236.7,85.1,247.29999999999998,89.1,152.7,108.7,176.4,90.60000000000001,81.4,99.2,83.7,243.9,163.9,260.2
40,097,36,2900,1556,4,31,991,2,0,0,316,2107,1251,1,17,652,1,0,0,185,651.6,201.3,713.4,200.8,612.2,221.6,641.4,232.1,394.3,281.2,457.5,235.3,211.7,257.8,216.7,632.1,425.4,676.3
40,097,37,2661,1532,0,36,855,21,0,0,217,1982,1259,0,21,552,10,0,0,140,792,197.6,837.3,198.2,759.4,219.6,789.7,224.6,539.8,254.6,594.1,223.7,208.1,239.1,211.1,775.1,567.5,812.4
40,097,39,1678,932,2,57,511,2,1,0,173,1190,738,2,28,323,2,0,0,97,412.1,151.3,475.1,144.8,402.1,159,434.8,168.4,270.3,205.4,299.6,187.4,154.3,196,156.3,407.1,284.5,455.8
40,097,101,2688,1876,14,135,441,5,1,6,210,2022,1509,13,84,286,2,1,2,125,542.8,218.5,570.8,239,552.6,190.2,524.1,262.1,336.6,262.7,381.7,231.6,204.1,247,250.2,547.5,359,547.3
40,097,121,2810,1938,16,128,529,6,2,2,189,1982,1470,3,61,322,5,1,1,119,686.9,197.8,731.3,239.8,671.8,204.4,656.9,266.4,455.1,302.3,527.2,251.7,201,276.1,253.1,679.1,490.7,693.6
40,097,130,354,297,0,5,36,0,0,0,16,270,230,0,2,27,0,0,0,11,90.8,28.900000000000002,108,27,88.7,30.4,100,31.8,71,34.5,79.2,28.8,29.6,31,29.3,90.1,75.5,104.6
40,097,131,222,159,0,0,44,1,0,0,18,179,137,0,0,27,1,0,0,14,60.1,19.400000000000002,71.7,17.8,59,20.3,66.2,21,46.9,22.900000000000002,52.4,18.9,19.6,20.7,19.3,59.5,49.9,69.3
40,097,132,1081,755,3,66,169,16,0,0,72,796,592,3,37,106,9,0,0,49,225.3,88.8,242.1,110.6,234.70000000000002,76.7,226.9,116.10000000000001,152.1,113.4,177.1,99.2,82.8,106,113.4,229.9,164.7,234.6
40,097,241,2242,1656,15,65,321,19,0,0,166,1726,1355,10,36,206,16,0,0,103,703.5,252.20000000000002,754,274.8,729.4,230.4,706.2,295.5,485.6,335.2,572.6,264.7,241.5,299.7,285.1,716.1,528.6,730.3
40,097,242,1446,1047,7,91,213,8,0,2,78,1055,794,6,59,139,7,0,2,48,420.3,134.5,488.9,157.5,414.90000000000003,122.6,437.2,182,279.2,220.3,349.8,169.8,128.4,195.2,169.9,417.7,314.6,463.2
40,097,311,1826,1025,2,44,580,16,3,0,156,1317,817,2,20,371,8,3,0,96,417.8,135.4,481.7,129.2,390.3,148.1,441.5,144.8,289.9,164.1,317.3,142,141.7,152.8,136.8,404,302.3,461.2
40,099,4,1320,1075,10,19,149,1,0,1,65,1074,919,6,9,98,1,0,1,40,597.9,123.4,693.1,132.7,584.9,118.9,669.7,132.7,452.5,181.5,513.9,132.7,120.7,156,132.7,591.4,482.9,680.4
40,099,5,1945,1585,23,70,199,2,0,2,64,1469,1260,19,38,116,2,0,2,32,519.1,147.7,625.8,173.9,523.2,130.4,587.7,193.6,358.1,194.7,387.8,181.1,138.5,186.1,182.6,520.5,372.4,606.1
40,099,7,1835,1342,78,46,226,19,0,0,124,1360,1055,61,27,142,13,0,0,62,548.5,159.2,615,161.2,544.1,146.5,577.4,180.8,358.8,195.9,398,177.2,152.6,186,169.5,545,376.9,594.4
40,099,9,874,658,5,49,108,0,0,0,54,683,527,3,30,83,0,0,0,40,309.2,74.9,316.6,71.7,322.40000000000003,59.2,299.8,83.9,184.8,111.7,232,80.1,67,95.5,77.2,315.9,208.1,308.5
40,099,10,1359,1096,15,36,138,0,0,0,74,1087,900,15,22,101,0,0,0,49,377.5,108.3,396.4,119,370.2,100.7,382.8,124.3,252.1,124.39999999999999,278.6,108.2,103.8,115.9,120.6,374.3,264.8,389.4
40,099,12,610,508,5,10,54,0,0,0,33,472,409,3,9,33,0,0,0,18,272.5,47.8,292.5,47.1,273.4,46.3,282.6,54.199999999999996,180.70000000000002,87.1,206.9,63.1,47.1,75.3,50.4,272.9,194.1,287.6
40,099,14,431,348,0,4,48,2,0,0,29,322,263,0,3,35,2,0,0,19,132.8,33.1,156.7,39.2,121.5,46,160.3,35.2,90.6,44.6,96.3,46,38.4,45.4,36.4,126.5,93.6,159.1
40,099,15,1437,1067,14,100,156,2,2,1,95,1084,837,12,68,108,2,2,1,54,376.8,108.6,395.4,121.1,368.8,101.1,382.9,125.7,253.5,125.3,279.4,108.4,104.7,117.3,123,373.5,266.3,388
40,099,17,170,115,4,6,30,1,0,0,14,128,98,1,3,12,1,0,0,13,78.6,14,73.89999999999999,14,83.5,12.3,66.6,20,46.5,22,56.5,17.1,13.4,19.5,16.9,80.4,51.300000000000004,70.5
40,099,18,1273,867,10,160,140,5,0,1,90,941,693,6,95,96,3,0,1,47,326.5,84.7,338.5,86.5,322.4,76,320.2,94.1,203,103.5,232.8,88.8,79.3,96.6,89.7,324.9,216.2,330.2
40,099,20,1099,823,3,42,127,14,0,0,90,811,649,3,26,75,10,0,0,48,320.5,90.3,358.40000000000003,93.1,326,81.5,337.3,103.10000000000001,186.9,125.7,217.3,105.3,85.7,116.3,97.5,324.2,201.8,348.9
40,099,21,1135,757,9,120,195,1,1,1,51,836,593,7,74,128,1,1,1,31,330.3,93.3,370,96,335.8,84.2,347.7,106.3,192.4,130,224.5,108.7,88.3,119.7,100.9,333.8,208.6,359.8
40,101,2,3013,1684,144,430,476,16,0,0,263,2145,1334,94,231,322,13,0,0,151,356.3,249,344.5,257.9,362.8,220.9,318.2,258.9,173.7,257.3,216.9,230.9,234.8,241.1,258.2,359.6,194.5,330.8
40,101,5,3083,1750,188,453,483,14,0,0,195,2344,1474,136,260,333,9,0,0,132,389.3,272.3,376.7,281.9,395.7,241.9,348.2,283.2,190.5,280.9,237.8,251.1,257.3,264.8,282.3,392.1,213.6,362.7
40,101,7,3429,2343,111,202,574,25,0,0,174,2678,1971,81,112,374,19,0,0,121,966.9,505.1,1019.8,533.9,1010.5,449.6,953.1,571.1,616.5,673.9,792,517.2,477.2,595,551.9,989.3,704.4,986.7
40,101,9,3928,2476,310,190,648,50,2,0,252,3103,2111,228,107,452,43,2,0,160,1117.5,497.8,1112.4,545.4,1168.1,442.1,1049.6,573.3,705.9,652.4,869.9,501.8,470.09999999999997,576.4,558.8,1143,787.8,1081.1
40,101,11,3034,1552,211,460,576,6,1,4,224,2164,1251,148,279,361,5,1,1,118,359.3,228.7,387.6,231.4,354.7,197.1,351,230.8,201.5,246.4,254.5,215.7,214.3,229.1,230.9,356.9,226.3,369.3
40,101,13,2754,1782,107,183,487,10,2,0,183,2139,1493,81,99,339,9,2,0,116,524.8,282.2,580.4,311.6,532,279.9,549.8,316,318.1,359,402.2,298,280.8,328.4,313.5,528.8,359.4,565.8
40,101,17,1700,622,709,86,140,9,0,0,134,1292,546,529,56,94,5,0,0,62,94.1,277,90,237.8,93.1,257.3,85.4,232.5,54.4,219,77,201.20000000000002,267,209.3,235.1,93.3,64.8,87.7
40,101,21,3318,1253,1177,213,363,41,2,0,269,2347,1048,774,105,233,29,2,0,156,266.2,505,301.2,497,306.8,441.6,281.6,476,150.7,469,207.6,431.3,473,450.4,486.3,285.4,178.9,291.7
40,101,22,2975,1780,424,86,461,15,0,1,208,2313,1503,310,59,301,12,0,1,127,569.7,421.8,628.4,460.3,589.8,363.2,610.8,451.9,370.4,506.2,494,394,391.2,450.1,456.5,579.3,431.9,620
40,101,23,2903,841,1435,116,226,31,1,0,253,2073,651,1052,70,137,23,1,0,139,190.1,659.5,201.1,614.9,210.6,607,207.3,591.6,119.3,563,151.4,546.8,633.6,557,601.8,199.9,133.5,204
40,101,28,1492,516,612,44,169,4,0,3,144,1041,427,423,15,104,4,0,1,67,204.1,252.3,224,237.1,222.1,230.7,226.9,230.7,139.2,245.8,175.5,221.5,240.2,232.7,233.5,212.3,157.3,225.3
40,101,33,3625,2451,280,109,435,1,0,4,345,2641,1889,220,50,276,1,0,4,201,844,264.4,1036,295.5,795.8,272.9,965.6,334.8,581.8,323.5,654.8,266.9,269.1,294.2,312.2,819.7,616.3,1001.7
40,101,36,2329,1255,648,119,252,5,4,0,46,2196,1212,598,109,225,4,4,0,44,95.3,137.5,124.2,151.6,93.2,130.1,115.4,149.1,68.10000000000001,132.6,80.8,121.60000000000001,133.1,126.7,150.5,93.9,74.8,120
40,101,37,1849,1214,133,52,341,8,0,1,100,1438,1019,107,20,219,8,0,1,64,480.3,226.1,539.5,202.9,499.1,196.3,509.7,214.3,321.1,278.7,394.6,216.9,210.9,247.3,208.3,489.9,358.4,524.9
40,101,38,2945,1785,386,116,458,47,1,3,149,2418,1538,307,88,343,35,1,3,103,655.1,397.1,718.5,371.6,727.7,341.3,711.2,377.5,446.7,486,607.8,343.2,369.5,414.6,374.7,691.9,526.9,715
40,101,40,4373,2763,71,140,1011,5,0,1,382,3120,2138,45,79,625,5,0,1,227,1176.8,403.5,1354,454.5,1186.6,365.8,1262.5,492.8,796.4,612.7,989.5,441.3,383.3,526.8,473.9,1181.8,892.8,1307.2
40,101,41,1606,958,18,159,343,3,1,1,123,1204,800,12,98,211,3,1,0,79,438.3,155.20000000000002,512.8,172.9,440.6,139.9,479.5,187.3,293.5,231.1,364.7,169.2,147.2,199.5,179.9,439.3,329.3,495.4
40,101,44,994,646,8,20,243,1,0,0,76,788,556,2,7,171,1,0,0,51,363.5,89.2,441.2,73.2,335.9,106,402.2,96.5,251.5,134.8,274.3,119.7,97.8,126.3,84.5,349.5,262.3,420.9
40,101,45,1191,826,14,9,275,2,0,0,65,912,693,8,4,158,2,0,0,47,397,145.8,437.29999999999995,150.6,403.4,143.7,420.9,155.6,269.2,207.3,335.7,142.9,144.8,175,153,400,302.3,428.7
40,101,46,2453,1644,59,89,433,13,2,2,211,1812,1327,47,43,267,10,1,2,115,765.6,266.2,750.9,268.1,779.6,248.6,699.8,292.6,454.2,371.5,572.2,263.4,257.6,317.8,280.4,772.9,513.5,725
40,101,47,2025,1053,375,83,323,15,0,1,175,1443,860,253,39,189,12,0,0,90,399.6,268.9,398.9,255.8,411,248.8,369,273.1,244.6,283.3,302.4,246.2,258.5,264.4,264.9,405.7,273.4,384.5
40,101,49,2706,1724,62,72,585,33,2,3,225,1943,1356,43,40,349,25,1,3,126,860.7,282.9,985.5,302.2,872.4,271.7,917.6,330.3,567.9,409.6,674.9,318.6,277.4,363.9,315.6,865.9,621.7,951.6
40,101,50,659,331,194,11,41,3,0,0,79,507,281,144,6,29,1,0,0,46,121.6,101.7,149.4,94,124.1,98.1,141,94,98.1,90.2,100.3,90.60000000000001,100.2,90.5,94,123.3,99.6,144.6
40,101,51,315,234,3,13,32,0,0,0,33,221,176,3,7,18,0,0,0,17,87.7,30.3,102.7,29.1,85.6,36,91.2,36.4,59.3,37.2,63.6,40.5,32.7,37.8,32.4,87,62.5,97.5
40,101,52,462,319,6,7,87,0,0,0,43,340,260,4,5,46,0,0,0,25,143.5,47.9,171.2,56.9,131.3,57.3,163.5,58.8,91,66.6,101.3,56.9,52.8,61.800000000000004,58,136.9,96.4,167.5
40,101,53,1406,883,57,18,314,2,0,0,132,1005,705,45,6,176,2,0,0,71,431.8,122.5,417.6,111.2,410.8,130.2,399.90000000000003,117.8,259.3,187.5,324.5,137.5,125.8,161.9,113.2,420.7,292.9,408.2
40,101,55,2008,1314,15,52,457,6,0,0,164,1533,1079,11,31,306,2,0,0,104,682.5,222.6,779.8,238.4,690.2,214,726.6999999999999,260.7,449.5,323.2,534.8,252.1,218.1,287.2,248.7,685.7,491.59999999999997,753.4
40,101,56,630,402,8,10,172,0,0,0,38,484,346,7,3,101,0,0,0,27,181.4,51.6,204.4,52.9,172.2,58.4,195.3,56.8,110.8,70.3,133.2,52.5,54.2,60.7,54.6,177.7,121.7,199.70000000000002
40,101,58,1689,1120,14,31,382,6,0,0,136,1279,908,8,18,252,3,0,0,90,460.7,140.7,529,123.1,419.5,158,483,154.1,274.7,190.8,324.6,163.6,148.5,178.3,136.4,438.1,297.7,508
40,101,59,2214,1411,48,46,491,0,2,0,216,1707,1171,46,26,334,0,2,0,128,503.1,153.2,538.5,132.3,473.6,162.4,505.1,162,284.3,196.3,330.5,166.4,158.3,181.8,146.9,488.6,307,522.5
40,101,60,643,405,0,20,148,0,0,0,70,463,318,0,10,84,0,0,0,51,151.4,42.4,180.9,41.8,139.6,50.300000000000004,164.8,50.6,90.1,62.3,107.5,52.6,46.1,57,45.5,145.4,98.5,173.4
40,101,61,959,545,131,11,193,0,0,0,79,698,427,89,7,127,0,0,0,48,263.4,129.3,277.5,108,246.9,132.6,258.6,116.1,168,133.5,202.4,110.9,131.4,121.3,110.8,255.3,185.8,270.1
40,101,64,2280,1480,2,38,518,10,0,0,232,1688,1195,1,14,336,8,0,0,134,506.7,143.8,607.6,132.5,448.6,171.5,564.6,156.5,292.8,218.3,351.6,176.2,156.9,193.9,143.5,477.8,321.5,587.2
40,103,101,1484,1298,18,28,78,8,0,0,54,1090,981,17,11,45,7,0,0,29,565.4,103.1,583.1,124.4,579.8,85.1,549.6,143.6,389.5,167.7,462.8,110.9,94.7,138.9,133.5,573.1,426.5,567
40,103,102,243,226,0,6,3,3,0,0,5,209,199,0,4,3,1,0,0,2,113.1,23.3,112.7,25.1,115.1,21.2,108,25.6,79.7,38.300000000000004,96,24.900000000000002,22.2,32,25.2,114.1,87.3,108.9
40,103,103,713,653,5,13,23,0,0,0,19,596,556,2,7,19,0,0,0,12,176.3,43.4,183.9,43.6,178.6,39.300000000000004,171.8,49.4,117.2,62,137.7,59.1,40.9,60.5,48.7,177.1,125.5,178.2
40,103,104,576,393,1,16,132,1,0,0,33,426,314,1,6,83,1,0,0,21,171.6,50.5,188.20000000000002,42.6,172.6,46.7,178.1,42.9,110.7,44.3,115.3,42.6,47.300000000000004,43.7,42.8,171.8,113.6,185.5
40,103,105,614,201,3,22,344,0,0,0,44,415,165,2,10,220,0,0,0,18,107.8,74.8,98.6,101.8,112.5,61.6,100.5,95.7,70.8,66.6,84.1,65.2,66.3,65.6,98.3,110.3,77.2,98.8
40,103,201,1071,964,16,20,28,7,0,0,36,815,748,12,10,20,6,0,0,19,339.5,87.3,338.2,94.1,355.7,74.5,314.9,110.7,238.7,119.4,271,99.2,80.7,109,101.9,347.6,253.8,325.6
40,103,202,1149,951,47,41,51,8,0,0,51,895,766,37,30,30,6,0,0,26,289.2,90.9,272.6,88.3,308.9,78.4,263.9,92.1,183.3,109.4,215.6,85,84.7,95.6,90,298.2,199.2,267.4
40,103,203,1444,1145,89,74,65,10,0,0,61,1044,849,66,41,47,8,0,0,33,330.1,93.5,315.4,84.8,333,78.1,290.8,98,207.2,113.8,242.5,92.3,85.9,102.6,91.3,331.7,224.1,302.5
40,103,301,29,26,0,0,0,0,0,0,3,21,20,0,0,0,0,0,0,1,12.2,2.1,12.6,2.1,12.299999999999999,1.8,11.600000000000001,2.5,9.1,3.1,9.799999999999999,2.8,1.8,3,2.2,12.2,9.4,11.9
40,103,302,862,787,9,15,23,1,0,0,27,674,624,5,9,15,1,0,0,20,346.9,69.8,363.6,77.8,350.3,62.4,338.7,90.1,249.9,107.4,284,83.3,65.7,95.2,82.9,348.2,267.3,350
40,103,303,451,421,1,9,11,0,0,0,9,368,347,1,4,8,0,0,0,8,213.4,36.8,220.6,36.9,214.4,32.3,206.3,43.800000000000004,159.2,53.5,171.5,47.3,33.9,50.8,39.1,213.7,164.8,212.6
40,103,304,192,154,1,4,23,0,0,0,10,139,122,1,2,7,0,0,0,7,82.8,13.9,85.7,19.6,84.7,12.4,81.89999999999999,19.6,61.6,22.2,70,16.2,12.9,18.7,19.6,83.8,64.7,83.89999999999999
40,103,305,978,847,4,20,64,1,7,0,35,685,610,4,13,36,1,4,0,17,310.5,68.5,337.2,83.1,322.3,49.9,317.2,89,206.6,111.7,250.6,77.9,58.7,94.3,85.5,316.3,227.7,326.6
40,103,306,147,130,0,1,10,0,0,0,6,114,105,0,1,3,0,0,0,5,51.6,11.4,56.2,13.6,53.6,8,52.9,14.8,34.2,18.7,41.7,13.1,9.6,15.8,14.200000000000001,52.6,37.9,54.4
40,103,307,874,786,5,16,38,4,0,3,22,664,609,3,13,20,3,0,2,14,360.1,74.6,385.3,92.4,365.2,67.6,359,106.4,259.6,122.7,304.6,87,69.9,104.7,97.8,362.3,283.8,370.5
40,103,308,734,644,3,15,55,2,0,0,15,551,497,2,9,31,1,0,0,11,249.6,55.3,271.6,67.1,259.8,40.3,255.8,71.9,167.4,90,202.3,63.2,47.800000000000004,76.7,69.4,254.8,184.6,263.5
40,105,101,1374,917,24,27,242,5,0,0,159,1048,778,13,13,155,3,0,0,86,438.4,86.5,462.7,89.2,400,113.8,429.3,102.3,295.3,137.9,351.9,112,99.3,124.1,95.8,418.7,323.2,447.2
40,105,102,1602,1055,11,48,385,0,0,0,103,1232,884,10,29,247,0,0,0,62,514.5,121.9,547.7,126.6,500.9,134.2,523,139.4,367.7,172.3,397.3,155.5,127.7,163.1,132.8,508,382.8,535.4
40,105,103,621,382,6,5,159,0,0,0,69,465,316,5,1,93,0,0,0,50,201.3,43.6,233.3,52.4,176.29999999999998,67.5,223.5,56.4,139.5,67.5,153.6,57,54.3,61.4,53.6,188.9,145.3,228.6
40,105,201,799,596,6,16,112,0,0,0,69,594,465,5,6,72,0,0,0,46,257.4,53.2,303.2,46.9,245,63.1,289.4,51.8,170.6,60.8,178.2,57.3,58.3,58.8,48.4,251.9,173.6,296
40,105,202,642,462,0,19,124,0,1,0,36,503,375,0,15,84,0,1,0,28,284.8,30.3,299.6,31.8,262.6,43.1,284.8,36.5,217.5,59.7,231.4,50.300000000000004,36.4,55,34.1,272.7,224.4,291.7
40,105,203,1376,908,39,26,265,0,0,1,137,1072,746,35,17,180,0,0,1,93,408.5,100.3,402.2,104.5,395,99.4,371.9,113.9,274.7,136.9,309.8,119.6,99.6,127.2,108.7,402.3,293.4,386.8
40,105,204,571,387,6,4,117,0,0,0,57,421,315,6,3,66,0,0,0,31,204.6,38.7,229.20000000000002,33,187.1,48.3,212.29999999999998,43.1,138.2,46.5,148.8,42.2,43,44.3,37.3,195.9,143.3,220
40,105,301,1549,1201,13,39,173,1,0,0,122,1167,937,13,20,120,1,0,0,76,477.3,117.4,560.4,91.2,433.3,130.1,510.1,112,349.8,143.4,375.1,132.7,123.9,137.1,100.7,456.1,362.3,533.7
40,105,302,1055,594,90,39,201,1,0,1,129,758,467,73,19,123,1,0,1,74,235.4,89.2,237.8,78.3,236.2,74.6,216.3,92.60000000000001,151.4,91,176.7,81.7,81.3,85.4,84.6,235.7,163.4,227.2
40,105,303,631,423,7,16,134,0,2,1,48,472,340,4,8,90,0,2,0,28,193.6,39.1,204.6,37,179.6,47.2,188.8,45.1,139.9,63,160.4,49.300000000000004,43.3,55.4,41,186.2,149.2,197.3
40,105,304,316,223,0,1,75,0,0,0,17,252,177,0,1,58,0,0,0,16,104.2,24.7,130.7,21.1,98,24.7,125.6,21.1,76.6,34.9,89.6,21.1,24.7,28,21.1,100.8,82.5,127.39999999999999
40,107,100,19,3,4,0,11,0,0,0,1,17,3,3,0,10,0,0,0,1,0.5,1.9,0.7,1.5999999999999999,0.6,1.5999999999999999,0.7,1.5999999999999999,0.3,1.4,0.3,1.4,1.7,1.4,1.5999999999999999,0.5,0.3,0.7
40,107,101,1687,1306,49,36,218,5,0,1,72,1271,1018,38,29,134,3,0,1,48,593.1,81.8,682.2,99.6,568.2,91.7,662.5,108.1,410.5,151.4,448.8,136,86.2,141.2,103.10000000000001,581.9,428.3,672.3
40,107,102,1556,699,612,81,94,1,0,1,68,1388,636,547,73,82,1,0,1,48,38.6,157.3,56.6,133.1,47.4,134.2,56.6,127.1,28.099999999999998,114,28.7,114,145.7,114,130.3,42.6,28.4,56.6
40,107,103,320,233,18,8,45,0,0,0,16,243,181,9,7,34,0,0,0,12,108,29.8,125.2,26.7,102.89999999999999,29,112,35.8,74.9,41.9,77.1,35.8,29.6,38.4,31,105.7,75.7,118.8
40,107,104,180,84,3,0,82,0,0,0,11,134,63,3,0,61,0,0,0,7,41.9,15.8,44.5,12.200000000000001,40.8,15.100000000000001,39.2,15.5,20.5,22.8,25.5,19.7,15.3,21,13.6,41.4,22.7,41.2
40,107,105,379,212,7,3,121,0,0,0,36,278,168,7,1,83,0,0,0,19,87.2,33.1,92.5,25,84.7,31.7,81.3,32.1,42.3,47.6,52.8,40.9,32.199999999999996,43.7,28.400000000000002,86.10000000000001,47.4,86.3
40,107,206,631,480,7,6,100,0,0,0,38,470,379,5,5,59,0,0,0,22,234.7,45.5,242,34.2,230.3,46.3,221.5,47,134.7,72,153.8,57.300000000000004,45.8,64.3,40.4,233.4,143.8,231
40,107,207,279,188,20,12,36,3,0,0,20,211,156,18,4,24,1,0,0,8,64.1,22.3,78.2,16.8,65.3,18.6,67.6,25.2,48.7,25.6,50.5,25.2,20.1,25.4,21,65,49.1,72.2
40,107,208,1256,910,37,29,207,1,8,0,64,929,708,24,18,139,1,2,0,37,326.1,75,332,81.8,322.8,85.9,317.7,87.2,197.6,132.5,240.3,101.7,80.5,116.3,84.2,324.6,218,324.8
40,107,209,1887,1254,64,41,394,4,6,1,123,1406,1011,51,22,259,3,2,1,57,471.8,152.3,504.1,147.5,495.2,124,466.4,162.9,303.5,243.9,387,181.3,137.9,212.8,153.8,483.3,346.5,483.6
40,107,210,279,227,5,7,32,0,0,0,8,220,183,2,3,27,0,0,0,5,97.6,21.4,108.4,21.4,99.7,20.7,102.3,25,64.3,33.7,68.7,29.5,21,31.9,23.3,98.3,66.3,104.7
40,107,311,592,382,68,7,92,0,1,0,42,459,317,54,4,60,0,1,0,23,153.4,60.1,185.2,58.6,160.5,53.800000000000004,171.5,64.6,109.7,65.8,117.2,59.9,55.7,63.3,61.8,156.2,113,177.9
40,107,312,1385,762,74,72,353,1,0,0,123,1048,640,60,38,233,1,0,0,76,262.9,113,276.7,112.7,262.9,114.1,264.3,112.1,149.8,121.1,169.8,106.7,113.2,114.9,113.2,263.1,159.9,270.7
40,107,313,406,275,5,15,90,0,0,0,21,304,222,5,7,61,0,0,0,9,93.60000000000001,30.2,103.4,23.8,83,40,98.10000000000001,30.2,40,40.8,44.8,36.199999999999996,34.4,38.3,26.4,88.10000000000001,42.8,101
40,107,314,1335,684,28,39,483,3,0,0,98,971,569,27,20,301,2,0,0,52,221.5,102.3,226,102.9,227,100.1,200.1,114.3,126.5,123.8,149.6,110.7,100.9,116.5,108.6,223.3,137.1,213.5
40,109,301,1727,1334,112,140,33,47,0,4,57,1358,1088,76,89,27,37,0,2,39,531.2,223.5,536.7,303.6,586.5,173.2,517.7,319.8,352.5,281.2,424.8,231.7,198.1,256.3,311.5,558.9,388.5,527.2
40,109,302,1161,828,66,152,32,31,1,2,49,882,681,42,95,23,25,1,1,14,318.9,152.1,327.5,234.5,347,123,312.4,237.5,202.1,186,247.2,158,137.3,171.8,236.1,333,224.7,320
40,109,303,1057,746,140,92,24,3,3,0,49,781,597,85,50,17,3,2,0,27,303.7,128,305.6,172.5,335.9,99.1,295.2,182,202.6,161.1,244.1,132.7,113.6,146.9,177.2,319.6,223.2,300.2
40,109,304,3025,1925,256,548,129,24,8,4,131,2236,1554,176,319,95,16,5,3,68,471.8,363.1,447.2,505.1,544.5,285.9,441.5,498,308.7,372.3,369.1,340,324.4,356,501.4,507.7,338.8,444.4
40,109,305,2421,1462,106,646,75,26,5,4,97,1817,1189,77,426,58,17,5,4,41,489.8,246.9,466.09999999999997,367.3,528,203.2,445.6,362.9,309.6,268.8,372.9,235.3,225.2,252.5,365.5,508.4,341.2,455.7
40,109,306,1879,1380,178,153,69,27,0,0,72,1472,1124,127,106,54,23,0,0,38,416.2,215.8,398,317,457.9,174.8,383.6,316.4,270.2,241.6,324.2,211.4,195.4,226.79999999999998,316.6,437.3,297.1,390.5
40,109,307,1545,1260,47,107,36,31,0,0,64,1201,1022,37,61,24,22,0,0,35,514.3,186.9,487.8,246.6,561,140,464,268.5,349.2,241.8,421,195.1,163.7,218.7,257.5,537.9,385.3,475.8
40,109,308,2243,1763,74,235,63,32,0,3,73,1803,1489,57,138,52,22,0,1,44,809,255.5,731.6,352.2,879.5,184.8,694.5,376.1,588.7,347.6,712.5,267,220.3,307.7,364.2,844.1,650.6,713
40,109,309,704,424,52,186,16,2,0,0,24,552,371,37,119,11,2,0,0,12,200.5,67.2,194.5,95.10000000000001,227.8,48,190.1,97.9,153.8,94,181.9,72.8,57.5,83.6,96.30000000000001,214.20000000000002,168,192
40,109,310,3037,2345,95,360,85,28,2,0,122,2419,1971,77,230,64,24,2,0,51,686,255.1,666.8,433.90000000000003,782.1,188.9,644.3,440.4,407.7,379.4,519.7,288.9,222.2,334,436.7,733.7,464.3,655.5
40,109,311,3070,1747,150,913,86,41,0,0,133,2211,1410,98,539,57,34,0,0,73,625.3,328.5,575.8,491.5,689.9,248.3,550.5,500.5,400.09999999999997,400.8,456.2,380.2,288.4,390.6,496.1,658,427.90000000000003,563.5
40,109,312,1440,952,106,244,41,28,1,3,65,1071,772,68,143,30,23,1,3,31,297.9,171.9,255.8,255.9,324.1,132.1,246.20000000000002,257.3,193.2,206,223.70000000000002,193.6,152,199.9,256.3,310.9,208.3,251
40,109,313,2271,1568,136,368,57,21,2,3,116,1707,1268,97,219,41,17,2,0,63,448.2,308.5,416,442,493.5,248.3,395.8,438.5,297.4,334.5,339,319.7,278.5,327.2,440.3,470.7,318.6,406
40,109,314,2194,1171,421,399,55,39,0,3,106,1537,942,264,226,37,27,0,2,39,388.9,286.8,331.5,384.3,434,234.2,325.4,380.8,265.4,314.4,320.5,276.7,260.3,295.6,382.5,411.3,293.4,328.4
40,109,315,1909,1396,137,169,53,76,2,10,66,1543,1185,104,99,42,65,1,7,40,489.7,345,449.6,471.4,550,266.6,438.4,477.9,350.5,424,436.2,353,305.5,388.59999999999997,474.4,520,393.59999999999997,443.9
40,109,316,1064,834,33,57,42,5,0,0,93,802,661,24,40,26,4,0,0,47,435.1,129.4,573.7,188,480.7,91.4,540.9,211.1,292.8,163.1,347.4,131.4,110.3,147.4,199.6,457.9,320.3,557.6
40,109,317,2226,1854,22,88,146,15,1,4,96,1711,1475,11,54,100,8,1,2,60,834.3,194.7,837.6,193.5,864.4,153.6,802.8,209.4,518.2,254,577.2,226.8,174.1,240.6,201.6,849.3,548.1,819.6
