state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_blu,uss_16_rep_car,uss_18_dem_mur,uss_18_rep_cor,gov_18_dem_lam,gov_18_rep_ste,atg_18_dem_ton,atg_18_rep_hat,sos_18_dem_mer,sos_18_rep_cha,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
09,011,11-042,4768,2901,463,608,50,503,0,47,196,3804,2441,361,385,38,437,0,33,109,756.4,486.2,941.7,545.1,891.9,323.9,652.6,333.9,567.1,390.9,567.1,422,607.2,355.7,824.2,598.7,941.7,404.8,375.8,545.1
09,011,11-043,4508,2266,805,834,43,293,10,38,219,3465,1926,564,552,28,247,5,26,117,765.9,337.4,898.3,371,826.1,244.4,648.8,218,581.5,272.3,565.7,285.5,606.5,235,795.9,600.9,898.3,291.4,252.5,371
09,011,11-044,4448,2308,548,722,68,558,14,37,193,3408,1907,397,459,49,456,8,29,103,818.2,550.6,1005.8,612.5,633,378.5,744.8,382,629.3,466,623.2,481,691.7,404.7,725.4,671.9,1005.8,464.9,433.6,612.5
09,011,11-045,5494,4130,226,413,39,470,1,17,198,4323,3430,152,250,25,358,1,14,93,1127.4,877,1393.2,941.8,1141.9,596.1,1104.3,618.1,915.7,743.5,929.4,772.9,1030.8,652.8,1134,994.5,1393.2,736.5,696.5,941.8
09,011,11-046,7603,7142,35,184,9,154,0,13,66,5993,5705,24,115,7,104,0,8,30,2499,1999.2,3225.8,2104.7,2943.5,1667.4,2433.7,1732.2,1961.4,2053.9,2051.7,2056.3,2231.6,1858.8,2720.8,2168.4,3225.8,1833,1922.6,2104.7
09,011,11-047,4726,4274,65,115,55,101,0,12,104,3781,3493,56,60,34,81,0,8,49,1032.8,1447.7,1343.7,1607.8,1458.2,1020.6,1105.6,1086.2,823.1,1277.9,843.5,1340.6000000000001,1012.4,1122.8,1246.4,944.9,1343.7,1234.7,1205.6,1607.8
09,011,11-048,4151,3764,58,105,10,129,5,4,76,3087,2846,44,69,7,89,2,3,27,1028.9,1182.5,1284.9,1290.5,1288.8,963.8,1043,980,800.5,1132.8,844.9,1166,928.4,1052.5,1158.7,904.8,1284.9,1073.2,1082.8,1290.5
09,011,11-049,2984,2654,54,138,23,33,1,5,76,2264,2091,33,65,15,25,1,5,29,534.8,864,640.8,881.5,837.7,581.8,599.2,624,426.7,765.9,441.4,781.2,560.3,632.1,685.8,506.6,640.8,722.3,701.3,881.5
09,011,11-050,2586,2483,22,29,4,21,0,3,24,2204,2140,17,21,3,9,0,1,13,1087.7,488.9,1305.8,482.8,1150.8,437.1,1103.7,426.2,881.6,490.2,954.7,543.8,1022.5,474.6,1119.9,990.5,1305.8,462.6,484,482.8
09,011,11-051,8701,8000,75,206,44,164,4,7,201,6663,6234,61,121,28,117,2,6,94,2060.3,1895.9,2832.1,2000,2635,1284.1,2264.7,1288.1,1760.6,1634.6,1800,1686.1,2002,1468.9,2347.3,1957.1,2832.1,1589.7,1518.4,2000
09,011,11-052,1964,1840,18,55,10,19,0,0,22,1516,1442,12,37,5,13,0,0,7,661.6,483.90000000000003,848.6,504.1,776.1,373.2,659.4,404.2,522.5,474.6,551.4,497.5,608.8,435,719.3,585.8,848.6,428.2,452.6,504.1
09,011,11-053,3212,2943,21,104,9,92,1,3,39,2683,2509,12,66,7,64,1,3,21,1170.9,674.2,1522.5,693.3000000000001,1293.9,584,1229.5,562.6,962.7,681.9,216.5,761.3,1098.5,651,1231.5,877.4,1522.5,628.6,664.4,693.3000000000001
09,011,11-054,2082,1944,20,42,4,45,1,2,24,1744,1647,17,30,4,33,1,1,11,656.5,539.1,943.6,559.8,779.8000000000001,436,712.9,428.9,556.9,538.1,556.9,562.9,630.1,475.8,718.1999999999999,614.5,943.6,487.5,501.2,559.8
09,011,11-055,2603,2461,12,41,18,16,0,1,54,2026,1944,9,25,13,12,0,0,23,430.5,862.8,566.2,917.8000000000001,651.8,628.6,498.5,666.4,377.6,775.2,364.1,810.4,460.5,675.6,541.1,424.7,566.2,745.7,732.3,917.8000000000001
09,011,11-056,4632,3900,143,272,20,191,0,6,100,3758,3254,117,177,16,139,0,4,51,1185.1,1093.3,1571.3,1166.4,1516.4,773.4,1218.3,820.5,995,991.4,975.5,1034.6,1089.3,893.3,1351,1069,1571.3,932.9,934.8,1166.4
09,011,11-057,4618,3911,139,239,35,177,1,5,111,3559,3105,101,142,26,131,1,1,52,1260.1,1122.7,1666.7,1154.8,1552.2,822.5,1304.7,834.8,1093.6,996.1,1068.2,1055.5,1196.8,899.2,1406.5,1166.1,1666.7,973.1,946.9,1154.8
09,011,11-058,5586,4824,93,258,23,267,0,2,119,4444,3940,71,176,14,188,0,2,53,1414.3,1414.1,1905.2,1488.3,1810.1,1028.2,1462.6,1060.4,1178.1,1311.6,1179.5,1329.3,1317.8,1153.2,1611.5,1284.4,1905.2,1220.8,1213.5,1488.3
09,011,11-059,4681,4277,68,153,14,91,1,8,69,3672,3407,57,91,11,66,1,7,32,1373.4,1230.8,1773.7,1312.6,1664.6,959.7,1433.7,989.8,1141.4,1194.6,1133.8,1253.6,1276.7,1067.8,1519.2,1246.5,1773.7,1094.7,1126.8,1312.6
09,011,11-060,5171,4840,53,134,24,49,0,3,68,3753,3544,42,88,15,29,0,2,33,1285.8,1340.1,1679.6,1405.9,1579.2,1067.2,1289.5,1094.4,1010.3,1274.8999999999999,1070.2,1296.2,1196.1,1147.3,1432.3,1141.9,1679.6,1203.3,1202.6,1405.9
09,011,11-061,3210,2949,36,97,11,61,0,4,52,2343,2192,21,55,8,43,0,1,23,809.3,847.8,1142.8,891.5,973.5,703.7,900.8,663.4,702.6999999999999,781,729.3,832.9,832.3,713.6,891.2,791.1,1142.8,775.6,747.5,891.5
09,011,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,013,13-001,3303,3137,33,53,4,37,0,2,37,2469,2366,25,33,2,25,0,1,17,867.1,861.6,1023.2,965.9,1061.5,709.2,779.4,767.8,615.6,862.3,663.1,862.3,766.1,764.8,964.5,706.3,1023.2,784.3,813.3,965.9
09,013,13-002,4980,4646,47,151,4,70,0,2,60,3843,3650,33,85,4,48,0,2,21,1385.1,1435.8,1726.5,1481.9,1615.9,1274.5,1363.1,1322.2,1108.1,1395.1,1169.7,1460.9,1280.3,1337,1500.3999999999999,1230,1726.5,1354.8,1378.9,1481.9
09,013,13-003,5485,5203,35,159,4,36,0,3,45,4327,4150,30,86,4,26,0,3,28,1567.4,1510.2,1900.6,1612,1913.4,1278.4,1572.1,1314.7,1283.5,1457.4,1308.2,1531.1,1497.8,1328.2,1739.7,1415.5,1900.6,1393.4,1407.6,1612
09,013,13-004,6650,6200,62,207,14,56,0,3,108,5148,4860,36,133,13,38,0,1,67,1527,1609.6,2030.5,1754.4,1937.5,1280,1622.9,1410.9,1331.9,1555.3,1390.4,1623.1,1510.8,1479.3,1731.9,1464,2030.5,1444.6,1516.7,1754.4
09,013,13-005,5785,5483,56,118,11,47,0,8,62,4385,4203,34,65,9,39,0,4,31,1559.1,1645.7,1980.5,1781.7,1919.3,1353.1,1567.7,1469,1255.5,1612.2,1318.6,1680.5,1500.1,1496.3,1738.8,1410.3,1980.5,1499.5,1564.3,1781.7
09,013,13-006,12252,10981,237,319,21,466,2,24,202,9379,8581,181,196,14,304,2,18,83,2787.4,3192.3,3768.4,3456.8,3409.5,2703.7,2911.8,2666.5,2168.7,3192.3,2353.8,3170.1,2617.8,2855.2,3096.9,2512.2,3768.4,2947.3,2969.1,3456.8
09,013,13-007,3350,3123,46,87,4,50,0,5,35,2475,2336,36,48,4,33,0,3,15,743.1,1006.7,1017.8000000000001,1058.1,943.3,822.3,833.1,872.2,630.1,1009.6,679.2,1007.9,748.5,910.8,843.2,722.3,1017.8000000000001,915.3,950.3,1058.1
09,013,13-008,9686,9184,47,224,16,94,4,6,111,6980,6686,38,121,13,54,3,5,60,2657.3,2585,3423.8,2764.4,3105.7,2249.6,2541.4,2296.2,1970.3,2621.5,2129,2653.8,2362.6,2380.4,2881,2250.2,3423.8,2416.8,2487.9,2764.4
09,013,13-009,16562,12920,763,910,12,1573,6,38,340,16009,12530,749,864,12,1489,6,38,321,5039.9,1258.7,2092.4,449.4,4865,1285.8,3741.2999999999997,719,3450.8,911.4,3454,940.8,3498.1,853.9,4952.6,3535.7,2092.4,1272.8,856.4,449.4
09,013,13-010,5416,4077,461,465,1,311,0,12,89,4382,3291,438,370,1,236,0,5,41,1690.6,622.9,1849.8,658.6,1810.6,545.9,1581.5,540.8,1444.3999999999999,603.7,1443.6,662.8,1536.7,544.8,1750.5,1501.7,1849.8,584.9,588.4,658.6
09,013,13-011,4565,3778,106,231,8,329,1,14,98,3598,3042,82,136,6,267,1,11,53,1587.7,563.1999999999999,1816.8,629,1731,468.8,1615.3,461.5,1469.8,530.3,1470.6,577.6,1563.6,475.5,1659.3,1530.6,1816.8,515.9,511.7,629
09,013,13-012,11444,9410,973,850,14,90,3,7,97,9281,7428,957,770,9,66,3,4,44,2124.8,3349.2999999999997,2445.2000000000003,3204,2890.4,2549.6,1868.6,2412,1416.7,2747.4,1442.2,2797.3,1728.9,2518.7,2507.6,1614.2,2445.2000000000003,2948.7999999999997,2618,3204
09,013,13-013,3074,2941,15,76,7,5,0,0,30,2372,2298,11,37,4,4,0,0,18,597.4,971.6,767.8,931.8000000000001,886.8,676.3,637.1,728,490.5,816.3,505.7,831.8,595.9,732.7,741.6,558,767.8,824.8,776.8,931.8000000000001
09,013,13-014,5365,4887,44,206,9,100,0,3,116,4151,3864,34,125,8,69,0,2,49,1051.8,1257.3,1217.6,1302.6,1433.5,856,1053.3,883.1,816.3,1050,863.4,1042.1,990.1,913.3,1242.1,930.8,1217.6,1056.6,971.4,1302.6
09,013,13-015,3648,3497,15,65,1,26,0,1,43,2871,2772,13,36,1,20,0,1,28,636.8,1114,823.5,1227.5,968,782.4,684.6,881.9,540.3,968,545.1,1011.7,669.1,884.6,801.4,608.8,823.5,948.9,936.2,1227.5
09,013,13-016,7328,6830,79,164,3,171,1,13,67,5338,5035,59,93,2,110,1,8,30,1934.1,1846,2423.5,1864.7,2305.1,1626.1,1808.8,1576.8,1445.5,1767.5,1524.7,1836.5,1643.4,1672.7,2120.3,1605.7,2423.5,1736.2,1713.1,1864.7
09,013,13-017,7724,7195,82,172,7,175,2,19,72,5673,5359,53,101,4,113,2,11,30,2080.5,2058.1,2672.8,2105.4,2530.8,1722.6,2090.4,1829.4,1689.2,2057.9,1754.1,2140.1,1971.4,1888,2305.8,1876.2,2672.8,1888.8,1979.2,2105.4
09,013,13-018,854,790,3,32,3,4,0,0,22,684,638,2,20,3,3,0,0,18,187.3,276.6,248.6,306.3,252.4,229.5,205.2,245.9,173,268.3,152.20000000000002,272.6,192.1,259.3,219.9,180.5,248.6,253.7,261.2,306.3
09,013,13-019,5836,4521,401,498,20,232,4,11,149,4674,3847,272,278,15,183,4,8,67,1358.1,863.5,1747.5,972.5,1613.9,680.5,1240.9,646.4,1046.8,764.8000000000001,1097.9,777.9,1171.2,688.1,1485.5,1138.9,1747.5,771.9,719.2,972.5
09,013,13-020,5905,4452,477,592,16,200,3,13,152,4679,3756,313,359,15,151,2,10,73,1358.5,966.9,1767.1000000000001,1026.5,1630.1,767.1,1282,743,1055.6,873.4,1104,903.6,1192.3,799.9,1493.6,1158.3,1767.1000000000001,867,830.1,1026.5
09,013,13-021,6319,5143,352,363,13,311,1,6,130,5052,4282,243,217,8,237,1,4,60,1466,1183.3,1934.2,1181.7,1781.8,945.6,1438.2,932.6,1150.5,1089.5,1199.6,1146,1315.9,1014.1,1622.9,1276.3,1934.2,1064.2,1045.8,1181.7
09,013,13-022,5178,4252,208,297,10,344,0,4,63,4362,3679,160,208,9,266,0,1,39,1324.6,1120.7,1788.7,1111.7,1645.1,863.1,1302.2,881.4,1041.6,1035.9,1087.3,1050.1,1206.2,936.2,1484.8,1158.8,1788.7,991.5,975.6,1111.7
09,013,13-023,2401,2188,53,65,0,55,0,5,35,1916,1779,35,43,0,41,0,5,13,619.3,580.1,806.2,586.1,766.6,472.6,620.6,487.5,482.7,561.8,521.5,570.6,577.8,511.5,693.4,550.4,806.2,526.1,532.9,586.1
09,013,13-024,3540,3248,63,92,0,103,1,1,32,2838,2634,49,62,0,79,1,1,12,956.9,951.9,1214.6,970.2,1181.2,797.8,969.2,827,741,943.3000000000001,818.3,960.7,905,862.5,1068.7,858,1214.6,874.7,898.3000000000001,970.2
09,013,13-025,6041,5503,43,206,16,199,1,2,71,4921,4510,39,131,15,175,1,2,48,1419,1376.9,1679.4,1449.6,1780.1,1058.5,1399.3,1142.1,1193.4,1204.7,1222.7,1309.7,1344.5,1166.6,1598.9,1289.3,1679.4,1218.1,1205.8,1449.6
09,015,15-001,4317,3977,43,152,11,57,1,1,75,3362,3150,33,79,9,51,1,1,38,1112.2,1041,1330.9,1159.8,1359.1,844.8000000000001,1105.1,899.2,961.7,964.8,978.5,1020.5,1043.3,921,1236.4,1021.3,1330.9,943,952.1,1159.8
09,015,15-002,8210,7450,226,325,22,86,2,7,92,6417,5846,209,235,15,64,2,4,42,1454,2041.7,1866.8,2251.7,2010.9,1509.4,1521.9,1501.2,1163.5,1760.3,1142.2,1864.8,1381.6,1596.3,1732.4,1301.4,1866.8,1774.9,1679.7,2251.7
09,015,15-003,5132,4843,51,94,21,35,0,2,86,4005,3815,39,55,17,26,0,2,51,932.6,1607.8,1182.5,1754.8,1328.1,1270,987.4,1303.5,741.8,1468.8,731.4,1547.8,907.5,1344.4,1130.1,841.3,1182.5,1439.8,1415.7,1754.8
09,015,15-004,2305,2123,25,110,3,3,0,3,38,1839,1728,12,74,3,1,0,1,20,433.7,624.4,598.9,662,645.9,442.8,516.3,485.2,440.2,548.4,427.3,562.1,511.4,479.6,539.5,474.6,598.9,533,519.2,662
09,015,15-005,1749,1650,3,45,5,17,0,1,28,1380,1314,2,32,5,11,0,0,16,367.6,512.5,463.9,571.9,476.9,447.4,380.6,450.5,287.7,502.1,303.1,528.1,354.8,474.3,421.5,331.6,463.9,479.2,488.4,571.9
09,015,15-006,1863,1762,3,46,8,15,0,0,29,1501,1433,2,31,6,11,0,0,18,483.8,509.3,572.4,550.9,608.7,377.3,508.2,380.2,424.6,434.2,422.4,456.7,462.8,400.8,545.9,454.2,572.4,443.7,418.4,550.9
09,015,15-007,3697,3283,81,159,17,69,2,0,86,2894,2630,61,95,11,53,2,0,42,496.3,699,707.2,984.7,744.7,444.4,490.2,484.2,369.6,564.5,376.7,579.9,454,516.5,620.1,422.8,707.2,572.4,536.4,984.7
09,015,15-008,30,30,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,4.5,6.4,6.5,9.2,7,3.9,4.4,4.4,3.3,5.2,3.4,5.3,4.2,4.7,5.8,3.8000000000000003,6.5,5.1,4.9,9.2
09,015,15-009,694,657,5,11,1,9,0,0,11,593,572,5,5,1,4,0,0,6,106.2,138.6,154.8,193.4,156.3,89.3,115,102.6,86.6,123.7,90.9,123.69999999999999,105.80000000000001,110.2,131.3,99.6,154.8,114.1,115,193.4
09,015,15-010,2983,2684,34,113,13,53,0,2,84,2209,2049,25,54,10,37,0,1,33,429.1,574,596.2,779.1,624.4,382.7,532.4,440.4,382.7,558,415.90000000000003,553.3,484.2,473.2,526.4,453.1,596.2,478.40000000000003,505.9,779.1
09,015,15-011,4178,3942,38,69,17,47,0,3,62,3312,3154,30,39,13,41,0,0,35,630.8,1107.7,807.3,1127.9,932.7,811.7,709.2,860.7,539.8,977.7,544.2,1016.6,654.9,891.5,782.2,611.1,807.3,959.1,936.1,1127.9
09,015,15-012,1239,1159,7,20,3,14,0,4,32,969,921,4,13,1,13,0,1,16,219.3,355.7,258.6,310.8,322.6,253.79999999999998,203.5,233.6,157.1,271.6,154,283.2,188.8,239.2,271.2,175.7,258.6,305,257,310.8
09,015,15-013,2930,2755,34,43,7,44,0,1,46,2267,2153,21,27,5,35,0,1,25,390.7,735,584.9,872.1,564.8,532,408.4,519.2,290.5,600.9,304.6,625,344.5,557,477.8,336.6,584.9,632.8,575.4,872.1
09,015,15-014,1619,1355,45,101,7,76,0,2,33,1211,1037,35,60,6,62,0,1,10,222.8,309.5,296.4,412.7,305.7,216.4,249,227.5,188.2,262.4,190.5,278,224.8,242.3,264,213.3,296.4,262.5,252.3,412.7
09,015,15-015,1186,1110,5,30,3,11,0,3,24,918,873,4,16,2,11,0,3,9,210.7,322.4,267.1,369.3,317.9,216.6,234.1,217.4,173.70000000000002,265.8,170.2,281.8,218.5,228,264.2,199,267.1,269.4,248.2,369.3
09,015,15-016,5486,4966,59,223,32,87,4,5,110,4210,3904,39,130,20,59,1,2,55,813.8000000000001,1248.5,1039.3,1464.2,1245.1,818.7,885.3,841.6,645.8,1018.6,660,1070.8,799.6,908.2,1030.3,747.7,1039.3,1034,959.7,1464.2
09,015,15-017,1770,1651,16,60,7,6,0,10,20,1390,1312,10,35,3,6,0,7,17,259.7,476.1,366.2,541.6,450.2,310.9,288.8,334.8,209,391.2,201.1,417.9,259.3,348.5,355.1,239.2,366.2,393.3,373.4,541.6
09,015,15-018,5264,4770,63,240,39,38,3,9,102,4004,3717,47,135,29,28,3,6,39,722.5,1150.1,972.3,1303.6,1083.5,776.4,792.6,784.9,608.6,923.9,588.2,1003.5,730.5,817.1,902.8,679.5,972.3,963.6,881.1,1303.6
09,015,15-019,1699,1492,17,98,4,15,5,4,64,1206,1092,10,45,4,12,5,4,34,171.1,315.09999999999997,210,402.2,277.7,225.3,172,235.3,119.9,262.3,132.2,272,157.1,241.4,224.4,145.20000000000002,210,270.5,252.4,402.2
09,015,15-020,4247,3998,26,82,6,69,0,4,62,3192,3051,20,39,5,43,0,3,31,1084.3,1014.2,1358,1111.9,1294.5,859,1107.8,834.5,918.6,962,920.1,1020.9,1035.4,888.6,1190.6,996.4,1358,937.2,926.4,1111.9
09,015,15-021,7359,6706,92,265,40,76,3,13,164,5646,5257,69,145,29,52,2,8,84,1129.2,1152.5,1472.4,1398.1,1543.4,713.3,1178.3,801.7,922.1,979,931.1999999999999,1057.3,1080.4,871,1336.1,1027.8,1472.4,933.2,927.5,1398.1
09,015,15-022,2225,2127,23,17,19,18,0,2,19,1822,1752,16,12,14,14,0,2,12,433.3,692.7,588.9,795.2,625.8,485.2,465.1,549,363.1,617,349.3,658.7,432.5,566.7,529.4,402.4,588.9,589.6,597.9,795.2
09,015,15-023,1726,1628,10,58,3,6,0,0,21,1332,1280,5,30,3,6,0,0,8,310.3,517.9,405.4,536.6,460,396.4,342.9,417.09999999999997,269.6,455.1,276.1,467.7,314.5,419.6,384.4,300.4,405.4,457.3,439.7,536.6
09,015,15-024,3830,3647,18,52,32,30,1,1,49,2874,2760,11,30,24,21,1,1,26,478.7,1102.8,638.4,1229.1,792.9,786.7,512,734.7,378.5,863.4,375.5,893.2,456.3,784.9,635.8,430.5,638.4,944.3,819.1,1229.1
09,015,15-025,1825,1762,10,17,1,10,1,1,23,1448,1405,7,11,1,6,1,0,17,378.7,487.1,491,608,514.6,367.2,434.4,383,316.6,467.5,328.3,487.1,400.2,400.2,447.2,369.59999999999997,491,427.2,434.4,608
09,015,15-026,4545,4257,30,103,24,32,3,18,78,3486,3328,21,46,21,24,2,10,34,716,1162.9,896.6,1312.2,1059.6,779.8000000000001,768.8,777.1,574.7,933.4,581.8,962.3,713.8,809.6,887.2,659.7,896.6,970.9,870.5,1312.2
09,015,15-027,1268,1215,6,31,0,7,0,0,9,1027,991,6,19,0,5,0,0,6,228.7,417.9,309.7,415.9,358.09999999999997,278.7,239.9,287.1,170.1,349.3,172,351.1,224.2,298,293.2,202,309.7,348.3,321.2,415.9
09,015,15-028,1820,1758,5,15,7,15,0,0,20,1435,1403,5,8,4,9,0,0,6,255.2,577.8,352,668.9,412.2,404,281.4,397.1,201.9,475,208.2,470,236.9,430.3,333.4,232.6,352,490.40000000000003,442.9,668.9
09,015,15-029,8178,4825,492,2594,22,90,11,9,135,6871,4485,421,1754,18,88,7,6,92,1515.6,491.5,1348.5,524.8,1560.5,281.8,1249.3,298.1,1132.2,388.9,1115,382.1,1171,312,1537.9,1167.1,1348.5,386.5,345,524.8
09,015,15-030,6043,2416,243,3069,9,191,0,2,113,4385,2087,184,1879,9,168,0,2,56,1221.7,373.3,1269.3,548.5,1296.4,218.4,1003.8000000000001,234.5,916.1,306.6,891.8,311.6,944.6,253,1259.3,938.9,1269.3,296.1,276.3,548.5
09,015,15-031,3516,1872,134,1397,12,38,0,2,61,2675,1604,107,895,8,32,0,1,28,797.1,267.5,868.8,364.8,852.9,166.8,696.4,166.29999999999998,625.6,224.8,611.2,220.2,654.3,179.5,825.3,646.9,868.8,217.3,197.7,364.8
09,015,15-032,3785,2445,56,1191,11,18,0,4,60,2884,2107,41,672,8,15,0,4,37,880.6,613.8,817.5,552.3,1051.1,417.6,824.4,452.2,684.1,545.9,684.8000000000001,576.5,766.5,481,966,739.8,817.5,515.6999999999999,513.8,552.3
09,015,15-033,3746,3161,65,402,11,19,1,4,83,3070,2695,53,249,6,16,0,3,48,940.9,808,1047.1,825.3,1143.8,566.1,956.6,619.3,805.3,716.4,793.3,761.3,908.4,633.2,1042.3,865.3,1047.1,686.8,682.5,825.3
09,015,15-034,7964,7662,30,119,19,59,1,9,65,6121,5939,20,70,13,41,1,6,31,1944.7,2280.4,2548.1,2519.3,2402,1844.5,1877,1767.9,1488,2013.5,1544.4,2096.2,1698.7,1895.2,2172.5,1652.5,2548.1,2062.2,1942.3,2519.3
