state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_she,uss_16_dem_cru,uss_20_rep_tub,uss_20_dem_jon,gov_18_rep_ive,gov_18_dem_mad,atg_18_rep_mar,atg_18_dem_sie,sos_18_rep_mer,sos_18_dem_mil,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
01,075,9N,1979,1606,328,18,2,0,0,0,25,1517,1257,238,8,2,0,0,0,12,728.8,187.9,738,191,688.3,186.4,728.8,199.4,533.9,162.4,535.1,152.9,544.8,140.8,186.9,151.7,195.3,708.6,537.5,732.4
01,075,9S,799,611,157,8,1,0,0,1,21,636,493,126,5,1,0,0,0,11,271,81.2,311.1,84,271,83.1,302.9,89.7,219.8,77.3,208.9,85.9,216.9,73.6,82.3,78.8,86.6,271,215.3,306.6
01,077,1,2211,2158,6,14,10,2,0,2,19,1697,1661,3,7,8,1,0,2,15,718.9,143.2,885.1,157.8,663.3,213.7,843.8,209.8,498,158.7,484.1,169.7,496.6,150.8,177.6,159.3,183.7,690.1,493.6,865.9
01,077,10-1,1108,858,202,33,5,0,0,0,10,917,718,161,27,4,0,0,0,7,239.9,172.8,257.7,243,266.7,178.3,243,264.7,191.7,196.4,181.29999999999998,206,197,186.6,175.6,196.5,254.29999999999998,253.6,189.8,250.7
01,077,10-100,4684,3488,923,122,13,36,2,10,90,3705,2925,626,71,13,28,2,4,36,891.9,619.2,903.7,907.1,928.2,655.9,878.3,968.9,654,630.1,625.3,651.4,657.4,615.5,637.8,632,937.6,910.2,645.4,890.8
01,077,10-11,4152,3677,324,72,12,24,2,1,40,3289,2947,242,45,11,23,1,0,20,1450.3,577,1667.6,696.8,1434.2,649.4,1595.3999999999999,774.8,1194.6,618.8,1156.8,645.3,1196.9,582.9,613.1,615.9,736.1,1442.1000000000001,1182.5,1630.8999999999999
01,077,10-121,1299,931,91,254,4,6,0,0,13,986,764,61,146,4,6,0,0,5,399.8,148.9,389.8,214.3,406.8,163.9,372.8,238.1,319.1,180.7,302.8,192.4,317.5,171.9,156.3,181.6,226.4,403.40000000000003,313.3,381.2
01,077,10-122,2930,2361,430,58,11,22,2,0,46,2452,2064,303,39,7,16,2,0,21,789,459,826.8,558.9,808.5,504.90000000000003,775.4,620.9,578.7,458,571.5,468.1,587.1,429.6,483,452,589.7,798.9,578.7,801.1
01,077,10-123,4748,4268,257,76,16,83,2,2,44,3906,3552,196,50,13,66,2,2,25,1754.7,521.4,1798.4,695.2,1736.1000000000001,594.5,1724.1,814.4,1379.8,625.2,1341,637.7,1391.4,568.2,558.4,610.2,754.6,1745.3,1370.7,1760.9
01,077,10-2-1,2571,1569,752,34,5,157,0,2,52,2354,1447,679,32,5,153,0,2,36,245.8,313.8,217,370.1,278.3,322,208,386.2,170.1,254.4,144,278.3,146.8,268.2,318,267.4,378,262.5,153.4,212.1
01,077,10-2-2,1979,316,1557,54,5,4,3,2,38,1466,273,1137,37,3,2,1,0,13,41.3,584,54.4,639.5,60,559.7,43.9,629,41.8,476.5,31.1,483.7,31.2,480.7,573,480.3,634.8,50.5,34.2,48.7
01,077,10-3,2417,1487,803,52,12,16,0,0,47,1909,1231,615,24,10,13,0,0,16,311.6,512.7,323.2,554.5,309.9,535.8,310.9,575.3,207.1,462.6,196.1,473.59999999999997,194.5,466.3,524.9,467.1,564.8,310.5,198.7,317
01,077,10-4,1782,1369,206,76,13,90,1,1,26,1522,1197,155,49,9,88,1,1,22,262,230.4,264.2,347.8,299.5,232.2,246.6,381.9,189.3,257.2,174.70000000000002,267.5,182.2,259.8,231.5,260.8,365.3,280.1,182.2,255.1
01,077,10-6,2827,1829,626,237,25,19,0,2,89,1999,1353,428,140,16,15,0,1,46,246.6,264.7,281.4,339.7,259,267.9,239.6,379.1,161.5,200.8,133.7,222.1,142.7,201.4,266.5,206.7,359.1,252.8,144.8,260.9
01,077,10-7,2098,1656,308,61,5,21,0,2,45,1653,1347,227,38,4,18,0,2,17,525.6,302,528.7,447,530.4,323.7,500.1,480.8,376.8,331.4,373.5,338.7,383.8,323.7,312.7,331.2,463.9,527.8000000000001,377.7,514.5
01,077,10-8,1968,1469,413,47,3,10,2,0,24,1573,1244,283,29,1,7,2,0,7,459.3,335.8,467,462.5,470.7,367.5,440.4,493.2,329.7,351.7,320.7,360.59999999999997,336.7,332.9,351.6,348.3,477.9,464.8,329.5,453.5
01,077,10-9-1,1811,1598,95,65,9,31,1,0,12,1466,1320,77,39,6,18,1,0,5,685.5,250.6,714.3,278.8,706.3,272.5,670.4,337,551.5,250.7,542.8,259.5,565.2,230,261.5,246.9,307.7,695.5,552.6,692.2
01,077,10-9-2,2448,1698,519,165,8,10,1,0,47,1836,1357,342,102,7,10,1,0,17,428.6,349.9,461.7,481.7,414.4,387.6,420.6,517.8,289.2,298,257,322.8,272.7,304.9,368.1,308.7,499.3,421,272.4,440.5
01,077,11,2512,2334,85,48,11,7,1,2,24,2004,1893,64,25,6,3,1,0,12,1026.2,244.2,1033.5,212.7,1015.4,283,999.6999999999999,257.2,783.4,296.1,784.3,297.6,792.5,267.3,263.4,287.1,234.8,1020.7,786,1016.5
01,077,11-A,53,53,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,24.6,5.9,24.8,5.2,24.3,6.8,23.9,6.2,18.799999999999997,7.2,18.799999999999997,7.2,19,6.5,6.4,7,5.7,24.5,18.9,24.4
01,077,12,4671,4248,283,55,8,28,0,2,47,3643,3346,207,31,8,24,0,2,25,1418.5,443.3,1693.5,515.2,1369.2,530.8,1576.7,631.4,1024.6,447.9,983.1,473,1005.2,438.5,487.6,452.8,573,1393.4,1003.9,1634.4
01,077,13,3691,3592,55,9,9,1,1,0,24,2800,2727,46,7,9,1,1,0,9,1180.3,206.7,1407.7,230.7,1100.9,292.6,1345.4,318.9,782,231.8,737.7,256.2,761.5,222,248.8,236,274.2,1139.7,760.9,1375.8
01,077,14,3293,3066,78,73,12,4,1,0,59,2515,2366,64,35,11,2,0,0,37,1140.1,251.5,1393,270.5,1086.1,324.2,1331.4,347.2,842.7,262.1,814.7,279.1,829,244.8,287,261.9,308.5,1113.7,829,1362.2
01,077,15,2394,1898,399,50,7,2,0,0,38,1922,1533,328,32,6,1,0,0,22,771,321.7,923.3,362.7,745.1,371.6,865.6,421.3,551.1,322,533.5,334.4,542,308.2,347.3,321.9,391.4,758.5,541.8,894.4
01,077,16,2561,2451,31,45,7,4,0,1,22,1964,1895,23,28,3,4,0,0,11,725.3,118.8,924,162.1,695.2,158.3,874.3,218.1,469.7,123.4,448.4,134.1,463.9,113,139,123.5,189.6,709.5,460.7,899
01,077,17,821,805,3,1,4,0,0,0,8,655,642,2,1,3,0,0,0,7,263.5,43.5,336.5,59,253.2,56.4,324.90000000000003,71.6,172.5,39.8,160.2,45.6,170.1,35.1,50.2,39.8,65.3,258.8,167.8,330
01,077,2,4646,4209,308,39,30,17,1,4,38,3660,3357,227,24,23,9,1,0,19,1589.6,436.5,1972.5,451,1551.1,488.6,1869.6,569.1,1231.5,434.2,1206.7,447.9,1238,404.8,459.4,430.9,508.9,1572.2,1226.3,1920.1000000000001
01,077,3,2739,2681,5,18,15,5,0,0,15,2085,2043,5,11,11,5,0,0,10,1078.7,182,1255.2,151.3,1011.6999999999999,277.3,1186.6,228.4,800.9,195.6,768,215.6,782.3,187.4,228.6,198.5,189.5,1047.6,783,1219.9
01,077,4,3190,3053,62,37,12,7,0,0,19,2528,2419,54,29,6,6,0,0,14,1154.5,205.7,1366.8,240,1070.5,311.5,1288.3,329.9,797,243.9,760.3,273.2,797,228,258.2,248.7,284.5,1112.9,785.4,1327.3
01,077,5,7052,6859,38,79,12,8,1,0,55,5361,5243,24,48,12,4,1,0,29,2441.9,509.6,2902.9,517.9,2244.9,718.5,2730.7999999999997,703.1,1748.2,530.1,1654.4,594.1,1689.5,489.8,612.9,539.4,608.7,2343,1697.6,2817.5
01,077,6,4767,4388,200,74,20,23,0,2,60,3600,3347,157,38,18,12,0,0,28,1982.2,409,2131.6,452.9,1868.3,573.4,2029.3,568.6,1456.6,445.5,1404.8,489.2,1432.2,421.1,490.9,451.8,511,1924.8,1432.1,2080.2
01,077,7,4666,4440,69,68,10,28,1,2,48,3596,3435,55,42,10,23,1,0,30,1934.3,391.2,2193.9,447.2,1854.6,506.5,2103.4,560.9,1520,474.1,1469.1,499.5,1528.9,420.9,448.5,465.4,503.7,1894.5,1506.6,2149.9
01,077,8,2382,2309,9,29,7,4,1,2,21,1821,1778,6,20,5,3,0,0,9,801.1,169.9,1003.3,183.3,761.5,233.6,945,249.5,609.8,163.1,592.9,187.2,595.9,171.1,201.3,173.5,215.6,781.8,599.2,973.8000000000001
01,077,9,2238,2110,53,37,3,6,0,1,28,1795,1709,46,16,3,5,0,1,15,912.8,228.3,1119.3,256.6,871,290.3,1062.1,321.1,750.3,255.4,739.6,259,755.5,229.4,258.9,248.3,287.9,891.1999999999999,749.3,1090.4
01,079,1-1-1,850,228,568,10,20,2,2,0,20,671,187,456,7,8,1,2,0,10,93,335.6,99.5,361.7,94.1,331,91.7,361.7,64.8,310.4,57.4,314.2,59.8,305.4,333.1,310.2,361.7,93.6,60.3,95.9
01,079,1-2-1,1007,138,848,1,2,1,0,1,16,767,117,637,1,2,0,0,0,10,32.9,417.6,29,448.5,39.3,405.4,29,446.2,31,379.2,20.6,389.8,25.3,384.7,411.40000000000003,384.6,447.5,35.9,25.400000000000002,29
01,079,1-3-1,664,205,446,3,2,0,0,0,8,531,174,349,1,2,0,0,0,5,77.1,268.7,95.4,306.7,74.2,269.9,89.7,308.2,62,260.1,62.9,257.2,65.3,255.3,269,257.6,307.7,75.6,63.4,92.2
01,079,1-4-1,821,452,340,3,10,0,0,1,15,667,364,277,2,10,0,0,1,13,193.2,192.29999999999998,184.1,195.6,182.6,207.7,174.7,205.7,140.6,179.4,130.7,190.5,147.6,164.9,200.1,178.8,201,188.1,139.8,179.6
01,079,1-5-1,1006,434,459,58,15,1,1,1,37,752,349,343,32,7,1,1,0,19,138.3,260,148.6,268.9,129.4,262.2,130.5,286.3,82.4,204.6,66.9,215.9,74.4,205.7,261.1,208.5,277.5,133.6,74.6,139.1
01,079,1-6-1,735,554,122,15,14,2,0,0,28,588,454,95,7,12,2,0,0,18,196.1,121.5,202.9,139.1,186.9,125.7,188.3,153.2,131.2,124.8,117.6,131.2,130.8,114.4,123.2,123.7,146.2,190.7,126.7,195
01,079,1-7-1,613,407,132,50,8,0,0,1,15,449,315,88,30,7,0,0,0,9,149.70000000000002,55.4,182.6,48.8,137.7,68.2,170.6,60.199999999999996,120.3,52.199999999999996,105.7,64.89999999999999,111.7,53.4,61.7,56.7,54.5,143.4,112.5,176.8
01,079,19-1,2201,1791,161,38,98,7,0,0,106,1742,1454,137,22,66,6,0,0,57,628.4,166.2,690.8,162.6,619.5,183.5,657,197.4,462.3,176,437.1,194.9,460.7,155.9,174.7,175.4,179.8,624.4,453.2,674.1
01,079,2-10-1,897,763,2,7,85,0,0,0,40,686,598,2,2,58,0,0,0,26,321,92.7,382.9,83.6,292.2,116.8,352.8,117.7,225.3,121.1,206.7,126.4,229.8,95.9,104.7,114.6,100.3,305.9,220.5,368.1
01,079,2-11-1,415,335,4,9,29,0,0,0,38,308,260,3,2,18,0,0,0,25,160,28.1,195.2,30.6,149.9,41.9,186.9,36.8,126.8,41.9,118.8,45,135.1,28.1,34.9,38.3,33.8,155.2,126.8,191.1
01,079,2-12-1,813,618,36,11,100,1,1,0,46,622,494,28,6,65,1,1,0,27,283.9,73.1,334.8,62.2,255.9,81.5,302.9,95.3,195.1,79.1,170.5,96,186.6,70.3,77,81.9,78.9,270.3,184.5,318.1
01,079,2-13-1,1788,1476,10,3,206,0,0,0,93,1392,1181,6,3,141,0,0,0,61,634,147,763.3000000000001,125.3,574.6,193.1,722.9,165,485.3,176.4,425.5,219.2,465.8,155.3,170,184,144.7,604.7,458.8,742.7
01,079,2-14-1,49,43,1,0,5,0,0,0,0,41,37,1,0,3,0,0,0,0,22.4,2.8,24.3,2.6999999999999997,21.4,4,22.8,4.1000000000000005,15.9,4.1000000000000005,14.600000000000001,4.7,15.8,3.3,3.4000000000000004,4.1000000000000005,3.4000000000000004,21.9,15.5,23.5
01,079,2-15-1,451,381,2,12,28,0,0,0,28,340,293,2,7,20,0,0,0,18,154.7,31,187.4,19.900000000000002,145.1,39.1,175.4,31,133.7,28,117.5,39.1,126.7,28.2,35.2,32,25.4,150,126,181.3
01,079,2-16-1,686,590,2,3,56,0,0,0,35,526,464,1,2,34,0,0,0,25,227,68.1,262.09999999999997,58.9,198,84.8,245.1,76.8,166.1,70.1,142.1,89.9,159.8,66.1,76.5,75.4,67.7,212.4,156.3,253.7
01,079,2-8-1,463,360,33,11,20,0,0,0,39,369,308,21,5,16,0,0,0,19,123.1,45.4,149.8,40,112.9,56.1,140.3,49.8,98.6,42.7,87.3,53.1,91.5,43.6,50.7,46.3,44.8,117.7,92.4,144.9
01,079,2-9-1,1155,955,40,10,105,1,0,2,42,853,727,34,6,60,1,0,0,25,433.7,45.5,500.59999999999997,51.9,398.7,57.7,477.1,76.4,358.7,76.4,307,109.9,329.9,74,50.5,85.9,64,416,331.5,488.1
01,079,3-17-1,1884,1680,7,13,116,6,1,1,60,1445,1306,5,8,81,5,1,0,39,683.1,87.7,768,69,645.1,144.4,733.1999999999999,109.1,509,99,491.2,115.3,513.5,79.8,116.3,98.4,89.2,664,505.1,750.4
01,079,3-18-1,1371,1208,6,17,90,2,0,1,47,1014,902,6,14,59,2,0,0,31,491.9,47.8,583.9,61.5,473.8,68.3,543,96.1,393.4,63.6,351.8,94.89999999999999,370.2,62.7,57.3,73.9,78.8,482.5,371.6,563.5
01,079,3-20-1,395,336,12,1,31,0,0,0,15,319,276,8,1,23,0,0,0,11,174.1,22.5,188.6,20.6,167,30.3,178.2,31.8,123.4,31.900000000000002,114.6,37,122.7,25.4,26.3,31.6,26,170.4,120.5,183.4
01,079,3-21-1,876,764,8,13,33,2,0,0,56,663,587,7,7,24,2,0,0,36,301.5,59.9,365.5,39,282.3,76.6,342.1,59.9,260.5,54.3,229.3,76.6,247.2,55.1,68.6,61.9,49.1,291.40000000000003,246,353.8
01,079,3-22-1,182,143,0,28,5,0,0,0,6,122,100,0,15,3,0,0,0,4,66.3,9.3,74.5,9.3,59.7,13.3,70.3,13,45.3,15.6,43.9,15.1,45.6,11.3,11.200000000000001,14.1,11.1,62.9,45.1,72.3
01,079,4-23-1,386,334,0,1,32,0,0,0,19,303,265,0,1,23,0,0,0,14,165.3,21.5,179.1,19.5,158.8,28.6,169.4,30.2,117.3,30.3,109,35.1,116.5,24,24.9,30.1,24.7,161.9,114.5,174.6
01,079,4-24-1,592,488,2,11,59,0,0,0,32,436,365,2,4,47,0,0,0,18,209,30.1,230.3,26.3,199.2,42.2,216.20000000000002,46.9,175.8,41.4,162.7,52.9,167,40.3,35.8,44.4,36.6,204.2,168.3,223.4
01,079,4-25-1,2483,2107,84,38,131,9,0,3,111,1925,1667,65,22,92,5,0,1,73,972.5,205.7,1058.6,166.6,913.6,260.9,1011.7,221.3,702,253.9,653.4,279.7,728,188.2,233.2,241.1,193.9,942.6,694.5,1035.5
01,079,4-26-1,419,109,294,3,1,0,0,0,12,312,71,229,2,1,0,0,0,9,27.9,175.2,21,165,33.1,171,19.2,165,16.9,159.79999999999998,11.1,163,11.9,159.79999999999998,173.1,160.8,165,30.599999999999998,13.3,20
01,079,4-27-1,278,237,1,2,34,0,0,0,4,220,192,1,0,24,0,0,0,3,120.1,15.5,129.8,14.1,115.1,20.9,122.9,21.900000000000002,85,22,79,25.6,84.6,17.5,17.9,21.7,17.8,117.6,83,126.39999999999999
01,079,4-28-1,1841,1459,121,31,131,0,0,3,96,1421,1133,104,15,100,0,0,0,69,552,130.2,684.1,104.9,511.5,167,663.8,128.6,429.6,133,404.6,157.9,433.7,108.5,148.8,133,116.8,532.3,423.1,673
01,079,4-29-1,755,680,25,19,13,2,0,0,16,566,520,17,7,8,2,0,0,12,272.7,41.2,316.4,37.4,261.2,53.3,305.4,52.3,210.6,43.1,200.7,50.1,205.9,40.6,47.2,44.5,44.7,267.1,205.8,311.1
01,079,4-30-1,395,324,24,9,20,0,0,0,18,300,250,18,5,14,0,0,0,13,162.9,22.7,183.4,22.7,146.5,32.7,172.7,31.9,111,38.5,108,37,112.3,27.5,27.8,34.3,27.2,154.7,110.5,178
01,079,4-31-1,113,86,12,0,15,0,0,0,0,90,73,9,0,8,0,0,0,0,45,6.1,49.1,16,43,11.9,49.1,17,40.1,11.9,42.1,11,38.9,11,9,11.3,16.599999999999998,43.9,40.2,49.1
01,079,4-32-1,238,205,2,4,18,0,0,0,9,188,162,2,2,15,0,0,0,7,100,19.8,107.10000000000001,13.9,94,27.1,97.8,16.8,75.10000000000001,16.8,75.10000000000001,15.1,74.2,15.1,23.6,15.7,15.4,96.9,74.8,102.3
01,079,5-33-1,2498,2214,29,52,97,2,0,4,100,1936,1744,26,29,72,2,0,0,63,942.4,150,1031,126.2,922.4,173,1005,159.9,681.2,160.8,668.3,165,692.2,125,161.2,150.6,143,931.8,681,1018
01,079,5-34-1,2955,2556,60,52,179,1,0,3,104,2236,1963,51,25,125,1,0,0,71,912,128.1,989,146.3,876.2,173.2,949.5,197.2,689.9,163,676.6,179,688.1,145.2,150.3,162.9,172.1,894.2,685.7,969.5
01,079,5-35-1,795,673,8,17,50,1,0,3,43,600,528,5,8,30,1,0,0,28,289,43.5,335.5,39.7,276.90000000000003,56.6,323.9,55.8,223.2,45.7,212.4,53.1,218.2,42.9,49.8,47.2,47.4,283.2,218.2,329.6
01,079,5-36-1,1269,1087,16,19,70,1,0,1,75,975,857,8,7,50,1,0,0,52,477,57.9,594.7,61.2,461.8,91.3,576,86,390,84,378.3,90.1,404.9,59.9,74.5,78.1,73.5,469,390.5,585.3
01,081,0010,2050,1923,70,27,2,7,1,0,20,1566,1480,49,19,1,6,1,0,10,1043.4,85.4,1287.7,141.8,1035,93.2,1275.4,170,796.6,81.2,787.8,87.2,784.6,86.2,89.2,85.1,156.1,1039.2,789.2,1281.7
01,081,0020,29939,15687,12084,1250,67,492,20,25,314,22346,12482,8460,831,48,362,16,8,139,7107,6141.9,8213.3,8175.5,7423.1,6169.7,7964.7,8572.8,6084.4,5470.9,5921.3,5585.4,5941.3,5461.5,6155.6,5506.6,8374.2,7262,5979.9,8088.2
01,081,0030,1718,1324,183,52,3,126,1,10,19,1205,934,141,38,1,78,0,4,9,1041.5,365.5,1607.7,698.3,1118.8,356.59999999999997,1581.9,761.5,932,436.1,910.2,449.2,906.5,440.3,360.7,442,728.3,1079.8,915.4,1596.3
01,081,0040,469,230,223,12,0,1,0,0,3,382,189,181,8,0,1,0,0,3,126,152.8,188.1,191,144.1,140,189.5,196,114.3,101.2,115.5,101.8,111.3,104.1,146.6,102,193.1,135.2,114.1,189
01,081,0050,3326,1404,1709,125,11,23,2,0,52,2593,1199,1251,87,10,15,2,0,29,511.9,917.8,696.5,1184.7,581.5,913,673.2,1226.1,452.8,741.2,428.2,765.8,432.8,754.5,915.2,754.3,1204.9,546.1,437.4,685.5
01,081,0060,53877,39409,9061,1728,142,2699,13,78,747,44842,33790,6890,1361,112,2128,13,48,500,11444.1,8773.5,13317.2,10941.2,12853.5,8854.8,13103.4,11737.3,9970.8,8678.6,9725.1,8734.4,9659.3,8701.4,8815.5,8701.8,11337.2,12149.2,9782.9,13210.6
01,081,0070,4786,3526,1059,92,22,23,0,15,49,3482,2603,745,69,14,21,0,3,27,1646.8,664.7,2008.9,762.9,1645.1,707,1930.5,875.9,1369.7,627.5,1339.7,650.4,1347.4,622,686.2,633.2,817.5,1646.1,1351.5,1968.9
01,081,0080,1940,1573,283,37,14,3,3,0,27,1431,1148,231,16,12,2,2,0,20,699.4,199,896,251.5,696.4,219.3,871.4,296.6,590.8,169,573.3,180,574.6,177.6,209.4,175.7,274.8,698,579.4,883.9
01,081,0090,2105,1359,699,21,1,1,0,2,22,1597,1000,570,14,1,1,0,0,11,499.59999999999997,367,721.5,467.3,510,371.2,706.1,501.59999999999997,392.8,326.9,389.9,322.3,389.9,317.5,369,322.1,484.8,504.9,390.1,713.7
01,081,0100,663,360,287,4,2,0,0,0,10,494,263,224,1,1,0,0,0,5,165,154.1,225.9,212,172,148.6,212,225,148.6,148.2,134.1,161.2,131.8,159.8,151.5,156.5,218.20000000000002,168.5,138.1,218.8
01,081,0110,2591,2358,165,33,5,9,1,0,20,2048,1881,119,20,4,9,1,0,14,1276.9,176.5,1706.3,227.29999999999998,1289.2,182.5,1675.7,283.6,1115.9,145.9,1109.8,155.5,1103.3,156.1,179.3,153.3,254.3,1282.8,1109.6,1690.8
01,081,0120,6885,5357,1202,201,32,13,0,8,72,4881,3831,873,113,18,11,0,3,32,1815.6,585.1,2116.1,699.8000000000001,1828.8,626,2031.8,815.4,1334.7,541.5,1307.8,567.7,1310.9,564.1,604.8,558.2,757.3,1821.5,1317.5,2074.1
01,081,0130,3396,2626,662,39,8,20,0,0,41,2410,1892,461,24,6,15,0,0,12,930.1,324,1229.7,558.1,926.3,337.2,1205,590.7,745.6,264.5,732.8,273.8,725.6,276.9,330.5,272,574.5,928.1,734.4,1217.3
01,081,0140,19098,14726,3063,755,72,98,13,20,351,13798,10898,2144,444,50,80,9,4,169,3679.2,1564.4,4805.6,2134.2,3740.5,1592.4,4626.3,2385.9,2986.3,1507.2,2929.1,1564.4,2937.8,1547.3,1578.8,1540.4,2260.3,3712.5,2949.9,4717.1
01,081,0160,7404,6038,924,195,16,100,12,6,113,5581,4615,665,137,13,82,9,6,54,2632.1,759.7,3197.1,1214.2,2718.4,764.6,3107.4,1344.8,2196.9,780.7,2169,798.9,2170.3,791.2,762.1,790.8,1277.5,2674.2,2177.7,3152.7
01,083,1,25651,18449,4044,2397,127,209,6,29,390,19716,14818,3024,1408,96,157,2,11,200,7908.7,3086,9005.9,4035.9,7968.2,3286.9,8618.2,4548.2,6316.6,3232.4,6186.7,3310.4,6345.4,3038.6,3185.2,3193.3,4288.7,7938.8,6284.5,8807.3
01,083,10,5913,4382,772,578,45,15,3,10,108,4440,3377,601,343,40,9,2,5,63,1505.6,668.2,1667.9,803.4,1518.3,699.1,1581.4,923.6,1131.3,595.4,1082.1,619.4,1096.3,582.5,683.7,598.8,863.2,1512,1103.1,1625.2
01,083,11,1503,737,662,39,16,9,0,1,39,1171,585,517,33,8,8,0,0,20,367.8,420.6,420.6,686.2,366,444.2,406.3,699.8,280.6,444.2,267.7,452.3,269.2,445.3,433.3,446.6,693.1,366.6,271.6,413.7
01,083,13,3506,2376,501,121,14,409,2,6,77,2485,1750,349,82,12,251,2,5,34,1965,1028.4,2886.4,1842.8,2190.6,1029.4,2838.6,1988,1893.1,1315.2,1842.8,1338.7,1854,1309.2,1029,1320.2,1916.6,2078.6,1863,2863.2
01,083,14,1714,959,497,206,12,5,0,2,33,1331,801,388,115,10,3,0,0,14,309.6,340.3,375,411.1,316.5,330.4,358.5,433.7,258.7,286.8,244,296.9,252.1,282.8,335.3,288.3,422.2,312.9,252.20000000000002,367.2
01,083,2,18009,13831,3043,540,137,177,10,13,258,13841,10620,2505,344,96,130,5,4,137,6762.8,2285.4,8273.1,3683.9,6889.2,2476.6,8017.2,4137.4,5689.3,2746.4,5583.5,2808,5658.3,2646.3,2379.9,2733.6,3910.6,6825.3,5644.2,8145.1
01,083,3,9517,8898,166,225,60,51,1,7,109,7119,6729,123,122,40,38,1,3,63,3844,547.4,4632.5,762.4,3766,658,4465.6,995.5,2928.4,600,2873.5,637.5,2929.2,535.7,603.4,591.1,878.5,3804.9,2911.2,4548.9
01,083,4,3224,2994,129,68,14,4,1,1,13,2403,2242,100,36,12,2,0,1,10,1113.8,181.6,1325,255.4,1083.9,229.7,1278.8,329.2,812.5,208.5,782.4,222,810.1,171.5,204.8,200.7,290.3,1099.1,801.5,1302.8
01,083,5,681,639,22,7,2,0,0,0,11,524,491,18,4,2,0,0,0,9,313.8,52.7,365.7,58.9,303.7,63.6,339.1,92.2,228.4,48.3,218.4,55.3,219.1,44.8,58.2,49.6,75.7,309,221.8,352.3
01,083,6,1559,1516,15,12,4,1,0,0,11,1170,1142,8,6,4,1,0,0,9,666.3,97.1,798,93.3,626.3,117.4,749.4,147.8,493.9,95.4,471.1,107.6,480.4,83.9,107.2,96.2,120.7,645.7,481.7,773.4
01,083,7,1343,1301,7,10,11,2,0,0,12,1038,1006,6,4,10,2,0,0,10,639.7,74.8,739.8,87.2,623.3,81.3,717.6,120.7,504.4,83.4,459.7,116.9,482.2,73.4,78.1,91.6,103.9,631.4,482.2,728.4
01,083,8,6538,5821,255,299,35,18,3,14,93,4820,4389,187,158,28,14,3,5,36,2307,357.1,2537.4,510.7,2214.8,436.6,2447.7,636.9,1618.3,393.3,1596.6,398.1,1605.3,348.2,396.4,380.3,573.2,2260.9,1605.7,2492.3
01,083,9,3624,3209,237,89,10,11,0,0,68,2865,2555,192,53,10,6,0,0,49,1365.1,323.5,1615.1,444.4,1337.6,381,1548.7,530.3,1059.3,371.4,1030.8,385.5,1059.1,335.1,351.7,364.3,487.2,1350.5,1049.5,1582.2
01,085,0011,1487,181,1282,10,2,1,0,0,11,1123,158,950,5,2,1,0,0,7,103.5,807.9,112.7,866.4,131.7,763.4,102.4,885.5,100.3,587.5,75.8,606.4,80.6,586.7,785.7,592.6,876.9,117.1,84.8,107.8
01,085,0021,535,423,100,2,2,0,0,3,5,428,346,74,2,2,0,0,0,4,307.2,70.4,342.4,90.2,299.6,70.4,333.5,102.1,243.4,72.9,229.5,84.9,251.2,61.1,70.4,72.9,95.8,303.3,241.4,338.2
01,085,0022,106,70,26,0,4,1,0,0,5,83,57,20,0,2,1,0,0,3,59.6,13.7,66.4,17.5,58.1,13.7,64.7,19.900000000000002,47.199999999999996,14.1,44.6,16.4,48.7,11.799999999999999,13.7,14.1,18.6,58.9,46.8,65.5
01,085,0031,786,130,651,5,0,0,0,0,0,576,98,474,4,0,0,0,0,0,61.6,362.4,69.7,276.4,76.39999999999999,320.6,69.7,275.3,69.7,252.4,57.3,261.1,60.8,246.5,341.6,253,275.9,68.2,62.300000000000004,69.7
01,085,0041,1454,47,1387,19,0,0,0,0,1,1087,33,1045,8,0,0,0,0,1,15.700000000000001,898.2,17.5,790,35.1,834.8,14.9,786.5,43.6,575,13.9,608.5,13.9,589.8,865.9,590.8,787.9,25,23.4,16.2
01,085,0051,965,190,754,12,1,4,0,0,4,679,142,525,8,1,2,0,0,1,123.4,371.6,146.7,411.4,125.2,348,136.7,420.6,112.2,245.6,95.2,260.2,95.2,247,360.1,250.7,416.5,124.4,100.4,141.8
01,085,0061,1298,212,1078,4,0,0,0,1,3,1006,172,830,3,0,0,0,0,1,162,658.3,151.8,635.4,182,600,143,646,141.9,476.8,118.2,497.3,113.7,474.7,628.8000000000001,482.5,640.8,171.5,124.1,147.1
01,085,0071,915,322,572,14,4,1,0,0,2,690,255,419,11,2,1,0,0,2,153.79999999999998,315.8,145.9,394.2,156.1,311,139.7,399.1,122.2,283.9,106.3,300.8,107.10000000000001,289.9,313.4,291.7,396.3,154.7,111.7,142.6
01,085,0081,292,132,156,1,2,1,0,0,0,235,108,123,1,2,1,0,0,0,99,81.3,97.3,97.3,94.7,75,98.2,95.7,84.1,52.7,73.1,62.5,74.2,59.2,78.10000000000001,58.2,96.5,96.60000000000001,77.1,97.7
