state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_fis,uss_18_dem_ray,uss_20_rep_sas,uss_20_dem_jan,gov_18_rep_ric,gov_18_dem_kri,atg_18_rep_pet,sos_18_rep_evn,sos_18_dem_dan,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
31,021,4W,829,793,4,19,11,1,0,0,1,617,597,2,9,8,1,0,0,0,274.40000000000003,143.2,308.9,175.2,217.1,139.1,329.7,121.6,226.9,132.5,272.3,208.2,122.10000000000001,143.2,131.9,148.4,274.40000000000003,231.1,319.2,139.1,262.9
31,021,5P,336,331,0,5,0,0,0,0,0,273,271,0,2,0,0,0,0,0,105.9,50.7,141.1,54.6,90.6,32.3,140.8,41.4,91.39999999999999,38.7,96.1,81.89999999999999,32.3,50.7,32.6,46.199999999999996,105.9,90.7,141.1,41.7,107.9
31,021,6P,643,626,2,8,4,0,0,0,3,477,471,0,4,1,0,0,0,1,210.70000000000002,70.7,255.6,94.4,175,72.6,257.40000000000003,65.9,174.1,87.7,188.7,169.7,68.2,70.7,75.3,79,210.70000000000002,176,256.6,75.6,205.8
31,021,7P,851,812,1,27,5,0,1,0,5,714,687,1,17,5,0,1,0,3,276.7,110.1,291.7,133.9,214.20000000000002,110.9,289.8,95.5,211.4,134.3,270.4,203.8,123.3,110.1,123.3,115.3,276.7,225,291.3,118,250.5
31,023,10P,521,500,0,20,0,0,0,0,1,394,385,0,8,0,0,0,0,1,196.5,43.7,233.1,57,158.4,55.1,220.8,39.5,169.9,62.2,184,158.4,40.1,43.7,53.3,46.2,196.5,169,226.3,48.4,189.6
31,023,11P,211,207,0,4,0,0,0,0,0,169,166,0,3,0,0,0,0,0,107.5,14,118.3,18.3,87.5,16.9,116.2,13.8,89.80000000000001,22.2,93.9,87.60000000000001,15.4,14,17,15.4,107.5,88.2,118.2,16.9,100.7
31,023,12P,200,197,0,1,0,0,0,0,2,146,143,0,1,0,0,0,0,2,81.5,21.1,85.39999999999999,25,59.1,31.400000000000002,84.39999999999999,17.5,64.9,28.8,70.8,55.5,25,21.1,28.8,20.8,81.5,62.7,85.1,25,71.1
31,023,13P,500,497,0,3,0,0,0,0,0,404,401,0,3,0,0,0,0,0,226.1,58.6,236.6,69.5,164.5,86.3,233.7,48.2,180.1,78.7,196.2,153.8,69.5,58.6,78.7,58,226.1,174.1,235.7,68.8,198
31,023,14P,181,180,1,0,0,0,0,0,0,139,138,1,0,0,0,0,0,0,75.30000000000001,13.9,83.39999999999999,15.9,57.6,19.1,81.39999999999999,13.9,63.7,15.9,64.3,60.4,14.3,13.9,15.9,14.3,75.30000000000001,62.4,82.8,14.3,69.5
31,023,15P,323,312,0,4,5,0,0,0,2,236,229,0,1,4,0,0,0,2,128.20000000000002,23.6,141.6,27.1,97.3,32.4,138.7,23.6,108.5,27.1,109.2,102.10000000000001,25.2,23.6,27.1,24.7,128.20000000000002,105,140.4,25.2,118
31,023,16P,139,134,0,0,0,2,0,0,3,113,113,0,0,0,0,0,0,0,67.8,16.2,74.8,21.1,56.5,22.6,74.4,15.6,60.800000000000004,22.6,61.2,49.5,21.1,16.2,22.400000000000002,17.6,67.8,56.5,74.8,20.9,63.1
31,023,17P,424,420,0,3,0,0,0,0,1,321,318,0,2,0,0,0,0,1,192.6,46.2,212.7,57.4,160.5,64.2,211.79999999999998,42.9,171.70000000000002,63.6,173.9,139.8,57.3,46.2,62.2,49.1,192.6,160.9,212.7,56.2,179.8
31,023,1P,674,654,3,15,1,1,0,0,0,524,512,1,10,1,0,0,0,0,250.6,46.8,293.5,67.2,191.2,59.4,286.9,55,212,52,218.4,207,44.3,46.8,52,59.5,250.6,208,290.5,53.199999999999996,237.6
31,023,1W,975,912,6,43,1,5,0,3,5,711,675,6,21,1,3,0,2,3,256.3,64,304.5,84.1,193.4,78.4,312,54.9,210.4,75.1,228.5,189.7,69.2,64,73.8,69.2,256.3,205.4,307.8,70.9,241.6
31,023,2P,624,620,0,3,0,1,0,0,0,444,444,0,0,0,0,0,0,0,212.9,40.4,248.3,57.6,162.4,50.4,242.1,45.4,178.2,44.4,185.5,176.6,38.1,40.4,44.4,48.8,212.9,177,244.5,44.6,201.9
31,023,2W,1028,943,11,51,0,12,0,2,9,736,693,4,27,0,6,0,0,6,299.1,87.5,369.2,102.4,274.4,101.6,380.6,61.4,275.9,112.3,308.3,271.5,84.9,87.5,100,82,299.1,282.2,374.4,92.1,311.2
31,023,3P,358,330,1,25,0,0,0,0,2,263,246,0,16,0,0,0,0,1,131.5,26,167,24.7,104,26.3,157.8,15.200000000000001,109.4,22.1,106.8,96.4,17.9,26,22.1,20.8,131.5,105.2,162,22.1,123.39999999999999
31,023,3W,885,870,1,9,0,2,0,0,3,696,685,1,6,0,2,0,0,2,318.3,75.5,358.6,119.1,281.3,100.1,363.2,77.6,287.1,112.2,320.6,277.5,90.7,75.5,100.2,98.5,318.3,291.7,359.7,95.7,315.2
31,023,4P,173,163,0,5,2,0,0,0,3,130,126,0,1,2,0,0,0,1,65.1,16.8,73.1,17.3,49.9,17.9,74.2,12.6,54.1,18.2,54.2,44.3,18,16.8,18,13.8,65.1,51.800000000000004,73.2,16.8,59.8
31,023,5P,243,237,0,1,0,0,0,0,5,194,189,0,0,0,0,0,0,5,97.4,25.3,108.6,26.2,74.7,27.2,110.5,18.1,80.5,28,80.9,66.89999999999999,27.2,25.3,27.2,21.1,97.4,76.8,109.4,25.4,88.8
31,023,6P,178,178,0,0,0,0,0,0,0,138,138,0,0,0,0,0,0,0,68.9,15.3,81.8,20,55.300000000000004,19.2,77.5,13.8,59.6,21.7,64.5,55.300000000000004,13.9,15.3,18.6,16.2,68.9,59.1,79.3,16.7,66.8
31,023,7P,237,237,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,109.1,14.4,120.39999999999999,18.5,89,17.2,118.2,14.1,91.3,22.5,95.2,89.5,15.700000000000001,14.4,17.6,15.9,109.1,90.10000000000001,119.8,17.1,102.1
31,023,8P,250,245,1,1,0,0,0,0,3,182,180,1,0,0,0,0,0,1,91,17.6,115.7,17,72,18.2,109.2,10.6,75.7,15.3,74,66.6,12.4,17.6,15.3,14.3,91,72.8,112.1,15.3,85.4
31,023,9P,271,256,0,7,1,4,0,0,3,203,196,0,4,0,3,0,0,0,101.9,26.5,113.5,27.1,77.7,28.6,115.6,19.5,84.7,29.1,85,69.7,28.6,26.5,28.6,21.3,101.9,80.5,114.10000000000001,26.5,93
31,025,10P,1111,1072,2,11,4,1,0,6,15,863,843,2,4,1,0,0,2,11,405,141.7,455.8,192.6,345.2,133.1,483.09999999999997,105.8,352.9,149.6,372,326.4,139.2,141.7,140.4,149.6,405,348.8,469.1,143.1,391.2
31,025,11P,591,560,1,19,4,1,0,0,6,438,419,1,12,1,1,0,0,4,166.4,67.8,210.79999999999998,70.7,104.9,47.9,206.5,43.800000000000004,107.1,56.300000000000004,125.9,102.4,46,67.8,48.4,56.7,166.4,109.7,206.9,53.9,146.2
31,025,12P,236,230,0,2,1,2,0,0,1,189,184,0,2,1,2,0,0,0,86.3,25.5,111.1,35.5,64.89999999999999,19.1,121.9,18.9,67.4,18.9,69,65.3,16.6,25.5,18.9,27.7,86.3,66.1,115.8,20.8,84.10000000000001
31,025,13P,881,861,1,14,0,2,0,0,3,690,678,1,9,0,0,0,0,2,395.2,138.5,506.3,195.1,340.9,153.20000000000002,512.1,105.7,346.3,160.6,404.1,334.5,153.20000000000002,138.5,154.4,150,395.2,355.6,509.90000000000003,150.9,405.09999999999997
31,025,14P,378,371,0,5,1,0,0,0,1,284,280,0,2,1,0,0,0,1,125.10000000000001,46.7,147.5,51.5,91.3,44.8,137.2,41.1,93.4,54.7,96.7,87.3,47,46.7,48.4,45.1,125.10000000000001,91.4,142.2,47,111.7
31,025,15P,681,651,1,18,2,2,0,0,7,533,518,1,7,2,1,0,0,4,231.4,71.5,242.9,117.4,159.9,83.3,243.3,74.3,166.4,88.6,192.3,160.9,77.1,71.5,83.3,96.6,231.4,170,243.1,86.9,198
31,025,16P,1067,1024,7,25,2,4,0,0,5,762,741,3,11,2,3,0,0,2,388.9,155.5,447.3,217.2,295,144.4,486.2,113.4,289.9,166,364,296.3,152.8,155.5,154,165.7,388.9,311.2,466.6,158,366.5
31,025,17P,697,661,1,22,2,3,0,0,8,529,508,0,12,2,2,0,0,5,258.7,105.2,279.3,112.6,214.6,94,279,82.1,217.4,105.2,269.7,218.7,94.4,105.2,97.5,96.8,258.7,230.3,279,99.9,247.9
31,025,18P,1901,1816,16,43,1,7,1,0,17,1457,1415,10,24,0,6,1,0,1,788.6,342.6,952.9,510.2,715,333.4,1046,283.9,715.6,366.6,815.8,684.5,344.1,342.6,347.5,396.7,788.6,732.5,999.5,363.7,816.4
31,025,19P,1137,1101,2,9,3,6,2,2,12,871,851,1,6,3,3,2,2,3,503.09999999999997,174.3,609.6999999999999,234.8,439.4,166.7,641.5,124.7,453.4,179.3,488,435.3,168,174.3,171.8,179.9,503.09999999999997,453.9,625,174.3,510.8
31,025,1P,2139,2059,4,48,4,10,0,1,13,1510,1471,3,20,4,6,0,1,5,713.1,306.8,850.9,402.1,557.5,295.6,845.5,267.5,553.1,335.7,626.5,567.8,275,306.8,301.9,334.7,713.1,576.9,847.4,313.1,674
31,025,1W,629,612,1,7,0,0,0,0,9,475,468,0,5,0,0,0,0,2,168,86.4,193.8,108.2,128.5,86.4,196.5,76.2,135.8,94.1,164.3,116.5,94.8,86.4,93,93.1,168,135.1,194.6,92.7,158.2
31,025,20P,1658,1577,2,43,4,12,0,0,20,1246,1209,2,18,2,8,0,0,7,652.6,211,797,333.6,544.9,217.3,846.4,192.8,541.8,241,618.3000000000001,536.1,226.5,211,228.5,262.8,652.6,560,821.8,237.4,648.6
31,025,2P,491,467,3,3,7,5,0,0,6,357,347,1,2,4,2,0,0,1,150.4,71.4,202.4,65.3,119.2,59.4,194.3,39.3,118.7,73.1,149.2,113.5,70.6,71.4,68.9,53.2,150.4,125.3,197.7,64.8,149.2
31,025,2W,551,546,1,0,1,1,0,0,2,404,401,1,0,0,1,0,0,1,165.9,94.4,193.3,102.8,127.39999999999999,77.5,205.9,61.9,116.2,99.2,144.4,121.2,80.3,94.4,85.7,82.2,165.9,127,199.4,85.9,153.6
31,025,3P,850,815,1,17,2,2,0,0,13,653,630,1,14,2,2,0,0,4,291.2,117.9,353.1,152.3,224.8,137.5,345.90000000000003,111.6,241.8,139.7,282.1,235.3,131.8,117.9,137.2,131.8,291.2,246.8,350.4,131.1,282.2
31,025,3W,496,475,2,15,1,0,0,0,3,347,333,2,8,1,0,0,0,3,120.6,59.699999999999996,135.4,81.2,85,55.4,138.4,55.4,87.4,60.4,106.6,82,60.1,59.699999999999996,59.1,68.9,120.6,90.3,137.2,61.6,107.8
31,025,3W2,782,723,2,33,0,5,2,2,15,570,540,2,15,0,5,2,0,6,177,76.9,218,122,138,81,208.1,95,140,92,166.1,140,86,76.9,86.3,108.5,177,146,212.9,92.1,169.7
31,025,4P,988,952,1,26,4,0,0,0,5,692,674,0,14,2,0,0,0,2,314,150.7,410.7,188.7,273.4,165.5,415.2,113.1,284.5,169.6,320.8,270.7,148.2,150.7,163,151.3,314,286.7,414.1,155.2,326.09999999999997
31,025,4W,940,864,4,44,5,0,2,2,19,733,692,3,23,4,0,1,0,10,243.2,116.3,274.2,151.4,170.7,104.7,283.8,94.8,181.6,109.7,213.9,166.5,107.4,116.3,107,123.5,243.2,183.8,279,114.7,219.4
31,025,5P,622,600,0,11,3,3,0,0,5,485,477,0,4,1,2,0,0,1,223.7,103.9,264.3,146.6,187.1,92,297.90000000000003,68.9,193.7,97,229,180,96.7,103.9,96.7,108.4,223.7,196.6,281.6,98.5,224.9
31,025,5W,937,881,1,38,7,0,0,0,10,717,685,1,22,4,0,0,0,5,257.4,112.7,289.5,147.9,187.2,110.3,295.6,107.8,202.9,115.7,230.4,185.6,114.7,112.7,114.4,127.7,257.4,202.3,292.5,118,235.70000000000002
31,025,6P,749,734,1,7,0,3,0,0,4,620,613,1,4,0,1,0,0,1,350.3,130.3,438.1,204.5,299.6,124.60000000000001,473.3,88.9,308,132.6,337.8,298.1,120,130.3,124.9,145.6,350.3,310.1,455.7,132.8,359.1
31,025,6W,655,605,4,26,0,3,5,0,12,484,455,3,16,0,3,3,0,4,156.5,74.1,180.9,102.4,105.6,70.3,181,71.3,116.8,73.7,140.2,106.2,71.5,74.1,71.6,86.7,156.5,117.1,181,77.4,141.2
31,025,7W,1109,1006,14,53,2,4,0,1,29,809,735,13,42,2,3,0,0,14,250.9,114.8,283.8,151.9,177.9,107.7,288.8,111.1,186.8,111.7,213.7,176.8,110.5,114.8,110.1,131.3,250.9,188.7,285.7,118.3,225.5
31,025,8P,542,532,0,3,0,1,0,0,6,406,401,0,1,0,1,0,0,3,202,73.8,242.4,107.10000000000001,164.9,78,247.7,59,165.9,83.4,189.5,161,68.9,73.8,78.1,83,202,168.5,245.3,78.9,197.4
31,025,8W,832,787,1,28,4,0,0,0,12,553,529,1,14,3,0,0,0,6,176.4,69.4,238.20000000000002,112,146.4,73.5,246,79.5,150.9,77.7,177,145.20000000000002,72.3,69.4,74.4,95.5,176.4,155,242,80.8,183.1
31,025,9P,783,739,3,15,2,6,0,0,18,570,549,1,7,0,4,0,0,9,266.7,139,349.8,184,226.5,139.8,363.9,101,226.5,154.9,265.1,208.1,137,139,144,142.3,266.7,231.3,356.9,142.3,272.5
31,025,9W,808,762,6,23,4,1,0,0,12,601,574,1,14,4,1,0,0,7,223.3,103.4,241.3,134.6,149.9,95.5,258.9,83.2,162.4,100.3,194.5,158.4,100.2,103.4,98.7,109.2,223.3,166.1,250.2,103.3,198.20000000000002
31,027,13P,829,820,0,0,1,1,0,0,7,643,638,0,0,1,1,0,0,3,312.1,35.6,395,70,248,29.900000000000002,364,52.5,227.1,56.1,256.3,229.2,43.7,35.6,43.2,59.8,312.1,241.8,378.6,49.4,291.3
31,027,15P,249,245,0,1,3,0,0,0,0,193,189,0,1,3,0,0,0,0,129,13.200000000000001,142.2,11.4,98.3,11,115.8,11.4,98.3,18.3,99.1,94.7,12.4,13.200000000000001,12.4,11.4,129,96.7,129.6,12.4,109.8
31,027,16P,613,606,0,5,0,1,0,0,1,472,469,0,3,0,0,0,0,0,210.6,30,246.3,45.6,174.9,33.9,229.7,31.7,184,40.6,185.8,161.5,40.9,30,39.9,38.9,210.6,177.4,237.9,38.4,197.9
31,027,17P,548,528,0,16,3,1,0,0,0,431,418,0,10,2,1,0,0,0,192.8,27.8,225.4,41.5,160.3,31.4,209.5,29.3,167.7,36.5,169.5,146.7,37.1,27.8,35.7,35.4,192.8,161,217.2,34.1,181.7
31,027,18P,239,227,0,8,0,0,0,0,4,184,180,0,3,0,0,0,0,1,103.2,36.8,97.5,29.1,97.5,34.4,99.10000000000001,22.400000000000002,97.5,34.4,104.89999999999999,95.5,34.4,36.8,34.4,25.7,103.2,98.60000000000001,98.8,32.9,99.2
31,027,19P,649,628,2,15,0,2,0,0,2,481,472,1,6,0,1,0,0,1,261.2,31.7,283.8,54.7,214.8,31.7,279.1,37.2,203.3,48,225,201.6,39.3,31.7,39.3,46.3,261.2,212,280.9,40.1,239.4
31,027,1P,374,367,1,4,1,0,0,0,1,285,283,0,1,1,0,0,0,0,142.5,40.2,158,32.1,125.5,41.5,151.6,28.5,130.8,46.8,144.3,118.3,51.6,40.2,46.4,30.2,142.5,129.6,155,40.2,139.4
31,027,20P,529,515,0,8,1,1,0,0,4,416,409,0,3,1,1,0,0,2,225.70000000000002,27.3,245.6,46.7,185.5,27.3,241.5,32.4,175.6,41.4,194.5,174.1,34.2,27.3,34.2,39.7,225.70000000000002,183,243.5,34.9,206.9
31,027,2P,807,769,0,24,5,0,0,0,9,597,582,0,6,4,0,0,0,5,347.8,64.3,358.8,65.6,293.9,51.2,325.8,51.2,298.2,65.6,304.09999999999997,264.40000000000003,71.3,64.3,62.2,57.8,347.8,291.3,342.1,61.2,315
31,027,3P,345,342,1,0,2,0,0,0,0,242,241,0,0,1,0,0,0,0,158.9,31.5,179.3,24.400000000000002,155.9,23.8,171.7,21,138.4,49.2,148.5,122.3,43.7,31.5,38.7,22.3,158.9,140.7,175,32.5,154.20000000000002
31,027,4P,519,512,0,0,1,0,0,0,6,375,374,0,0,1,0,0,0,0,181,23.9,299.8,37.6,136.3,30.400000000000002,262.4,37.5,133.5,42.2,147,124.1,36,23.9,36.3,37.6,181,134.1,281.3,36,184.4
31,027,5P,477,474,0,2,0,0,0,0,1,329,327,0,1,0,0,0,0,1,249.89999999999998,27.4,248.6,29.3,196.29999999999998,21.3,230.3,18.3,193.79999999999998,31,185.79999999999998,170,32.9,27.4,30,24.2,249.89999999999998,185.6,237.9,26.900000000000002,211.7
31,027,6P,162,151,0,9,0,0,0,0,2,122,116,0,4,0,0,0,0,2,69.3,20.8,85.6,14.8,62.800000000000004,22.1,78.8,14.8,63.7,24.4,64.9,52.7,30,20.8,25.5,14.8,69.3,61,82.2,20.8,68.2
31,027,7P,950,938,2,4,1,1,0,0,4,674,667,2,0,0,1,0,0,4,340.9,56,448.5,78.8,255.5,52.9,427.8,55.9,233.1,77,255.5,229,60.5,56,64,67.3,340.9,243.4,438.2,65.4,312.6
31,027,8P,1003,996,1,3,2,0,0,0,1,749,745,0,1,2,0,0,0,1,379.3,62,497.5,87.8,284.2,58.3,476.2,61.9,260.2,86.1,284.2,254.8,67.5,62,70.7,74.8,379.3,271.3,487,71.3,347.7
31,027,9P,559,541,0,14,1,0,0,0,3,409,399,0,8,1,0,0,0,1,228.1,39.800000000000004,262.7,52.7,181.8,41.4,238.6,40.9,169.2,55.6,183.2,153.7,53.8,39.800000000000004,52.6,44.3,228.1,170.1,248.5,45.1,202.8
31,029,1P,521,489,1,28,1,0,0,0,2,388,369,0,17,1,0,0,0,1,215.6,17.2,265.8,24.9,189.9,16.3,257.7,17.2,188.4,17.1,179.6,177.7,16.3,17.2,16.3,19.3,215.6,180.79999999999998,264.3,17.2,212.6
31,029,2P,616,558,2,52,0,1,0,0,3,475,440,2,31,0,1,0,0,1,290.3,26.3,325.09999999999997,28.1,239.9,27.900000000000002,311.2,20.2,246.20000000000002,26.3,238,237,27.2,26.3,27.2,22.900000000000002,290.3,239.3,321,26.400000000000002,269
31,029,3P,758,709,1,44,0,1,0,0,3,610,584,0,24,0,0,0,0,2,354.8,35.7,348.1,32.3,239.20000000000002,35.7,308.3,32.3,235.8,48.2,254.3,240.7,35.7,35.7,38.6,32.3,354.8,242.7,326.5,35.7,282.7
31,029,7P,931,657,0,272,1,0,0,0,1,686,515,0,170,1,0,0,0,0,268.1,36.6,284.2,58,233.79999999999998,38.2,278.2,38.2,236,45.8,223.8,230.9,35.6,36.6,39.5,47.4,268.1,231.4,281.7,41.3,251.3
31,029,8P,1140,1078,1,46,0,2,0,0,13,863,828,0,26,0,1,0,0,8,520.4,54.1,518.2,83.60000000000001,436.9,67.2,512.3,65.4,447.1,70,443.90000000000003,431.4,63.4,54.1,67.2,73.9,520.4,439.5,516.1,66.9,472.7
31,031,10P,39,39,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,17.3,0,18.9,1.1,17.3,0,17.3,0,18.9,0,17.3,18.9,0,0,0,0,17.3,18.4,18.4,0,17.6
31,031,11P,89,86,0,0,1,0,0,0,2,64,62,0,0,1,0,0,0,1,38.9,2.2,44.1,0.8,29.8,0.8,29.8,0,34.2,3,29.8,38.1,0,2.2,1,0.30000000000000004,38.9,32.9,36.7,1,35
31,031,12P,43,43,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,24,1.1,25.1,0,24,3,13,0,19.8,6.9,17.1,19.8,3,1.1,4.5,0,24,20,19.099999999999998,2.6,20.5
31,031,13P,108,98,0,5,0,0,0,0,5,85,78,0,4,0,0,0,0,3,75,5.1000000000000005,73.1,5.1000000000000005,49.1,8.6,52.9,8.4,49.1,14.1,45.9,49.1,7,5.1000000000000005,9.5,6.9,75,48.699999999999996,62.6,8.4,56.1
31,031,14P,169,165,0,0,1,0,0,0,3,136,134,0,0,1,0,0,0,1,100.7,10.7,95.2,7.9,72.3,5.6000000000000005,77.6,8.3,72.60000000000001,12.8,68,69.3,7.9,10.7,8.9,7.9,100.7,70.9,85.7,8.6,79
31,031,15P,57,55,0,2,0,0,0,0,0,49,47,0,2,0,0,0,0,0,22.9,0,29.900000000000002,0,14.7,0.9,19.9,0,17.7,0,19.9,19.9,0,0,0.30000000000000004,0,22.9,18,24.799999999999997,0,20.5
31,031,16P,77,71,0,6,0,0,0,0,0,55,50,0,5,0,0,0,0,0,40.800000000000004,1.8,44,1.8,34.8,1.8,27.2,3.2,31.2,7.1000000000000005,29.8,31.2,1.8,1.8,3.4000000000000004,2.5,40.800000000000004,31.8,35.8,2.9,34.1
31,031,17P,95,93,0,2,0,0,0,0,0,72,70,0,2,0,0,0,0,0,65.7,2.3000000000000003,57.5,3.2,46.4,2.3000000000000003,51.4,0.9,38.300000000000004,11.6,43.199999999999996,47.1,0.9,2.3000000000000003,4.4,1.8,65.7,43.199999999999996,54.3,3.3000000000000003,50.3
31,031,18P,129,128,0,0,1,0,0,0,0,98,97,0,0,1,0,0,0,0,82.3,9.2,82.3,7,68.9,8.2,60.1,3.3000000000000003,62.9,11.9,64,64,3.3000000000000003,9.2,8,5.1000000000000005,82.3,64.8,71.2,7.4,69
31,031,19P,233,228,0,4,1,0,0,0,0,173,171,0,1,1,0,0,0,0,101.3,9.200000000000001,123.6,9.1,89,7.7,91,11.2,89.5,18.8,93.3,95.8,2.4,9.200000000000001,9.6,9.4,101.3,91.8,107.1,9.3,97.3
31,031,1P,282,245,5,9,14,0,0,0,9,218,199,2,4,8,0,0,0,5,135.2,14,138.3,8,83.4,12.1,97.10000000000001,8,97.10000000000001,14.8,93.6,96.9,9.8,14,12.4,8,135.2,93.1,117.3,10.8,106.2
31,031,20P,119,118,0,1,0,0,0,0,0,86,85,0,1,0,0,0,0,0,78.7,2.8000000000000003,86,1.9000000000000001,66.5,0.9,67.7,3,72,2.1,66,68.2,1.2,2.8000000000000003,1.3,2.4,78.7,68.4,77,2,72.10000000000001
31,031,2P,306,289,0,6,7,0,0,0,4,231,222,0,4,4,0,0,0,1,186.5,13.6,194.7,20.3,155,12.9,161.7,10.200000000000001,156.8,23.1,143.5,156.8,12.9,13.6,15.9,15.1,186.5,153,178.3,14.9,164.5
31,031,3P,46,40,0,0,5,0,0,0,1,35,32,0,0,2,0,0,0,1,31.8,3.2,29.9,3.8000000000000003,26.1,1.9000000000000001,22.3,5.7,24.8,7,26.7,24.2,3.2,3.2,3.8000000000000003,4.4,31.8,25.2,26.1,3.9,26.5
31,031,4P,156,131,2,6,10,0,0,0,7,112,100,0,2,6,0,0,0,4,73.8,4.9,74.7,4.9,60.900000000000006,3.5,51.9,6.2,60.1,10.5,49.800000000000004,56,3.9000000000000004,4.9,5.6000000000000005,5.5,73.8,56.2,63.4,5.1000000000000005,61
31,031,5P,188,175,0,0,4,0,1,0,8,146,136,0,0,3,0,1,0,6,91.7,9.700000000000001,129.2,6.8,65.2,5.3,95.3,11.9,70.9,12,72.1,69.6,6.4,9.700000000000001,6.8,9.700000000000001,91.7,69.6,113.6,8.200000000000001,85.3
31,031,6P,1322,1207,0,17,55,7,0,0,36,1049,987,0,9,35,6,0,0,12,516.7,85.3,618.2,133.7,355.6,108.5,569.9,80.1,377.1,116.2,387.5,371.5,92.3,85.3,105.2,106.5,516.7,372.8,594.2,102.6,456.7
31,031,7P,1179,1071,1,10,55,8,0,0,34,939,878,1,5,31,7,0,0,17,509.3,81,565.7,97.6,369.1,79,495.3,76.8,380,94,365.9,374.2,71.8,81,80.8,86.5,509.3,373.5,530,82.7,436.9
31,031,8P,1029,812,3,27,156,5,0,0,26,802,665,2,15,103,3,0,0,14,401,61.8,390.9,58.8,263.6,49.6,346.2,46.5,284.2,57.7,296.3,286.3,46.5,61.8,50.7,51.5,401,283.1,367.7,53.2,323.4
31,031,9P,47,47,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,27.1,1.3,23.8,0,23.1,1.3,15.9,1.3,21.1,3.1,19.1,21.9,0,1.3,1.4000000000000001,0.30000000000000004,27.1,21.1,19.8,1.3,21.6
31,033,10P,1920,1624,6,235,27,9,0,0,19,1406,1240,4,126,18,6,0,0,12,594.9,112.6,578.1,115.2,401.8,64.7,524.6,101.8,391.1,92.7,421.7,394.4,82.9,112.6,82.3,108.8,594.9,401.8,552.6,95,473.1
31,033,1P,644,607,1,30,4,1,0,0,1,509,493,0,13,1,1,0,0,1,322,30.2,311.7,28.8,232.9,28.900000000000002,263.3,35.8,238,30.2,245.2,236.5,28.6,30.2,28.900000000000002,29.8,322,237.79999999999998,289.7,29.400000000000002,263.3
31,033,2P,511,489,0,9,0,0,0,1,12,387,378,0,3,0,0,0,0,6,248.7,35.9,238.1,46,190.7,35.9,215.8,31.400000000000002,191.2,45.2,200,189.3,41,35.9,39.7,38.7,248.7,193.4,225.8,38.7,210.8
31,033,3P,741,718,0,18,0,0,0,0,5,599,586,0,11,0,0,0,0,2,334.5,52.4,338.1,62.9,214.3,50.9,317.7,58.4,205.7,60.4,229,212.79999999999998,52.4,52.4,52.9,60.7,334.5,214.7,328.40000000000003,55.1,267.6
31,033,4P,506,476,1,24,4,0,0,0,1,406,386,1,14,4,0,0,0,1,266.3,22.7,266.2,33.1,200,22.900000000000002,243.6,24.400000000000002,202.2,33.1,206,195.9,26.900000000000002,22.7,26.900000000000002,28.6,266.3,202.5,252.6,24.5,225.7
31,033,5P,1259,1196,1,51,2,5,1,0,3,964,923,1,32,2,3,1,0,2,428.1,100.2,463.8,123.1,299.3,83.5,422.90000000000003,100.2,299.3,88.4,341.3,310.8,75,100.2,82.6,108.8,428.1,313,441.7,95.7,368
31,033,6P,2003,1795,4,82,5,100,4,0,13,1467,1342,2,45,4,66,2,0,6,707.2,165.7,791,195.7,502.3,107.1,745.1,153.4,492.7,133.5,536.4,509.5,108.7,165.7,115.4,173.1,707.2,510.3,767,144.6,611.2
31,033,7P,1203,1119,2,54,3,16,0,0,9,928,876,1,34,2,11,0,0,4,429.2,101.7,398.4,126.5,299.1,101.7,379.6,97.4,299.1,123.9,343.1,308.9,108.8,101.7,111.3,111.6,429.2,312.2,387.5,109.8,351
31,033,9P,1211,1055,4,107,7,27,0,2,9,938,834,2,65,7,22,0,2,6,333.6,92.9,428.1,126.9,227,87.1,392,114.6,217.4,107.4,272,239.7,83.1,92.9,93.3,120.1,333.6,238.79999999999998,410.4,102.2,301.2
31,035,10P,760,709,3,35,0,1,0,0,12,580,546,1,24,0,1,0,0,8,264.7,69.6,319.6,80.3,242.4,89.8,309.40000000000003,46.7,266.9,81.1,278.4,248.2,74.2,69.6,81.1,64.5,264.7,258.7,315,74.1,277
31,035,11P,387,381,0,3,1,0,0,0,2,281,278,0,2,1,0,0,0,0,153.3,31.8,156.1,38.1,116.10000000000001,53.1,141,31.8,135.5,40.9,145.9,123.3,43.9,31.8,45.9,34.1,153.3,129.8,147.6,39.7,139.5
31,035,1P,432,406,2,20,0,0,0,0,4,319,304,2,12,0,0,0,0,1,174.4,26.4,185.7,46.8,134,31.900000000000002,172.5,27.7,138.6,32.2,149.29999999999998,133,31.900000000000002,26.4,31.900000000000002,35.4,174.4,139.8,177.9,32.2,156.5
