state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_bar,uss_18_dem_tra,uss_20_rep_lum,uss_20_dem_dav,gov_18_rep_gor,gov_18_dem_thr,sos_18_rep_buc,sos_18_dem_byr,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
56,021,1-2,2938,1872,208,700,27,52,2,2,75,2227,1512,158,468,20,39,2,2,26,394.2,325.1,458.1,395.3,232.4,309,469.5,432.8,242,293.8,230.4,303.2,325.1,302.8,413.9,394.2,234.7,463.9,342.6,337.3
56,021,1-3,2350,1633,119,483,39,20,6,8,42,1872,1372,92,327,29,14,6,6,26,357.4,318.1,437.2,416.3,256.1,314.6,454.2,426,265.1,296.7,242,317,318.1,309.9,421.5,357.4,255.1,445.1,349.1,335.7
56,021,1-4,1318,993,67,197,15,18,3,1,24,1155,890,64,160,15,14,1,1,10,186.9,203,203.9,257.1,135.8,218.1,220.2,248,160,197.2,164.8,177.3,203,197.2,252.6,186.9,153.4,212,216.9,179.1
56,021,1-5,1343,1181,19,107,6,8,2,0,20,1089,978,17,73,3,8,1,0,9,338.8,276.3,339.1,348.6,289.6,265.7,370.1,344.2,306.5,251.6,302.6,240.5,276.3,252.5,346.5,338.8,299.5,354.9,287.6,324.2
56,021,1-6,1424,1256,14,118,4,12,0,2,18,1183,1063,10,84,3,11,0,2,10,349.3,387.4,385.3,437,283.9,362.9,435.1,410.1,305.90000000000003,346.2,314,314,387.4,340.9,423.2,349.3,301,409.9,376.4,346
56,021,1-7,806,638,23,111,1,5,0,1,27,619,526,14,63,1,4,0,1,10,180,130.1,188.1,159,123.1,130.1,199.7,164.9,139.1,118.1,123.8,126,130.1,124.6,161.9,180,128.7,194.1,137.8,159
56,021,1-8,2233,1794,47,298,23,30,3,3,35,1867,1546,37,211,18,29,2,3,21,390.1,321.5,418.7,432,293.7,339.1,463.1,431.3,300.1,333.9,293.7,323.1,321.5,332.7,431.7,390.1,294.1,440,363.7,360.7
56,021,1-9,1340,1066,31,198,13,11,0,1,20,1102,897,25,153,10,8,0,1,8,274.2,173.5,288.8,201.5,206.9,175.4,317.1,200.2,218.5,166.6,199.1,163.2,173.5,168.3,201.3,274.2,207.7,303.2,180.4,250.7
56,021,2-1,1289,1103,59,80,3,17,1,0,26,1120,965,49,67,3,16,1,0,19,335.8,185.2,348.3,258.8,266.8,192.2,388.3,237,290.9,169,283.9,166.2,185.2,175.9,248,335.8,280.8,368.3,201.5,319.1
56,021,2-10,289,262,1,21,1,1,0,0,3,212,194,0,14,1,1,0,0,2,119.7,52.2,217.1,92.3,124.7,70.1,234.20000000000002,82.89999999999999,137.6,57.3,134.2,56.4,52.2,61.3,87.6,119.7,132.1,225.7,68.6,161.2
56,021,2-11,1700,1388,29,231,12,12,4,0,24,1262,1060,27,141,9,11,1,0,13,453.5,228.1,470.2,292.1,345.8,240.5,493.40000000000003,302.9,351.4,228.6,346.4,235.3,228.1,235,297.5,453.5,347.8,481.9,255,409.8
56,021,2-12,1212,982,39,146,6,7,0,0,32,866,720,32,92,3,6,0,0,13,313.4,158.6,416.2,249.20000000000002,265.6,185.29999999999998,443.2,252.2,283,167,268.2,178.3,158.6,176.8,250.5,313.4,272.4,429.59999999999997,198.3,331.6
56,021,2-13,596,477,19,50,0,27,1,9,13,437,356,15,32,0,19,1,6,8,158,81.8,212.1,127.8,134.1,95.3,225.9,129.5,143.9,85.8,136,91,81.8,90.6,128.70000000000002,158,137.9,219.1,102.1,168.5
56,021,2-14,1696,1467,25,148,12,21,1,3,19,1230,1083,17,95,10,14,1,1,9,490,335.8,598,416.3,437,361.6,633.8000000000001,404.2,456.1,335.8,477.8,307,335.8,334.9,410.2,490,456.6,615.7,360.2,515.7
56,021,2-2,1111,1020,6,61,2,9,0,1,12,844,772,6,48,2,8,0,1,7,376.9,205.2,379.2,244.4,313,200.8,421.4,231.6,319.7,189.5,340.7,160.5,205.2,183.8,238.4,376.9,324.3,400.1,205.2,358.7
56,021,2-3,970,899,6,33,1,12,0,0,19,754,704,6,23,1,12,0,0,8,377.90000000000003,235.2,379.5,293.2,320.7,247.7,434.9,256.4,360.9,210.8,370.5,186.9,235.2,215.20000000000002,274.5,377.90000000000003,351,406.7,238.6,373.9
56,021,2-4,904,826,7,59,2,6,0,1,3,716,654,7,45,2,6,0,1,1,340.4,181,306.5,249.9,289.7,193.8,351.1,221.5,304.7,177.7,302.7,177,181,183,236,340.4,299.2,328.9,200.5,315.90000000000003
56,021,2-5,1710,1477,5,184,6,18,0,0,20,1307,1164,5,111,5,13,0,0,9,533.5,320.6,517.6,393.8,464.9,348.5,572.6,379.3,506.7,298.9,495.8,303.5,320.6,317,386.3,533.5,489.3,544.9,340.6,515.2
56,021,2-6,2481,2133,29,228,12,52,1,1,25,1921,1688,24,148,10,37,1,1,12,1098.1,575.6,1253.6,775.5,979.5,626.6,1406.1,681.3,1077.7,527.3,1063.3,518.6,575.6,557.2,728.8,1098.1,1040.5,1330.1,617.1,1146
56,021,2-7,1219,999,22,133,9,16,4,5,31,957,812,14,90,6,13,4,3,15,326.7,194.2,329.7,239.9,252,211.3,356.8,229.8,272.5,188.2,263.7,191.4,194.2,196.79999999999998,234.9,326.7,262.9,342.9,208.9,300.2
56,021,2-8,1736,1469,22,152,9,30,9,0,45,1405,1220,22,95,8,24,8,0,28,514,288,576,365.2,428.1,316.1,633.7,330.1,469.9,268.4,447.7,277.8,288,287.7,347.7,514,448.5,604.8,307.5,511.5
56,021,2-9,1703,1327,62,228,12,20,0,0,54,1245,1010,45,142,8,18,0,0,22,369.9,185.8,384.8,240,262.2,213.2,405.9,249,279,198,292,183,185.8,198,244.6,369.9,277.7,395.4,211.29999999999998,332.3
56,021,3-1,1500,1258,10,170,9,19,2,0,32,1176,1030,8,105,5,11,2,0,15,432.9,234.8,400,296.9,320.6,245.8,426.3,300.2,333.9,230.7,313.7,235.1,234.8,237.4,298.1,432.9,322.6,412.7,257.3,371.2
56,021,3-10,1620,1276,31,241,10,18,8,3,33,1154,949,20,146,6,15,4,1,13,425.9,206.9,432.3,251.8,307.1,199.9,460.1,269.3,303.1,199,303.1,191.8,206.9,197,260.4,425.9,304.3,446.5,219.8,371.9
56,021,3-11,1027,824,24,131,1,17,0,3,27,669,560,15,66,1,13,0,0,14,606.5,276,817.5999999999999,445.1,460.7,299.90000000000003,856.2,443.4,464.7,290.3,475.8,263.8,276,284.4,444.4,606.5,467,837.1,336.5,613.8000000000001
56,021,3-12,1500,1231,30,157,5,46,7,2,22,1088,911,25,98,5,31,4,1,13,398.9,201,427.2,244.1,290.1,212,449.1,243,311,179,305.7,196,201,196,243.7,398.9,302.2,438.4,212.4,363.6
56,021,3-2,1744,1319,55,319,13,7,4,2,25,1359,1049,33,237,12,7,2,2,17,266.4,179.5,278.5,206.3,169,164.2,291,215,169,157.6,150.7,168.4,179.5,163.9,210.3,266.4,162.8,284.6,182.4,220.5
56,021,3-3,1307,1016,24,197,5,12,3,1,49,1012,834,16,130,4,11,2,1,14,252.2,168.79999999999998,283.1,199.9,201.2,176.7,300.8,204.20000000000002,211.9,157.2,205.7,165.8,168.79999999999998,166.4,202.3,252.2,205.9,291.8,178.7,242.5
56,021,3-4,1371,1155,30,151,3,15,3,0,14,1106,948,28,103,2,12,2,0,11,350.90000000000003,246,356,292.9,265.8,241.9,386.1,277.3,270,223.6,268.1,218.9,246,227.9,285.2,350.90000000000003,268.1,371,250.3,316.2
56,021,3-5,2267,1858,50,302,14,6,4,2,31,1683,1420,35,195,11,6,2,2,12,526.6,297.8,559,381,407,337.1,587.9,377.7,400.2,338.1,408.3,326.2,297.8,334.1,379.8,526.6,405.59999999999997,573.4,342.9,481.5
56,021,3-6,2281,1792,42,358,10,18,1,0,60,1721,1427,29,204,9,16,1,0,35,571.5,284,611.8,371.4,416.4,290.6,637.5,371.4,427.8,276.2,408.6,287.4,284,284.5,371.6,571.5,417.3,624.4,313.6,512.4
56,021,3-7,933,780,22,99,4,7,1,0,20,739,631,19,65,4,6,1,0,13,250.3,121.6,265.4,162,183.8,125,278,160.7,188,120.1,182.1,122.8,121.6,122.7,161.3,250.3,184.7,271.6,135.3,224.7
56,021,3-8,2143,1703,64,267,9,29,4,2,65,1466,1199,40,162,9,21,3,2,30,408.3,221.6,468.2,287,300.8,214.20000000000002,493.59999999999997,293.1,304.6,194.1,325.3,185.8,221.6,198,290.3,408.3,310.5,480.7,232.6,383.59999999999997
56,021,3-9,3591,2708,112,596,35,38,9,9,84,2496,1991,82,315,22,33,7,5,41,720.5,351.4,774.8,479.5,531.8,347.2,817.7,466.5,534.3,338.3,520.9,342.59999999999997,351.4,342.4,473.09999999999997,720.5,529,795.9,387.7,650.1
56,021,4-1,198,189,0,7,1,0,0,0,1,163,156,0,5,1,0,0,0,1,76.2,18.3,108.1,29.2,70.5,21.2,108.1,29.2,72.4,19.7,74.4,17.7,18.3,19.6,29.2,76.2,72.3,108.1,22.7,84.3
56,021,4-2,1029,965,2,31,5,6,0,1,19,835,793,2,22,5,6,0,0,7,453,130.5,520.1,172.9,392.2,151.5,539.8,171.5,391.3,127.1,394.7,139.1,130.5,139.1,171.9,453,392.3,528.3,147.4,448
56,021,4-3,533,475,0,35,8,3,0,0,12,407,378,0,15,6,3,0,0,5,205.4,37.5,264.7,60.2,167.9,42.7,258,64.9,156.4,42.1,156.3,45.9,37.5,43.4,62.6,205.4,160.1,261.6,48.7,201.6
56,021,4-4,958,877,5,47,13,1,1,0,14,702,658,5,25,7,0,1,0,6,441.7,123.6,629.2,203.6,415.6,143.4,658.2,192.9,415.5,135,424.2,122.8,123.6,134,198.1,441.7,418.7,644.1,153.8,497.1
56,021,4-5,166,164,0,1,0,0,0,0,1,120,118,0,1,0,0,0,0,1,55,5,48,6.8,37.8,8,49.2,10.1,36.2,11.8,36.2,10.1,5,10.1,9,55,36.3,48.300000000000004,9.700000000000001,43.4
56,021,4-6,2648,2444,19,115,18,17,2,0,33,1961,1832,15,69,13,16,2,0,14,1076.6,280,1192.7,404.4,915.5,326.2,1231.8,389.3,919.2,289.1,945.1999999999999,278.8,280,297.7,396.5,1076.6,926.3,1211.8,327.4,1047.4
56,021,4-7,4271,3321,229,434,25,75,12,7,168,2960,2356,169,269,16,53,11,3,83,656.8,198,731,290.6,440,183,771.7,281.7,449.2,163.5,441.6,168.1,198,171.6,286.2,656.8,443,751.2,214,581.6
56,021,4-8,2321,1856,48,348,19,2,0,5,43,1795,1491,33,225,14,2,0,2,28,488.2,228.4,619.8,339.8,347.8,282.7,632,367,366.7,250.8,347.6,264.3,228.4,265.2,353.2,488.2,354.7,626.3,288.8,466.8
56,021,4-9,3652,2789,54,675,47,20,1,9,57,2598,2065,40,397,39,17,1,6,33,748.1,258.1,868,358.2,497.9,256.2,870.1,384.5,519.2,222,514.6,226.7,258.1,235,371.3,748.1,511,869,283.9,669.8
56,021,5-1,3454,2659,54,616,29,26,0,10,60,2656,2128,44,391,24,22,0,7,40,669.4,238.5,826.8,297.3,486.7,217.6,826.7,335.8,480.2,201.8,466.4,228.3,238.5,216.3,315.9,669.4,478.5,826.8,252.8,626.5
56,021,5-2,1771,1634,9,76,5,25,1,9,12,1459,1356,8,56,5,22,1,1,10,755.1,308.9,793.9,386.4,686.3,338.6,844.3,364.2,718.7,299.2,711,296.2,308.9,310.4,376,755.1,705.4,819.1,332,751.6
56,021,5-3,1755,1539,16,151,10,11,2,0,26,1411,1262,10,102,10,10,1,0,16,701.6,202.5,797.2,289.4,597.5,223.29999999999998,827.9,287.3,576.1,225.4,593,211.5,202.5,220,288.5,701.6,588.5,812.6,239.8,681.8
56,021,5-4,2135,1869,24,177,6,21,3,0,35,1580,1413,15,119,4,18,0,0,11,1062.5,266.9,1230.9,388.5,879.6,299.9,1270,396,871.3,282.4,882.2,279.5,266.9,287.4,391.6,1062.5,877,1250.4,318.8,1032.7
56,021,5-5,985,899,4,57,3,14,0,0,8,744,695,1,36,1,10,0,0,1,493.1,107.5,557.5,149.8,402.6,125.3,571.8,155.9,404.6,110.7,402.1,119.89999999999999,107.5,118.7,152.6,493.1,402.6,564.7,128.1,472.3
56,021,6-1,1828,1682,6,117,4,4,0,0,15,1318,1226,5,70,3,4,0,0,10,689.1,70.1,861.1,130,531.9,102.3,865.4,155.3,526.1,90.3,523.3,92.3,70.1,93.6,141.7,689.1,527.2,863.4,107.2,665.1999999999999
56,021,6-2,1524,1427,5,63,3,0,1,2,23,1129,1078,3,33,3,0,1,2,9,639.9,89.8,694,105,486.7,116.9,693.4,134.9,482.7,101.7,475.59999999999997,113.2,89.8,111.9,118.8,639.9,482.5,693.9,111.2,579.3
56,021,6-3,1578,1377,4,155,17,5,1,0,19,1183,1067,4,93,5,2,1,0,11,630.8000000000001,104.5,710.1,144.2,491,114.6,737,138.6,486,113.4,473.1,128.5,104.5,118.3,141.7,630.8000000000001,484.3,724.3,122.60000000000001,589.5
56,021,6-4,157,142,0,11,0,2,0,0,2,120,110,0,6,0,2,0,0,2,70.5,6.7,95.9,6.7,60.1,5.4,91.2,7.7,58.9,5.4,57.9,7.2,6.7,5.7,7,70.5,59,93.8,6.7,72
56,021,6-5,453,350,1,100,1,1,0,0,0,326,260,1,63,1,1,0,0,0,163.20000000000002,14.5,187,17.5,167.4,18.900000000000002,191.2,15.6,163.5,20.4,172.4,14,14.5,17.6,16.2,163.20000000000002,167.3,188.2,16.5,173.1
56,021,7-1,119,102,0,17,0,0,0,0,0,95,83,0,12,0,0,0,0,0,26.2,20.6,36.8,22,22,18.6,38.2,27.6,20.6,18.1,22.9,17.7,20.6,18.1,24.8,26.2,21.799999999999997,37.5,20.799999999999997,27.8
56,021,7-2,45,36,1,4,0,4,0,0,0,40,33,1,4,0,2,0,0,0,11.5,4.2,14,6,10.2,4.8,16.3,3.8,11.1,4.7,9.8,6.1,4.2,5.1000000000000005,5,11.5,10.4,15.2,4.8,12.200000000000001
56,021,7-3,20,20,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,5.3,2.4,6,3.5999999999999996,4.2,2.7,6.300000000000001,3.5999999999999996,4.1,2.5,4.1,2.5,2.4,2.5,3.5999999999999996,5.3,4.1,6.2,2.9,5
56,021,7-4,106,85,1,17,2,0,0,0,1,92,73,1,15,2,0,0,0,1,25.8,10.1,28.7,11.8,20,10.1,28.7,13.5,19.2,10.6,18.7,10.6,10.1,10.6,11.9,25.8,19,28.6,10.7,23.3
56,021,7-5,566,401,14,130,8,0,0,1,12,421,317,11,81,7,0,0,0,5,93,39.7,103.1,52.199999999999996,60,32.7,98.1,58.800000000000004,58.800000000000004,32.9,57.6,37.3,39.7,34.2,55.199999999999996,93,58.800000000000004,100.7,42.1,78.6
56,023,0101,841,709,6,98,14,7,0,1,6,658,570,3,68,10,5,0,0,2,263.2,41.9,353.2,58.7,196.5,46.2,346.7,69.5,185.4,53.8,193,45.5,41.9,47.3,64,263.2,192.1,349.7,53.4,257.6
56,023,0102,905,817,1,56,14,5,0,1,11,676,622,1,34,7,5,0,1,6,286.3,60.8,363.1,59.7,208.7,65.9,355.7,71.5,203.9,67.1,208.7,55.3,60.8,62.5,65.5,286.3,207.5,359.1,63.1,271.6
56,023,0103,926,864,2,54,2,2,0,0,2,681,640,0,35,2,2,0,0,2,401.3,59.800000000000004,365.9,59.7,299.8,71.6,358.1,71.9,285.1,74.7,304.3,50.800000000000004,59.800000000000004,65.8,65.7,401.3,296.4,362.1,65.2,335.59999999999997
56,023,0104,542,473,1,51,0,2,2,2,11,411,367,1,31,0,2,2,2,6,151.1,31.7,173.3,35.199999999999996,120.1,42.3,172.1,39.9,115.6,47.7,118.7,39.9,31.7,43.1,37.3,151.1,118.2,172.6,39.6,141.8
56,023,0105,274,250,0,16,0,1,0,0,7,233,217,0,12,0,1,0,0,3,85.4,17.8,98.4,20.1,67.89999999999999,23.8,97.9,23,65.4,26.9,67.7,23,17.8,24.5,21.6,85.4,67.5,98.1,22.6,80.7
56,023,0106,259,249,0,8,0,1,0,0,1,208,200,0,6,0,1,0,0,1,117.89999999999999,16.4,134.9,11.3,100.8,14.7,134.3,12.1,100.6,14.1,100.1,14.1,16.4,14.1,11.6,117.89999999999999,100.6,134.4,13.9,114.7
56,023,0107,150,139,0,7,1,1,0,1,1,115,109,0,2,1,1,0,1,1,67,5.1,65.1,7,54,6,63.9,8,53,6,55.1,3.9,5.1,5.6,7.3,67,54,64.1,6,59.800000000000004
56,023,0108,804,740,3,28,21,0,1,0,11,579,546,3,14,8,0,0,0,8,304.9,16.400000000000002,289.5,12.8,258.1,22.5,294.5,13.5,250.1,19.6,250.6,23.1,16.400000000000002,22.4,12.8,304.9,252.1,291.6,17.9,274.6
56,023,0201,1915,1787,4,81,12,1,0,0,30,1303,1240,0,44,7,1,0,0,11,661.6,66.8,889.6,102.3,624.8,71,928.7,96.9,584.6,74,611.3,54.5,66.8,67,100,661.6,606.8,908.9,77.4,716.1
56,023,0202,585,560,1,18,2,1,0,0,3,406,388,1,13,2,1,0,0,1,233,17,321.1,27.8,196.8,17,324.3,25.900000000000002,180.3,17.8,194.5,14,17,16.5,26.8,233,190.5,323,19.5,242
56,023,0203,1605,1496,3,68,7,9,0,0,22,1272,1202,1,45,6,9,0,0,9,542.1,228.3,685.1,380.2,454.6,254.4,729.9,359.1,453.3,226.9,463.8,212.3,228.3,231.1,369.3,542.1,456.1,706.8,275.8,555.6
56,023,0204,839,807,0,18,2,3,0,0,9,595,571,0,14,2,1,0,0,7,365.8,41.7,485.9,58.3,321.9,34,492,57.1,294,37.9,317.2,32.2,41.7,34.3,57.7,365.8,311.2,489,43.300000000000004,379.7
56,023,0205,1605,1506,1,75,8,5,0,1,9,1113,1054,0,44,6,1,0,0,8,609.8,92,787.1,148.5,475.5,108.9,817,133.8,445.2,96.5,487.8,80.4,92,95.4,139.7,609.8,470.4,801,110.9,603.8
56,023,0206,1215,1176,0,31,1,3,0,0,4,821,800,0,15,1,3,0,0,2,416.7,37.9,546.4,58.8,377.9,37,546.4,58.2,342.7,38.8,361.1,34.7,37.9,37,58.7,416.7,360.6,546.4,44.1,431.2
56,023,0207,2059,1987,7,31,17,0,0,0,17,1359,1316,0,18,11,0,0,0,14,842.7,57.7,1086.9,70.3,750.1,46.7,1125.8,51.7,687.3,61.6,728.2,42.6,57.7,49.8,60.800000000000004,842.7,722.6,1105.2,54.8,869.4
56,023,0208,1112,1032,1,53,13,5,0,0,8,817,772,1,27,9,5,0,0,3,425.4,49.6,599.2,66.4,386.9,48,615,62.8,364.2,43,376.6,42.3,49.6,44.2,64.6,425.4,375.9,607.7,51.2,460.6
56,023,0209,827,785,0,29,5,0,1,0,7,496,475,0,13,3,0,1,0,4,298.4,10.6,413.6,16.1,288.2,10.6,408,17.7,263.6,20.7,277.6,17.7,10.6,16.900000000000002,16.6,298.4,276.6,410.1,16.1,325.4
56,023,0210,1643,1553,2,59,7,9,0,5,8,1259,1201,1,35,7,7,0,4,4,703.3,252.6,983,320.5,665.4,230,1036,288.8,635.6999999999999,226.5,652.8000000000001,223,252.6,226.5,303.4,703.3,652.2,1008.1,256,779.2
56,025,0101,2820,2096,79,506,40,22,1,2,74,2091,1627,59,321,32,14,1,0,37,333.4,176.5,382.1,215.7,163.5,178.1,355.6,243,178.8,150.4,163.1,161.9,176.5,162.8,229.3,333.4,167.8,368.7,187.5,262.9
56,025,0102,1929,1559,27,215,37,33,4,3,51,1629,1356,25,147,33,28,4,1,35,314.3,197.1,311,233.7,217.9,205.20000000000002,302.6,253.6,221.9,191.8,216.6,187.7,197.1,194,244,314.3,218.1,306.6,211.2,263.2
56,025,0103,2013,1787,15,144,16,11,0,2,38,1560,1405,11,103,11,9,0,2,19,428.5,247.6,448.1,343.9,293.3,301.1,458.4,356.7,321.8,259.7,317,247.1,247.6,269.3,351,428.5,311.8,453.8,292.4,378
56,025,0104,1817,1634,27,86,15,14,1,5,35,1552,1419,22,66,10,10,1,3,21,554.6,280,563.7,369.4,398.2,295.4,590.2,364.6,416.2,270.4,433.1,237.7,280,268.4,365.8,554.6,416.1,576.9,303.1,492.59999999999997
56,025,0105,1132,1039,9,54,1,11,0,1,17,882,820,7,40,1,7,0,0,7,287.6,199.9,274,274,207.5,224.79999999999998,291.3,267.6,229.9,197.9,218.8,190.2,199.9,204.5,271.1,287.6,218.70000000000002,282.5,225.7,251
56,025,0106,3224,2807,28,281,24,28,2,0,54,2396,2135,24,168,17,21,2,0,29,805.6,244.5,891.7,353.6,522.5,271.3,885.7,398.7,541.5,241.4,538.3,232.1,244.5,247.1,374.3,805.6,535.4,888.6,289.9,697.1
56,025,0107,1499,1277,21,137,9,8,0,4,43,1144,1003,13,87,8,8,0,4,21,312.3,128.9,324.6,160.7,203.2,142.9,313.7,186.6,203.2,141.9,193.6,131.7,128.9,138.9,174.1,312.3,200.5,319.2,149.3,258.7
56,025,0109,1775,1607,7,88,11,26,1,0,35,1247,1157,6,47,10,20,0,0,7,805.5,161.6,879.9,257.1,599.4,211.5,892,261.1,615.2,179.8,627,160.9,161.6,184,259,805.5,614.5,886,205,736.5
56,025,0110,1867,1652,15,149,6,8,0,5,32,1431,1292,10,92,5,8,0,5,19,416.4,186.8,443,218.7,258.4,193.5,429.1,245.9,272.5,175.1,264.3,165.1,186.8,177.7,232.2,416.4,264.4,436.6,198.3,346.4
56,025,0201,2129,1895,9,162,12,6,0,4,41,1646,1506,5,103,7,5,0,2,18,547.7,218.9,609.8,275.3,351,240.2,601.9,299.9,372.6,208.6,356.9,200.8,218.9,216.7,287.6,547.7,360,605.5,240.5,473.6
56,025,0203,1581,1432,8,92,16,9,2,2,20,1225,1130,6,56,12,8,2,2,9,412.1,120.39999999999999,426.1,167.1,268.2,147.8,415.90000000000003,189.1,288.8,114.1,276.09999999999997,118.2,120.39999999999999,126.2,177.8,412.1,277.5,421.3,142.4,347.5
56,025,0204,1327,1226,6,64,11,1,1,2,16,999,938,6,36,7,1,1,2,8,348.7,162.7,383.1,184,248.8,169.3,381.9,195,267,151,261.2,148.1,162.7,156.4,189.3,348.7,258.8,382.4,168.1,315.09999999999997
56,025,0205,1470,1375,7,56,9,5,0,0,18,1140,1079,6,38,9,4,0,0,4,431.9,173.8,478,179.9,333.9,162.8,502.1,169.1,359.9,130,357,130,173.8,141.1,174.8,431.9,350.4,490.1,157.70000000000002,410.7
56,025,0206,2107,1991,7,57,11,12,0,0,29,1575,1509,5,37,9,7,0,0,8,882.3,236.7,947.6,296,685.2,290.4,974.8,291.5,709.7,249.3,705.2,222.7,236.7,253.9,293.9,882.3,700,961.2,264.8,817.3000000000001
56,025,0207,2995,2746,9,129,20,22,1,2,66,2283,2127,6,80,15,18,1,0,36,1011.8,223.5,1053.8,294.3,713.2,263.1,1032.9,320.2,735.3,225.4,725.3,211.29999999999998,223.5,233.3,307.2,1011.8,724.9,1043.3,256.2,878.6
56,025,0208,424,392,0,21,3,0,0,2,6,318,301,0,10,3,0,0,1,3,147.6,30.3,170.4,43,97.10000000000001,35,166.3,48.4,98.5,30.1,98.2,29.8,30.3,31.8,45.5,147.6,98.1,168.2,35.4,129.6
56,025,0208C,2828,2587,12,162,19,7,0,1,40,1944,1806,6,93,12,5,0,1,21,902.9,183.6,1044,263.3,595.2,217,1019.7,295.7,604.8,181.8,602.2,179.9,183.6,193.2,279.6,902.9,600.8,1031.9,220.2,795.1
56,025,0209,1644,1457,7,136,7,5,0,4,28,1222,1121,4,70,7,3,0,1,16,446,86.7,491.8,109,309,105.2,486.9,122.2,308.3,95.1,315,88.9,86.7,96.5,115.7,446,310.9,489.1,101.1,392.8
56,025,0210,1706,1627,2,48,0,10,1,1,17,1306,1257,2,33,0,9,0,1,4,682.9,213,684.9,265.1,561.8,232.9,712,277,609.1,187.1,594,174.9,213,198.3,271.3,682.9,588.4,698.5,225,640.5
56,025,0301,1121,898,20,165,10,2,2,6,18,886,721,17,122,9,2,1,3,11,192.6,81.6,235.3,106.3,141.9,88.4,244.7,111.5,145.9,81.6,137.9,76.9,81.6,81.6,108.3,192.6,141.9,241.1,90,182.9
56,025,0302,2251,1906,30,240,19,16,1,1,38,1740,1520,26,143,13,15,1,1,21,517,192.3,537,238.2,291.1,208.6,509.1,280.1,329.7,173.8,306.1,176.9,192.3,186.4,258.8,517,308.3,523.3,210.6,414.8
56,025,0303,1845,1652,10,124,10,30,1,0,18,1424,1311,7,70,10,18,1,0,7,528.7,195.2,570.1,253,364.3,217.9,569.6,262,372.8,194.2,374.8,192.6,195.2,202,256.8,528.7,371.4,569.7,219.3,462.7
56,025,0304,2958,2543,56,234,23,25,1,2,74,2157,1908,38,143,16,17,0,2,33,767.9,246.7,828.8,291.3,508.1,265.7,822.1,328.4,511.8,243.4,513.1,219.9,246.7,243.4,309.9,767.9,511.8,825.8,266,658.8
56,025,0305,1600,1455,15,113,3,6,1,0,7,1267,1172,7,73,3,6,1,0,5,467.1,155.3,478.8,183.5,333.1,158.9,467.8,199.6,349.5,133.6,346,128.8,155.3,140.2,191.4,467.1,342.7,473.2,159.8,407.1
56,025,0306,1989,1857,8,46,4,19,1,0,54,1601,1509,7,38,2,18,1,0,26,826.7,235.29999999999998,821,320.3,642.7,257.4,859.8,295.3,669.7,227.6,672.7,205.4,235.29999999999998,230.1,307.6,826.7,662,840.3,256.8,749
56,025,0308,3085,2603,46,324,26,35,0,4,47,2374,2067,36,193,24,25,0,3,26,884.6,268.8,913.3,363.3,567.8,293.6,919.2,384.5,603,233,591.6,236.6,268.8,255,373.90000000000003,884.6,587.5,916,296.4,746.3
56,025,0309,1595,1399,20,114,19,16,2,1,24,1170,1053,11,66,14,14,2,1,9,432.1,125.2,427,161.1,265,145.2,433.9,163.8,272.9,136.1,268.09999999999997,122.2,125.2,134.8,162.6,432.1,268.6,430.3,142.5,350
56,025,0310,3120,2880,25,149,19,23,3,0,21,2291,2139,13,90,12,19,3,0,15,1839.5,464.4,2036.6,639.4,1390.7,471.4,2072.3,625.6,1423.3,424.8,1417.7,381.5,464.4,425.3,632.5,1839.5,1410.9,2054.1,501.6,1696.6
56,025,0401,2535,2125,9,316,28,10,1,2,44,1801,1557,9,177,21,8,1,2,26,660.2,153.1,678.5,206.4,338.4,157,635.6,257.3,356.3,134.1,348.6,139.8,153.1,143.20000000000002,230.7,660.2,348,657.1,175.2,503.2
56,025,0402,1986,1864,15,58,15,10,5,0,19,1510,1417,13,47,9,8,3,0,13,853.1,89.9,995.8,114.7,636.2,97.7,964.4,151.8,612,93.6,643.4,81.1,89.9,91.2,133.6,853.1,630.3,980.5,104.4,783.8
56,025,0501,123,117,1,4,1,0,0,0,0,87,84,0,2,1,0,0,0,0,37.2,12,52.8,14.9,38,14.9,49,14.9,38,14.9,38.7,12.7,12,14.3,14.9,37.2,38.1,50.800000000000004,14.1,42.2
56,025,0701,482,450,2,16,4,1,0,0,9,335,315,1,10,1,1,0,0,7,114.1,22,123.8,17.3,86.9,23.1,114.1,34.8,89,18,84.3,18,22,19.7,26.1,114.1,86.9,119,22,102.1
56,025,0702,220,197,1,13,1,0,0,0,8,180,161,1,12,1,0,0,0,5,74.6,6.2,69.3,7.9,61.5,3.6,68.4,7.9,55.5,6.2,59.6,5.4,6.2,5.4,7.9,74.6,59.5,69.1,6.2,64.1
56,025,0801,3463,3135,14,226,40,6,0,1,41,2662,2474,8,120,36,6,0,1,17,926.8,214.9,1092.2,266.2,583,225.3,1056.5,329.5,585.9,194.1,581.5,187.8,214.9,199.9,296.1,926.8,583.1,1073,235.6,802.3
