state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_bur,uss_16_dem_ros,uss_20_rep_til,uss_20_dem_cun,gov_16_rep_mcc,gov_16_dem_coo,gov_20_rep_for,gov_20_dem_coo,atg_16_rep_new,atg_16_dem_ste,atg_20_rep_one,atg_20_dem_ste,sos_16_rep_lap,sos_16_dem_mar,sos_20_rep_syk,sos_20_dem_mar,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
37,119,209,6263,4803,790,415,33,97,0,10,115,4440,3496,545,249,22,63,0,6,59,1803.9,1494.7,1907.6,2080.3,1843.6,1407.2,1950.5,1900,1697.7,1610.6000000000001,1854.8,2143.9,1757.9,1563.5,1965.7,2023.2,1740.1,1505.4,1929.3,2035.4,1515.9,NA,2036,1769,NA,1921.2
37,119,210,8605,1122,6219,902,22,140,12,19,169,6046,920,4362,537,19,103,6,8,91,403.1,3629.1,555.1,4273.7,448.3,3545.6,533.8,4132.5,496.9,3515.6,481.8,4302.2,432,3609.3,564.4,4264.2,403.1,3643.7,534.8,4280.6,3588.7,NA,4250.9,436.5,NA,534
37,119,211,10353,4418,4155,1062,35,429,1,29,224,7736,3622,2969,669,28,327,1,11,109,1534.9,4933.8,1504.8,6442.7,1638.3,4783,1426.1,6220.8,1586.1,4932.7,1352.7,6501.5,1573.5,4974.5,1533.8,6420,1527.8,4950.7,1452.9,6490.9000000000005,4914.9,NA,6415.1,1572.2,NA,1453.9
37,119,212,15216,5631,5823,1034,61,2230,2,43,392,12127,4972,4351,723,37,1760,2,31,251,1214.8,5328.2,1390.8,7372.2,1376.9,5176.2,1362.9,7109,1338.1,5274.8,1233.7,7496.8,1318.7,5312.2,1385.2,7398.9,1265.6,5301.4,1353.3,7421.1,5278.3,NA,7359.5,1303,NA,1346
37,119,213,6977,1183,4302,975,29,330,9,11,138,4867,1014,2980,576,19,210,5,2,61,366.5,2720.1,434.8,3204,376.7,2671.1,420.2,3064.8,427.2,2647.7,391.1,3225.9,378.9,2707.9,441,3217.7,355.3,2729.2,415.8,3244.2,2695,NA,3191.1,380.2,NA,420.2
37,119,214,4469,2137,1761,215,21,199,6,21,109,3255,1642,1236,143,14,160,4,7,49,620.1,1869,654.9,2238.9,665,1803.9,668.9,2110.1,673.2,1848.8,616.9,2268.9,666.1,1847.8999999999999,673.2,2227.9,651,1860,650.1,2248.3,1846.2,NA,2218.6,655.1,NA,652.8
37,119,215,5010,3790,545,236,10,307,6,6,110,3572,2768,371,160,9,214,4,6,40,1256.1,1179,1344.3,1633.3,1359.9,1090.9,1396,1464.1,1308.1,1199.2,1329,1648.1,1302.8,1184.2,1388.9,1591,1299.9,1150.9,1380.1,1588,1161.1000000000001,NA,1584.9,1305.2,NA,1367.7
37,119,216,6378,4352,922,593,25,340,1,32,113,4813,3412,668,402,19,245,1,15,51,1620.1,1711.6000000000001,1768.1,2223,1670.1,1625.8,1745.5,2092.9,1658.2,1749.8,1662.4,2304.9,1615.2,1772,1758.1000000000001,2229.4,1605.5,1714.9,1725.1,2228.2,1714.7,NA,2215.8,1634.1,NA,1731.7
37,119,217,4186,2972,628,343,5,163,0,16,59,3228,2351,468,237,5,123,0,13,31,866,1014,913.1,1295.8,963.3,944.2,957,1195.2,897.1999999999999,1045.9,886,1329.8999999999999,925.1,1027.1,968.9,1242.1,906.9,1013.2,948.1,1243.1,1009.1,NA,1261.2,911.6,NA,934.8000000000001
37,119,218,3636,3057,237,216,11,56,1,13,45,2763,2387,175,124,9,38,1,5,24,1239.6,731.8000000000001,1257.3,960,1265.1,688.9,1253,873.9,1244.4,778.9,1197.3,1011.7,1241.1,783.3,1244.4,956.9,1199.9,776,1237.1000000000001,940.8,751.9,NA,948.8,1237.8,NA,1237.8
37,119,219,3234,2338,358,320,30,133,0,4,51,2426,1842,262,173,18,104,0,3,24,1084.2,655,1230,958,1104,626.1,1208.2,906,1088.6,688.1,1152.1,1022.3000000000001,1086.1,702.3000000000001,1228,958,1063,700.4,1212.2,957.1999999999999,674,NA,960,1085.4,NA,1206.3
37,119,220,3764,3133,279,197,15,95,5,2,38,3017,2574,216,129,13,59,5,2,19,1440.3,886.1,1594,1191.2,1471.8,860.1,1609.8,1115,1464,924.9,1508.4,1269.9,1430.8,940.9,1603.1,1185,1390.1000000000001,937.2,1561,1209.8,909.5,NA,1194.2,1439.8,NA,1575.2
37,119,221,5710,4873,336,273,25,141,0,7,55,4229,3677,236,173,17,97,0,4,25,2134.7,1062.4,2481.2000000000003,1469.1,2186.6,1003.9,2469.6,1350.9,2150.2,1124.2,2383.7,1570.8,2118.3,1121.1,2473.1,1485.4,2080,1115.8,2436.2,1490,1085.8,NA,1473.2,2134.1,NA,2448.9
37,119,222,9269,2699,5255,711,41,285,11,18,249,6351,2258,3347,384,34,200,10,10,108,967,3626.3,1147.8,4300.2,980.3,3569.1,1103.6,4121.3,1058.6,3564.4,1055.6,4337,971.3,3671.9,1127.3,4353.3,931.5,3692.4,1113.6,4362.8,3625.1,NA,4295.5,981.4,NA,1110.2
37,119,223.1,8790,4643,3156,500,15,270,2,16,188,6055,3438,2020,311,12,191,1,9,73,1702.2,3024.5,1882.8,4134.3,1837.7,2919.2,1875.6,3887.7,1736.2,3084.6,1802.3,4192,1756.7,3102.1,1902.6,4113.5,1740.7,3050.9,1854.9,4126.4,3034.6,NA,4090.4,1754.6,NA,1863.9
37,119,224,4037,2111,1148,418,23,218,2,9,108,3036,1764,779,256,13,169,2,5,48,767.4,1038.3,915.7,1505.9,749.9,1002.1999999999999,888.8,1416,763.3,1035.9,843.5,1556.7,712,1078.9,885,1531.8999999999999,684.5,1084.1,871.5,1538,1048.3,NA,1509.3,735.4,NA,881.1
37,119,225,2274,1574,287,289,9,76,0,11,28,1851,1347,220,201,6,59,0,5,13,486.8,459.3,592.3,761.9,500,418.9,578.9,717.7,491.4,466.7,555.9,795,470.09999999999997,476,595.6,751.8,474.6,455.2,582.6,757.8,455.2,NA,756.8000000000001,484.7,NA,581
37,119,226,5273,3849,630,402,12,257,1,21,101,4171,3134,466,290,8,204,1,8,60,1225,1377.9,1287.2,1841.2,1338.8,1266.2,1333.7,1670.8,1215.7,1447,1261,1852.9,1273,1391.8,1347.9,1759.9,1288.1,1336,1325.2,1768.1,1363.8999999999999,NA,1778.5,1268,NA,1311
37,119,227,7842,5902,565,523,24,649,1,19,159,5336,4077,374,352,21,441,0,11,60,2160.3,2147.6,2612.2,3308.6,2353.4,1969.9,2740.7000000000003,3018.6,2178.6,2214.3,2532.6,3382.5,2250.8,2093.5,2700,3211.2,2223.3,2031.5,2660.3,3189.6,2091.3,NA,3222.1,2233.5,NA,2649.3
37,119,228,6081,2332,1846,1228,10,527,1,28,109,4772,2030,1446,816,10,394,1,14,61,706.7,1970.9,877,2457,771.1,1884.8,847.9,2323.2,787.8,1912.9,771.9,2519.3,752,1946.8,871.9,2471.8,726.6,1954,835.9,2504.2,1934.2,NA,2455.3,748.7,NA,841
37,119,229,8598,5050,1804,1030,17,513,4,11,169,6274,3901,1222,667,14,391,4,4,71,2469.7,3226.7,3600.2,5848.8,2672.5,3004,3666.2999999999997,5466.9,2506.8,3272.8,3393.9,5991.8,2550.8,3211.4,3689.7,5735.1,2562.8,3125.7,3602.6,5763.1,3168,NA,5761.4,2551.9,NA,3590.3
37,119,230,9345,3584,2872,1751,27,892,4,36,179,6725,2866,1938,1149,21,651,2,22,76,1404.6,3547.7,2036.9,5738.4,1533.1,3351.5,2009,5460.6,1487.9,3489.8,1860,5825.8,1470,3527.8,2050.1,5686.5,1463.3,3476.8,2002.2,5699.1,3478.1,NA,5682.3,1471.2,NA,1992.4
37,119,231,6473,3672,1133,1053,19,431,16,30,119,4816,2937,745,689,15,339,12,20,59,1454.3999999999999,2063.6,1748.3,2810.8,1570.8,1878.2,1718,2649.3,1483.8,2064.5,1622.4,2894.1,1452.1,2059,1729.3,2797,1461.8999999999999,2001.8,1700.2,2804.2,2013.1,NA,2791,1484.5,NA,1703.5
37,119,232,6793,5046,455,488,13,638,0,11,142,5142,3938,340,327,11,459,0,5,62,1943.3,1798.4,1965.3,2248.1,2077.4,1626,2018.2,2086.3,1963.2,1811.5,1872.9,2350.7,1970.8,1765.2,2001,2187.3,1980.7,1694.8,1947.6,2183,1739.5,NA,2211.2,1987.3,NA,1961.3
37,119,233,5109,4634,112,99,2,217,0,5,40,3921,3578,91,79,2,145,0,3,23,1641.8,1304.8,1894.9,1956.1999999999998,1833.8,1163.4,2077.8,1721,1753,1303.2,1873,1990.8,1726.8,1286.4,2004,1817.9,1696.9,1235,1970,1810.7,1258.5,NA,1859.1,1730.2,NA,1963.9
37,119,234,5638,3267,1102,978,28,87,0,45,131,4107,2638,712,597,24,73,0,18,45,1057.9,1231.6,1244.1,1521.1,1054.3,1189.1,1211.7,1429,1047.1,1254.9,1152,1572.8,1025.6,1270.9,1224.2,1525.2,1016,1255.7,1210.1,1532.2,1240.1,NA,1515.7,1040.4,NA,1208.7
37,119,235,5194,2725,1340,845,24,98,1,25,136,3856,2259,892,531,17,81,1,14,61,1028.7,1348.2,1123.3,1576.8,1048.8,1292.9,1108.8,1471.1,1063.2,1338,1055.3,1616.1000000000001,1020.1,1370,1109.9,1582.7,994.1,1370,1094.1,1581.6,1344,NA,1565.7,1030.5,NA,1098.5
37,119,236,5192,4512,279,213,37,89,0,3,59,3863,3434,187,133,28,57,0,2,22,2130.8,994.1,2669.6,1734.5,2144,939.3,2632.2,1605.9,2117.6,1052,2575.4,1792.7,2080.9,1070.5,2662.1,1721.2,2033.2,1072.5,2619.3,1728.8,1025.8,NA,1717,2101.9,NA,2631.8
37,119,237,6335,2322,2706,817,16,261,2,31,180,4676,1948,1902,516,12,198,2,12,86,555.9,2203,615.1,2576.3,582.5,2147.8,569.1,2468.2,580.6,2198.2,543.7,2609.9,597.2,2212.8,591.9,2612.2,575.5,2220,580.6,2616.2,2196.7,NA,2576.6,578.4,NA,580.2
37,119,238.1,4160,2550,1053,264,11,182,2,7,91,2924,1863,713,172,8,126,2,1,39,719.9,1470.8,653,1854,773.4,1430.2,675.9,1761.8,737.4,1490.9,637,1867.9,757,1480.2,682.9,1831.2,745.3,1464.8,662.2,1838.9,1467.2,NA,1831,746.5,NA,662.3
37,119,239,4584,1994,1520,315,9,625,1,11,109,3320,1533,1074,189,7,458,1,5,53,631.9,1702.9,663.1,2199.9,668.9,1664.9,673.1,2083,661,1702,619.1,2229,652.2,1715.8,673.1,2180.1,647.1,1699,667,2183,1697.1,NA,2175.2,652.3000000000001,NA,659.3
37,119,240,6751,5942,275,286,19,157,2,7,63,5621,5009,220,207,17,128,2,4,34,2571.9,1758,2835,2604.3,2622.1,1605.4,2867.9,2372,2263.5,2043.7,2719.2,2657.6,2570.6,1781.8,2874.2,2463.3,2569,1661.1000000000001,2822.8,2470.1,1770.4,NA,2514.2,2519.9,NA,2823.7
37,119,241,5961,4409,894,379,10,159,0,11,99,4448,3374,657,240,10,111,0,6,50,2247.1,2123.3,2995.5,3924.1,2407.1,2019.6,3092.6,3596.6,2174.4,2295.9,2896.9,3991.9,2309.3,2177.1,3117.6,3764.9,2309.3,2073.7,3017.2,3818.5,2137.4,NA,3818.8,2290.2,NA,3023.9
37,119,242,3341,3067,109,59,10,68,0,5,23,2536,2341,80,41,7,56,0,2,9,1524.9,716.9,1701.1,982.1999999999999,1691.8,595.4,1828.6,819,1426.3,841.9,1687.8,996.1,1603.8,684.8,1804,881.3,1616.8,638,1766,888.5,695.6,NA,913.3000000000001,1572.5,NA,1757.4
37,119,243,11571,5666,3087,1847,29,672,7,39,224,8303,4397,2100,1196,21,473,4,13,99,2175.9,4105,2565.1,5430.8,2306.1,3897.9,2570.9,5115.1,2211.5,4150,2369.9,5553,2238.2,4130.2,2618.1,5360.9,2253.4,4038.9,2513.6,5430.8,4064.2000000000003,NA,5378.2,2237.1,NA,2527
37,121,01,1810,1742,9,31,6,0,0,0,22,1472,1418,9,22,5,0,0,0,18,722.6,198.6,814.9,223.7,671.7,209.6,785.2,217.3,655,245.7,777.3000000000001,249.79999999999998,656.1,223.3,795,230.5,620.1,233.1,791.7,229.6,223.6,NA,230.5,665.3,NA,792.6
37,121,02,399,397,0,0,0,0,0,0,2,331,329,0,0,0,0,0,0,2,207.1,13.9,217.2,31.1,205.8,13,211.9,32.1,198.79999999999998,23.900000000000002,211,35.800000000000004,189.9,16,212.8,26.2,183.20000000000002,15,212.8,22.900000000000002,16.3,NA,29.7,197.2,NA,212.9
37,121,03,771,755,1,2,0,1,0,0,12,630,617,1,2,0,1,0,0,9,358.6,60.5,386,69.6,336.2,66.5,356,79.4,320.4,91,374.5,77.39999999999999,323,75.7,366.1,74.9,304,82.4,356.8,80.3,75,NA,76,327.7,NA,368.2
37,121,04,8267,7629,36,475,20,37,0,8,62,6555,6169,23,284,15,26,0,5,33,3220.2,870.2,3657.2,1048.6,3038.2,936.6999999999999,3449.7,1076.3,2982.9,1089.2,3531.3,1160.2,2993.2,1007.8,3516.1,1125.7,2825.1,1083.4,3466.4,1153,1000.4,NA,1111.2,3010.6,NA,3522.2
37,121,05,1179,1152,1,14,1,3,0,0,8,971,948,1,11,1,3,0,0,7,442.2,66.9,514,93.7,422.9,71.60000000000001,490.4,100.4,416.90000000000003,83.4,497.7,100.4,403.40000000000003,82.2,496.6,95.4,393.4,79.4,494.3,99.5,77.3,NA,97.8,416.2,NA,498
37,121,06,774,714,3,41,5,2,0,0,9,648,605,3,30,3,2,0,0,5,339.2,62.5,354.3,70.7,327.3,66.4,345.1,67.2,332.8,65.7,339.2,86.7,312.4,77.5,337.8,79.6,300.2,78.8,342.2,73.1,70,NA,75.1,322.9,NA,344.09999999999997
37,121,07,239,234,0,3,0,0,0,0,2,202,197,0,3,0,0,0,0,2,143,13.9,140.7,17,128,20.9,136.7,15.9,129.9,22,135.5,23.7,117.1,22,141.5,15.9,114.9,19,133.6,19.900000000000002,19.900000000000002,NA,18.4,126.7,NA,137.7
37,121,08,361,350,0,8,0,0,0,0,3,295,286,0,7,0,0,0,0,2,180.79999999999998,32.8,209.8,29.8,175.3,39.2,202.3,32.8,171.3,42.9,202.3,38.1,168.9,39.9,205.2,32.8,167,38.1,201.20000000000002,32.8,38.7,NA,33.1,172.9,NA,204
37,121,09,1779,1683,3,57,4,3,1,1,27,1440,1376,1,37,4,2,1,1,18,678.8,284.2,796.5,286.8,656,293.2,760.4,294.4,623.2,340.09999999999997,757.4,319.1,629.1999999999999,306.1,758.2,308.5,601.8000000000001,321.2,762.1,296,307.9,NA,300.6,637.4,NA,766.1
37,123,BIS,2885,1390,484,961,5,18,1,0,26,2048,1126,364,532,3,13,1,0,9,489.8,509.2,549.8,538.2,481.8,493.5,489.8,532.4,456.8,536.9,462.6,620.4,433.8,557.2,514.1,548.6,398.5,592,489.8,573,538.1,NA,562.3,452.5,NA,500.2
37,123,CAN,3326,1466,495,1294,19,13,0,0,39,2252,1178,369,661,15,9,0,0,20,523.7,459.4,587.7,429.7,493.6,462.6,536.6,424.3,491.9,495.1,500.3,504.2,495.1,495.7,542.7,443.9,427.3,549.2,521.3,474.90000000000003,493.1,NA,454.4,486.6,NA,537.4
37,123,CHE,993,771,127,86,3,0,0,0,6,761,610,100,46,3,0,0,0,2,364.1,125.6,425.9,126.6,349.8,130.7,393.6,132.3,352.4,139.1,383.8,163.5,345.1,146.2,407.3,137.1,305.3,175.1,393.6,152.4,143.8,NA,143.1,343.6,NA,400.7
37,123,ELD,1873,1828,16,5,5,5,0,0,14,1602,1563,15,5,4,2,0,0,13,784.1,198.9,993.1,251.8,762.6,193,949.8,249.9,735.7,247.2,948.8,297.4,733.6,242.5,972.5,259.2,714.8,237.6,968,262.6,224.7,NA,262.6,745.8,NA,965.7
37,123,LIT,826,781,19,12,1,4,2,0,7,640,609,13,10,1,3,1,0,3,320.4,59,371.4,49.4,317.5,55.2,335.59999999999997,66.5,306.3,81.3,347,75.9,300.9,78.6,341.5,73.8,273.3,100,333.7,73.8,74.6,NA,67.7,304.2,NA,346
37,123,MTG,2279,902,1256,48,9,39,0,1,24,1771,756,952,18,4,30,0,0,11,421.5,857.6,452,804.4,386.3,863,417.6,799.9,381.4,885.5,415.9,839.7,385.3,876.7,415.9,825.3,340.6,903.9,418.7,833.5,876.7,NA,821.2,383,NA,423.9
37,123,OPH,453,440,0,6,1,4,0,1,1,371,364,0,2,1,4,0,0,0,215.1,26,242.1,19.9,205.9,31.8,221.1,24.1,200,40.699999999999996,219.4,39.1,194,42.9,228.1,25,177,54.7,233.79999999999998,24.1,39.3,NA,26.3,198.1,NA,229
37,123,PEE,1420,1174,141,24,6,63,0,0,12,1174,1003,102,12,6,44,0,0,7,549.6,188.5,809.8,188.5,526,185.1,758.4,192,519.6,217.8,756.3,232.3,510.9,229,773.3,211.5,482.2,248.4,771.2,203.8,214.9,NA,204.5,518.4,NA,773.8
37,123,ROC,1941,500,774,624,7,15,0,2,19,1242,366,543,316,7,6,0,0,4,171.9,335.2,211.9,353.2,168.1,332,198.1,339.6,161.8,339.6,189,372.7,161,349.1,203.8,349.8,156,353.2,197,361.8,341.7,NA,355.5,163.8,NA,200.2
37,123,STA,2929,2387,155,346,4,16,0,0,21,2189,1887,105,172,4,11,0,0,10,845.4,198.7,973.2,257.6,807.7,216.7,875.8,281.6,773.9,269.5,884.8,338.8,759.3,283.5,905.5,302,680.2,340.9,884.8,325.2,260.9,NA,301.8,774.5,NA,904.7
37,123,T1,3410,2105,831,344,8,70,0,4,48,2481,1660,568,181,4,50,0,2,16,861,528.7,954.1,533,838.5,535.3,853.3,567.3,804.5,606.8,848.7,643.1,770.9,608.9,858.7,594.7,695,660.4,861,600.2,588.3,NA,587.7,794.6,NA,874.3
37,123,T2,2883,2070,597,143,27,21,0,6,19,2457,1754,550,96,27,15,0,5,10,631.8,321.3,749.5,347.2,604.6,332,691.9,342.1,588.1,376.4,670.3,421.9,572.3,374.6,682.1999999999999,371.1,491.6,436.1,638.9,411.5,368.7,NA,378.8,577.4,NA,686.3000000000001
37,123,UWH,1839,1714,30,21,7,56,0,2,9,1500,1419,18,10,7,44,0,0,2,802.2,147.6,922.1,228.9,751,180.1,866.6,233.6,746.5,219.4,856,299,729.7,227.1,879.7,258.7,680,261.2,858.7,273.7,207.6,NA,258.7,742.7,NA,876.4
37,123,WAD,741,347,257,12,0,115,0,0,10,564,283,189,3,0,85,0,0,4,149.3,194.9,168.3,199.2,142.3,195.8,151.9,195.8,137,203.9,138.8,220.4,136.1,207.2,144.1,208.2,115.8,225.3,137,215.6,205.8,NA,208,136.1,NA,148.5
37,125,BEN,3319,2249,584,422,20,14,0,0,30,2477,1786,428,231,13,9,0,0,10,994.4,437.9,1180.9,470.4,985.6,429.9,1121.9,479.2,954.5,472.4,1105.1,545.7,945.7,467.7,1119.7,501.40000000000003,900.1,500.6,1098.4,517.1,462.1,NA,502,955.6,NA,1124.9
37,125,CAM,3877,3116,413,211,39,15,0,3,80,2887,2360,325,131,29,10,0,1,31,1228.7,447.7,1605,512.2,1208.9,458.7,1522.9,509.6,1169.3,522.5,1535.6,568.4,1182.1,500,1559.3,538.7,1112.3,555.7,1510.4,569.6,496.3,NA,538.8,1180.2,NA,1546.2
37,125,CAR,7093,5548,1131,196,58,47,0,2,111,5442,4343,844,122,48,32,0,1,52,2365.7,1054.5,2938.7,1237.2,2282.9,1085.6,2784.3,1219.9,2218.6,1205.6,2739.4,1413.7,2216.8,1175.7,2781.2,1328.5,2065.4,1305.4,2744.2999999999997,1347.1,1164,NA,1310.2,2227.7,NA,2796.7
37,125,DHR,2754,2207,232,279,12,1,0,0,23,2068,1712,197,134,9,1,0,0,15,1000.5,235.5,1158.1,266.2,987.4,242.1,1098.8,297.5,965.2,279.9,1082.8,325.3,957.9,276.6,1105.6,295.5,920.2,303.9,1093.3,304,268,NA,297.6,965.7,NA,1107.8
37,125,EAB,3398,2171,844,166,85,57,0,10,65,2637,1778,633,99,51,48,0,5,23,970.5,713.2,1203.1,991.6,966.5,716.8,1143.9,927.7,931.5,780.4,1107.7,1061.8,936.6,781.3,1168.4,991.9,882.3,812.6,1133.8,1003.6,761.8,NA,995.3,937.6,NA,1151.3
37,125,EUR,4164,3800,94,153,9,50,5,3,50,3212,2983,65,88,7,39,4,0,26,2015.1,717.7,2505.5,1041.4,2028.2,699.2,2468.6,930.8,1948.4,823.8,2345,1170.6,1959.7,785.9,2473.1,1015.7,1890,799.2,2423.6,1044.3,765.2,NA,1041,1968.1,NA,2442.6
37,125,EWD,2137,1582,347,123,23,10,0,1,51,1614,1228,275,70,14,7,0,1,19,739,344.1,921.7,410,724,335.9,858.1,401,705.2,394.5,852.1,471.1,719,360.7,896.6,431.4,645.8,426.1,879.5,449.2,371.8,NA,432.3,706.6,NA,881
37,125,KWD,3892,3518,186,103,14,27,0,0,44,3260,3000,142,65,11,24,0,0,18,1575,848.7,1862.1,1068.1,1656.4,803.5,1838.3,1001.2,1562,930.8,1739.9,1178.2,1568.5,911,1825.3,1062,1482.4,962.2,1780.4,1087.1,891.6,NA,1080.4,1569,NA,1809.6
37,125,LTR,3760,2912,364,291,44,39,1,5,104,2854,2297,282,166,33,33,1,2,40,1272.1,558.7,1598,727.6,1251.9,554.2,1538.6,700.3,1247.6,593.6,1505.4,794.2,1240.8,598.7,1560.8,734.1,1190.9,626.1,1544.9,749.6,585.9,NA,741.4,1240.9,NA,1549.4
37,125,NSP,3081,2488,307,214,13,16,2,3,38,2649,2197,253,157,8,13,2,0,19,830.9,817.2,931.2,1039.3,867.4,758.7,933,952.9,831,836.7,882.4,1075.9,852.4,819.6,951.9,1000,819.8,830.7,902.8,1044.5,812.7,NA,1022.6,839.5,NA,919.8
37,125,PBF,3486,2129,846,308,73,30,5,11,84,2530,1643,576,194,51,24,4,8,30,892.5,655.8,1071,799.3,875.9,663,997.6,757.9,848.4,708.7,991.9,860.3,852.2,698.1,1050,785.2,818,714.4,1008.2,831.5,688.1,NA,805.7,856.8,NA,1022.6
37,125,PDN,4176,3613,281,141,13,56,6,4,62,3217,2844,198,90,9,43,6,1,26,1360.4,951.4,1486.5,1212.6,1435.3,918.7,1476.9,1101.8,1368,1023.5,1403.8,1281.9,1390.1,977.3,1482,1174.6,1315.7,1028.2,1418.5,1217.3,979.4,NA,1198.1,1373.4,NA,1454
37,125,PHA,5597,5085,271,103,26,63,0,6,43,4641,4277,203,66,19,51,0,3,22,2489.7,1101.4,2954.1,1583.5,2581.9,1061.8,2983.7,1457.6,2467.9,1218.4,2742.4,1808.2,2487.8,1162.3,2949.7,1543,2424.1,1173.2,2890.9,1569.6,1144.2,NA,1592,2490.4,NA,2904.3
37,125,PHB1,3056,2771,144,51,14,40,1,2,33,2574,2367,114,33,12,31,1,2,14,1393.8,771.2,1613.7,1052.2,1424.4,758.6,1604.3,995,1367.1,850.7,1489.9,1191.4,1349.1,829.8,1600.7,1038.7,1359.5,794.7,1569.6,1045.2,800.8,NA,1064.3,1378.8,NA,1575.7
37,125,PHB2,2539,2394,56,30,8,34,0,0,17,2268,2149,51,25,7,30,0,0,6,1139.8,448.2,1329.8,657,1226.2,417.2,1354.4,601.1,1159.6,493.2,1248.5,746.2,1167.7,469.8,1314.2,644.2,1143.4,479.9,1313.1,632.1,461.40000000000003,NA,656.3,1167.3,NA,1312
37,125,PHC,4426,3862,290,131,26,55,0,9,53,3710,3310,226,82,18,43,0,6,25,1781.8,1076.5,2034.5,1460.4,1841.3,1023.3000000000001,2056.9,1326.1,1765.9,1131.9,1906.8,1580.1,1779,1109.5,2031.5,1392.7,1751.1,1105.3,1983.9,1390.1,1089.1,NA,1429.8,1783.2,NA,2002.7
37,125,RBN,2923,1614,189,1066,10,8,1,5,30,2065,1291,155,588,8,7,1,3,12,604.2,220.3,719.9,261.3,579.1,233.4,676.5,268.1,582.8,246.9,665.4,312.9,546.4,261,673,289.5,525.3,274.9,665.4,295.7,247,NA,286.2,568.1,NA,679.6
37,125,SLS,4841,4500,137,107,9,36,0,2,50,3944,3711,105,63,8,24,0,0,33,2187.2,919.3,2567.3,1250.1,2165,945.2,2464.9,1182,2077.9,1063,2379.7,1423.9,2110.2,1005.1,2517.1,1251.8,2040.6000000000001,1015.7,2478.5,1262.5,989.5,NA,1274,2115.8,NA,2481.5
37,125,SSP,4347,1702,2390,125,39,32,1,5,53,3272,1472,1636,80,28,24,1,2,29,928.4,1476.6,1294.8,1673,981.6,1426.5,1318.8,1554.9,975.5,1464,1218.2,1742.6,957.7,1453.5,1311.7,1617.9,915.9,1479.1,1289.6,1627.7,1459,NA,1641.7,953,NA,1287.9
37,125,TLT,808,299,485,7,3,6,0,2,6,630,230,385,2,1,5,0,2,5,111.8,297.5,123.2,308.7,107.7,297.5,108,310.5,106.8,302.4,102.7,328,105,296.5,107.3,307.6,91.10000000000001,300.4,105.8,313.7,298.7,NA,313.7,104.2,NA,109.3
37,125,VSS,3128,2294,345,373,51,9,1,2,53,2321,1776,251,227,38,7,1,1,20,883.1,403.5,1166.1,507.2,872.8,396.90000000000003,1092,494.9,837.1,459.2,1058.4,594.4,839.7,453.4,1111.6,530.5,766.9,507.8,1086.7,547.1,444.9,NA,535.1,839.5,NA,1103
37,125,WAB,5447,3717,1128,339,63,77,1,11,111,4133,2944,811,213,51,56,1,8,49,1474.7,1000.7,1793.5,1334.2,1470.2,1000.7,1673.1,1255.8,1412.7,1086.5,1659.8,1436.1,1429.4,1060.9,1728.8,1356.5,1348.1,1120.2,1692.7,1379.4,1054.3,NA,1352.4,1427.6,NA,1709.5
37,125,WEM,2982,2670,159,137,6,5,0,0,5,2330,2122,123,75,5,3,0,0,2,1254,248.9,1439.6,255.9,1231.1,250.9,1366.4,269,1209.8,293.1,1383.2,318.5,1230.3,276.9,1402.5,297,1155.1000000000001,327,1396.7,296.1,279.1,NA,287.4,1216.5,NA,1397.9
37,125,WND,3016,2246,504,185,31,9,1,7,33,2363,1846,378,90,22,8,1,4,14,1005.8,588.7,1266.4,673.2,979.9,587.9,1205.4,647.3,979.3,622.2,1170.6000000000001,758.2,969.6,626.8,1235.6,671.6,920.4,653.5,1201.6,695.2,616,NA,689.6999999999999,971.3,NA,1215.8
37,127,0001,4397,2652,923,754,15,5,0,1,47,3255,2108,656,454,10,3,0,1,23,1326.5,658.5,1536.6,816.8,1279.4,696.2,1446.2,810.6,1236.1,770.3,1449.5,892.4,1270.5,729.7,1447.8,885.6,1067.7,904.2,1413.9,920.1,752.5,NA,865.6,1236.1,NA,1458.4
37,127,0002,1525,727,724,56,8,1,0,1,8,1176,570,567,28,3,1,0,1,6,230.2,392,266.4,430.9,232.6,386.4,251.79999999999998,420.5,233.1,393.1,246,447,227,400,250.6,440.1,207.5,416.5,247.20000000000002,445.5,397.7,NA,436.3,226.4,NA,252.3
37,127,0003,2030,1252,639,90,12,9,0,1,27,1540,968,485,55,11,6,0,0,15,541.4,438.4,637.9,484.90000000000003,523,445.8,599.8,476.8,513.2,479,597.2,522.3,533.5,462.5,605.6,506.7,460.6,522.3,601.2,511.5,469,NA,500.90000000000003,513.9,NA,608.2
37,127,0004,3625,3124,214,254,5,3,0,4,21,2777,2438,166,154,3,3,0,2,11,1744.2,354,2075.9,470.8,1748.1,343.6,1976.9,505.3,1695.3,438,1970.9,574.1,1723,400.9,1962.1,580.3,1550,546.5,1942.6000000000001,593.1,416.9,NA,544.8,1692.1,NA,1985.7
