state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_boo,uss_16_dem_eld,uss_20_rep_cot,uss_20_dem_har,gov_18_rep_hut,gov_18_dem_hen,atg_18_rep_rut,atg_18_dem_lee,sos_18_rep_thu,sos_18_dem_inm,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
05,075,13,1009,980,5,14,0,0,0,0,10,774,759,1,8,0,0,0,0,6,302.9,70.7,313.2,51.7,288.7,83.6,316.3,57,221.2,59.5,218.2,63.3,215.9,65.3,77.2,63.1,54.5,296.2,218.3,314.5,64.2,268.6
05,075,14,291,286,0,0,1,0,0,0,4,225,222,0,0,1,0,0,0,2,34.4,21.1,42.2,14.799999999999999,32.1,19.4,48.8,12.1,22.4,17.6,23.900000000000002,14.799999999999999,22.6,17.6,19.9,17.3,13.3,33.4,22.6,45.4,17.3,32.3
05,075,15,501,492,1,3,0,0,0,0,5,418,413,0,1,0,0,0,0,4,117.9,59.2,106,41.9,119,61.7,124.60000000000001,33.2,113.1,29,97.1,42.2,101.1,41.5,60.5,37.7,36.9,118.4,103.9,115.7,43.6,111.1
05,075,16,310,307,0,1,0,1,0,0,1,226,223,0,1,0,1,0,0,1,76,14,98,12.2,78.4,15,103.1,10.6,58,8.8,61.9,7.1,59,8.8,14.299999999999999,8.5,11,77.1,59.6,100.4,10.8,76.3
05,075,18,177,171,0,4,0,0,0,0,2,121,119,0,2,0,0,0,0,0,31.1,4.9,48.9,2.9,29.9,5.8,48.9,2.9,17.9,2.9,20.2,2.9,20.2,2.9,5.4,2.9,2.9,30.5,19.5,48.9,3.5,31.1
05,075,19,262,259,2,0,0,0,0,0,1,195,192,2,0,0,0,0,0,1,57.1,16.1,50.9,10.1,52.9,20.9,50.9,11.9,45.1,10.1,42.1,12.9,28.9,15.2,18.400000000000002,12.8,10.8,55,38.9,50.9,13.700000000000001,47.1
05,075,20,326,318,1,2,5,0,0,0,0,256,249,0,2,5,0,0,0,0,42.9,25.6,56.6,15.5,46.2,23.3,61.1,13.8,33.1,8.8,33.1,9.9,27.6,14,24.5,10.200000000000001,14.200000000000001,44.1,32.4,58.3,15.700000000000001,42.9
05,075,21,562,548,0,10,0,0,0,0,4,438,430,0,4,0,0,0,0,4,198.1,26.6,189.9,33.5,192.4,38,193.8,29.1,132.9,25.8,131.5,25.8,131.4,29.1,32.1,26.6,31.8,195.1,131.5,191.9,29.4,166.8
05,075,22,425,414,0,0,0,0,0,0,11,316,313,0,0,0,0,0,0,3,98.9,28.2,103.4,25.9,99.7,29.8,109.3,22.7,93.4,16.9,88.2,20.9,63.199999999999996,22.7,28.8,20,24.400000000000002,99.5,81.7,105.9,23.3,93.9
05,075,23,958,932,2,6,8,2,0,1,7,730,715,2,3,4,2,0,1,3,252,57.8,268,40.1,232.3,64.1,273.1,32.3,192.1,35.1,188.4,35.1,180,43,60.6,37.6,35.8,242.8,187,270.9,44.1,226.8
05,075,24,118,110,0,0,4,2,0,0,2,95,90,0,0,3,1,0,0,1,41.6,7.8,52.9,12.7,32.1,14.6,53.8,12.4,34.3,8.8,30.3,11.4,31.7,12.5,11.2,11.1,12.5,37.2,32.1,53.2,11.4,39.6
05,075,25,374,364,0,1,6,0,0,0,3,307,297,0,1,6,0,0,0,3,108.39999999999999,20.900000000000002,111.2,29.6,97.2,27.9,117.4,27,78,24.1,78.3,27.9,76.9,27.7,24.099999999999998,27.3,28.3,102,77.7,114.4,27.2,95
05,075,26,365,356,0,3,2,0,0,0,4,294,288,0,1,2,0,0,0,3,88.9,27,146.9,20.8,83.2,35.5,146,22.7,84.3,18.8,84.8,21.5,78.1,29.3,31.2,22.7,21.6,86,83.2,146.2,25.4,101.3
05,077,01,309,259,42,2,0,0,0,0,6,231,196,32,0,0,0,0,0,3,82.3,39.1,74.1,26.4,77.5,45.3,74.8,21,54.699999999999996,26.4,53.2,29.6,53.6,27.9,42.5,27.9,23.7,79.8,53.6,74.4,30.8,67.1
05,077,010,656,333,298,10,2,0,1,0,12,526,269,243,7,2,0,0,0,5,122.5,123.7,138.8,88.4,117.89999999999999,125.60000000000001,141.8,67.6,97.7,73.8,89.5,80.8,89.8,80.9,124.6,78.8,77.9,119.8,92.4,140.8,90.9,114
05,077,011,11,9,2,0,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0.6,0.5,0.7,0.4,0.6,0.5,0.8,0.30000000000000004,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.30000000000000004,0.6,0.4,0.8,0.4,0.6
05,077,012,914,219,656,5,3,10,0,0,21,691,186,481,5,1,5,0,0,13,80,226.7,84.5,202.6,95.5,202.3,111.3,160.9,66.8,130.9,60.4,140.1,61.1,139.8,214.5,137.2,181.8,87.4,62.5,97.3,172.1,79.9
05,077,013,1037,360,645,12,3,10,0,0,7,773,295,459,8,3,4,0,0,4,146,237.7,152.8,216.9,163.2,205.8,170.7,189.3,108.2,134.8,93,145.3,91.5,147.6,222.2,142.8,203.4,154.4,97.2,161.8,182.7,132.2
05,077,014,1207,184,989,11,1,10,0,0,12,801,169,612,7,1,9,0,0,3,71.1,270.2,79.2,218.3,84.89999999999999,242.2,96.3,176.5,73.4,179.6,60.7,190.7,62.9,186.9,256.3,185.9,197.3,77.7,65.8,87.9,209.1,75.4
05,077,015,958,91,853,1,1,2,0,0,10,669,85,573,1,0,2,0,0,8,41.7,213.1,41.5,179.8,53.6,194.1,64,145.1,54.1,169,49.5,175.6,54,169.5,203.6,171.20000000000002,162.6,48.300000000000004,52.6,53,177.9,51.300000000000004
05,077,016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,077,017,27,18,6,3,0,0,0,0,0,27,18,6,3,0,0,0,0,0,1.9,1.6,2,0.9,1.9,1.1,2.1,0.8,1.1,0.8,1.1,0.9,1.1,1,1.2,0.9,0.8,1.9,1.1,2.1,0.9,1.7
05,077,018,86,70,4,12,0,0,0,0,0,58,48,3,7,0,0,0,0,0,3.9,3.1,4.2,2.2,4,2.6,4.4,1.7,2.6,1.9,2.6,2.2,2.6,2.4,2.6,2.2,1.8,4,2.6,4.3,2.3,3.5
05,077,019,36,33,2,0,1,0,0,0,0,33,30,2,0,1,0,0,0,0,2.1,1.8,2.5,1.2,2.1999999999999997,1.4000000000000001,2.5,0.9,1.4000000000000001,1.2,1.4000000000000001,1.2,1.4000000000000001,1.3,1.5,1.2,1.1,2.1999999999999997,1.4000000000000001,2.5,1.3,2
05,077,02,383,248,117,17,1,0,0,0,0,305,194,97,13,1,0,0,0,0,57.2,87.9,57.2,81.3,59.2,82.3,66.7,61.6,42,61.6,41,61.9,41,62.4,85.5,61.9,71,58.2,41.1,61.9,71.3,52.4
05,077,03,274,106,165,1,1,0,0,0,1,227,87,137,1,1,0,0,0,1,14.9,11.9,16.5,8.2,15.2,10.6,17.5,6.7,10,7.9,10.1,8.2,9.7,8.6,11,8.2,7.2,15,10,17.1,8.5,13.5
05,077,04,1882,889,913,44,8,7,0,0,21,1842,867,903,42,8,7,0,0,15,120.39999999999999,93.19999999999999,137.1,67.3,124.5,87.2,139.9,53,79.8,64.2,81.5,66.60000000000001,79,69.4,90.2,66.8,59.699999999999996,122.39999999999999,80,138.5,71.39999999999999,109.2
05,077,05,690,449,218,13,0,2,0,0,8,554,355,179,12,0,2,0,0,6,197.1,93.5,177.9,63.8,185.7,108.6,179.1,50.6,131,63.8,126.9,70.8,128.9,67.1,101.4,67.1,57.4,191.2,128.9,178.4,74.6,161.1
05,077,06,337,113,213,8,2,0,0,0,1,261,92,163,3,2,0,0,0,1,49,75.4,49,69.6,50.7,70.4,57.2,52.4,36.1,52.4,35.1,52.9,35.1,53.3,72.9,52.9,61,49.7,35.1,52.9,61.1,44.7
05,077,07,1028,570,421,21,13,0,0,0,3,800,468,304,16,10,0,0,0,2,140.2,138.9,151,97.9,141.8,136.3,155.8,74.5,97,72.3,94.6,76.1,92.6,77.10000000000001,137.1,75.7,85.89999999999999,140.8,94.7,153.9,95.8,124.8
05,077,08,80,62,10,0,0,0,0,0,8,64,48,9,0,0,0,0,0,7,14,16.3,16.3,13.5,12.9,16.4,17.1,10,12.700000000000001,12.200000000000001,11,13.1,11.5,13.1,16.4,12.8,11.5,13.4,11.8,16.6,13.5,13.7
05,077,09,509,307,186,8,4,0,1,0,3,392,236,147,5,2,0,0,0,2,85.3,100.9,100,82.7,79.3,102.2,105.7,62.9,77.5,74.6,67.9,80.7,70.2,80.7,101.7,78.4,72.3,81.8,72.2,103.3,83.2,84
05,079,01,3462,1454,1871,115,6,9,1,0,6,3411,1424,1852,113,6,9,1,0,6,18.799999999999997,9.799999999999999,22.8,2.9,16.7,11.799999999999999,23.8,1.9,19.799999999999997,7.8999999999999995,17.8,7.8999999999999995,19.799999999999997,5.8999999999999995,10.799999999999999,7.199999999999999,2.4,17.599999999999998,19.2,23.3,6.8999999999999995,19.9
05,079,010,368,334,3,23,1,0,0,0,7,281,266,2,11,1,0,0,0,1,72.8,16.4,86.4,16,59.5,27.5,89.1,17,60.5,14.3,60.5,14.3,55.9,17.5,22.2,15.4,16.4,66,58.9,87.7,17.5,69.1
05,079,011,317,245,31,37,0,0,0,0,4,235,192,19,22,0,0,0,0,2,73.8,20.2,81.89999999999999,15.7,65.8,26.8,81.89999999999999,17.1,57.9,10.9,55.9,12.8,53.2,15.7,23.5,13,16.5,70.2,55.9,81.89999999999999,17.1,67.3
05,079,012,635,603,8,21,1,0,0,0,2,479,459,4,13,1,0,0,0,2,223.3,36.4,232.79999999999998,32.7,173.29999999999998,86.7,241.1,25.5,169.7,19.4,160.2,32.2,150.8,40.7,61.5,30.7,29,198.6,160.4,236.5,39.1,192.9
05,079,013,569,551,0,13,2,2,0,0,1,412,401,0,6,2,2,0,0,1,137.5,27.5,138.9,22.4,115.7,51.9,145.8,18.6,119.3,13.8,111,20.4,107.2,24.4,39.9,19.5,20.4,126.4,112.5,142,25.6,125.10000000000001
05,079,014,552,537,5,9,0,1,0,0,0,442,432,4,5,0,1,0,0,0,78,4,88.6,6.3,67.5,16.3,91.3,6.3,76.6,8.2,75.1,10.4,69.4,15.3,9.8,11.2,6.3,72.5,73.9,89.9,9.7,78.2
05,079,015,506,477,7,11,2,0,0,0,9,381,359,3,9,2,0,0,0,8,168.4,26.2,182.9,22.8,140.3,52.5,185.7,21.7,139.3,14.6,130.4,20.9,125.19999999999999,29.3,39.2,21.6,22.2,154.5,131.5,184.4,26.7,152.9
05,079,016,259,96,147,9,0,1,0,0,6,195,72,119,3,0,1,0,0,0,31.4,36.8,44.1,45.9,36.9,32.3,52.6,37.5,29.6,9.9,24.6,14.2,23.400000000000002,16.2,34.6,13.6,41.6,34,25.8,48.3,27.4,34.5
05,079,017,221,199,18,3,0,0,0,0,1,177,160,15,1,0,0,0,0,1,58.1,4.8,65.7,4.9,53.2,11.3,67.6,4.9,50.6,2.8000000000000003,46.7,5.9,45.7,6.8,8,5.3,4.9,55.300000000000004,47.6,66.60000000000001,6,55.3
05,079,018,216,192,10,13,0,0,0,0,1,170,153,10,6,0,0,0,0,1,58,16.3,73,9.3,51,26.3,71.8,13.200000000000001,56,7.7,57,7,54.3,9.3,21.5,7.7,11.1,53.9,55.8,72.6,12.8,60.4
05,079,019,314,80,222,10,0,0,0,0,2,233,68,159,5,0,0,0,0,1,16.8,116.3,16.8,97,23.8,103.1,28.9,79.89999999999999,31.8,79,16.8,88.1,16,92,109.7,86.5,88.4,20.3,21.6,22.900000000000002,93.3,21.6
05,079,02,147,48,99,0,0,0,0,0,0,112,34,78,0,0,0,0,0,0,12,52.6,12.9,35.1,21.2,43,20.3,30.3,17.9,50.4,13.4,53.4,10.8,56.8,47.7,53.4,32.5,16.7,13.9,16.8,46,15.6
05,079,020,219,5,213,0,0,0,0,0,1,174,5,169,0,0,0,0,0,0,1,107.2,4.8,80.9,8,91.8,11.1,75,12,74.1,4.8,83,1,87,99.5,81.39999999999999,77.8,4.1,5.8,8,85.60000000000001,6
05,079,021,304,70,215,15,0,0,0,0,4,228,58,156,11,0,0,0,0,3,23.8,87.2,16.1,67.2,22.9,76.2,26.8,58.2,21.3,62,20,67.2,18.2,68.8,81.7,66.2,62.9,23.3,19.7,21.8,69.3,21.5
05,079,022,196,53,125,11,0,0,0,0,7,138,45,83,7,0,0,0,0,3,15,57.4,13.6,46.3,18.8,53.8,22.7,39.1,21.6,35.5,13.8,43.1,13.3,43.1,55.4,40.6,42.6,16.8,16.3,18.4,45.5,16.9
05,079,023,253,63,182,5,1,0,0,0,2,190,56,127,5,1,0,0,0,1,20.3,80.4,18.4,64.3,25.9,75.1,31.1,54.7,29.8,49.9,19,60.6,18.4,60.6,77.8,57,59.6,23.1,22.5,24.8,63.8,23.3
05,079,024,1009,751,245,4,0,2,0,0,7,759,592,156,4,0,1,0,0,6,223.8,106.39999999999999,226.7,93,201.6,118,247.9,70.9,191.1,54.9,174,68.9,159,85.9,112.2,69.9,81.8,212.6,174.5,237.4,85.5,203.5
05,079,025,432,222,181,3,8,0,0,0,18,284,159,111,1,3,0,0,0,10,60.2,37.9,65.3,31.3,59.8,37.5,70.5,26.5,51.5,19,45.9,22.6,38.6,29.7,37.8,23.8,28.8,60,45.5,67.5,29.099999999999998,56
05,079,026,825,713,81,13,7,4,0,0,7,621,544,60,7,4,2,0,0,4,258.3,71.8,278.2,62.1,239.8,81.3,293.3,48,242.8,37.1,225.2,49.5,209.6,70,76.4,52,54.800000000000004,249,225.6,285.6,60.199999999999996,249.7
05,079,03,540,190,337,3,0,1,0,2,7,394,150,238,3,0,1,0,0,2,48.6,135,47.5,115,53,127.6,63.9,100.6,61.7,88.9,51,101.3,43.6,106.1,131.2,98.8,107.9,50.7,52,55.6,110.4,52.8
05,079,04,1752,1638,28,58,5,0,0,3,20,1303,1230,24,32,3,0,0,1,13,592.5,77.3,675.5,61.1,509.4,141,680.1999999999999,63.7,507.7,44.9,500.9,50.5,464.4,83.89999999999999,109,59.5,62.1,551,491.4,678,74.9,561.3
05,079,05,190,172,18,0,0,0,0,0,0,146,135,11,0,0,0,0,0,0,76.9,25,123,13.1,69.1,30.7,129,9,91,10,88.9,11.1,85,13.1,27.8,11.3,11.1,73,88.3,126.2,15.8,94.6
05,079,06,230,132,84,13,0,0,0,0,1,178,108,62,7,0,0,0,0,1,28.1,35.4,25.4,35.4,28.1,32.6,34.5,26.2,17,16.2,16.2,17,12.5,19.2,34.5,17.6,30.3,28.1,15.8,29.2,26,23.400000000000002
05,079,07,150,110,36,4,0,0,0,0,0,125,95,28,2,0,0,0,0,0,25,16.1,36.1,20,19,20,37.800000000000004,18.2,31,10.2,27.6,12.200000000000001,27,12.200000000000001,18.2,11.7,19.2,21.7,28.3,37.1,15.8,29.1
05,079,08,81,34,40,6,0,0,0,0,1,60,24,32,4,0,0,0,0,0,6,23,8.8,17,8.8,20,12,14,12,12,13.1,11,8.8,14.8,21.400000000000002,12.6,15.4,7.3,11.5,10.5,16.1,9.9
05,079,09,387,327,5,53,2,0,0,0,0,263,232,3,27,1,0,0,0,0,124.3,23.4,141.8,13.9,98.6,43.5,144.9,16,107.39999999999999,15.7,106.5,15.7,93.2,28.599999999999998,33.4,20,14.9,111.30000000000001,102.3,143.4,22.3,116.6
05,081,01,314,306,1,1,2,0,0,0,4,227,221,1,1,2,0,0,0,2,95,17.5,101.7,18.5,78.89999999999999,29.900000000000002,103,20.3,71,9.700000000000001,68.2,12.8,63.8,17.5,23.5,13.4,19.2,87,67.9,102.3,18.3,83.2
05,081,011,18,8,5,2,2,0,0,0,1,17,8,5,1,2,0,0,0,1,5.9,2.8,5.7,2.7,5.3,3.1,6.3,2,4.8,2,4.2,2.6,4.2,2.7,2.9,2.5,2.3,5.5,4.4,6,2.6,5.1
05,081,012,492,353,104,17,10,2,0,0,6,370,267,82,12,7,0,0,0,2,127,61.2,123.2,59.2,114.8,65.1,137.8,45.1,104.3,45.9,91.60000000000001,58.3,91.60000000000001,59.2,63.1,54.6,52,120.7,95.8,130.6,56.4,112.9
05,081,013,423,352,43,14,5,0,0,3,6,321,277,30,9,3,0,0,0,2,128.3,38.9,142.2,32.1,114.8,41,145.2,29.1,92.9,31.1,91.3,31.1,92.9,29.1,39.7,30.8,30.4,121.9,92.6,143.4,32.8,115.4
05,081,014,555,463,49,22,9,6,1,0,5,427,365,37,11,6,3,1,0,4,221.8,38.1,227.20000000000002,34.1,211.4,50.8,231.9,34.1,162.1,28,152.8,38.1,161.1,30.900000000000002,44.300000000000004,32,34.1,216.5,158.9,229.4,36.4,195.5
05,081,015,671,564,54,26,4,1,0,0,22,525,447,41,18,3,1,0,0,15,229,68.5,240.2,56.5,212.9,72.1,259.2,44.7,188.7,37.5,175.5,50.3,182.7,46.5,70.4,45.5,51,221.1,182.7,249.6,53.2,212.5
05,081,016,1887,1473,318,36,12,5,0,1,42,1427,1169,204,25,8,5,0,1,15,587.4,189.6,563.2,180.6,555.1,187.9,586.8,159.4,450.6,127.2,429,150.2,435.7,146.1,188.5,142.1,169.4,570.8,437.7,575,163.1,515.3
05,081,017,1340,649,609,42,11,2,0,1,26,1020,514,458,27,9,1,0,0,11,192.7,236.9,189.5,222.9,194.8,213.9,207.6,218.5,148.6,201.3,141.1,204,144,205.1,225.7,203.9,221.3,193.3,144.2,199.6,214.5,174.4
05,081,018,1496,826,548,59,18,14,0,6,25,1038,615,363,31,12,7,0,1,9,228.7,211.7,222,179.9,216.8,213.5,251.1,158.5,183,127.8,173.3,146.6,176,143,212.5,139.5,168.9,222.7,176.7,235.7,168.5,207.6
05,081,019,1083,1014,24,21,19,1,0,2,2,913,868,17,14,11,1,0,0,2,373.7,61.8,382.9,52.9,332.1,74.1,385.9,52,274.5,42.1,260.9,54,265.3,52,68,49.8,52.4,353.4,266.9,384.8,55.2,325.2
05,081,02,200,183,0,7,6,0,0,0,4,152,142,0,3,3,0,0,0,4,63.6,14.1,89.2,8.7,60.8,16.9,90.10000000000001,10.9,60.2,5.2,59.1,12.4,59.1,10.9,15.7,9.2,9.4,62,59.2,89.6,10.9,68.9
05,081,020,631,333,272,19,1,2,0,0,4,485,256,205,17,1,2,0,0,4,110.6,114.8,108.3,94.1,103.7,105.5,116.7,85.6,96.1,91.9,83.8,100.4,86.1,102.5,109.8,98,89.6,107.3,88.6,111.8,98.8,100.4
05,081,021,210,129,61,10,1,0,0,0,9,157,94,49,9,1,0,0,0,4,37,37.9,37.9,27.1,37,33.8,40.3,25.1,21,31.3,21.9,31.3,21.9,30.4,35.6,31.2,26.2,37,21.8,39.1,31.3,31.1
05,081,022,451,295,118,19,12,0,0,0,7,345,241,83,11,7,0,0,0,3,129.7,55.2,121,52.3,113.3,54.5,124.4,47.4,95.1,27.9,87.6,39.6,89,34.8,54.7,34.2,50.1,121.2,90.5,122.5,44.4,108.5
05,081,023,356,247,86,4,8,0,0,0,11,270,197,59,3,6,0,0,0,5,118.1,42.1,119,38,113,39.8,123.1,45,97.9,37.1,89.2,43.9,91.1,43,40.9,41.5,41.3,115.7,92.7,121.10000000000001,41.3,107.39999999999999
05,081,03,669,607,15,8,11,3,1,0,24,510,470,10,3,8,3,1,0,15,231.6,28.1,227.9,9.9,205.3,36.1,227.9,11.5,176.9,14.9,169.4,22,169.4,20.9,30.7,20,10.8,218.2,171.3,227.9,20.8,201.5
05,081,04,75,70,3,1,1,0,0,0,0,57,54,1,1,1,0,0,0,0,16.1,5.9,17.1,8.1,13.1,6.9,16.1,8.799999999999999,5.9,13.1,5.9,11.799999999999999,5.9,11.1,6.2,11.799999999999999,8.5,14.7,5.9,16.400000000000002,9.5,11.4
05,081,06,297,266,9,4,12,1,0,0,5,224,203,7,3,9,1,0,0,1,60.8,15.8,107.89999999999999,15.8,79.3,18,109.1,15,74.7,13,66.3,21.3,62.4,24.900000000000002,17,19.9,15.1,70,67.2,108,17.5,80
05,081,07,415,408,0,2,4,1,0,0,0,309,302,0,2,4,1,0,0,0,163.8,22.2,162.1,16.4,157.8,30.9,168.7,12.9,125.7,13.9,125.7,18.1,125.7,20.3,25.8,17.8,14.5,161.2,125.7,165.5,19.5,147.1
05,081,08,913,710,153,18,14,1,0,0,17,738,581,119,14,9,0,0,0,15,247.1,102.1,240.8,87.39999999999999,229.9,108.4,261.3,80.3,205.4,91,191.9,105.9,194.1,112,105.3,103.1,83.2,237.1,196.9,251,98.6,224
05,081,09,675,575,36,25,24,0,0,0,15,502,442,31,12,11,0,0,0,6,231.6,31.9,279.5,27.9,212,36.2,285.3,28.5,174.4,21.8,172.2,23.400000000000002,172.8,26.3,34.300000000000004,23.400000000000002,28.1,221.9,173,282.1,28,218.29999999999998
05,083,1,202,189,1,8,3,0,0,0,1,155,149,1,2,3,0,0,0,0,47.9,11.1,55.1,11.9,37.1,21.8,53.800000000000004,14.1,37.1,13,34.7,11.9,33.2,16,16.5,13.5,12.8,42.4,34.7,54.5,14.4,42.8
05,083,10,288,277,0,4,0,7,0,0,0,234,227,0,4,0,3,0,0,0,90,27,96.8,23.099999999999998,75.1,33.8,103,18.8,55,13.2,55,12.2,56,12.2,30.1,12.5,20.6,82.7,55.199999999999996,99.8,20.1,75.8
05,083,11,570,551,0,2,4,5,0,0,8,405,395,0,1,2,4,0,0,3,133,38.1,156.4,32,121.2,47.9,156.4,35.1,100.6,27,97.8,28.2,93.8,32,42.9,29,33.3,126.89999999999999,97.4,156.4,34.6,122.5
05,083,12,365,341,0,13,2,2,0,0,7,263,250,0,4,2,2,0,0,5,89.1,18.9,114,26.2,75,31.900000000000002,117.7,25.3,55.9,14.1,50.2,18.9,51.1,20.2,25.6,17.7,25.6,81.8,52.4,116,22.3,78.9
05,083,13,325,293,0,22,3,4,0,0,3,258,234,0,16,3,4,0,0,1,99.2,20.3,102.1,21.1,91.2,33.2,103.8,24,88.2,16.9,86,23.1,85.1,23.1,26.5,21.2,22.5,95.3,86.4,103,23.1,93.6
05,083,14,380,339,0,10,11,12,0,0,8,285,258,0,7,6,9,0,0,5,104,20.8,129.9,19.3,88.9,35,126.1,24.1,83.1,11.2,77.8,13.6,77.8,13.1,28,12.6,22,96.4,79.3,128.1,19.5,98.1
05,083,15,1317,1207,8,44,18,3,0,1,36,961,902,4,20,11,3,0,1,20,263.5,62,302.8,62,215.3,118.6,299.3,76.9,203.2,54.9,198.7,59.9,188.2,71.3,90.7,62,69.3,239.1,196.7,300.9,71.8,238.6
05,083,16,1308,1196,9,48,11,9,0,2,33,944,886,2,21,8,7,0,1,19,281.3,115.7,332.8,107.5,263,139.8,336,116.9,240.5,76.8,233,85.2,219.4,94.2,127.6,85.2,111.4,272.4,231.4,334.1,106.1,272.3
05,083,17,1367,1264,18,36,8,11,0,0,30,1048,984,9,19,8,4,0,0,24,289.3,76.1,332.8,71.8,269.8,106.5,332.8,77.8,226.2,58,220.8,66.4,221.7,66.4,91,64.5,74.6,279.9,222.3,332.8,75,270.5
05,083,18,1730,1585,20,60,18,17,1,0,29,1331,1243,19,24,10,14,1,0,20,483.09999999999997,121.1,529.4,98.7,443.7,162.4,520.4,123.2,378.59999999999997,73.4,372.4,81.4,367.2,87.4,141.6,80.9,111.3,463,372.4,524.9,106.3,442.6
05,083,19,674,634,1,20,10,1,0,0,8,528,503,1,12,6,1,0,0,5,179.9,65.9,198.1,45.9,162,75.6,197.2,53.8,128.1,25,127,29.099999999999998,124,34.1,70.8,29.5,49.7,170.9,126.5,197.9,47.3,159.2
05,083,2,213,206,2,1,2,0,0,0,2,172,167,0,1,2,0,0,0,2,84.60000000000001,24.7,83.6,13.9,88.4,20.5,82.7,21.9,63.699999999999996,11.6,62.9,14.8,63.699999999999996,15.8,22.5,14.3,17.8,86.6,63.5,83,17.3,75.7
05,083,20,859,771,0,25,12,40,0,0,11,661,607,0,15,12,17,0,0,10,227.5,48.1,257.2,52.5,196.5,86.2,259.2,56.1,166.7,40.2,160,40.9,155,48.1,67.3,42.6,54.1,211.4,160.1,258.1,53.3,202.7
05,083,21,701,664,8,19,4,0,0,0,6,528,504,4,13,3,0,0,0,4,249.8,40.1,265.9,36.9,229.2,64,264,44.1,166.79999999999998,19.2,163.9,22.1,161.9,24.1,52,21.9,40.800000000000004,239.4,163.9,265.1,35.7,214.6
05,083,22,495,476,0,3,5,5,1,0,5,378,363,0,1,5,4,1,0,4,147.2,51,172.7,46,131.9,63.9,175.2,43.9,95.7,34.9,93.3,39,88.8,41,57.4,38.1,44.8,139.8,92.7,174.3,45.6,129.1
05,083,23,434,407,0,13,2,9,1,0,2,322,304,0,7,2,6,1,0,2,122,36.9,147.20000000000002,36.9,108.9,53.9,147.20000000000002,42,77,22,73,25.900000000000002,72,25.2,45.7,24.5,39.6,115.5,73.8,147.20000000000002,34.6,106.7
05,083,24,226,217,0,0,3,2,0,0,4,160,153,0,0,3,2,0,0,2,52,16.7,60.2,14,47.3,25.1,60.2,16,39.6,10.7,41.1,13,32.8,19.8,21.3,14.6,15,49.7,37.8,60.2,16.3,47.7
05,083,25,424,391,5,7,3,12,0,0,6,317,298,3,3,2,10,0,0,1,115.9,56,135.8,51.1,119,64.9,134.9,53.9,94.8,34.2,80.8,46.2,78.89999999999999,46.2,60.3,42.4,52.5,117.5,84.8,135.4,50.4,108.6
05,083,26,131,122,0,2,3,4,0,0,0,109,102,0,2,3,2,0,0,0,48.2,16.7,54.9,17.6,38.4,24.6,57,16.7,37.3,10.9,35.3,12.7,35.3,11.7,20.900000000000002,11.7,17.2,43.3,35.8,55.8,16,43.7
05,083,27,227,203,0,3,1,19,0,0,1,170,158,0,2,1,8,0,0,1,85.9,17.9,90,15,73,29,92.9,13.1,71.9,7,64.1,13.1,67.1,11,23.4,10.3,14.1,79.2,67.7,91.5,15.1,77.8
05,083,29,1261,1147,26,10,5,54,0,0,19,897,834,15,7,5,26,0,0,10,337.7,127.8,369.1,101.7,325,156.3,393.2,97.2,272.9,75.2,260.2,93.2,244,105.1,141.9,91.5,99.1,331.1,259.1,381.3,108.2,314.4
05,083,3,627,578,1,14,6,23,0,0,5,483,456,1,6,5,14,0,0,1,176.6,64.2,195.6,65.3,163.5,82.5,203.4,65.3,147.3,50.4,143.1,53.300000000000004,131.8,63.2,73.7,55.5,65.2,170.4,140.8,199.5,63.3,165.8
05,083,30,1393,1308,16,40,6,7,0,0,16,1079,1029,12,21,5,5,0,0,7,316.8,138.5,333.4,132.7,300.6,166.4,348.7,136,260.2,85.2,230.1,111.7,232,114.6,153.1,104.9,134.6,308.7,239.9,340.4,127.4,288.8
05,083,31,1127,1043,34,15,3,15,0,0,17,898,840,23,13,3,9,0,0,10,272.2,88.5,286.2,77.3,248.1,122.1,302.5,68.4,175.7,48.1,163.9,55.1,159.9,65.2,104.6,55.8,72.6,260.3,166.1,294.1,75.5,229.7
05,083,32,1006,910,35,26,12,1,0,0,22,775,717,24,18,8,1,0,0,7,242.9,81.8,232.5,64.1,212.2,108.4,232.5,68.8,155,31.7,147.9,41.1,144.4,44.8,94.8,39.7,66.4,227.6,148.7,232.5,62.6,195.5
05,083,33,1731,1515,97,20,20,50,1,0,28,1305,1166,75,11,15,25,0,0,13,395.6,135.7,453.7,127.4,354.3,182.2,461.3,138.7,276.4,62.9,259.6,82,246.4,94.6,158.7,80.3,133.3,375.3,261,457.7,118,349.2
