state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_cor,uss_16_rep_hec,uss_18_dem_ros,uss_18_rep_hel,gov_18_dem_sis,gov_18_rep_lax,atg_18_dem_for,atg_18_rep_dun,sos_18_dem_ara,sos_18_rep_ceg,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
32,003,6330,538,137,53,315,3,19,4,1,6,379,112,37,212,0,10,4,0,4,124.2,37.2,156.9,50.2,119.6,31.8,107.6,27.9,103.4,30.5,103.1,31.4,101.2,34.9,121.8,103.9,156.9,34.5,31.1,50.2
32,003,6331,449,187,5,240,0,12,1,0,4,333,153,5,161,0,11,1,0,2,93.7,51.900000000000006,106.6,64.9,89.6,46.8,77.5,37.7,75.1,39.4,71.9,41.3,71.9,43.2,91.7,74.1,106.6,49.4,40.4,64.9
32,003,6332,2150,910,148,886,6,110,30,14,46,1622,781,125,568,4,93,15,7,29,456.4,252.9,519.4,316,436.4,228,377.5,183.3,366,191.8,350.09999999999997,200.8,350.09999999999997,210.8,446.2,360.8,519.4,240.5,196.7,316
32,003,6333,2208,493,78,1566,4,38,2,0,27,1495,436,50,962,2,26,2,0,17,299,96.10000000000001,361.1,136.1,277.1,81.1,257,70.1,251.1,68.7,243.1,75.39999999999999,240.1,73.2,288,247.8,361.1,88.6,71.6,136.1
32,003,6334,2645,804,272,1386,14,75,11,5,78,1833,673,183,852,10,60,10,4,41,418.3,164.4,518.1,251.1,394.7,150.6,367.3,131.6,356.8,131.6,344.6,135.4,346.7,150.6,406.3,353.9,518.1,157.7,137.2,251.1
32,003,6335,94,65,5,19,0,3,0,1,1,81,57,4,15,0,3,0,1,1,22.6,16.599999999999998,31,19,21.5,16.599999999999998,20.4,13.4,20.4,14.6,20.3,13.4,21.3,13.5,22.2,20.6,31,16.599999999999998,13.6,19
32,003,6340,1975,790,303,657,1,134,27,0,63,1526,703,221,427,1,111,23,0,40,359.8,181.4,405.5,222.3,349.4,146.29999999999998,323.90000000000003,128.3,315.5,130.4,301.9,139.4,301.9,142.7,354.7,310.8,405.5,163.9,135.1,222.3
32,003,6341,1511,498,141,714,16,119,6,0,17,1107,435,97,447,11,100,4,0,13,277.3,137.6,310.40000000000003,157.8,269.6,108.8,253.8,93.5,247.5,95.7,239,99.5,239,103.39999999999999,273.5,244.8,310.40000000000003,123.10000000000001,98.2,157.8
32,003,6342,3634,1088,461,1705,11,208,37,6,118,2618,941,335,1057,11,178,22,6,68,645.9,192,726.9,305,612.9,169.1,462.2,135,457,141,469.9,142.1,461,146.1,629.4,462.7,726.9,180.6,141,305
32,003,6343,2530,1130,232,979,14,67,29,3,76,1906,970,177,629,10,60,13,3,44,510,256,619.8,367.1,494,232.9,401.9,201.9,391.9,208.1,386.2,219.9,376,235.1,502.09999999999997,388.9,619.8,244.6,216.4,367.1
32,003,6344,2748,923,159,1532,7,57,5,2,63,1841,761,114,881,6,44,5,2,28,366,195.6,492.4,241.9,363.8,179.5,304.3,138.6,297.2,140.5,286.2,138.6,289.3,156.5,364.9,294.3,492.4,187.6,143.6,241.9
32,003,6350,2712,1043,265,1178,12,112,20,16,66,1993,892,205,745,7,90,11,8,35,518.5,217.2,587.8,288.3,486.7,191.4,405,137.2,392,130.9,375.40000000000003,141.6,377.59999999999997,157.8,502.5,387.5,587.8,204.2,141.8,288.3
32,003,6351,2328,535,84,1622,7,36,7,5,32,1591,458,64,1003,7,33,6,2,18,326.3,134.8,384,193.6,315.4,116.9,274.1,98.7,257.8,103.9,254.6,107.3,249.2,108.5,320.9,258.7,384,126,104.7,193.6
32,003,6352,1729,825,241,476,15,98,16,11,47,1430,780,189,313,12,83,13,11,29,411.4,215.8,485.2,264,387.3,188.5,378.3,187,348.5,198.1,344.4,200.2,353.8,203.7,399.59999999999997,356.3,485.2,202,197.1,264
32,003,6353,331,181,51,75,2,19,0,0,3,331,181,51,75,2,19,0,0,3,109,36,104,49,94,29,53,30,47,31,55,30,54,30,101.5,52.2,104,32.5,30.2,49
32,003,6354,2203,833,110,1091,17,57,6,2,87,1545,691,79,660,12,49,5,1,48,457.7,235.2,541.7,281.8,455.7,201.6,392.7,150.1,376.40000000000003,154.1,373.5,153,378.3,165.2,456.9,380.3,541.7,218.5,155.5,281.8
32,003,6355,2322,1008,174,990,14,55,23,1,57,1645,830,113,600,10,47,15,1,29,448,247.2,502.6,296.2,437,239.4,357.7,205.6,342.8,215.7,330.9,214.6,340.90000000000003,216.4,442.7,343,502.6,243.4,213,296.2
32,003,6360,1667,966,61,524,5,73,12,2,24,1258,802,53,323,5,54,7,2,12,343.8,357,461.1,388.9,347,334.9,303.1,281.9,298,284.9,282.8,290.1,284,308.8,345.3,292.1,461.1,346.2,291.2,388.9
32,003,6361,3730,974,328,2152,14,136,19,11,96,2612,842,240,1343,11,111,15,7,43,548.1,240,643.2,299,509.1,211.9,414,165.9,418.90000000000003,159,401.7,175.7,401.09999999999997,194.1,528.4,409.2,643.2,225.79999999999998,173.7,299
32,003,6362,2446,735,81,1470,14,86,15,0,45,1679,596,61,916,7,64,9,0,26,429.2,169.2,498.1,210.9,429.2,146.9,348,128,317.8,137.8,324.8,137.8,327,153.1,429.2,329.4,498.1,157.8,139.2,210.9
32,003,6363,2416,904,138,1078,11,186,28,23,48,1775,750,112,688,8,157,18,12,30,443.3,235.7,569.2,336.9,437.8,208.9,394.3,171.2,372.4,183.4,373.1,191.4,364.5,201.2,440.59999999999997,375.8,569.2,222.70000000000002,186.6,336.9
32,003,6364,312,162,41,71,1,30,1,0,6,304,162,41,64,1,29,1,0,6,99,38,98,59,91,26,75,25,64,29,70,24,71,22,95,70,98,32,25,59
32,003,6365,1128,374,101,559,4,45,7,3,35,839,328,78,361,4,41,7,3,17,162.20000000000002,60.5,207,86,154.5,52.8,133.6,44.8,126.6,48.5,124.9,47.6,129.6,46.9,158.3,128.7,207,56.7,47.1,86
32,003,6373,3998,1554,144,2007,21,174,15,2,81,2892,1305,109,1256,16,145,7,2,52,651,341.7,693.6,453,654.9,300.3,541.2,252.6,502.2,266.1,516,256.9,493.09999999999997,289.3,652.8,512.8,693.6,321.2,266.1,453
32,003,6374,2340,1381,135,617,10,126,18,20,33,1902,1206,107,421,10,113,14,9,22,585.8,442.5,693.3,503.7,561.1,435.5,510.8,379.59999999999997,511.9,373.2,480.4,382.59999999999997,474.1,414.6,573.3,494.5,693.3,438.6,387.6,503.7
32,003,6375,1254,979,40,143,3,58,0,3,28,1031,819,34,112,3,53,0,3,7,406.4,318.5,515.8,332.7,393.8,329,403.7,270.3,408,264.4,372.4,268.8,364.8,304.6,400.3,387.3,515.8,323.9,276.8,332.7
32,003,6380,1838,1173,92,429,21,54,18,9,42,1369,936,60,280,16,48,12,3,14,360.9,347.1,423.1,362,377.1,300.9,349,260,352.9,245,325,264,319,288.2,369,336.4,423.1,323.8,264.2,362
32,003,6381,754,510,34,171,5,8,4,3,19,574,401,26,118,5,8,3,2,11,158.1,135.2,193.8,167.6,152.7,114.7,136.9,92.1,133.8,92.9,126.2,98.4,127.39999999999999,104.89999999999999,155.5,131.1,193.8,125,97,167.6
32,003,6382,900,499,53,268,1,49,8,1,21,687,415,45,176,1,33,3,1,13,200.1,163.1,245.4,213.1,189.9,135.1,175,109.6,171.1,109.6,163.1,117.6,163.7,124.5,194.8,168.2,245.4,149.3,115.4,213.1
32,003,6385,745,388,34,279,3,16,9,0,16,537,313,23,174,3,13,6,0,5,136.2,125.3,167.2,144.1,135.29999999999998,109.4,116.2,86.9,113.8,88.5,105.4,91.8,107.4,99.5,135.6,110.7,167.2,117.4,91.6,144.1
32,003,6390,862,302,61,431,3,42,6,1,16,644,257,47,287,1,38,3,1,10,140.6,84,168.9,111.3,134.6,75.9,115.8,60.6,108,63.800000000000004,106.1,66,105.6,70.2,137.6,108.7,168.9,80,65,111.3
32,003,6391,1401,640,182,398,7,95,11,14,54,1133,568,152,286,7,78,10,1,31,304.1,165.9,339.1,213.2,310,155,252,129,246.1,125.10000000000001,235.1,129.9,236,144.9,307,242.4,339.1,160.4,132.20000000000002,213.2
32,003,6392,1162,645,143,250,9,75,1,3,36,1058,625,137,188,9,71,1,1,26,368,160,517,261,342.1,138,290.1,105,278.9,110,271,125,277,115.1,355,279.2,517,148.9,113.7,261
32,003,6393,1579,525,136,697,2,163,5,5,46,1218,466,102,473,2,136,4,4,31,301,140.1,322,169,279.9,119.10000000000001,236,90,222,93,224,86,222,99,290.5,226,322,129.5,91.89999999999999,169
32,003,6394,1556,527,33,836,3,126,0,10,21,1138,449,21,537,3,106,0,8,14,316,141.9,334.1,183.79999999999998,287.9,123,240.8,99.9,216,106.89999999999999,222.8,103.9,225.1,117.1,301.7,226.3,334.1,132.4,107.1,183.79999999999998
32,003,6396,1796,978,93,513,3,141,14,1,53,1436,864,75,335,2,116,12,1,31,391.90000000000003,298.9,449,364,384.90000000000003,287.9,348.8,269,336,274.2,334.09999999999997,265.90000000000003,310.9,301.9,388.5,332.5,449,293.3,277.5,364
32,003,6400,1718,455,206,768,7,152,47,9,74,1220,404,140,479,5,122,28,7,35,288.5,178.2,338.09999999999997,218,270.8,159.8,231.4,128.4,228,129.7,220.8,133.6,224,135.1,279.8,226,338.09999999999997,169.1,131.8,218
32,003,6401,2058,970,202,621,6,179,16,5,59,1709,914,144,432,6,157,12,5,39,404.3,249.5,473.8,305.5,379.5,223.8,324.2,180.1,319.1,181.7,309,187.3,313.8,189.4,391.9,316.3,473.8,236.5,184.7,305.5
32,003,6402,4,3,0,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0.9,0.6,1.7000000000000002,0.7,0.9,0.5,0.8,0.4,0.7,0.4,0.7,0.4,0.7,0.4,0.9,0.7,1.7000000000000002,0.6,0.4,0.7
32,003,6403,5283,755,211,3969,13,255,11,5,64,3486,660,156,2417,12,199,8,2,32,496,168.1,580.1,279,476.90000000000003,134.1,370,107.10000000000001,346.09999999999997,116.2,340.1,118.8,340.1,128.1,486.3,349,580.1,151.2,117.60000000000001,279
32,003,6404,5579,1365,438,2641,21,972,35,3,104,4435,1267,363,1823,15,869,30,2,66,662.6999999999999,249.29999999999998,832.9,403.2,616.8,203.8,477.3,181.9,468,180.6,463.4,181.2,458.8,190.3,639.8,466.9,832.9,226.70000000000002,183.7,403.2
32,003,6410,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0.3,0.1,0.4,0.2,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.4,0.1,0.1,0.2
32,003,6411,828,541,69,81,5,86,6,3,37,765,514,58,65,5,82,6,3,32,208.9,187,311.6,312,189.2,198.9,189.3,174.70000000000002,189.9,168.79999999999998,174.8,178,169.29999999999998,190.4,198.9,180.70000000000002,311.6,192.9,178.1,312
32,003,6413,1869,631,441,528,5,199,10,1,54,1585,592,369,402,5,170,7,1,39,300.1,125.1,343.2,171.7,279.4,116.10000000000001,212.2,76.2,207.4,77.6,206.5,79.1,203.5,88.4,289.7,207.4,343.2,120.6,80.4,171.7
32,003,6414,5365,945,619,2959,22,655,33,4,128,4120,816,511,2097,17,564,28,3,84,527.9,190,683.8,336.4,479.9,160.1,386.2,140.8,379.3,142.2,371,148.3,372.5,154.8,503.8,377.3,683.8,175.1,146.5,336.4
32,003,6420,6112,735,532,4229,23,446,36,14,97,4115,633,404,2618,16,365,23,13,43,556.4,141.6,643.9,246.3,523,118.9,375.5,104.3,365.3,105.3,366.2,108.2,366.7,107,539.3000000000001,368.40000000000003,643.9,130.4,106.2,246.3
32,003,6421,3321,1388,263,1142,17,346,28,8,129,2607,1234,199,770,15,294,18,5,72,641.1,392.6,734.4,525.8,617,347.1,511.4,286.3,499,289,490.9,297,472.5,315.2,629,493.8,734.4,370.2,297,525.8
32,003,6423,210,161,2,11,2,34,0,0,0,174,132,2,8,2,30,0,0,0,37.3,28,45.7,34.1,36,26.9,28.200000000000003,21.5,28,21,28,22,26.9,22.599999999999998,36.7,28,45.7,27.5,21.7,34.1
32,003,6424,2893,1108,320,777,24,555,36,3,70,2394,1008,260,559,18,469,33,3,44,481.9,305,571.9,351.09999999999997,461.9,274.9,398.2,207,398.2,199.9,386,199.1,378.1,219.7,472.20000000000005,390.1,571.9,290,206.5,351.09999999999997
32,003,6425,1343,629,143,379,5,155,4,2,26,1030,514,96,259,3,134,4,2,18,248.7,138.3,278.1,188.7,243,127.1,195.1,112.10000000000001,197.6,108.7,184.7,122.3,176.70000000000002,138.3,245.9,188.5,278.1,132.6,120.3,188.7
32,003,6430,1234,518,42,487,7,138,0,0,42,960,463,35,318,7,110,0,0,27,226.2,175.8,256,228.8,211.6,166.2,183.1,151,175.8,153.1,166.2,163.4,159.9,171.6,218.6,171.2,256,171,159.8,228.8
32,003,6431,1874,1108,125,307,12,260,12,0,50,1613,1000,94,234,10,233,8,0,34,437.9,306,520,365.1,422,258.9,372.09999999999997,210,374.1,201,364,210,354,235,429.9,366.1,520,282.5,214.2,365.1
32,003,6432,2982,1391,94,1149,16,212,24,3,93,2263,1167,71,765,14,169,18,2,57,583.9,357.8,658.1,460,571.8,301.2,470,244,457.8,241.8,432.4,255.1,426.1,272.2,577.8,446.7,658.1,329.6,253.2,460
32,003,6433,2685,1289,151,1017,15,163,11,0,39,2208,1190,128,690,13,149,8,0,30,390,252.1,480.1,348.9,368,227.9,309.2,201,308.2,203,283.8,213.1,276.1,226.2,379.1,294.4,480.1,240,210.9,348.9
32,003,6434,1038,552,53,214,1,187,4,0,27,908,517,48,148,1,166,4,0,24,221.2,177.1,279,213.9,209,156.8,187,135.8,190.1,122.9,173.1,140,165.20000000000002,149.8,214.9,178.7,279,167,137.1,213.9
32,003,6440,1902,1003,118,381,9,313,17,3,58,1570,881,92,262,7,274,14,2,38,370,303,496.9,408,374.9,262.9,317.09999999999997,214.9,306.1,213.9,295.2,219,300,223,372.4,304.7,496.9,283.2,217.70000000000002,408
32,003,6441,2917,1482,79,1003,11,240,6,7,89,2191,1209,69,649,10,195,6,7,46,565.3,361,716.8,425.90000000000003,553.9,325.1,517.8,259.1,514.6999999999999,262.4,485.9,272.6,482.90000000000003,288.9,559.6,500.3,716.8,342.8,270.5,425.90000000000003
32,003,6442,1743,845,46,700,9,96,6,2,39,1332,719,32,463,9,78,6,2,23,326,194.9,369.2,258.2,311.8,178,302.2,136.7,288.9,140.6,274.90000000000003,151.4,269.1,164,319,283.9,369.2,186.2,148.1,258.2
32,003,6443,1197,589,46,424,4,97,3,3,31,871,471,36,263,3,75,3,2,18,202,141.9,261.1,200.9,198.1,130,195,98,199.1,89,181,105,183,105,200,189.4,261.1,135.8,99.3,200.9
32,003,6444,2205,1097,111,663,13,242,12,6,61,1656,904,72,419,12,200,12,4,33,447.9,319.8,520.9,420,450,286,381.1,215.9,391.1,197.9,362.1,215,348,238.9,449,370.3,520.9,302.7,217,420
32,003,6445,1755,825,92,430,9,309,12,4,74,1366,681,65,314,8,249,7,4,38,387.8,249.1,476.1,339.9,381.2,220,331.1,194.9,323.9,206.1,314.9,203,307,209,384.3,319.2,476.1,234.70000000000002,203.1,339.9
32,003,6450,2058,1079,152,262,5,502,3,1,54,1689,928,112,202,4,410,3,1,29,632,592.1,891.8,832.8,602,552,578,487.09999999999997,577,483,536.1,508.90000000000003,545,506.8,616.8000000000001,559,891.8,572.3,496.5,832.8
32,003,6451,3176,1394,370,603,14,672,20,9,94,2547,1205,270,416,12,563,15,5,61,605.2,278,775.1,430.7,547.9,266.8,509.1,221.9,498,218,478,237.1,479.2,236,577.1,491.3,775.1,272.4,228.1,430.7
32,003,6452,2408,942,260,504,7,603,29,2,61,1841,797,173,343,7,469,17,1,34,471.79999999999995,268.9,601.9,381.1,454,235,404.90000000000003,180.9,401,183,377.2,194.1,383.90000000000003,197.1,463,391.9,601.9,251.7,188.9,381.1
32,003,6453,2281,1033,272,396,0,449,26,9,96,1862,944,211,259,0,365,21,7,55,478.59999999999997,240.7,577.4,382.6,450.2,215.5,419.3,193.3,405.7,187.5,402.4,196.8,396.6,213.8,464.3,406,577.4,228.1,197.9,382.6
32,003,6454,1983,1067,116,268,2,460,8,2,60,1528,851,92,178,2,375,7,0,23,385.4,291.3,474.4,408,356.2,274.1,310.7,246,302.9,248.7,299.4,246.2,285.7,262.7,371.2,299.6,474.4,282.6,250.8,408
32,003,6455,4015,2091,405,637,11,641,64,17,149,3252,1804,333,445,10,511,48,11,90,819.4,680.4,1052.2,877.1,800.6,624.9,736.2,512.3,715.7,515.4,695.8000000000001,518.6999999999999,692.5,542.7,809.6,710.1,1052.2,652.6,522.1,877.1
32,003,6460,2707,1278,334,536,3,389,46,2,119,2102,1058,249,367,3,319,33,0,73,569.5,387.3,699.3,490.5,540.2,363,476.2,301.7,476.6,302.8,466.9,298.7,442.4,329.7,554.7,465.5,699.3,375.1,308.5,490.5
32,003,6461,1910,988,168,298,5,351,27,3,70,1530,859,130,211,3,270,20,3,34,414.1,328,550.2,412,381.8,308.9,348.90000000000003,251,348.1,257,335.1,263.09999999999997,338,268,397.9,342.5,550.2,318.40000000000003,259.6,412
32,003,6462,1393,675,178,208,9,274,5,1,43,1089,548,125,147,4,231,5,1,28,425.1,199.9,541.9,300,393.1,180.1,380.8,164.9,368,174.9,349,180.1,351,186.7,409,362.4,541.9,190.2,176.7,300
32,003,6463,2434,1128,386,485,11,298,30,5,91,1792,930,261,293,8,226,18,4,52,456.9,276,563,340.09999999999997,410.9,252,369.9,205,361.09999999999997,197.1,336,216.2,336,226.1,433.8,350.7,563,263.9,211.1,340.09999999999997
32,003,6464,1711,900,156,304,5,254,17,8,67,1359,756,140,204,5,200,17,5,32,339.5,190.7,780.1999999999999,476.59999999999997,322,187.7,400.7,198.5,398.9,192.5,376.5,199.39999999999998,374.6,217.8,330.8,387.6,780.1999999999999,189,202,476.59999999999997
32,003,6469,2687,1355,159,401,17,584,27,1,143,2023,1084,122,261,12,446,21,1,76,501.8,447.9,723.9,627,479.09999999999997,437.1,517.1,365,506.09999999999997,366,487,376.9,488,386,490.5,499.5,723.9,442.40000000000003,373.5,627
32,003,6470,2337,1025,145,368,5,687,16,9,82,1717,789,97,228,2,536,12,6,47,515.1,415,795.1,618,498,383,510.1,364.9,515.1,363.1,471.8,378.9,468.8,388,506.5,491.4,795.1,398.9,373.7,618
32,003,6471,2611,1208,202,495,6,585,16,6,93,1989,983,149,325,6,457,14,1,54,566.1,358.90000000000003,765,597.8,534.1,333.1,494.8,268.9,479,289,454.1,287,470.1,295.9,550.1,474.40000000000003,765,346,285.2,597.8
32,003,6472,3750,1617,315,565,12,1042,25,13,161,2826,1282,247,409,10,775,25,6,72,749.1999999999999,500.5,1420.5,998.7,720.6,472.1,830.2,442,815.6,431.7,788.6,461.9,781.1999999999999,488.7,734.9,804.1,1420.5,486.3,456,998.7
32,003,6473,796,480,54,58,2,153,12,0,37,639,393,44,49,2,115,8,0,28,286.7,225.9,978.1,715.1,259.59999999999997,216.70000000000002,477.6,294.4,472,293.1,450.70000000000005,304.20000000000005,456.7,312.3,273.2,464.3,978.1,221.3,300.9,715.1
32,003,6474,437,238,35,82,0,69,0,1,12,366,209,28,67,0,57,0,1,4,174.1,144.3,602.2,449.7,156.6,139.9,296.8,186.9,294.7,186.4,281,191.6,283.2,198.6,165.29999999999998,289,602.2,142,190.89999999999998,449.7
32,003,6475,2604,1132,288,524,7,460,34,20,139,1868,894,173,335,7,362,23,10,64,546.9,325.9,774.9,477,498.1,330.90000000000003,461,248,455,244,428.1,256,431,274,522.6,443.7,774.9,328.4,255.5,477
32,003,6476,2194,1117,178,412,7,330,18,6,126,1597,877,136,253,4,251,9,4,63,452.2,354.5,929.4,682.4,438.3,349.1,541.5,330.59999999999997,539.6,328,526.9,334.5,503.7,364.7,445.1,527.8,929.4,351.8,339.4,682.4
32,003,6477,1286,688,100,150,3,286,11,2,46,988,561,68,105,3,221,6,0,24,331.1,296.9,407,405.9,311,294,311,242,299,244.9,278,257.9,283.1,267,321.09999999999997,292.8,407,295.4,253.1,405.9
32,003,6478,2048,909,194,411,6,412,29,0,87,1508,737,138,249,6,325,18,0,35,486.7,318.3,819.3000000000001,581.5,443,313.7,480.4,281.8,471,281.8,460.2,288.7,451.7,312.2,464.7,466.1,819.3000000000001,315.8,291,581.5
32,003,6479,4430,2002,388,818,15,887,37,10,273,3212,1549,249,535,9,695,29,8,138,1014.8,670.6,1493.7,1052.8,944.1,657.7,907.2,505.6,886.5,491.4,869.4,521.7,855.1,555.2,979.5,879.7,1493.7,664.1,518.5,1052.8
32,003,6480,3455,1517,355,644,15,671,33,10,210,2494,1193,237,389,14,531,20,5,105,848.1,541.2,1279,998.6,782,521.1,832.9,519.1,825.8,515.1999999999999,791.9,532,777.2,567.2,815.2,806.7,1279,531.6,533.2,998.6
32,003,6481,3690,1811,332,780,10,515,26,19,197,2762,1460,223,518,10,424,20,11,96,740.7,429.5,1175.8,851.3,679.6,422.90000000000003,663.5,376.9,650.7,376.4,623.8,394.2,622.9,410.8,710.1,640.2,1175.8,426.2,389.40000000000003,851.3
32,003,6482,4845,2315,328,523,22,1401,38,12,206,3703,1853,225,364,15,1111,29,9,97,965.5,974.3,1439.9,1404.2,879.1,972.7,903.6,837.3,908,832.8,853.8,853.7,829,899.1,922.5,873.5,1439.9,973.6,855.5,1404.2
32,003,6483,2055,875,124,198,4,718,28,10,98,1494,662,77,136,1,560,16,4,38,444.2,434.5,736.1,724.1,400.7,436.3,425.2,387.6,426.6,382.8,395.6,400.9,390.5,411.6,422.2,409.6,736.1,435.5,395.7,724.1
32,003,6484,31,19,0,9,0,3,0,0,0,24,17,0,5,0,2,0,0,0,1,7,294,351,2,6,91,105.1,94,102,84,106,80,114,1.5,87.3,294,6.5,106.8,351
32,003,6485,356,304,6,15,2,13,0,0,16,299,263,6,9,2,10,0,0,9,96.2,66.4,121.9,87.7,100.3,62.5,102.6,61.699999999999996,84.7,66.7,90.5,60.7,90.3,71.9,98.2,92.1,121.9,64.5,65.4,87.7
32,003,6487,2051,1608,12,308,16,34,9,4,60,1611,1325,12,182,14,30,6,3,39,182.8,440,257.9,531.1,190.2,386.3,207.2,377.3,204.2,368.3,186.6,386,186.6,407.3,184.6,194.7,257.9,411.7,383.6,531.1
32,003,6488,320,255,4,15,1,24,1,1,19,267,216,4,11,1,19,1,1,14,21.1,49.9,34.9,55.9,19.7,51.3,18.1,42,15.8,39.7,14.1,47.2,15.8,48.4,20.5,15.8,34.9,50.8,43.9,55.9
32,003,6490,2933,1443,156,465,13,711,8,13,124,2163,1106,128,290,11,556,8,4,60,801.2,822.3,1242.1,1314.2,747.1,777.8,793.8,723.2,787.8,704,727.9,748.7,728.9,777.7,774,759.5,1242.1,800.1,738.5,1314.2
32,003,6491,1559,1043,76,126,3,238,3,12,58,1146,808,49,83,3,170,3,6,24,425.1,508.40000000000003,1200.4,1336.9,376.3,518,623.9,670.1999999999999,633.9,653.2,575.1,683.4,583.3,698.1999999999999,400.5,604.2,1200.4,513.2,676.2,1336.9
32,003,6492,2493,1326,161,392,4,449,7,3,151,1924,1106,114,261,3,353,6,3,78,654.9,541,1605.1000000000001,1393.1,637,516.1,790.8000000000001,568.2,769.8,576.3,728.1,583.9,722.4,602.5,645.9,752.9,1605.1000000000001,528.6,582.7,1393.1
32,003,6493,2081,1166,135,302,1,378,8,4,87,1510,875,95,193,1,293,8,3,42,435.8,435.8,562,585,394.8,441.9,394.8,367,394.1,367,360.9,389,353.1,411,415.29999999999995,375.4,562,438.9,383.4,585
32,003,6494,737,429,38,103,4,135,6,1,21,592,370,30,75,4,99,3,1,10,303,333,434.90000000000003,427.9,301.1,311.2,301.1,273,301.1,279.9,276,283.09999999999997,275.09999999999997,292.1,302,288.4,434.90000000000003,322.1,282.2,427.9
32,003,6496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,6497,3267,1858,224,533,1,487,6,2,156,2379,1387,183,345,1,393,5,2,63,606,606,849,891,561,586,555.1,490.9,567.9,477.8,519.8,490.1,504.8,525.2,583.7,536.8,849,596.1,496.1,891
32,003,6498,286,257,1,24,0,0,0,0,4,249,225,1,20,0,0,0,0,3,35.9,106,38.2,137.4,40.9,99.9,30.9,99.9,33.9,97,30,99.2,27.9,106.89999999999999,38.4,30.7,38.2,102.89999999999999,100.6,137.4
32,003,6499,3835,1868,243,754,4,782,11,5,168,2756,1424,150,497,3,587,6,4,85,1027.7,820.1,1809.1000000000001,1527,935.1,801,1038.1,697,1025,678,976.9,712.2,997.8,716,980.9,1009.1,1809.1000000000001,810.1999999999999,700.5,1527
32,003,6500,105,92,0,1,0,7,0,0,5,93,82,0,1,0,6,0,0,4,17.1,9,18,22,16,9,12.9,10,11,11.9,11.9,11.9,12.9,10,16.599999999999998,12.200000000000001,18,9,10.9,22
32,003,6501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,6510,1350,984,50,127,0,155,3,2,29,1118,835,43,83,0,136,3,2,16,342.2,402.90000000000003,444.3,487.8,326.9,381.59999999999997,311.1,349.4,302.2,352.4,279.7,359.3,272.90000000000003,368.1,334.40000000000003,291.4,444.3,392.1,357.2,487.8
32,003,6511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,6512,1796,1397,33,93,1,226,0,4,42,1371,1091,21,56,1,178,0,4,20,368,697.1,449,772,325.1,755,346,630.1,346,623,305.9,646.1,294.9,659.1,346.5,323.2,449,726.2,639.6,772
32,003,6513,799,633,6,43,1,83,10,0,23,616,487,6,33,1,71,5,0,13,187,288.1,203,335.1,159.1,311,153.8,278.1,156,274,141,279.1,135,290,173.2,146.3,203,299.5,280.3,335.1
32,003,6514,2255,1396,123,276,3,351,20,10,76,1762,1145,96,193,3,265,11,6,43,545.9,499.9,656,620.1,509.9,496.9,509.9,455.9,480,474.9,464.9,481,442.9,513.1999999999999,527.7,474.2,656,498.7,481.1,620.1
32,003,6515,1365,1107,35,79,1,98,2,0,43,957,768,35,53,1,79,2,0,19,313,399.9,372.1,479,295,427.1,272.1,388.1,289.9,366,261,377.9,241.9,415,304,266.1,372.1,413.3,386.8,479
32,003,6516,1382,729,132,145,2,266,12,2,94,969,549,67,92,2,202,8,1,48,308.6,272.4,442,413.1,285,264.7,281.2,247.2,266.1,251.4,257.6,254.1,252.1,261.3,296.6,264.3,442,268.7,253.4,413.1
32,003,6517,1559,1050,66,136,1,249,7,5,45,1172,803,48,88,1,202,6,2,22,612.1,586,967.3,989.9,557,639.7,613.1,583.2,609.1,574.7,562,591.8,548.1,629.9,584.1,583,967.3,612.4,594.8,989.9
32,003,6520,2404,1583,175,307,23,208,3,9,96,1901,1301,150,218,12,168,3,3,46,410.1,428,503.09999999999997,491,385.09999999999997,407.1,383.8,376,387,371.90000000000003,363.09999999999997,385.09999999999997,335.8,408,397.7,367.4,503.09999999999997,417.4,385.3,491
32,003,6521,2149,1457,87,197,13,280,9,1,105,1647,1144,64,133,9,232,6,1,58,493.2,499.9,609.1,600.1,467.09999999999997,519.1,466.1,430.1,468.9,426.9,435,453.1,423.1,468.9,480.1,448.2,609.1,509.6,445,600.1
