state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_cra,uss_16_dem_stu,uss_20_rep_ris,uss_20_dem_jor,gov_18_rep_lit,gov_18_dem_jor,atg_18_rep_was,atg_18_dem_bis,sos_18_rep_den,sos_18_dem_hum,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
16,019,019015,1847,1683,13,124,1,11,1,0,14,1392,1298,8,70,1,8,1,0,6,482.8,260.7,583.2,322.40000000000003,556.8,259.8,555.4,339.1,438,273.8,459.5,242.4,441.8,265.1,260,260.4,330.9,518.8,446.5,569.4
16,019,019016,1808,1625,13,127,2,27,0,1,13,1303,1188,9,72,2,23,0,1,8,512.8,217.1,521.8,265,598.2,225.9,527,274.1,503.2,259.2,489,252,455.5,291,221.6,267.4,269.4,555.5,482.8,524.3
16,019,019017,2564,2176,7,289,9,28,3,2,50,1839,1621,6,169,6,16,1,2,18,480.3,271,647,370.8,590.1,264.3,603.2,356.8,422.4,306.2,450.9,265.2,420,306.3,267.5,292.7,363.7,535,430.9,625.6
16,019,019018,2007,1730,6,210,6,22,2,1,30,1458,1296,5,120,5,17,1,1,13,431.1,240.8,551.4,280.4,510.7,248.5,511,322.9,386.8,276.5,412.1,242.4,385,273.9,244.5,264.5,302.7,471.5,394.2,530.7
16,019,019019,1872,1557,8,255,12,12,5,1,22,1362,1177,5,149,6,12,2,1,10,376.6,188.8,504,262.5,454.5,179.4,467.2,293.3,339.6,212,360.2,182.8,340,205.9,184.7,199.9,277.8,415.7,346.9,485.5
16,019,019020,1909,1719,13,104,10,25,4,7,27,1393,1288,7,58,3,22,2,4,9,475.1,248.4,640.2,299,555.8,266.1,598.7,332.7,431.4,292.6,443.6,269,419.09999999999997,300,257.6,287.5,316.1,515.2,431.4,619.3
16,019,019021,2081,1582,23,385,34,21,3,0,33,1513,1219,21,213,23,19,3,0,15,461,166.8,658.5,320,549.6,169.4,632.8,319.6,381.5,208.7,404.5,182.4,388.7,203,167.8,198.2,319.1,505.1,391.7,645.7
16,019,019022,1583,1385,5,151,6,14,1,0,21,1074,977,1,75,3,11,1,0,6,378.1,117.10000000000001,562.6,217.8,448.6,125.2,529.5,198.9,319,141.4,329.8,121.6,316.3,139.7,121.2,134.4,208,413.7,321.7,546
16,019,019023,1537,1343,12,137,15,4,0,0,26,1053,956,6,65,10,3,0,0,13,367.8,146.1,474.8,189.1,448.90000000000003,152.8,452.9,172.2,329.8,166.4,329.8,144.1,310.8,167.3,149.5,159.4,180.6,408.6,323.3,464.09999999999997
16,019,019024,2548,2085,8,365,6,35,4,1,44,1744,1469,5,202,5,30,4,1,28,479.8,186.1,641.9,327.7,541.3,213.5,601.2,322.9,344.7,225.1,373,189.3,347.8,217.1,199.5,210.7,325.1,510.5,355.1,621.4
16,019,019025,1760,1357,24,281,10,28,2,3,55,1247,1050,18,123,9,23,2,1,21,352.4,147.2,448.8,211.6,408.1,154.5,421.1,240.4,284.7,175.4,307.3,148.1,290.2,165.3,150.8,163,226.2,380.1,294,435
16,019,019026,1548,1421,4,65,9,36,2,0,11,1190,1101,2,39,7,34,2,0,5,426.40000000000003,169.2,588.1,216,529.5,161.7,576.5,198.1,406,215.9,404,208.3,395.5,227,165.2,216.7,207.2,477.8,401.8,582.5
16,019,019027,3199,2899,10,215,11,40,1,1,22,2170,1990,6,121,8,34,1,1,9,918.5,348.4,1255.8,517.7,1103,310.3,1237.2,460.9,907.8,395.2,954.2,336.8,900.5,409.1,328.9,380.1,489.6,1011.6,921.4,1247.6
16,019,019028,2668,2373,26,150,10,77,2,0,30,1723,1556,14,88,5,49,2,0,9,742,367.7,916.3000000000001,440.2,950.5,306.90000000000003,936.1,407,819.6,398.1,816.4,370.8,781.8,427.8,337.3,398.8,423.1,846,805.8,926.6
16,019,019036,1074,836,5,217,4,3,2,1,6,739,585,0,143,3,3,0,1,4,343.3,90.2,443.6,77.9,354.1,83.7,442,87.7,330.6,75.2,323.1,69.9,311.7,83.7,86.1,75.2,81.8,346.7,323.1,442.9
16,019,019037,1190,1055,7,99,8,9,1,0,11,903,819,5,62,5,7,1,0,4,419,125.9,574.6,133.2,472.2,117.2,570.2,137.3,400.40000000000003,135.4,400.8,119.3,382.4,147.9,122.2,133.8,134.8,445.4,395.1,572.2
16,019,019038,620,567,3,27,1,6,1,6,9,462,432,0,15,1,6,0,5,3,216.7,68.4,303.4,75.2,252.9,63.2,301.2,75.2,207,78.5,209.5,68.4,198.3,86,66.4,77.4,75.2,234.6,205.1,302.1
16,019,019039,1649,1513,5,113,2,4,1,1,10,1109,1037,1,59,2,3,0,1,6,630.4,75,972.9,137.5,685.7,106.7,924.3,164.2,568.2,116.2,570.5,88,556.9,115,91.3,106.5,150.9,657.6,565.4,949
16,019,019040,2501,2300,10,138,8,23,0,0,22,1738,1623,6,79,7,18,0,0,5,646,198.5,901,390.7,764.1,192.1,888.2,363.1,545.4,251.7,568.2,216.8,552.7,241.1,195.5,236.3,376,704.5,555.7,894.6
16,019,019041,2688,2306,15,295,15,21,0,3,33,1852,1623,7,182,12,13,0,1,14,745.8,274.3,1083.6,409.4,901.5,234.2,1075.1,397.6,725.1,291.6,784.6,295.4,685.5,315.8,253.6,301.1,403.2,823.4,731.8,1079.5
16,019,019042,845,801,1,34,1,3,2,0,3,643,620,0,16,1,3,2,0,1,347.5,87.2,455.4,131.6,380,93.1,449.6,139.2,20.3,8.9,294.1,93.1,19.3,8.9,90,37.1,134.8,363.2,111.7,452.9
16,019,019043,1703,1599,8,80,1,0,3,0,12,1097,1049,1,42,1,0,0,0,4,548.7,73.1,760,118.7,597.4,96.6,730.6999999999999,122.6,453.3,95.7,460.9,84.6,446.5,98.8,84.8,93.7,120.4,572.5,453.7,745.4
16,019,019044,1212,1129,1,63,0,4,2,3,10,849,803,0,35,0,4,2,2,3,425.1,64.2,550.1,81.9,448.4,81.8,524.6,87.2,338,75.2,344,65.5,336.2,73.7,72.9,71.6,84.3,436.2,339,537.3
16,019,019045,4454,3589,13,761,10,19,4,1,57,2606,2163,10,393,6,16,3,0,15,1251.3,301.2,2462.7,788.5,1460.8,340.8,2368.6,791.5,1057.7,416.9,1130.7,355.5,1088.1,416.8,321,396.6,789.3,1355.3,1092.1,2416.3
16,019,019046,3664,2565,19,987,28,10,0,2,53,2368,1790,14,514,18,10,0,2,20,847.6,244.3,1441.2,550.8,974,266.6,1339.1,520.7,648.1,291.3,704.1,240.2,670.1,288.1,255.5,273.3,535.6,910.9,674,1390.6
16,019,019047,2343,1982,3,305,10,15,0,0,28,1419,1225,2,168,6,9,0,0,9,592.1,149,837.1,238,695.2,185.1,803.1,239.20000000000002,475.2,185.1,484,153.9,475.9,161.2,167.2,167,238.3,643.3,478.4,820.2
16,019,019048,3213,2835,12,269,7,33,4,7,46,2316,2104,8,151,7,23,3,4,16,878.7,251.4,1256.2,436.3,1058.8,271.40000000000003,1227.4,405.8,733.2,293.4,774.7,253,744.8,294.6,261.3,280.1,421.2,968.6,751.1,1241.7
16,019,019049,2224,1930,11,220,10,25,0,0,28,1529,1371,5,120,5,21,0,0,7,501,148.5,726.3,275.7,594.7,156.9,710.2,270.8,404.09999999999997,180.7,428.9,160.6,411.7,180.2,152.8,174.2,272.90000000000003,548.1,415.1,717.9
16,019,019050,3850,3479,19,254,23,19,1,0,55,2325,2132,7,132,11,17,1,0,25,1056.7,242.9,1437,398.8,1241.5,254.5,1397.5,361.7,904.2,306.6,954.1,260.7,939,294.9,248.4,287.6,380.2,1149,932.5,1417.4
16,019,019051,2654,2383,20,175,10,28,1,2,35,1685,1552,10,89,4,18,1,2,9,796.4,167.2,1094.4,277.3,937.2,165.4,1069.5,249.9,675.4,220.1,709,195.2,683.9,233.1,166.2,215.9,263.7,866,689.1,1081.7
16,019,019052,2926,2761,12,96,9,12,1,8,27,1737,1655,0,49,6,8,1,2,16,967.8,215.1,1522.6,369.3,1164.1,242.2,1485.9,312.4,900.3,255.6,943.7,230.3,898.1,263,228.1,249.6,340.2,1066.4,914.3,1503.9
16,019,019053,2440,2305,3,96,5,3,0,2,26,1579,1503,2,57,5,2,0,1,9,943.4,123.8,1390.9,248,1106.7,159,1314.8,251,854.1,181.9,868.1,164.4,853.1,192.3,141.2,180.1,249,1025.1,858.7,1352.9
16,019,019054,884,817,1,54,8,3,0,0,1,607,570,0,29,6,1,0,0,1,363.9,28.9,446.7,49.4,364,39,429.4,44.3,281.3,40.2,281.3,25.6,267.9,44.3,32.9,37.2,47.7,363.9,277.5,436.4
16,019,019055,696,676,0,11,2,4,0,0,3,601,585,0,9,2,4,0,0,1,298,80.5,532,163.6,300.1,83.5,483,187.9,648.1,119.9,281.7,87.6,628.5,134.1,82.1,114.8,176.6,299,519.7,507.8
16,019,019056,34,33,0,0,0,0,1,0,0,32,31,0,0,0,0,1,0,0,10.6,4.2,19.8,9.6,11.4,5.9,19,9,107.4,41.300000000000004,11,5,111,38.4,5.1000000000000005,28.3,9.3,11,76.5,19.5
16,019,019057,60,60,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,14.5,5.7,27.3,13.3,15.7,8,26.1,12.200000000000001,147.70000000000002,56.9,15.1,6.9,152.8,52.7,6.9,38.800000000000004,12.700000000000001,15.2,105.3,26.9
16,019,019058,3521,3327,8,102,6,38,1,2,37,2223,2129,5,51,6,19,1,0,12,1406.6,238.3,2001.2,346.4,1571.9,219.5,1994,299.8,938.1,251,1270.6,248.5,926.4,259.1,228.4,253.8,322.2,1488.4,1045.6,1997.1
16,019,019059,1181,1128,8,40,1,0,0,0,4,842,809,4,24,1,0,0,0,4,429.7,66.6,568.2,81.2,442.1,84.60000000000001,540.7,81.9,338.6,72.7,349.2,63,342.9,72.2,75,69.9,82,436.4,343.4,554.7
16,021,021001,591,545,2,19,12,2,0,0,11,447,419,0,11,8,2,0,0,7,181.1,53.2,226.29999999999998,84.6,185.9,55,222.9,75.3,142.8,59.5,146.7,56.6,146.7,58,54.1,58,79.8,183.4,146.1,224.6
16,021,021002,1019,970,1,19,7,2,0,0,20,736,705,1,11,7,2,0,0,10,395,88.2,610.1,100.7,407,83.3,613.9,102.7,343.4,98.3,352,88.2,357.9,88.2,85.1,90.2,101.8,400.2,351.8,612.1
16,021,021003,1195,1114,6,32,17,5,4,0,17,914,866,2,19,12,3,2,0,10,369.8,108.7,461.2,173.3,380.5,113.3,454,153.9,291.4,121.1,298.3,115.5,298.3,118.7,111.5,118.7,163.8,375.09999999999997,296.3,457.3
16,021,021004,2558,2359,13,105,22,9,0,3,47,1890,1772,5,67,13,7,0,2,24,946.1,189,1222.7,206.5,1006.7,175.3,1162.4,205.6,749.8,218.5,766.5,212.8,777.6,216.6,181.8,216.2,206,975.7,764.7,1192
16,021,021005,1898,1758,4,67,17,13,2,0,37,1408,1317,4,39,10,10,1,0,27,735.9,188.7,960.5,256.6,760.8,182,929.8,242.4,639.7,204,666,182.6,661.1,200.8,185,196.9,248.8,748.6,655.8,946.2
16,021,021006,2119,1912,2,74,77,15,0,0,39,1601,1469,1,44,54,9,0,0,24,647.6,163.5,864.9,256.7,688,176.6,815.8,271.6,539,212.4,551.6,193.2,561.8,190.5,170,198.2,264.1,667.9,550.7,840.1
16,021,021007,1592,1452,1,86,15,10,0,3,25,1164,1088,0,50,5,9,0,1,11,511,139.6,590.6,140.7,533,133,599.7,158.5,396,161.2,403.6,143,404.6,149.9,136,151,149.2,522,401.7,595.1
16,023,023001,358,322,0,33,0,0,1,0,2,225,202,0,20,0,0,1,0,2,142.2,3.6,175.4,8.1,135.5,6.5,169.7,10.3,117.3,3.6,112.6,3.6,115.6,6.5,4.7,3.7,9,138.8,115.6,172.4
16,023,023002,934,883,0,38,4,2,2,0,5,679,645,0,24,3,2,2,0,3,316.5,48.2,396.2,59.8,312.7,61.5,365.3,67.2,258,70.2,276.9,58.7,270.5,67.2,54.4,66.6,62.2,314.6,269.5,379.4
16,023,023003,963,902,1,31,2,1,1,0,25,677,641,0,17,2,1,1,0,15,269,63.7,371.2,69.7,310.09999999999997,60.9,350.5,82.6,247.5,72.4,255.5,68.8,245.8,79.3,62.1,72.6,76,289.3,248.9,360.5
16,023,023004,636,606,4,17,5,2,1,0,1,495,474,2,14,2,1,1,0,1,173.4,43.6,245.9,49,178.1,55.2,221.5,60.4,156.2,62.7,157.6,62.4,158.5,64,49.2,62.7,53.9,175.3,157.3,233.5
16,025,025001,543,476,1,51,4,1,0,0,10,426,388,0,32,2,1,0,0,3,212.8,60.7,264,70.5,214.6,77.9,263,70.5,188.9,76.2,209.6,51,199.5,60.7,67.4,61.5,70.5,214,199.2,263.3
16,025,025002,574,532,1,24,2,0,0,0,15,451,427,1,13,2,0,0,0,8,198.3,48.300000000000004,242,80.9,198.3,47.1,225.5,87,180.4,82.4,198.6,60.4,193.7,69.6,47.7,70.5,84.1,198.3,191.7,232.6
16,027,027001,1567,1317,4,204,5,15,3,2,17,1112,969,2,113,2,10,3,2,11,424.3,96.3,508.09999999999997,135.6,432.9,102,482,145,355.3,119,368.2,98.6,355.3,111.5,97.6,110.8,139.3,429.4,358.7,494.8
16,027,027003,3085,2634,7,369,17,9,7,1,41,2170,1894,1,230,14,6,3,0,22,1123.5,244.4,1481.2,339.5,1107.7,245.70000000000002,1438.5,350.2,1041.6,297.7,1086.1,251,1059.5,284.8,245,279.9,342.9,1116.7,1061.4,1460
16,027,027004,1697,1101,13,510,8,20,4,1,40,1242,861,12,314,6,17,4,1,27,285.9,208.7,322.8,260.9,337.4,197.5,309,280.2,214.6,251.8,256.3,210.4,250.3,220.6,204,227.5,270.4,312.1,239.7,317.6
16,027,027005,2397,1674,27,607,11,30,3,0,45,1886,1426,27,359,8,30,3,0,33,362.2,226.5,419,275.8,406,211,393.5,283.2,277.40000000000003,262.8,310,224.20000000000002,309.5,234.4,219.2,240.1,279.4,384,298.6,406.5
16,027,027006,1608,998,1,564,5,10,1,1,28,1158,807,1,317,5,9,1,1,17,341.7,179.3,377.8,226.4,367.8,167.9,361.8,226.7,270.5,217.6,292.6,188.8,292.4,196.2,173.9,201.1,226.5,354.6,285.4,369.6
16,027,027007,3773,985,6,2671,28,14,2,31,36,2284,780,5,1425,22,13,2,14,23,393.3,236.2,592.4,333.9,438.4,223.4,548.6,357.6,352.2,287.2,378.8,260.3,369.1,277.1,229.2,274.9,346.2,415.7,367.4,569.4
16,027,027008,1986,1342,2,592,22,10,1,1,16,1411,1008,1,363,17,10,1,1,10,439.6,203.4,488.8,272,463.4,189.9,463.4,277.4,364.5,252.5,402.2,208.4,392.6,227.5,196.7,229.4,274.3,450.90000000000003,386.7,475.9
16,027,027009,2658,1610,14,973,13,18,1,0,29,2037,1323,11,659,13,16,1,0,14,460.7,230.8,621.2,327.3,500.3,214.1,577,349.2,354.6,279.9,399,230.3,387.9,253.5,222.6,254.6,338.5,480.4,380.4,599
16,027,027010,1363,1000,5,297,5,15,0,7,34,1009,786,3,176,5,15,0,2,22,245.1,178.6,274.9,223.8,289.2,169.4,264.4,240.1,184.6,216.6,220.4,180.2,214.9,189.2,174.1,195.4,232,267.6,206.9,270.2
16,027,027011,9176,5782,44,3011,57,89,8,9,176,5640,3817,24,1593,46,75,6,5,74,1887.5,899.5,2630.1,1346.2,2070.6,894.3,2503.6,1378.6,1560.2,1092.9,1694.6,939.6,1652.5,1020,896.8,1018.1,1362.5,1978.8,1635.6,2566.7
16,027,027012,3680,2558,15,966,23,39,2,5,72,2660,2004,12,560,17,31,2,2,32,847,422.5,973.5,532.7,930.6,376.1,938.5,542.4,686.4,481.9,755.6,404.6,727.5,441,399.1,442.7,537.3,888.5,723.7,955.8000000000001
16,027,027013,8265,4035,42,3941,70,42,0,5,130,5178,2915,31,2077,46,36,0,4,69,930.2,619.8,1241.3,873.4,1050.7,567.4,1156.2,895.5,698.4,726.1,774.4,635.7,773,661.8,593.5,674,885.1,989,748.8,1197.9
16,027,027015,2448,1475,6,911,21,8,1,0,26,1768,1198,3,521,17,8,1,0,20,424,229.6,505.1,324.7,474,209.4,462.4,335,316.5,285.5,366.3,236.6,344.2,267.6,219.4,263.4,329.9,449,343.4,483.6
16,027,027018,3250,2987,6,188,10,13,1,4,41,2320,2161,3,110,10,9,1,2,24,1404.1,294.8,1473.1,393.2,1484.2,283.1,1476,391.3,1483.9,357.8,1513.6,310.6,1489.8,351.8,287.8,340.8,392.1,1442.3,1495.1,1474.5
16,027,027019,1283,1085,0,165,15,10,0,0,8,992,846,0,119,12,9,0,0,6,420.7,109.5,554.9,147,430,109.2,528.1,155.5,390.8,125.4,400.8,108.6,401.6,117.3,107.9,117.6,150.8,425.5,397.5,540.7
16,027,027020,4374,3726,20,496,17,47,10,5,53,2951,2606,8,254,14,39,6,2,22,1318.5,364.8,2010.4,739.2,1398.5,376.9,1929.9,735.4,1198.5,560.2,1281.6,446.2,1250.4,497.8,369.7,501.4,738.1,1359.7,1243.8,1970
16,027,027021,2444,1867,6,503,16,8,0,0,44,1729,1400,1,288,14,5,0,0,21,766,142.3,1066.3,189.5,809.1999999999999,140.9,1033.9,192.1,707.3,164,722.2,153.6,721,158.3,141.4,158.3,191,788.3,718.2,1051.7
16,027,027022,1353,1013,5,312,6,6,1,1,9,950,739,1,193,6,6,1,1,3,452.8,101.7,548.1,135.6,464.3,91.3,535.1,135.6,420.90000000000003,115,430.4,96.8,425.5,111.2,96.7,108.1,135.6,458.2,425.40000000000003,540.6
16,027,027023,1524,1222,2,255,8,17,1,1,18,1180,984,2,156,8,15,1,1,13,409.8,178.9,565.6,277.2,443.8,178.5,538.1999999999999,284.59999999999997,340.6,218.9,365.8,186.5,356,205.1,178.5,203.6,280.2,425.5,354.4,551.4
16,027,027025,709,590,1,85,6,13,2,0,12,512,444,1,46,4,11,2,0,4,271.4,93.7,407.4,158.1,286.1,96.7,391.5,160.7,235.7,119.1,253.8,99.3,243.29999999999998,111.8,94.8,110.3,159.5,279.2,244.1,399.3
16,027,027027,7739,5439,54,1973,42,62,9,2,158,4816,3593,26,1057,26,44,8,2,60,2039.7,707.5,3082.5,1357.4,2215.7,725.1,2905,1449.8,1708.2,1039.6,1892.1,824.5,1826.1,930.5,716,932.1,1404.8,2126.2,1808.6,2993.8
16,027,027028,3092,2376,11,608,17,16,2,2,60,2140,1683,2,396,15,15,2,2,25,972.3,156.5,1251.7,241.2,970.5,186.3,1213.2,251.5,806.3000000000001,220.20000000000002,837.7,178.1,818.4,207.7,172,203.3,244.7,971.1,818.8,1231.6
16,027,027029,6783,5914,15,635,38,31,4,0,146,4517,4041,10,346,31,26,4,0,59,2426.7,569.9,2767.3,844.8,2439.4,628.2,2694.8,857.7,2296.5,875,2394,730.1,2380.4,794.9,597.6,801,850.4,2432.2,2358.1,2731.3
16,027,027030,6813,4720,37,1790,31,51,16,25,143,4619,3441,22,993,29,38,11,10,75,1747.2,633.3,2634.8,1146.3,1860.8,635,2513.7,1164.3,1490.6,848.7,1610.5,719.9,1561.9,782.3,633.7,783.2,1154.9,1802.7,1553.4,2573.4
16,027,027031,3545,3022,6,402,26,25,12,6,46,2504,2202,3,231,18,19,5,1,25,1223.7,267.6,1541.7,441.6,1214.4,304.9,1481,468.9,1070.4,405.8,1154.3,316.5,1101.9,386.3,286.5,369.6,455.2,1218.5,1108.4,1511.2
16,027,027032,3309,2598,1,591,20,51,6,1,41,2340,1928,0,338,13,33,6,1,21,904.9,381.3,1126.4,556.7,983.8,395.6,1092.6,557.7,854.2,482.6,936.2,381.2,871.2,457,388.6,440,556.5,944.2,887.2,1110
16,027,027033,6108,4369,39,1471,54,40,12,12,111,4016,3042,25,813,43,34,7,3,49,1112,535.4,1321.2,754.5,1188.2,562.4,1231.5,792.6,862.8,706.9,953.4,605.5,930.7,648.6,548.7,653.7,774.1,1149.5,915.6,1276
16,027,027034,4199,2873,44,1110,55,24,3,9,81,3157,2349,35,647,43,24,3,6,50,584.7,368.8,816.1,620.6,670.9,387.4,749.4,649.7,430.09999999999997,515.7,507.6,419.9,470.5,474.2,378.1,470.3,635.1,627.5,469.6,781.8
16,027,027035,4163,3001,28,974,21,29,24,4,82,2849,2183,17,548,20,27,17,4,33,610.7,335.3,781.5,555.5,678,350.4,721.3,581.5,448.1,474.2,523.4,384.8,487.7,436.3,342.5,432.2,568.6,644.3,487.1,751.4
16,027,027036,3819,2829,9,823,36,32,13,6,71,2756,2172,5,476,24,24,10,5,40,960.8,376.5,1191.1,545.8,1034.2,370.1,1129.4,563,804.2,475.9,897,373.2,845.1999999999999,439.6,373,429.9,554.8,997.3000000000001,848.9,1160
16,027,027037,3557,2821,17,591,15,19,30,11,53,2327,1916,15,322,14,16,15,6,23,801.3,286.8,1008.6,376,861.8,297.9,970.2,393.6,719.4,352.7,775.7,284.6,745.7,326.2,292.5,321.2,384.3,831.1,746.3,990
16,027,027038,6057,4990,69,710,38,86,24,7,133,3988,3397,38,389,34,62,12,4,52,1670.1,557.3,2430.4,1026.1,1770.3,584.6,2351.7,1031.8,1412.1,784.1,1517.2,626.9,1462.8,706.7,571,706.2,1028.3,1720.4,1464.2,2391
16,027,027039,4967,3988,40,773,17,45,27,4,73,3442,2882,23,429,10,39,20,2,37,1406.3,508.5,1654.1,721.7,1514.4,488.4,1613.1,705.3,1181.1,609.4,1302.4,485.9,1219.6,582.6,498.1,559.4,713.6,1460.2,1234.2,1633.6
16,027,027040,6476,3279,18,2924,76,19,28,5,127,4334,2498,13,1659,55,17,15,1,76,754,456.3,977,709.6,805,473.9,889.6,755.3,571.2,652.7,662.9,559.8,625.3,606.1,464.5,606.9,731.9,780.2,620.3,932.2
16,027,027041,2940,2446,20,390,15,19,15,0,35,2024,1747,7,210,10,13,13,0,24,931.3000000000001,303.2,1028.7,431,951.5,325.4,998.4,443.5,778.3,359.5,840.4,285.9,790.3,350.7,314.2,331.9,437.3,942,803,1013.6
16,027,027042,2130,1462,20,553,37,8,1,0,49,1572,1144,10,352,26,7,1,0,32,358.7,212.9,437.8,327,383.1,224.5,395.4,348.7,261,302.2,306.5,243.4,286.1,275.9,219,274,337.6,370.5,284.8,416.3
16,027,027043,3190,1888,16,1208,13,14,3,4,44,2282,1555,5,664,12,14,3,2,27,597.3,239.3,751.9,354.8,642.8,233,715.1,361.90000000000003,499.9,288.4,547.4,233,537.3,257.3,236.4,259.6,358.40000000000003,620.3,528.5,733.2
16,027,027044,2788,2052,16,635,19,28,5,2,31,2048,1595,8,385,15,20,4,2,19,476.2,288.1,576.5,395.2,518.2,300.9,521,420.4,333,396.4,398.1,314.1,372.59999999999997,355.59999999999997,294.7,355.1,408.1,497.7,367.9,548.5
16,027,027045,1962,1705,6,203,2,10,7,0,29,1703,1547,2,119,2,10,3,0,20,759.9,233.3,785,360.9,767.9,229.4,768.9,347.7,618.7,308,654.5,259.2,633.8,286.8,231.8,284.6,354.7,764,635.3,777.2
16,027,027046,5390,3837,26,1303,30,60,17,9,108,3360,2530,16,684,22,48,15,5,40,1409.5,566.5,1992.4,922.6,1516.9,591.7,1867.8,968.4,1109.8,689.7,1223.3,568.6,1171.8,643.4,579.6,634.3,945.9,1463.2,1168.4,1930.3
16,027,027047,3591,2709,17,739,19,26,7,1,73,2566,2047,9,428,15,20,3,1,43,764,361.1,947.6,548.9,840.1,361.3,889.3,567.3,594.3,478.1,680.8,390.3,635.2,442.8,360.8,436.8,558,802,637.2,918.1
16,027,027048,3123,2358,14,647,18,18,2,2,64,2273,1810,11,385,17,13,2,2,33,603.7,274,747.9,421.8,661.2,273.1,693.6,434.4,484.8,356.6,548.6,291.7,520,332.3,273.7,326.8,428.2,632.5,518.2,720.9
16,027,027049,4386,3353,18,879,20,31,9,5,71,2807,2267,13,452,11,25,5,3,31,1261.6,522.5,1613.5,779.1,1364,509.4,1566.4,783.3,1036.4,636.7,1141.3,510.5,1077.5,592.3,515.6,579.4,781.1,1312.9,1085.5,1590
16,027,027050,4340,3358,35,740,17,52,12,10,116,2797,2286,21,388,10,41,8,4,39,1593.6,520.5,2404.6,958,1709.5,529.2,2355.8,933,1492.5,720,1618.6,573.7,1539.4,670.8,524.7,654.9,945.2,1651.3,1549.9,2380.3
16,027,027051,2835,2214,1,527,31,9,0,3,50,1991,1627,1,300,25,8,0,3,27,781.1,165.4,1138.4,263.7,811.1,168.7,1086.3,278.6,752.5,229.8,779.6,183.1,755.9,220.7,166.4,213.70000000000002,270.7,793.2,761.7,1113.9
16,027,027052,2175,1456,1,650,19,15,0,1,33,1519,1083,1,386,15,13,0,1,20,584.1,130.8,708.3,186.5,596.4,137.9,671.7,197.8,493.3,161.9,510.59999999999997,133.4,492.9,151.9,133.4,151.2,192.3,589.8,497.5,690.4
16,027,027054,2206,1807,6,342,3,13,0,1,34,1541,1293,5,212,3,9,0,1,18,674.3,157.6,888.2,221.7,653.4,167.1,849,225.9,623,165.9,633.1,151.2,632.2,155.4,161.7,156.5,223.5,664.9,630.9,867.4
16,027,027055,1315,1110,3,154,20,6,0,0,22,979,848,0,105,9,4,0,0,13,520.1,107.9,622.6,172.8,516.6,118.8,602,175,476.1,149.6,492.5,129.4,482.4,139.8,113.3,140.1,174,517.9,483.3,612.1
16,027,027056,4504,3950,10,422,41,24,3,0,54,3332,2996,6,240,31,19,3,0,37,1461.9,304.8,2097.9,446.5,1485.8999999999999,305,2027.5,464.7,1431,400.1,1480.1,333.9,1461.3,373.6,305.6,369.8,455.8,1472.7,1458.7,2063.3
16,027,027057,1232,983,1,213,14,3,1,0,17,874,729,0,120,8,3,1,0,13,438.59999999999997,62.4,539.3,79,412.09999999999997,56.8,498.2,98.5,349.1,58.3,355,61.300000000000004,345.2,78.9,59,65.4,88.5,423.9,349.1,518.1
16,027,027059,6151,4986,38,911,31,65,17,3,100,4002,3358,20,514,21,40,10,0,39,1899.5,541.1,2546,902.9,2036.4,555.8,2454.3,906.7,1638.6,694.7,1766,538.1,1684.2,648.2,548.2,627.5,905.3,1967.8,1696.6,2499.8
16,027,027060,2547,2221,8,227,13,21,12,3,42,1807,1624,5,120,8,15,9,0,26,905.9,263.1,1281.1,405.59999999999997,963.8000000000001,260.5,1256,400,843.3,322.8,895.2,259.9,871.4,292.3,261.8,291.4,402.9,934.5,869.6,1268.3
16,027,027062,2851,1438,7,1331,18,17,0,0,40,1960,1134,6,765,17,14,0,0,24,768.4,226.9,1008.2,287.8,792.1999999999999,215.8,956.1,305.2,712.1,244.9,729.4,216.6,731.2,232.1,220.7,231.6,296.6,780.8,724.6,980.6
16,029,029001,975,917,2,32,1,3,9,0,11,689,652,0,21,1,3,4,0,8,417.9,62.300000000000004,512.9,101.1,413.4,68.9,487.7,108,308,77.6,316.3,66.5,312.1,81.8,65.4,75.2,105,415.2,312.3,499.8
16,029,029002,1266,1197,1,38,7,5,0,1,17,942,892,1,26,7,4,0,1,11,386.9,65,444.8,90.6,377.1,82,419.5,92.5,261.8,81.4,264.7,84.6,256.8,86.6,73.6,84.5,91.5,381.6,261.8,432.7
16,029,029003,1190,1133,0,37,1,1,3,3,12,845,813,0,21,1,1,1,1,7,204.9,38.8,281.1,51.3,230.5,38.8,263.1,54.9,176.5,40.5,178.3,41.1,167.2,54.9,38.8,44.9,52.5,217,174.1,271
16,029,029004,503,482,0,15,1,0,1,0,4,386,373,0,8,1,0,1,0,3,223.2,29.4,300.3,42.9,244,38.2,283,46.9,191,42.9,195.79999999999998,38.2,200.8,36.1,33.7,38.8,44.7,233.2,195.79999999999998,291.8
