state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_thu,uss_16_dem_wil,uss_20_rep_rou,uss_20_dem_ahl,gov_18_rep_noe,gov_18_dem_sut,atg_18_rep_rav,atg_18_dem_sei,sos_18_rep_bar,sos_18_dem_fre,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
46,033,VTD7-2,1002,933,2,26,31,1,0,0,9,800,759,0,15,21,1,0,0,4,276.6,121.4,321.8,170.8,330.1,121.3,332.3,169.5,242.4,168.2,258.7,153.1,277.1,132.9,121,151.6,170.2,303.59999999999997,260.1,326.9
46,033,VTD8-3,665,619,7,16,12,1,0,0,10,518,488,2,9,10,1,0,0,8,240.9,121.4,282.9,156.1,281.6,113.3,299.9,152.1,213.2,166.2,226.3,146.5,244.6,127.4,116.2,146.20000000000002,154.8,261.1,228,291.1
46,035,VTD-1,487,460,0,1,15,8,1,0,2,387,364,0,1,13,7,1,0,1,107.9,49.1,138.1,74.7,127.9,42.9,146.4,70,78.2,77.9,82.3,69.7,100.1,50.3,46,66,72.6,118,86.9,142.1
46,035,VTD-10,806,762,2,8,25,1,0,0,8,642,615,2,4,18,1,0,0,2,181.9,101.3,205.7,107.5,221.2,83.4,219.2,101.6,132.7,148,143.5,125.6,180.6,86.10000000000001,92.2,119.9,104.5,201.5,152.2,212.6
46,035,VTD-11,355,325,0,5,20,0,0,0,5,286,266,0,3,14,0,0,0,3,90.3,44.2,85.8,54,101.5,41.6,91.3,51.5,61.8,71.2,60.3,68.8,83.2,44.3,42.8,61.7,52.7,95.7,68.5,88.7
46,035,VTD-12,524,478,5,3,20,11,0,0,7,401,376,2,1,12,7,0,0,3,110.10000000000001,61.9,126.4,66,132.7,50.8,134.7,62.300000000000004,80.2,89.5,86.10000000000001,76.8,108.1,53.4,56.6,73.3,64,121.4,91.5,130.9
46,035,VTD-13,772,700,2,9,39,4,4,0,14,584,549,1,5,20,3,3,0,3,185.20000000000002,90.2,176.5,109.60000000000001,208.3,84.5,187.8,104.8,127,145.2,124.5,140.4,170.9,90.5,87.5,125.60000000000001,107.1,197,141,182.2
46,035,VTD-14,805,706,12,43,30,0,1,0,13,648,590,11,27,13,0,1,0,6,165.4,90.7,184.7,96.5,204.6,70.5,197.5,89.10000000000001,130.1,124.7,138.2,107.8,163.5,79.3,80.7,103.8,92.9,184.70000000000002,143.9,190.9
46,035,VTD-15,1313,1195,3,23,54,6,0,0,32,987,919,3,10,37,4,0,0,14,236.4,132.2,285.1,154.5,273.7,118.7,304.6,144,167.4,190.9,170.4,178.79999999999998,215.6,131.8,125.4,167.1,149.3,254.9,184.5,294.7
46,035,VTD-16,892,824,4,8,40,7,1,0,8,739,679,3,5,39,5,1,0,7,188.6,103.5,210.6,110.1,233.29999999999998,80.6,225.4,101.9,148.2,142.3,157.8,123.2,186.6,90.6,92,118.5,106.3,210.9,164.1,218.2
46,035,VTD-17,973,910,6,13,12,5,2,0,25,785,747,6,7,9,3,2,0,11,304,152.9,273.8,153.1,356.9,136.4,290.6,142.8,222.4,202.5,233.2,178,293.4,114.5,144.6,164.9,147.9,330.5,249.7,282.2
46,035,VTD-18,1027,975,9,9,16,2,0,0,16,800,772,7,4,12,2,0,0,3,238.4,114.2,382.2,205.7,290.8,92.4,406,192.5,156.9,153.1,168.4,134.6,201.9,100.8,103.4,130,199.1,264.2,176,394
46,035,VTD-19,559,537,1,3,13,3,0,1,1,446,434,1,1,6,3,0,0,1,175.5,82.8,165.6,85.2,204.3,73.4,175.2,79.8,129.2,114.1,134.9,100.1,169.4,63.8,78.1,92.7,82.6,189.8,144.5,170.5
46,035,VTD-2,770,703,0,20,35,1,0,0,11,600,563,0,9,21,1,0,0,6,163.5,85.2,222.2,118.6,198.4,71.5,237,111.8,117.4,115.10000000000001,125.8,101.5,151,75.9,78.4,97.9,115.6,180.9,131.8,229.4
46,035,VTD-20,1324,1288,3,9,2,11,1,0,10,988,970,2,3,2,7,1,0,3,585.7,279.3,476.6,251.20000000000002,704.3,198.4,505.4,234.9,466.8,374.3,466.2,329.6,598.2,207.3,238.6,303.9,243,644.9,510.6,490.8
46,035,VTD-3,651,603,1,15,23,2,0,0,7,530,505,1,7,13,2,0,0,2,143.2,66.9,184.8,103.5,170.7,58.7,196.20000000000002,96.4,102.89999999999999,105.3,108.8,94.2,132,68.8,62.7,89.4,100.1,156.9,114.8,190.6
46,035,VTD-4,871,804,8,13,23,7,0,0,16,653,618,6,7,13,4,0,0,5,170.4,96.4,211.5,112.6,208.2,80.1,225.7,106,127.1,124.8,136,109.3,163,82.3,88,105.6,109.5,189.3,142.1,218.8
46,035,VTD-5,943,905,3,8,9,5,0,0,13,714,689,3,7,5,5,0,0,5,200,132.5,220.5,133.9,256,99.1,234.4,128.1,141.6,142.8,149.4,127.8,181.7,92.60000000000001,115.9,121.2,130.8,228.2,157.5,227.7
46,035,VTD-6,637,559,3,23,22,2,0,0,28,459,421,3,10,12,2,0,0,11,138.8,77.1,146.8,79.9,162.8,65.7,156.7,75.9,92.5,103.3,99.3,88.3,124.8,61.4,71.2,84.5,77.9,150.6,105.5,151.9
46,035,VTD-7,823,770,4,14,24,0,0,4,7,611,578,4,8,16,0,0,1,4,179.6,113.1,183.3,114.8,235.5,79,194.8,109.8,96.3,110.2,99.3,102.4,122.2,78.5,95.8,97,112.2,207.2,106.10000000000001,189.6
46,035,VTD-8,722,668,4,28,11,4,0,2,5,553,517,2,20,7,3,0,2,2,169.1,89.1,177.8,95.5,191.1,81.4,189.4,90.9,118.5,132.4,126.8,113.9,162,76.5,85,107.3,93.6,179.6,136,183.5
46,035,VTD-C1,1005,978,1,2,2,7,0,0,15,733,720,1,1,0,6,0,0,5,335.7,102.3,378.2,115.1,372,90.5,391,113.5,261.5,184.5,266.8,159,333.8,95,95.8,147.1,113,353.3,288.1,384.5
46,035,VTD-C2,930,885,0,13,26,0,0,0,6,669,654,0,4,7,0,0,0,4,310.5,53.9,331.5,80.2,313.8,68.8,330,91.5,214,136.8,243.6,105.8,270.7,71.4,59.6,105.8,83.10000000000001,312.3,243.6,331.5
46,035,VTD-C3,1622,1579,0,21,6,5,0,1,10,1212,1188,0,9,5,4,0,1,5,558.7,174.5,607.4,160.6,617,159.1,613.2,172.6,462.7,294,465.9,261,570.1,159.2,166.8,239.1,164.2,586.8,500.8,610.4
46,035,VTD-C4,693,682,0,3,5,0,0,0,3,492,486,0,2,3,0,0,0,1,218.8,63.9,243.3,59.5,227.79999999999998,58.4,242.8,67.4,144.4,115.1,141.5,101.6,186.70000000000002,52.5,59.800000000000004,90.2,61.300000000000004,224.8,159.3,243.3
46,037,VTD-5,178,169,0,0,9,0,0,0,0,130,125,0,0,5,0,0,0,0,28.400000000000002,21.5,40.7,18.3,36.6,20.7,39.6,18.8,23.7,31.5,25.8,27,30.5,22.099999999999998,20.8,26.8,18.5,32.2,26,40.1
46,037,VTD-6,483,191,0,2,261,1,0,0,28,333,162,0,1,158,1,0,0,11,92.2,86.7,118.9,107.2,104.2,86.4,118.9,110.6,79.89999999999999,120,78.9,111,101.5,92.8,86.5,108.4,108.2,98.3,86,118.9
46,037,VTD-AT,199,184,0,15,0,0,0,0,0,161,149,0,12,0,0,0,0,0,79.7,25.2,75.2,26.9,94.1,16.2,70.8,32.2,41.9,46.8,43,43,54.699999999999996,32.2,20.400000000000002,41.2,29,87,47.5,73
46,037,VTD-BR,478,469,0,7,0,0,0,0,2,396,391,0,3,0,0,0,0,2,140.9,78.8,161.2,84.7,161.2,82.1,166.6,87.7,101.2,130.3,111.4,101.8,135.9,79.4,79.9,103.2,86.7,151.7,117.2,163
46,037,VTD-BW,339,334,1,1,1,1,0,0,1,254,251,0,1,1,1,0,0,0,127,54.4,160.9,70.6,139.1,54.4,162.9,67.2,105.3,84.4,110.7,67.2,119.6,54.8,54.4,68.6,69.5,132.4,112.3,161.3
46,037,VTD-FP,361,352,2,2,2,0,0,0,3,292,286,1,2,0,0,0,0,3,99.89999999999999,85.8,129.1,90.6,115.60000000000001,75,136,91.9,77.4,129.4,87.7,115.60000000000001,106.60000000000001,96.89999999999999,83.1,115,90.6,108.9,90,132.7
46,037,VTD-GK,305,288,2,3,10,0,0,0,2,270,257,1,2,8,0,0,0,2,108.2,75.8,125.9,79.5,112.6,81,137,71.9,82.5,113.2,83.6,99.7,106,82.5,78.7,99.3,77.1,109.3,91.2,130.2
46,037,VTD-LT,243,236,0,4,0,2,0,0,1,203,197,0,4,0,2,0,0,0,79.2,43.7,81.2,43.7,83.1,52.5,78.2,59,57.8,78.2,57.8,72.8,73.9,60.3,46,70.8,50.5,81.10000000000001,61.3,79.8
46,037,VTD-RR,375,369,0,0,3,0,0,0,3,312,307,0,0,3,0,0,0,2,124.7,65.1,156,76.7,126.2,75.9,142.3,86.9,72.5,134.8,84.8,118.2,114.7,82.60000000000001,69.1,111.8,81.7,125.4,91.39999999999999,148.6
46,037,VTD-RW,308,302,0,1,1,2,0,0,2,251,245,0,1,1,2,0,0,2,108.7,58.1,122.3,64.7,117.2,54.7,117.2,68.2,84.89999999999999,100.1,91.8,83.6,114.8,65.4,55.7,83.3,66.7,112,98.2,117.8
46,037,VTD1w1,560,539,2,5,7,2,0,1,4,428,415,1,3,4,2,0,1,2,158,86.3,148,95.8,178.8,85.7,164,84.6,128.3,122.1,128.3,105.1,151.20000000000002,86.3,85.9,105,89.7,169.3,135.7,155.2
46,037,VTD2w2,309,280,1,5,12,0,0,0,11,242,226,1,2,9,0,0,0,4,97.5,56.1,103.9,48.4,105.9,49.9,107.9,48.4,63.1,80.1,64.5,71.1,83.7,48.9,52.7,67,48.4,101.6,70.9,106.7
46,037,VTD2W3,235,226,0,2,5,0,0,0,2,190,185,0,1,4,0,0,0,0,77,43.9,81.3,38,83.1,39.6,84.8,38,49.4,62.9,50.7,55.4,65.8,38.8,41.6,52.7,38,80,55.4,83.3
46,037,VTD3W3,381,355,0,2,12,1,0,0,11,272,256,0,1,9,1,0,0,5,97,50.300000000000004,105,54.6,106,51.1,112,52.9,76,85.7,78,79.1,102.1,54.2,50.8,73,54,101.6,85.5,108.5
46,037,VTD4W1,401,388,0,0,8,1,0,0,4,322,314,0,0,6,1,0,0,1,111.9,64.8,125.1,73.10000000000001,135.1,58.1,125.1,69.9,85.8,101,77,92.1,124.10000000000001,47.1,61.5,80,71.6,123.5,95.8,125.1
46,037,VTD5W1,215,87,0,9,114,0,0,0,5,149,76,0,3,67,0,0,0,3,33.4,24.9,46.6,20.8,41.3,23.900000000000002,45.7,21.5,26.4,35.8,29.3,31,34.6,25.3,24.2,30.6,21.2,37.6,29.8,46
46,037,VTD5W2,196,135,0,4,51,2,0,0,4,148,112,0,1,31,2,0,0,2,32.9,24.9,46.4,20.5,41.1,23.900000000000002,45.8,21.4,26.3,35.6,28.8,31.2,34.3,25.3,24.2,30.900000000000002,20.8,36.800000000000004,29.6,46.1
46,037,VTD6W3,144,100,0,0,39,0,0,0,5,110,83,0,0,24,0,0,0,3,30.5,28.9,39.3,35.3,34.4,28.7,39.3,36.6,26.2,39.9,26.1,36.7,33.7,30.7,28.8,35.8,36,32.6,28.5,39.3
46,039,VTD-1,192,189,1,1,0,0,0,0,1,146,145,1,0,0,0,0,0,0,58.3,28.2,74,31.6,70.7,24.4,75.4,29.2,46.2,43.6,44.8,41.4,53.6,30.700000000000003,25.7,38.4,29.9,64.2,47.2,74.9
46,039,VTD-10,345,345,0,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,111.3,50.4,140.7,50.4,136.5,35.5,143.2,50.4,96.2,63.7,96.6,58.2,114.10000000000001,42,42.199999999999996,54.2,50.4,123.8,100.8,141.6
46,039,VTD-11,444,410,0,24,8,0,0,0,2,342,323,0,15,4,0,0,0,0,132.2,56.4,165.5,68.4,147.3,54.3,165.5,68.8,84,104.8,107.1,82.6,112.4,73.1,54.5,85.7,68.6,141.1,102.1,165.5
46,039,VTD-2,122,116,0,3,0,0,0,0,3,101,98,0,1,0,0,0,0,2,41.1,19.6,52.8,21.7,49,17.8,53.8,20.2,33.6,29.4,32.6,28,39,21.5,18.7,26.7,21.1,44.7,34.1,53
46,039,VTD-3,591,577,0,13,0,1,0,0,0,456,447,0,8,0,1,0,0,0,202.3,75.8,241.8,81.8,223.9,72.5,248.10000000000002,83.2,178.20000000000002,97,176.3,91.7,197.7,70.1,73.3,87.7,82.4,211.6,182.7,245.4
46,039,VTD-4,394,381,1,8,0,0,0,0,4,313,305,1,4,0,0,0,0,3,99.6,62.4,128.7,43.8,130.9,45.6,131.7,44.7,76,77.3,84.5,59.1,94.1,51.3,53.9,62.6,44.5,114.7,84.7,129.9
46,039,VTD-5,412,397,1,2,0,1,0,2,9,321,312,1,1,0,1,0,2,4,96.8,57.1,127.9,71.1,116.3,57.2,135,72,68.2,96.5,76.8,84,96.3,67.8,56.8,82.8,71.4,106.5,80.4,131.2
46,039,VTD-6,467,460,2,3,0,0,0,0,2,363,360,1,1,0,0,0,0,1,119.2,65.3,148.7,67.3,155.6,53.4,155.20000000000002,64.3,96,90.3,89.6,86.5,124.4,55.1,59.1,77.5,65.6,137.1,103.4,151.8
46,039,VTD-7,390,368,0,20,0,0,0,0,2,294,279,0,15,0,0,0,0,0,141.2,38.5,158.1,42.1,142.4,45.6,151.9,49.4,88.9,71.2,88.9,59.2,101.1,41.7,42.4,58.1,45.2,141.6,92.1,153.8
46,039,VTD-8,479,468,2,4,4,0,0,0,1,364,359,1,1,2,0,0,0,1,160.8,67.9,224.9,66.9,176,66.3,221,72.7,139.7,98.5,148.6,94,166.9,72.8,67,90.2,71,168,149.6,224.4
46,039,VTD-9,528,509,5,8,0,2,0,0,4,384,372,2,5,0,2,0,0,3,207.4,53.8,233.4,64.3,216.9,61.4,230.2,74.3,146.8,117,153.6,103.10000000000001,198.8,59.2,57.3,94.1,67.9,211.9,167.2,231.4
46,041,VTD-10,188,14,0,6,163,0,0,0,5,132,12,0,1,115,0,0,0,4,9.799999999999999,31.2,6.8,44.4,13.2,28.3,9.799999999999999,43,3.4,47.5,5.3,43.4,7.8999999999999995,41.1,29.700000000000003,44,43.8,11.4,5.3999999999999995,8.3
46,041,VTD-11,212,7,0,9,196,0,0,0,0,138,7,0,4,127,0,0,0,0,10.1,32.800000000000004,7.1,46.6,13.8,29.4,10.1,45.1,3.7,49.5,5.7,45.6,8.1,42.9,31.1,45.9,45.800000000000004,11.9,5.9,8.6
46,041,VTD-12,502,64,1,7,423,2,0,0,5,323,58,1,1,258,2,0,0,3,51.5,91.60000000000001,60.9,110.2,66.9,81.6,73.4,100.9,21.6,150.2,36.7,129.3,48,116.3,86.6,131.9,105.7,59.199999999999996,35.6,67.2
46,041,VTD-13,286,60,0,9,203,0,0,0,14,204,52,0,5,138,0,0,0,9,33,62.4,39.4,72.9,43.6,54.9,47.6,67.4,13.5,101.9,23.5,87.5,31.5,78.2,58.7,89.3,70.1,38.1,22.8,43.5
46,041,VTD-14,995,82,3,31,849,0,0,0,30,646,79,3,13,530,0,0,0,21,60.9,193.7,55.300000000000004,251.8,95.5,172.9,82,230.6,22,274.6,36.9,255.9,53.4,237,183.2,256,241.5,77.5,37.1,68.60000000000001
46,041,VTD-15,625,149,0,15,442,5,0,0,14,383,128,0,4,238,4,0,0,9,54.4,71.89999999999999,65.5,102.7,66.1,68.4,76.6,90.8,25.8,120.9,40.3,106.5,47.2,99.5,70.3,109.1,96.6,59.7,38.3,71.3
46,041,VTD-2,80,62,0,0,8,0,0,0,10,64,52,0,0,8,0,0,0,4,37.1,3,42,2,38.1,3,42.9,3,32.8,6.1,30,6.8999999999999995,35,3,3,5.6,2.5,37.6,32.6,42.4
46,041,VTD-3,62,44,0,0,16,0,0,0,2,50,40,0,0,8,0,0,0,2,25,7.2,28.299999999999997,10.3,26.6,7.6,28.9,10,16.5,18.7,17.1,17.7,23.4,10.8,7.4,15.8,10.1,25.8,18.9,28.7
46,041,VTD-4,536,295,0,2,207,0,0,0,32,379,244,0,0,121,0,0,0,14,189.4,54.2,214.5,77.7,201.9,58,220.1,76.1,125.5,141,128.8,134.6,177,81.2,56.2,119.1,77,195.6,144.2,217.5
46,041,VTD-5,175,127,0,5,35,0,0,0,8,128,93,0,2,29,0,0,0,4,63.7,24,75.6,26.9,68.9,25.5,68.3,31.9,30.2,64.1,49.9,43.4,60.9,32.5,24.6,47,29.3,66,47,71.8
46,041,VTD-6,192,149,0,0,34,0,0,0,9,157,128,0,0,22,0,0,0,7,114.3,24.8,119.2,24.8,110.5,30.4,112.8,31.4,63.7,67.2,73.8,53,92.5,33.2,27.4,51.5,27.9,111.9,76.9,115.9
46,041,VTD-7,1120,33,1,8,1044,0,0,0,34,688,31,1,2,636,0,0,0,18,35.8,208.2,37,259.2,70.6,187.8,62.1,238.9,11.9,274.4,17.8,261.5,27.599999999999998,252,198,262.6,248.8,53.4,18.8,49.5
46,041,VTD-8,163,6,0,6,147,0,0,0,4,95,6,0,2,85,0,0,0,2,8.1,51.9,9.9,53.9,15,50.1,15,51,4,66.1,4,65.10000000000001,3.1,66.9,51.2,66.1,52.400000000000006,11.4,3.8000000000000003,12.5
46,041,VTD-9,165,16,0,0,147,0,0,0,2,111,16,0,0,95,0,0,0,0,31.099999999999998,33.1,28,46.9,31.099999999999998,35.9,33.9,40.9,17.9,48,20,42.1,27.1,35,34.5,41.8,44,31.099999999999998,21.6,31
46,043,VTD-1,541,534,0,1,5,0,0,0,1,412,410,0,1,1,0,0,0,0,317.3,24.5,356.9,14.1,324.2,28.9,348.6,33.6,269.8,40.800000000000004,274,41.6,289.4,24.5,25.3,36,25.1,321.9,276.1,353.7
46,043,VTD-2,641,622,1,6,3,1,0,0,8,510,497,0,5,3,1,0,0,4,273.5,52.1,310.3,68.1,276.9,51.6,305.8,76.89999999999999,222.1,89.4,226.9,75.9,265.8,37,51.5,67.7,72.6,275.1,238,307.5
46,043,VTD-3,539,494,7,12,22,0,0,0,4,397,370,3,6,16,0,0,0,2,196.2,33.4,237.7,41.2,191.5,44.6,238.2,39.2,158.5,61.4,159.1,47.5,176.5,32.7,38.300000000000004,46.6,40,193.9,163.5,238.1
46,043,VTD-4,620,593,0,4,18,1,0,0,4,509,491,0,4,11,0,0,0,3,245.1,68.8,218.1,62,270,64.3,225.70000000000002,58,192,106,189.1,94.1,227.6,46.8,66.4,82.4,59.4,256.9,203.6,222.2
46,043,VTD-5,582,573,3,0,5,0,0,0,1,426,423,0,0,3,0,0,0,0,274.1,27.2,312.1,24.1,284.3,27.2,313.6,24.1,255.6,58.1,241.7,58,274.1,24.8,27.2,44.7,24.1,280.8,255.79999999999998,313.6
46,043,VTD3-2,79,75,0,0,1,1,0,0,2,61,58,0,0,1,1,0,0,1,29.900000000000002,5.2,36.5,6.3,29.5,6.9,36.6,6,24.3,9.6,24.4,7.5,27,5.1,6,7.4,6.1,29.7,25.2,36.5
46,045,VTD-1,798,783,0,0,5,1,0,0,9,665,659,0,0,3,1,0,0,2,321.6,97.6,355.5,119.5,337.5,94.39999999999999,358.90000000000003,119.5,259.1,154.9,256.6,147.1,307.9,98.19999999999999,96,133.6,119.5,330.1,273.8,357.90000000000003
46,045,VTD-2,954,928,1,7,8,1,0,0,9,732,717,0,3,8,1,0,0,3,324.6,92.3,351.3,94.8,345.2,95.1,355.5,102.2,209,159.6,225.5,134.8,276.1,85.4,93.4,126.2,98.6,335.7,237.3,352.4
46,045,VTD-3,655,652,0,1,1,0,0,0,1,426,424,0,1,1,0,0,0,0,190.20000000000002,40,205.7,41.7,197.4,42.1,208.8,42.3,130.6,77.7,127.8,62,151,42.7,41.2,60.8,42,194.5,135,206.5
46,045,VTD-4,136,128,0,5,0,1,0,0,2,91,89,0,2,0,0,0,0,0,41.5,11.3,44.1,11.4,44.2,13.3,44.1,13.2,28.6,20,26.900000000000002,18.9,34.8,10.8,11.8,16.4,11.9,43.2,29.9,44
46,045,VTD-5,492,460,3,17,1,0,0,0,11,359,348,0,8,1,0,0,0,2,159.9,50.2,173.6,52.3,167.7,64.4,172,60.5,107.7,86.1,95,83.2,129.3,50.2,56.1,72.5,55.9,165,110.6,172.29999999999998
46,045,VTD-6,287,283,0,0,0,1,0,0,3,250,248,0,0,0,1,0,0,1,111.10000000000001,38.9,120.5,35.199999999999996,117.5,38.3,113.3,40.8,78.7,61.7,79.5,53.7,98.5,38.3,38.6,50.8,37.8,114.8,85.8,116.4
46,045,VTD-7,749,715,1,28,2,1,0,0,2,571,549,1,17,2,1,0,0,1,285.3,52.4,289.59999999999997,64.1,304.90000000000003,52.4,288.59999999999997,69.3,203,114.2,205.3,105.8,261.4,46.5,52.4,88.5,65.8,293.8,223.6,288.7
46,047,VTD-AR,180,172,0,1,6,0,0,0,1,143,139,0,1,2,0,0,0,1,68.89999999999999,14,76.1,15.9,71.5,15,77.9,15.9,52.6,19.1,52.8,18.9,57.1,15,14.5,18.6,15.9,70.4,53.3,77.30000000000001
46,047,VTD-BV,176,154,1,14,2,0,0,0,5,138,129,0,4,2,0,0,0,3,87.4,6.2,94.1,8.6,80.9,14,94.5,8.6,66.6,22.3,71.4,21.2,82.6,8.6,9.700000000000001,17.400000000000002,8.6,83.5,73.60000000000001,94.1
46,047,VTD-CC,241,229,0,6,3,1,0,2,0,187,177,0,5,3,1,0,1,0,120.8,32,166.5,42.6,120.8,35.6,172.3,38.4,119,42.8,118.5,39.2,124.6,35,33.4,38.7,40.1,120.8,120.60000000000001,169.1
46,047,VTD-E1,277,247,0,10,13,0,0,0,7,232,212,0,7,9,0,0,0,4,110.6,22.1,123.4,26.5,116,25.3,126.9,26.5,85.3,31.5,86,30.6,92,25.8,23.6,29.6,26.5,113.3,87.8,125.2
46,047,VTD-E2,283,251,0,5,10,0,0,0,17,225,201,0,3,9,0,0,0,12,107.5,21.5,119.8,25.5,112.5,24.400000000000002,122.8,25.5,82.6,30.6,83.5,29.8,89.4,24.9,23.1,28.7,25.5,110,85.1,121
46,047,VTD-E3,214,206,0,1,3,0,0,0,4,179,173,0,1,2,0,0,0,3,85.3,17,95.1,20.5,89.5,19.6,98.2,20.5,66,24.3,66.3,23.5,70.9,19.8,18.2,22.6,20.5,87.5,67.5,96.8
46,047,VTD-H3,985,853,8,12,53,11,0,0,48,790,693,8,10,45,8,0,0,26,268.8,143.7,288.3,168,312.6,137.1,307.1,166.9,216.2,161.7,214,166.7,239.4,138.6,140,155.4,167.7,291.1,223.20000000000002,297.5
46,047,VTD-H4,790,632,5,15,120,0,0,0,18,624,525,1,9,75,0,0,0,14,175.2,83.5,197.9,106,198.2,89.8,211.4,97.8,142.3,118.7,148.2,103.8,156.6,96.6,87.6,105.6,100.8,186.9,149.1,203.9
46,047,VTD-JA,1467,1319,8,36,78,5,0,0,21,1214,1127,6,28,40,3,0,0,10,651.5,188,795.6,253.7,677.8,202.1,821.3,239.2,558.4,241.70000000000002,555.3,252.9,595.9,198.20000000000002,193.8,231.9,245.4,665.4,569.4,810.2
46,047,VTD-LS,152,150,0,0,0,0,0,0,2,124,122,0,0,0,0,0,0,2,74.4,5.7,82.8,12.5,75.9,5.7,85.6,11,62.1,19.7,66.3,14.6,70,8.7,5.7,14.5,11.5,75.3,66.3,84.5
46,047,VTD-SW,151,133,0,8,7,0,0,0,3,125,112,0,5,5,0,0,0,3,77,5.3,84.2,10.3,75.2,8.6,86.39999999999999,9.700000000000001,61.5,20.1,65.8,16.6,72.4,8.1,7.2,14.600000000000001,10.1,76,66.8,85.3
46,047,VTD231,116,111,0,1,3,0,0,0,1,88,83,0,1,3,0,0,0,1,42.1,8.6,46.9,9.8,44,9.4,47.800000000000004,9.8,32.2,12,32.4,11.700000000000001,35.1,9.5,9,11.6,9.8,42.9,32.9,47.4
46,047,VTD233,126,100,0,0,23,0,0,0,3,103,84,0,0,17,0,0,0,2,61.800000000000004,4.5,68.9,10.299999999999999,63.3,4.6,70.6,8.8,51.5,16.6,54.7,12.6,58.1,7.3,4.6,12.1,9.5,62.6,54.7,69.5
46,047,VTDH-1,685,579,19,10,55,3,1,0,18,579,487,17,9,49,3,1,0,13,204.4,91.4,222.8,120.3,214.2,103.60000000000001,242.1,113.6,165.6,97.3,156.8,105.5,169.8,91.4,97,97.8,116.9,209.1,164.6,231.8
46,047,VTDH2A,713,597,5,27,64,2,2,0,16,569,501,5,13,38,2,2,0,8,209.20000000000002,97.9,231.4,121.2,230.6,94.7,247.8,110.2,164.7,115.5,164.8,115.1,182.1,92.9,96.1,108.10000000000001,115.2,219.5,170.29999999999998,239.8
46,047,VTDH2B,538,466,0,13,34,4,0,0,21,440,389,0,7,24,4,0,0,16,168.8,81,185.1,98.5,187.2,76.1,197.7,90.7,132.9,91.6,132.4,94.4,147.4,74.4,77.8,87.4,94.3,178.5,137.9,191.7
46,049,VTD-1,300,299,0,0,0,0,0,0,1,252,251,0,0,0,0,0,0,1,140.2,39.4,146.79999999999998,33.9,142.1,42.4,148.5,33.9,115,67.7,127.6,42.4,134.6,40.2,40.1,50.4,33.9,140.3,126,148.5
46,049,VTD-10,278,272,2,1,0,0,0,0,3,234,232,0,0,0,0,0,0,2,109.9,37.4,122.5,35.7,129.9,28.9,131.79999999999998,36.3,77.3,63.1,90.3,44.5,109.3,29.6,32.9,45.9,36.2,119.89999999999999,92.5,127
46,049,VTD-11,210,190,1,9,0,1,0,0,9,171,162,0,5,0,1,0,0,3,80.1,27.3,89.2,26.1,94.9,20.8,96.3,26.5,56.7,45.9,65.9,32.6,80.1,21.900000000000002,23.8,33.8,26.4,87.3,68.1,92.4
46,049,VTD-2,606,606,0,0,0,0,0,0,0,398,398,0,0,0,0,0,0,0,80.6,7.5,116.6,8.3,83.3,8.3,115.7,13.3,81.5,30.9,87.5,17.8,95.1,10.700000000000001,8,18.7,10.1,81.8,87.7,116.1
46,049,VTD-3,220,213,0,5,0,1,0,0,1,173,171,0,1,0,1,0,0,0,109.8,23.4,110.2,18,120.3,18,106.2,23.4,79.5,35,86.5,28.5,97.9,17.3,18.8,27.3,18.8,115.39999999999999,87.3,107
46,049,VTD-4,161,161,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,74.4,17.9,82.60000000000001,13.4,75.4,19.8,81.3,17,70.2,25.4,67.5,29,78.6,19.3,18.6,24.8,14.1,75.1,72.7,82.3
46,049,VTD-5,195,194,0,0,0,0,0,0,1,151,150,0,0,0,0,0,0,1,82.10000000000001,15.1,100,16.3,88.3,16.3,96,21.6,60.4,36.8,68.9,20.8,74.3,20.8,15.6,27.3,17.2,83.2,68.4,98.3
46,049,VTD-6,146,146,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,66.4,12.6,71.2,15.7,70.2,17.4,73.1,15.2,48.4,29.3,59.400000000000006,18.5,61.7,15.7,14.6,21.8,15.6,67.8,55.9,72
46,049,VTD-9,248,242,0,3,3,0,0,0,0,195,191,0,2,2,0,0,0,0,116,22.8,124.9,27.4,122.5,30.6,128.6,26.8,84.7,51.6,103.8,33,107.9,27.4,26.8,37.5,27.2,119.3,98.7,126.8
46,051,VTD1-1,283,258,0,25,0,0,0,0,0,216,202,0,14,0,0,0,0,0,57,25.8,67,28.9,65,21.6,70.9,27.2,39.8,31.2,44.3,25.1,48.1,20.400000000000002,23.7,25.5,28,60.9,44.1,68.7
46,051,VTD1-2,855,788,1,53,7,4,0,0,2,706,656,0,40,5,3,0,0,2,208.1,89.89999999999999,235.79999999999998,103,230,82.1,246,101.8,141,114.7,163.5,87.1,174,74.9,86.4,92,102.10000000000001,219.2,159.8,240.6
