state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_van,uss_16_rep_sze,uss_18_dem_car,uss_18_rep_cam,gov_18_dem_jea,gov_18_rep_hog,atg_18_dem_fro,atg_18_rep_wol,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
24,043,10-002,3301,2632,278,183,4,129,4,6,65,2361,1969,175,111,3,78,4,3,18,701.1,1071.3,1149.7,1266,746.1,1018,715,804.2,441.7,1115,706.7,845.1,723.5,621.2,1149.7,1044.5,921.6,1266
24,043,10-003,2072,1737,117,133,3,45,4,1,32,1661,1445,83,79,3,35,2,1,13,351.6,598.1,445.7,598.3,393,564.9,304,404.4,160.9,571.6,292.2,433.1,372.3,252.6,445.7,581.2,469.6,598.3
24,043,10-004,1076,1021,19,11,0,4,4,2,15,947,919,12,5,0,3,2,0,6,157.1,386.2,252.9,383.3,216.2,317.7,207.7,253.2,90,381.9,195.5,286.3,186.7,164.3,252.9,352.2,307.2,383.3
24,043,11-001,1172,1123,18,10,2,9,0,0,10,929,892,15,8,2,8,0,0,4,265.2,417,256.3,385.9,279.8,394,247,344.7,133,472.09999999999997,259.1,358.9,272.3,213.1,256.3,405.7,392.1,385.9
24,043,11-002,702,682,6,1,3,1,0,0,9,563,546,6,1,2,1,0,0,7,123.7,263.6,110.4,238.7,152.8,226.4,114.5,183.2,60.3,246.2,110.8,197.8,138.1,95.1,110.4,244.9,209,238.7
24,043,12-001,6966,3604,3012,269,6,19,1,3,52,6302,3018,2973,251,4,17,1,3,35,331.5,1099.6,373.2,998.8000000000001,400.7,979.9,348.7,770.6,150.6,1013.2,336,814.1,366.09999999999997,278.3,373.2,1038.8999999999999,865.7,998.8000000000001
24,043,13-001,3870,3694,40,62,2,27,0,1,44,2964,2854,30,40,2,15,0,1,22,374.3,1429.4,449.4,1376.3,455.5,1306.9,342.9,1013.2,168.6,1243.4,335.7,1034.2,413.9,282.9,449.4,1367.5,1096.2,1376.3
24,043,13-002,2044,1724,160,72,4,38,0,2,44,1556,1358,96,49,3,32,0,1,17,325.2,723.8,481.6,683.1,367.4,639.8,349.4,472.8,203.9,630.2,337.5,497.90000000000003,345.9,297.1,481.6,682.1,533.3,683.1
24,043,14-001,1153,1105,5,22,1,3,0,1,16,883,858,4,13,1,2,0,0,5,174,475.2,169.3,415.7,197.7,453.8,177.5,312.9,83.1,424.1,166.9,332.5,185.8,142.5,169.3,464.59999999999997,356.2,415.7
24,043,14-002,1599,1494,47,19,5,4,1,1,28,1184,1120,27,11,5,4,1,1,15,176,507.1,154.7,357.7,202,451.1,175.4,309.8,108,389.6,167,332,188.6,149.8,154.7,479.3,343.7,357.7
24,043,15-001,2019,1976,2,16,0,5,0,0,20,1589,1563,2,10,0,4,0,0,10,159.1,847.3,168.8,853.4,190.9,763.8,169.6,647,86.9,776.5,163.9,667.1,174.7,140.6,168.8,804,696.8,853.4
24,043,16-001,3852,3508,77,85,12,98,0,2,70,2992,2783,43,50,8,68,0,2,38,557.6,1308,782.8,1315.5,598.4,1268.2,526,966.9,266.2,1274.9,507,1022,578.1,433.2,782.8,1288.4,1087.7,1315.5
24,043,17-001,2346,1678,338,180,3,66,0,4,77,1861,1420,234,127,3,55,0,1,21,336.7,329.6,430.4,366.1,349.7,282.2,254.3,182.5,161.9,286,247.6,198.8,343.4,221.2,430.4,305.8,222.4,366.1
24,043,17-002,4620,3656,489,228,11,45,4,5,182,3578,3009,315,141,10,37,4,2,60,647.5,633.8,827.9,703.6,672.1,542.9,489.4,351.7,312.3,551,476.8,382.8,659.1,426.8,827.9,587.8,428.3,703.6
24,043,18-001,2737,2550,64,47,5,32,3,9,27,2141,2034,34,29,5,19,1,3,16,363.5,1069.3,458.40000000000003,1046.7,436.3,999.9,344.9,765.5,133.8,1043.5,312.9,832.8,399.1,263.7,458.40000000000003,1034.8,880,1046.7
24,043,18-002,3522,3066,265,77,3,53,0,3,55,2782,2491,174,50,3,42,0,3,19,666.4,1145.3,887.6,1232,715.9,1018.9,558.7,708.9,291.1,1013.8,544.1,744.4,690.6,464.6,887.6,1082.1,822.4,1232
24,043,18-003,4643,3334,557,299,8,283,2,14,146,3320,2539,355,168,7,188,2,8,53,831.1,780,1103,903,819.9,747,686.9,492,457,732,662.2,539,825.5,602.1,1103,763.3,587.8,903
24,043,19-001,2519,2387,48,43,12,6,0,3,20,1846,1762,32,26,7,4,0,2,13,420.8,1004.4,528.9,890.1,457.3,952,454.7,768.7,242.6,1012.1,443.9,809.2,438.3,379.6,528.9,978.7,862.9,890.1
24,043,20-001,2177,2106,10,17,6,16,0,0,22,1721,1673,6,12,6,9,0,0,15,226.9,884.1,277,867.9,284,816.9,278,695.9,121.1,877.9,255,738.1,255.2,218,277,850.7,770.6,867.9
24,043,21-001,3500,2710,384,225,9,46,8,3,115,2591,2125,242,125,9,34,6,0,50,711.2,691.1,881.3,710.2,691.8,658,639.1,482,372.9,779.1,609.6999999999999,531.7,701.8,540.5,881.3,674.7,597.4,710.2
24,043,21-002,3038,2372,328,189,4,36,1,7,101,2430,1997,227,123,4,27,1,4,47,561.8,674.3,739.6,621.6,589,596,563,431.9,330.9,669.6,544.9,469.1,575.3,479.7,739.6,635.1,523.5,621.6
24,043,21-003,1510,1333,93,28,3,19,2,3,29,1170,1051,71,17,3,16,2,2,8,374.1,346.9,497.1,356.1,399.9,329.8,366.8,224.1,179,429.1,349.1,249.8,387.1,298.59999999999997,497.1,338.4,301.1,356.1
24,043,22-001,3534,2512,582,235,4,17,1,15,168,2628,1978,424,139,4,15,1,7,60,507.09999999999997,343,593.2,344.7,534.1,295.1,385.6,177.8,272.3,310.8,410.3,193,521,355.9,593.2,319,227.4,344.7
24,043,22-002,3150,2145,492,252,4,91,4,13,149,2275,1694,315,147,4,63,2,8,42,539.7,552.9,628.1,496.3,549.8,472.9,487,298.8,334,464.5,473.9,325.4,544.8,431.7,628.1,512.7,362.7,496.3
24,043,23-001,5266,4972,103,111,3,23,1,2,51,3981,3821,55,63,3,17,1,1,20,408.4,1872.5,514.6,2041.2,530.6,1685.8,410.6,1327.3,184.5,1615.2,372.5,1401,468.5,322.8,514.6,1778.7,1447.2,2041.2
24,043,24-001,803,750,13,14,2,13,0,1,10,652,615,10,11,2,10,0,0,4,34.3,102.9,83.4,160.7,45.2,87.9,74.9,101.1,34.6,137.8,66.7,110.4,39.6,58.6,83.4,95.6,115.9,160.7
24,043,24-002,482,316,159,7,0,0,0,0,0,465,303,157,5,0,0,0,0,0,24.3,73.39999999999999,44.7,97.2,32.5,62.699999999999996,31.5,63.4,10.5,83.6,31,66.8,28.400000000000002,24.3,44.7,68.1,71.19999999999999,97.2
24,043,25-001,1600,588,801,86,9,5,0,3,108,1160,490,577,48,8,4,0,2,31,386.8,89.9,324.2,83,332.9,77.9,225.9,35.1,173.9,83,219.9,41.8,359.8,206.3,324.2,83.7,53.7,83
24,043,25-002,4036,3206,471,155,10,23,2,16,153,2917,2460,282,102,5,18,1,1,48,606.3,703.9,764,655.2,686.1,527,511.6,369.1,341.1,575.4,525.7,406.9,646.4,459.5,764,615,450.6,655.2
24,043,25-004,3391,2302,605,235,3,93,0,11,142,2396,1777,366,127,3,70,0,4,49,547.3,606.6,784.1,617.1,586.9,503.6,516.4,410.5,357.6,593.9,536.6,432.4,566.8,470.7,784.1,554.4,478.6,617.1
24,043,26-001,4738,4161,224,146,12,78,0,3,114,3543,3247,126,82,8,45,0,2,33,611.6,1390.8,676.9,1346.7,755.1,1206.9,592.7,888.2,306.1,1213.9,556.3,956.6,682.9,484.7,676.9,1299,1019.5,1346.7
24,043,26-002,2780,2401,114,138,4,51,0,10,62,2281,2020,88,94,3,37,0,8,31,472,844.9,538.9,802.9,532.8,760.8,435.2,581.2,231.2,805.6,424.09999999999997,617,502.4,363.3,538.9,802.7,668,802.9
24,043,26-003,3251,3034,45,61,2,55,1,1,52,2569,2433,34,35,2,39,1,0,25,520.7,1153.1,610.4,1143.7,589.8,1033.1,512.8,787.9,228.4,1105.8,467.8,854.8,555.6,403.2,610.4,1092.5,916.5,1143.7
24,043,27-001,3057,2777,89,54,6,90,0,5,36,2431,2230,72,37,6,69,0,2,15,595.9,914.1,954,981.1,577.3,954.7,602,726.2,244.3,1116.8,574,794.4,586.7,473.6,954,934.6,878.8,981.1
24,043,27-002,4282,3393,369,263,4,156,4,11,82,3190,2627,246,156,2,109,3,6,41,695.2,1124,898.2,1103.9,760.7,1062.4,722.3,795.3,381.3,1191.7,664.3,905.4,727.9,589.3,898.2,1093.4,964,1103.9
24,045,01-001,653,530,103,4,0,6,0,0,10,490,401,75,3,0,5,0,0,6,114.10000000000001,271.1,328.7,410.3,113.89999999999999,270,124.4,184.2,71,250.4,118.3,198.6,113.8,104,328.7,270.4,211.1,410.3
24,045,01-002,960,833,71,26,7,3,2,2,16,721,641,50,16,4,3,2,2,3,84.6,457.5,96.3,399,109.6,436.1,106.7,333.8,42.4,421.7,101.60000000000001,349.3,96.7,82.8,96.3,446,367.4,399
24,045,01-003,692,558,85,24,1,1,0,4,19,529,433,74,13,1,1,0,1,6,117.4,285.7,131.4,289.1,124.60000000000001,278.6,125,185.9,78.5,243.8,119.3,198.3,120.7,107.1,131.4,281.7,209.8,289.1
24,045,01-004,161,129,28,2,0,0,0,0,2,129,106,22,1,0,0,0,0,0,19.8,77.6,22.6,71.10000000000001,23.4,74.4,23,54.6,11.6,70,21.9,57.3,21.1,18.6,22.6,76,60.4,71.10000000000001
24,045,02-001,2568,2043,338,76,4,49,1,0,57,1986,1571,301,45,1,38,1,0,29,408.3,923.4,522.8,853.1,431.1,920.6,403.9,691,235,909.5,365.9,763.6,420,334.2,522.8,922,788.4,853.1
24,045,04-001,3502,3144,157,77,6,45,0,1,72,2682,2441,116,48,6,37,0,1,33,377.7,1423.5,424.2,1320.5,461.1,1332.9,465.8,964.1,211.2,1279.2,386.8,1081.2,416.5,355.6,424.2,1376.4,1105.9,1320.5
24,045,05-002,6761,2562,3200,670,14,72,6,19,218,4839,2095,2157,428,11,58,6,14,70,1200,394.7,1297.6,496.5,1157.2,407.5,860.1,221.9,653,417.4,848.9,262.6,1178.8,787.8,1297.6,400.5,300.4,496.5
24,045,05-003,3777,2705,614,252,0,131,1,13,61,2944,2205,438,162,0,100,1,11,27,668.4,982.5,1024.2,1088,707.7,986.4,661.9,707.4,411.2,1012,605.2,805.7,687.9,559.5,1024.2,984.1,841.7,1088
24,045,05-004,4924,3550,877,203,9,139,2,10,134,4054,3069,653,140,9,108,0,9,66,785,901.5,1254.9,1258.1,792.3,895.1,755.7,629.6,494.5,938.3,717.1,722,788.1,655.7,1254.9,897.7,763.6,1258.1
24,045,05-005,2058,1775,156,61,3,22,0,6,35,1613,1432,106,36,3,22,0,4,10,290.6,790.3,324.3,703.8,315,742.6,286.9,542.3,162,698.7,263.4,593.8,302.6,237.70000000000002,324.3,765.1,611.2,703.8
24,045,05-006,4248,3325,433,142,11,215,0,7,115,3390,2762,327,97,7,140,0,5,52,745.9,1183.5,1026.2,1173.1,792.7,1174.9,768.8,796.1,488.2,1134,722.5,890.5,767.8,660.9,1026.2,1179.3,941.4,1173.1
24,045,05-007,1820,1603,103,30,1,47,0,0,36,1426,1279,77,21,1,32,0,0,16,247.6,644.4,297.4,687.4,254.5,637.7,247.6,415.6,142.3,558.4,229,471.2,250.7,206.7,297.4,640.9,481.6,687.4
24,045,06-001,851,789,30,17,1,3,0,3,8,662,619,23,9,1,3,0,1,6,80,443.7,92.3,384.5,103.1,425.6,127.2,318.3,59.7,415.6,106.9,351.6,90.8,98.7,92.3,434.6,359.9,384.5
24,045,07-001,1038,903,79,22,4,16,0,2,12,815,720,61,11,2,14,0,2,5,199.1,423.4,225.4,402.90000000000003,210.5,413.2,205,324.1,112.8,437.1,190.29999999999998,347.9,204.8,169,225.4,418.2,369.5,402.90000000000003
24,045,07-002,712,515,168,17,2,2,0,0,8,559,388,154,10,2,2,0,0,3,135.9,282.2,162.9,272.3,144,275.2,140.2,215.8,78.1,291.1,130.2,232,139.9,115.8,162.9,278.9,246,272.3
24,045,08-001,2324,1867,276,64,3,60,0,0,54,1802,1508,184,41,3,38,0,0,28,307.6,654.8,431.8,772.3,315.3,660.5,283.3,404.6,145.9,582.2,256.9,463.5,311.6,229.1,431.8,658.3,483.6,772.3
24,045,08-002,1050,913,79,15,0,32,2,0,9,942,842,58,13,0,25,1,0,3,185.4,305.4,345.6,368.7,207.7,294.6,205,233.1,86.7,370.9,192.7,259.6,196.7,161.5,345.6,300.2,287.7,368.7
24,045,08-003,1755,1315,233,55,1,118,0,7,26,1417,1099,175,36,1,83,0,6,17,279.3,323,431,381.1,304.9,329.9,254.1,216.1,169.7,315.7,241,254.1,292.3,221.8,431,326.8,262.1,381.1
24,045,08-004,3518,3111,175,69,6,94,0,10,53,2655,2377,139,43,4,70,0,4,18,554.4,1200.4,904.4,1328,552.5,1246.2,590.5,928,291.4,1303.6,538.4,1029,553.2,473,904.4,1222.5,1086.5,1328
24,045,09-001,2296,1359,799,68,3,26,2,9,30,1862,1151,609,62,3,17,2,7,11,431.7,332.7,456.8,271.9,446.3,324.2,391.7,212.6,292.5,321.7,391.7,225.2,439.1,359.1,456.8,328.5,253,271.9
24,045,09-002,4837,546,3937,242,7,14,0,3,88,3486,433,2849,153,5,10,0,1,35,1702.4,132.3,1720.5,215.4,1612.6,154.6,1227.7,78.2,996.4,260.2,1241.5,92.1,1656.8,1154.3,1720.5,142.9,143,215.4
24,045,09-003,3089,2232,373,96,5,313,0,16,54,2337,1743,264,59,4,230,0,10,27,650.5,860.4,898.6,903,651.5,867.5,653.8,654.6,396,952.1,609.5,729.1,650.4,553.8,898.6,863.7,778.2,903
24,045,09-004,331,214,76,19,1,9,0,0,12,250,167,58,10,1,8,0,0,6,71.1,37.3,74,39.8,66.4,41.3,66.8,23.9,43.6,42.6,68.8,26.8,68.60000000000001,59.7,74,39.3,31,39.8
24,045,09-005,3187,2558,282,78,9,201,0,3,56,2299,1878,201,49,9,135,0,0,27,578.3,1078.4,887.3,1112.3,567,1110.9,642.6,824.5,317,1190,571.5,910.3000000000001,572.4,510.6,887.3,1093.7,974.3,1112.3
24,045,09-006,4147,806,2816,388,8,41,1,11,76,2879,698,1887,229,7,27,1,1,29,1030.5,217,961.6,291.3,960.4,223.2,697.7,150.3,546.5,275.6,698.4,168.1,994.3,647.4,961.6,219.8,197.6,291.3
24,045,10-001,559,211,304,14,4,1,0,0,25,435,171,241,12,2,1,0,0,8,215.5,89.4,161.1,81.5,212.7,87.9,188.4,65.6,135.9,107.5,176.4,72.4,214.2,166.8,161.1,88.7,82.4,81.5
24,045,10-002,775,703,42,15,0,3,0,0,12,584,542,28,5,0,3,0,0,6,113.8,422,92.7,314.5,127.4,408,117.9,327.4,37,435.9,105.8,350.6,120.2,87,92.7,414.8,371.7,314.5
24,045,11-001,4431,3077,882,177,8,171,0,5,111,3288,2372,617,117,7,133,0,4,38,851.8,1096.2,865.5,1027.8,927.4,1049.5,749,702.4,464.3,1006,669,812.2,890.3,628.1,865.5,1071.9,839.7,1027.8
24,045,11-002,718,390,270,13,2,24,1,1,17,513,265,207,9,2,19,1,1,9,220,134.2,225.8,154.9,207.3,138.1,164.7,98.7,126.7,143.1,160.3,107.9,213.4,150.3,225.8,136.1,116.1,154.9
24,045,13-001,6325,4799,946,339,11,112,0,10,108,5667,4424,774,267,9,95,0,5,93,832.9,756.7,1238.7,787.7,828.7,801.1,832.8,531.4,501.4,908.5,809.7,608,830.7,715.4,1238.7,778.8,682.8,787.7
24,045,13-002,6471,3009,2394,692,17,154,3,30,172,4914,2595,1610,482,14,121,3,19,70,1255.5,474.3,1344.3,524.5,1201.9,492.5,939.9,311.1,694.5,559.1,932.6,368.9,1229.6,856.6,1344.3,483.1,412.8,524.5
24,045,13-003,3986,3105,560,127,5,101,0,4,84,3627,2905,448,121,3,84,0,2,64,381.7,286.3,572,306.6,382.8,292.7,358.6,177.3,244.29999999999998,299.5,350.1,202.3,382.5,318,572,289.5,226.3,306.6
24,045,14-001,2106,1882,106,51,4,30,0,2,31,1593,1453,74,32,4,19,0,0,11,275.7,857,249.5,795.3,330.3,787.3,325.4,597.2,153.1,816,286.8,670.4,303.2,255.1,249.5,821.3,693,795.3
24,045,15-001,3285,2590,546,60,4,25,0,2,58,2459,1971,406,34,3,22,0,0,23,530.1,1165.6,612.9,1138.8,583.7,1143.9,569.1,883.3,309.6,1188.2,500.1,992.8,555.7,460.6,612.9,1154.3,1021.7,1138.8
24,045,15-002,163,146,6,9,1,1,0,0,0,110,100,6,2,1,1,0,0,0,20.6,64.9,28,62.3,22.6,64.8,23.9,49.6,11.2,66.4,20.4,54.9,21.6,18.5,28,64.8,57,62.3
24,045,16-001,4015,2836,837,152,28,60,0,18,84,3096,2295,581,100,26,50,0,9,35,814,958.8,990.9,955.6,840,963,810.6,647,493.7,1015.5,757.8,757.4,827.9,688.5,990.9,960.4,806.6,955.6
24,045,16-002,3011,1919,810,76,4,117,0,9,76,2235,1532,543,43,3,74,0,8,32,769.5999999999999,677.1999999999999,945.7,810.6,776.3,708.7,709.2,540.1,462.40000000000003,813.4,654.5,625,772.5,608.8,945.7,693,659,810.6
24,045,17-001,1629,1215,343,36,4,2,0,2,27,1349,1025,279,22,3,2,0,2,16,509.1,587.1,396,494.9,526.8,563.9,445.3,404.1,260.3,616.3,410,458.7,517.5,373,396,577.1,492.6,494.9
24,045,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,047,01-001,3093,1429,1496,54,11,42,0,0,61,2315,1155,1077,30,10,24,0,0,19,797.3,917.8,687.6,840.6,823.7,892.8,680.4,662.8,463,906.2,633.6,735.6,810.4,592.1,687.6,905.4,768.4,840.6
24,047,01-002,2776,1800,795,76,5,38,0,9,53,2073,1432,537,48,4,26,0,3,23,749.9,795.5,633.6,730.4,769,771.3,634.3,580.4,433.2,795.6,594.5,643.3,759.6,553.9,633.6,784,673.1999999999999,730.4
24,047,01-003,817,701,73,16,4,1,0,0,22,672,584,65,9,4,1,0,0,9,147.2,319,146.8,303.7,159.4,303,146.6,232.3,69.5,321.1,126.1,266.8,152.9,114.1,146.8,310.7,272.8,303.7
24,047,02-001,2797,1359,1293,76,3,20,0,4,42,2209,1098,1014,56,3,13,0,4,21,924.7,494.4,776,449,891.1,484.2,776.8000000000001,362.6,564.6,547.8,732.9,391.8,907.6999999999999,691,776,489.7,433.6,449
24,047,02-002,899,697,169,10,0,8,0,6,9,714,560,137,8,0,2,0,2,5,145.8,317.7,206,334.1,158.3,309.2,160.6,210.5,88.2,299.3,149.8,238.7,151.6,133,206,313.3,249.1,334.1
24,047,02-003,3416,1503,1490,248,17,39,0,7,112,2502,1154,1097,163,10,31,0,3,44,786.2,476.8,1026.1,630.8,756.3,480.3,676.5,334.2,470.1,548.9,639.3,385.5,771.7,595.8000000000001,1026.1,478.8,421.7,630.8
24,047,03-001,2625,2430,21,89,3,26,0,9,47,1964,1858,17,51,3,16,0,4,15,342.2,1045,529.2,1184.9,370.6,1007.1,379.5,847.9,158.5,1131.8,347.8,931.8,355.5,295.3,529.2,1026.1,970.9,1184.9
24,047,03-002,3071,2873,54,49,13,44,4,8,26,2575,2428,48,35,8,36,2,5,13,453.4,1173.7,698.7,1363.4,465.1,1159.6,499.8,930.5,222.9,1271.3999999999999,438.3,1038.2,459.2,387.3,698.7,1167,1080.7,1363.4
24,047,03-003,3438,3013,211,109,14,41,0,1,49,2723,2418,159,73,8,32,0,0,33,534.5,1112.3,904,1383.8,570.6,1079.3,585.7,834.2,326.2,1156.9,557.7,905.4,551.6,489.4,904,1095.5,965.4,1383.8
24,047,04-001,760,610,97,22,2,18,0,0,11,596,490,76,11,2,14,0,0,3,196.4,241.70000000000002,171.1,223.1,203.9,233.6,170.6,175.4,111.2,240.79999999999998,157,195.5,199.4,146.4,171.1,237.79999999999998,204,223.1
24,047,04-002,3383,2881,343,47,15,32,0,11,54,2685,2330,275,30,7,23,0,4,16,576.8,1334.1,655.5,1333,635.2,1321.9,639.5,1036.4,329.2,1404.1,537.4,1147.9,601.7,507.5,655.5,1328,1193.2,1333
24,047,04-003,2344,1920,274,79,8,26,2,2,33,1868,1543,224,52,8,18,2,0,21,387,769.9,396.6,808.1,411.5,740.2,398,551,189.6,801.1,345.6,635.2,396.9,310.9,396.6,753.8,661.4,808.1
24,047,05-001,4859,4528,117,101,3,57,1,0,52,4184,3965,88,61,3,41,1,0,25,792.9,1606.3,1492.1,1921.5,815.6999999999999,1566,885.5,1173.4,434.4,1743,845.1,1304.4,804.4,721.7,1492.1,1586,1407.1,1921.5
24,047,05-002,2863,2639,85,83,6,16,1,3,30,2430,2271,66,55,6,13,1,1,17,529.5,953.8,800.9,1109.1,532.2,923.2,583.4,755.3,309.6,1078.6,557.8,842.3,530.7,484,800.9,938.5,892,1109.1
24,047,06-001,2489,2352,38,38,7,24,1,7,22,2243,2142,34,29,7,21,1,2,7,422.9,919.6999999999999,681.6,1036.7,430.3,922.7,450.5,693.1,230.8,952.8,433.9,746.4,426.8,372.2,681.6,921.3,797.3,1036.7
24,047,06-002,2144,1938,105,56,0,23,1,0,21,1802,1664,82,35,0,19,1,0,1,327.1,768.9,520.9,902.1,343.4,758.2,346.3,593.3,172.2,802.1,331.2,636.6,334.4,282.9,520.9,763.4,677.4,902.1
24,047,06-003,2475,2250,120,52,3,21,0,1,28,1917,1754,100,29,3,16,0,1,14,402.1,1201.5,516.1,1170.8,444.3,1178.3,469.5,921.9,226.2,1204.8,414.5,1012.2,421.3,371.5,516.1,1189.1,1045.4,1170.8
24,047,07-001,7205,6408,192,417,12,93,0,10,73,6559,5942,159,323,10,83,0,5,37,1234,2761.5,1717.6,2843.7,1342.9,2606.5,1360.2,1992.9,633.1,2872.1,1263.9,2197.7,1289,1086.4,1717.6,2680.8,2350.6,2843.7
24,047,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,510,01-001,1867,1105,259,386,11,62,0,8,36,1558,1017,175,283,6,50,0,2,25,659.8000000000001,155.2,1316.8,248.4,627.9,218.1,582,124.9,423,316.1,566.3,176.2,643.9,523.7,1316.8,186.6,205.9,248.4
24,510,01-002,2349,1830,117,264,7,79,1,4,47,2117,1706,102,203,6,69,1,2,28,875,189.8,1141.9,157.9,804,268.1,924.8,113.8,677.9,415.2,918.9,182.2,839.5,840.7,1141.9,228.7,237.1,157.9
24,510,01-003,2078,1803,64,112,1,72,0,1,25,1947,1710,56,93,1,66,0,1,20,644,262.2,1008.1,233.4,610.9,337.7,679.2,208.8,454.1,477.7,670,256.90000000000003,627.4,601.1,1008.1,299.6,314.7,233.4
24,510,01-004,3049,2626,152,89,9,117,4,5,47,2859,2482,142,83,7,109,4,3,29,896.6999999999999,462,1241,375.90000000000003,853.4,593.6,866.8,334.1,509,784,846.9,421,875.3,741.3000000000001,1241,528.2,513,375.90000000000003
24,510,01-005,3490,3041,97,227,9,66,2,5,43,3180,2843,73,164,7,59,1,5,28,1240.9,582.4,1614.1000000000001,493.9,1138.5,773.3,1293.6,465.9,716.2,1200.9,1238,610.4,1189.4,1082.6,1614.1000000000001,678.1,758.7,493.9
24,510,02-001,1628,753,301,430,17,97,0,3,27,1368,706,229,312,15,82,0,3,21,545.8,76.8,640.1,67.8,511.1,112.8,528,57.9,410.4,182.9,503.1,88.1,528.5,480.5,640.1,95,109.6,67.8
24,510,02-002,2343,1509,179,509,3,93,3,4,43,2074,1402,157,396,3,79,3,4,30,797,192.9,965.8,138.3,746.1,253,774.2,121.2,584.9,359.4,776.1,174.2,771.5,711.9,965.8,223,218.5,138.3
24,510,02-003,2783,2254,110,209,14,131,3,1,61,2635,2167,106,164,14,129,3,1,51,1292.9,278.8,1355.7,245.9,1145.3,404.2,1080.7,216.8,733.8,627,1058.8,310.2,1219.3,957.6,1355.7,341.7,384.9,245.9
24,510,03-001,2756,250,2218,156,20,72,0,0,40,1822,235,1360,126,15,61,0,0,25,841.9,23.1,411.2,23.1,771.7,38.8,478.2,9.2,392.8,111.9,469.90000000000003,30.6,807.1,447,411.2,31.1,50.4,23.1
24,510,03-002,1117,255,717,57,6,66,0,0,16,836,231,487,43,5,60,0,0,10,333.3,35.2,284.9,29.2,296.9,39.1,205,17.1,158,72.7,208.1,24.8,315.3,190.5,284.9,37.2,38.1,29.2
24,510,03-003,2095,1481,230,188,3,149,0,4,40,1994,1421,223,166,3,146,0,4,31,726,227.6,1115.3,262.3,664.3,302.1,668.8000000000001,185,442.7,490.3,660,252.8,695.2,590.6,1115.3,264.7,309.7,262.3
24,510,04-001,2200,953,548,120,6,487,2,13,71,2097,924,523,112,5,460,2,12,59,641.8000000000001,79.8,1306.7,129.3,582.3000000000001,128.3,798.3000000000001,80,649.3,258.8,817,103.8,611.8,755.1,1306.7,104,147.2,129.3
24,510,04-002,2630,1248,702,125,6,471,2,3,73,2521,1231,629,120,6,462,2,3,68,699.7,61.5,827,87.2,627.2,115.8,602.3,49.5,489.1,175.6,607.8,68.8,663.1,566.4,827,88.6,97.9,87.2
24,510,04-003,887,33,774,16,1,42,0,0,21,588,33,494,9,1,42,0,0,9,324.1,4.9,247.8,4.9,316.9,7,227,3,174.9,51.9,226,10,320.6,209.3,247.8,6,21.6,4.9
24,510,05-001,3187,204,2839,89,3,16,2,9,25,2617,202,2276,86,3,16,2,9,23,736.6999999999999,19.1,485.4,25.900000000000002,685.1999999999999,22.7,382.8,12.200000000000001,314.1,79.1,383.90000000000003,20.2,711.3,360.5,485.4,20.599999999999998,36.9,25.900000000000002
24,510,05-002,360,41,200,8,1,95,0,0,15,356,41,198,8,1,95,0,0,13,73,1,69,0,62,1,40,1,27,9,38,3,67.4,35,69,1,4.3,0
24,510,06-001,2567,227,1748,487,20,20,2,1,62,1744,198,1110,376,14,16,2,0,28,667.1,28.8,452,39,626.2,49.199999999999996,447,17.9,391.2,79.1,458.1,26,646.6,432,452,38.9,41,39
24,510,06-002,1118,128,801,136,0,33,1,0,19,819,107,570,108,0,25,1,0,8,379.9,12.8,327.3,28,350,23,258.1,7.2,205.9,55,254,15,364.8,239.1,327.3,17.8,25.8,28
24,510,06-003,576,49,476,15,1,30,0,0,5,475,44,391,9,1,26,0,0,4,293,6,228.9,15,284.2,4.9,182,2.9,133.9,41.9,177.9,4.9,288.7,164.5,228.9,5.2,16.4,15
24,510,06-004,1278,581,494,102,27,47,2,0,25,1117,528,424,76,26,44,2,0,17,658.1,57.199999999999996,719.1,45,634,78,573.6,22.3,442.1,161,563.9,43.8,646.2,526.7,719.1,67.6,75.8,45
24,510,06-005,3931,1529,1261,941,41,85,3,7,64,3120,1381,861,721,31,77,3,6,40,1181.2,151.1,1542.1,161.7,1102.2,199,1097.8,92.9,899,368.1,1110.1,160.9,1141.3,1035.1,1542.1,174.8,207.2,161.7
24,510,07-001,1600,14,1550,11,1,12,0,0,12,1050,14,1008,6,1,11,0,0,10,585.1,6.1,472,20.9,553.9,14.9,377.9,13.3,311,91.2,380.90000000000003,24.9,569.4,356.7,472,10.6,43.2,20.9
24,510,07-002,371,12,355,1,0,3,0,0,0,250,11,236,0,0,3,0,0,0,134,0,166,10.9,121.1,3.9,84.9,0,66,21.1,76.9,3.9,127.8,75.9,166,1.6,8.3,10.9
