GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ndv,nrv,adv_16,arv_16,adv_18,arv_18,adv_20,arv_20
220570007-1,LA,Lafourche Parish,0007-1,275,18,243,1,1,0,0,1,11,219,15,194,0,1,0,0,0,9,23.5,185.6,25.1,199.6,19.6,153.4,25.8,203.8
220570007-2,LA,Lafourche Parish,0007-2,578,43,465,45,4,1,0,2,18,460,33,377,32,4,1,0,1,12,48.2,402.8,60.2,439.6,44.3,358.8,40,410
220570007-3,LA,Lafourche Parish,0007-3,449,22,394,12,1,0,0,0,20,371,13,345,7,1,0,0,0,5,29,197.2,41.5,191,18,152,27.5,248.5
220570007-4,LA,Lafourche Parish,0007-4,1731,54,610,1020,3,4,0,2,38,1275,43,476,730,3,4,0,2,17,410,261.3,574,307,288,279,368,198
220570008-1,LA,Lafourche Parish,0008-1,908,24,853,12,6,0,0,0,13,691,15,655,10,5,0,0,0,6,68.8,571,74,549,87,560,45.5,604
220570009-1,LA,Lafourche Parish,0009-1,1461,131,1101,129,34,4,1,0,61,1085,84,871,81,22,3,1,0,23,91.1,475.5,112.6,528.8,78,360.5,82.6,537.2
220570009-2,LA,Lafourche Parish,0009-2,1067,109,801,22,72,13,0,1,49,823,71,638,15,60,7,0,1,31,40.4,364.8,52.4,425,42,329.3,26.9,340
220570010-1,LA,Lafourche Parish,0010-1,1430,129,1093,59,63,21,0,7,58,1115,86,877,46,53,17,0,5,31,105.5,535.8,120.6,593.7,111.3,437.1,84.6,576.8
220570010-2,LA,Lafourche Parish,0010-2,1578,157,1183,79,67,46,0,7,39,1203,95,950,62,34,35,0,5,22,62.7,403.9,76.7,479.3,54.4,338,57,394.4
220570010-3,LA,Lafourche Parish,0010-3,2164,193,1735,28,85,13,0,2,108,1678,123,1407,20,51,12,0,2,63,87.2,650.5,105,737.8,98.8,662.4,57.9,551.1
220570010-4,LA,Lafourche Parish,0010-4,849,154,591,3,52,16,0,0,33,626,102,456,2,32,13,0,0,21,24.3,211.7,35,243,18,205,20,187
220570010-5,LA,Lafourche Parish,0010-5,1177,161,907,16,51,7,0,0,35,900,108,711,10,39,7,0,0,25,33.3,294,45,320,30,268,25,294
220570010-6,LA,Lafourche Parish,0010-6,742,52,612,3,38,2,0,0,35,591,33,502,2,28,2,0,0,24,46.1,230.5,63.3,255.8,36,196.9,39,238.8
220570010-7,LA,Lafourche Parish,0010-7,452,34,294,5,97,1,0,0,21,373,24,251,3,79,1,0,0,15,32.6,137.4,38.2,166.9,33.1,114.8,26.5,130.5
220570010-8,LA,Lafourche Parish,0010-8,815,34,651,15,60,0,0,0,55,621,27,508,12,50,0,0,0,24,64.2,324.8,67.8,353.6,75.3,280.7,49.5,340
220570010-9,LA,Lafourche Parish,0010-9,1098,68,894,9,75,11,0,1,40,855,42,727,2,44,11,0,1,28,63.9,457,74.3,464.4,71.9,417.2,45.5,489.5
220570011-1,LA,Lafourche Parish,0011-1,540,6,302,3,192,0,0,0,37,412,6,252,3,134,0,0,0,17,32.3,204.4,39.6,207.5,27,149,30.2,256.8
220570011-2,LA,Lafourche Parish,0011-2,4443,429,3335,231,207,23,5,12,201,3263,263,2609,135,136,20,5,5,90,145.8,1650.5,152.5,1776.5,122,1273,163,1902
220570011-3,LA,Lafourche Parish,0011-3,2264,149,1665,194,105,16,0,12,123,1514,88,1189,109,75,6,0,7,40,95.1,696.8,91.7,700.7,64.2,487,129.6,902.8
220570011-4,LA,Lafourche Parish,0011-4,770,27,633,53,25,0,0,7,25,551,19,473,30,13,0,0,6,10,44.1,383.6,44.6,391.8,43.6,296.8,44,462.1
220570011-5,LA,Lafourche Parish,0011-5,2298,143,1810,135,97,6,0,0,107,1680,87,1377,93,69,4,0,0,50,107.9,790.2,103.9,794.5,72.8,552.4,146.9,1023.7
22057002-10,LA,Lafourche Parish,002-10,705,35,361,281,3,0,0,0,25,540,24,313,192,3,0,0,0,8,97.3,175,112,192.5,77,128,103,204.5
22057002-11,LA,Lafourche Parish,002-11,1847,62,681,1065,6,2,0,5,26,1401,42,602,735,4,2,0,3,13,380.2,227.7,443.6,248.7,299.2,190.7,397.6,243.6
22057002-12,LA,Lafourche Parish,002-12,1854,80,1631,83,14,12,1,1,32,1515,57,1347,67,7,11,1,1,24,100.5,748.9,104.8,782.6,110.9,764.1,85.8,700
22057002-13,LA,Lafourche Parish,002-13,1771,79,1275,320,23,7,2,0,65,1308,52,956,238,19,6,2,0,35,198.3,719.8,214,729,206,647,175,783.5
22057002-14,LA,Lafourche Parish,002-14,2481,112,746,1535,11,35,1,5,36,2235,96,606,1466,6,29,1,5,26,103.5,539,112.2,575.5,78.5,533.3,119.9,508.3
22057002-1A,LA,Lafourche Parish,002-1A,493,24,293,168,0,2,0,2,4,419,21,249,146,0,1,0,0,2,93,106.6,109.7,100,70.6,111.2,98.6,108.7
22057002-3A,LA,Lafourche Parish,002-3A,237,6,70,146,3,0,0,2,10,162,2,59,92,3,0,0,2,4,64.8,40.2,87.9,47.7,49.8,37.8,56.5,35
22057005-1A,LA,Lafourche Parish,005-1A,1116,53,830,164,6,20,0,3,40,815,38,616,119,5,14,0,3,20,95.7,416.5,95.5,436.5,94,414,97.5,399
22057005-1B,LA,Lafourche Parish,005-1B,884,18,441,404,3,8,0,0,10,644,11,309,309,2,8,0,0,5,190.7,186.7,224.5,201,113,177,234.5,182
22057010-10,LA,Lafourche Parish,010-10,1498,132,1182,27,79,13,0,0,65,1145,75,953,10,52,8,0,0,47,72.8,441.7,99.5,510,69,421,50,394
22057010-11,LA,Lafourche Parish,010-11,1396,254,910,70,85,13,0,1,63,998,145,706,41,65,9,0,1,31,37,222.2,41.5,252.5,42,200,27.5,214
22057010-12,LA,Lafourche Parish,010-12,1337,85,1123,21,58,17,0,1,32,1011,67,864,16,35,13,0,0,16,60.2,418.2,71.5,460.5,61,404,48,390
22057010-13,LA,Lafourche Parish,010-13,1216,65,1045,15,34,13,0,4,40,916,36,810,7,25,11,0,3,24,43.2,423.6,52.5,462.5,49.3,420.2,27.9,388
22057010-14,LA,Lafourche Parish,010-14,1604,190,1277,10,47,25,1,4,50,1221,131,997,10,36,20,0,4,23,52.4,456.6,69.9,508.2,57.5,422.1,29.9,439.5
22057010-15,LA,Lafourche Parish,010-15,1362,90,1057,9,56,88,1,0,61,1002,59,799,5,40,60,0,0,39,27.8,336,35.9,373.3,29.7,327,17.9,307.8
22057010-16,LA,Lafourche Parish,010-16,1126,149,704,130,49,32,1,3,58,823,93,558,86,25,22,1,3,35,72.7,327.2,90.5,362.5,76,309,51.5,310
220590001-1,LA,La Salle Parish,0001-1,420,6,394,0,2,0,0,0,18,345,4,328,0,2,0,0,0,11,16.4,251,18.5,277.5,18,206,12.6,269.4
220590001-2,LA,La Salle Parish,0001-2,172,4,156,2,4,0,0,0,6,121,2,114,0,2,0,0,0,3,1.8,97.6,2.5,120.4,2,71.4,1,101
220590001-3,LA,La Salle Parish,0001-3,778,5,734,16,1,0,2,2,18,576,4,540,14,0,0,2,2,14,33.7,409.7,40.4,443.6,31.7,323.3,28.9,462
220590002-1,LA,La Salle Parish,0002-1,1253,32,1130,26,13,0,0,4,48,919,20,837,23,8,0,0,3,28,64.8,671.8,85.2,731.6,60.6,568.1,48.7,715.5
220590003-1,LA,La Salle Parish,0003-1,1211,269,682,85,4,143,0,4,24,1047,259,534,84,2,143,0,4,21,21.8,381.3,27.4,400.9,17.4,277.9,20.5,465
220590003-2,LA,La Salle Parish,0003-2,446,7,411,9,8,0,0,0,11,324,3,300,8,5,0,0,0,8,26.8,271,36.5,294,22,208,22,311
220590004-2,LA,La Salle Parish,0004-2,586,2,544,10,11,0,0,0,19,461,1,425,10,7,0,0,0,18,11,314,14.5,323,13,306,5.5,313
220590004-3,LA,La Salle Parish,0004-3,206,1,193,2,5,0,0,0,5,167,0,160,1,3,0,0,0,3,7,101.7,11,103,6,103,4,99
220590005-1,LA,La Salle Parish,0005-1,1907,35,1661,123,16,6,1,4,61,1431,27,1262,100,10,2,1,3,26,51.8,682.5,69,776.5,48,681,38.5,590
220590006-1,LA,La Salle Parish,0006-1,946,54,738,98,3,11,2,0,40,716,41,557,74,3,8,2,0,31,39.2,283.7,47.5,321,38,254,32,276
220590006-2,LA,La Salle Parish,0006-2,551,6,366,106,22,0,2,3,46,414,1,290,75,19,0,2,1,26,36.5,176.5,39.5,210.5,32,149,38,170
220590007-1,LA,La Salle Parish,0007-1,945,5,896,19,7,0,0,0,18,693,0,662,14,3,0,0,0,14,16.8,537.7,30.5,623,5,482,15,508
220590007-2,LA,La Salle Parish,0007-2,1624,944,421,135,9,89,3,4,19,1511,941,326,127,7,89,3,4,14,17.8,222.3,19,261.5,13,214,21.5,191.5
220590008-2,LA,La Salle Parish,0008-2,292,1,272,6,5,0,0,2,6,214,1,198,5,4,0,0,2,4,6.9,148.6,11.4,165.8,3.9,127.8,5.3,152.1
220590008-3,LA,La Salle Parish,0008-3,272,1,260,3,3,0,0,0,5,192,1,184,1,3,0,0,0,3,8.1,184.8,7.2,192.3,6.3,167,10.6,195.1
220590008-5,LA,La Salle Parish,0008-5,156,6,145,0,0,0,0,0,5,104,3,99,0,0,0,0,0,2,1.3,98.7,2,98.5,1,104,1,93.5
220590008-6,LA,La Salle Parish,0008-6,146,1,139,0,0,0,0,0,6,114,1,108,0,0,0,0,0,5,11.5,94,12.5,88,11,85,11,109
220590008-7,LA,La Salle Parish,0008-7,441,0,427,0,3,0,0,0,11,342,0,333,0,1,0,0,0,8,11.8,289.2,17.5,338.5,9,244,9,285
220590009-1,LA,La Salle Parish,0009-1,620,4,595,8,4,0,0,1,8,497,3,481,7,4,0,0,1,1,15.1,426.9,15.3,486.9,11.9,370.7,18,423
220590009-2,LA,La Salle Parish,0009-2,403,9,380,4,2,0,0,0,8,288,7,272,1,2,0,0,0,6,3.7,215.7,6.5,226,0,199,4.5,222
220590009-3,LA,La Salle Parish,0009-3,173,0,162,1,6,0,0,0,4,126,0,119,0,5,0,0,0,2,5.5,110.3,6,125.5,6,102,4.5,103.5
220590009-4,LA,La Salle Parish,0009-4,32,0,30,0,0,0,0,0,2,26,0,24,0,0,0,0,0,2,0.6,22,0.7,32.2,1.1,17,0,16.7
220590009-5,LA,La Salle Parish,0009-5,106,0,97,0,3,0,0,0,6,80,0,75,0,3,0,0,0,2,3.2,76.8,3.5,78.7,5,66,1,85.6
220590010-1,LA,La Salle Parish,0010-1,1105,10,430,630,2,3,0,2,28,855,6,359,473,1,2,0,0,14,247.2,116,301,123.5,213,117,227.5,107.5
220610001-1,LA,Lincoln Parish,0001-1,2952,35,102,2746,4,10,0,2,53,2529,29,82,2375,2,5,0,2,34,582.2,32.5,755.8,22.6,514,51,477,23.7
220610001-2,LA,Lincoln Parish,0001-2,723,44,231,420,3,1,0,3,21,551,18,185,324,2,1,0,3,18,265.1,104,323.9,113.8,224.1,104.7,247.3,93.4
220610001-3,LA,Lincoln Parish,0001-3,738,17,211,477,6,16,0,0,11,622,14,203,376,4,15,0,0,10,99.3,26.7,136.5,31,58,19,103.5,30
220610002-1,LA,Lincoln Parish,0002-1,2637,32,187,2336,4,1,0,6,71,2278,22,148,2060,1,0,0,4,43,467.8,63.5,555.5,66.5,440,61,408,63
220610002-2,LA,Lincoln Parish,0002-2,324,10,168,133,0,0,0,0,13,248,0,132,108,0,0,0,0,8,49.5,73.7,55.5,89,48,63,45,69
220610003-1,LA,Lincoln Parish,0003-1,1003,71,422,454,12,0,0,4,40,771,45,330,356,8,0,0,4,28,252.9,232.9,304,238.2,187.9,212.2,266.9,248.4
220610003-2,LA,Lincoln Parish,0003-2,866,31,730,81,2,1,0,1,20,692,26,581,68,2,0,0,1,14,105.6,530.8,120.4,590.4,96,464.9,100.5,537
220610003-3,LA,Lincoln Parish,0003-3,803,54,445,269,5,0,0,0,30,602,34,358,182,5,0,0,0,23,117.5,278.9,126.6,305.2,92.3,250.8,133.6,280.6
220610003-4,LA,Lincoln Parish,0003-4,882,16,614,212,3,8,0,1,28,708,15,503,169,3,8,0,0,10,127.6,384.9,148.9,421.4,91.1,301.8,142.6,431.6
220610003-5,LA,Lincoln Parish,0003-5,483,29,406,21,0,3,0,2,22,374,19,320,17,0,0,0,1,17,41,295.1,34.3,272.5,41.2,270.4,47.5,342.5
220610003-6,LA,Lincoln Parish,0003-6,152,2,139,4,2,0,0,0,5,110,1,102,4,2,0,0,0,1,5,80,6,70.5,4,71,5,98.5
220610004-1,LA,Lincoln Parish,0004-1,435,11,392,20,0,0,0,0,12,342,7,314,13,0,0,0,0,8,37.7,287.2,43.5,327.5,28,245,41.5,289
220610004-2,LA,Lincoln Parish,0004-2,908,26,473,354,0,3,0,0,52,680,18,363,260,0,2,0,0,37,210.3,280.3,224.5,335,129,200,277.5,306
220610004-3,LA,Lincoln Parish,0004-3,1205,40,1085,25,4,9,0,0,42,945,29,851,22,3,8,0,0,32,44.8,770.2,47.3,883.5,39,644.5,48.2,782.8
220610004-4,LA,Lincoln Parish,0004-4,570,7,523,23,4,4,0,1,8,455,4,416,23,4,4,0,1,3,52.6,406.2,64.7,456.6,49,362.1,44,400
220610004-5,LA,Lincoln Parish,0004-5,483,14,373,77,1,0,0,0,18,410,9,321,68,0,0,0,0,12,67.8,285.8,84.5,330.5,57,214,62,313
220610004-6,LA,Lincoln Parish,0004-6,286,13,243,20,0,2,0,0,8,224,8,189,18,0,2,0,0,7,17.7,141.5,25.5,159,15,129,12.5,136.5
220610005-1,LA,Lincoln Parish,0005-1,1142,24,936,133,4,3,0,0,42,834,14,677,115,4,2,0,0,22,87,486.6,105.6,543.8,67.8,367.9,87.7,548.2
220610005-2,LA,Lincoln Parish,0005-2,1331,74,1197,29,1,4,0,1,25,986,44,894,23,1,3,0,0,21,55.5,727.5,67.1,786.5,41.1,611.7,58.2,784.4
220610005-3,LA,Lincoln Parish,0005-3,1076,29,948,53,1,4,0,3,38,823,16,726,44,1,2,0,2,32,56.8,564.2,80.1,642,52,538.2,38.2,512.4
220610005-4,LA,Lincoln Parish,0005-4,989,29,842,61,0,7,0,1,49,747,13,650,47,0,6,0,0,31,80.9,556,85,600.5,52.1,476.5,105.6,590.8
220610006-1,LA,Lincoln Parish,0006-1,3268,125,2148,783,7,126,0,0,79,2638,96,1836,546,4,104,0,0,52,339.3,816.6,379.1,948.7,306.1,755.7,332.7,745.4
220610006-2,LA,Lincoln Parish,0006-2,227,16,174,21,0,7,0,1,8,173,10,139,10,0,7,0,1,6,20,100.2,20.9,110.3,25.8,85.3,13.3,105.1
220610006-3,LA,Lincoln Parish,0006-3,673,151,434,58,2,14,0,0,14,514,82,358,51,2,10,0,0,11,83.6,360.1,95.7,415.7,79.7,376,75.4,288.8
220610007-1,LA,Lincoln Parish,0007-1,566,25,470,43,0,13,0,5,10,458,18,393,26,0,11,0,5,5,15.4,88.8,20.9,100.6,18.4,97.3,7.1,68.6
220610007-2,LA,Lincoln Parish,0007-2,3560,155,2645,523,6,101,0,3,127,2860,110,2153,414,6,85,0,3,89,349.2,1129,375,1278.8,320.1,1151.5,352.5,956.6
220610008-1,LA,Lincoln Parish,0008-1,1485,77,887,423,1,44,1,4,48,1205,48,761,323,0,36,1,4,32,167.9,304,201.1,348.1,125.3,275.7,177.2,288.1
220610008-2,LA,Lincoln Parish,0008-2,2321,86,1951,178,1,35,0,4,66,1721,50,1461,140,1,29,0,2,38,145.6,922.9,147.5,951,129.2,911.8,160.1,905.9
220610008-3,LA,Lincoln Parish,0008-3,468,14,235,177,1,10,0,0,31,398,13,209,148,1,9,0,0,18,82.4,42.3,103.5,50.4,70.2,39.1,73.5,37.5
220610008-4,LA,Lincoln Parish,0008-4,156,12,95,28,2,7,0,0,12,138,11,83,24,1,7,0,0,12,27,24.7,27.5,27,27,20,26.5,27
220610009-1,LA,Lincoln Parish,0009-1,2405,96,388,1840,13,15,0,9,44,1752,64,343,1285,13,15,0,4,28,707.8,119.7,883.5,123.5,563,114,677,121.5
220610009-2,LA,Lincoln Parish,0009-2,455,12,309,92,3,21,0,2,16,421,10,289,80,3,21,0,2,16,19.3,22.3,17.5,30,23,11,17.5,26
220610009-3,LA,Lincoln Parish,0009-3,235,15,157,29,1,10,3,3,17,197,11,141,22,1,6,3,0,13,16.7,23.5,16.5,30.5,7,20,26.5,20
220610009-4,LA,Lincoln Parish,0009-4,451,20,203,199,0,17,0,3,9,369,12,185,151,0,15,0,0,6,79.9,61.6,102.4,71,69.1,52.9,68.2,61
220610009-5,LA,Lincoln Parish,0009-5,119,4,98,12,0,1,0,2,2,96,2,81,9,0,1,0,1,2,11.4,28.4,12.1,40.5,9.9,14.2,12.2,30.5
220610010-1,LA,Lincoln Parish,0010-1,1219,11,107,1075,3,0,0,0,23,895,6,80,785,3,0,0,0,21,345.3,36,420.1,39.4,258.3,31.3,357.4,37.2
220610010-2,LA,Lincoln Parish,0010-2,172,4,100,66,0,0,0,2,0,133,4,88,39,0,0,0,2,0,13.8,76.5,14,84.5,12,58,15.5,87
220610010-3,LA,Lincoln Parish,0010-3,445,24,311,83,2,2,0,7,16,371,13,263,75,2,2,0,5,11,32.1,113,45.9,115.9,23,90.1,27.6,132.9
220610010-4,LA,Lincoln Parish,0010-4,1369,37,145,1134,4,10,0,1,38,991,27,125,796,4,10,0,1,28,406.6,31.4,507.1,30.9,356,33,356.6,30.4
220610010-5,LA,Lincoln Parish,0010-5,457,6,28,401,3,6,0,7,6,337,1,25,292,2,6,0,5,6,194.4,11,237.3,10.1,147.7,12.7,198.2,10.2
220610011-1,LA,Lincoln Parish,0011-1,1968,54,692,1041,3,58,0,13,107,1641,44,578,856,3,56,0,13,91,453.2,105.9,533.9,129.6,382,89,443.9,99.1
220610011-2,LA,Lincoln Parish,0011-2,324,16,228,57,0,6,0,2,15,255,10,193,34,0,6,0,2,10,31,122.2,31,153.5,39,109,23,104
220610011-3,LA,Lincoln Parish,0011-3,394,2,64,312,0,3,0,1,12,314,1,55,249,0,2,0,1,6,76.3,15.3,89.5,18,61,18,78.5,10
220610011-4,LA,Lincoln Parish,0011-4,1176,9,444,687,3,5,0,4,24,848,7,341,472,3,4,0,1,20,179.5,81.2,206,71,138,74,194.5,98.5
220610012-1,LA,Lincoln Parish,0012-1,1842,86,1038,629,7,26,1,7,48,1452,72,883,435,7,26,1,6,22,384.1,344.5,429.7,414.2,393.5,308.3,329.2,311
220610012-2,LA,Lincoln Parish,0012-2,1663,74,1082,431,27,36,0,0,13,1647,68,1077,430,27,32,0,0,13,4.3,5.8,7.5,7.5,3,7,2.5,3
220610012-3,LA,Lincoln Parish,0012-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220610012-4,LA,Lincoln Parish,0012-4,44,3,8,15,0,15,0,0,3,41,1,8,14,0,15,0,0,3,5,1.7,7,3,1,0,7,2
220610012-5,LA,Lincoln Parish,0012-5,538,11,426,89,0,10,0,0,2,538,11,426,89,0,10,0,0,2,9.3,8.7,12,10.5,8,3,8,12.5
220610012-6,LA,Lincoln Parish,0012-6,408,1,138,252,0,8,0,1,8,321,0,119,186,0,8,0,1,7,28.5,14.3,30.8,17.1,28.2,14.1,26.5,11.7
22063000001,LA,Livingston Parish,000001,3519,158,2993,214,9,8,4,6,127,2455,100,2131,133,9,5,4,5,68,146.6,1337.5,141.4,1462.4,124.3,1173.7,174.2,1376.4
22063000002,LA,Livingston Parish,000002,2784,157,2354,91,4,6,0,4,168,1945,92,1679,57,4,4,0,4,105,119.5,919.8,138.5,914,80,713,140,1132.5
22063000003,LA,Livingston Parish,000003,3054,116,2722,69,12,8,0,5,122,2182,77,1967,47,12,6,0,2,71,98.3,1249.2,118,1395.5,76,1010,101,1342
22063000004,LA,Livingston Parish,000004,2100,88,1849,46,9,15,0,3,90,1542,68,1376,28,8,12,0,1,49,101.3,1214.5,129.1,1376.5,92.3,1165.2,82.5,1101.8
22063000005,LA,Livingston Parish,000005,3694,180,3208,162,7,13,1,13,110,2617,114,2314,102,5,11,1,6,64,125.3,1318.5,116,1477.5,116,1208,144,1270
22063000006,LA,Livingston Parish,000006,2279,74,2081,20,6,2,0,5,91,1696,36,1558,20,5,1,0,4,72,69.3,1007.7,92.5,1115.3,45,807.6,70.5,1100.2
22063000007,LA,Livingston Parish,000007,1110,65,961,21,2,12,1,0,48,859,46,759,12,2,8,1,0,31,73.3,523.8,81.5,572,59,483,79.5,516.5
22063000009,LA,Livingston Parish,000009,2152,160,1641,263,3,1,0,3,81,1572,90,1255,174,0,1,0,2,50,178.7,926.2,219,1033,157,650,160,1095.5
22063000010,LA,Livingston Parish,000010,1560,108,1356,18,3,4,1,1,69,1189,59,1070,15,0,3,1,1,40,72,774.3,97,893,68,632,51,798
22063000011,LA,Livingston Parish,000011,2241,142,1572,436,1,3,0,3,84,1690,92,1176,361,1,2,0,3,55,198.3,807,239.8,932,143.3,587.5,211.8,901.6
22063000012,LA,Livingston Parish,000012,2036,109,1638,192,3,1,0,0,93,1468,78,1204,124,3,0,0,0,59,148.6,712.4,180.4,755.5,87.8,570.5,177.6,811.1
22063000014,LA,Livingston Parish,000014,1589,19,1444,67,0,6,1,8,44,1248,10,1147,54,0,2,1,8,26,140.2,900.1,204.5,885.1,79.3,715.1,136.8,1100.2
22063000015,LA,Livingston Parish,000015,837,52,739,20,0,1,0,3,22,655,37,584,17,0,1,0,3,13,55.4,364.6,68.5,369.8,35,276.9,62.5,447.2
22063000016,LA,Livingston Parish,000016,2006,40,1853,32,8,8,0,5,60,1605,28,1492,32,4,8,0,5,36,191.7,1542.7,250,1629.8,137.2,1087.8,187.8,1910.7
22063000017,LA,Livingston Parish,000017,1643,44,1490,63,2,4,0,8,32,1383,24,1268,59,2,4,0,5,21,125.9,792.7,157.2,857.5,96.8,600.7,123.8,919.8
22063000018,LA,Livingston Parish,000018,2280,54,2112,7,1,12,0,4,90,1720,37,1612,5,0,8,0,2,56,62.4,651.3,75.1,702.8,55.8,507.2,56.2,743.9
22063000019,LA,Livingston Parish,000019,2340,53,2179,24,8,17,0,2,57,1694,31,1583,24,8,14,0,0,34,114.2,939.3,142.3,941.5,103.5,755.9,96.9,1120.4
2206300001A,LA,Livingston Parish,00001A,513,13,473,12,0,1,0,0,14,415,7,390,6,0,1,0,0,11,10.8,389.8,15.5,432.5,3,370,14,367
2206300001B,LA,Livingston Parish,00001B,1804,51,1640,15,2,8,0,3,85,1345,27,1241,6,2,7,0,0,62,96.4,969.7,116.9,1102,77.9,921.7,94.5,885.3
2206300001C,LA,Livingston Parish,00001C,1795,83,1594,42,5,12,0,5,54,1301,50,1177,22,2,12,0,0,38,51,739.3,56.5,815,34,631,62.5,772
2206300001D,LA,Livingston Parish,00001D,2177,107,1791,134,15,35,0,5,90,1515,73,1255,82,12,31,0,1,61,130,1224.3,122,1436.5,89,1007,179,1229.5
22063000020,LA,Livingston Parish,000020,613,51,522,17,0,2,0,0,21,440,34,387,10,0,0,0,0,9,25,225.7,30.5,248,16,185,28.5,244
22063000021,LA,Livingston Parish,000021,4667,318,3334,735,16,65,1,7,191,3216,194,2401,452,16,44,1,7,101,296.2,1173.8,250,1245.5,242,991,396.5,1285
22063000022,LA,Livingston Parish,000022,1076,45,941,26,4,0,1,3,56,796,29,693,18,4,0,1,3,48,45.5,536.5,62.5,573,36,433,38,603.5
22063000023,LA,Livingston Parish,000023,2681,177,2259,98,11,46,3,1,86,1984,98,1717,71,4,32,3,0,59,62.2,772.2,62.2,800.9,54.1,727,70.3,788.8
22063000024,LA,Livingston Parish,000024,3342,334,2718,124,7,35,0,11,113,2468,203,2081,78,4,30,0,7,65,150.6,1175.9,152.1,1213.2,135.4,1322.1,164.4,992.5
22063000025,LA,Livingston Parish,000025,1793,164,1418,130,3,13,0,12,53,1428,104,1179,94,3,10,0,7,31,127.8,820.5,172.9,956.3,112.8,817.9,97.7,687.4
22063000026,LA,Livingston Parish,000026,1664,57,1484,39,5,26,0,1,52,1298,44,1172,28,3,20,0,1,30,89.3,699.7,82.5,712.5,74,760,111.5,626.5
22063000027,LA,Livingston Parish,000027,4503,324,2402,1506,11,57,5,8,190,3457,206,1950,1122,10,40,5,7,117,534.8,556,607.5,615.1,410.9,519.4,585.9,533.5
22063000029,LA,Livingston Parish,000029,1877,54,1712,44,5,1,0,6,55,1391,33,1276,35,5,0,0,6,36,101,912.8,126.9,950,95.1,892.4,81,896
2206300002A,LA,Livingston Parish,00002A,2263,133,1888,149,7,19,1,1,65,1675,75,1438,101,6,10,1,1,43,88.8,1061.8,106.5,1158,72,889,88,1138.5
22063000030,LA,Livingston Parish,000030,1039,25,894,82,1,2,0,6,29,807,18,689,75,0,2,0,6,17,57.5,549.5,67,518,66,481,39.5,649.5
22063000031,LA,Livingston Parish,000031,427,7,356,43,1,0,0,2,18,324,5,282,20,1,0,0,2,14,62.4,526.9,77,590.5,54.4,445.8,55.7,544.3
22063000032,LA,Livingston Parish,000032,1177,46,944,138,0,4,0,1,44,968,31,789,114,0,1,0,1,32,159.9,630.2,188.7,667,145.9,483.9,145.1,739.5
22063000033,LA,Livingston Parish,000033,646,21,581,10,0,1,0,3,30,519,15,473,5,0,0,0,3,23,63.7,355.1,66,351.6,46,260.4,79.2,453.1
22063000034,LA,Livingston Parish,000034,1073,26,978,9,3,15,0,0,42,847,15,787,4,0,13,0,0,28,79.8,618.6,108.7,628.7,57.6,475.4,73.2,751.8
22063000035,LA,Livingston Parish,000035,2210,115,1463,473,5,34,1,8,111,1657,79,1117,354,4,23,1,7,72,328,702.4,425,877,243.9,626.3,315.1,603.9
22063000036,LA,Livingston Parish,000036,2235,98,1971,50,2,54,1,5,54,1674,69,1494,35,2,35,1,0,38,99,901.3,125.5,1024,79,837,92.4,843
22063000038,LA,Livingston Parish,000038,2091,107,1366,509,7,17,0,6,79,1539,64,1057,347,7,12,0,4,48,393.4,770.5,483.4,813.1,255.5,582.6,441.1,916
22063000039,LA,Livingston Parish,000039,1763,198,1280,211,6,9,0,7,52,1365,127,1059,131,5,9,0,7,27,92.7,602.4,110,694.5,62,585,106,527.8
2206300003A,LA,Livingston Parish,00003A,1938,64,1772,15,4,4,0,4,75,1472,38,1364,7,4,4,0,1,54,58,816.2,63,859,51,728,60,861.5
2206300003B,LA,Livingston Parish,00003B,861,38,714,66,5,9,4,2,23,594,23,499,40,5,7,4,1,15,29.2,417.3,32,465.5,24,339,31.5,447.5
22063000040,LA,Livingston Parish,000040,2032,87,1802,43,1,13,0,3,83,1495,54,1353,24,1,8,0,3,52,85.5,910.7,87.5,1024,86,852,83,856
22063000041,LA,Livingston Parish,000041,1694,196,1189,165,0,27,0,2,115,1241,123,925,97,0,11,0,1,84,59.4,403.1,66.2,453.5,45,361.5,66.8,394.2
22063000043,LA,Livingston Parish,000043,345,8,315,7,6,0,0,2,7,264,3,251,2,2,0,0,2,4,13.5,116.1,19.1,159.2,15.7,114.8,5.8,74.3
2206300004A,LA,Livingston Parish,00004A,1889,79,1645,73,6,4,0,2,80,1357,45,1197,46,5,4,0,1,59,63.8,672.2,89.5,735,54,600,48,681.5
2206300004B,LA,Livingston Parish,00004B,562,11,501,15,8,1,0,5,21,465,8,417,12,4,1,0,5,18,25.3,356,30,396,19,356,27,316
2206300005A,LA,Livingston Parish,00005A,1044,51,921,27,0,9,0,2,34,730,27,659,20,0,7,0,2,15,24.6,318.3,24.5,248.4,21.1,200.8,28.4,505.6
2206300005B,LA,Livingston Parish,00005B,2285,267,1785,101,5,18,0,8,101,1702,172,1374,70,4,15,0,4,63,56.8,608.2,65,637.5,43,516,62.5,671
