GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_16_dem_ben,uss_16_rep_gle,gov_18_dem_pol,gov_18_rep_sta,atg_18_dem_wei,atg_18_rep_bra,sos_18_dem_gri,sos_18_rep_wil,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_hic,uss_20_rep_gar,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
08041041169,CO,El Paso County,041169,2902,672,1680,258,31,75,15,14,157,2479,497,1526,230,26,72,7,9,112,574.2,369.7,593.2,348.5,488.1,258.7,474.5,262.6,469.7,297.6,690,417.1,687.1,391.8,359.1,583.7,272.9,477.4,404.4,688.6,335.1,568.1
08041041170,CO,El Paso County,041170,2390,350,1785,63,18,18,3,22,131,2060,269,1598,53,15,8,3,22,92,647.4,539.6,684.1,561.6,688.9,489.6,658.9,518.1,611.3,577.2,873.9,573.3,843.4,619.9,550.6,665.8,528.3,653.1,596.6,858.6,554.2,715.4
08041041171,CO,El Paso County,041171,1821,169,1487,36,2,28,0,9,90,1567,137,1305,26,2,20,0,9,68,512.1,390,543.1,420.1,584.1,362.7,553.2,375.4,517.6,439.2,722.7,422.8,696.2,448.4,405.1,527.6,392.5,551.6,435.6,709.4,408.4,589.9
08041041172,CO,El Paso County,041172,1821,192,1498,15,7,15,1,4,89,1532,141,1300,14,5,12,1,1,58,741.8,368.9,771.3,381.7,806.7,316.8,776.2,331.5,665.1,461.4,914.9,357.1,907.1,378.8,375.3,756.5,369.9,749.3,367.9,911,370.9,797.6
08041041173,CO,El Paso County,041173,2354,362,1710,92,15,22,0,14,139,1992,249,1522,80,6,21,0,10,104,654.6,519.5,689.9,517.8,687.3,421.3,664,434.4,619.7,494,898.5,497.8,875.3,513,518.7,672.3,449.9,657,505.4,886.9,485.4,727
08041041174,CO,El Paso County,041174,1708,357,1027,172,6,21,0,8,117,1364,241,892,121,6,21,0,8,75,257.3,285.2,288.3,283.2,328,255,313,269,302,285,418,345,421,347,284.2,272.8,269.7,314.3,346,419.5,295.6,332.5
08041041175,CO,El Paso County,041175,1678,352,1072,61,24,25,2,14,128,1328,227,915,47,20,22,2,11,84,475.8,748.4,516,761.2,267,378,263,401,263,406,409,491,386,501,754.8,495.9,395,264.3,496,397.5,526.6,368.5
08041041176,CO,El Paso County,041176,3091,363,2151,95,3,241,0,2,236,2925,319,2070,89,3,240,0,0,204,1332.9,157.2,1254.3,176.3,1038.7,131.3,1011.9,145.7,967.8,195.5,923.7,182.1,897.9,191.7,166.7,1293.6,157.5,1006.1,186.9,910.8,168.5,1061
08041041177,CO,El Paso County,041177,2179,207,1635,147,20,30,3,6,131,1933,160,1488,117,18,28,3,5,114,314,171.7,316.1,170.3,633,243,625,247,577,296,794,344,788,357,171,315,262,611.7,350.5,791,261.3,578.1
08041041178,CO,El Paso County,041178,2277,387,1619,71,19,28,2,24,127,1919,291,1426,60,12,22,1,20,87,644.1,400.2,672,418.1,687,340.5,665,349.4,598.3,429.1,821.4,437.1,812.4,454,409.2,658.1,373,650.1,445.5,816.9,404.1,700
08041041179,CO,El Paso County,041179,2117,251,1675,36,6,31,4,12,102,1812,188,1477,32,6,25,1,9,74,754,403,758,454,792,345,756,369,662,486,982,401,944,443,428.5,756,400,736.7,422,963,414.4,806.9
08041041180,CO,El Paso County,041180,3476,940,1828,351,27,58,12,32,228,2732,662,1560,284,21,57,6,26,116,462.5,475.7,495.8,465.1,417,358.3,412.6,371.4,415.2,374.9,636.8,545.7,604.4,551,470.4,479.2,368.2,414.9,548.4,620.6,448.9,492.1
08041041181,CO,El Paso County,041181,313,61,201,12,3,7,1,1,27,245,44,176,6,2,1,1,1,14,53,93,75,78,51,73,48,80,49,78,76,99,70,102,85.5,64,77,49.3,100.5,73,86.1,60.3
08041041182,CO,El Paso County,041182,3034,1022,1348,363,33,44,4,32,188,2339,692,1135,292,24,40,0,18,138,546,446,566,424,486,330,481,332,480,344,698,480,699,476,435,556,335.3,482.3,478,698.5,404.6,565.1
08041041183,CO,El Paso County,041183,2292,514,1345,201,37,41,7,8,139,1894,355,1191,175,25,39,7,4,98,171.7,170.9,177.4,168.4,287,261,280,274,272,284,442,337,426,343,169.7,174.6,273,279.7,340,434,262.6,293.7
08041041184,CO,El Paso County,041184,3151,1279,1410,236,17,29,13,18,149,2337,822,1179,185,11,22,9,11,98,441.2,430.8,461.4,421,339,258.7,336.4,271.6,334.8,271.1,527.2,420.3,508.6,419,425.9,451.3,267.1,336.7,419.6,517.9,356.1,421.2
08041041185,CO,El Paso County,041185,2765,643,1361,446,23,34,20,18,220,2195,444,1170,346,19,25,16,13,162,606.8,342.2,605.4,330.8,558.1,250.9,546.8,256.2,542.6,269.6,845.4,388.8,808,391.3,336.5,606.1,258.9,549.2,390,826.7,318.5,644.7
08041041186,CO,El Paso County,041186,3361,825,1920,253,44,35,7,21,256,2773,610,1679,208,41,34,6,16,179,522,547,571,507,561,407,575,409,568,422,761,551,757,541,527,546.5,412.7,568,546,759,483.4,616.4
08041041187,CO,El Paso County,041187,3034,998,1451,324,27,62,13,9,150,2307,649,1242,224,23,56,12,6,95,470,511,502,496,428,409,429,440,426,439,625,569,614,570,503.5,486,429.3,427.7,569.5,619.5,490.6,499.1
08041041188,CO,El Paso County,041188,3025,581,1961,195,22,38,2,22,204,2521,432,1715,161,18,37,2,12,144,560,525,585,537,553,434,540,457,537,476,832,561,805,603,531,572.5,455.7,543.3,582,818.5,513.3,630.3
08041041189,CO,El Paso County,041189,2506,487,1535,233,21,35,7,15,173,2156,381,1377,191,18,33,5,12,139,789.1,451.6,799.8,441.5,533.8,246.5,534.5,248.6,500.7,295.7,765.1,410.8,764,407.5,446.5,794.5,263.6,523,409.1,764.5,357.4,669.6
08041041190,CO,El Paso County,041190,2941,1080,1361,295,27,26,10,11,131,2173,653,1144,227,22,26,9,10,82,268.1,324.1,292.7,309.8,260,212,257,219,257,225,374,336,359,342,317,280.4,218.7,258,339,366.5,281.1,295.4
08041041191,CO,El Paso County,041191,2980,591,1823,189,26,62,16,22,251,2408,409,1578,138,20,57,14,15,177,512.9,971.6,585.1,944.1,505.1,771.2,477.6,792.9,493.9,778.7,751.8,964.9,707.1,985.4,957.9,549,780.9,492.2,975.1,729.5,887,576.2
08041041192,CO,El Paso County,041192,3016,928,1686,121,15,83,11,19,153,2282,593,1379,97,15,75,10,16,97,454.8,688.2,472.1,712,434.8,571.4,420.1,581.6,437,579.9,699.7,824.1,671.7,836.8,700.1,463.5,577.7,430.6,830.5,685.7,684.9,512.9
08041041193,CO,El Paso County,041193,2405,676,1278,216,20,63,24,9,119,1976,492,1131,167,20,54,20,9,83,309,411,339,398,270,308,261,323,270,320,432,453,422,447,404.5,324,317,267,450,427,380,329
08041041194,CO,El Paso County,041194,2949,1455,910,293,10,51,25,27,178,2038,904,719,210,9,44,23,13,116,283.6,216.9,286.8,215.3,274,184.5,266.4,193.9,274.9,185.5,466,276.8,436.8,288.1,216.1,285.2,188,271.8,282.4,451.4,223,326.9
08041041195,CO,El Paso County,041195,2704,665,1555,201,19,37,10,21,196,2087,458,1283,151,12,32,5,12,134,295,528.9,338.4,490,291.7,341.9,277.4,363.8,292.6,357,469.4,533.1,437,545.9,509.4,316.7,354.2,287.2,539.5,453.2,451.5,343.1
08041041196,CO,El Paso County,041196,2441,403,1513,185,9,94,8,9,220,1456,220,926,116,9,66,5,3,111,243.8,348.4,263.9,333.8,68.7,64.8,64.8,70.7,67.7,67.7,139.4,145.3,138.4,138.4,341.1,253.9,67.7,67.1,141.9,138.9,167,141
08041041197,CO,El Paso County,041197,1617,237,1152,88,7,24,0,11,98,1287,173,948,65,5,24,0,11,61,406.7,450.8,455.7,447.8,349,343,340,364,329,375,483,415,452,445,449.3,431.2,360.7,339.3,430,467.5,405.8,402.2
08041041198,CO,El Paso County,041198,1863,428,1096,126,16,52,3,11,131,1525,294,945,112,12,48,1,10,103,81.2,127.6,88,129.8,273,309,270,318,264,338,410,399,388,402,128.7,84.6,321.7,269,400.5,399,289.1,253.5
08041041199,CO,El Paso County,041199,1937,614,915,176,10,56,6,8,152,1513,395,795,144,9,53,5,8,104,490.3,488,506.6,480.6,321,212,317,224,316,219,425,287,423,282,484.3,498.4,218.3,318,284.5,424,313.2,399.8
08041041200,CO,El Paso County,041200,6611,937,4365,496,38,394,45,27,309,5770,759,3895,448,28,372,42,15,211,161.7,328.8,158.1,348.3,118.3,182.6,115.9,184,113.7,185.5,222.9,329.2,192.1,341.9,338.5,159.9,184.1,116,335.6,207.5,271.5,154.7
08041041201,CO,El Paso County,041201,2258,177,1854,26,11,62,1,21,106,1823,122,1528,20,11,50,0,19,73,505.4,935.7,497.3,1076.6,483.3,953.5,466.4,961.6,405.9,1025.1,642.4,1000.3,566.3,1101.9,1006.1,501.4,980.1,451.9,1051.1,604.3,1007.8,509.6
08041041202,CO,El Paso County,041202,2000,198,1641,13,6,47,2,12,81,1585,120,1352,13,6,41,1,12,40,426.4,875.6,430.2,930.8,397.8,829.9,371.2,830.8,347.4,868,543.4,880.3,493.9,943.1,903.2,428.3,842.9,372.1,911.7,518.7,879.8,430
08041041203,CO,El Paso County,041203,1796,80,1540,38,1,44,0,4,89,1470,61,1277,36,1,40,0,2,53,225.6,381,224.6,406.5,330.2,585.3,318.4,593.9,297.3,617.4,454.6,600.1,403,665.9,393.7,225.1,598.8,315.3,633,428.8,550,322
08041041204,CO,El Paso County,041204,2227,185,1821,19,16,66,4,23,93,1709,116,1441,11,12,52,4,21,52,519.3,838,496.6,903.7,474.8,781.8,457,799.6,397.5,861.1,654.1,837.3,599.5,896,870.8,507.9,814.2,443.1,866.6,626.8,845.3,514.1
08041041205,CO,El Paso County,041205,2653,257,2087,54,2,74,1,25,153,2096,168,1713,38,1,67,1,15,93,509.6,814.5,520.3,889.6,532.1,837.3,505.4,850.4,492.7,866.4,798.1,936.4,710.9,1029,852,514.9,851.4,510.1,982.7,754.5,889.1,581.3
08041041206,CO,El Paso County,041206,1817,183,1399,83,4,32,4,5,107,1476,151,1144,65,4,28,0,3,81,237.3,340.6,246.6,359.8,426.9,507.8,384.9,539.5,357.3,573.5,626.3,635.6,583.8,691,350.2,242,540.3,389.7,663.3,605.1,521.1,409
08041041207,CO,El Paso County,041207,2773,272,2216,59,6,72,0,8,140,2333,190,1922,54,6,64,0,8,89,686,1053.6,692.6,1136.3,727.8,1037.7,685.3,1064.7,623.6,1136,934.2,1102.8,860.2,1194.4,1095,689.3,1079.5,678.9,1148.6,897.2,1103.7,744.2
08041041208,CO,El Paso County,041208,2183,192,1712,34,9,68,4,21,143,1689,117,1368,33,8,51,3,11,98,417.3,566.1,429.3,593.2,397.7,509.8,365.4,536.1,327.8,584.2,542.8,578.2,506.8,616.5,579.7,423.3,543.3,363.6,597.4,524.8,569.2,426.7
08041041209,CO,El Paso County,041209,2107,174,1699,52,12,49,6,9,106,1550,116,1286,33,9,42,6,6,52,318.3,930.1,342.3,985,342.3,867.2,298.4,893.1,324.3,884.2,468,948,416.1,1007.9,957.5,330.3,881.5,321.7,978,442.1,930.8,358.5
08041041210,CO,El Paso County,041210,2410,183,1913,58,12,95,0,5,144,1739,118,1413,40,11,78,0,5,74,327.9,906.4,342.6,976,349.6,894.3,330.6,905.1,342.2,899,486.4,972.4,450.4,1017.4,941.2,335.3,899.4,340.8,994.9,468.4,938.6,375.7
08041041211,CO,El Paso County,041211,1881,148,1471,47,2,110,0,6,97,1506,90,1256,26,2,71,0,3,58,317.2,847.9,346.9,897.4,318,692,278,727,293,725,468.2,867.6,429,913.4,872.7,332.1,714.7,296.3,890.5,448.6,810.1,350
08041041212,CO,El Paso County,041212,2231,202,1824,10,2,49,0,19,125,1729,129,1474,7,1,25,0,12,81,392,1120.4,404.5,1187.9,349.4,1026.1,338.6,1040.5,327.8,1056.8,550.3,1170.7,480.5,1272.1,1154.1,398.3,1041.2,338.6,1221.4,515.4,1124.9,406.2
08041041213,CO,El Paso County,041213,1767,113,1477,19,13,57,0,12,76,1368,81,1157,19,13,39,0,6,53,212.1,780.3,228.5,829.9,244.4,835.9,245.3,831.6,236.2,843.1,400,1029.5,353.5,1090,805.1,220.3,836.9,242,1059.7,376.8,891.5,274.3
08041041214,CO,El Paso County,041214,2255,156,1916,22,6,15,2,27,111,1732,89,1518,12,6,12,2,18,75,326,1190.2,365.5,1244,347.2,1161.5,323.8,1169.2,327.2,1188.8,471.3,1362,439,1407.3,1217.1,345.8,1173.2,332.7,1384.7,455.2,1246.1,371.4
08041041215,CO,El Paso County,041215,3212,235,2361,83,8,325,6,29,165,2373,148,1805,65,6,244,6,19,80,343,1000.5,332.8,1061.4,360.4,947.5,328.4,974.9,327.8,985.5,521.3,1163.2,460.3,1233.9,1031,337.9,969.2,338.9,1198.6,490.8,1052.4,382
08041041216,CO,El Paso County,041216,4594,526,3228,151,11,371,12,22,273,3512,387,2520,117,5,285,12,15,171,422,986.9,413.5,1063.9,548.2,1108.3,513,1133.1,525.2,1143.6,1025.2,1598.4,930.8,1676.8,1025.4,417.7,1128.3,528.8,1637.6,978,1244.4,625.4
08041041217,CO,El Paso County,041217,4087,362,3043,103,9,288,12,20,250,3040,210,2381,81,6,202,6,11,143,370.2,1058.9,385.9,1140.8,448.7,1209.1,419.4,1224.1,424.9,1241.9,870,1690,772.6,1819.2,1099.8,378,1225,431,1754.6,821.3,1340.6,527.4
08041041218,CO,El Paso County,041218,1345,73,1194,14,1,12,2,11,38,1075,56,971,5,1,6,0,9,27,206.4,728.5,233.6,756.2,241.8,730.1,230.4,733.9,216.8,757.4,386.8,903.5,354.3,949.2,742.4,220,740.5,229.7,926.3,370.5,794.1,267.1
08041041219,CO,El Paso County,041219,2078,162,1705,20,9,43,2,14,123,1552,103,1290,15,9,38,2,12,83,221,834,233,862,208,817,199,813,189,845,387,1071,343,1112,848,227,825,198.7,1091.5,365,907.7,254.3
08041041220,CO,El Paso County,041220,3784,397,2772,130,11,238,5,11,220,2499,229,1892,100,8,159,5,4,102,427.6,799.3,419.9,873.5,439.9,818.8,394.1,861.4,414.3,859,887.8,1212.5,773.9,1326.7,836.4,423.8,846.4,416.1,1269.6,830.8,964.5,536.8
08041041221,CO,El Paso County,041221,2823,232,2111,84,8,192,0,20,176,1927,160,1468,59,3,134,0,11,92,346,917.6,355.4,974.3,328.9,837,308.1,848.3,322.2,850.2,526.4,996.9,479.1,1065.9,945.9,350.7,845.2,319.7,1031.4,502.8,927.2,380.9
08041041222,CO,El Paso County,041222,3100,277,2333,76,12,209,4,18,171,2408,185,1841,64,12,177,3,13,113,381.3,957.5,394.5,1028.2,430.8,970.5,405.8,996.2,385.9,1027.8,762.2,1192,690,1288.6,992.8,387.9,998.1,407.5,1240.3,726.1,1065.8,492.9
08041041223,CO,El Paso County,041223,3142,378,2126,115,15,234,2,19,253,2135,219,1525,82,9,164,2,11,123,232.4,473.4,230.3,519.2,423.2,717.1,389.6,751.3,390.5,770.7,774.2,1070.7,692.4,1171.8,496.3,231.4,746.4,401.1,1121.3,733.3,782,447.5
08041041224,CO,El Paso County,041224,3274,466,2268,110,17,142,13,14,244,2147,251,1556,83,4,107,13,8,125,376.1,805.6,374.9,885,360.8,651.5,326.8,679.2,341.6,674.5,590.3,893.7,519.4,976.6,845.3,375.5,668.4,343.1,935.2,554.9,795.2,412.8
08041041225,CO,El Paso County,041225,5230,623,3647,194,7,421,8,18,312,3657,411,2618,153,7,291,8,16,153,180.3,403.3,181.6,437.4,459.6,842.1,432.1,871.2,428.4,891.2,1157,1622.2,1033.6,1749.8,420.4,180.9,868.2,440,1686,1095.3,973.9,553.2
08041041226,CO,El Paso County,041226,1525,197,1128,49,4,41,0,11,95,1162,120,899,38,4,33,0,8,60,515.8,807.3,542.4,860.6,262,433.7,252.1,435.7,246.1,455.8,396.1,514,360,556.5,833.9,529.1,441.7,253.4,535.3,378.1,580.5,367.8
08041041230,CO,El Paso County,041230,2280,180,1748,30,2,196,3,23,98,1725,136,1350,23,2,155,3,16,40,410.8,981.3,411.8,1076.4,374.3,941.9,347.9,960.6,343.9,981.8,611.2,1032.8,532.3,1160.6,1028.8,411.3,961.4,355.4,1096.7,571.8,1019.3,433.2
08041041231,CO,El Paso County,041231,2719,275,1964,92,12,161,3,21,191,2021,177,1500,67,8,131,3,18,117,355.8,851.4,352.6,923.7,372.4,778,345.6,789.7,361.8,801.3,634.8,950.3,576.2,1052,887.5,354.2,789.6,360,1001.1,605.5,878,428.5
08041041232,CO,El Paso County,041232,2249,197,1704,62,4,134,1,18,129,1755,121,1387,49,4,104,1,17,72,390.7,747.5,380.6,813.4,351.4,677,318.4,699,307.5,728.2,492.4,795,443.9,857.2,780.5,385.6,701.4,325.8,826.1,468.1,759.6,383.5
08041041233,CO,El Paso County,041233,2488,229,1921,70,15,80,3,15,155,1770,138,1411,49,12,54,3,11,92,356.7,905.7,407.8,987.1,383.7,817.8,353,841.2,348.3,843.1,583.4,855.6,512.7,932.5,946.4,382.3,834,361.6,894,548,883.3,420.8
08041041234,CO,El Paso County,041234,2440,224,1873,39,4,157,10,18,115,1766,143,1382,25,2,124,9,13,68,411.9,830.6,419.7,933.6,431.9,805.7,406.3,826.4,377.8,856.9,634.4,854.9,565.4,945.3,882.1,415.8,829.6,405.3,900.1,599.9,864.8,463.9
08041041235,CO,El Paso County,041235,2603,249,1960,72,11,97,10,20,184,1913,166,1469,60,8,77,4,20,109,412.8,996.1,415.3,1076.6,436.1,866.5,414.6,891.6,414.4,909.8,624.7,972.7,569.8,1034,1036.3,414.1,889.3,421.7,1003.4,597.3,963.9,469.7
08041041236,CO,El Paso County,041236,1742,182,1339,37,6,55,5,11,107,1274,115,1001,31,6,38,5,9,69,355,660.5,360.3,731.2,303.7,538.7,277.8,555.6,280.8,571.6,433.1,588.5,394.3,642.3,695.9,357.6,555.3,287.4,615.4,413.7,612.6,343.6
08041041237,CO,El Paso County,041237,2144,259,1515,72,23,119,1,16,139,1460,159,1065,53,21,85,0,6,71,217.2,440.2,230.4,471.6,166.3,291.4,153.2,306.1,164.9,296.3,270.3,372.9,256,389,455.9,223.8,297.9,161.5,380.9,263.2,366.8,208.3
08041041238,CO,El Paso County,041238,2022,214,1540,57,7,73,3,7,121,1416,122,1115,46,7,57,0,3,66,161,348.7,165.1,376.6,288,535.8,272.7,557.8,293.7,553,444,643,401.9,687,362.6,163.1,548.9,284.8,665,422.9,528.8,289.5
08041041239,CO,El Paso County,041239,2703,378,1832,77,4,213,8,11,180,2120,246,1515,73,4,159,6,11,106,422,853.9,417.8,895,417,729.9,391.1,742.6,383.4,771.4,619.3,846.8,577.8,882.6,874.4,419.9,747.9,397.2,864.7,598.6,817.4,461.2
08041041240,CO,El Paso County,041240,2398,370,1697,63,8,60,10,17,173,1872,248,1408,45,7,50,6,12,96,298.7,658.4,319.8,681.8,332.1,599.2,316.4,614,309,638.6,417.1,670.5,392.2,693.9,670.1,309.2,617.3,319.2,682.2,404.6,650.9,340.8
08041041241,CO,El Paso County,041241,3100,449,2178,101,16,111,6,12,227,2417,311,1777,85,13,92,4,10,125,569.8,1132.8,626.6,1182.6,532.6,918.4,518.6,925.6,502.7,962.8,817.8,1195,745.8,1260.5,1157.7,598.2,935.6,518,1227.7,781.8,1082.5,616.3
08041041242,CO,El Paso County,041242,3224,474,2299,149,22,64,8,19,189,2625,348,1926,126,22,55,8,15,125,514,1015.5,552.8,1011.1,548,837.9,510.2,865.2,499.3,895.4,818.1,1096.5,766.2,1152.6,1013.3,533.4,866.1,519.2,1124.6,792.2,982,601.2
08041041243,CO,El Paso County,041243,2952,434,2112,103,18,76,4,18,187,2211,275,1657,74,12,59,4,13,117,345,618.1,361.4,637.4,339,486.3,313.8,497.4,303.5,520.4,592.2,663,558.4,701.5,627.7,353.2,501.4,318.8,682.2,575.3,589.2,401.9
08041041244,CO,El Paso County,041244,2822,401,1969,98,20,92,12,17,213,2263,282,1626,87,16,85,9,11,147,389.2,862,389.2,854.1,374.3,680.6,354,687.7,361.9,693.9,561.9,856.8,539.8,892,858,389.2,687.4,363.4,874.4,550.8,789.6,424.3
08041041245,CO,El Paso County,041245,2333,248,1839,58,0,86,4,18,80,1841,170,1522,34,0,64,3,11,37,411.7,925.7,422.4,978.1,412,852.1,387.7,877.2,384.6,902.6,577,921.9,506.6,992.2,951.9,417.1,877.3,394.8,957,541.8,921.4,443.1
08041041246,CO,El Paso County,041246,2237,313,1599,100,7,67,3,4,144,1676,212,1242,74,4,51,3,3,87,491.1,940,520.5,1014.4,372.6,473.1,333.5,504.1,343.3,507.6,563.9,578.4,511,623.2,977.2,505.8,494.9,349.8,600.8,537.4,663,448
08041041247,CO,El Paso County,041247,1834,275,1335,48,11,47,3,10,105,1276,171,960,27,9,41,0,8,60,62.3,124.8,66.6,133.4,294,459,265,479,269,482,428,562,390,613,129.1,64.5,473.3,276,587.5,409,407.6,253.6
08041041301,CO,El Paso County,041301,1155,108,954,7,4,9,1,12,60,938,76,793,4,4,9,1,12,39,249.6,529.3,261.3,541.8,287.7,507.6,248.6,538.1,251,553.2,385.2,576.3,352.7,617,535.5,255.5,533,262.4,596.7,368.9,551.9,290.9
08041041302,CO,El Paso County,041302,2652,235,2233,13,6,25,0,22,118,2121,171,1822,10,6,20,0,18,74,536.6,952.7,550.4,994.6,579.4,875.7,526.2,909.6,542,931.7,761.8,1049.9,723.1,1081.6,973.6,543.5,905.7,549.2,1065.7,742.4,970.8,602.8
08041041303,CO,El Paso County,041303,2513,213,2046,40,4,58,0,11,141,1776,145,1471,28,2,42,0,10,78,221.2,602.9,235.1,619.8,270.8,706.9,243.8,727.6,260.9,724,480.3,930.8,442.4,975,611.3,228.2,719.5,258.5,952.9,461.3,755.3,307.8
08041041304,CO,El Paso County,041304,2341,273,1815,26,18,36,0,17,156,1761,167,1428,15,15,27,0,15,94,560.4,1435.1,589,1500.6,297.3,630.1,274.1,637.6,274.1,646,443.5,839,408.3,867.7,1467.8,574.7,637.9,281.8,853.3,425.9,936.6,406.7
08041041310,CO,El Paso County,041310,2306,162,1935,22,11,31,0,23,122,1785,109,1544,15,11,25,0,15,66,166.2,424.2,173.1,450.2,436.6,940.4,410.7,960.8,413.8,969.1,574.2,1136.5,528.1,1213.4,437.2,169.6,956.8,420.4,1174.9,551.2,870.6,386.1
08041041311,CO,El Paso County,041311,2430,132,2088,15,10,30,1,18,136,1878,79,1662,12,7,23,1,13,81,427,1071,437,1130,433,1022,407,1048,413,1059,600,1176,553,1221,1100.5,432,1043,417.7,1198.5,576.5,1103.9,467.1
08041041312,CO,El Paso County,041312,2303,118,2015,28,3,47,2,8,82,1799,76,1592,26,1,42,2,7,53,397.8,946.2,432.9,987.6,461.8,987.7,426.7,1012.7,419.7,1045.7,623.6,1089,568.4,1177,966.9,415.4,1015.3,436.1,1133,596,1035.1,475.8
08041041313,CO,El Paso County,041313,2477,216,1982,40,4,90,2,27,116,1758,132,1435,35,4,72,2,17,61,161.1,427.1,173.3,448.1,338,799,307,820,305,832,487.1,952.4,427.7,1019.7,437.6,167.2,817,316.7,986,457.4,756.9,314.2
08041041314,CO,El Paso County,041314,1902,170,1551,22,7,46,5,10,91,1525,100,1294,18,5,36,5,7,60,327.6,929.3,355.8,975.7,321,849,296,864,310,863,469.9,932.6,420.3,994.3,952.5,341.7,858.7,309,963.5,445.1,915.4,357.2
08041041315,CO,El Paso County,041315,2086,131,1713,25,8,36,0,6,167,1448,72,1229,22,3,29,0,6,87,186,542.2,192.8,583.6,290.3,755.4,256.9,781.6,269.9,782.7,482.2,822.3,424.6,885.9,562.9,189.4,773.2,272.4,854.1,453.4,736.2,300.4
08041041316,CO,El Paso County,041316,1685,131,1404,30,2,23,1,9,85,1323,97,1123,16,1,21,1,7,57,267.9,858.5,271.4,908.7,263.2,798.6,247.2,818.7,260.4,820.4,388.8,911,345.5,956.2,883.6,269.7,812.6,256.9,933.6,367.2,867.4,292.1
08041041317,CO,El Paso County,041317,2472,121,2063,38,9,58,0,41,142,1879,78,1625,25,7,41,0,31,72,425,1131,410,1239,446,1066,403,1086,406,1106,635,1180,572,1248,1185,417.5,1086,418.3,1214,603.5,1150.9,471
08041041318,CO,El Paso County,041318,2311,157,1945,23,3,66,0,15,102,1760,101,1517,23,1,54,0,8,56,309.7,969.6,320.5,1022.8,319.4,832.6,295.9,836,299.3,851.3,601.4,1168,529.7,1258.8,996.2,315.1,840,304.9,1213.3,565.6,991.3,382.3
08041041319,CO,El Paso County,041319,2358,213,1878,49,10,61,0,20,127,1757,142,1449,25,8,49,0,9,75,350,928.4,364.8,988.4,336.6,667.3,298.7,688.1,298.8,697.2,530.8,862.3,477.3,919.9,958.4,357.4,684.2,311.4,891.1,504,821.6,379.6
08041041320,CO,El Paso County,041320,2011,125,1731,14,0,33,1,29,78,1546,62,1377,5,0,32,0,18,52,265,920,275,970,277,889,244,903,248,916,410,1088,376,1150,945,270,902.7,256.3,1119,393,976.6,299.3
08041041321,CO,El Paso County,041321,2188,148,1849,32,4,34,1,19,101,1685,94,1454,24,4,24,0,13,72,195.7,633.3,195.7,672,305,1003,277,1021,277,1032,454,1145,386,1241,652.7,195.7,1018.7,286.3,1193,420,963.9,298.6
08041041322,CO,El Paso County,041322,1968,193,1581,22,7,37,1,20,107,1536,123,1294,11,5,23,0,17,63,175.9,814.3,188.5,838.6,216.8,775.9,190.1,794.2,196.8,782.5,288,879.1,266.2,915.9,826.5,182.2,784.2,201.3,897.5,277.1,828.7,217.5
08041041401,CO,El Paso County,041401,3093,570,1981,142,13,130,10,18,229,2150,351,1422,107,13,113,8,12,124,244.3,563.4,273.8,572.3,297.9,529.4,274.5,545,287.5,535.5,512.5,771.8,470.1,812.4,567.9,259,536.7,286.7,792.1,491.3,618.5,337.2
08041041402,CO,El Paso County,041402,3474,595,2228,175,33,174,19,20,230,2610,407,1741,142,28,139,14,12,127,465.7,848.6,476.8,915.7,482.8,685.4,451.4,708.9,468.8,698.1,785,1027,728.8,1074.2,882.1,471.3,697.5,467.6,1050.6,756.9,851.1,551.3
08041041403,CO,El Paso County,041403,2526,357,1676,133,7,158,11,15,169,1878,229,1289,109,3,128,8,13,99,380.6,849.2,379.6,887.2,376.6,693.4,345.8,721.3,358.7,726.2,541.8,958.1,503.9,996,868.2,380.1,713.6,360.4,977.1,522.9,833.1,412.4
08041041404,CO,El Paso County,041404,3183,728,1765,293,14,100,18,24,241,2124,426,1273,196,8,79,12,11,119,370.1,741,398.9,756.8,301.8,499.5,287.2,507.3,298.9,520.9,522.9,706.9,503.4,712.7,748.9,384.5,509.2,296,709.8,513.1,635,383.3
08041041405,CO,El Paso County,041405,2414,490,1511,122,11,104,9,17,150,1720,308,1105,97,7,94,6,15,88,273.1,559.9,289.6,582.7,305,558,296,584,304,584,472,752,441,777,571.3,281.3,575.3,301.7,764.5,456.5,628.2,340.1
08041041406,CO,El Paso County,041406,2954,549,1806,175,13,172,13,27,199,2060,341,1303,129,12,134,10,11,120,452.6,953,471.1,982.6,442.7,744.1,423.8,764.4,420.6,780,694.3,984.9,652.3,1027.2,967.8,461.8,762.8,429,1006,673.3,890.9,508.2
08041041407,CO,El Paso County,041407,2892,474,1875,107,25,121,0,40,250,2087,299,1433,88,16,107,0,20,124,423,859,417,893,383,676,361,699,361,718,630,870,590,911,876,420,697.7,368.3,890.5,610,803.7,452.1
