GEOID20,state,county,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_rin,uss_18_rep_bra,gov_18_dem_mil,gov_18_rep_moo,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_gid,uss_20_rep_col,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
230299563002014,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002015,ME,Washington County,65,0,65,0,0,0,0,0,0,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002016,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002017,ME,Washington County,55,0,55,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,11,17,1,12,10,13,11,21,9,22,17,11,12.5,5.5,21.5,10,17,8.4
230299563002018,ME,Washington County,121,0,118,1,0,0,0,0,2,103,0,101,0,0,0,0,0,2,8,12,1,8,7,9,8,14,6,15,12,8,8.5,4,14.5,7,11.6,6
230299563002019,ME,Washington County,10,1,5,0,3,1,0,0,0,10,1,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002020,ME,Washington County,5,2,2,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002021,ME,Washington County,15,2,9,0,2,0,0,1,1,12,2,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002022,ME,Washington County,249,4,244,0,1,0,0,0,0,200,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002023,ME,Washington County,11,0,11,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002024,ME,Washington County,89,0,86,2,0,0,0,0,1,77,0,74,2,0,0,0,0,1,4,6,0,4,3,4,4,7,3,7,6,4,4,1.5,7,3.5,5.6,2.8
230299563002025,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002026,ME,Washington County,16,0,16,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002027,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002028,ME,Washington County,9,5,4,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,5,7,1,5,4,6,5,9,4,9,7,5,5.5,2.5,9,4.5,7.2,3.8
230299563002029,ME,Washington County,21,0,18,0,2,0,0,0,1,18,0,15,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002030,ME,Washington County,63,1,55,0,0,0,0,0,7,61,1,53,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002031,ME,Washington County,3,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002032,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230299563002033,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230299563002034,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002035,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,3,27,22,29,25,46,21,50,39,25,28,12.5,48,23,38.2,19.2
230299563002036,ME,Washington County,12,6,1,1,0,0,0,0,4,9,5,0,0,0,0,0,0,4,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230299563002037,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,2,1,2,1,1,1,0.5,2,1,1.4,0.8
230299563002038,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002039,ME,Washington County,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,3,25,20,27,23,42,19,46,35,23,26,11.5,44,21,35,17.6
230299563002040,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,1,10,8,11,9,17,7,18,14,9,10.5,4.5,17.5,8,14,6.8
230299563002041,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002042,ME,Washington County,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002043,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002044,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002045,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002046,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,3,4,4,7,3,7,6,4,4,1.5,7,3.5,5.6,2.8
230299563002047,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,1,10,8,11,9,17,8,19,15,9,10.5,4.5,18,8.5,14.4,7
230299563002048,ME,Washington County,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,94,7,66,54,71,61,111,50,121,94,60,68.5,30.5,116,55.5,92.6,46.4
230299563002049,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002050,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,1,3,1,3,2,1,2,0.5,3,1,2.4,0.8
230299563002051,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,2,19,15,20,17,31,14,34,26,17,19.5,8.5,32.5,15.5,26,13
230299563002052,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002053,ME,Washington County,9,0,9,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563002054,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003000,ME,Washington County,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003001,ME,Washington County,4,0,3,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003002,ME,Washington County,65,0,65,0,0,0,0,0,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003003,ME,Washington County,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003004,ME,Washington County,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003005,ME,Washington County,22,0,21,0,0,0,0,0,1,21,0,21,0,0,0,0,0,0,69,86,10,63,51,76,60,116,56,118,86,69,69.5,30.5,117,58,91.8,49.2
230299563003006,ME,Washington County,89,0,88,0,0,1,0,0,0,83,0,82,0,0,1,0,0,0,27,34,4,25,20,30,24,46,22,46,34,27,27.5,12,46,23,36.2,19.4
230299563003007,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003008,ME,Washington County,145,0,144,0,0,0,0,0,1,115,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003009,ME,Washington County,35,0,35,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003010,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003011,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003012,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,4,3,5,4,8,4,8,6,5,4.5,2,8,4,6.2,3.4
230299563003013,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003014,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1,6,5,7,6,11,5,12,8,7,6.5,3,11.5,5.5,8.8,4.8
230299563003015,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003016,ME,Washington County,9,0,8,0,1,0,0,0,0,8,0,8,0,0,0,0,0,0,4,4,1,3,3,4,3,6,3,6,4,4,3.5,2,6,3,4.6,2.8
230299563003017,ME,Washington County,26,0,26,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003018,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003019,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003020,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003021,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003022,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003023,ME,Washington County,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003024,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003025,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230299563003026,ME,Washington County,3,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003027,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003028,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299563003029,ME,Washington County,23,0,22,0,0,0,0,0,1,22,0,21,0,0,0,0,0,1,2,2,0,1,1,2,1,3,1,3,2,2,1.5,0.5,3,1,2.2,1
230299563003030,ME,Washington County,11,0,11,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001000,ME,Washington County,14,0,13,0,0,0,0,0,1,13,0,12,0,0,0,0,0,1,3,7,0,5,3,5,4,7,3,8,7,3,5,1.5,7.5,3.5,6.4,2.6
230299564001001,ME,Washington County,22,0,21,0,0,0,0,0,1,13,0,12,0,0,0,0,0,1,1,2,0,2,1,2,1,3,1,3,2,1,2,0.5,3,1,2.4,0.8
230299564001002,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.6,0
230299564001003,ME,Washington County,12,0,11,0,0,0,0,0,1,12,0,11,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230299564001004,ME,Washington County,17,0,17,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001005,ME,Washington County,20,2,17,0,0,0,0,0,1,20,2,17,0,0,0,0,0,1,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230299564001006,ME,Washington County,16,0,16,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,2,0,1,1,1,1,2,1,2,2,0,1,0.5,2,1,1.6,0.6
230299564001007,ME,Washington County,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230299564001008,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001009,ME,Washington County,10,1,5,0,1,0,0,0,3,10,1,5,0,1,0,0,0,3,3,6,0,4,3,5,4,7,3,8,6,3,4.5,1.5,7.5,3.5,6,2.6
230299564001010,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001011,ME,Washington County,33,1,32,0,0,0,0,0,0,27,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001012,ME,Washington County,4,0,3,0,0,0,0,0,1,3,0,2,0,0,0,0,0,1,2,4,0,3,2,3,2,4,2,5,4,2,3,1,4.5,2,3.8,1.6
230299564001013,ME,Washington County,37,0,34,0,0,0,0,0,3,30,0,28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001014,ME,Washington County,15,0,14,0,0,1,0,0,0,12,0,11,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
230299564001015,ME,Washington County,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,1,2,0,1,1,2,1,2,1,2,2,1,1.5,0.5,2,1,1.8,0.8
230299564001016,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001017,ME,Washington County,21,1,20,0,0,0,0,0,0,19,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001018,ME,Washington County,8,0,6,0,0,0,0,0,2,7,0,5,0,0,0,0,0,2,0,2,0,1,1,1,1,2,1,2,2,0,1,0.5,2,1,1.6,0.6
230299564001019,ME,Washington County,36,0,36,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,7,24,2,16,8,17,11,25,9,25,24,7,16.5,5,25,10,21.4,7.4
230299564001020,ME,Washington County,12,1,11,0,0,0,0,0,0,11,1,10,0,0,0,0,0,0,1,4,0,3,1,3,2,4,1,4,4,1,3,0.5,4,1.5,3.6,1
230299564001021,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001022,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,1,2,2,0,1,0.5,2,1,1.6,0.6
230299564001023,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0.4
230299564001024,ME,Washington County,40,0,39,0,0,0,0,0,1,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001025,ME,Washington County,7,0,7,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001026,ME,Washington County,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,4,0,3,1,3,2,4,1,4,4,1,3,0.5,4,1.5,3.6,1
230299564001027,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001028,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001029,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,2,1,3,1,3,3,1,2,0.5,3,1,2.6,0.8
230299564001030,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,1,3,2,4,2,5,4,1,3,0.5,4.5,2,3.8,1.2
230299564001031,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,7,4,8,5,11,4,12,11,3,7.5,2.5,11.5,4.5,9.8,3.4
230299564001032,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,4,2,4,3,7,2,7,6,2,4,1.5,7,2.5,5.6,2
230299564001033,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,1,3,2,4,1,4,4,1,3,0.5,4,1.5,3.6,1
230299564001034,ME,Washington County,9,0,7,2,0,0,0,0,0,3,0,1,2,0,0,0,0,0,2,7,1,4,2,5,3,7,2,7,7,2,4.5,1.5,7,2.5,6,2
230299564001035,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001036,ME,Washington County,12,0,11,0,0,0,0,0,1,7,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001037,ME,Washington County,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,7,1,4,2,5,3,7,2,7,7,2,4.5,1.5,7,2.5,6,2
230299564001038,ME,Washington County,7,0,6,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,2,8,1,6,3,6,4,9,3,9,8,2,6,2,9,3.5,7.6,2.6
230299564001039,ME,Washington County,17,0,17,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0.4
230299564001040,ME,Washington County,14,1,13,0,0,0,0,0,0,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001041,ME,Washington County,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001042,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,1,10,5,10,7,15,5,16,15,4,10,3,15.5,6,13.2,4.4
230299564001043,ME,Washington County,10,0,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001044,ME,Washington County,22,1,21,0,0,0,0,0,0,17,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001045,ME,Washington County,12,0,12,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001046,ME,Washington County,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,2,0,2,1,2,1,2,1,3,2,1,2,0.5,2.5,1,2.2,0.8
230299564001047,ME,Washington County,10,0,9,0,1,0,0,0,0,9,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001048,ME,Washington County,14,0,14,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001049,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.6,0
230299564001050,ME,Washington County,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001051,ME,Washington County,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,5,0,3,2,4,2,5,2,6,5,1,3.5,1,5.5,2,4.6,1.4
230299564001052,ME,Washington County,29,0,28,0,1,0,0,0,0,29,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001053,ME,Washington County,6,1,5,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001054,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001055,ME,Washington County,17,4,11,0,2,0,0,0,0,16,3,11,0,2,0,0,0,0,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230299564001056,ME,Washington County,14,0,14,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230299564001057,ME,Washington County,25,1,21,0,0,0,0,0,3,23,1,20,0,0,0,0,0,2,39,88,6,60,41,65,56,95,40,109,88,39,62.5,23.5,102,48,83.4,36.4
230299564001058,ME,Washington County,71,2,69,0,0,0,0,0,0,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001059,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,1,11,7,11,10,17,7,19,15,7,11,4,18,8.5,14.6,6.4
230299564001060,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001061,ME,Washington County,10,0,9,0,1,0,0,0,0,9,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001062,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,1,8,5,9,7,13,5,15,12,5,8.5,3,14,6,11.4,4.6
230299564001063,ME,Washington County,10,0,10,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.6,0
230299564001064,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001065,ME,Washington County,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,19,1,13,9,14,12,20,9,23,19,8,13.5,5,21.5,10.5,17.8,7.8
230299564001066,ME,Washington County,13,0,10,1,0,2,0,0,0,11,0,8,1,0,2,0,0,0,2,4,0,3,2,3,2,4,2,5,4,2,3,1,4.5,2,3.8,1.6
230299564001067,ME,Washington County,9,1,8,0,0,0,0,0,0,8,1,7,0,0,0,0,0,0,4,10,1,7,4,7,6,10,4,12,10,4,7,2.5,11,5,9.2,3.8
230299564001068,ME,Washington County,23,0,23,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230299564001069,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.2,0
230299564001070,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,2,2,4,2,4,3,1,2,1,4,2,3,1.4
230299564001071,ME,Washington County,15,0,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0.5,1,0.2
230299564001072,ME,Washington County,7,2,5,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001073,ME,Washington County,54,2,48,0,0,0,0,0,4,49,2,43,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001074,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,5,3,5,4,7,3,9,7,3,5,2,8,3.5,6.6,2.8
230299564001075,ME,Washington County,3,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001076,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,2,1,3,1,3,3,1,2,0.5,3,1,2.6,0.8
230299564001077,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001078,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001079,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
230299564001080,ME,Washington County,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,1,2,2,0,1,0.5,2,1,1.6,0.6
230299564001081,ME,Washington County,33,0,33,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,4,13,1,9,4,9,6,13,5,14,13,4,9,2.5,13.5,5.5,11.6,4
