GEOID20,state,county,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_16_dem_sch,uss_16_rep_car,uss_18_dem_hir,uss_18_rep_cur,gov_18_dem_ige,gov_18_rep_tup,pre_20_dem_bid,pre_20_rep_tru,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
150030067045000,HI,Honolulu County,98,13,3,2,0,47,1,0,32,81,7,2,2,0,40,1,0,29,0.5,0.3,0.6,0.2,0.5,0.2,0.5,0.2,0.7,0.4,0.2,0.6,0.2,0.5,0.4,0.7,0.3,0.6
150030067045001,HI,Honolulu County,80,11,8,5,1,40,3,1,11,52,1,7,2,1,39,0,1,1,0.1,0.1,0.1,0,0.1,0,0.1,0,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0,0.1
150030067045002,HI,Honolulu County,345,17,26,0,0,228,16,0,58,285,13,26,0,0,196,16,0,34,182.3,96.5,208.4,69.1,186.7,83.1,188.9,77.9,257.7,131.5,82.8,195.4,80.5,187.8,131.5,257.7,91.6,204.8
150030067045003,HI,Honolulu County,92,9,5,2,0,57,3,0,16,72,7,5,0,0,48,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030067045004,HI,Honolulu County,50,11,3,0,0,19,3,1,13,37,10,3,0,0,12,2,0,10,4.8,2.5,5.5,1.8,4.9,2.2,5,2,6.8,3.5,2.1,5.2,2.1,5,3.5,6.8,2.4,5.4
150030067045005,HI,Honolulu County,113,3,5,0,0,92,0,0,13,94,3,5,0,0,78,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030067045006,HI,Honolulu County,140,8,9,0,0,76,15,0,32,119,7,9,0,0,65,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030067045007,HI,Honolulu County,132,6,6,0,0,98,3,0,19,113,2,3,0,0,88,3,0,17,14.3,7.6,16.3,5.4,14.6,6.5,14.8,6.1,20.2,10.3,6.5,15.3,6.3,14.7,10.3,20.2,7.2,16
150030067045008,HI,Honolulu County,167,10,10,0,0,120,5,0,22,142,9,8,0,0,106,5,0,14,20.4,10.8,23.3,7.7,20.9,9.3,21.1,8.7,28.8,14.7,9.2,21.9,9,21,14.7,28.8,10.2,22.9
150030067045009,HI,Honolulu County,261,8,11,0,0,219,3,1,19,232,7,9,0,0,197,0,1,18,25.9,13.7,29.6,9.8,26.5,11.8,26.8,11.1,36.6,18.7,11.8,27.8,11.4,26.6,18.7,36.6,13,29.1
150030067045010,HI,Honolulu County,180,8,6,3,0,138,4,0,21,152,5,6,3,0,123,4,0,11,14.2,7.5,16.2,5.4,14.5,6.5,14.7,6.1,20,10.2,6.4,15.2,6.3,14.6,10.2,20,7.1,15.9
150030067045011,HI,Honolulu County,189,6,18,0,1,132,7,0,25,149,4,10,0,1,109,7,0,18,1.1,0.6,1.3,0.4,1.1,0.5,1.2,0.5,1.6,0.8,0.5,1.2,0.5,1.1,0.8,1.6,0.6,1.3
150030067045012,HI,Honolulu County,60,1,6,0,0,36,6,1,10,53,0,6,0,0,34,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030067045013,HI,Honolulu County,34,4,2,1,0,18,0,4,5,23,1,2,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030067045014,HI,Honolulu County,55,11,0,0,0,30,2,1,11,47,8,0,0,0,30,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030067045015,HI,Honolulu County,75,4,4,0,0,35,0,0,32,68,2,4,0,0,34,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030067045016,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3,24.5,52.9,17.5,47.4,21.1,48,19.8,65.4,33.4,21,49.6,20.5,47.7,33.4,65.4,23.3,52
150030067045017,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030067045018,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9,76.7,165.6,54.9,148.3,66.1,150.2,61.9,204.8,104.5,65.8,155.2,64,149.2,104.5,204.8,72.8,162.8
150030067045019,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068061000,HI,Honolulu County,71,2,4,0,0,56,2,0,7,65,2,4,0,0,51,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068061001,HI,Honolulu County,84,8,0,0,1,59,0,0,16,74,8,0,0,1,51,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068061002,HI,Honolulu County,62,3,3,0,0,42,0,0,14,46,2,0,0,0,41,0,0,3,43.3,23.4,52,15.2,44.3,17.9,41,19.4,59.3,34.6,19.3,47.6,18.6,42.6,34.6,59.3,22.1,48
150030068061003,HI,Honolulu County,124,5,3,0,0,90,6,0,20,100,4,0,0,0,78,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068061004,HI,Honolulu County,146,7,5,5,0,90,9,0,30,112,2,5,5,0,80,3,0,17,8,4.3,9.6,2.8,8.2,3.3,7.6,3.6,11,6.4,3.5,8.8,3.5,7.9,6.4,11,4.1,8.9
150030068061005,HI,Honolulu County,61,1,3,0,0,51,1,0,5,49,0,0,0,0,43,1,0,5,8.8,4.8,10.6,3.1,9,3.6,8.4,4,12.1,7.1,4,9.7,3.8,8.7,7.1,12.1,4.5,9.8
150030068061006,HI,Honolulu County,92,1,0,0,0,74,0,1,16,80,0,0,0,0,64,0,0,16,34.5,18.6,41.4,12.1,35.3,14.3,32.7,15.5,47.2,27.6,15.4,38,14.9,34,27.6,47.2,17.6,38.2
150030068061007,HI,Honolulu County,121,2,7,0,0,95,2,0,15,97,1,6,0,0,83,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068061008,HI,Honolulu County,100,2,0,0,0,84,1,0,13,86,2,0,0,0,74,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068062000,HI,Honolulu County,137,6,16,0,0,98,3,0,14,124,6,16,0,0,90,3,0,9,17.6,9.5,21.2,6.2,18,7.3,16.7,7.9,24.2,14.1,7.8,19.4,7.6,17.4,14.1,24.2,9,19.5
150030068062001,HI,Honolulu County,138,11,0,0,0,101,0,0,26,115,10,0,0,0,85,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068062002,HI,Honolulu County,143,4,0,0,0,99,4,0,36,125,1,0,0,0,96,4,0,24,322.1,174,387.3,112.9,329.6,133.3,305.6,144.6,441.4,257.8,143.4,354.7,138.9,317.6,257.8,441.4,164.5,357.2
150030068062003,HI,Honolulu County,57,4,2,0,0,42,1,0,8,44,0,0,0,0,38,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068062004,HI,Honolulu County,422,18,14,1,0,331,21,1,36,357,12,14,1,0,298,9,0,23,16,8.7,19.3,5.6,16.4,6.6,15.2,7.2,22,12.8,7.1,17.6,6.9,15.8,12.8,22,8.2,17.8
150030068101000,HI,Honolulu County,80,12,30,30,0,3,0,0,5,39,11,14,10,0,1,0,0,3,5.7,3.2,6.7,2.2,5,2.6,4.7,2.8,7.6,5,2.7,6.2,2.7,4.8,5,7.6,3.2,5.9
150030068101001,HI,Honolulu County,209,24,115,23,0,7,10,0,30,119,15,67,17,0,6,4,0,10,25.9,14.6,30.3,10,22.7,12,21.4,12.6,34.6,22.9,12.3,28.1,12.3,22,22.9,34.6,14.4,27
150030068101002,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,5.8,12.2,4,9.1,4.8,8.6,5,13.9,9.2,4.9,11.3,4.9,8.8,9.2,13.9,5.8,10.8
150030068101003,HI,Honolulu County,117,20,62,5,0,9,7,0,14,75,5,44,5,0,7,6,0,8,6.8,3.8,8,2.6,6,3.1,5.6,3.3,9.1,6,3.2,7.4,3.2,5.8,6,9.1,3.8,7.1
150030068101004,HI,Honolulu County,298,33,130,40,1,51,17,0,26,186,28,76,22,1,36,14,0,9,147.1,82.7,172.6,56.5,130.3,67.7,122.6,71.3,196.9,129.6,69.6,159.8,69.5,126.4,129.6,196.9,81.6,153.9
150030068101005,HI,Honolulu County,42,3,34,0,0,1,1,0,3,19,3,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068101006,HI,Honolulu County,22,8,7,0,0,1,3,0,3,13,5,6,0,0,1,0,0,1,0.6,0.4,0.8,0.2,0.6,0.3,0.5,0.3,0.9,0.6,0.3,0.7,0.3,0.6,0.6,0.9,0.4,0.7
150030068101007,HI,Honolulu County,93,11,48,3,1,9,5,0,16,56,6,29,3,1,9,0,0,8,12.4,7,14.5,4.8,10.9,5.7,10.2,6,16.5,10.9,5.9,13.4,5.8,10.6,10.9,16.5,6.9,12.9
150030068101008,HI,Honolulu County,88,30,34,5,0,1,5,0,13,52,15,24,5,0,1,5,0,2,1.2,0.7,1.5,0.5,1.1,0.6,1,0.6,1.7,1.1,0.6,1.4,0.6,1,1.1,1.7,0.7,1.3
150030068101009,HI,Honolulu County,81,23,24,6,2,6,12,0,8,57,14,15,3,2,6,12,0,5,6.8,3.8,7.9,2.6,6,3.1,5.6,3.3,9.1,6,3.2,7.3,3.2,5.8,6,9.1,3.8,7.1
150030068101010,HI,Honolulu County,65,18,22,7,1,5,3,0,9,43,11,16,1,1,5,3,0,6,5.5,3.1,6.4,2.1,4.8,2.5,4.6,2.7,7.4,4.9,2.6,6,2.6,4.7,4.9,7.4,3.1,5.7
150030068101011,HI,Honolulu County,110,32,36,8,0,2,13,0,19,58,16,18,4,0,0,7,0,13,4.6,2.6,5.3,1.8,4,2.1,3.8,2.2,6.1,4,2.2,4.9,2.2,3.9,4,6.1,2.5,4.8
150030068101012,HI,Honolulu County,82,9,35,25,0,0,6,0,7,43,2,18,18,0,0,4,0,1,54.4,30.6,63.8,21,47.8,25.2,45,26.4,72.7,48.1,25.8,59.1,25.8,46.4,48.1,72.7,30.3,56.7
150030068101013,HI,Honolulu County,115,32,49,8,1,4,13,0,8,59,16,22,8,1,4,4,0,4,9.9,5.6,11.6,3.8,8.7,4.6,8.2,4.8,13.2,8.7,4.7,10.8,4.7,8.4,8.7,13.2,5.5,10.3
150030068101014,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.8,1.6,0.5,1.2,0.6,1.1,0.7,1.8,1.2,0.7,1.5,0.6,1.1,1.2,1.8,0.8,1.4
150030068101015,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,9.9,20.5,6.8,15.4,8.1,14.5,8.5,23.4,15.5,8.3,19,8.3,14.9,15.5,23.4,9.8,18.3
150030068101016,HI,Honolulu County,17,3,0,2,0,0,0,0,12,5,2,0,2,0,0,0,0,1,7.8,4.4,9.1,3,6.8,3.6,6.4,3.8,10.4,6.9,3.7,8.4,3.7,6.6,6.9,10.4,4.3,8.1
150030068101017,HI,Honolulu County,29,13,3,0,0,6,0,0,7,10,3,0,0,0,2,0,0,5,18.6,10.5,21.8,7.2,16.4,8.6,15.4,9.1,24.9,16.5,8.8,20.2,8.8,15.9,16.5,24.9,10.4,19.4
150030068101018,HI,Honolulu County,194,37,82,41,0,19,8,0,7,130,17,53,29,0,19,7,0,5,1.6,0.9,1.9,0.6,1.4,0.8,1.3,0.8,2.2,1.4,0.8,1.8,0.8,1.4,1.4,2.2,0.9,1.7
150030068101019,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.6,1.2,0.4,0.9,0.5,0.9,0.5,1.4,0.9,0.5,1.1,0.5,0.9,0.9,1.4,0.6,1.1
150030068102000,HI,Honolulu County,49,17,17,5,0,0,0,0,10,29,5,13,5,0,0,0,0,6,2.2,1.2,2.6,0.8,1.9,1,1.8,1.1,2.9,1.9,1,2.4,1,1.9,1.9,2.9,1.2,2.3
150030068102001,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068102002,HI,Honolulu County,56,21,13,14,0,5,2,0,1,34,16,9,8,0,0,0,0,1,3.5,2,4.1,1.3,3.1,1.6,2.9,1.7,4.7,3.1,1.6,3.8,1.6,3,3.1,4.7,1.9,3.7
150030068102003,HI,Honolulu County,254,49,92,31,0,22,26,0,34,151,27,56,25,0,17,14,0,12,13.2,7.4,15.5,5.1,11.6,6.1,10.9,6.4,17.7,11.7,6.2,14.3,6.2,11.2,11.7,17.7,7.3,13.8
150030068102004,HI,Honolulu County,118,31,38,28,0,2,1,2,16,69,16,25,14,0,2,1,2,9,164.9,92.9,193.3,63.6,145,76.3,136.6,80.2,220.6,145.9,78.2,179.1,78.2,140.8,145.9,220.6,91.8,172.1
150030068102005,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.2,2.6,0.8,1.9,1,1.8,1.1,2.9,1.9,1,2.4,1,1.9,1.9,2.9,1.2,2.3
150030068102006,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.8,5.9,1.9,4.4,2.3,4.2,2.4,6.7,4.4,2.3,5.4,2.3,4.3,4.4,6.7,2.8,5.2
150030068102007,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,2.4,4.9,1.6,3.7,1.9,3.5,2,5.6,3.7,2,4.6,2,3.6,3.7,5.6,2.3,4.4
150030068102008,HI,Honolulu County,255,57,98,38,1,32,7,0,22,174,37,70,25,1,23,5,0,13,31.3,17.6,36.6,12.1,27.5,14.5,25.9,15.2,41.8,27.7,14.9,34,14.8,26.7,27.7,41.8,17.4,32.6
150030068111000,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.3,0.2,0.1,0.2,0.1,0.2,0.2,0.3,0.1,0.2
150030068111001,HI,Honolulu County,231,39,107,50,0,21,5,1,8,144,26,61,31,0,15,4,1,6,116.6,65.7,136.7,45,102.5,53.9,96.6,56.7,156,103.2,55.4,126.6,55.3,99.6,103.2,156,64.9,121.7
150030068111002,HI,Honolulu County,96,17,52,13,0,2,1,0,11,48,6,29,7,0,2,0,0,4,9.3,5.2,10.8,3.6,8.1,4.3,7.7,4.5,12.4,8.2,4.4,10.1,4.4,7.9,8.2,12.4,5.2,9.7
150030068111003,HI,Honolulu County,36,10,5,10,0,6,0,1,4,24,5,1,7,0,6,0,1,4,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1
150030068111004,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068111005,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0,0.1,0.1,0.1,0.1,0.2,0.1,0,0.2,0.1,0.1,0.1,0.2,0.1,0.1
150030068111006,HI,Honolulu County,403,68,202,56,5,33,25,0,14,207,30,101,29,5,21,12,0,9,35.8,20.1,41.9,13.8,31.4,16.5,29.6,17.4,47.8,31.6,17,38.8,17,30.5,31.6,47.8,19.9,37.3
150030068111007,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,5.2,10.9,3.5,8.3,4.2,7.8,4.5,12.4,8.1,4.3,10.1,4.3,8.1,8.1,12.4,5.1,9.7
150030068111008,HI,Honolulu County,171,54,46,25,1,23,8,0,14,93,35,23,11,0,16,0,0,8,15.1,8.5,17.7,5.8,13.3,7,12.5,7.4,20.2,13.4,7.2,16.4,7.2,12.9,13.4,20.2,8.4,15.8
150030068111009,HI,Honolulu County,80,26,18,17,0,1,6,2,10,29,10,8,3,0,0,0,2,6,4.8,2.7,5.7,1.9,4.2,2.2,4,2.3,6.5,4.3,2.3,5.2,2.2,4.1,4.3,6.5,2.7,5
150030068111010,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,9.9,20.5,6.8,15.4,8.1,14.5,8.5,23.4,15.5,8.3,19,8.3,14.9,15.5,23.4,9.8,18.3
150030068111011,HI,Honolulu County,30,9,2,5,0,2,4,0,8,16,5,0,5,0,0,4,0,2,0.9,0.5,1.1,0.4,0.8,0.4,0.8,0.4,1.2,0.8,0.4,1,0.4,0.8,0.8,1.2,0.5,1
150030068111012,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.4,0.1,0.3,0.1,0.3,0.2,0.4,0.3,0.2,0.3,0.2,0.3,0.3,0.4,0.2,0.3
150030068121000,HI,Honolulu County,150,6,0,4,0,111,0,0,29,127,3,0,4,0,101,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068121001,HI,Honolulu County,1080,25,80,11,0,739,43,0,182,917,22,75,11,0,652,28,0,129,5.2,2.7,6.2,1.9,1.5,0.5,1.4,0.5,1.8,0.8,2.3,5.7,0.5,1.4,0.8,1.8,1.3,3.2
150030068121002,HI,Honolulu County,85,12,8,2,0,47,2,0,14,65,9,8,0,0,40,0,0,8,22.8,11.9,27.2,8.3,26.3,11.1,24.9,11.6,36.4,19.9,10.1,25,11.3,25.6,19.9,36.4,12.6,27.5
150030068121003,HI,Honolulu County,48,11,0,0,0,28,5,0,4,39,4,0,0,0,28,5,0,2,17.7,9.2,21,6.4,20.3,8.6,19.3,9,28.2,15.4,7.8,19.4,8.8,19.8,15.4,28.2,9.7,21.3
150030068121004,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,63,143.9,43.8,139.2,59,131.9,61.5,192.7,105.3,53.4,132.4,60.2,135.6,105.3,192.7,66.5,145.7
150030068121005,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4,22.6,51.6,15.7,27.4,11,26.2,11.4,36.9,19.1,19.1,47.5,11.2,26.8,19.1,36.9,16,37.1
150030068121006,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.8,125.3,286.3,87.1,67.2,23.3,65.7,23.4,83.4,35.4,106.2,263.6,23.4,66.4,35.4,83.4,58.9,148.7
150030068121007,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068131000,HI,Honolulu County,2275,87,212,15,0,1553,68,0,340,1946,69,203,15,0,1346,55,0,258,128.3,66.8,152.6,46.4,147.5,62.6,139.9,65.2,204.4,111.7,56.6,140.4,63.9,143.7,111.7,204.4,70.5,154.5
150030068132000,HI,Honolulu County,227,9,8,7,0,182,6,1,14,212,9,8,7,0,176,5,1,6,144.4,75.2,171.7,52.2,166,70.4,157.4,73.4,229.9,125.7,63.7,158.1,71.9,161.7,125.7,229.9,79.4,173.9
150030068133000,HI,Honolulu County,1055,52,108,22,0,596,96,0,181,879,31,104,22,0,524,69,0,129,84.9,45.9,102.1,29.8,86.9,35.1,80.6,38.1,116.4,68,37.9,93.5,36.6,83.8,68,116.4,43.4,94.2
150030068134000,HI,Honolulu County,149,13,4,0,0,114,3,0,15,135,13,4,0,0,106,3,0,9,50.1,26.1,59.6,18.1,57.6,24.4,54.6,25.5,79.8,43.6,22.1,54.9,25,56.1,43.6,79.8,27.5,60.3
150030068134001,HI,Honolulu County,665,37,52,5,0,422,19,1,129,590,32,50,5,0,389,14,1,99,212.9,114.1,255.4,75.1,224.1,91.8,209,98.5,302.7,173.8,94.6,234.2,95.2,216.6,173.8,302.7,110.7,240.8
150030068134002,HI,Honolulu County,79,12,10,0,0,37,0,6,14,66,6,9,0,0,31,0,6,14,637.4,331.8,757.9,230.4,732.9,311,695,323.9,1015.1,554.8,281.1,697.6,317.4,714,554.8,1015.1,350.4,767.7
150030068134003,HI,Honolulu County,128,10,5,0,0,98,4,2,9,111,7,4,0,0,88,4,2,6,14,7.3,16.6,5.1,16.1,6.8,15.3,7.1,22.3,12.2,6.2,15.3,6.9,15.7,12.2,22.3,7.7,16.9
150030068134004,HI,Honolulu County,102,11,3,0,0,78,4,0,6,85,5,2,0,0,70,4,0,4,2.2,1.2,2.6,0.8,2.5,1.1,2.4,1.1,3.5,1.9,1,2.4,1.1,2.5,1.9,3.5,1.2,2.6
150030068141000,HI,Honolulu County,707,33,31,13,0,419,89,4,118,534,21,29,13,0,345,51,4,71,35.4,18.4,42.1,12.8,40.7,17.3,38.6,18,56.3,30.8,15.6,38.8,17.6,39.7,30.8,56.3,19.5,42.6
150030068141001,HI,Honolulu County,434,47,20,6,4,267,30,1,59,344,27,20,6,4,216,24,1,46,81.1,42.2,96.4,29.3,93.2,39.5,88.4,41.2,129.1,70.6,35.8,88.8,40.4,90.8,70.6,129.1,44.6,97.6
150030068142000,HI,Honolulu County,522,37,15,2,0,299,114,2,53,387,23,13,2,0,247,69,2,31,307.3,159.9,365.4,111.1,353.3,149.9,335,156.1,489.4,267.4,135.5,336.4,153,344.1,267.4,489.4,168.9,370.1
150030068142001,HI,Honolulu County,779,38,81,9,0,483,40,1,127,643,31,69,8,0,420,32,1,82,36.8,19.2,43.8,13.3,42.4,18,40.2,18.7,58.7,32.1,16.2,40.3,18.4,41.3,32.1,58.7,20.3,44.4
150030068151000,HI,Honolulu County,1521,158,126,25,1,761,182,5,263,1214,103,123,25,1,651,133,5,173,62.6,32.6,74.5,22.6,72,30.6,68.3,31.8,99.8,54.5,27.6,68.6,31.2,70.2,54.5,99.8,34.4,75.4
150030068152000,HI,Honolulu County,644,59,52,18,0,369,42,6,98,512,39,43,17,0,307,32,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068161000,HI,Honolulu County,333,23,6,6,0,228,6,2,62,264,16,6,6,0,176,6,2,52,68.9,37.2,82.9,24.1,70.5,28.5,65.4,30.9,94.4,55.1,30.7,75.9,29.7,68,55.1,94.4,35.2,76.4
150030068161001,HI,Honolulu County,314,18,8,6,0,226,16,0,40,258,15,7,6,0,195,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068161002,HI,Honolulu County,366,20,13,0,0,271,30,0,32,302,15,13,0,0,227,23,0,24,0.8,0.4,1,0.3,0.8,0.3,0.8,0.4,1.1,0.6,0.3,0.9,0.3,0.8,0.6,1.1,0.4,0.9
150030068161003,HI,Honolulu County,594,29,19,7,1,320,108,0,110,451,19,19,7,1,261,79,0,65,69.7,37.7,83.8,24.4,71.3,28.8,66.1,31.3,95.5,55.8,31,76.8,30,68.7,55.8,95.5,35.6,77.3
150030068161004,HI,Honolulu County,636,23,39,4,0,505,19,0,46,521,12,38,4,0,413,13,0,41,34.5,18.6,41.4,12.1,35.3,14.3,32.7,15.5,47.2,27.6,15.4,38,14.9,34,27.6,47.2,17.6,38.2
150030068161005,HI,Honolulu County,168,25,15,0,0,102,2,0,24,136,19,15,0,0,84,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068171000,HI,Honolulu County,143,2,12,0,0,86,14,0,29,125,1,12,0,0,73,14,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068171001,HI,Honolulu County,432,24,19,5,0,212,112,0,60,345,21,19,5,0,179,81,0,40,1.6,0.9,1.9,0.6,1.6,0.7,1.5,0.7,2.2,1.3,0.8,1.8,0.7,1.6,1.3,2.2,0.8,1.8
150030068171002,HI,Honolulu County,219,17,2,2,0,139,21,0,38,161,9,2,2,0,116,13,0,19,32.9,17.7,39.5,11.5,33.6,13.6,31.2,14.7,45,26.3,14.6,36.2,14.1,32.4,26.3,45,16.8,36.4
150030068171003,HI,Honolulu County,323,18,20,0,0,191,44,0,50,264,10,17,0,0,155,40,0,42,209.2,113,251.5,73.3,214,86.5,198.4,93.9,286.6,167.3,93.2,230.3,90.2,206.2,167.3,286.6,106.8,231.9
150030068171004,HI,Honolulu County,141,3,4,3,0,81,13,0,37,117,3,4,3,0,63,12,0,32,28.8,15.6,34.7,10.1,29.5,11.9,27.4,12.9,39.5,23.1,12.8,31.8,12.4,28.4,23.1,39.5,14.7,32
150030068171005,HI,Honolulu County,503,10,26,6,0,332,35,2,92,396,3,26,6,0,257,26,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068171006,HI,Honolulu County,96,6,5,0,0,63,3,0,19,76,1,5,0,0,54,2,0,14,321.6,173.8,386.7,112.7,329,133.1,305.1,144.3,440.7,257.3,143.2,354.1,138.7,317,257.3,440.7,164.2,356.6
150030068172000,HI,Honolulu County,139,5,2,2,0,103,4,0,23,123,4,2,2,0,92,2,0,21,50.5,27.3,60.7,17.7,51.6,20.9,47.9,22.7,69.2,40.4,22.5,55.6,21.8,49.8,40.4,69.2,25.8,56
150030068172001,HI,Honolulu County,254,11,9,0,0,203,11,3,17,207,6,9,0,0,170,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068172002,HI,Honolulu County,365,17,9,1,0,303,7,0,28,308,11,9,1,0,263,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068172003,HI,Honolulu County,383,17,11,0,0,298,24,1,32,326,13,10,0,0,255,20,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068172004,HI,Honolulu County,375,7,19,2,0,247,46,4,50,274,2,19,2,0,193,27,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068173000,HI,Honolulu County,137,12,7,0,0,96,3,0,19,107,11,7,0,0,78,2,0,9,44.1,23.8,53,15.4,45.1,18.2,41.8,19.8,60.4,35.3,19.6,48.5,19,43.5,35.3,60.4,22.5,48.9
150030068173001,HI,Honolulu County,83,0,2,0,0,56,11,0,14,63,0,2,0,0,46,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068173002,HI,Honolulu County,167,14,9,10,1,113,6,0,14,143,8,9,10,1,101,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068173003,HI,Honolulu County,288,4,12,2,0,176,32,0,62,217,4,8,2,0,151,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068173004,HI,Honolulu County,293,19,18,0,2,169,56,0,29,214,10,17,0,2,141,26,0,18,4.6,2.6,5.4,1.8,4.1,2.1,3.8,2.2,6.2,4.1,2.2,5,2.2,3.9,4.1,6.2,2.6,4.8
150030068173005,HI,Honolulu County,272,24,14,0,0,173,32,0,29,219,14,14,0,0,143,28,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
