GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_rep_jam,uss_18_dem_sta,gov_18_rep_sch,gov_18_dem_whi,atg_18_rep_leo,atg_18_dem_nes,sos_18_rep_lan,sos_18_dem_ben,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_jam,uss_20_dem_pet,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
26025025045,MI,Calhoun County,025045,1055,26,982,4,9,2,0,3,29,834,14,780,4,9,2,0,3,22,125.7,386,300,152,292,150,296,123,285,150,449,146,428,161,386,125.7,293.2,143.8,438.5,153.5,348,144
26025025046,MI,Calhoun County,025046,1977,47,1834,10,10,11,0,1,64,1596,31,1498,9,6,5,0,0,47,304,795,677,325,672,317,690,262,660,310,902,352,882,358,795,304,674.8,303.5,892,355,754,318.3
26025025047,MI,Calhoun County,025047,1682,32,1542,11,10,15,2,3,67,1396,22,1295,10,8,8,1,3,49,324,676,598.7,358,587.1,361,612,298.6,571.3,357.4,797,423.8,780.5,421.4,676,324,592.3,343.8,788.7,422.6,660.4,363.5
26025025048,MI,Calhoun County,025048,2205,67,2049,19,6,3,1,6,54,1746,48,1634,14,6,2,1,6,35,309.5,654.6,607.4,292,585.7,312.7,603.5,242.7,578.8,309.8,817.4,392.6,805.6,387.7,654.6,309.5,593.8,289.3,811.5,390.2,664.7,321
26025025049,MI,Calhoun County,025049,3408,142,3013,38,11,13,0,13,178,2669,81,2425,28,11,7,0,7,110,778.4,865.1,711.1,762.9,650.6,813.1,694.2,698.1,645.5,777.9,985.5,1001.1,1010.6,967.7,865.1,778.4,675.3,763,998,984.4,794.6,828.4
26025025050,MI,Calhoun County,025050,3414,155,3046,44,12,33,0,17,107,2743,124,2466,36,12,27,0,14,64,706.3,812.7,775.4,802.6,747.9,806,785.1,696.7,750.4,784.6,917,990.2,948,953.1,812.7,706.3,764.7,772.5,932.5,971.7,819.5,819.9
26025025051,MI,Calhoun County,025051,3167,140,2842,21,16,35,0,7,106,2519,80,2303,18,13,27,0,6,72,648.2,1115.6,960.1,622.5,910.8,644.1,962.2,516.5,934.3,609.8,1204,823,1230.8,784.5,1115.6,648.2,941.8,598.2,1217.4,803.8,1045.4,664.1
26025025053,MI,Calhoun County,025053,2781,65,2501,47,12,49,0,11,96,2210,43,2018,30,4,33,0,9,73,420,1032,817.3,411,804.9,412,824,358.4,784.7,421.6,1144,476.2,1111.5,489.6,1032,420,807.7,400.8,1127.8,482.9,931.2,427
26025025054,MI,Calhoun County,025054,3093,95,2753,65,8,16,0,4,152,2433,64,2214,44,2,12,0,3,94,587.1,1144.6,845.8,513.6,827.7,495,856.6,416.4,813.7,516.8,1252.2,606.5,1221.4,586.5,1144.6,587.1,835.9,485.4,1236.8,596.5,994.6,531.7
26025025055,MI,Calhoun County,025055,1415,69,1067,169,14,18,0,1,77,1117,52,857,128,10,16,0,0,54,495.2,617.3,469,424.4,418.6,472.9,455.5,397.3,415.7,463.2,649.3,603.7,645.4,581.4,617.3,495.2,439.7,439.5,647.3,592.6,524.4,491.2
26025025056,MI,Calhoun County,025056,4282,183,3524,298,22,28,0,18,209,3377,121,2843,245,19,24,0,10,115,531,976,777.2,494.1,745.4,520.4,751.9,437.8,740.9,498.6,1003.2,537.6,1005,516.8,976,531,753.9,487.7,1004.1,527.2,857.1,505.2
26025025057,MI,Calhoun County,025057,1809,72,1535,97,10,2,0,6,87,1314,34,1176,41,5,2,0,0,56,254.4,467.1,333.8,259.4,349.4,228.9,358.3,196.6,346.5,225.9,575.8,263.5,529.6,281.5,467.1,254.4,347,227.7,552.7,272.5,422.9,244.3
26025025058,MI,Calhoun County,025058,2489,152,1840,200,8,85,0,6,198,1916,102,1505,143,6,59,0,4,97,347.2,452.1,383.3,350.8,363.6,357.7,380.4,316.3,326.2,373.5,545,431.6,539,410,452.1,347.2,363.4,349.6,542,420.8,427.1,369.6
26025025059,MI,Calhoun County,025059,2803,171,1657,353,13,402,2,9,196,2074,119,1311,244,8,280,1,4,107,327,315.8,241.6,260.8,222.6,269.8,231.6,250.7,206.5,280.8,425,465,405,446,315.8,327,225.6,265.5,415,455.5,292.6,328.6
26025025060,MI,Calhoun County,025060,1520,23,1428,10,1,5,0,4,49,1249,16,1184,8,0,5,0,3,33,221,483,367,250,361,250,394,186,379,225,581,258,561,250,483,221,375.2,227.8,571,254,446.6,234.3
26027001001,MI,Cass County,001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21.9,12,14,11.9,14,11.6,12.9,12,13.6,18.8,19.6,18.9,18.5,21.9,17,11.9,13.6,18.8,19,15.3,15.6
26027027001,MI,Cass County,027001,1993,27,1515,287,17,5,1,14,127,1600,15,1213,250,12,5,1,13,91,350.8,450,387.8,330,377.8,330,374.7,320.9,371.8,329.9,574.5,427.2,598.5,383.2,450,350.8,378,327.7,586.5,405.2,447.9,353.1
26027027002,MI,Cass County,027002,1953,198,1084,423,60,9,1,6,172,1441,102,873,333,39,6,1,5,82,383.9,195,157,313.9,163,315.9,147,301.9,159,306.9,254,419.9,246,398.9,195,383.9,156.5,309.7,250,409.4,188.7,348.8
26027027003,MI,Cass County,027003,1857,142,1389,134,44,4,5,5,134,1382,80,1103,78,36,3,4,5,73,332,349,276,303,256,319,257,299,273,296,390,396,406,378,349,332,265.5,304.2,398,387,315.3,331.9
26027027004,MI,Cass County,027004,1911,104,1290,212,44,7,0,9,245,1369,55,1013,134,32,7,0,7,121,215,222.8,214,221.8,194.4,228.6,192.5,211.1,193.5,219.8,336.1,285.3,342,277.5,222.8,215,198.6,220.3,339,281.4,242.2,237
26027027005,MI,Cass County,027005,3077,129,2728,59,8,4,1,11,137,2403,63,2198,52,4,4,1,3,78,321.8,752.4,605.4,308.7,592.1,317.8,582,282.3,590.8,301.3,1052.6,520.5,1052.6,475.9,752.4,321.8,592.6,302.5,1052.6,498.2,746.8,361.2
26027027006,MI,Cass County,027006,3198,107,2766,133,20,10,0,6,156,2551,64,2262,107,15,10,0,5,88,590.5,1128.3,906.7,563.7,887.3,573.3,881.8,544.9,898.7,567.4,1085,556,1071,548,1128.3,590.5,893.6,562.3,1078,552,979.8,563.4
26027027008,MI,Cass County,027008,2590,54,2267,96,9,23,1,9,131,2061,30,1824,87,8,15,0,7,90,343.2,772,669.4,356.1,646.5,373.8,637.5,328.7,654.3,343,933.8,453.9,934.2,431.4,772,343.2,651.9,350.4,934,442.6,749.7,375.7
26027027009,MI,Cass County,027009,3787,190,2592,475,119,62,0,56,293,2997,121,2154,387,82,50,0,32,171,636.8,717.8,555.9,553.5,535.9,556.6,531.8,530.4,548.9,535.5,788.7,752.5,796.6,711.5,717.8,636.8,543.1,544,792.7,732,639.4,611
26027027010,MI,Cass County,027010,2401,71,2167,29,13,4,0,5,112,1871,36,1733,11,11,4,0,3,73,355.3,668.7,517,355.3,491,378.3,489,333.4,498,354.3,759.5,426.2,747.5,406.2,668.7,355.3,498.8,355.3,753.5,416.2,595.8,372.7
26027027011,MI,Cass County,027011,2841,115,2505,28,20,24,0,12,137,2203,76,1972,19,10,24,0,10,92,232,775,614.9,238.6,596.9,253.5,591.9,232.6,602.9,238.6,942.3,345.4,943.3,326.4,775,232,601.6,240.8,942.8,335.9,723.9,266.7
26027027012,MI,Cass County,027012,3128,97,2827,41,4,48,0,7,104,2465,65,2245,38,4,35,0,6,72,440,1128,1001,402,986,416,981,390,985,404,1356,596,1379,548,1128,440,988.2,403,1367.5,572,1116.6,456.6
26027027013,MI,Cass County,027013,1602,24,1472,22,12,8,0,9,55,1278,21,1176,21,4,8,0,9,39,175.3,470.8,391.6,200.1,381.5,210.1,370.6,195,369.6,209.1,644.2,229.3,633.2,227.2,470.8,175.3,378.3,203.5,638.7,228.2,465.9,206.6
26027027014,MI,Cass County,027014,3572,125,3198,35,13,21,0,10,170,2637,59,2405,25,13,20,0,10,105,539,1272,766.7,419.3,756.8,417.5,748.9,379.9,748,401.6,1031.4,529.8,1053,486.5,1272,539,755.1,404.6,1042.2,508.2,911,453.4
26027027015,MI,Cass County,027015,3332,102,3048,5,9,18,0,0,150,2643,52,2479,2,7,11,0,0,92,254,704,822,397,825,391,806,381,818,383,1137,534,1146,498,704,254,817.8,388,1141.5,516,894,405.4
26027027016,MI,Cass County,027016,1755,46,1466,94,15,39,0,5,90,1417,28,1218,86,9,28,0,3,45,316,558.5,482.2,298.2,469.2,312.2,470.2,276.1,477.2,297.1,614.8,396.6,631.8,368.5,558.5,316,474.7,295.9,623.3,382.6,529.1,323.5
26027027017,MI,Cass County,027017,2119,120,1738,93,27,5,0,8,128,1690,76,1433,87,12,4,0,8,70,354.1,634,533,327.7,532.6,341,512.2,325.8,518.5,339.4,784.4,437.6,789.4,409.2,634,354.1,524.1,333.5,786.9,423.4,614.9,362.1
26027027018,MI,Cass County,027018,2179,52,2024,9,5,7,0,9,73,1773,40,1651,6,5,6,0,4,61,257,707,612,287,611,282,597,269,613,277,877,355,887,327,707,257,608.2,278.8,882,341,700.6,293.4
26027027019,MI,Cass County,027019,1571,21,1491,15,1,2,0,0,41,1321,19,1256,15,1,0,0,0,30,213.2,621.3,521.8,234.6,508.7,238.8,513.8,222.5,511.8,231.6,707.2,299.2,716.1,275.1,621.3,213.2,514,231.9,711.7,287.1,585.8,245
26027027020,MI,Cass County,027020,3051,285,2523,26,51,9,0,16,141,2444,180,2110,20,32,9,0,5,88,445,998,861,445,844,450,848,388,872,409,1129,565,1150,509,998,445,856.2,423,1139.5,537,957.4,458.7
26027027021,MI,Cass County,027021,1096,22,994,14,4,1,1,8,52,852,11,789,14,3,1,1,3,30,135,368,318,154,308,164,310,146,313,159,455,194,455,183,368,135,312.2,155.8,455,188.5,361,162.1
26027027022,MI,Cass County,027022,2576,130,2225,42,26,6,1,13,133,2115,81,1880,37,22,4,0,11,80,371.1,730.7,586.4,362.2,563.5,378,559.5,344.4,577.1,349.5,831.1,402.7,820.5,388.9,730.7,371.1,571.6,358.5,825.8,395.8,667,371
26029029001,MI,Charlevoix County,029001,1288,11,1203,2,11,8,0,13,40,1054,4,991,2,10,8,0,8,31,308,482.3,418.7,267.4,391.2,289,408.9,254.6,402,270.3,468.9,351.9,485.6,326.4,482.3,308,405.2,270.3,477.2,339.2,436.8,295.4
26029029002,MI,Charlevoix County,029002,3816,68,3485,12,28,30,0,16,177,3044,38,2820,9,21,16,0,14,126,739.2,1043.4,965.4,824.4,951.4,819.4,960.4,730.5,943.4,793.4,1233.2,1002.3,1267.2,960.3,1043.4,739.2,955.1,791.9,1250.2,981.3,1052,838.5
26029029003,MI,Charlevoix County,029003,1425,24,1319,2,13,4,0,6,57,1156,14,1082,2,12,4,0,2,40,213.1,416.6,386.1,265.2,359.9,280.3,374.1,238.1,354.2,258.8,543,334.9,538.3,328.6,416.6,213.1,368.6,260.6,540.7,331.8,424.6,274.1
26029029004,MI,Charlevoix County,029004,284,5,265,2,3,2,0,1,6,215,4,203,2,1,2,0,0,3,38.9,102.7,100.6,52.3,99.4,51.5,96.8,45.2,92.6,51.3,128.4,64.7,128.1,62,102.7,38.9,97.4,50.1,128.3,63.3,106.9,52.3
26029029005,MI,Charlevoix County,029005,571,1,539,0,1,1,0,9,20,514,1,491,0,1,1,0,9,11,116.3,141.5,230.1,215.5,223.8,217.5,231.7,189.7,223.9,206.5,258.7,286.5,280.6,264,141.5,116.3,227.4,207.3,269.7,275.2,227.2,213.7
26029029006,MI,Charlevoix County,029006,1042,13,949,7,17,4,1,0,51,898,10,835,3,12,0,1,0,37,263.2,280.6,166.6,195.6,155.3,204.9,162.8,177.8,159.1,186.2,205.9,245.2,206.8,240.5,280.6,263.2,160.9,191.1,206.3,242.8,191,216.2
26029029007,MI,Charlevoix County,029007,735,12,687,4,1,6,0,3,22,640,7,612,4,1,5,0,1,10,186.4,258.4,217.1,200.8,221.9,196,224.8,169.1,226.7,182.5,294,225.8,290.1,224.8,258.4,186.4,222.6,187.1,292,225.3,247.6,197.9
26029029008,MI,Charlevoix County,029008,1763,48,1577,10,46,20,1,7,54,1433,29,1305,7,36,15,1,4,36,455.9,652.5,527.2,493.4,508.8,503.1,530.8,431.4,525.7,464.9,630.8,611.4,660.5,584.1,652.5,455.9,523.1,473.2,645.6,597.8,576.6,506.3
26029029009,MI,Charlevoix County,029009,2239,49,1997,7,50,0,2,9,125,1715,31,1562,4,30,0,2,8,78,295.9,601.6,490.6,341.8,488.6,344.8,488.6,291,476.6,331.9,705.8,354.9,685.9,358.8,601.6,295.9,486.1,327.4,695.9,356.9,562.5,331.3
26029029010,MI,Charlevoix County,029010,767,14,696,3,2,5,2,10,35,623,6,576,2,1,5,2,9,22,171.6,283.7,267.1,167.4,250.1,182.4,268.1,160.4,255.1,168.4,307.9,221.2,319.9,211.3,283.7,171.6,260.1,169.7,313.9,216.2,278.8,183.2
26029029011,MI,Charlevoix County,029011,1515,31,1388,1,30,7,0,7,51,1279,21,1180,1,29,7,0,5,36,315.4,622.4,551.4,334.9,543.4,343.7,550.3,301.2,554.2,321.9,706.8,422.8,742.1,388.4,622.4,315.4,549.8,325.4,724.5,405.6,610.1,346.9
26029029012,MI,Charlevoix County,029012,1854,16,1673,4,44,7,0,8,102,1581,14,1451,0,43,7,0,2,64,386.1,630.3,642.6,462.2,623.1,477.8,638.7,416.4,638.7,435.9,764.5,586.1,783.1,566.6,630.3,386.1,635.8,448.1,773.8,576.3,674.4,475.9
26029029013,MI,Charlevoix County,029013,671,7,623,0,8,1,0,1,31,552,7,513,0,8,1,0,1,22,108.8,220.6,196.1,118.5,191.3,121.4,195.9,112.6,191.1,118.5,268.2,134.1,263.4,137.8,220.6,108.8,193.6,117.8,265.8,136,218.1,121.7
26029029014,MI,Charlevoix County,029014,1657,35,1537,8,15,5,0,3,54,1337,26,1259,8,15,0,0,2,27,299,630,551,309.8,534.3,312.7,562.7,273.5,552.9,287.2,707.8,380.4,722.5,362.7,630,299,550.2,295.8,715.2,371.6,608.7,317.9
26029029015,MI,Charlevoix County,029015,1405,15,1304,0,16,8,1,8,53,1122,6,1060,0,12,8,1,2,33,250.7,426.9,370.2,274.9,364.4,275.9,370.2,246.1,371.1,265.3,490.4,340.3,498.1,333.6,426.9,250.7,369,265.6,494.2,336.9,413,283.8
26029029016,MI,Charlevoix County,029016,700,5,658,3,10,0,1,1,22,595,4,560,3,10,0,1,1,16,142.8,268,248.8,157.9,239.2,162.6,243.5,142.2,236.7,155.6,299.7,206.1,300,201.1,268,142.8,242,154.6,299.9,203.6,262.3,166.9
26029029017,MI,Charlevoix County,029017,266,5,249,0,1,0,0,0,11,233,3,223,0,0,0,0,0,7,93.5,115.4,111,99.6,109.3,101.4,109.3,96.2,102.3,105.8,124.1,106.6,121.5,104,115.4,93.5,108,100.7,122.8,105.3,113.3,101
26029029018,MI,Charlevoix County,029018,259,2,238,0,5,0,0,3,11,231,1,217,0,4,0,0,0,9,73.8,70.5,65,72.5,58.9,73.8,64.4,65,62.3,68.4,53.5,94.8,60.3,86,70.5,73.8,62.7,70,56.9,90.4,62.1,76.4
26029029019,MI,Charlevoix County,029019,1939,36,1783,6,31,3,2,2,76,1547,25,1441,2,23,0,2,2,52,256.7,671,620,304.9,608,302.1,614,259.4,613.1,280.8,810.4,380.1,820.1,363.5,671,256.7,613.8,286.8,815.2,371.8,679.5,306.8
26029029020,MI,Charlevoix County,029020,1858,28,1711,3,35,11,0,7,63,1486,6,1386,3,24,11,0,7,49,330.6,639.7,554.6,343.6,536.6,363.6,558.6,299.5,539.6,342.6,728.8,471.7,741.8,448.7,639.7,330.6,547.4,337.3,735.3,460.2,614.2,371.5
26029ZZZZZZ,MI,Charlevoix County,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.2,116.2,108.3,99.9,102.7,102.1,107.1,90.6,104.2,96.8,115.2,126.2,119.8,119.4,116.2,93.2,105.6,97.3,117.5,122.8,110.5,104
26031031001,MI,Cheboygan County,031001,937,11,859,0,17,2,0,2,46,814,6,755,0,16,2,0,0,35,179.1,363.9,289.9,213.7,294.8,208.7,296.8,162.2,299.8,179.1,423.4,216.7,420.4,212.7,363.9,179.1,295.3,190.9,421.9,214.7,341.3,196
26031031002,MI,Cheboygan County,031002,1092,10,967,3,34,2,0,6,70,893,6,807,2,26,2,0,6,44,195,398,305,218,302,219,319,173,314,193,474,231,457,243,398,195,310,200.8,465.5,237,367,210.3
26031031003,MI,Cheboygan County,031003,3133,28,2812,2,80,15,0,10,186,2639,11,2401,2,71,15,0,8,131,601.8,1140.1,988.1,651.9,963.4,650.7,992.5,526.3,985.5,579.9,1334.5,737.7,1325.7,724.5,1140.1,601.8,982.4,602.2,1330.1,731.1,1104.2,639
26031031004,MI,Cheboygan County,031004,710,6,649,5,30,0,0,2,18,625,4,574,5,26,0,0,2,14,137.9,367.8,305.8,151.9,307.8,143.9,313.8,125,314.8,135.9,363.8,171.9,369.8,166.9,367.8,137.9,310.6,139.2,366.8,169.4,334.8,147.7
26031031005,MI,Cheboygan County,031005,390,4,305,4,26,0,0,2,49,310,2,259,4,15,0,0,2,28,45,100,92,46,87,46,93,33,91,42,108,71,114,65,100,45,90.8,41.8,111,68,97.9,49.7
26031031006,MI,Cheboygan County,031006,3927,93,3310,37,167,21,1,10,288,3136,60,2681,31,137,21,1,8,197,449.2,788,586.3,496.4,579.5,495.6,604.3,410.9,581.2,469.9,825.1,582,796.9,583.8,788,449.2,587.8,468.2,811,582.9,680.2,498.3
26031031007,MI,Cheboygan County,031007,452,5,373,2,22,0,0,1,49,347,4,298,0,15,0,0,0,30,73.7,126.8,97,103.5,100.7,101.6,103.5,80.2,102.6,88.6,135.2,102.6,138,98.8,126.8,73.7,100.9,93.5,136.6,100.7,114.8,92.7
26031031008,MI,Cheboygan County,031008,557,7,510,1,10,3,0,0,26,466,6,430,0,5,3,0,0,22,92.3,211.9,116.9,60.8,105.3,67.4,115.6,52.6,109.1,59.6,176,65.5,169.1,70.2,211.9,92.3,111.7,60.1,172.6,67.8,143.4,66.9
26031031009,MI,Cheboygan County,031009,977,16,912,0,7,4,0,0,38,807,8,762,0,5,2,0,0,30,145,306,258.8,157.3,240.8,165.5,252.8,129.6,241.4,152.3,397.1,152.5,380.2,168.9,306,145,248.4,151.2,388.6,160.7,296.7,153
26031031010,MI,Cheboygan County,031010,810,15,739,5,9,5,0,3,34,712,11,663,4,5,5,0,2,22,191.9,312.9,278.2,203.1,283.3,190,297.3,159.4,276.3,193.7,371.1,222,371,221,312.9,191.9,283.8,186.5,371,221.5,312.9,197.3
26031031011,MI,Cheboygan County,031011,298,4,269,1,9,0,0,0,15,237,2,218,1,6,0,0,0,10,57,87,94.7,62.9,87.6,65.9,89.8,55.5,88.7,57.6,114,67.3,107.9,70.2,87,57,90.2,60.4,111,68.7,95.7,62.3
26031031012,MI,Cheboygan County,031012,2160,13,1958,1,65,3,0,5,115,1776,7,1624,1,57,3,0,5,79,419,813,724.2,498,706.9,479,736,400.1,712,434.8,993.3,550,976,559.1,813,419,719.8,453,984.6,554.5,808.8,477.1
26031031013,MI,Cheboygan County,031013,1193,10,1091,8,31,0,0,4,49,939,8,860,7,19,0,0,4,41,122.1,391.6,316.4,148.8,307.6,156.7,317.4,129.1,318.4,142.9,473.2,204.1,471.2,204.1,391.6,122.1,315,144.4,472.2,204.1,370.8,158.3
26031031014,MI,Cheboygan County,031014,491,14,426,12,14,5,0,0,20,437,11,383,9,11,5,0,0,18,116.3,196.8,163,111.7,157.6,112.6,164.8,88.3,162.9,94.7,178.3,136.9,176.6,131.4,196.8,116.3,162.1,101.8,177.5,134.2,171.4,113.1
26031031015,MI,Cheboygan County,031015,857,18,778,1,20,2,0,0,38,715,14,658,1,10,1,0,0,31,136,286.1,263.1,149,244.1,162,254.1,138,245.1,150,372.1,166,357.1,176.1,286.1,136,251.6,149.8,364.6,171,288.8,153.9
26031031016,MI,Cheboygan County,031016,1236,15,1119,2,26,3,0,1,70,1028,11,945,2,22,3,0,1,44,231,483.1,431.2,249.1,426.2,261,417.2,221.1,419.2,232.1,566.2,278.1,569.2,272.1,483.1,231,423.4,240.8,567.7,275.1,473.2,249.2
26031031017,MI,Cheboygan County,031017,592,7,558,2,8,0,0,0,17,533,7,511,1,6,0,0,0,8,141,241,213,171,222,165,227,130,218,150,281,174,286,168,241,141,220,154,283.5,171,241.1,157
26031031018,MI,Cheboygan County,031018,1195,19,1088,1,19,0,0,1,67,943,15,865,1,12,0,0,1,49,152,341,396.9,207.5,391.8,202.9,385.2,175.5,376.8,196.2,580.6,253.9,549.1,273.1,341,152,387.7,195.6,564.8,263.5,431.6,208.7
26031031019,MI,Cheboygan County,031019,3080,36,2800,1,65,14,0,11,153,2562,31,2387,1,38,14,0,9,82,560.1,1146.7,1007,644,997.6,659.2,1017,553.6,1003.8,592.9,1343.9,749.6,1348.7,748.7,1146.7,560.1,1006.3,612.4,1346.3,749.2,1123.5,644
26031031020,MI,Cheboygan County,031020,297,3,253,0,10,6,0,1,24,242,3,213,0,3,4,0,0,19,30,83,35.7,19.4,34.6,21.1,34.6,15.1,34,20.5,62.1,18.9,57.3,20.5,83,30,34.7,19,59.7,19.7,48.8,20.8
26031031021,MI,Cheboygan County,031021,373,4,346,1,1,0,0,1,20,302,4,285,1,0,0,0,1,11,66.6,162.1,137.1,91.7,134.9,90.1,139.8,75.9,132.8,88,190.8,80.7,179.8,86,162.1,66.6,136.2,86.4,185.3,83.4,153.9,82.7
26031031022,MI,Cheboygan County,031022,822,3,750,0,17,0,0,5,47,649,2,597,0,13,0,0,5,32,99,226.9,196,97.5,187.4,102.3,184.5,88.9,185.5,93.7,303.6,120.1,290.1,126.8,226.9,99,188.4,95.6,296.8,123.4,224.9,104
26031ZZZZZZ,MI,Cheboygan County,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8,118.4,89.3,72.7,87.9,72.7,91.7,59.7,88.7,67.6,120.3,85.8,116.7,85.5,118.4,67.8,89.4,68.2,118.5,85.7,101.9,73.1
26033033001,MI,Chippewa County,033001,1567,15,657,4,759,2,0,0,130,1222,8,599,4,539,2,0,0,70,414.1,369.4,250.9,416.9,229,441.8,250.9,383,240.9,419.9,328.6,544.2,322.6,534.3,369.4,414.1,242.9,415.4,325.6,539.2,284.6,450.6
26033033002,MI,Chippewa County,033002,2000,25,1654,0,190,7,0,7,117,1574,16,1334,0,132,3,0,6,83,326.1,697,634.9,375.3,597.9,401.3,657.8,303.5,617.9,347.4,890.4,381.3,874.4,390.3,697,326.1,627.1,356.9,882.4,385.8,710,360.7
26033033003,MI,Chippewa County,033003,187,4,154,0,8,0,0,0,21,140,4,122,0,6,0,0,0,8,15.9,75.7,61.6,15.9,58.6,21.9,53.6,17.9,58.6,21.9,89.4,22.9,81.5,27.8,75.7,15.9,58.1,19.4,85.4,25.3,68.4,20.6
26033033004,MI,Chippewa County,033004,1327,22,1028,0,137,3,0,13,124,995,16,780,0,100,1,0,11,87,135.6,431.4,336.9,175.9,328,177.9,349.8,132.2,331,157,476,174.9,469.1,176.9,431.4,135.6,336.4,160.8,472.6,175.9,388.9,161.5
26033033005,MI,Chippewa County,033005,671,9,552,0,48,2,0,6,54,613,7,513,0,43,1,0,6,43,129.6,216.6,235.3,194.3,217.7,201.1,239.2,151.3,224.6,175.8,299.8,220.7,287.1,229.5,216.6,129.6,229.2,180.6,293.4,225.1,245.8,186
26033033006,MI,Chippewa County,033006,973,10,860,0,41,2,0,0,60,857,4,775,0,29,0,0,0,49,280.6,495.7,392,253.5,402.8,241.5,416,198.9,392.8,232.2,487.8,242.8,471.6,256.9,495.7,280.6,400.9,231.5,479.7,249.8,437,243.8
26033033007,MI,Chippewa County,033007,171,1,147,3,4,0,0,0,16,145,0,127,3,4,0,0,0,11,26,68,57.6,27.8,53.7,28.8,57.6,22.9,52.7,31.8,89.4,32.8,89.4,26.8,68,26,55.4,27.8,89.4,29.8,66.9,28.1
26033033008,MI,Chippewa County,033008,6139,165,3019,1745,765,19,4,7,415,5097,111,2518,1727,463,18,4,4,252,344,830,681,417,642,460,675,358,646,405,1002,461,961,491,830,344,661,410,981.5,476,776.7,419.4
26033033009,MI,Chippewa County,033009,2791,59,1791,714,106,9,0,6,106,2455,45,1548,713,74,6,0,6,63,192.7,656.3,566.8,223.3,527.8,262.3,574.9,168,554.8,210.2,717.7,217.3,711.7,222.3,656.3,192.7,556.1,215.9,714.7,219.8,615.7,213.7
26033033010,MI,Chippewa County,033010,632,14,537,0,40,1,0,1,39,527,7,465,0,28,0,0,0,27,133,212.6,187.6,154.4,182.6,161.1,202.7,124.6,181.6,146.9,293.6,168.5,294.7,158.5,212.6,133,188.6,146.8,294.1,163.5,222.2,149.6
26033033011,MI,Chippewa County,033011,1289,39,1063,4,101,1,0,2,79,964,16,840,0,57,1,0,2,48,165,467,426,210,413,222,426,165,412,192,550,193,540,201,467,165,419.2,197.2,545,197,462,192.6
26033033012,MI,Chippewa County,033012,4833,128,3383,56,730,47,1,11,477,3945,84,2903,46,545,34,1,10,322,832.6,874.5,722.2,857.2,660.2,892.2,680.2,802.2,656.2,860.2,1034.3,1034.3,1034.3,1035.3,874.5,832.6,679.7,853,1034.3,1034.8,808.9,902
26033033013,MI,Chippewa County,033013,3839,61,2336,23,967,24,5,10,413,2953,33,1968,12,663,17,5,10,245,658.6,836.5,722.2,696.2,661.2,743.2,689.2,614.1,673.2,688.2,1039.3,823.2,1021.3,842.2,836.5,658.6,686.5,685.4,1030.3,832.7,806.1,723.7
26033033014,MI,Chippewa County,033014,4665,136,3351,50,654,46,0,16,412,3755,96,2860,36,441,31,0,13,278,634,880.1,730,687,687,711,731,602,692,679,1016,814,1000,817,880.1,634,710,669.8,1008,815.5,819.5,706.3
26033033015,MI,Chippewa County,033015,2966,29,2061,10,580,21,2,3,260,2377,19,1760,10,403,14,2,3,166,529.8,1047,865,548,829,563,873,445,834,519,1184,591,1169,611,1047,529.8,850.2,518.8,1176.5,601,971.6,543.8
26033033016,MI,Chippewa County,033016,653,13,418,0,170,1,0,1,50,560,5,381,0,135,0,0,1,38,178.2,262.2,212.5,177.6,201.5,187.6,209.5,155.6,204.5,172.6,280.4,209.5,274.4,205.5,262.2,178.2,207,173.4,277.4,207.5,235,183.8
26033033017,MI,Chippewa County,033017,1276,22,832,2,267,6,0,4,143,997,13,697,1,188,6,0,4,88,202.4,290.9,340.1,283.1,340.1,288.1,349.2,241.8,338.1,269,468,295.1,466,285.1,290.9,202.4,341.9,270.5,467,290.1,370.3,266.4
26033033018,MI,Chippewa County,033018,332,4,268,0,22,1,0,0,37,303,3,254,0,18,1,0,0,27,66,135,119.2,66,120.1,64,127.1,46,120.1,59,153.2,83,148.2,81.1,135,66,121.6,58.8,150.7,82.1,131.9,66.5
26033033019,MI,Chippewa County,033019,474,1,433,0,12,1,0,0,27,447,1,412,0,12,1,0,0,21,108.7,266.9,225.7,120.8,229.7,116.8,235.6,102,226.7,113.9,281.3,137.6,281.3,135.6,266.9,108.7,229.4,113.3,281.3,136.6,249.6,119.3
26033ZZZZZZ,MI,Chippewa County,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,7.2,6.7,5.8,6.4,6,6.8,5,6.5,5.6,8.5,7,8.3,7,7.2,4.8,6.6,5.6,8.4,7,7.2,5.9
