GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ndv,nrv,adv_16,arv_16,adv_18,arv_18,adv_20,arv_20
10001001-28,DE,Kent County,001-28,2203,209,749,1080,14,16,0,35,100,1525,128,589,700,6,16,0,17,69,515.1,202,534.4,203.1,419.6,142.7,591.1,260.3
10001001-29,DE,Kent County,001-29,11966,651,7465,2933,46,188,8,62,613,8726,380,5574,2185,43,154,5,44,341,2548.3,2643.3,2438.1,2533,2162.1,2114.8,3044.8,3282.1
10001001-30,DE,Kent County,001-30,5543,300,3878,911,15,71,2,41,325,4251,196,3065,689,14,53,1,24,209,1011.2,1453.3,991.9,1476.1,832.1,1119.5,1209.8,1764.4
10001001-31,DE,Kent County,001-31,537,20,417,76,2,8,0,0,14,443,16,347,60,1,5,0,0,14,54.1,73.5,52.6,73.3,46.6,59.8,63.2,87.4
10001001-32,DE,Kent County,001-32,6420,958,2182,2570,42,218,6,31,413,4850,598,1919,1834,37,178,6,23,255,1200.1,554.9,1134,578.1,986.4,416.7,1479.8,669.9
10001001-33,DE,Kent County,001-33,866,68,510,204,7,9,0,4,64,676,40,420,160,5,9,0,2,40,194.4,188.7,190.4,181.8,167,154.2,225.8,230.2
10001001-34,DE,Kent County,001-34,464,53,195,130,1,52,0,5,28,359,38,166,97,1,38,0,3,16,217.9,179,210,188.5,197.5,158.3,246.2,190.1
10001002-28,DE,Kent County,002-28,4366,322,2697,1007,5,45,1,17,272,3331,192,2138,769,5,43,0,14,170,875.2,645.2,891.8,670.7,715.2,509.2,1018.7,755.5
10001002-29,DE,Kent County,002-29,8882,647,4801,2561,121,209,2,50,491,6949,423,3976,1954,109,183,2,24,278,2424.8,1593.1,2181.8,1559.1,2073.5,1295.9,3019.2,1924.4
10001002-30,DE,Kent County,002-30,604,27,446,85,6,3,0,0,37,483,18,370,65,5,3,0,0,22,130.9,159,122.4,163.2,112.1,122,158.1,192
10001002-31,DE,Kent County,002-31,3690,268,1524,1430,6,131,2,75,254,2915,165,1300,1093,4,112,2,69,170,938.3,541.4,941.5,600.8,784.2,451.9,1089.2,571.5
10001002-32,DE,Kent County,002-32,3102,260,1425,1111,16,42,0,23,225,2272,176,1212,681,11,38,0,13,141,752,486.9,759.7,517.4,619.8,399,876.5,544.4
10001002-33,DE,Kent County,002-33,6839,555,3993,1561,22,236,7,47,418,5110,341,3130,1201,21,180,4,26,207,1033.2,1032.3,912.7,1028.1,904,853.1,1282.9,1215.6
10001002-34,DE,Kent County,002-34,472,22,359,40,8,9,0,4,30,358,19,283,26,7,8,0,2,13,88.5,206.6,89,205,76,173.6,100.6,241.2
10001003-28,DE,Kent County,003-28,833,47,429,282,4,15,0,2,54,584,19,311,205,4,15,0,2,28,260.7,209,262.7,213.5,217.4,165,302.1,248.6
10001003-29,DE,Kent County,003-29,3350,188,2667,224,40,33,3,10,185,2468,116,2011,177,34,30,3,1,96,346.3,449.4,325.7,449.7,293.6,357.9,419.8,540.6
10001003-30,DE,Kent County,003-30,3692,134,3053,259,9,22,1,15,199,2965,73,2521,186,9,21,0,12,143,436.2,1128,447.8,1127.9,373.8,885.2,486.9,1371
10001003-31,DE,Kent County,003-31,4580,275,2129,1590,26,226,0,25,309,3584,179,1839,1152,19,178,0,17,200,1301.6,801.5,1251,854,1089.4,681.2,1564.3,869.2
10001003-32,DE,Kent County,003-32,3294,251,1487,1257,8,59,0,17,215,2433,167,1190,880,6,51,0,8,131,570.8,395,564.3,425.3,494.4,344.4,653.6,415.2
10001003-33,DE,Kent County,003-33,2870,222,1908,487,22,39,2,15,175,2229,138,1559,350,16,37,2,10,117,577.6,759.5,547.5,803.5,517.4,636.9,667.8,838
10001003-34,DE,Kent County,003-34,5193,445,3098,1155,35,80,0,18,362,3902,278,2471,858,27,67,0,13,188,1171.1,1361,1127.5,1390.8,994.2,1106.6,1391.6,1585.6
10001004-28,DE,Kent County,004-28,209,31,106,49,0,6,0,4,13,135,17,68,38,0,6,0,1,5,29.8,34.2,27.4,29.2,23,30.3,38.9,43
10001004-29,DE,Kent County,004-29,750,36,422,215,7,19,0,5,46,608,30,364,156,6,19,0,5,28,298.6,405.6,289.9,404.7,257.2,329.8,348.7,482.3
10001004-30,DE,Kent County,004-30,1667,55,1192,341,4,3,0,8,64,1267,39,973,198,3,3,0,3,48,218.4,473.1,228.9,488.1,185.7,361.9,240.6,569.2
10001004-31,DE,Kent County,004-31,4005,240,1604,1791,18,118,5,29,200,3485,180,1466,1561,13,109,1,22,133,660.4,339.6,622,359.6,554.6,275,804.7,384.1
10001004-32,DE,Kent County,004-32,1094,127,356,479,6,56,0,3,67,806,75,294,341,6,45,0,2,43,202.2,86.8,204.1,92.4,155,65.7,247.5,102.3
10001004-33,DE,Kent County,004-33,5460,526,3543,945,28,79,1,22,316,4192,337,2838,729,25,65,1,10,187,777.9,1064.5,748,1077,640.8,858.3,944.9,1258.2
10001004-34,DE,Kent County,004-34,6645,458,3897,1491,25,250,5,50,469,5166,279,3181,1167,21,199,5,34,280,1544.5,1326.4,1413.2,1442.2,1383.9,1095.6,1836.5,1441.4
10001005-28,DE,Kent County,005-28,8622,600,4598,2660,26,230,1,39,468,6691,382,3810,2005,21,178,1,20,274,1777.1,1081.3,1655.9,1108.5,1481.2,830.8,2194.1,1304.5
10001005-29,DE,Kent County,005-29,2485,140,2080,94,15,13,2,10,131,1940,89,1652,82,15,8,2,7,85,219.8,493.2,241.1,505.1,177.3,384.2,240.8,590.3
10001005-30,DE,Kent County,005-30,4644,325,3179,750,23,36,0,20,311,3573,197,2576,546,17,34,0,7,196,685.4,906.5,685.5,927.5,572.9,687.5,797.9,1104.4
10001005-31,DE,Kent County,005-31,3292,208,1612,1114,20,52,6,22,258,2698,152,1438,871,16,40,0,21,160,720,368,726.8,390.4,590.6,316,842.7,397.7
10001005-32,DE,Kent County,005-32,1520,147,736,422,6,99,0,8,102,1103,92,571,297,4,74,0,6,59,316.7,256.8,308.6,274.5,269.8,200.8,371.6,295.1
10001005-33,DE,Kent County,005-33,2517,175,1988,171,6,13,4,1,159,2035,116,1663,143,4,13,3,1,92,373.1,650.9,373.8,658.6,308.2,517.8,437.4,776.3
10001005-34,DE,Kent County,005-34,1483,77,1089,172,5,41,0,21,78,1226,54,929,149,5,35,0,11,43,329.2,429.8,314.7,469.9,282.5,363.5,390.3,455.9
10001006-28,DE,Kent County,006-28,417,36,323,8,4,0,0,2,44,328,24,273,3,4,0,0,2,22,394.8,377.3,415.9,386.2,334.8,311.7,433.8,434.1
10001006-29,DE,Kent County,006-29,3341,185,2799,121,16,23,1,17,179,2512,119,2117,114,13,19,1,11,118,288.2,664.3,289.7,686.6,246.5,526,328.4,780.4
10001006-30,DE,Kent County,006-30,3098,160,2378,357,5,31,0,16,151,2474,104,1958,296,5,22,0,4,85,475.1,917.4,504.1,895.4,393.1,740.2,528.1,1116.5
10001006-31,DE,Kent County,006-31,4397,363,1426,2082,17,210,3,24,272,3400,267,1208,1553,14,169,3,15,171,845.3,268.3,759.9,279.9,725.7,189.1,1050.4,336
10001006-32,DE,Kent County,006-32,653,119,118,332,5,22,0,0,57,482,85,99,242,3,14,0,0,39,115.6,24.9,122.9,30.8,87.8,14.7,136,29
10001006-33,DE,Kent County,006-33,3997,333,2720,629,8,66,3,17,221,3150,231,2261,451,6,59,3,10,129,868.6,1153.8,848.8,1141.1,713.2,946.7,1043.7,1373.7
10001006-34,DE,Kent County,006-34,4706,270,2656,1257,18,195,1,20,289,3641,187,2145,963,14,153,1,13,165,931.9,805,859.1,862.7,812.6,671.5,1123.9,880.7
10001007-28,DE,Kent County,007-28,289,19,224,13,5,8,0,0,20,229,10,185,8,5,8,0,0,13,68.5,47.2,61.4,48.4,60,39,84,54.1
10001007-29,DE,Kent County,007-29,2512,79,1903,278,10,118,1,10,113,1933,51,1463,241,10,95,1,6,66,486.8,707.8,470.9,728.2,420.9,583.4,568.5,811.7
10001007-30,DE,Kent County,007-30,3095,134,2512,247,4,32,0,11,155,2475,100,2038,196,3,31,0,11,96,387.8,1005,381.4,994.8,324.8,841.6,457.3,1178.5
10001007-31,DE,Kent County,007-31,2050,195,503,1143,8,39,1,8,153,1560,122,422,884,7,38,0,6,81,765.8,289,752.7,303.2,637.6,230.9,907,333
10001007-32,DE,Kent County,007-32,412,38,264,69,2,8,0,1,30,308,20,215,51,0,8,0,0,14,22.8,32.2,19.6,34.7,18.6,23.8,30.1,38
10001007-33,DE,Kent County,007-33,2354,482,857,832,9,32,0,11,131,1633,287,675,573,3,26,0,5,64,583.6,509,586,508.8,494.6,414.5,670.1,603.6
10001007-34,DE,Kent County,007-34,4141,375,2200,943,25,238,6,41,313,2996,222,1691,696,25,164,6,21,171,854.7,712.5,822.5,773.1,706.6,574.6,1035,789.9
10001008-28,DE,Kent County,008-28,1388,127,789,341,5,14,0,10,102,1094,97,666,240,5,13,0,10,63,296.3,349.5,307.1,344,252.7,292,329,412.5
10001008-32,DE,Kent County,008-32,54,0,47,7,0,0,0,0,0,49,0,44,5,0,0,0,0,0,16.8,17.6,15.7,19.1,13.6,13,21.2,20.6
10001008-33,DE,Kent County,008-33,1488,191,732,451,5,26,0,7,76,1172,119,642,338,2,22,0,7,42,137.1,131.5,134.6,132.6,117.7,107.6,159,154.3
10001008-34,DE,Kent County,008-34,986,81,662,127,8,25,2,6,75,781,51,549,97,8,22,2,5,47,641.6,597.2,519.1,573.8,564.1,492.2,841.5,725.6
10001009-08,DE,Kent County,009-08,1306,57,1128,44,2,7,0,4,64,1063,35,932,35,2,7,0,3,49,358.4,351,345.3,328.9,300.6,283,429.3,441.1
10001009-28,DE,Kent County,009-28,251,23,133,56,7,7,0,3,22,228,16,131,51,7,5,0,3,15,115.9,95,98.5,82.2,98.8,78.2,150.4,124.6
10001009-32,DE,Kent County,009-32,4621,667,2371,963,15,253,17,22,313,3228,417,1718,686,14,201,17,6,169,607.8,470,581.1,521.2,495.6,370.9,746.9,517.9
10001009-34,DE,Kent County,009-34,400,18,303,44,0,5,0,12,18,311,13,242,33,0,5,0,6,12,122.6,118.5,98.1,118.4,107,96.1,162.8,141.1
10001010-08,DE,Kent County,010-08,1728,151,1126,304,2,19,1,3,122,1273,96,867,223,2,11,0,3,71,337.4,231.8,343.1,233,270.1,177.9,398.9,284.6
10001010-28,DE,Kent County,010-28,1639,74,675,767,0,39,5,3,76,1557,71,665,709,0,37,4,2,69,57.4,23.6,58.6,26.4,42.4,17.2,71.3,27.3
10001010-32,DE,Kent County,010-32,195,19,151,1,1,0,0,0,23,161,12,130,1,1,0,0,0,17,22.2,30.8,23.8,31.1,18.1,22.7,24.8,38.5
10001010-34,DE,Kent County,010-34,1675,62,1333,136,10,5,0,11,118,1330,48,1076,114,6,5,0,4,77,181.4,418.4,180.9,419.5,154.5,345.6,208.7,490.2
10001011-08,DE,Kent County,011-08,42,5,29,2,0,1,0,0,5,33,4,24,1,0,1,0,0,3,27.2,18.7,27.7,18.8,21.8,14.3,32.2,23
10001011-28,DE,Kent County,011-28,1583,175,427,824,7,62,1,9,78,1254,110,369,657,7,49,0,9,53,476.3,152.9,478,175.2,406.2,113.4,544.7,170.2
10001012-08,DE,Kent County,012-08,289,9,203,66,0,3,0,1,7,209,0,149,52,0,3,0,1,4,51.6,30.8,47.2,29.5,44.5,24.4,63.2,38.4
10001012-28,DE,Kent County,012-28,948,78,330,442,1,41,0,4,52,743,49,290,336,0,38,0,3,27,185,93.4,192.4,96.9,144.5,71.1,218,112.4
10001013-28,DE,Kent County,013-28,755,84,447,169,2,16,4,1,32,612,47,400,124,1,16,4,0,20,146.7,167.4,149.5,169.5,121.5,129,169.2,203.8
10001014-28,DE,Kent County,014-28,2882,305,1262,1035,19,91,3,16,151,2248,208,1080,765,14,77,3,16,85,793.6,506.2,805.8,515.4,667.2,415.2,907.7,588
10003001-01,DE,New Castle County,001-01,1395,85,325,912,2,17,2,2,50,1175,65,289,764,2,17,2,2,34,619.1,82.6,631.9,94.2,547.5,83.8,677.9,69.9
10003001-02,DE,New Castle County,001-02,3489,199,196,2960,11,7,0,19,97,2533,134,172,2122,11,4,0,12,78,893.5,53.2,997.5,52,670.4,52.6,1012.8,55
10003001-03,DE,New Castle County,001-03,1846,505,202,1062,4,16,0,13,44,1321,356,173,740,2,16,0,6,28,504.8,46.8,547.6,48.6,428,40,538.8,51.7
10003001-04,DE,New Castle County,001-04,2207,75,1957,75,0,35,0,2,63,1932,58,1734,68,0,29,0,1,42,966.7,357.7,941.4,357.5,836.2,344.6,1122.5,370.9
10003001-05,DE,New Castle County,001-05,2968,335,873,1424,6,194,0,5,131,2252,215,739,1079,6,135,0,5,73,1006.9,257.3,1049.2,265.7,817.9,212.1,1153.5,294.2
10003001-06,DE,New Castle County,001-06,1748,150,1100,325,3,60,0,3,107,1357,99,917,223,3,48,0,3,64,510.7,271.7,485.4,287.2,437.8,229.2,608.8,298.7
10003001-07,DE,New Castle County,001-07,2425,145,1811,243,10,108,0,10,98,1951,91,1509,191,9,74,0,8,69,679.1,428.7,676.2,422.2,576.4,367.2,784.8,496.8
10003001-08,DE,New Castle County,001-08,1596,62,1364,99,1,17,0,4,49,1306,46,1126,80,0,17,0,4,33,383.3,528.9,401.8,522.4,309.8,460.6,438.2,603.7
10003001-09,DE,New Castle County,001-09,2057,70,1585,212,0,35,0,22,133,1617,46,1309,156,0,18,0,16,72,704.6,685.6,730,664.5,601.3,568.9,782.5,823.4
10003001-10,DE,New Castle County,001-10,2311,69,1707,161,4,291,0,13,66,1966,53,1500,129,4,240,0,10,30,788.2,536.7,778.6,577.3,692.4,450.3,893.7,582.4
10003001-11,DE,New Castle County,001-11,2652,161,1642,511,4,172,0,23,139,1866,80,1227,362,1,116,0,14,66,631.3,506.6,577.2,501.4,511,402.8,805.7,615.5
10003001-12,DE,New Castle County,001-12,2255,88,1877,89,1,102,1,5,92,1727,62,1467,71,1,87,1,1,37,791.5,427.2,744.8,464.2,742.2,376.2,887.5,441.2
10003001-13,DE,New Castle County,001-13,2763,806,1557,213,1,56,0,10,120,2090,531,1283,161,0,43,0,4,68,671.5,371.5,685.1,413.3,565.6,296.3,763.7,404.9
10003001-15,DE,New Castle County,001-15,3344,223,2330,521,14,38,1,15,202,2631,147,1896,408,12,33,1,5,129,754.3,506.9,786.9,490,637.7,405.9,838.2,624.7
10003001-16,DE,New Castle County,001-16,2546,554,1253,560,9,25,0,5,140,1969,365,1046,432,8,23,0,3,92,698.6,289.2,722.2,299.9,590.6,218.2,783.2,349.6
10003001-17,DE,New Castle County,001-17,2251,877,862,399,7,19,0,5,82,1701,599,742,290,6,19,0,5,40,482.5,198.4,514.7,205.7,360.1,147.4,572.7,242.1
10003001-18,DE,New Castle County,001-18,3791,658,1671,1085,2,187,0,34,154,2992,445,1428,847,2,144,0,20,106,756,254.3,780,283.2,602.3,190,885.9,289.7
10003001-19,DE,New Castle County,001-19,2177,371,1455,284,3,10,0,7,47,1846,274,1277,244,3,10,0,3,35,666.6,363.1,713.3,377.2,565.4,304.9,721.3,407.3
10003001-21,DE,New Castle County,001-21,1318,100,894,142,1,136,0,3,42,1142,77,794,130,1,109,0,3,28,362,228.4,346.2,252,320,197.6,419.7,235.5
10003001-22,DE,New Castle County,001-22,2128,48,1643,44,0,327,0,6,60,1753,33,1407,33,0,229,0,5,46,778,577.3,749.1,620.7,678.3,525,906.8,586.2
10003001-23,DE,New Castle County,001-23,1829,158,1289,120,2,198,0,6,56,1738,136,1253,107,2,190,0,5,45,140.4,44,134.2,42.4,132.2,44,154.7,45.7
10003001-24,DE,New Castle County,001-24,2787,483,1665,357,4,80,0,10,188,2159,303,1383,291,2,60,0,5,115,721,406.2,756.8,439.4,564.8,301.8,841.3,477.5
10003001-25,DE,New Castle County,001-25,8581,621,5099,1842,1,610,0,3,405,8265,567,4951,1815,1,560,0,3,368,613.8,169.7,620.3,201.3,564.6,153.5,656.3,154.3
10003001-26,DE,New Castle County,001-26,2286,367,1327,312,6,156,0,17,101,1828,230,1131,263,5,127,0,8,64,659.4,347.5,654.2,363.8,546.4,283.2,777.7,395.5
10003001-27,DE,New Castle County,001-27,3395,187,1731,670,4,667,0,11,125,2399,110,1252,499,3,464,0,10,61,1137.6,479.9,1133.8,494.4,992.8,409.2,1286.2,536
10003002-01,DE,New Castle County,002-01,2189,110,195,1757,5,9,0,17,96,1684,65,166,1371,5,6,0,5,66,1026.4,67.8,1065.6,73.6,916.2,65.2,1097.3,64.7
10003002-02,DE,New Castle County,002-02,972,56,15,833,3,15,0,5,45,719,32,14,629,3,15,0,5,21,239.6,10.9,258.1,14.1,196.8,10.9,264,7.8
10003002-03,DE,New Castle County,002-03,2266,309,1134,718,0,25,0,10,70,1801,191,992,541,0,23,0,10,44,776.7,198.2,826.4,202.6,675.8,182.7,828,209.4
10003002-04,DE,New Castle County,002-04,1909,54,1608,71,5,72,0,4,95,1594,45,1376,54,0,58,0,4,57,756.3,467.3,703,487.5,659.8,446.3,906.1,468
10003002-05,DE,New Castle County,002-05,1753,314,700,612,5,41,0,14,67,1350,213,600,446,5,36,0,10,40,445.9,164.1,485.2,173.7,382.3,123.3,470.2,195.2
10003002-06,DE,New Castle County,002-06,2288,106,1759,143,3,219,0,8,50,1874,78,1456,125,3,179,0,3,30,739.6,485.6,697,530.6,653,432,868.7,494.3
10003002-07,DE,New Castle County,002-07,2244,55,1786,175,1,143,3,7,74,1847,39,1507,143,1,113,3,1,40,830,462,822.8,495.8,716,404.8,951.3,485.5
10003002-08,DE,New Castle County,002-08,3210,287,1546,1081,2,150,2,7,135,2486,202,1322,766,2,108,2,5,79,875.5,474.8,881,517.3,720.7,404,1025,503.1
10003002-09,DE,New Castle County,002-09,2454,130,1338,708,8,80,2,9,179,1662,67,931,521,8,57,2,6,70,559.2,314.6,301.8,203.7,534.6,277.6,841.3,462.7
10003002-10,DE,New Castle County,002-10,2421,94,1537,152,6,560,0,10,62,1946,73,1272,134,6,411,0,10,40,607.1,354.9,586.2,362.4,520.7,297,714.5,405.3
10003002-11,DE,New Castle County,002-11,3817,264,2173,1069,5,52,5,18,231,2863,188,1640,838,5,40,0,12,140,904.7,485.4,822.4,441.8,771.2,392.6,1120.5,621.8
10003002-12,DE,New Castle County,002-12,1610,79,1322,41,2,66,0,4,96,1263,53,1050,38,2,60,0,0,60,608.3,331,575.2,353,540.4,284.8,709.2,355.2
10003002-13,DE,New Castle County,002-13,1857,405,1174,179,0,40,0,5,54,1498,268,1015,140,0,36,0,2,37,463.7,242.6,500.6,260.8,381.2,196.2,509.3,270.7
10003002-15,DE,New Castle County,002-15,2681,120,1672,619,4,129,1,13,123,2219,80,1436,509,4,104,1,8,77,938.6,559,951.3,601.6,783.3,460.7,1081.2,614.7
10003002-16,DE,New Castle County,002-16,2732,499,599,1512,4,12,0,10,96,2076,345,508,1153,4,7,0,5,54,698,108.2,747.9,106.4,571.1,94.5,775,123.7
10003002-17,DE,New Castle County,002-17,3436,305,666,2040,4,290,0,32,99,2744,206,570,1638,1,240,0,22,67,1332.5,180.5,1323.6,201.2,1183.6,142.6,1490.2,197.8
10003002-18,DE,New Castle County,002-18,3273,149,1185,561,6,1270,0,12,90,2654,110,1049,441,3,985,0,12,54,583.9,233.3,556.6,229.2,476.9,200.7,718.1,270
10003002-19,DE,New Castle County,002-19,1961,393,1248,197,1,33,0,14,75,1554,256,1058,159,1,27,0,13,40,463.8,258.6,494.9,267.9,378.1,204.3,518.6,303.6
10003002-21,DE,New Castle County,002-21,1963,264,1475,88,2,61,0,6,67,1595,160,1262,77,0,43,0,6,47,577.3,377.5,590.6,364.2,480.4,318.2,660.8,450.2
10003002-22,DE,New Castle County,002-22,1738,67,1099,64,2,412,1,10,83,1357,35,892,60,2,308,1,7,52,559.9,396.3,521,418.4,478.6,356.8,680,413.7
10003002-23,DE,New Castle County,002-23,2360,160,1853,147,0,146,0,2,52,1997,93,1618,116,0,124,0,1,45,732.8,384.9,744.9,412.3,645.5,362,808,380.5
10003002-24,DE,New Castle County,002-24,3104,307,1597,675,7,330,1,6,181,2413,200,1316,532,4,247,1,4,109,731,316.2,718.9,308.4,585.6,250.7,888.5,389.6
10003002-25,DE,New Castle County,002-25,1733,100,1194,117,0,215,3,2,102,1394,73,993,94,0,180,3,1,50,633.6,374.9,628.7,385.3,548,352,724.1,387.4
10003002-26,DE,New Castle County,002-26,2383,252,717,1093,0,192,0,7,122,1717,152,573,764,0,143,0,5,80,583.2,164.1,588.8,178.6,490,121,670.7,192.7
10003002-27,DE,New Castle County,002-27,1867,177,1030,460,3,82,0,14,101,1437,104,850,340,3,64,0,14,62,568.3,283.4,576.6,304,495.8,240,632.5,306.3
10003003-01,DE,New Castle County,003-01,1874,94,86,1615,9,7,0,12,51,1368,59,66,1194,9,6,0,6,28,647.4,39.3,689.2,47.4,529,31.8,724,38.8
10003003-02,DE,New Castle County,003-02,311,18,203,60,0,10,0,0,20,273,11,189,56,0,10,0,0,7,161.5,33.1,150.6,34,140.6,34.4,193.3,31
10003003-03,DE,New Castle County,003-03,1154,239,153,699,3,9,0,3,48,888,173,125,540,3,9,0,3,35,359.3,39.4,351.2,39,306.8,33,419.8,46.3
10003003-04,DE,New Castle County,003-04,1949,52,1750,48,0,20,0,3,76,1605,34,1460,46,0,17,0,0,48,881.4,359.1,846.8,380.6,764,351.8,1033.3,344.8
10003003-05,DE,New Castle County,003-05,1970,222,452,1132,2,46,0,13,103,1526,158,386,864,2,44,0,8,64,605.5,121.7,641,132,515.4,104.4,660.2,128.8
10003003-06,DE,New Castle County,003-06,512,25,439,20,4,7,0,0,17,431,16,376,17,4,6,0,0,12,191.3,105,181,120.6,171.6,97.8,221.3,96.5
10003003-07,DE,New Castle County,003-07,1677,63,1407,95,1,58,0,8,45,1414,46,1190,82,0,50,0,8,38,695.6,384.7,664.2,405.8,631.4,349.2,791.3,399.2
10003003-08,DE,New Castle County,003-08,2089,131,1109,685,0,79,0,4,81,1549,94,861,489,0,73,0,1,31,641.4,311.6,644.3,341.3,530.7,250.2,749.2,343.2
10003003-09,DE,New Castle County,003-09,3113,155,2198,529,4,55,1,9,162,2292,99,1661,398,1,44,0,3,86,822,616.7,854.3,648,662.2,516.3,949.5,685.9
10003003-10,DE,New Castle County,003-10,1692,65,1340,120,0,93,0,6,68,1342,30,1103,92,0,71,0,4,42,591.4,387.8,568.8,429,525.6,331.6,679.8,402.8
10003003-11,DE,New Castle County,003-11,2317,95,2038,43,10,6,0,1,124,1880,66,1699,37,6,5,0,0,67,376.8,747.9,409.8,728.2,298.2,601.8,422.5,913.7
10003003-12,DE,New Castle County,003-12,1628,99,1261,106,0,94,0,0,68,1315,52,1074,79,0,69,0,0,41,559.3,304.4,529.8,320.6,496.4,256.4,651.8,336.2
10003003-13,DE,New Castle County,003-13,834,483,122,193,1,3,5,12,15,591,339,107,131,1,3,3,6,1,241.6,41.3,280.9,41.3,185.8,25.4,258.2,57.3
10003003-15,DE,New Castle County,003-15,3313,238,1382,1112,8,388,3,43,139,2589,162,1110,889,5,299,1,28,95,1007.9,393.4,926.2,392.2,875.4,303.4,1222,484.5
10003003-16,DE,New Castle County,003-16,1953,278,103,1498,4,18,1,17,34,1502,172,83,1200,4,15,0,11,17,897.1,61.6,964.3,70.5,750.7,58.9,976.5,55.4
10003003-17,DE,New Castle County,003-17,2545,259,799,1264,3,65,0,12,143,2082,174,718,1021,2,59,0,5,103,912.9,232.3,914.6,253,802,186.8,1022.2,257
10003003-18,DE,New Castle County,003-18,1630,320,718,457,0,64,0,5,66,1317,233,610,360,0,60,0,5,49,418.9,143.1,434,169.2,360.2,99.4,462.5,160.7
10003003-19,DE,New Castle County,003-19,1687,102,1442,25,4,42,0,2,70,1383,64,1226,18,4,29,0,1,41,588.9,409.1,617.9,422.9,498.2,360.8,650.6,443.6
10003003-21,DE,New Castle County,003-21,2358,210,1789,179,1,102,0,4,73,1908,146,1492,130,1,85,0,2,52,686.7,512,706.9,547.7,603,463.7,750.3,524.5
10003003-22,DE,New Castle County,003-22,1948,88,1371,68,1,362,0,5,53,1505,49,1109,51,1,271,0,5,19,630.5,479.3,613.2,519.8,520,440.4,758.3,477.8
10003003-23,DE,New Castle County,003-23,1456,49,1141,90,0,93,1,6,76,1219,37,980,67,0,80,0,5,50,604,318.7,591.6,339,538,297.2,682.3,320
10003003-24,DE,New Castle County,003-24,1772,213,1110,271,3,58,0,3,114,1401,147,922,218,3,47,0,3,61,491.3,287.1,520.5,309.6,414.5,234.4,539,317.1
10003003-25,DE,New Castle County,003-25,2703,142,1554,236,2,658,2,4,105,2353,110,1360,198,2,604,2,4,73,650.7,249.9,659.2,283.6,599.2,229.8,693.8,236.2
10003003-26,DE,New Castle County,003-26,1752,154,748,452,7,311,0,2,78,1431,101,656,365,4,247,0,0,58,532.1,220.6,560.3,228,461.9,185.5,574.1,248.3
10003003-27,DE,New Castle County,003-27,1744,125,843,607,2,86,0,8,73,1396,86,703,478,2,76,0,7,44,449.7,160.9,443.6,181.6,379.8,127.2,525.7,173.8
10003004-01,DE,New Castle County,004-01,2480,142,267,1959,6,8,0,14,84,1856,96,232,1437,4,8,0,13,66,885.4,59.4,924.6,59.6,741.2,54.2,990.3,64.3
10003004-02,DE,New Castle County,004-02,143,15,113,8,0,6,0,0,1,131,9,108,8,0,6,0,0,0,45,17.4,36.2,16,42.7,17.9,56.1,18.4
10003004-03,DE,New Castle County,004-03,2553,308,228,1847,3,37,0,17,113,1765,221,180,1243,1,30,0,15,75,609.1,43.7,688.6,47.8,481.8,36.4,657,46.8
10003004-04,DE,New Castle County,004-04,975,60,541,301,1,27,0,2,43,931,50,523,291,1,25,0,2,39,399.6,83,387,99.8,361.2,68.8,450.7,80.5
10003004-05,DE,New Castle County,004-05,2802,304,725,1564,4,80,1,19,105,2022,203,589,1088,4,67,1,9,61,749.3,113.5,784.2,126,634,88.2,829.8,126.2
10003004-06,DE,New Castle County,004-06,1544,92,1177,155,1,28,0,12,79,1263,64,1011,128,1,23,0,8,28,625.3,272,608,280.6,564.6,253.6,703.3,281.8
10003004-07,DE,New Castle County,004-07,4106,404,1914,1015,14,536,3,31,189,3232,280,1636,749,12,415,3,25,112,1138.8,418.7,1069.6,434.6,962.2,355.6,1384.7,466
10003004-08,DE,New Castle County,004-08,2648,447,784,1215,1,67,2,15,117,1847,286,603,844,1,49,2,7,55,733.7,172.5,750.6,174.8,636.1,137,814.3,205.7
10003004-09,DE,New Castle County,004-09,1902,102,1337,207,0,133,0,1,122,1338,55,978,154,0,93,0,1,57,451.5,421.6,370.5,379.7,379.8,359.6,604.2,525.6
10003004-10,DE,New Castle County,004-10,2993,154,1528,858,4,333,0,39,77,2377,102,1298,661,0,239,0,23,54,848.1,328.7,848.2,370.6,762.4,292.8,933.7,322.7
10003004-11,DE,New Castle County,004-11,1635,95,1307,133,1,14,0,5,80,1286,39,1059,118,1,11,0,5,53,330.6,385.9,356.8,363,281.4,305.8,353.5,489
10003004-12,DE,New Castle County,004-12,1358,31,1140,29,0,103,0,11,44,1154,26,981,22,0,87,0,7,31,489.1,423.2,428.6,458.4,441,394.4,597.8,416.7
10003004-13,DE,New Castle County,004-13,2557,513,1660,218,2,48,0,15,101,2013,348,1400,170,2,30,0,9,54,678.8,386.8,692.2,410.5,566.8,294.3,777.5,455.4
10003004-15,DE,New Castle County,004-15,1483,106,848,416,0,86,0,4,23,1181,66,701,330,0,66,0,1,17,536.3,254.7,546.1,277.1,441.8,212.3,621,274.6
