GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_18_rep_wic,uss_18_dem_bar,uss_r18_rep_hyd,uss_r18_dem_esp,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_hyd,uss_20_dem_esp,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
28049000216,MS,Hinds County,000216,2209,20,15,2124,2,4,0,13,31,1695,10,14,1630,2,0,0,10,29,11,1208,34,908,7,1038,16,1159,10,1174,11,1208,34,908,13,1166.5,15.6,1097.4
28049000217,MS,Hinds County,000217,2896,19,32,2775,8,0,0,9,53,2289,13,32,2196,8,0,0,7,33,32.5,1465.5,41.4,1234.8,10.8,1351.1,28.6,1459.6,17.8,1475.4,32.5,1465.5,41.4,1234.8,23.2,1467.5,26.2,1397.3
28049000218,MS,Hinds County,000218,2066,25,37,1962,1,2,0,6,33,1527,11,37,1453,1,2,0,1,22,18,803.7,27.5,689.2,4.3,782.6,21.6,816.8,6.1,849.4,18,803.7,27.5,689.2,13.8,833.1,15.5,788.3
28049000219,MS,Hinds County,000219,1826,22,522,1249,0,1,0,1,31,1517,9,451,1032,0,1,0,1,23,254.5,724,214.6,620,198.2,672,283.1,732.7,266.8,753.6,254.5,724,214.6,620,275,743.2,243.4,700.5
28049000220,MS,Hinds County,000220,2796,32,631,2067,7,3,0,7,49,2231,24,541,1619,2,3,0,5,37,300.6,979.1,327,798.8,249.2,941.7,402.9,1118.2,376.7,1147.6,300.6,979.1,327,798.8,389.8,1132.9,331.3,997.1
28049000221,MS,Hinds County,000221,4205,81,2004,1730,6,314,1,19,50,3089,55,1487,1257,4,238,1,13,34,1072.6,1106.9,976.3,979.7,860.6,1073.4,1212.7,1372.2,1167.2,1419.7,1072.6,1106.9,976.3,979.7,1189.9,1395.9,1057.9,1190.4
28049000222,MS,Hinds County,000222,250,4,25,199,1,5,0,0,16,197,1,8,173,0,3,0,0,12,4,180.1,10.9,122.7,1,142.5,5,160.3,4,164.3,4,180.1,10.9,122.7,4.5,162.3,4.9,154
28049000223,MS,Hinds County,000223,891,16,411,417,2,0,0,3,42,683,12,307,337,2,0,0,3,22,230.4,180,187.4,160.2,176.8,174.1,257.9,218.6,237.4,226.8,230.4,180,187.4,160.2,247.6,222.7,218,191.9
28049000224,MS,Hinds County,000224,383,4,124,246,1,0,1,0,7,315,4,114,196,0,0,1,0,0,76,147.3,69.8,128.3,59.4,136.6,92,161,92.8,165.7,76,147.3,69.8,128.3,92.4,163.3,78,147.8
28049000225,MS,Hinds County,000225,787,16,130,598,1,2,0,8,32,652,14,109,500,1,1,0,7,20,68,373.2,53.5,302.9,46.7,348.6,53.9,370.7,48.6,383,68,373.2,53.5,302.9,51.3,376.8,54.2,355.7
28049000226,MS,Hinds County,000226,825,14,355,449,2,0,0,0,5,668,5,278,380,2,0,0,0,3,169.9,261.4,152.4,241.2,142.3,257.7,170,287.1,161.7,292.6,169.9,261.4,152.4,241.2,165.8,289.9,159.3,268
28049000227,MS,Hinds County,000227,449,10,20,401,2,0,0,3,13,362,9,17,323,2,0,0,1,10,23.4,242.1,20.4,197,14.8,216.5,32.6,253.1,26.6,262.2,23.4,242.1,20.4,197,29.6,257.7,23.6,234.2
28049000228,MS,Hinds County,000228,1679,30,1218,348,5,3,1,15,59,1257,20,910,271,3,3,1,9,40,526.8,199.8,416.7,184.6,398.9,206.8,595.8,283.1,572,289.1,526.8,199.8,416.7,184.6,583.9,286.1,502,232.7
28049000229,MS,Hinds County,000229,1230,44,551,609,1,1,2,3,19,1008,35,477,474,1,1,2,3,15,316.8,303.9,265,244.7,236.3,254.1,306.5,315.1,295.4,328,316.8,303.9,265,244.7,300.9,321.5,284,289.1
28049000301,MS,Hinds County,000301,728,7,25,677,2,0,0,1,16,564,0,25,522,2,0,0,1,14,12,259,9,197,3,214,12.2,291.1,8.3,297.2,12,259,9,197,10.2,294.2,8.9,251.7
28049000302,MS,Hinds County,000302,1815,12,15,1766,4,0,0,0,18,1418,9,15,1376,3,0,0,0,15,12,975,21,767,7,873,15,936,12,940,12,975,21,767,13.5,938,13.4,898.2
28049000303,MS,Hinds County,000303,1064,21,13,1005,3,0,0,2,20,791,20,10,741,3,0,0,1,16,13,437,13,337,9,372,15.8,376.9,10.7,384.8,13,437,13,337,13.3,380.8,12.3,381.5
28049000304,MS,Hinds County,000304,1601,15,33,1522,1,0,0,6,24,1223,12,33,1158,1,0,0,1,18,15.7,740.2,18.6,570,7.2,625.1,20.8,673.4,13.6,692.6,15.7,740.2,18.6,570,17.2,683,15.2,660.3
28049000305,MS,Hinds County,000305,1080,51,45,951,0,1,0,7,25,853,28,41,759,0,0,0,5,20,29.9,582.7,29.4,440.1,13,511.6,33.1,595.2,25.1,612,29.9,582.7,29.4,440.1,29.1,603.6,26.1,548.3
28049000306,MS,Hinds County,000306,1499,23,56,1386,1,1,0,1,31,1046,19,47,960,1,0,0,0,19,24.9,444.4,22.1,290,8.8,331.5,28.1,343.3,22.1,350.2,24.9,444.4,22.1,290,25.1,346.8,21.2,351.9
28049000307,MS,Hinds County,000307,3539,52,201,3172,12,2,1,7,92,2616,37,188,2324,6,2,1,3,55,66,1084,67,886,37,997,64,1219,59,1231,66,1084,67,886,61.5,1225,58.6,1083.4
28049000308,MS,Hinds County,000308,1579,21,108,1404,5,0,2,0,39,1085,14,90,947,5,0,2,0,27,31.3,386.9,32.9,277.7,24.1,326,28.5,372.1,24.1,380.3,31.3,386.9,32.9,277.7,26.3,376.2,28.2,348.6
28049000309,MS,Hinds County,000309,1170,7,3,1141,1,0,0,3,15,941,3,3,918,1,0,0,3,13,13,629,22,482,4,529,11,572,6,584,13,629,22,482,8.5,578,11.2,559.2
28049000310,MS,Hinds County,000310,1593,30,185,1333,0,4,0,4,37,1186,22,166,967,0,2,0,4,25,50,472,50,327,28,376,47,475,38,489,50,472,50,327,42.5,482,42.6,427.8
28049000311,MS,Hinds County,000311,1035,9,16,989,0,0,0,4,17,810,9,16,772,0,0,0,2,11,2,238,4,199,0,217,5,285,3,287,2,238,4,199,4,286,2.8,245.2
28049000312,MS,Hinds County,000312,1130,12,31,1027,4,2,0,4,50,887,10,28,795,4,2,0,4,44,11,456,18,346,3,395,17,447,9,458,11,456,18,346,13,452.5,11.6,420.4
28049000313,MS,Hinds County,000313,533,5,9,510,0,1,0,1,7,410,5,8,388,0,1,0,1,7,4,211,11,166,1,193,11,168,5,182,4,211,11,166,8,175,6.4,184
28049000314,MS,Hinds County,000314,909,9,11,870,0,0,0,4,15,710,5,10,680,0,0,0,2,13,9,452,15,354,1,392,9,416,7,423,9,452,15,354,8,419.5,8.2,407.4
28049000315,MS,Hinds County,000315,636,11,80,528,2,0,0,0,15,531,9,78,436,0,0,0,0,8,8.2,235.6,3.3,186.4,1.2,206.8,11.9,232.9,6,235.9,8.2,235.6,3.3,186.4,9,234.4,6.1,219.5
28049000316,MS,Hinds County,000316,1231,42,9,1142,1,0,0,0,37,875,22,6,815,0,0,0,0,32,4.3,322.3,16.1,246.6,3,305.3,10.4,339.2,3.2,347.3,4.3,322.3,16.1,246.6,6.8,343.2,7.4,312.1
28049000317,MS,Hinds County,000317,1509,22,158,1299,0,1,0,5,24,1180,15,153,994,0,1,0,5,12,18.7,333.8,16.6,217.8,6.7,249,21.1,257.9,16.6,263.1,18.7,333.8,16.6,217.8,18.9,260.5,15.9,264.3
28049000318,MS,Hinds County,000318,2439,55,68,2245,3,0,1,1,66,1796,37,68,1642,1,0,1,0,47,32.5,788.1,30.6,578,14.8,662.9,24.7,804.9,17.8,810.8,32.5,788.1,30.6,578,21.2,807.9,24.1,728.9
28049000319,MS,Hinds County,000319,2104,96,112,1865,0,1,0,2,28,1593,66,105,1397,0,1,0,1,23,40.5,666.8,36.5,507.8,19.7,579.1,41.5,677.2,31.8,692,40.5,666.8,36.5,507.8,36.7,684.6,34,624.6
28049000320,MS,Hinds County,000320,3460,32,156,3213,4,4,2,6,43,2654,24,146,2441,4,4,2,4,29,186.2,1598.4,166.1,1389.2,115.7,1520.2,166.1,1723.8,130.8,1755.2,186.2,1598.4,166.1,1389.2,148.5,1739.5,153,1597.4
28049000321,MS,Hinds County,000321,2068,114,142,1734,4,13,1,7,53,1609,62,130,1358,4,8,0,2,45,46,859.8,47.8,623.5,26.7,706.3,50.6,774.3,34.9,792.7,46,859.8,47.8,623.5,42.8,783.5,41.2,751.3
28049000322,MS,Hinds County,000322,2965,81,239,2568,10,4,0,3,60,2158,60,220,1820,10,4,0,3,41,55.8,584,60,445.4,33.8,491.3,65.5,798.5,51.4,814.6,55.8,584,60,445.4,58.4,806.5,53.3,626.7
28049000323,MS,Hinds County,000323,2574,24,146,2358,3,5,0,3,35,2006,18,123,1832,3,5,0,3,22,81.2,1224.4,87,1053.3,50.9,1177.5,89,1333,74.3,1359.4,81.2,1224.4,87,1053.3,81.7,1346.2,76.5,1229.5
28049000401,MS,Hinds County,000401,4248,152,2882,953,23,120,3,23,92,3725,129,2603,770,23,101,3,20,76,616.5,396.7,495.7,348.5,421.3,377,579.5,501.8,556.7,520.8,616.5,396.7,495.7,348.5,568.1,511.3,533.9,429
28049000402,MS,Hinds County,000402,4155,93,2305,1270,3,342,0,11,131,3117,55,1844,893,0,240,0,9,76,1251.6,630.5,982,593.4,929.6,664.8,1215.4,900.1,1185.8,920.1,1251.6,630.5,982,593.4,1200.6,910.1,1112.9,741.8
28049000403,MS,Hinds County,000403,3708,116,1920,1538,4,33,3,15,79,2946,80,1620,1157,4,31,3,8,43,958.6,761.6,682.2,650.8,692,734.1,844.9,958.6,807.6,986,958.6,761.6,682.2,650.8,826.3,972.3,797.1,818.2
28049000404,MS,Hinds County,000404,2050,54,833,1057,1,23,0,8,74,1496,31,678,723,0,18,0,1,45,396.6,401,285.9,374.1,252.9,425.9,373.8,560.7,339.9,589.6,396.6,401,285.9,374.1,356.8,575.1,329.8,470.3
28049000405,MS,Hinds County,000405,1908,65,1065,678,2,33,0,4,61,1439,42,842,481,2,26,0,4,42,466.4,258.2,402.7,242.9,337.6,263,490.7,372.9,461.4,395.6,466.4,258.2,402.7,242.9,476,384.2,431.8,306.5
28049000406,MS,Hinds County,000406,4112,132,1284,2299,1,252,0,9,135,3114,93,1093,1637,0,202,0,4,85,468,617,376,546,322,591,454,803,417,836,468,617,376,546,435.5,819.5,407.4,678.6
28049000407,MS,Hinds County,000407,2861,32,1539,1225,1,7,1,7,49,2317,22,1290,957,0,7,1,7,33,906.4,644.6,767.3,511.4,697.9,583.2,910.4,670.6,896.8,688.5,906.4,644.6,767.3,511.4,903.6,679.5,835.7,619.7
28049000408,MS,Hinds County,000408,4481,66,2070,2246,2,10,1,8,78,3929,54,1778,2027,0,9,1,5,55,974.6,634.3,787.2,550.5,742.8,590.9,973.7,716.2,947,728,974.6,634.3,787.2,550.5,960.3,722.1,885.1,644
28049000409,MS,Hinds County,000409,4521,38,1505,2844,4,22,0,13,95,3631,22,1337,2182,4,22,0,6,58,945,1301,754.8,1168.6,700.1,1273.2,880.4,1561.8,855.7,1598.9,945,1301,754.8,1168.6,868.1,1580.3,827.2,1380.7
28049000410,MS,Hinds County,000410,1824,71,95,1617,0,0,0,13,28,1318,52,89,1152,0,0,0,4,21,36,426,25,284,16,323,29,424,19,436,36,426,25,284,24,430,25,378.6
28049000411,MS,Hinds County,000411,1489,9,123,1322,3,0,0,2,30,1061,8,115,910,3,0,0,1,24,60.7,427.5,52.2,314.3,33,355.3,45.1,456,34.2,477.4,60.7,427.5,52.2,314.3,39.7,466.7,45.1,406.1
28049000412,MS,Hinds County,000412,1109,2,98,980,1,2,1,0,25,795,0,91,688,1,0,0,0,15,25.7,318.1,27.1,228.3,19.9,268,23.5,305.9,19.9,312.7,25.7,318.1,27.1,228.3,21.7,309.3,23.2,286.6
28049000413,MS,Hinds County,000413,1275,46,159,1025,6,2,0,6,31,906,25,140,708,5,1,0,3,24,36.6,182.7,32.3,141.6,22.4,159.1,31.7,176.1,27.3,181,36.6,182.7,32.3,141.6,29.5,178.6,30.1,168.1
28049000414,MS,Hinds County,000414,3587,34,206,3291,4,15,0,3,34,2599,32,196,2340,4,14,0,0,13,126.4,1173.8,113.9,898.7,81.1,1059.8,112,1243.7,86.9,1281.3,126.4,1173.8,113.9,898.7,99.4,1262.5,104.1,1131.5
28049000415,MS,Hinds County,000415,2565,19,227,2271,7,0,0,9,32,1858,14,217,1590,7,0,0,2,28,117.4,809.3,94.7,630.4,66.6,716.9,86.3,813.9,75.7,832,117.4,809.3,94.7,630.4,81,822.9,88.1,760.5
28049000416,MS,Hinds County,000416,866,15,193,624,4,2,0,5,23,667,10,173,461,3,1,0,3,16,17.4,146.6,15.3,128.4,10.8,140.4,15.2,155.3,12,158.1,17.4,146.6,15.3,128.4,13.6,156.7,14.2,145.8
28049000417,MS,Hinds County,000417,2524,29,349,2094,1,3,0,5,43,1948,23,321,1572,1,3,0,5,23,231.8,932.4,186.9,798.6,141.8,866.8,187.3,1029.8,166.1,1049,231.8,932.4,186.9,798.6,176.7,1039.4,182.8,935.3
28049000418,MS,Hinds County,000418,5773,53,1032,4541,9,28,2,10,98,4337,37,925,3279,2,24,2,7,61,507.2,1495.1,340.5,1182.2,320.7,1380.6,413.5,1741.8,372,1785.2,507.2,1495.1,340.5,1182.2,392.8,1763.5,390.8,1517
28049000419,MS,Hinds County,000419,3072,42,1446,1505,3,30,0,10,36,2506,26,1284,1145,1,20,0,5,25,941.1,725.7,684.7,666.3,641.9,732.1,843.9,949.6,812.3,967.7,941.1,725.7,684.7,666.3,828.1,958.7,784.8,808.3
28049000420,MS,Hinds County,000420,850,4,449,382,1,1,0,1,12,710,4,383,315,0,0,0,1,7,236.2,143.8,211.8,113.5,200.4,127.5,268,171.1,257.6,180.6,236.2,143.8,211.8,113.5,262.8,175.8,234.8,147.3
28049000421,MS,Hinds County,000421,2927,60,1587,1028,4,167,0,2,79,2193,44,1237,741,3,123,0,2,43,868.2,548.8,719.5,536,630.7,576.8,873.2,784.5,848.8,803,868.2,548.8,719.5,536,861,793.7,788.1,649.8
28049000422,MS,Hinds County,000422,3153,16,623,2458,1,19,0,4,32,2327,10,541,1727,1,19,0,3,26,394.9,880.5,272.6,818.1,234.5,872.6,275.2,1092.4,252.9,1121.7,394.9,880.5,272.6,818.1,264,1107.1,286,957.1
28049000501,MS,Hinds County,000501,2227,73,790,1275,1,34,2,0,52,2039,60,764,1139,1,33,2,0,40,120.9,432,104,400.8,70.2,425.9,120.8,558.3,103.5,584.5,120.9,432,104,400.8,112.2,571.4,103.9,480.3
28049000502,MS,Hinds County,000502,499,6,18,458,2,0,0,3,12,399,3,14,369,1,0,0,2,10,1,136,10,103,6,129,12,150,9,156,1,136,10,103,10.5,153,7.6,134.8
28049000503,MS,Hinds County,000503,3627,62,1506,1938,2,19,0,8,92,2765,39,1278,1362,2,17,0,6,61,761.1,629.4,572.2,611.4,507.7,675.5,679.1,892.5,628.8,920.1,761.1,629.4,572.2,611.4,654,906.3,629.8,745.8
28049000504,MS,Hinds County,000504,668,9,14,628,1,0,0,1,15,504,9,11,472,0,0,0,1,11,2,319.4,8.1,245.3,2,283.3,4.1,335.4,9.1,339.4,2,319.4,8.1,245.3,6.6,337.4,5.1,304.5
28049000506,MS,Hinds County,000506,1456,86,398,893,8,44,0,0,27,1209,59,368,710,8,44,0,0,20,56,366.6,70.9,302.7,32,339.7,63.9,370.6,59.9,387.6,56,366.6,70.9,302.7,61.9,379.1,56.5,353.5
28049000507,MS,Hinds County,000507,2698,22,621,2012,4,5,0,0,34,2071,17,504,1516,2,5,0,0,27,389.4,1023.2,324.5,888.1,266.9,975.1,410.1,1195.5,367.6,1236.2,389.4,1023.2,324.5,888.1,388.9,1215.9,351.7,1063.6
28049000508,MS,Hinds County,000508,1182,9,71,1050,0,10,0,7,35,706,4,70,599,0,8,0,7,18,7,296,14,200,4,243,13,294,11,307,7,296,14,200,12,300.5,9.8,268
28049000509,MS,Hinds County,000509,1734,81,110,1509,1,0,0,6,27,1154,61,102,974,1,0,0,4,12,18,392,17,242,7,280,18,354,16,357,18,392,17,242,17,355.5,15.2,325
28049000510,MS,Hinds County,000510,517,10,2,487,0,0,0,1,17,416,7,2,389,0,0,0,1,17,2.1,250.2,7.1,173.9,0.1,219.2,3.1,222.2,1.1,225.3,2.1,250.2,7.1,173.9,2.1,223.7,2.7,218.2
28049000511,MS,Hinds County,000511,725,5,13,691,2,0,0,2,12,583,2,13,553,2,0,0,2,11,4,335,12,254,1,290,8,316,4,323,4,335,12,254,6,319.5,5.8,303.6
28049000512,MS,Hinds County,000512,791,13,1,757,0,0,0,1,19,577,10,1,550,0,0,0,1,15,4,320,7,226,0,254,3,310,4,316,4,320,7,226,3.5,313,3.6,285.2
28049000513,MS,Hinds County,000513,810,3,5,781,0,0,4,3,14,660,1,5,636,0,0,4,3,11,7,372,8,264,4,306,12,350,7,357,7,372,8,264,9.5,353.5,7.6,329.8
28049000514,MS,Hinds County,000514,2337,158,325,1786,8,3,0,7,50,1684,101,294,1241,6,0,0,7,35,51.4,222.3,40.8,154.6,32.6,177.2,51,217.7,41.5,230.1,51.4,222.3,40.8,154.6,46.3,223.9,43.5,200.4
28049000515,MS,Hinds County,000515,1375,67,203,1044,10,8,0,2,41,1154,53,195,859,9,8,0,0,30,29,363,30,236,15,277,30,332,23,343,29,363,30,236,26.5,337.5,25.4,310.2
28049000516,MS,Hinds County,000516,751,6,94,635,0,0,3,3,10,639,4,94,528,0,0,3,3,7,12.7,409.1,17.4,311,3.9,357.2,15.7,416.6,6.5,429.2,12.7,409.1,17.4,311,11.1,422.9,11.3,384.6
28049000517,MS,Hinds County,000517,535,6,7,507,0,0,0,0,15,426,4,7,411,0,0,0,0,4,7.1,228.9,9.8,174,2.2,199.9,8.8,233.1,3.7,240.1,7.1,228.9,9.8,174,6.2,236.6,6.3,215.2
28049000518,MS,Hinds County,000518,1228,22,39,1133,0,4,1,3,26,1009,14,39,934,0,4,1,2,15,9,290.6,12.4,220.9,2.8,253.8,11.2,295.9,4.7,304.9,9,290.6,12.4,220.9,7.9,300.4,8,273.2
28049000520,MS,Hinds County,000520,887,30,134,666,3,27,1,2,24,758,22,133,554,3,27,1,2,16,10.1,312.9,15.1,239.8,1,284.1,12.1,285,5.1,295.1,10.1,312.9,15.1,239.8,8.6,290,8.7,283.4
28049000521,MS,Hinds County,000521,621,3,15,578,0,3,0,1,21,501,3,12,469,0,3,0,0,14,7,297,11,214,3,236,7,269,6,271,7,297,11,214,6.5,270,6.8,257.4
28049000522,MS,Hinds County,000522,1096,14,180,873,0,6,0,1,22,826,11,158,632,0,4,0,0,21,96.4,401.2,76.2,279.2,61.3,320.1,95.9,393.1,78.4,415.6,96.4,401.2,76.2,279.2,87.1,404.4,81.6,361.8
28049000523,MS,Hinds County,000523,1351,9,672,609,7,4,0,0,50,1091,8,577,469,7,1,0,0,29,363.6,359.9,313.3,299.6,275.8,330.5,405.1,392.4,393.4,403.8,363.6,359.9,313.3,299.6,399.2,398.1,350.2,357.2
28049000524,MS,Hinds County,000524,1335,25,823,438,0,1,0,6,42,1072,17,678,350,0,1,0,3,23,426.4,227.9,361.9,199.9,322.4,227.4,446,259.2,430.7,264.8,426.4,227.9,361.9,199.9,438.4,262,397.5,235.8
28049000525,MS,Hinds County,000525,1436,13,12,1381,2,0,0,0,28,1176,11,10,1132,2,0,0,0,21,12,761,12,668,2,712,15,744,8,760,12,761,12,668,11.5,752,9.8,729
28049000526,MS,Hinds County,000526,1469,116,379,949,0,0,2,21,2,1447,116,362,944,0,0,2,21,2,5.2,655.4,3.3,375.2,0,344,5.2,397.5,2.1,410.7,5.2,655.4,3.3,375.2,3.7,404.1,3.2,436.6
28049000527,MS,Hinds County,000527,1071,37,187,830,6,1,0,1,9,843,31,156,644,3,1,0,1,7,96.8,510.8,98.2,393,72,441.7,102.6,502.9,96.5,515,96.8,510.8,98.2,393,99.5,509,93.2,472.7
28049000528,MS,Hinds County,000528,5049,68,2883,1966,13,9,0,8,102,4085,44,2511,1431,9,5,0,4,81,1492.5,737.9,1166.1,710.3,1125.6,780.6,1556.2,1041.9,1492.6,1083.2,1492.5,737.9,1166.1,710.3,1524.4,1062.5,1366.6,870.8
28051000101,MS,Holmes County,000101,2329,12,225,2042,5,3,0,0,42,1783,10,199,1533,5,2,0,0,34,103,859,83,502,73,702,126,831,115,844,103,859,83,502,120.5,837.5,100,747.6
28051000102,MS,Holmes County,000102,782,5,37,724,1,0,0,2,13,593,3,34,542,1,0,0,2,11,35.7,441,33.7,286.4,23.8,376.6,47.6,452.9,37.6,460.8,35.7,441,33.7,286.4,42.6,456.8,35.7,403.5
28051000103,MS,Holmes County,000103,537,1,64,458,0,0,0,0,14,421,0,59,353,0,0,0,0,9,23.4,213.9,18.4,146.8,16.3,201.5,26.4,207.9,20.3,220.9,23.4,213.9,18.4,146.8,23.4,214.4,21,198.2
28051000104,MS,Holmes County,000104,1670,11,266,1372,0,0,0,1,20,1177,9,238,915,0,0,0,1,14,153.7,412.9,100.1,246.1,106.4,366.9,139.3,427.5,128.2,441.1,153.7,412.9,100.1,246.1,133.8,434.3,125.6,378.9
28051000201,MS,Holmes County,000201,834,2,242,578,0,2,0,0,10,662,2,218,432,0,0,0,0,10,120.6,284.4,113.7,173.8,98.8,269.7,143.4,284.7,128.2,293.9,120.6,284.4,113.7,173.8,135.8,289.3,120.9,261.3
28051000202,MS,Holmes County,000202,735,7,110,603,1,0,0,0,14,555,6,98,443,0,0,0,0,8,47.8,341.2,39.4,217.9,36,296.7,44.4,335.3,36.9,345.4,47.8,341.2,39.4,217.9,40.7,340.3,40.9,307.3
28051000301,MS,Holmes County,000301,300,3,191,96,4,1,0,0,5,245,2,176,62,0,0,0,0,5,124,40,92,25,92,39,120,46,118,51,124,40,92,25,119,48.5,109.2,40.2
28051000302,MS,Holmes County,000302,428,1,82,326,4,0,0,0,15,350,1,70,263,3,0,0,0,13,67,198,43,128,49,171,68,200,64,205,67,198,43,128,66,202.5,58.2,180.4
28051000303,MS,Holmes County,000303,1158,3,88,1055,0,3,0,0,9,868,2,81,776,0,1,0,0,8,92.9,580.8,74.5,392.8,61.6,498.9,70.1,573,65.1,584.1,92.9,580.8,74.5,392.8,67.6,578.5,72.8,525.9
28051000304,MS,Holmes County,000304,1655,26,323,1263,7,0,0,3,33,1313,20,308,958,3,0,0,3,21,81.6,473.7,68.4,288.2,56.7,414.2,83.6,449.6,75.6,462.3,81.6,473.7,68.4,288.2,79.6,455.9,73.2,417.6
28051000401,MS,Holmes County,000401,736,5,75,639,3,0,0,0,14,566,2,69,484,0,0,0,0,11,27,260.8,30.2,161.1,28.1,199.7,41.7,257.8,41.5,259.9,27,260.8,30.2,161.1,41.6,258.9,33.7,227.8
28051000402,MS,Holmes County,000402,2298,4,220,2029,3,8,0,4,30,1778,2,186,1554,3,6,0,4,23,122,1029,90,602,92,918,138,1019,121,1057,122,1029,90,602,129.5,1038,112.6,925
28051000403,MS,Holmes County,000403,359,2,44,302,0,1,0,0,10,266,2,39,219,0,0,0,0,6,12.2,154.6,12.2,94.3,7.5,125.4,18.9,147.1,13.2,156.5,12.2,154.6,12.2,94.3,16,151.8,12.8,135.6
28051000501,MS,Holmes County,000501,395,11,74,304,1,0,0,3,2,328,10,62,250,1,0,0,3,2,54.9,151.2,56.2,109.5,44.7,134.8,50.1,154.3,48.4,156.9,54.9,151.2,56.2,109.5,49.2,155.6,50.8,141.4
28051000502,MS,Holmes County,000502,2064,15,122,1895,7,0,0,0,25,1535,9,110,1396,7,0,0,0,13,91,1036.5,98.4,716.8,67.7,898.7,111.8,978.3,82.4,1025.9,91,1036.5,98.4,716.8,97.1,1002.1,90.3,931.2
28051000503,MS,Holmes County,000503,720,4,196,508,0,2,0,1,9,541,1,176,353,0,2,0,1,8,171,203,129,126,136,193,159,217,154,227,171,203,129,126,156.5,222,149.8,193.2
28053000101,MS,Humphreys County,000101,55,0,48,7,0,0,0,0,0,44,0,41,3,0,0,0,0,0,33.4,2,27.5,2,25.6,2,34.4,3,33.4,2,33.4,2,27.5,2,33.9,2.5,30.9,2.2
28053000102,MS,Humphreys County,000102,1272,11,195,1030,4,3,0,0,29,968,6,166,769,3,3,0,0,21,155.1,662.3,148.4,444.7,111.6,535.1,150.4,562.5,132.5,588.9,155.1,662.3,148.4,444.7,141.4,575.7,139.6,558.7
28053000201,MS,Humphreys County,000201,1187,20,242,891,4,0,0,1,29,879,12,218,621,1,0,0,1,26,139.7,413.3,127,303.2,121.5,356.9,169.4,435.4,152.7,457.1,139.7,413.3,127,303.2,161.1,446.3,142.1,393.2
28053000203,MS,Humphreys County,000203,92,10,50,30,0,0,0,1,1,72,10,42,19,0,0,0,1,0,39,6,34,5,37,6,38,15,38,15,39,6,34,5,38,15,37.2,9.4
28053000204,MS,Humphreys County,000204,525,6,16,494,0,0,0,0,9,403,6,13,375,0,0,0,0,9,10.5,103.9,15.2,145.7,8.7,202.5,9.3,131.7,7.6,134.8,10.5,103.9,15.2,145.7,8.4,133.2,10.2,143.7
28053000301,MS,Humphreys County,000301,709,3,149,539,1,0,0,2,15,572,1,130,427,0,0,0,2,12,106.8,265.7,95.6,150.4,87.4,225.1,104.6,248.9,104.6,251.3,106.8,265.7,95.6,150.4,104.6,250.1,99.8,228.3
28053000302,MS,Humphreys County,000302,86,1,61,21,0,0,0,0,3,74,1,55,15,0,0,0,0,3,83.7,15.6,51.9,8,52.8,12.1,65.9,12.4,63,16.4,83.7,15.6,51.9,8,64.4,14.4,63.5,12.9
28053000305,MS,Humphreys County,000305,717,1,25,681,0,2,0,0,8,479,1,18,451,0,2,0,0,7,95.3,470.1,87,286.3,71.3,382.5,92.3,475.3,79.5,490.4,95.3,470.1,87,286.3,85.9,482.9,85.1,420.9
28053000401,MS,Humphreys County,000401,289,2,153,120,2,0,0,4,8,223,1,129,84,0,0,0,4,5,123.5,43.2,82.5,31.4,75.9,40.4,118.1,42.2,109.7,51.5,123.5,43.2,82.5,31.4,113.9,46.9,101.9,41.7
28053000402,MS,Humphreys County,000402,1502,19,277,1170,1,5,0,0,30,1101,19,237,822,0,5,0,0,18,185.1,390.1,148.8,253.7,132.4,326.4,164.8,435.5,148.9,450.7,185.1,390.1,148.8,253.7,156.9,443.1,156,371.3
28053000501,MS,Humphreys County,000501,178,10,79,73,0,0,0,0,16,143,6,72,52,0,0,0,0,13,67.2,75,51.8,43.7,49.6,55.6,60.2,61.6,58.9,62.9,67.2,75,51.8,43.7,59.5,62.2,57.5,59.8
28053000502,MS,Humphreys County,000502,698,7,118,559,1,0,0,0,13,546,3,102,429,0,0,0,0,12,99.3,310.6,77.2,209.3,70.4,294.2,96.4,290.3,83.9,305.8,99.3,310.6,77.2,209.3,90.2,298,85.5,282
28053000504,MS,Humphreys County,000504,475,1,10,457,0,0,0,0,7,368,1,6,354,0,0,0,0,7,5,301,8,189,1,246,6,289,3,294,5,301,8,189,4.5,291.5,4.6,263.8
28055000101,MS,Issaquena County,000101,101,4,70,27,0,0,0,0,0,79,2,58,19,0,0,0,0,0,64.1,26.1,49.8,11.8,47.2,19.4,67.9,19,66.9,20,64.1,26.1,49.8,11.8,67.4,19.5,59.2,19.3
28055000102,MS,Issaquena County,000102,122,2,74,41,0,2,0,0,3,107,0,69,35,0,1,0,0,2,74.3,58.4,64.4,52.5,59.5,53.5,81.3,58.4,82.2,59.4,74.3,58.4,64.4,52.5,81.8,58.9,72.3,56.4
