GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_kai,uss_18_rep_ste,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
51027000702,VA,Buchanan County,000702,1100,12,1053,10,1,11,0,1,12,889,7,850,8,1,11,0,0,12,83.4,497.2,103.1,310.3,497.2,83.4,310.3,103.1,NA,NA,403.8,93.2
51029000101,VA,Buckingham County,000101,2018,27,1165,725,10,4,0,3,84,1631,19,961,585,7,0,0,3,56,432.8,482.4,370.3,386.8,482.4,432.8,386.8,370.3,NA,NA,434.6,401.5
51029000102,VA,Buckingham County,000102,506,10,377,74,2,5,0,4,34,386,10,295,66,2,5,0,0,8,103.6,188.3,99.3,154.9,188.3,103.6,154.9,99.3,NA,NA,171.6,101.4
51029000201,VA,Buckingham County,000201,2477,81,1177,1153,6,5,0,5,50,2192,69,1013,1066,6,4,0,4,30,309,315,257,291.8,315,309,291.8,257,NA,NA,303.4,283
51029000301,VA,Buckingham County,000301,1359,16,905,386,8,2,0,3,39,1029,6,692,298,4,2,0,2,25,276.8,462.9,276.5,381.7,462.9,276.8,381.7,276.5,NA,NA,422.3,276.6
51029000302,VA,Buckingham County,000302,1129,30,844,215,1,1,0,4,34,872,20,670,153,1,0,0,4,24,132.4,392.8,137.3,299.7,392.8,132.4,299.7,137.3,NA,NA,346.2,134.9
51029000401,VA,Buckingham County,000401,2394,61,1625,593,2,23,0,16,74,1811,39,1251,455,2,22,0,9,33,428.8,671.1,401,526.4,671.1,428.8,526.4,401,NA,NA,598.7,414.9
51029000501,VA,Buckingham County,000501,1110,45,787,220,6,4,0,1,47,861,31,628,176,4,2,0,1,19,169,361.4,155.1,291.1,361.4,169,291.1,155.1,NA,NA,326.3,162
51029000502,VA,Buckingham County,000502,1349,35,999,238,4,3,0,8,62,1083,24,841,167,4,3,0,5,39,326.3,331.3,332.4,263.9,331.3,326.3,263.9,332.4,NA,NA,297.6,329.3
51029000601,VA,Buckingham County,000601,2138,30,1138,859,3,12,0,4,92,1722,17,896,739,2,12,0,2,54,599.9,390.9,499.9,349.2,390.9,599.9,349.2,499.9,NA,NA,370.1,549.9
51029000701,VA,Buckingham County,000701,2344,78,1297,927,2,0,0,4,36,2036,69,1123,821,2,0,0,0,21,349.3,355.2,274.1,303.8,355.2,349.3,303.8,274.1,NA,NA,329.5,311.7
51031000101,VA,Campbell County,000101,3938,128,3250,320,3,74,0,30,133,3071,74,2586,249,3,63,0,17,79,487.1,1637.3,524.1,1300.3,1637.3,487.1,1300.3,524.1,NA,NA,1468.8,505.6
51031000102,VA,Campbell County,000102,4506,159,3465,512,10,105,3,16,236,3547,116,2828,380,9,78,3,6,127,465,1746,445,1315.1,1746,465,1315.1,445,NA,NA,1530.6,455
51031000201,VA,Campbell County,000201,3948,351,2873,460,4,103,1,9,147,3153,231,2382,368,3,79,1,6,83,466,1266,408,919,1266,466,919,408,NA,NA,1092.5,437
51031000202,VA,Campbell County,000202,4581,178,3753,352,17,83,0,25,173,3472,82,2922,265,14,64,0,19,106,471,1769,468,1409,1769,471,1409,468,NA,NA,1589,469.5
51031000301,VA,Campbell County,000301,1587,49,1248,201,3,6,0,4,76,1323,34,1056,170,1,6,0,3,53,194,615,185,473,615,194,473,185,NA,NA,544,189.5
51031000302,VA,Campbell County,000302,1417,23,1177,157,2,6,1,1,50,1169,18,977,130,0,6,1,0,37,199.1,628,185,468.3,628,199.1,468.3,185,NA,NA,548.1,192.1
51031000303,VA,Campbell County,000303,4510,92,3045,1150,4,27,0,16,176,3545,64,2487,866,1,20,0,7,100,728.5,1230.8,681.9,1000,1230.8,728.5,1000,681.9,NA,NA,1115.4,705.2
51031000401,VA,Campbell County,000401,2558,53,2209,195,6,4,0,1,90,2030,30,1767,171,5,1,0,0,56,239,1072,265,863,1072,239,863,265,NA,NA,967.5,252
51031000402,VA,Campbell County,000402,5147,120,4157,586,25,54,1,10,194,4245,79,3464,509,21,42,1,3,126,495,1845,487,1525,1845,495,1525,487,NA,NA,1685,491
51031000501,VA,Campbell County,000501,5587,301,4204,685,21,97,1,35,243,4471,199,3466,541,15,87,1,23,139,470,1846,477,1357,1846,470,1357,477,NA,NA,1601.5,473.5
51031000502,VA,Campbell County,000502,2864,63,2224,439,5,12,1,12,108,2276,33,1788,384,5,5,1,7,53,411,987,384,748,987,411,748,384,NA,NA,867.5,397.5
51031000601,VA,Campbell County,000601,3429,84,2597,506,31,10,0,24,177,2716,64,2077,423,25,6,0,17,104,448.4,1102.4,381.7,784.5,1102.4,448.4,784.5,381.7,NA,NA,943.4,415.1
51031000602,VA,Campbell County,000602,4173,110,3300,525,11,17,0,19,191,3262,79,2595,447,8,16,0,5,112,529.1,1527,510.7,1264.3,1527,529.1,1264.3,510.7,NA,NA,1395.7,519.9
51031000701,VA,Campbell County,000701,2663,38,1857,669,13,2,0,21,63,2093,20,1514,505,12,0,0,12,30,447,834.1,378.4,679.5,834.1,447,679.5,378.4,NA,NA,756.8,412.7
51031000702,VA,Campbell County,000702,3500,54,2536,773,9,1,0,16,111,2734,27,2002,621,8,0,0,10,66,515,1119.1,429,856.6,1119.1,515,856.6,429,NA,NA,987.8,472
51031000703,VA,Campbell County,000703,1288,12,989,231,5,0,0,2,49,1048,6,813,186,4,0,0,1,38,192,486,177,397,486,192,397,177,NA,NA,441.5,184.5
51033000101,VA,Caroline County,000101,2769,106,1958,489,15,23,3,17,158,2162,77,1568,391,15,18,2,12,79,431.9,786.1,409.7,654.6,786.1,431.9,654.6,409.7,NA,NA,720.4,420.8
51033000102,VA,Caroline County,000102,1960,62,1329,415,42,5,0,5,102,1609,33,1115,349,37,5,0,0,70,362.8,611.1,325,482.6,611.1,362.8,482.6,325,NA,NA,546.8,343.9
51033000201,VA,Caroline County,000201,2772,191,1627,710,9,28,1,15,191,2031,122,1207,559,8,19,1,6,109,525.7,537.6,521.8,390.1,537.6,525.7,390.1,521.8,NA,NA,463.9,523.8
51033000202,VA,Caroline County,000202,3230,188,2258,543,9,33,3,8,188,2401,106,1742,405,9,20,3,5,111,523,794,547,586,794,523,586,547,NA,NA,690,535
51033000301,VA,Caroline County,000301,1674,379,963,225,7,16,3,11,70,1372,322,797,192,7,13,0,9,32,247.7,407.9,227.4,259.5,407.9,247.7,259.5,227.4,NA,NA,333.7,237.6
51033000302,VA,Caroline County,000302,3242,193,2154,673,14,28,0,17,163,2608,110,1771,575,13,23,0,10,106,688.2,844.4,567.2,630.2,844.4,688.2,630.2,567.2,NA,NA,737.3,627.7
51033000401,VA,Caroline County,000401,3715,113,1934,1393,24,24,0,28,199,3006,78,1568,1200,12,22,0,13,113,1099.1,726.3,961.8,533,726.3,1099.1,533,961.8,NA,NA,629.7,1030.4
51033000402,VA,Caroline County,000402,1042,33,531,435,2,10,0,2,29,848,26,426,366,1,10,0,2,17,362.7,219.5,296.8,172,219.5,362.7,172,296.8,NA,NA,195.7,329.7
51033000501,VA,Caroline County,000501,2818,178,1321,1121,12,34,0,13,139,2153,105,1045,878,9,30,0,7,79,747.3,500.4,678.2,373.9,500.4,747.3,373.9,678.2,NA,NA,437.1,712.7
51033000502,VA,Caroline County,000502,2454,161,1437,634,11,48,1,7,155,1877,106,1130,488,9,42,0,6,96,474.7,587.6,371.2,464.8,587.6,474.7,464.8,371.2,NA,NA,526.2,423
