GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,avg_16_rep,avg_16_dem,avg_18_rep,avg_18_dem,avg_20_rep,avg_20_dem
47019000915,TN,Carter County,000915,3676,46,3501,3,6,9,0,2,109,3030,33,2886,3,6,9,0,2,91,1225,151,1225,151,NA,NA,NA,NA
47019000916,TN,Carter County,000916,1976,11,1858,3,12,4,0,0,88,1614,6,1536,0,8,4,0,0,60,639.3,72.8,639.3,72.8,NA,NA,NA,NA
47019000917,TN,Carter County,000917,4257,97,3917,38,10,5,1,2,187,3419,63,3187,27,8,5,1,2,126,1238.7,215.9,1238.7,215.9,NA,NA,NA,NA
47019000918,TN,Carter County,000918,3004,32,2839,4,9,8,2,0,110,2483,24,2375,3,5,4,2,0,70,1045.7,142.5,1045.7,142.5,NA,NA,NA,NA
47019000919,TN,Carter County,000919,2050,43,1898,7,6,6,0,6,84,1630,26,1521,4,5,6,0,5,63,691,134,691,134,NA,NA,NA,NA
47019000920,TN,Carter County,000920,677,16,621,4,2,1,0,1,32,541,8,502,4,2,1,0,1,23,189,38.8,189,38.8,NA,NA,NA,NA
47019000921,TN,Carter County,000921,1292,7,1219,2,10,2,0,8,44,1050,2,1003,0,9,2,0,1,33,480,39,480,39,NA,NA,NA,NA
47019000922,TN,Carter County,000922,243,9,221,2,1,0,0,0,10,192,5,179,0,1,0,0,0,7,53.9,12.4,53.9,12.4,NA,NA,NA,NA
47021001001,TN,Cheatham County,001001,6835,284,6106,80,9,21,2,19,314,5407,171,4919,63,6,13,2,14,219,1929.6,508.8,1929.6,508.8,NA,NA,NA,NA
47021001002,TN,Cheatham County,001002,4105,147,3654,76,8,23,4,21,172,3158,93,2854,57,8,19,4,12,111,1068.1,289.1,1068.1,289.1,NA,NA,NA,NA
47021001003,TN,Cheatham County,001003,7248,306,6394,135,25,52,7,14,315,5544,188,4959,105,22,37,7,8,218,2127.7,539.4,2127.7,539.4,NA,NA,NA,NA
47021001004,TN,Cheatham County,001004,7383,500,6152,322,13,42,11,22,321,5842,347,4976,249,12,29,6,8,215,1482.4,680.6,1482.4,680.6,NA,NA,NA,NA
47021001005,TN,Cheatham County,001005,1757,91,1564,33,2,6,0,3,58,1455,73,1300,28,2,3,0,3,46,510,143.9,510,143.9,NA,NA,NA,NA
47021001006,TN,Cheatham County,001006,6378,258,5769,65,13,21,0,16,236,5089,146,4688,49,10,13,0,11,172,1939,905,1939,905,NA,NA,NA,NA
47021001007,TN,Cheatham County,001007,4420,127,4028,64,7,13,1,26,154,3512,78,3245,43,7,11,1,23,104,1281,552,1281,552,NA,NA,NA,NA
47021001008,TN,Cheatham County,001008,2946,126,2632,40,15,6,0,6,121,2252,80,2022,34,15,5,0,5,91,963.7,260.8,963.7,260.8,NA,NA,NA,NA
47023001101,TN,Chester County,001101,2010,81,1767,77,3,2,0,12,68,1517,45,1355,69,3,2,0,8,35,657,107,657,107,NA,NA,NA,NA
47023001102,TN,Chester County,001102,2812,82,2366,177,4,7,0,17,159,2192,45,1907,127,3,7,0,10,93,1101,218,1101,218,NA,NA,NA,NA
47023001103,TN,Chester County,001103,1482,16,1356,42,7,2,0,7,52,1143,9,1047,40,6,1,0,3,37,559,93,559,93,NA,NA,NA,NA
47023001104,TN,Chester County,001104,1080,31,937,63,4,3,0,4,38,821,8,727,52,4,1,0,4,25,296,65,296,65,NA,NA,NA,NA
47023001105,TN,Chester County,001105,2948,97,2169,546,5,20,0,13,98,2166,66,1648,370,5,15,0,6,56,706,330,706,330,NA,NA,NA,NA
47023001106,TN,Chester County,001106,2857,104,2196,400,17,23,0,2,115,2381,74,1897,307,17,21,0,2,63,383,169,383,169,NA,NA,NA,NA
47023001107,TN,Chester County,001107,1079,30,925,74,0,7,0,0,43,827,17,716,57,0,5,0,0,32,372,66,372,66,NA,NA,NA,NA
47023001108,TN,Chester County,001108,1181,40,1072,34,4,3,0,2,26,950,20,882,28,4,2,0,1,13,379.3,81.8,379.3,81.8,NA,NA,NA,NA
47023001109,TN,Chester County,001109,678,25,552,71,2,1,0,5,22,533,14,435,62,2,1,0,4,15,208,52,208,52,NA,NA,NA,NA
47023001110,TN,Chester County,001110,652,14,616,3,0,1,0,0,18,492,4,477,1,0,1,0,0,9,223,26,223,26,NA,NA,NA,NA
47023001111,TN,Chester County,001111,562,8,515,7,6,1,0,0,25,469,3,436,7,6,1,0,0,16,196,35,196,35,NA,NA,NA,NA
47025001201,TN,Claiborne County,001201,3880,36,3663,29,7,28,2,8,107,3230,26,3065,20,7,26,2,5,79,742.5,162.6,742.5,162.6,NA,NA,NA,NA
47025001202,TN,Claiborne County,001202,783,2,755,0,0,0,2,0,24,643,1,623,0,0,0,2,0,17,141,48,141,48,NA,NA,NA,NA
47025001203,TN,Claiborne County,001203,1429,10,1370,8,1,7,0,4,29,1112,7,1062,8,1,7,0,4,23,501.9,78.7,501.9,78.7,NA,NA,NA,NA
47025001204,TN,Claiborne County,001204,4456,102,4037,95,11,37,0,36,138,3849,96,3488,90,11,32,0,25,107,1102,238.8,1102,238.8,NA,NA,NA,NA
47025001205,TN,Claiborne County,001205,1374,33,1252,14,2,4,0,1,68,1061,24,977,8,2,4,0,1,45,326.6,61.2,326.6,61.2,NA,NA,NA,NA
47025001206,TN,Claiborne County,001206,3774,54,3538,38,13,10,2,9,110,2986,29,2820,32,12,9,2,6,76,949.2,231.5,949.2,231.5,NA,NA,NA,NA
47025001207,TN,Claiborne County,001207,890,25,835,3,0,0,0,1,26,761,23,710,3,0,0,0,1,24,256,50,256,50,NA,NA,NA,NA
47025001208,TN,Claiborne County,001208,1700,16,1631,2,0,3,1,0,47,1344,13,1292,2,0,3,1,0,33,638.9,133.9,638.9,133.9,NA,NA,NA,NA
47025001209,TN,Claiborne County,001209,489,6,425,9,1,23,0,1,24,429,6,377,8,1,23,0,1,13,113.6,44.4,113.6,44.4,NA,NA,NA,NA
47025001210,TN,Claiborne County,001210,5206,109,4830,90,9,8,1,9,150,4072,76,3785,75,9,8,1,9,109,1135.2,324.7,1135.2,324.7,NA,NA,NA,NA
47025001211,TN,Claiborne County,001211,1255,17,1187,2,5,3,0,7,34,1038,14,989,2,5,3,0,4,21,386.7,78,386.7,78,NA,NA,NA,NA
47025001212,TN,Claiborne County,001212,272,2,253,0,1,2,0,0,14,211,2,198,0,1,2,0,0,8,54.6,20.5,54.6,20.5,NA,NA,NA,NA
47025001213,TN,Claiborne County,001213,2559,34,2420,11,5,13,0,2,74,1979,25,1868,9,5,12,0,2,58,965.8,155.8,965.8,155.8,NA,NA,NA,NA
47025001214,TN,Claiborne County,001214,408,3,387,0,0,5,0,0,13,340,2,322,0,0,5,0,0,11,155,16,155,16,NA,NA,NA,NA
47025001215,TN,Claiborne County,001215,2056,23,1948,5,2,4,1,8,65,1657,20,1572,5,2,4,1,4,49,565,108.9,565,108.9,NA,NA,NA,NA
47025001216,TN,Claiborne County,001216,204,1,194,2,0,0,0,1,6,167,1,157,2,0,0,0,1,6,117.4,18.4,117.4,18.4,NA,NA,NA,NA
47025001217,TN,Claiborne County,001217,1308,17,1241,6,1,1,2,0,40,1057,15,999,6,1,1,0,0,35,451.1,60.6,451.1,60.6,NA,NA,NA,NA
47027001301,TN,Clay County,001301,491,0,490,0,1,0,0,0,0,405,0,404,0,1,0,0,0,0,185,42,185,42,NA,NA,NA,NA
47027001302,TN,Clay County,001302,797,11,761,0,2,0,0,1,22,636,9,604,0,2,0,0,0,21,209.3,73.1,209.3,73.1,NA,NA,NA,NA
47027001303,TN,Clay County,001303,1452,20,1403,5,0,2,0,0,22,1134,13,1103,5,0,2,0,0,11,478,100,478,100,NA,NA,NA,NA
47027001304,TN,Clay County,001304,683,4,666,2,2,0,0,2,7,577,4,566,2,2,0,0,0,3,197,83,197,83,NA,NA,NA,NA
47027001305,TN,Clay County,001305,1516,25,1394,63,8,3,1,0,22,1191,17,1094,56,8,3,0,0,13,316.5,223.8,316.5,223.8,NA,NA,NA,NA
47027001306,TN,Clay County,001306,1060,17,1006,6,4,0,0,0,27,864,7,829,4,4,0,0,0,20,325.5,95.8,325.5,95.8,NA,NA,NA,NA
47027001307,TN,Clay County,001307,1582,53,1482,0,0,0,0,1,46,1231,36,1156,0,0,0,0,0,39,429,89,429,89,NA,NA,NA,NA
47029001401,TN,Cocke County,001401,1336,41,1243,10,10,7,1,0,24,1104,28,1031,10,7,5,1,0,22,418.4,75.3,418.4,75.3,NA,NA,NA,NA
47029001402,TN,Cocke County,001402,1654,63,1461,34,8,7,0,4,77,1338,32,1209,21,8,5,0,4,59,417,86.2,417,86.2,NA,NA,NA,NA
47029001403,TN,Cocke County,001403,2942,62,2742,5,11,4,5,1,112,2367,45,2219,4,11,1,4,0,83,767.2,106.2,767.2,106.2,NA,NA,NA,NA
47029001404,TN,Cocke County,001404,1439,14,1395,0,0,2,0,0,28,1197,7,1165,0,0,2,0,0,23,466.8,84.1,466.8,84.1,NA,NA,NA,NA
47029001405,TN,Cocke County,001405,1992,35,1861,2,11,3,0,5,75,1677,19,1583,2,9,3,0,0,61,529.5,145.4,529.5,145.4,NA,NA,NA,NA
47029001406,TN,Cocke County,001406,2453,86,2146,87,8,17,0,5,104,1996,56,1780,80,8,12,0,5,55,644.6,175.4,644.6,175.4,NA,NA,NA,NA
47029001407,TN,Cocke County,001407,2825,96,2454,76,17,21,0,10,151,2124,51,1894,55,12,11,0,6,95,526.5,142.5,526.5,142.5,NA,NA,NA,NA
47029001408,TN,Cocke County,001408,961,12,894,2,9,0,0,1,43,772,10,723,1,7,0,0,0,31,311.8,61.3,311.8,61.3,NA,NA,NA,NA
47029001409,TN,Cocke County,001409,2782,49,2590,11,10,11,0,7,104,2249,32,2114,11,9,9,0,5,69,898.9,132.4,898.9,132.4,NA,NA,NA,NA
47029001410,TN,Cocke County,001410,3210,83,2972,8,6,15,0,1,125,2676,71,2478,8,4,15,0,1,99,949,161,949,161,NA,NA,NA,NA
47029001411,TN,Cocke County,001411,1395,31,1301,13,3,7,0,2,38,1161,20,1093,10,3,6,0,1,28,421.7,93.5,421.7,93.5,NA,NA,NA,NA
47029001412,TN,Cocke County,001412,2396,90,2120,47,6,14,0,1,118,1828,62,1651,29,6,13,0,1,66,471.8,91.9,471.8,91.9,NA,NA,NA,NA
47029001413,TN,Cocke County,001413,732,7,672,18,1,1,0,0,33,609,4,559,18,1,0,0,0,27,170.2,31.6,170.2,31.6,NA,NA,NA,NA
47029001414,TN,Cocke County,001414,1421,38,1316,10,6,7,0,3,41,1150,24,1079,8,6,4,0,2,27,534.6,85.7,534.6,85.7,NA,NA,NA,NA
47029001415,TN,Cocke County,001415,2158,80,1879,86,4,14,0,3,92,1756,49,1559,69,4,9,0,3,63,525.3,130.8,525.3,130.8,NA,NA,NA,NA
47029001416,TN,Cocke County,001416,2267,47,2009,107,6,12,2,0,84,1757,30,1568,101,6,8,2,0,42,444.4,142.1,444.4,142.1,NA,NA,NA,NA
47029001417,TN,Cocke County,001417,1517,56,1356,34,5,4,0,0,62,1150,31,1045,28,4,3,0,0,39,405.3,72.5,405.3,72.5,NA,NA,NA,NA
47029001418,TN,Cocke County,001418,201,5,187,0,0,1,0,0,8,157,4,146,0,0,1,0,0,6,59.8,10.6,59.8,10.6,NA,NA,NA,NA
47029001419,TN,Cocke County,001419,2318,59,2135,32,5,3,1,3,80,1866,32,1732,25,4,1,1,2,69,738.3,140.9,738.3,140.9,NA,NA,NA,NA
47031001501,TN,Coffee County,001501,2844,228,2349,81,4,38,1,5,138,2251,132,1925,68,4,30,1,3,88,595.2,241.4,595.2,241.4,NA,NA,NA,NA
47031001502,TN,Coffee County,001502,2915,606,1992,128,12,39,4,8,126,2094,341,1536,92,11,29,4,6,75,350.9,140.9,350.9,140.9,NA,NA,NA,NA
47031001503,TN,Coffee County,001503,3284,203,2712,133,6,63,0,10,157,2423,120,2049,112,4,43,0,5,90,666.4,224,666.4,224,NA,NA,NA,NA
47031001504,TN,Coffee County,001504,3169,237,2519,140,17,73,1,14,168,2440,140,2019,110,15,56,1,11,88,664.6,298,664.6,298,NA,NA,NA,NA
47031001505,TN,Coffee County,001505,2680,151,2364,15,0,16,1,16,117,2061,123,1840,7,0,12,0,3,76,723,217,723,217,NA,NA,NA,NA
47031001506,TN,Coffee County,001506,2676,105,2394,40,3,21,0,7,106,2080,52,1889,30,3,19,0,6,81,584.4,154.1,584.4,154.1,NA,NA,NA,NA
47031001507,TN,Coffee County,001507,2593,115,2347,26,6,8,1,8,82,2033,70,1874,17,5,7,0,7,53,732.3,192.1,732.3,192.1,NA,NA,NA,NA
47031001508,TN,Coffee County,001508,2652,122,2367,35,6,37,0,4,81,2023,63,1853,24,6,28,0,3,46,885,187,885,187,NA,NA,NA,NA
47031001509,TN,Coffee County,001509,2828,106,2569,15,18,21,4,2,93,2210,64,2028,9,18,14,2,0,75,650.2,179.5,650.2,179.5,NA,NA,NA,NA
47031001510,TN,Coffee County,001510,2646,105,2366,51,2,25,0,2,95,2024,64,1849,37,2,17,0,2,53,660.5,175.1,660.5,175.1,NA,NA,NA,NA
47031001511,TN,Coffee County,001511,2647,68,2393,49,2,23,0,9,103,2152,50,1958,39,2,18,0,4,81,862.6,195.3,862.6,195.3,NA,NA,NA,NA
47031001512,TN,Coffee County,001512,1333,33,1222,10,0,15,0,0,53,1086,27,1001,7,0,11,0,0,40,512.7,126.2,512.7,126.2,NA,NA,NA,NA
47031001513,TN,Coffee County,001513,1193,47,1025,24,3,18,0,6,70,919,22,825,19,3,10,0,2,38,406.8,76.9,406.8,76.9,NA,NA,NA,NA
47031001514,TN,Coffee County,001514,2753,104,2460,53,7,14,0,10,105,2218,69,2013,40,5,12,0,5,74,929.7,273.8,929.7,273.8,NA,NA,NA,NA
47031001515,TN,Coffee County,001515,2793,115,2377,143,13,33,3,6,103,2156,72,1866,110,2,28,2,4,72,893.7,318.4,893.7,318.4,NA,NA,NA,NA
47031001516,TN,Coffee County,001516,2528,106,2209,65,2,42,3,3,98,1982,78,1753,49,0,38,0,3,61,1001.4,362.9,1001.4,362.9,NA,NA,NA,NA
47031001517,TN,Coffee County,001517,2657,126,2126,204,6,15,4,13,163,1911,78,1595,149,4,8,1,4,72,283.3,181.7,283.3,181.7,NA,NA,NA,NA
47031001518,TN,Coffee County,001518,2847,169,2343,132,13,47,2,11,130,2301,99,1953,113,12,34,0,7,83,617.9,233.9,617.9,233.9,NA,NA,NA,NA
47031001519,TN,Coffee County,001519,2877,165,1951,474,2,16,11,15,243,2095,97,1507,352,2,13,6,7,111,353,212,353,212,NA,NA,NA,NA
47031001520,TN,Coffee County,001520,2700,141,2215,174,14,17,2,9,128,2110,100,1773,131,14,14,0,6,72,647,284,647,284,NA,NA,NA,NA
47031001521,TN,Coffee County,001521,2412,83,2089,61,4,16,0,3,156,1857,50,1645,52,4,14,0,2,90,678.4,298.4,678.4,298.4,NA,NA,NA,NA
47031001522,TN,Coffee County,001522,1671,46,1545,33,0,7,0,2,38,1250,23,1179,23,0,5,0,0,20,482,102,482,102,NA,NA,NA,NA
47031001523,TN,Coffee County,001523,1191,78,1049,11,5,7,0,8,33,924,49,838,7,2,3,0,6,19,242,70,242,70,NA,NA,NA,NA
47033001601,TN,Crockett County,001601,1122,73,901,125,0,1,0,2,20,838,35,721,65,0,1,0,2,14,365.8,70.2,365.8,70.2,NA,NA,NA,NA
47033001602,TN,Crockett County,001602,1049,84,878,37,5,0,0,3,42,826,48,707,31,4,0,0,1,35,349,46.9,349,46.9,NA,NA,NA,NA
47033001603,TN,Crockett County,001603,1106,53,959,53,4,0,0,2,35,856,35,765,35,3,0,0,1,17,385,70.1,385,70.1,NA,NA,NA,NA
47033001604,TN,Crockett County,001604,1354,158,910,235,0,10,1,3,37,940,93,674,148,0,10,1,1,13,238.2,78.2,238.2,78.2,NA,NA,NA,NA
47033001605,TN,Crockett County,001605,1219,307,496,338,1,5,0,9,63,898,208,375,271,0,5,0,0,39,204.1,161,204.1,161,NA,NA,NA,NA
47033001606,TN,Crockett County,001606,1192,130,932,91,0,4,0,4,31,963,69,785,80,0,4,0,0,25,456.7,110.8,456.7,110.8,NA,NA,NA,NA
47033001607,TN,Crockett County,001607,1203,60,938,180,2,2,0,5,16,943,39,747,145,1,2,0,0,9,422,115,422,115,NA,NA,NA,NA
47033001608,TN,Crockett County,001608,950,114,447,363,1,0,0,10,15,764,61,371,311,0,0,0,9,12,147.7,229.1,147.7,229.1,NA,NA,NA,NA
47033001609,TN,Crockett County,001609,1059,113,842,78,4,0,0,2,20,810,68,664,62,4,0,0,2,10,332,112,332,112,NA,NA,NA,NA
47033001610,TN,Crockett County,001610,1140,153,737,199,0,2,0,7,42,885,89,615,161,0,2,0,3,15,251.6,136.7,251.6,136.7,NA,NA,NA,NA
47033001611,TN,Crockett County,001611,1321,209,1025,61,1,1,0,1,23,995,140,794,46,0,1,0,0,14,427,84,427,84,NA,NA,NA,NA
47033001612,TN,Crockett County,001612,1196,44,991,119,1,0,0,2,39,925,31,777,96,0,0,0,1,20,403,89,403,89,NA,NA,NA,NA
47035001701,TN,Cumberland County,001701,1832,45,1714,7,2,15,0,3,46,1447,36,1358,5,2,14,0,3,29,542,95,542,95,NA,NA,NA,NA
47035001702,TN,Cumberland County,001702,1372,20,1313,5,3,5,0,2,24,1190,18,1138,4,3,5,0,2,20,523,121,523,121,NA,NA,NA,NA
47035001703,TN,Cumberland County,001703,2498,92,2253,23,6,9,1,5,109,2045,55,1860,20,5,8,1,5,91,753.1,192.3,753.1,192.3,NA,NA,NA,NA
47035001704,TN,Cumberland County,001704,6278,432,5409,78,16,102,0,6,235,4914,272,4337,50,16,77,0,6,156,1214.3,343.8,1214.3,343.8,NA,NA,NA,NA
47035001705,TN,Cumberland County,001705,7203,347,6515,34,14,76,1,18,198,5582,214,5129,19,14,65,1,9,131,1954.5,523.3,1954.5,523.3,NA,NA,NA,NA
47035001706,TN,Cumberland County,001706,1164,31,1082,2,1,3,0,3,42,921,22,868,1,1,1,0,0,28,384,72,384,72,NA,NA,NA,NA
47035001707,TN,Cumberland County,001707,1008,40,919,1,1,2,1,0,44,823,21,760,1,1,2,1,0,37,321,52,321,52,NA,NA,NA,NA
47035001708,TN,Cumberland County,001708,3547,87,3347,20,5,12,0,6,70,3482,70,3305,20,5,12,0,6,64,1931,639.4,1931,639.4,NA,NA,NA,NA
47035001709,TN,Cumberland County,001709,4790,66,4507,41,8,18,0,7,143,4574,50,4342,32,6,17,0,7,120,2190.9,916.3,2190.9,916.3,NA,NA,NA,NA
47035001710,TN,Cumberland County,001710,997,11,934,4,8,1,0,3,36,814,9,768,1,6,0,0,3,27,312.8,57.9,312.8,57.9,NA,NA,NA,NA
47035001711,TN,Cumberland County,001711,2332,48,2176,8,8,6,2,2,82,1857,32,1738,7,8,6,2,2,62,849,201,849,201,NA,NA,NA,NA
47035001712,TN,Cumberland County,001712,1599,30,1483,5,2,11,2,1,65,1350,15,1271,5,2,9,2,1,45,578.1,160.5,578.1,160.5,NA,NA,NA,NA
47035001713,TN,Cumberland County,001713,1725,20,1631,1,4,3,1,3,62,1410,14,1337,1,3,3,1,3,48,637.1,128.3,637.1,128.3,NA,NA,NA,NA
47035001714,TN,Cumberland County,001714,2595,94,2381,17,3,11,0,6,83,2157,69,1988,14,3,11,0,4,68,820,160,820,160,NA,NA,NA,NA
47035001715,TN,Cumberland County,001715,738,17,691,1,1,1,0,0,27,564,10,537,0,1,1,0,0,15,219,32,219,32,NA,NA,NA,NA
47035001716,TN,Cumberland County,001716,3032,175,2701,17,6,26,0,6,101,2448,122,2197,8,6,21,0,5,89,970.7,202.2,970.7,202.2,NA,NA,NA,NA
47035001717,TN,Cumberland County,001717,1603,11,1542,0,1,4,0,3,42,1318,7,1277,0,0,4,0,3,27,484.2,115.1,484.2,115.1,NA,NA,NA,NA
47035001718,TN,Cumberland County,001718,2598,62,2397,8,6,4,1,8,112,2074,26,1935,8,6,4,1,5,89,621,269,621,269,NA,NA,NA,NA
47035001719,TN,Cumberland County,001719,2697,66,2515,9,2,25,0,7,73,2192,37,2075,8,0,18,0,7,47,1088.5,209.7,1088.5,209.7,NA,NA,NA,NA
47035001720,TN,Cumberland County,001720,1032,11,963,1,6,7,2,0,42,821,4,767,0,6,5,2,0,37,385,41,385,41,NA,NA,NA,NA
47035001721,TN,Cumberland County,001721,1811,33,1724,4,1,2,0,1,46,1529,11,1478,1,1,2,0,1,35,693.8,107.5,693.8,107.5,NA,NA,NA,NA
47035001722,TN,Cumberland County,001722,3686,88,3440,7,7,11,1,8,124,3164,65,2970,6,7,11,1,6,98,1378.8,327.1,1378.8,327.1,NA,NA,NA,NA
47035001723,TN,Cumberland County,001723,1885,28,1756,1,10,7,0,2,81,1499,12,1409,1,10,7,0,1,59,648,98,648,98,NA,NA,NA,NA
47035001724,TN,Cumberland County,001724,3123,82,2920,5,9,5,0,2,100,2399,43,2267,2,9,4,0,2,72,913.2,137.5,913.2,137.5,NA,NA,NA,NA
47037001801,TN,Davidson County,001801,4694,224,3911,293,13,21,10,18,204,3880,141,3308,226,12,21,10,6,156,1474,597,1474,597,NA,NA,NA,NA
47037001802,TN,Davidson County,001802,1131,29,985,35,3,11,1,9,58,956,12,859,27,3,4,1,8,42,310,161,310,161,NA,NA,NA,NA
47037001803,TN,Davidson County,001803,7291,292,1178,5439,7,135,0,40,200,5811,177,1010,4364,5,110,0,26,119,305.9,3307.8,305.9,3307.8,NA,NA,NA,NA
47037001804,TN,Davidson County,001804,630,15,541,24,4,4,0,2,40,536,11,461,21,0,3,0,0,40,210.5,86.6,210.5,86.6,NA,NA,NA,NA
47037001805,TN,Davidson County,001805,3776,123,924,2594,4,23,0,13,95,3201,99,891,2108,4,23,0,13,63,33.7,1181,33.7,1181,NA,NA,NA,NA
47037001806,TN,Davidson County,001806,3751,99,232,3280,6,9,0,21,104,3047,68,203,2693,3,2,0,14,64,36.8,1925.4,36.8,1925.4,NA,NA,NA,NA
47037001807,TN,Davidson County,001807,6071,457,927,4399,16,72,1,26,173,4355,290,810,3046,14,66,1,18,110,93.3,1716.3,93.3,1716.3,NA,NA,NA,NA
47037001808,TN,Davidson County,001808,3163,1038,538,1452,9,23,4,15,84,2135,612,462,965,9,21,4,8,54,45.2,371.2,45.2,371.2,NA,NA,NA,NA
47037001809,TN,Davidson County,001809,4329,169,1116,2685,10,147,1,18,183,3362,117,1062,1896,7,147,1,12,120,50.6,990,50.6,990,NA,NA,NA,NA
47037001810,TN,Davidson County,001810,2852,217,682,1845,11,9,2,6,80,2089,140,560,1320,11,8,0,2,48,89.5,785,89.5,785,NA,NA,NA,NA
47037001811,TN,Davidson County,001811,2107,106,1706,179,3,16,0,13,84,1685,51,1423,124,3,14,0,13,57,628.3,225.4,628.3,225.4,NA,NA,NA,NA
47037001812,TN,Davidson County,001812,412,45,280,36,1,9,0,8,33,319,22,233,28,1,8,0,5,22,109,79,109,79,NA,NA,NA,NA
47037001813,TN,Davidson County,001813,1411,101,603,667,3,13,0,2,22,1112,60,519,511,3,9,0,0,10,120.1,375.1,120.1,375.1,NA,NA,NA,NA
47037001814,TN,Davidson County,001814,7004,516,2041,4155,18,57,1,32,184,5349,325,1769,3043,11,54,1,23,123,630.4,2110.6,630.4,2110.6,NA,NA,NA,NA
47037001815,TN,Davidson County,001815,6339,319,623,5114,13,34,6,36,194,4584,202,541,3628,11,27,6,28,141,105.9,2169.4,105.9,2169.4,NA,NA,NA,NA
47037001816,TN,Davidson County,001816,2214,401,658,1046,6,38,1,4,60,1761,244,581,845,3,37,1,2,48,225.2,765.3,225.2,765.3,NA,NA,NA,NA
47037001817,TN,Davidson County,001817,7521,296,6054,400,2,479,0,32,258,6421,238,5265,347,2,377,0,23,169,2015.2,1568.8,2015.2,1568.8,NA,NA,NA,NA
47037001818,TN,Davidson County,001818,4278,398,2264,1085,0,251,1,31,248,3211,276,1885,688,0,175,1,18,168,451,720,451,720,NA,NA,NA,NA
47037001819,TN,Davidson County,001819,2243,56,1728,178,10,175,1,3,92,1748,41,1355,138,8,152,1,0,53,719,495,719,495,NA,NA,NA,NA
47037001820,TN,Davidson County,001820,6994,426,4895,726,6,553,4,41,343,5580,300,4043,552,5,447,0,23,210,1713.4,1562.6,1713.4,1562.6,NA,NA,NA,NA
47037001821,TN,Davidson County,001821,3475,1258,1164,836,12,45,0,15,145,2601,757,1058,615,12,41,0,15,103,125,586,125,586,NA,NA,NA,NA
47037001822,TN,Davidson County,001822,4372,337,2113,1670,8,62,1,20,161,3653,248,1880,1339,8,53,1,17,107,195,1557,195,1557,NA,NA,NA,NA
47037001823,TN,Davidson County,001823,1765,150,1246,278,10,5,0,7,69,1562,115,1140,234,10,3,0,7,53,113,510,113,510,NA,NA,NA,NA
47037001824,TN,Davidson County,001824,2272,67,466,1622,7,13,1,24,72,1499,42,407,963,7,13,0,11,56,39.8,635.8,39.8,635.8,NA,NA,NA,NA
47037001825,TN,Davidson County,001825,5131,508,2624,1732,21,56,2,12,176,4266,362,2407,1287,21,51,2,8,128,129,1340,129,1340,NA,NA,NA,NA
47037001826,TN,Davidson County,001826,3478,162,2251,840,11,67,2,13,132,2834,114,1968,574,10,58,1,12,97,165,1138,165,1138,NA,NA,NA,NA
47037001827,TN,Davidson County,001827,3827,186,3192,197,2,40,0,31,179,3063,135,2601,159,1,28,0,25,114,332,1642,332,1642,NA,NA,NA,NA
47037001828,TN,Davidson County,001828,4253,136,1314,2490,9,42,5,26,231,2844,100,1148,1409,6,27,4,17,133,119.4,863,119.4,863,NA,NA,NA,NA
47037001829,TN,Davidson County,001829,3875,223,2812,585,5,71,1,12,166,3277,171,2428,505,5,64,0,7,97,357,1387,357,1387,NA,NA,NA,NA
47037001830,TN,Davidson County,001830,2822,161,2163,340,1,47,0,8,102,2338,124,1814,273,1,42,0,3,81,178,1170.2,178,1170.2,NA,NA,NA,NA
47037001831,TN,Davidson County,001831,3105,152,2224,512,4,43,2,15,153,2653,121,1907,452,4,41,1,11,116,291,1029,291,1029,NA,NA,NA,NA
47037001832,TN,Davidson County,001832,2598,131,1980,338,3,43,0,11,92,2184,100,1701,269,3,32,0,11,68,321,902,321,902,NA,NA,NA,NA
47037001833,TN,Davidson County,001833,4626,266,2413,1638,20,53,4,28,204,3859,197,2210,1226,17,46,2,28,133,153,1328.8,153,1328.8,NA,NA,NA,NA
47037001834,TN,Davidson County,001834,3097,139,2430,289,6,47,0,15,171,2610,98,2089,246,6,45,0,15,111,329.3,1136.7,329.3,1136.7,NA,NA,NA,NA
47037001835,TN,Davidson County,001835,2532,144,2091,124,3,47,0,8,115,2050,105,1719,106,3,39,0,5,73,396,851,396,851,NA,NA,NA,NA
47037001836,TN,Davidson County,001836,4579,1332,1781,1241,4,25,3,23,170,3620,895,1600,953,3,24,1,14,130,358.8,725.8,358.8,725.8,NA,NA,NA,NA
47037001837,TN,Davidson County,001837,3341,297,1099,1743,13,52,2,20,115,2497,182,961,1218,7,47,2,12,68,126.1,824.8,126.1,824.8,NA,NA,NA,NA
47037001838,TN,Davidson County,001838,2560,192,1235,966,4,40,0,25,98,2018,137,1076,689,4,28,0,15,69,218.5,776.5,218.5,776.5,NA,NA,NA,NA
47037001839,TN,Davidson County,001839,6587,927,3699,1527,14,101,8,32,279,5507,613,3323,1237,14,84,7,25,204,767.2,1546.2,767.2,1546.2,NA,NA,NA,NA
47037001840,TN,Davidson County,001840,5229,1007,2344,1568,14,55,0,23,218,4139,637,2068,1206,11,44,0,16,157,615.2,969.8,615.2,969.8,NA,NA,NA,NA
