GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_gra,uss_16_dem_jud,gov_18_rep_rey,gov_18_dem_hub,atg_18_dem_mil,sos_18_rep_pat,sos_18_dem_dej,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_ern,uss_20_dem_gre,avg_16_rep,avg_16_dem,avg_18_rep,avg_18_dem,avg_20_rep,avg_20_dem
18003000880,IN,Allen County,000880,1387,50,1234,10,3,31,0,2,57,998,32,914,9,3,14,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003000890,IN,Allen County,000890,926,81,729,49,1,4,0,2,60,719,43,608,35,1,4,0,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003000900,IN,Allen County,000900,1375,95,1121,62,2,12,2,3,78,1037,67,869,35,2,10,0,2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003000910,IN,Allen County,000910,1155,80,957,45,4,15,0,3,51,938,58,793,28,4,13,0,3,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003000920,IN,Allen County,000920,1856,225,1314,151,6,19,1,16,124,1434,139,1075,117,5,11,0,9,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003000930,IN,Allen County,000930,2351,95,1932,70,7,111,1,12,123,1659,58,1393,40,4,94,0,4,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003000940,IN,Allen County,000940,1873,90,1502,62,0,122,0,13,84,1279,61,1041,49,0,85,0,4,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003000950,IN,Allen County,000950,44,0,42,0,0,0,0,0,2,35,0,34,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003000960,IN,Allen County,000960,858,18,760,19,0,29,0,0,32,658,14,593,12,0,24,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003000970,IN,Allen County,000970,1538,94,1053,247,7,37,0,14,86,1321,77,964,166,7,33,0,11,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003000980,IN,Allen County,000980,1177,82,852,110,2,48,0,6,77,997,56,761,88,2,46,0,5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003000990,IN,Allen County,000990,1736,178,1165,229,8,51,2,8,95,1381,104,998,169,8,34,2,4,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001000,IN,Allen County,001000,916,66,765,28,1,10,0,2,44,765,46,668,19,1,10,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001010,IN,Allen County,001010,2738,199,2009,353,15,23,0,14,125,2124,136,1662,216,13,19,0,12,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001020,IN,Allen County,001020,2578,200,1915,270,13,15,5,11,149,2031,132,1589,194,13,11,5,2,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001030,IN,Allen County,001030,1753,114,958,564,1,23,0,15,78,1337,74,785,398,1,20,0,8,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001040,IN,Allen County,001040,2335,209,1724,234,8,26,1,4,129,1901,138,1491,176,8,19,1,4,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001050,IN,Allen County,001050,1085,111,824,47,7,32,0,2,62,856,56,707,33,7,18,0,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001060,IN,Allen County,001060,1333,113,884,219,7,28,0,0,82,1069,77,726,184,7,22,0,0,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001070,IN,Allen County,001070,22,7,14,0,0,0,0,0,1,16,2,13,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001080,IN,Allen County,001080,1178,28,1024,40,1,35,0,10,40,869,18,763,26,0,23,0,10,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001090,IN,Allen County,001090,751,30,631,30,0,36,0,0,24,576,22,476,29,0,32,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001100,IN,Allen County,001100,1319,59,1116,68,1,28,0,0,47,958,41,814,57,1,22,0,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001110,IN,Allen County,001110,1062,86,848,62,2,31,1,0,32,875,59,710,52,2,29,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001120,IN,Allen County,001120,1400,85,1076,78,3,83,0,12,63,1049,53,849,49,1,56,0,3,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001130,IN,Allen County,001130,1416,60,1178,39,1,62,0,4,72,1048,31,891,33,1,51,0,4,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001140,IN,Allen County,001140,1973,86,1436,280,0,90,0,12,69,1416,49,1101,161,0,70,0,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001150,IN,Allen County,001150,859,11,637,35,0,134,1,1,40,635,9,486,28,0,99,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001160,IN,Allen County,001160,729,24,599,7,0,61,0,2,36,559,16,467,3,0,55,0,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001170,IN,Allen County,001170,1176,14,1055,44,1,40,0,3,19,931,8,842,31,1,30,0,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001180,IN,Allen County,001180,885,45,731,17,0,53,0,3,36,677,29,560,17,0,49,0,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001190,IN,Allen County,001190,1147,55,983,35,0,23,2,4,45,856,35,758,24,0,13,2,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001200,IN,Allen County,001200,1233,48,1092,28,0,23,1,1,40,881,26,787,25,0,17,1,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001210,IN,Allen County,001210,1079,62,918,31,5,10,0,9,44,819,35,736,19,5,8,0,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001220,IN,Allen County,001220,1336,77,1132,41,4,32,1,4,45,1105,53,969,28,4,21,1,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001230,IN,Allen County,001230,947,55,810,24,0,21,0,1,36,705,31,609,18,0,15,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001240,IN,Allen County,001240,955,23,822,25,2,21,1,0,61,692,11,613,14,2,16,1,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001250,IN,Allen County,001250,1383,88,1163,51,1,29,2,5,44,1012,48,873,27,1,25,2,4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001260,IN,Allen County,001260,1527,82,1338,40,1,25,1,0,40,1225,43,1104,29,1,22,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001270,IN,Allen County,001270,1804,85,1561,51,0,48,1,1,57,1328,43,1185,34,0,32,1,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001280,IN,Allen County,001280,1177,82,925,87,4,35,1,2,41,958,68,761,70,4,30,0,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001290,IN,Allen County,001290,1078,47,923,39,0,46,0,2,21,789,26,687,30,0,37,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001300,IN,Allen County,001300,1153,209,656,163,2,20,2,3,98,811,137,507,101,2,11,2,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001310,IN,Allen County,001310,1465,258,887,183,1,19,2,10,105,1048,147,708,125,1,14,1,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001320,IN,Allen County,001320,1216,246,566,201,3,90,0,7,103,819,163,444,120,0,49,0,1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001330,IN,Allen County,001330,1114,293,449,228,1,59,0,7,77,743,163,362,144,0,36,0,6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001340,IN,Allen County,001340,1354,272,722,199,3,67,0,7,84,946,171,554,137,0,40,0,3,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001350,IN,Allen County,001350,792,121,493,89,9,10,0,13,57,579,66,398,60,9,6,0,11,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001360,IN,Allen County,001360,2202,127,1486,445,4,61,2,6,71,2133,122,1464,433,1,59,2,6,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001370,IN,Allen County,001370,873,199,431,177,0,16,0,2,48,622,125,340,122,0,13,0,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001380,IN,Allen County,001380,1628,509,707,277,10,25,2,4,94,1188,324,594,183,9,18,0,3,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001390,IN,Allen County,001390,1583,244,932,177,5,117,0,9,99,1141,149,720,120,5,82,0,5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001400,IN,Allen County,001400,1293,56,1128,25,2,25,0,2,55,992,35,884,21,2,17,0,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001410,IN,Allen County,001410,1194,310,397,291,4,98,0,15,79,847,195,332,197,3,69,0,11,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001420,IN,Allen County,001420,1660,281,556,520,0,171,1,19,112,1187,164,469,377,0,112,1,8,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001430,IN,Allen County,001430,733,54,581,64,1,9,0,1,23,584,30,479,56,0,8,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001440,IN,Allen County,001440,759,59,553,93,4,22,0,0,28,707,46,529,88,1,22,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001450,IN,Allen County,001450,1860,367,382,928,2,55,5,23,98,1334,214,299,709,2,38,1,17,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001460,IN,Allen County,001460,973,207,338,339,0,13,0,12,64,661,119,247,254,0,8,0,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001470,IN,Allen County,001470,2080,332,1499,111,4,9,0,10,115,1545,199,1194,75,3,8,0,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001480,IN,Allen County,001480,1567,223,1080,138,12,9,0,10,95,1149,140,845,86,8,7,0,4,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001490,IN,Allen County,001490,1434,187,1013,142,3,23,0,3,63,1154,117,860,115,3,22,0,3,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001500,IN,Allen County,001500,977,132,636,133,2,11,0,5,58,761,91,513,115,2,6,0,2,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001510,IN,Allen County,001510,1651,418,721,322,10,50,0,16,114,1140,277,585,165,10,34,0,7,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001520,IN,Allen County,001520,1843,485,939,293,17,11,0,6,92,1339,287,790,169,17,11,0,6,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001530,IN,Allen County,001530,1217,123,846,149,2,8,1,9,79,931,74,689,128,2,3,1,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001540,IN,Allen County,001540,1461,91,1191,91,1,9,0,11,67,1260,68,1069,62,1,5,0,11,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001550,IN,Allen County,001550,1023,109,769,39,14,14,0,4,74,767,66,618,30,9,10,0,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001560,IN,Allen County,001560,2191,329,1470,183,5,32,3,18,151,1659,203,1202,123,4,27,2,11,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001570,IN,Allen County,001570,1409,150,936,140,2,42,3,19,117,1122,88,815,113,2,34,3,5,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001580,IN,Allen County,001580,1483,181,1001,126,3,17,10,10,135,1047,93,778,83,3,13,9,5,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001590,IN,Allen County,001590,1400,141,714,184,10,277,0,8,66,1061,88,631,136,10,157,0,3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001600,IN,Allen County,001600,1522,389,219,687,1,126,0,6,94,980,207,178,463,1,83,0,1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001610,IN,Allen County,001610,1187,330,167,565,1,53,0,12,59,801,195,132,397,1,33,0,8,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001620,IN,Allen County,001620,2073,715,264,909,3,95,1,9,77,1314,411,206,603,1,48,0,8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001630,IN,Allen County,001630,1737,612,199,797,2,28,2,9,88,1121,343,142,563,2,21,2,1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001640,IN,Allen County,001640,2025,494,290,956,3,193,0,15,74,1260,269,222,615,3,113,0,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001650,IN,Allen County,001650,2204,296,260,632,2,940,0,20,54,1465,194,226,438,2,562,0,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001660,IN,Allen County,001660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001670,IN,Allen County,001670,29,5,18,2,0,0,0,2,2,27,4,17,2,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001680,IN,Allen County,001680,1361,333,201,689,1,48,0,10,79,884,197,145,473,1,29,0,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001690,IN,Allen County,001690,1775,543,198,799,4,106,0,19,106,1167,309,151,590,3,68,0,4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001700,IN,Allen County,001700,3007,441,387,1182,0,885,1,10,101,2031,259,341,833,0,534,1,7,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001710,IN,Allen County,001710,1802,270,186,799,3,444,1,6,93,1208,164,166,577,0,248,1,4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001720,IN,Allen County,001720,2607,128,400,523,2,1470,0,19,65,1739,82,375,419,0,815,0,11,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001730,IN,Allen County,001730,1578,182,146,757,1,438,1,4,49,1110,115,122,572,0,264,1,2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001740,IN,Allen County,001740,1316,149,287,597,1,217,0,19,46,932,91,247,426,1,124,0,11,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001750,IN,Allen County,001750,1575,196,353,770,1,144,0,10,101,1054,116,299,490,1,94,0,6,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001760,IN,Allen County,001760,1986,194,283,614,8,779,0,13,95,1398,121,251,494,5,449,0,11,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001770,IN,Allen County,001770,1612,243,404,679,2,175,0,16,93,1143,135,318,526,2,109,0,5,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001780,IN,Allen County,001780,102,33,9,35,2,9,0,7,7,64,27,5,19,0,7,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001790,IN,Allen County,001790,21,2,8,4,0,2,0,0,5,18,2,7,4,0,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001800,IN,Allen County,001800,19,3,6,5,2,2,0,0,1,6,0,3,2,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001810,IN,Allen County,001810,1799,187,467,967,6,111,1,16,44,1434,140,431,754,6,66,1,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001820,IN,Allen County,001820,1837,222,532,715,3,289,1,17,58,1404,144,473,541,2,201,1,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001830,IN,Allen County,001830,2373,477,351,1236,7,90,2,40,170,1491,298,270,761,7,51,2,20,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001840,IN,Allen County,001840,1402,347,582,329,9,16,2,18,99,1021,209,477,245,9,4,2,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001850,IN,Allen County,001850,8,1,7,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001860,IN,Allen County,001860,32,2,19,5,0,2,0,0,4,22,2,10,5,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001870,IN,Allen County,001870,1076,295,338,287,0,64,0,7,85,745,188,284,189,0,48,0,4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001880,IN,Allen County,001880,3076,938,776,867,7,330,0,28,130,2038,551,640,567,4,186,0,17,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001890,IN,Allen County,001890,1885,529,381,813,6,31,0,8,117,1265,331,291,550,6,22,0,1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001900,IN,Allen County,001900,1359,351,308,334,2,296,1,15,52,879,220,244,205,2,178,1,6,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001910,IN,Allen County,001910,2550,1009,318,1018,6,44,2,17,136,1627,609,231,680,4,40,2,6,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001920,IN,Allen County,001920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001930,IN,Allen County,001930,1905,86,1538,63,4,120,0,18,76,1274,39,1055,44,4,85,0,6,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001940,IN,Allen County,001940,1726,71,1472,51,7,37,0,4,84,1226,49,1076,26,3,25,0,1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001950,IN,Allen County,001950,2381,98,1951,57,0,185,3,2,85,1652,54,1382,38,0,138,0,2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001960,IN,Allen County,001960,985,42,832,17,4,40,2,7,41,712,21,628,13,2,25,2,4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001970,IN,Allen County,001970,877,58,512,196,0,59,0,1,51,540,46,335,98,0,36,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001980,IN,Allen County,001980,1535,71,1264,39,3,74,0,10,74,989,36,829,24,3,56,0,9,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003001990,IN,Allen County,001990,3143,202,2132,317,3,280,1,17,191,2195,108,1601,190,3,194,1,12,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003002000,IN,Allen County,002000,1810,91,1433,89,5,112,0,2,78,1304,54,1055,68,5,89,0,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003002010,IN,Allen County,002010,1306,78,914,86,3,157,1,21,46,1190,57,875,68,2,132,1,18,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003002020,IN,Allen County,002020,206,3,182,0,0,1,0,0,20,153,2,142,0,0,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003002030,IN,Allen County,002030,39,4,30,1,0,0,0,2,2,26,1,22,1,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003002040,IN,Allen County,002040,23,1,22,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003002050,IN,Allen County,002050,346,11,313,6,3,1,0,0,12,278,8,256,3,2,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003002060,IN,Allen County,002060,186,6,161,15,0,1,0,0,3,152,4,133,11,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003002070,IN,Allen County,002070,1054,65,809,95,0,27,0,2,56,795,30,632,73,0,24,0,2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003002080,IN,Allen County,002080,7,1,6,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003002090,IN,Allen County,002090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003002100,IN,Allen County,002100,1517,40,1408,17,2,2,0,2,46,1096,19,1043,11,2,1,0,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
