GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_men,uss_18_rep_hug,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_boo,uss_20_rep_meh,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
34001080002,NJ,Atlantic County,080002,1601,51,1484,3,4,10,0,10,39,1399,35,1312,3,4,10,0,10,25,472.9,522.4,367,488.7,514.3,536.4,505.8,525.9,522.4,472.9,488.7,367,531.2,510.1,518.3,465
34001080003,NJ,Atlantic County,080003,1244,35,1170,1,0,13,0,5,20,1114,29,1052,0,0,13,0,5,15,389.4,395.2,310,361.7,747.9,780,735.5,764.8,395.2,389.4,361.7,310,772.4,741.7,575.4,545.7
34001080004,NJ,Atlantic County,080004,946,61,859,3,0,8,0,1,14,887,46,819,0,0,8,0,1,13,219.1,283.1,150.4,236.7,199.9,208.4,196.5,204.4,283.1,219.1,236.7,150.4,206.4,198.2,233.1,191.5
34001085101,NJ,Atlantic County,085101,1762,562,986,130,0,9,0,15,60,1376,394,803,109,0,9,0,13,48,444.9,351.6,311.7,284.1,464.5,741.5,448.8,716.3,351.6,444.9,284.1,311.7,728.9,456.7,523.4,417.5
34001085201,NJ,Atlantic County,085201,1895,236,1528,50,2,12,2,8,57,1572,164,1310,34,2,12,2,4,44,356.4,593.5,259,519.9,335.4,534.8,324.1,516.7,593.5,356.4,519.9,259,525.7,329.7,541.2,318.7
34001085301,NJ,Atlantic County,085301,2159,207,1805,44,0,17,2,5,79,1707,124,1475,37,0,17,2,3,49,340.5,762.8,295.1,634.5,505.7,807.3,488.6,779.8,762.8,340.5,634.5,295.1,793.6,497.2,746.1,407.5
34001090101,NJ,Atlantic County,090101,869,66,721,15,0,31,2,5,29,699,35,606,9,0,28,2,4,15,227,266,186,229,398.7,413.6,390.5,395.1,266,227,229,186,404.4,394.6,325.9,300.6
34001090102,NJ,Atlantic County,090102,996,99,813,14,1,36,1,2,30,759,62,633,10,1,30,1,2,20,210.2,260.1,155.8,243.1,134,139.1,131.2,132.9,260.1,210.2,243.1,155.8,136,132.6,193.8,157.8
34001090103,NJ,Atlantic County,090103,1032,142,774,23,0,59,1,1,32,840,113,635,23,0,49,1,1,18,248,229,189,230,532.9,552.8,521.9,528,229,248,230,189,540.4,527.4,385,372.9
34001090104,NJ,Atlantic County,090104,1163,153,874,55,2,30,1,0,48,933,102,729,41,2,26,1,0,32,225,269,176,217,141.6,146.9,138.7,140.3,269,225,217,176,143.6,140.1,193.3,170.3
34001090201,NJ,Atlantic County,090201,826,72,654,11,0,42,1,2,44,639,37,527,10,0,31,1,2,31,212,246,177,209,173.8,177.1,166.8,172.7,246,212,209,177,174.9,170.3,201.2,182.4
34001090202,NJ,Atlantic County,090202,1005,84,826,7,0,49,0,1,38,802,57,689,5,0,35,0,1,15,295,290,237,259,225.8,230.1,216.8,224.5,290,295,259,237,227.3,221.3,250.9,243.7
34001090203,NJ,Atlantic County,090203,1389,82,1174,11,0,86,0,5,31,1030,51,876,11,0,65,0,4,23,294.7,410.6,202.8,387.6,527.6,537.6,506.5,524.4,410.6,294.7,387.6,202.8,531,517,465,382.9
34001090204,NJ,Atlantic County,090204,1154,276,631,61,0,132,0,9,45,914,198,524,53,0,101,0,8,30,246,252,201,182,396.2,403.7,380.4,393.9,252,246,182,201,398.8,388.3,307.9,305.9
34001095101,NJ,Atlantic County,095101,2745,916,671,966,5,98,0,10,79,2252,688,626,780,3,83,0,6,66,713.4,133.7,520.8,120.7,744.1,150.5,675,128.1,133.7,713.4,120.7,520.8,139.3,709.5,133.2,663.3
34001095102,NJ,Atlantic County,095102,2434,1165,147,1010,9,30,0,13,60,1808,824,132,782,4,25,0,2,39,641,63,376,46,395.7,80,359,68.1,63,641,46,376,74.1,377.3,64.3,442.9
34001095103,NJ,Atlantic County,095103,2319,1118,249,802,6,52,0,19,73,1798,806,222,656,3,45,0,13,53,587.8,81.6,426.6,80.6,295.9,59.8,268.4,51,81.6,587.8,80.6,426.6,55.4,282.2,68.2,394.7
34001095104,NJ,Atlantic County,095104,2593,1469,137,859,3,28,0,23,74,1883,1006,117,675,3,28,0,11,43,729.2,60.4,512.4,50.4,1460.6,295.4,1325,251.5,60.4,729.2,50.4,512.4,273.4,1392.8,164.4,1006.8
34001095201,NJ,Atlantic County,095201,2674,1545,117,910,2,39,0,11,50,1888,1022,102,694,2,31,0,7,30,577.2,27.9,381.2,44.1,1548.8,234.7,1425.6,190.2,27.9,577.2,44.1,381.2,212.5,1487.2,124.2,983.2
34001095202,NJ,Atlantic County,095202,2690,1360,312,806,3,126,2,10,71,2042,951,285,657,1,102,1,5,40,661.2,89.8,440,68.2,416.9,72.8,384.2,60.7,89.8,661.2,68.2,440,66.7,400.5,72.9,475.6
34001095203,NJ,Atlantic County,095203,2375,1249,173,884,1,22,0,13,33,1798,901,160,686,0,20,0,4,27,751,50,568,52,140.2,20.6,128.9,16.6,50,751,52,568,18.6,134.6,34.8,397
34001095204,NJ,Atlantic County,095204,2799,1494,269,949,0,38,2,3,44,2102,1017,239,783,0,31,1,0,31,758,66,508.6,77.9,860,126.7,791.2,102.1,66,758,77.9,508.6,114.4,825.6,93.2,729.5
34001100101,NJ,Atlantic County,100101,548,17,500,4,0,6,0,0,21,440,14,410,2,0,5,0,0,9,140.8,186.7,121.8,184.8,173.8,207.7,167.8,213.7,186.7,140.8,184.8,121.8,210.7,170.8,198.2,151
34001100201,NJ,Atlantic County,100201,553,20,512,3,1,6,0,1,10,428,14,400,0,1,4,0,1,8,102.3,223.3,76.1,211.4,114.3,254,114.2,249.9,223.3,102.3,211.4,76.1,252,114.2,234.7,101.7
34001105101,NJ,Atlantic County,105101,1357,82,1192,23,1,17,0,8,34,1205,65,1076,22,1,16,0,8,17,290.4,398.5,243.1,361.2,387.7,396.1,379,386.4,398.5,290.4,361.2,243.1,391.3,383.3,385.6,325
34001105102,NJ,Atlantic County,105102,1647,224,1134,196,2,15,2,7,67,1376,146,1025,143,0,13,2,4,43,370,321,259,299,452.6,477.3,442.7,466.1,321,370,299,259,471.7,447.6,390.9,381.1
34001105103,NJ,Atlantic County,105103,705,85,549,27,3,14,0,3,24,566,48,473,14,0,11,0,1,19,128,179,108,170,220.6,232.7,215.8,227.2,179,128,170,108,229.9,218.2,202.2,168.1
34001105104,NJ,Atlantic County,105104,1715,335,1107,158,1,66,0,4,44,1469,230,1017,136,0,57,0,4,25,375,369,272,349,392.2,413.6,383.6,403.9,369,375,349,272,408.7,387.9,383.9,355.7
34001105201,NJ,Atlantic County,105201,1333,177,921,166,5,16,0,3,45,1035,88,804,106,5,16,0,3,13,276,231.8,197,205.2,444.5,373.2,433.4,362.1,231.8,276,205.2,197,367.6,438.9,293.1,337.7
34001105202,NJ,Atlantic County,105202,713,67,574,23,1,18,0,2,28,612,50,523,10,1,9,0,2,17,150.7,184.7,120.3,154.3,233.7,194.4,227.9,188.5,184.7,150.7,154.3,120.3,191.5,230.8,180.5,183.2
34001105203,NJ,Atlantic County,105203,1075,105,802,72,0,45,0,1,50,884,69,684,67,0,41,0,1,22,261,251,194,218,326.9,271.9,318.7,263.7,251,261,218,194,267.8,322.8,251.1,275.1
34001105204,NJ,Atlantic County,105204,1924,299,1306,130,0,99,0,12,78,1595,206,1149,96,0,84,0,12,48,460,389,327,334,414.9,345.1,404.4,334.6,389,460,334,327,339.9,409.7,350.7,401.6
34001110001,NJ,Atlantic County,110001,2377,516,1370,72,0,291,1,17,110,2016,353,1275,59,0,227,1,17,84,525.9,397.6,413.5,341.6,426.6,398.7,411.4,385,397.6,525.9,341.6,413.5,391.9,419,380.7,444.4
34001110002,NJ,Atlantic County,110002,1789,291,1262,53,1,131,1,3,47,1554,207,1158,43,1,105,1,3,36,455,340,287,306,501.5,468.8,483.7,452.7,340,455,306,287,460.7,492.6,391.9,431.8
34001110003,NJ,Atlantic County,110003,1679,205,1338,40,0,46,0,6,44,1482,146,1235,30,0,37,0,6,28,451,430,360,405,540.4,505.1,521.2,487.8,430,451,405,360,496.4,530.8,457,468.1
34001110004,NJ,Atlantic County,110004,1504,144,1229,35,1,45,0,4,46,1303,100,1097,28,1,37,0,4,36,349,454,251.8,425.8,296.4,277,285.9,267.5,454,349,425.8,251.8,272.3,291.1,356.1,295.8
34001110005,NJ,Atlantic County,110005,1861,278,1279,42,4,199,0,11,48,1536,197,1105,34,0,157,0,11,32,417,453,315.2,406.2,854.1,798.4,823.8,771,453,417,406.2,315.2,784.7,839,607.1,602.5
34001115001,NJ,Atlantic County,115001,1146,80,999,10,0,13,0,6,38,954,54,842,9,0,11,0,6,32,209,369.4,180.7,308.8,340.6,530.6,341.6,503,369.4,209,308.8,180.7,516.8,341.1,428,268
34001115002,NJ,Atlantic County,115002,1468,94,1210,73,1,10,0,7,73,1315,67,1118,65,1,8,0,7,49,329.6,466.9,249.1,428.6,313.1,487.4,314,462.1,466.9,329.6,428.6,249.1,474.7,313.5,461.2,301.4
34001ZZZZZZ,NJ,Atlantic County,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.7,105,74.2,95.7,146,126.9,142.4,121.9,105,103.7,95.7,74.2,124.4,144.2,112.4,116.6
34003005001,NJ,Bergen County,005001,2088,120,1595,15,1,277,0,4,76,1584,77,1262,15,1,193,0,2,34,599.1,527.7,450.3,588.4,717,567.4,674.4,593,527.7,599.1,588.4,450.3,580.2,695.7,569.1,610.2
34003005002,NJ,Bergen County,005002,1269,116,861,11,0,224,2,11,44,950,84,675,9,0,158,0,4,20,306,329,250,336,526.5,416.7,495.3,435.5,329,306,336,250,426.1,510.9,379.3,394.5
34003005003,NJ,Bergen County,005003,1397,94,1137,10,0,119,0,0,37,1056,76,861,8,0,92,0,0,19,343.1,356.6,350.9,399.9,416.7,329.7,391.9,344.6,356.6,343.1,399.9,350.9,337.2,404.3,357.7,375.6
34003005004,NJ,Bergen County,005004,2094,126,1668,6,0,217,0,7,70,1629,89,1328,6,0,169,0,7,30,511,543,414,562,798,631.5,750.6,660,543,511,562,414,645.8,774.3,599.1,618.4
34003010001,NJ,Bergen County,010001,1762,121,949,54,0,593,0,5,40,1403,89,782,41,0,459,0,3,29,416.5,378.6,326.6,336.7,508.6,457.8,464.8,482.7,378.6,416.5,336.7,326.6,470.3,486.7,414,429.1
34003015001,NJ,Bergen County,015001,1041,313,306,51,0,339,0,14,18,839,231,293,38,0,256,0,10,11,274.2,148.6,212.6,143.8,504.4,268.2,501.2,243.8,148.6,274.2,143.8,212.6,256,502.8,201.1,373.1
34003015002,NJ,Bergen County,015002,1913,641,651,111,0,456,0,15,39,1514,438,570,85,0,385,0,15,21,521,272.3,415.2,255.8,513.1,267.6,507.8,245.7,272.3,521,255.8,415.2,256.6,510.5,260.3,489.3
34003015003,NJ,Bergen County,015003,1781,596,413,126,2,585,0,20,39,1462,459,370,115,2,482,0,14,20,384,161,301,163,781.7,415.7,776.7,377.8,161,384,163,301,396.8,779.2,279.4,560.9
34003015004,NJ,Bergen County,015004,1366,461,438,93,0,336,0,13,25,1125,336,407,75,0,281,0,13,13,410,227,338,162,463.2,246.3,460.2,223.8,227,410,162,338,235.1,461.7,214.8,417.8
34003015005,NJ,Bergen County,015005,1504,572,376,58,1,459,0,11,27,1184,434,320,44,1,366,0,6,13,398.8,182.9,306.9,145.2,397.1,211.2,394.5,191.9,182.9,398.8,145.2,306.9,201.5,395.8,182.8,374.3
34003015006,NJ,Bergen County,015006,1764,617,438,127,0,539,0,21,22,1428,462,393,100,0,450,0,13,10,479.2,211.1,399.1,171.8,257,136.7,255.3,124.2,211.1,479.2,171.8,399.1,130.4,256.2,161,347.6
34003015007,NJ,Bergen County,015007,1552,532,326,124,1,533,0,7,29,1298,414,304,102,0,454,0,6,18,369,160,298,139,464.9,247.2,461.9,224.7,160,369,139,298,235.9,463.4,192.7,398.4
34003015008,NJ,Bergen County,015008,1427,491,375,87,6,405,0,22,41,1128,341,339,71,3,336,0,15,23,409,198,318,165,638.8,339.7,634.7,308.7,198,409,165,318,324.2,636.8,252.9,500.1
34003015009,NJ,Bergen County,015009,1988,1064,194,324,10,376,0,0,20,1579,815,173,255,10,319,0,0,7,490.5,124.2,340.4,106.6,105.3,55.6,104.5,50.7,124.2,490.5,106.6,340.4,53.1,104.9,84.3,260.2
34003015010,NJ,Bergen County,015010,1896,253,1313,62,2,198,0,38,30,1263,203,792,52,2,172,0,20,22,381.9,385.9,350.5,299.5,885.6,471,880,428,385.9,381.9,299.5,350.5,449.5,882.8,396.1,624.5
34003015011,NJ,Bergen County,015011,1817,173,1306,73,0,218,0,26,21,1104,128,698,59,0,189,0,14,16,338,379,313,289,484.6,257.7,481.5,234.2,379,338,289,313,246,483.1,290,404.3
34003015012,NJ,Bergen County,015012,1857,563,779,114,1,339,0,17,44,1409,419,571,93,1,286,0,14,25,540.1,262.1,439.5,202.5,371.1,197.4,368.7,179.3,262.1,540.1,202.5,439.5,188.4,369.9,210.3,429.8
34003015013,NJ,Bergen County,015013,2070,595,693,181,1,559,0,7,34,1518,413,477,142,1,462,0,5,18,592,228,498,188,671.6,357.2,667.3,324.6,228,592,188,498,340.9,669.4,274.4,607.2
34003015014,NJ,Bergen County,015014,1315,434,330,82,3,423,0,5,38,1041,299,309,67,3,328,0,4,31,387,179,299,145,425.9,226.5,423.2,205.8,179,387,145,299,216.2,424.5,189.1,383.8
34003015015,NJ,Bergen County,015015,2109,815,544,90,1,602,0,10,47,1680,592,474,70,1,507,0,10,26,560,245,425,200,1012.2,538.3,1005.7,489.2,245,560,200,425,513.7,1008.9,368.1,750.7
34003015016,NJ,Bergen County,015016,1489,431,476,91,1,447,0,9,34,1204,295,425,83,1,372,0,9,19,424,224,343,190,219.2,116.6,217.8,105.9,224,424,190,343,111.2,218.4,159.1,301
34003015017,NJ,Bergen County,015017,1432,570,320,100,1,408,0,9,24,1180,442,283,78,1,348,0,8,20,464,170,347,140,773.2,411.2,768.3,373.7,170,464,140,347,392.5,770.8,273.7,588.1
34003020001,NJ,Bergen County,020001,1366,697,448,68,2,110,0,22,19,1090,527,397,50,2,93,0,14,7,376,216,321,166,667.3,348.7,664.3,304.8,216,376,166,321,326.7,665.8,258.9,507.2
34003020002,NJ,Bergen County,020002,1765,902,512,131,4,153,1,16,46,1398,673,452,103,2,125,1,11,31,533,220,391,183,472.9,247.1,470.7,215.9,220,533,183,391,231.5,471.8,216.5,466.9
34003020003,NJ,Bergen County,020003,1727,948,467,95,7,144,0,17,49,1362,701,422,77,0,120,0,17,25,431,234,331,187,846.4,442.3,842.5,386.5,234,431,187,331,414.4,844.5,312.5,612.7
34003020004,NJ,Bergen County,020004,1470,721,517,61,0,119,0,15,37,1178,546,459,44,0,97,0,13,19,392.5,249.2,356,201.1,460.7,240.8,458.6,210.4,249.2,392.5,201.1,356,225.6,459.7,225.3,417
34003020005,NJ,Bergen County,020005,954,487,267,63,0,95,0,5,37,765,360,235,57,0,83,0,2,28,304.5,146,258.1,134,190.8,99.7,189.9,87.2,146,304.5,134,258.1,93.4,190.4,116.7,235.8
34003020006,NJ,Bergen County,020006,1496,751,403,167,2,127,1,18,27,1191,561,365,133,0,95,1,14,22,329.3,129.4,269.9,130.9,188.4,91.1,187.4,79.6,129.4,329.3,130.9,269.9,85.3,187.9,107.8,243.8
34003025001,NJ,Bergen County,025001,1107,281,673,25,0,98,0,5,25,931,226,579,18,0,89,0,4,15,240.3,279.1,192,228.1,766.2,786.9,751.7,711,279.1,240.3,228.1,192,749,758.9,501.3,487.6
34003025002,NJ,Bergen County,025002,1393,376,823,24,2,132,0,3,33,1114,264,694,22,2,106,0,1,25,261.6,327.3,211.7,253.8,186.6,193.2,182.8,175,327.3,261.6,253.8,211.7,184.1,184.7,237.3,210.7
34003025003,NJ,Bergen County,025003,1259,321,752,36,1,99,0,16,34,1006,212,649,22,1,92,0,13,17,269.1,278.1,232.3,190.4,199.1,206.2,195,186.7,278.1,269.1,190.4,232.3,196.4,197.1,215.3,223.9
34003025004,NJ,Bergen County,025004,1228,284,760,27,3,124,0,4,26,988,206,644,26,2,92,0,1,17,300,289,249,219,303.6,314.4,297.4,284.8,289,300,219,249,299.6,300.5,276.8,287.5
34003025005,NJ,Bergen County,025005,1385,320,847,20,4,155,0,13,26,1163,247,743,7,1,134,0,13,18,237,293,211,243,194.1,200.9,190.1,182,293,237,243,211,191.5,192.1,229.7,208
34003030001,NJ,Bergen County,030001,2124,1023,768,58,8,139,0,47,81,1650,757,628,48,4,119,0,34,60,405,158,320,91,552.3,354.7,548,315.2,158,405,91,320,334.9,550.2,229.7,456.3
34003030002,NJ,Bergen County,030002,2293,1218,722,38,2,212,0,29,72,1752,900,587,27,0,171,0,17,50,396,165,306,111,407.1,261.4,403.9,232.3,165,396,111,306,246.9,405.5,192.4,378.3
34003030003,NJ,Bergen County,030003,2756,1675,648,103,6,209,1,51,63,2087,1215,529,88,6,166,1,39,43,403,158,319,124,319.6,205.2,317,182.4,158,403,124,319,193.8,318.3,167.4,339.7
34003030004,NJ,Bergen County,030004,1940,459,1101,43,0,265,1,26,45,1618,342,952,31,0,245,1,13,34,568,366,468,276,316.5,203.2,314,180.6,366,568,276,468,191.9,315.2,256.5,416.6
34003030005,NJ,Bergen County,030005,1718,725,590,40,0,253,1,12,97,1402,568,495,36,0,215,1,8,79,349,162,256,108,683.7,439,678.3,390.2,162,349,108,256,414.6,681,274.8,491.7
34003030006,NJ,Bergen County,030006,1434,492,733,20,0,138,0,16,35,1166,359,642,14,0,111,0,8,32,347,199,290,127,452.5,290.5,448.9,258.2,199,347,127,290,274.4,450.7,218.7,384.6
34003030007,NJ,Bergen County,030007,1501,569,672,9,1,180,0,14,56,1199,425,567,7,0,146,0,8,46,340,232,284,146,507,325.6,503,289.4,232,340,146,284,307.5,505,248.2,408.5
34003030008,NJ,Bergen County,030008,1582,513,644,45,0,318,0,19,43,1378,416,576,38,0,300,0,17,31,421,176,315,154,299.6,192.4,297.2,171,176,421,154,315,181.7,298.4,173.3,333.2
34003030009,NJ,Bergen County,030009,1231,399,600,33,1,157,0,19,22,1030,319,521,30,1,131,0,15,13,272,212,218,121,420.2,269.8,416.9,239.8,212,272,121,218,254.8,418.5,210.7,331.8
34003030010,NJ,Bergen County,030010,2056,418,1131,55,3,383,0,22,44,1757,322,995,50,2,342,0,14,32,614.2,424.4,498.7,336.2,817,523.4,810.5,465.3,424.4,614.2,336.2,498.7,494.4,813.8,437.3,685.1
34003030011,NJ,Bergen County,030011,1907,595,813,39,0,377,1,32,50,1636,479,726,30,0,339,1,23,38,261,140,321,165,364.9,234.3,362,208.2,140,261,165,321,221.3,363.5,186.9,327.2
34003030012,NJ,Bergen County,030012,1602,349,758,93,1,280,0,59,62,1327,269,648,77,0,236,0,54,43,222,148,201,91,359.5,230.8,356.7,205.2,148,222,91,201,218,358.1,168.8,284.8
34003030013,NJ,Bergen County,030013,1138,327,551,19,0,209,1,6,25,941,258,459,13,0,181,1,6,23,389,210,183,118,488.6,313.7,484.7,278.8,210,389,118,183,296.3,486.6,230.1,386.3
34003030014,NJ,Bergen County,030014,1168,83,667,35,1,355,0,1,26,1044,77,618,27,1,301,0,1,19,168.8,135.6,138.3,117.1,124.2,79.8,123.2,70.9,135.6,168.8,117.1,138.3,75.3,123.7,100.8,138.6
34003030015,NJ,Bergen County,030015,1243,109,787,26,0,309,0,1,11,1119,95,707,24,0,286,0,1,6,322.5,234.7,272.3,205.2,109.6,70.4,108.8,62.6,234.7,322.5,205.2,272.3,66.5,109.2,143.2,203.3
34003035001,NJ,Bergen County,035001,961,86,573,7,0,266,0,3,26,735,58,455,3,0,193,0,3,23,296,207,249,181,258.7,150.4,253.4,149.4,207,296,181,249,149.9,256,171.9,264.3
34003035002,NJ,Bergen County,035002,1450,148,753,22,0,489,0,5,33,1102,109,607,17,0,347,0,3,19,408,249,301,199,510.4,296.8,500,294.7,249,408,199,301,295.7,505.2,259.9,429.8
34003035003,NJ,Bergen County,035003,1611,179,830,23,1,522,0,2,54,1225,129,677,18,1,374,0,1,25,367.2,240.2,296.2,226.1,495,287.9,485,285.8,240.2,367.2,226.1,296.2,286.8,490,260,410.8
34003035004,NJ,Bergen County,035004,1490,64,835,11,0,544,0,6,30,1075,40,617,11,0,382,0,4,21,393,222,313,215,433.6,252.1,424.8,250.3,222,393,215,313,251.2,429.2,234.9,391.1
34003035005,NJ,Bergen County,035005,1348,169,644,10,1,469,0,2,53,1043,120,525,8,1,360,0,2,27,355,257.4,281.8,216.5,671,390.1,657.3,387.4,257.4,355,216.5,281.8,388.8,664.1,312.9,491.3
34003035006,NJ,Bergen County,035006,1734,79,861,10,0,719,0,12,53,1271,57,633,9,0,528,0,10,34,529.7,340.5,422.1,294.5,627.5,384,610.8,384.7,340.5,529.7,294.5,422.1,384.3,619.2,350.9,547.5
34003040001,NJ,Bergen County,040001,1471,87,826,11,0,507,0,6,34,1073,65,635,6,0,349,0,3,15,272.8,228.3,214.5,196.7,331.3,237.1,318.8,233.1,228.3,272.8,196.7,214.5,235.1,325,223.8,284.4
34003040002,NJ,Bergen County,040002,1783,108,942,23,2,666,0,5,37,1353,66,792,16,2,454,0,0,23,434.1,283.5,340.8,248.2,320.6,228.1,308.5,224.4,283.5,434.1,248.2,340.8,226.3,314.5,246.1,351
34003040003,NJ,Bergen County,040003,2249,145,1408,40,0,586,1,15,54,1642,104,1051,25,0,433,1,2,26,568.9,484.9,404.9,408.9,993.2,710.9,955.9,699,484.9,568.9,408.9,404.9,704.9,974.5,575.9,730.7
34003040004,NJ,Bergen County,040004,1488,95,914,12,0,430,0,6,31,1149,66,744,9,0,309,0,1,20,252.8,216.8,203.6,186.8,420.8,301,405,296,216.8,252.8,186.8,203.6,298.5,412.9,250.2,320.5
34003040005,NJ,Bergen County,040005,1071,99,594,1,1,347,0,1,28,764,72,448,0,1,230,0,1,12,334.6,291.9,258.3,259.8,324.2,232.1,312,228.2,291.9,334.6,259.8,258.3,230.1,318.1,253,307.3
34003040006,NJ,Bergen County,040006,1093,96,621,3,0,329,0,4,40,787,72,454,1,0,237,0,4,19,224.1,184.4,162.9,168.3,274.7,196.6,264.4,193.3,184.4,224.1,168.3,162.9,195,269.5,185.7,231.5
34003045001,NJ,Bergen County,045001,1638,94,869,7,0,614,0,6,48,1247,69,675,5,0,465,0,6,27,508.4,319.7,390.2,296.9,1019.8,470.8,970,508.4,319.7,508.4,296.9,390.2,489.6,994.9,399,722.1
34003045002,NJ,Bergen County,045002,1723,80,942,12,0,625,1,10,53,1296,56,749,12,0,440,1,7,31,447.3,266.7,376.7,269.5,465.1,214.7,442.4,231.9,266.7,447.3,269.5,376.7,223.3,453.8,245.7,432.9
34003045003,NJ,Bergen County,045003,1620,96,1130,22,1,323,0,8,40,1149,61,820,14,1,225,0,8,20,622.7,267,512.3,276,521.2,241,495.7,260.2,267,622.7,276,512.3,250.6,508.4,261.1,538
34003050001,NJ,Bergen County,050001,1656,424,929,42,0,220,2,5,34,1374,312,832,34,0,171,0,4,21,344,328,278,208,405.5,311.2,405.2,288.6,328,344,208,278,299.9,405.3,283.9,358.2
34003050002,NJ,Bergen County,050002,1908,433,997,54,1,364,0,6,53,1573,319,859,37,0,319,0,5,34,442,387,340,303,740.1,568,739.5,526.7,387,442,303,340,547.3,739.8,446.2,565.4
34003050003,NJ,Bergen County,050003,1395,266,866,34,0,195,0,9,25,1100,181,723,19,0,158,0,3,16,273.4,247.5,211.3,189.1,287.5,220.7,287.3,204.6,247.5,273.4,189.1,211.3,212.6,287.4,215.5,264.9
34003050004,NJ,Bergen County,050004,1818,461,891,74,0,334,0,11,47,1472,334,779,55,0,268,0,10,26,512,352,412,290,623.3,478.3,622.9,443.6,352,512,290,412,461,623.1,391,542.5
34003050005,NJ,Bergen County,050005,1690,402,883,36,2,326,0,4,37,1374,271,766,26,2,279,0,4,26,421.3,310.4,350.3,233.5,534.2,409.9,533.8,380.2,310.4,421.3,233.5,350.3,395,534,333.5,459.9
34003050006,NJ,Bergen County,050006,1778,320,972,44,7,400,0,10,25,1395,223,805,33,7,309,0,3,15,392,415,345,326,471.7,362,471.4,335.7,415,392,326,345,348.9,471.6,359.7,420
34003050007,NJ,Bergen County,050007,1552,342,862,39,0,248,0,4,57,1179,242,693,25,0,189,0,3,27,415.4,314.4,305.2,243.4,633.8,486.4,633.4,451.1,314.4,415.4,243.4,305.2,468.7,633.6,373.8,496.9
34003050008,NJ,Bergen County,050008,1780,414,931,35,2,313,0,26,59,1389,279,777,26,0,249,0,21,37,593.6,482.5,457.7,386.9,701.4,538.2,700.9,499.1,482.5,593.6,386.9,457.7,518.7,701.1,476.7,613.4
34003050009,NJ,Bergen County,050009,1737,364,937,40,0,348,0,6,42,1389,256,775,36,0,283,0,6,33,413.7,375.6,331.7,340.5,450.4,345.7,450.1,320.6,375.6,413.7,340.5,331.7,333.1,450.3,345.6,411.5
34003050010,NJ,Bergen County,050010,1013,226,587,47,0,120,0,9,24,799,155,488,32,0,97,0,8,19,255.9,258.9,219,187.2,396.5,304.3,396.2,282.2,258.9,255.9,187.2,219,293.2,396.4,258.1,316.9
34003050011,NJ,Bergen County,050011,1536,231,992,58,0,213,0,3,39,1207,160,798,47,0,171,0,3,28,337.9,440.2,289.6,344.6,355,272.4,354.7,252.6,440.2,337.9,344.6,289.6,262.5,354.8,327.5,334.3
34003060001,NJ,Bergen County,060001,2799,791,1158,228,3,519,0,32,68,2368,614,1037,177,2,458,0,25,55,553.2,294.1,416.1,221.6,1406.4,1125.3,1396,1028.8,294.1,553.2,221.6,416.1,1077.1,1401.2,667.5,942.9
34003060002,NJ,Bergen County,060002,2049,592,1145,61,1,177,2,5,66,1627,433,968,41,1,139,2,4,39,418,347,352,266,329.9,263.9,327.4,241.2,347,418,266,352,252.6,328.6,279.5,356.8
34003060003,NJ,Bergen County,060003,1687,557,814,70,2,174,0,22,48,1390,419,732,53,2,136,0,12,36,355,300,285,242,397.4,317.9,394.5,290.7,300,355,242,285,304.3,395.9,287.7,358
34003060004,NJ,Bergen County,060004,3487,616,1911,97,22,742,0,40,59,2849,470,1695,76,17,537,0,27,27,643.6,814.8,546,579.5,315.9,244.4,316,219.6,814.8,643.6,579.5,546,232,316,464.6,455.4
34003065001,NJ,Bergen County,065001,3052,501,1155,210,4,1062,0,15,105,2407,366,999,171,1,801,0,12,57,577,174,471.2,169.6,454,189.7,443.2,179,174,577,169.6,471.2,184.3,448.6,178,486.4
34003065002,NJ,Bergen County,065002,2771,393,1298,142,5,827,0,4,102,2258,314,1121,117,5,657,0,3,41,728,285.5,537.6,227.6,872.3,364.4,851.6,343.9,285.5,728,227.6,537.6,354.2,862,305.4,747.4
34003065003,NJ,Bergen County,065003,2691,451,1267,140,0,681,0,31,121,2107,319,1076,102,0,522,0,23,65,687.6,343.4,600.2,275.8,1416.4,593.6,1382.8,560.1,343.4,687.6,275.8,600.2,576.9,1399.6,443.3,1021.8
34003065004,NJ,Bergen County,065004,5822,614,2214,280,4,2501,1,37,171,4845,502,1946,232,3,2025,1,29,107,954.1,338.5,759.9,295.7,1053,440,1028,415.1,338.5,954.1,295.7,759.9,427.6,1040.5,372.4,948.7
34003067001,NJ,Bergen County,067001,2562,686,1328,143,2,301,0,25,77,2067,519,1141,108,2,246,0,9,42,515.2,454,408.2,310.4,1171.9,962,1191.7,841.3,454,515.2,310.4,408.2,901.6,1181.8,641.9,821.8
