GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
26081010901,26,081,010901,7875,7708,55,49,14,48,1,5295,5213,33,21,6,22,0,936.97,1502.46,NA,69080,13080,NA,30030,8,4
26081010902,26,081,010902,2929,2873,9,22,9,13,3,2072,2039,8,14,9,2,0,353,499,NA,NA,34560,NA,04530,8,4
26081011301,26,081,011301,4704,4542,44,46,7,62,3,3274,3181,28,26,2,35,2,579.35,929,NA,58950,64660,NA,25950,8,4
26081011302,26,081,011302,5018,4773,78,82,6,71,8,3582,3446,45,44,4,40,3,633.85,1016.39,NA,58950,64660,NA,25950,8,4
26081011401,26,081,011401,2524,2456,9,26,17,16,0,1778,1741,7,15,10,5,0,311.98,422.36,NA,NA,1840,NA,32370,8,4
26081011402,26,081,011402,7384,7150,54,103,28,47,2,5551,5402,32,69,18,29,1,974.02,1318.64,NA,17700,1840,NA,10620,8,4
26081011801,26,081,011801,4823,4724,22,35,7,35,0,3311,3254,15,18,6,18,0,710.95,818.57,NA,34000,34020,NA,14610,8,4
26081011802,26,081,011802,6071,5899,47,68,7,50,0,4751,4646,36,41,4,24,0,1020.16,1174.57,NA,34000,34020,NA,14610,8,4
26081011901,26,081,011901,3707,3603,22,34,6,42,0,2608,2553,17,14,4,20,0,435.75,1093.01,NA,29580,240,NA,14610,8,4
26081011902,26,081,011902,3871,3808,17,19,5,22,0,2522,2483,12,12,5,10,0,421.39,1056.97,NA,29580,240,NA,14610,8,4
26081012001,26,081,012001,8810,8567,36,118,33,53,3,6070,5934,19,66,25,25,1,257,496,NA,49540,49540,NA,22050,8,4
26081012002,26,081,012002,4346,4259,22,38,14,12,1,3002,2950,15,23,11,3,0,168,435,NA,49540,9780,NA,22050,8,4
26081012201,26,081,012201,4115,4007,28,14,8,58,0,3060,3000,14,10,6,30,0,511.28,1282.44,NA,29580,13660,NA,14610,8,4
26081012202,26,081,012202,5135,4957,41,30,14,91,2,3540,3445,25,16,11,42,1,591.48,1483.61,NA,29580,13660,NA,14610,8,4
26081012203,26,081,012203,3619,3470,42,39,7,57,4,2658,2568,29,25,4,31,1,444.11,1113.97,NA,NA,13660,NA,14610,8,4
26081012601,26,081,012601,6526,5335,774,157,29,214,17,5197,4474,460,87,20,150,6,665.81,1285.34,NA,42820,42820,NA,16440,8,4
26081012602,26,081,012602,6609,5712,600,140,32,116,9,5582,4917,454,103,28,77,3,715.13,1380.56,NA,42820,42820,NA,20340,8,4
26081012701,26,081,012701,5155,4378,508,116,16,133,4,3853,3351,337,69,13,82,1,493.63,952.94,NA,42820,42820,NA,20340,8,4
26081012702,26,081,012702,4442,4132,106,65,2,122,15,2820,2633,65,40,1,72,9,361.28,697.45,NA,42820,42820,NA,20340,8,4
26081012703,26,081,012703,4821,4442,198,106,21,54,0,3315,3088,117,65,10,35,0,424.7,819.88,NA,42820,42820,NA,20340,8,4
26081012901,26,081,012901,4877,4436,197,118,30,90,6,3499,3219,144,64,22,49,1,448.27,865.38,NA,42820,42820,NA,20160,8,4
26081012902,26,081,012902,4234,3995,69,104,20,44,2,3188,3031,51,56,13,35,2,408.43,788.47,NA,42820,42820,NA,20340,8,4
26081014501,26,081,014501,4150,3983,42,62,11,52,0,3069,2964,34,35,8,28,0,570.53,798.18,NA,88940,88940,NA,16470,8,4
26081014502,26,081,014502,5195,4936,74,92,15,77,1,3694,3521,53,67,10,42,1,686.71,960.72,NA,88940,88940,NA,36570,8,4
26081014601,26,081,014601,3333,3276,6,29,2,20,0,2338,2301,6,20,2,9,0,252.7,807.02,NA,NA,12240,NA,07560,8,4
