GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,school,cd_1980,cd_1990
47037000152,47,037,000152,2897,2783,53,31,8,22,0,2326,2251,29,23,6,17,0,442.39,372.42,52010,92200,NA,03180,1,5
47037000153,47,037,000153,4104,3960,72,24,9,39,0,3447,3338,55,18,8,28,0,655.6,551.9,52010,92200,NA,03180,1,5
47037000155,47,037,000155,8263,7803,327,87,12,33,1,6805,6448,262,59,9,26,1,1294.27,1089.55,52010,92200,NA,03180,1,5
47037000157,47,037,000157,1868,1622,187,35,4,20,0,1536,1356,143,19,3,15,0,292.14,245.93,52010,92200,NA,03180,1,5
47037000159,47,037,000159,3273,2843,336,47,9,36,2,2663,2362,232,35,6,27,1,506.49,426.37,52010,92200,NA,03180,1,5
47037000160,47,037,000160,1159,64,1083,7,2,1,2,863,45,811,5,1,1,0,164.14,138.18,52010,92200,NA,03180,1,5
47037000161,47,037,000161,2852,1718,1084,21,7,21,1,1964,1210,717,13,7,16,1,373.54,314.46,52010,92200,NA,03180,1,5
47037000162,47,037,000162,3577,414,3079,15,3,62,4,2617,364,2202,14,2,32,3,497.74,419.01,52010,92200,NA,03180,1,5
47037000163,47,037,000163,2506,221,2256,14,2,12,1,1764,196,1545,12,2,9,0,335.5,282.44,52010,92200,NA,03180,1,5
47037000164,47,037,000164,3208,2844,170,45,7,140,2,3075,2748,159,38,7,121,2,584.85,492.34,52010,92200,NA,03180,1,5
47037000165,47,037,000165,4292,3777,245,57,6,205,2,4193,3694,235,56,6,200,2,797.48,671.34,52010,92200,NA,03180,1,5
47037000166,47,037,000166,2142,1862,166,32,7,75,0,2049,1786,156,29,7,71,0,389.71,328.07,52010,92200,NA,03180,1,5
47037000167,47,037,000167,3612,3521,33,37,3,18,0,3055,2983,24,30,3,15,0,581.04,489.14,52010,92200,NA,03180,1,5
47037000168,47,037,000168,4086,3676,101,48,11,246,4,3585,3254,86,40,11,191,3,681.84,574,52010,92200,NA,03180,1,5
47037000169,47,037,000169,4800,3796,847,56,7,91,3,3970,3173,676,48,7,64,2,755.07,635.64,52010,92200,NA,03180,1,5
47037000170,47,037,000170,3035,670,2292,16,10,47,0,2396,561,1781,10,5,39,0,455.7,383.62,52010,92200,NA,03180,1,5
47037000171,47,037,000171,2131,300,1814,4,0,12,1,1687,253,1423,1,0,9,1,320.86,270.11,52010,92200,NA,03180,1,5
47037000172,47,037,000172,1890,1726,100,30,8,11,15,1467,1353,75,23,7,7,2,279.01,234.88,52010,92200,NA,03180,1,5
47037000173,47,037,000173,3209,2237,548,44,6,373,1,2327,1705,367,24,5,225,1,442.58,372.58,52010,92200,NA,03180,1,5
47037000174,47,037,000174,7598,6548,718,83,4,243,2,6140,5369,553,55,3,158,2,1167.79,983.08,52010,92200,NA,03180,1,5
47037000175,47,037,000175,2750,2658,48,22,3,19,0,2162,2093,36,16,3,14,0,411.2,346.16,52010,92200,NA,03180,1,5
47037000176,47,037,000176,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0.38,0.32,52010,92200,NA,03180,1,5
47037000177,47,037,000177,6135,5990,65,42,6,32,0,5243,5132,49,33,5,24,0,997.19,839.46,52010,92200,NA,03180,1,5
47037000178,47,037,000178,5203,4735,352,40,6,70,0,4444,4054,297,30,6,57,0,845.22,711.53,52010,92200,NA,03180,1,5
47037000179,47,037,000179,7585,7349,40,43,6,146,1,6293,6118,36,35,4,99,1,1196.89,1007.58,52010,92200,NA,03180,1,5
47037000180,47,037,000180,4755,4657,37,31,5,25,0,4013,3931,29,29,4,20,0,763.25,642.52,52010,92200,NA,03180,1,5
47037000181,47,037,000181,7803,6544,753,78,16,404,8,6237,5300,575,62,12,284,4,1186.24,998.61,52010,92200,NA,03180,1,5
47037000182,47,037,000182,8409,7931,244,83,8,139,4,6669,6314,187,63,7,97,1,1268.4,1067.78,52010,92200,NA,03180,1,5
47037000183,47,037,000183,5395,4969,289,35,9,91,2,4111,3794,222,23,6,64,2,781.89,658.21,52010,92200,NA,03180,1,5
47037000185,47,037,000185,5228,5161,20,23,2,22,0,4078,4025,15,19,2,17,0,775.61,652.93,4620,92200,NA,03180,1,5
47037000186,47,037,000186,6121,5948,48,50,2,73,0,4706,4588,35,33,2,48,0,895.05,753.48,27020,92200,NA,03180,1,5
47037000187,47,037,000187,3026,2955,35,15,3,18,0,2325,2276,21,12,3,13,0,442.2,372.26,54780,92200,NA,03180,1,5
47037000188,47,037,000188,7199,7029,87,32,4,47,0,5742,5616,66,24,4,32,0,1092.09,919.36,52010,92200,NA,03180,1,6
47037010101,47,037,010101,5131,5038,52,26,9,6,0,3912,3852,33,15,7,5,0,744.04,626.35,52010,92200,NA,03180,1,5
47037010102,47,037,010102,6375,1867,4459,20,9,17,3,4518,1442,3043,15,6,11,1,859.3,723.38,52010,92200,NA,03180,1,5
47037010401,47,037,010401,3021,2797,171,31,2,20,0,2386,2223,124,21,2,16,0,453.8,382.02,52010,92200,NA,03180,1,5
47037010402,47,037,010402,5051,4449,512,52,8,26,4,3757,3368,328,36,7,18,0,714.56,601.54,52010,92200,NA,03180,1,5
47037010701,47,037,010701,3963,3595,298,31,13,24,2,3031,2778,213,15,8,15,2,576.48,485.3,52010,92200,NA,03180,1,5
47037010702,47,037,010702,3168,2580,542,27,5,12,2,2588,2158,397,16,5,10,2,492.22,414.37,52010,92200,NA,03180,1,5
47037010801,47,037,010801,4789,4068,620,45,2,51,3,3737,3263,405,29,2,38,0,710.75,598.33,52010,92200,NA,03180,1,5
47037010802,47,037,010802,3371,3077,241,32,4,17,0,2833,2600,190,26,4,13,0,538.82,453.59,52010,92200,NA,03180,1,5
47037010901,47,037,010901,2814,2476,310,19,2,6,1,2232,1990,220,16,1,5,0,424.51,357.37,52010,92200,NA,03180,1,5
47037010902,47,037,010902,6588,1361,5136,60,6,13,12,4222,1123,3048,34,6,11,0,803,675.99,52010,92200,NA,03180,1,5
47037015401,47,037,015401,3781,3396,264,28,20,68,5,2775,2519,170,21,16,47,2,527.79,444.31,52010,92200,NA,03180,1,5
47037015402,47,037,015402,4319,4087,139,58,13,21,1,3271,3120,80,42,12,16,1,622.12,523.72,52010,92200,NA,03180,1,5
47037015403,47,037,015403,6980,6401,449,67,20,43,0,5268,4889,282,47,15,35,0,1001.94,843.46,52010,92200,NA,03180,1,5
47037015601,47,037,015601,15314,13836,1131,140,52,153,2,11669,10663,752,99,40,113,2,2219.37,1868.33,52010,92200,NA,03180,1,5
47037015604,47,037,015604,8802,7760,737,115,28,161,1,7091,6301,574,84,24,108,0,1348.66,1135.34,52010,92200,NA,03180,1,5
47037015605,47,037,015605,11046,9258,1338,174,25,246,5,8463,7220,934,121,19,166,3,1609.61,1355.02,52010,92200,NA,03180,1,5
47037015606,47,037,015606,8179,6798,1125,148,13,93,2,5909,4992,753,98,8,58,0,1123.86,946.09,52010,92200,NA,03180,1,5
47037015607,47,037,015607,8530,7471,818,93,25,116,7,6380,5636,580,64,15,85,0,1213.44,1021.51,52010,92200,NA,03180,1,5
47037015801,47,037,015801,5925,3938,1727,87,12,150,11,4829,3310,1324,65,10,115,5,918.45,773.17,52010,92200,NA,03180,1,5
47037015802,47,037,015802,4720,3914,625,79,21,80,1,4019,3384,496,57,18,64,0,764.39,643.48,52010,92200,NA,03180,1,5
47037018401,47,037,018401,5508,5050,236,77,11,134,0,4324,4002,164,54,8,96,0,822.4,692.32,52010,92200,NA,03180,1,5
47037018402,47,037,018402,6965,6550,185,70,11,148,1,5309,5018,127,52,9,103,0,1009.74,850.03,52010,92200,NA,03180,1,5
47037018403,47,037,018403,7747,7345,202,88,3,109,0,5878,5596,152,55,1,74,0,1117.96,941.13,52010,92200,NA,03180,1,5
47037018901,47,037,018901,2703,2472,181,26,2,22,0,2276,2094,143,20,2,17,0,432.88,364.41,52010,92200,NA,03180,1,5
47037018902,47,037,018902,2593,2443,86,20,2,42,0,2054,1958,53,12,1,30,0,390.66,328.87,52010,92200,NA,03180,1,5
47037018903,47,037,018903,6217,5011,1037,69,14,83,3,4899,4075,705,46,14,58,1,931.76,784.38,52010,92200,NA,03180,1,5
47037019001,47,037,019001,6251,4583,1267,132,22,234,13,4745,3615,880,91,17,137,5,902.47,759.72,52010,92200,NA,03180,1,5
47037019002,47,037,019002,7274,5541,1466,136,13,114,4,5705,4403,1109,96,12,82,3,1085.06,913.43,52010,92200,NA,03180,1,5
47037019102,47,037,019102,9936,8680,989,105,26,134,2,7870,6995,693,66,20,94,2,1496.83,1260.07,52010,92200,NA,03180,1,5
47037019103,47,037,019103,14019,11363,1979,215,51,401,10,10210,8465,1306,144,35,256,4,1941.88,1634.73,52010,92200,NA,03180,1,5
47037019104,47,037,019104,7132,6057,884,75,18,92,6,5677,4904,636,60,9,65,3,1079.73,908.95,52010,92200,NA,03180,1,5
47037019298,47,037,019298,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0.57,0.55,52010,92200,NA,03180,2,5
47039009550,47,039,009550,6085,5798,218,47,12,10,0,4725,4524,151,31,11,8,0,889,966,57080,92632,NA,00960,9,7
47039009551,47,039,009551,4387,4163,199,2,11,11,1,3355,3182,153,2,11,7,0,839,523,19900,90944,NA,00960,9,7
47041009801,47,041,009801,4257,4216,6,22,7,6,0,3212,3185,3,15,6,3,0,608.92,391.7,NA,93048,NA,00990,2,6
47041009802,47,041,009802,5729,5574,124,21,3,4,3,4391,4282,89,12,3,4,1,832.43,535.48,69320,93048,NA,00990,2,6
47041009803,47,041,009803,4374,4259,85,19,9,2,0,3295,3211,63,12,7,2,0,624.65,401.82,620,93440,NA,00990,2,6
47043000601,47,043,000601,3025,2953,52,9,5,6,0,2254,2200,38,8,5,3,0,407.29,293.63,76860,93480,NA,01020,9,7
47043000602,47,043,000602,4530,4172,324,15,13,6,0,3391,3133,233,10,10,5,0,612.74,441.75,13080,90608,NA,01020,9,7
47043000603,47,043,000603,4754,4713,4,24,11,2,0,3403,3378,2,13,8,2,0,614.9,443.32,79980,90448,NA,01020,9,7
47043000604,47,043,000604,5602,5314,244,27,8,9,0,4029,3833,164,17,8,7,0,728.02,524.87,9880,90448,NA,01020,9,7
47043000605,47,043,000605,7066,6649,333,37,9,37,1,5219,4967,195,26,9,22,0,943.04,679.89,20620,90976,NA,01020,9,7
47043000606,47,043,000606,6996,6197,722,55,13,9,0,4985,4457,485,30,7,6,0,900.76,649.41,20620,90976,NA,01020,9,7
47043000607,47,043,000607,3088,3010,62,10,4,2,0,2204,2154,37,8,3,2,0,398.25,287.12,NA,93336,NA,01020,9,7
47045009640,47,045,009640,5555,5012,478,38,17,10,0,4099,3746,318,19,9,7,0,599.99,614.68,52400,92416,NA,01050,3,8
47045009641,47,045,009641,5994,5749,220,17,5,3,0,4407,4228,161,11,4,3,0,645.08,660.87,NA,91056,NA,01050,3,8
47045009642,47,045,009642,5105,4822,223,31,7,19,3,4004,3826,138,22,5,13,0,586.09,600.44,22200,91056,NA,01080,3,8
47045009643,47,045,009643,5716,5497,155,28,17,19,0,4417,4274,94,20,14,15,0,646.54,662.37,22200,91056,NA,01080,3,8
47045009644,47,045,009644,7203,4375,2790,20,10,6,2,5087,3235,1831,6,8,5,2,744.61,762.84,22200,91056,NA,01080,3,8
47045009645,47,045,009645,1945,1851,88,1,4,1,0,1403,1340,58,1,4,0,0,205.36,210.39,NA,92840,NA,01050,3,8
47045009647,47,045,009647,850,847,0,2,1,0,0,645,643,0,1,1,0,0,94.41,96.72,NA,92264,NA,01050,3,8
47045964698,47,045,964698,2486,2302,184,0,0,0,0,1885,1764,121,0,0,0,0,275.92,282.67,NA,91312,NA,01050,3,8
47047000601,47,047,000601,989,511,467,10,1,0,0,663,359,296,7,1,0,0,114.45,91.99,NA,91216,NA,01170,9,7
47047000602,47,047,000602,1675,896,772,7,0,0,0,1054,626,422,6,0,0,0,181.94,146.24,NA,93088,NA,01170,9,7
47047000603,47,047,000603,3089,1143,1922,18,4,2,0,2100,861,1225,9,3,2,0,362.5,291.36,28560,90360,NA,01170,9,7
47047000604,47,047,000604,5935,3928,1957,39,5,5,1,4238,2921,1284,26,4,3,0,731.56,587.99,54920,92512,NA,01170,9,7
47047000605,47,047,000605,6688,3926,2723,30,5,4,0,4730,2911,1791,21,4,3,0,816.49,656.26,69620,93088,NA,01170,9,7
47047000606,47,047,000606,3455,1886,1535,23,9,2,0,2433,1432,980,14,6,1,0,419.98,337.56,50300,92344,NA,01170,9,7
47047000607,47,047,000607,3728,1867,1848,3,8,2,0,2700,1479,1211,2,7,1,0,466.07,374.61,58840,92864,NA,01170,9,7
47049009650,47,049,009650,2548,2535,1,8,1,3,0,1889,1878,1,7,1,2,0,247.58,279.87,NA,92112,NA,01230,4,4
47049009651,47,049,009651,4505,4480,0,12,6,7,0,3371,3353,0,6,5,7,0,441.81,499.44,37780,91696,NA,01230,4,4
47049009652,47,049,009652,4503,4479,1,17,0,6,0,3339,3318,1,16,0,4,0,437.62,494.7,660,91696,NA,01230,4,4
47049009653,47,049,009653,3113,3106,0,2,2,2,1,2241,2234,0,2,2,2,1,238,279,NA,90680,NA,01230,4,4
47051009601,47,051,009601,3536,3170,344,15,6,1,0,2662,2401,248,8,4,1,0,477.48,326.83,19920,93664,NA,01290,4,4
47051009602,47,051,009602,9038,8789,148,43,11,45,2,6679,6518,94,22,9,35,1,1198.02,820.02,24440,91176,NA,01290,4,4
47051009603,47,051,009603,2135,2009,111,11,1,3,0,1583,1490,83,7,1,2,0,283.94,194.35,NA,91488,NA,01290,4,4
47051009604,47,051,009604,5561,5267,247,23,10,11,3,4215,4024,161,14,8,8,0,756.05,517.5,81080,93664,NA,01290,4,4
47051009605,47,051,009605,3809,3023,750,24,3,3,6,2924,2370,536,11,3,2,2,524.48,359,81080,93664,NA,01290,4,4
47051009606,47,051,009606,4230,3925,271,17,4,12,1,3063,2843,199,12,4,5,0,549.41,376.06,17700,93664,NA,01290,4,4
47051009607,47,051,009607,3533,3344,137,25,8,19,0,2915,2761,108,22,8,16,0,522.87,357.89,67140,92960,NA,01290,4,4
47051009608,47,051,009608,2818,2700,78,29,8,1,2,2113,2021,58,25,6,1,2,379.01,259.42,36600,91648,NA,01290,4,4
47051960997,47,051,960997,6,6,0,0,0,0,0,4,4,0,0,0,0,0,0.76,0.56,NA,91176,NA,01290,4,4
47051960998,47,051,960998,6,6,0,0,0,0,0,5,5,0,0,0,0,0,0.95,0.7,NA,91176,NA,01290,4,4
47051961097,47,051,961097,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0.54,0.37,NA,92960,NA,01290,5,4
47051961098,47,051,961098,7,7,0,0,0,0,0,5,5,0,0,0,0,0,0.9,0.61,NA,93016,NA,01290,5,4
47051961198,47,051,961198,43,43,0,0,0,0,0,24,24,0,0,0,0,0,4.3,2.95,75320,91176,NA,01290,4,4
47053009660,47,053,009660,2791,2677,98,12,4,0,0,2118,2047,62,7,2,0,0,480.37,338.63,7860,90368,NA,01400,3,8
47053009661,47,053,009661,2761,2287,455,13,3,3,0,2135,1791,329,9,3,3,0,484.23,341.34,65760,92872,NA,01400,3,8
47053009662,47,053,009662,3626,3205,403,12,2,4,0,2800,2491,295,8,2,4,0,635.05,447.66,22180,91048,NA,01400,3,8
47053009663,47,053,009663,2316,2182,105,7,5,17,0,1776,1698,58,6,3,11,0,402.8,283.95,75000,93400,NA,01400,3,8
47053009664,47,053,009664,4819,4612,172,22,4,9,0,3636,3500,116,12,3,5,0,824.66,581.32,48660,92240,NA,01400,3,8
47053009665,47,053,009665,5964,4204,1714,36,1,9,0,4571,3387,1156,21,1,6,0,1036.72,730.81,48660,92240,NA,02970,3,8
47053009666,47,053,009666,1464,1243,216,5,0,0,0,1085,924,157,4,0,0,0,246.08,173.47,29020,91400,NA,01400,3,8
47053009667,47,053,009667,6289,4562,1696,26,4,1,0,4905,3682,1198,20,4,1,0,1112.47,784.21,75000,93408,NA,04100,3,8
47053009669,47,053,009669,4082,781,3274,16,3,5,3,2831,623,2196,8,2,2,0,642.08,452.62,36460,91624,NA,01950,3,8
47053009670,47,053,009670,6907,6357,513,23,7,7,0,5334,4997,311,16,5,5,0,1209.77,852.8,36460,91624,NA,01950,3,8
47053009671,47,053,009671,1815,1747,60,3,2,3,0,1366,1317,42,3,2,2,0,309.81,218.4,47000,92176,NA,01400,3,8
47053009672,47,053,009672,788,719,67,2,0,0,0,607,556,49,2,0,0,0,137.67,97.05,NA,90648,NA,01400,3,8
47053009673,47,053,009673,1248,1235,7,4,2,0,0,960,947,7,4,2,0,0,217.73,153.48,82360,93696,NA,01400,3,8
47053966898,47,053,966898,1445,1305,139,0,0,1,0,1140,1042,98,0,0,0,0,258.56,182.26,NA,90376,NA,01400,3,8
47053967498,47,053,967498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,90376,NA,01400,3,8
47055009801,47,055,009801,2676,2435,209,21,7,4,0,1957,1773,161,16,4,3,0,341.64,198.32,44420,92056,NA,01410,4,4
47055009802,47,055,009802,4048,3316,677,17,11,27,0,3024,2477,497,12,11,27,0,527.91,306.45,61040,92752,NA,01410,4,4
47055009803,47,055,009803,5251,3984,1242,13,4,8,0,3894,3017,855,13,3,6,0,679.79,394.61,61040,92752,NA,01410,4,4
47055009804,47,055,009804,2560,2381,163,10,1,4,1,2096,1960,125,7,1,2,1,365.91,212.4,61040,92752,NA,01410,4,4
47055009805,47,055,009805,4555,4038,476,14,9,16,2,3380,3039,314,8,7,10,2,590.06,342.52,61040,92752,NA,01410,4,4
47055009806,47,055,009806,2372,2306,55,5,6,0,0,1733,1684,40,5,4,0,0,261.88,166.54,49360,92256,NA,01410,4,4
47055009807,47,055,009807,1574,1323,222,19,9,1,0,1139,967,152,12,7,1,0,172.12,109.46,NA,92744,NA,01410,4,4
47055009808,47,055,009808,2705,2336,353,10,4,1,1,2089,1822,254,8,3,1,1,364.69,211.7,23660,91136,NA,01410,4,4
47057005001,47,057,005001,3265,3213,24,8,17,3,0,2417,2377,18,7,14,1,0,231,279,NA,93528,NA,01440,4,4
47057005002,47,057,005002,3344,3295,30,12,5,2,0,2471,2431,26,8,5,1,0,194.73,273.51,6340,90304,NA,01440,4,4
47057005003,47,057,005003,4653,4600,39,12,2,0,0,3658,3611,36,9,2,0,0,288.27,404.9,65820,92880,NA,01440,4,4
47057005004,47,057,005004,5833,5794,9,9,18,3,0,4378,4352,7,7,11,1,0,345.01,484.59,NA,90152,NA,01440,4,4
47059000901,47,059,000901,6513,5743,727,22,13,6,2,4840,4298,511,15,13,3,0,512.12,779.99,30980,91440,NA,01470,6,1
47059000902,47,059,000902,2329,2252,66,6,2,3,0,1916,1850,55,6,2,3,0,202.73,308.77,75540,91440,NA,01470,6,1
47059000903,47,059,000903,5063,4906,102,24,4,27,0,3979,3873,66,19,3,18,0,421.02,641.23,30980,91440,NA,01500,6,1
47059000904,47,059,000904,5165,5072,61,20,5,7,0,4133,4065,47,13,4,4,0,437.32,666.05,30980,91440,NA,01500,6,1
47059000905,47,059,000905,6104,5976,93,20,8,7,0,4772,4687,62,12,6,5,0,504.93,769.03,30980,91440,NA,01470,6,1
47059000906,47,059,000906,2706,2685,16,5,0,0,0,2132,2116,11,5,0,0,0,225.59,343.58,NA,91440,NA,01470,6,1
47059000907,47,059,000907,2274,2263,6,0,2,3,0,1734,1728,4,0,2,0,0,183.48,279.44,50320,92352,NA,01470,6,1
47059000908,47,059,000908,3132,3128,0,3,0,0,1,2428,2428,0,0,0,0,0,256.91,391.28,NA,91440,NA,01470,6,1
47059000909,47,059,000909,4056,4001,38,7,2,7,1,3099,3069,22,2,2,4,0,327.91,499.42,NA,92776,NA,01470,6,1
47059000911,47,059,000911,2841,2813,15,0,10,2,1,2193,2169,12,0,9,2,1,232.04,353.41,NA,93144,NA,01470,6,1
47059000912,47,059,000912,2582,2535,17,20,7,2,1,1898,1871,14,9,3,1,0,200.83,305.87,NA,92280,NA,01470,6,1
47059000913,47,059,000913,2990,2961,16,12,1,0,0,2259,2238,13,7,1,0,0,239.03,364.05,50320,92352,NA,01470,6,1
47059000914,47,059,000914,2006,1948,36,8,14,0,0,1514,1475,25,4,10,0,0,160.2,243.99,2780,90104,NA,01470,6,1
47059000915,47,059,000915,2600,2580,2,8,9,1,0,1990,1975,1,7,6,1,0,210.56,320.7,25540,91712,NA,01470,6,1
47059091098,47,059,091098,5492,5460,7,8,12,4,1,4169,4145,4,7,9,3,1,441.13,671.85,NA,93128,NA,01470,6,1
47059091698,47,059,091698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,91712,NA,01470,6,1
47059091798,47,059,091798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,93128,NA,01470,6,1
47059091897,47,059,091897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,93144,NA,01470,6,1
47059091898,47,059,091898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,93144,NA,01470,6,1
47061009550,47,061,009550,2579,2537,6,27,6,3,0,1829,1799,4,20,5,1,0,376.27,183.01,940,90064,NA,01530,5,3
47061009551,47,061,009551,1787,1761,10,9,6,1,0,1377,1357,10,4,5,1,0,283.28,137.79,49740,92640,NA,01530,5,3
47061009552,47,061,009552,3812,3792,1,13,4,2,0,2756,2744,0,8,2,2,0,566.97,275.77,31490,92584,NA,01530,5,3
47061009553,47,061,009553,5184,5153,1,19,11,0,0,3682,3660,0,12,10,0,0,757.47,368.43,74880,93392,NA,01530,5,3
47063001001,47,063,001001,5785,5215,509,25,17,18,1,4418,3983,395,20,8,12,0,547.91,711.4,50280,92336,NA,00001,4,4
47063001002,47,063,001002,4899,4577,287,21,8,4,2,3879,3648,209,12,8,2,0,481.06,624.61,50280,92336,NA,00001,4,4
47063001003,47,063,001003,2659,2432,211,6,0,9,1,1968,1821,138,4,0,5,0,244.07,316.9,50280,92336,NA,00001,4,4
47063001004,47,063,001004,5104,4321,747,14,8,12,2,3945,3367,551,11,4,11,1,489.25,635.24,50280,92336,NA,00001,4,4
47063001005,47,063,001005,2750,2654,74,10,0,11,1,2109,2041,55,6,0,7,0,261.55,339.6,50280,92336,NA,00001,4,4
47063001006,47,063,001006,4989,4851,101,16,11,10,0,3817,3707,83,8,9,10,0,473.37,614.63,50280,92336,NA,00001,4,4
47063001007,47,063,001007,4803,4682,99,7,2,11,2,3645,3553,80,2,2,8,0,452.04,586.93,50280,92336,NA,00001,4,4
47063001008,47,063,001008,3490,3431,48,9,0,1,1,2540,2501,33,5,0,1,0,315,409,50280,92336,NA,00001,4,4
47063001009,47,063,001009,3526,3351,124,18,13,19,1,2700,2585,82,8,9,15,1,334.85,434.76,50280,92336,NA,00001,4,4
47063001010,47,063,001010,3739,3648,53,14,20,4,0,2886,2817,45,11,12,1,0,357.91,464.72,NA,93616,NA,00001,4,4
47063001011,47,063,001011,3856,3801,25,15,2,11,2,2949,2913,16,10,2,8,0,365.73,474.86,50280,90048,NA,00001,4,4
47063001012,47,063,001012,4880,4807,35,20,2,16,0,3542,3496,19,12,2,13,0,439.27,570.35,50280,90048,NA,00001,4,4
47065000001,47,065,000001,3045,1522,1507,8,3,5,0,2248,1253,981,7,3,4,0,376.56,453.48,14000,90616,NA,00540,5,3
47065000002,47,065,000002,1194,129,1064,0,0,1,0,841,108,733,0,0,0,0,140.87,169.65,14000,90616,NA,00540,5,3
47065000003,47,065,000003,2702,85,2610,4,1,1,1,1585,58,1527,0,0,0,0,265.5,319.74,14000,90616,NA,00540,5,3
47065000004,47,065,000004,3642,179,3446,9,2,6,0,2725,170,2544,7,1,3,0,456.46,549.7,14000,90616,NA,00540,5,3
47065000005,47,065,000005,297,233,55,4,1,4,0,291,228,54,4,1,4,0,48.75,58.7,14000,90616,NA,00540,5,3
47065000006,47,065,000006,2980,2674,266,18,6,16,0,2394,2209,151,16,6,12,0,401.02,482.93,14000,90616,NA,00540,5,3
47065000007,47,065,000007,3698,3282,360,17,11,27,1,3008,2725,243,13,7,20,0,503.87,606.79,14000,90616,NA,00540,5,3
47065000008,47,065,000008,1404,766,608,12,9,9,0,1049,602,425,8,7,7,0,175.72,211.61,14000,90616,NA,00540,5,3
47065000009,47,065,000009,411,339,61,0,0,11,0,401,335,57,0,0,9,0,67.17,80.89,14000,90616,NA,00540,5,3
47065000010,47,065,000010,1881,1057,738,31,8,46,1,1743,1030,632,28,6,46,1,291.97,351.61,14000,90616,NA,00540,5,3
47065000011,47,065,000011,1721,386,1312,11,4,8,0,1322,317,986,9,3,7,0,221.45,266.68,14000,90616,NA,00540,5,3
47065000012,47,065,000012,3765,435,3317,8,2,0,3,2754,412,2332,8,2,0,0,461.32,555.55,14000,90616,NA,00540,5,3
47065000013,47,065,000013,2484,1157,1200,14,23,90,0,1774,881,816,7,14,56,0,297.16,357.86,14000,90616,NA,00540,5,3
47065000014,47,065,000014,2753,1664,981,50,2,52,4,2122,1364,680,41,2,34,1,355.45,428.06,14000,90616,NA,00540,5,3
47065000015,47,065,000015,1117,254,851,8,4,0,0,994,250,734,6,4,0,0,166.5,200.52,14000,90616,NA,00540,5,3
47065000016,47,065,000016,2296,649,1638,5,2,2,0,1792,644,1139,5,2,2,0,300.18,361.49,14000,90616,NA,00540,5,3
47065000018,47,065,000018,3470,1768,1648,21,6,18,9,2601,1400,1171,16,6,8,0,435.69,524.69,14000,90616,NA,00540,5,3
47065000019,47,065,000019,5331,77,5232,5,1,16,0,3292,64,3215,2,0,11,0,551.44,664.08,14000,90616,NA,00540,5,3
47065000020,47,065,000020,1071,9,1058,2,2,0,0,638,7,628,2,1,0,0,106.87,128.7,14000,90616,NA,00540,5,3
47065000021,47,065,000021,732,21,708,2,1,0,0,593,21,569,2,1,0,0,99.33,119.62,14000,90616,NA,00540,5,3
47065000023,47,065,000023,1466,1118,332,4,12,0,0,1123,874,240,2,7,0,0,188.11,226.54,14000,90616,NA,00540,5,3
47065000024,47,065,000024,3846,3667,135,22,17,4,1,3013,2897,84,16,14,2,0,504.7,607.8,14000,90616,NA,00540,5,3
47065000025,47,065,000025,4330,2823,1477,11,11,5,3,3118,2287,809,10,9,3,0,522.29,628.98,14000,90616,NA,00540,5,3
47065000026,47,065,000026,1441,955,470,6,7,3,0,1064,742,310,4,6,2,0,178.23,214.64,14000,90616,NA,00540,5,3
47065000027,47,065,000027,941,426,497,1,5,11,1,667,348,310,1,2,6,0,111.73,134.55,14000,90616,NA,00540,5,3
47065000028,47,065,000028,3156,2839,264,26,5,22,0,2601,2392,167,22,5,15,0,435.69,524.69,14000,90616,NA,00540,5,3
47065000029,47,065,000029,2447,1128,1262,15,7,34,1,1817,953,819,12,7,26,0,304.36,366.54,14000,90616,NA,00540,5,3
47065000030,47,065,000030,2324,1868,381,33,8,34,0,1833,1542,242,25,4,20,0,307.04,369.76,14000,90616,NA,00540,5,3
47065000031,47,065,000031,709,472,227,5,5,0,0,706,470,226,5,5,0,0,118.26,142.42,14000,90616,NA,00540,5,3
47065000032,47,065,000032,4934,766,4132,26,2,8,0,3583,684,2872,19,2,6,0,600.18,722.79,14000,90616,NA,00540,5,3
47065000033,47,065,000033,6461,2499,3889,31,13,24,5,4841,2139,2651,25,11,14,1,810.91,976.56,14000,90616,NA,00540,5,3
47065000034,47,065,000034,4380,3761,484,55,6,65,9,3613,3181,338,45,5,44,0,605.21,728.84,14000,90616,NA,00540,5,3
47065000101,47,065,000101,9080,8998,32,19,17,14,0,6648,6581,22,18,14,13,0,1113.6,1341.08,NA,93072,NA,01590,5,3
47065000102,47,065,000102,5218,4895,276,35,6,6,0,3962,3730,200,22,4,6,0,663.67,799.24,69560,92896,NA,01590,5,3
