GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
33015000570,33,015,000570,3125,3056,8,22,11,28,0,2260,2223,4,11,7,15,0,395,770,NA,56820,05430,NA,NA,1,1
33015000580,33,015,000580,2939,2894,9,14,1,20,1,2127,2100,4,10,1,11,1,389,658,NA,57460,05460,NA,NA,1,1
33015000590,33,015,000590,5162,5076,11,44,8,17,6,3727,3674,9,23,7,13,1,589,1072,24580,24660,NA,NA,02880,1,1
33015000600,33,015,000600,2590,2535,16,18,8,11,2,2007,1960,16,17,6,8,0,284,619,NA,7220,02010,NA,NA,1,1
33015000610,33,015,000610,12469,12240,54,61,12,100,2,9527,9375,32,41,12,66,1,1922,3028,25300,25380,06480,NA,02970,1,1
33015000620,33,015,000620,1352,1338,0,5,4,5,0,985,978,0,4,2,1,0,175,375,NA,21380,02790,NA,NA,1,1
33015000625,33,015,000625,2371,2354,4,1,4,8,0,1790,1780,3,1,3,3,0,300,414,NA,39780,04080,NA,NA,1,1
33015000630,33,015,000630,6503,6386,14,51,19,33,0,5352,5276,13,30,11,22,0,982,1729,NA,68260,06150,07230,NA,1,1
33015000640,33,015,000640,1503,1485,1,14,3,0,0,1159,1147,1,8,3,0,0,271,559,NA,33460,03540,07230,NA,1,1
33015000650,33,015,000650,12278,12086,38,86,11,54,3,9728,9607,21,54,9,36,1,2462,3295,32980,33060,03510,07230,99998,1,1
33015000660,33,015,000660,3637,3606,13,6,0,12,0,2845,2819,11,6,0,9,0,782,1224,NA,54580,05370,07230,NA,1,1
33015000670,33,015,000670,4967,4868,15,33,12,36,3,3602,3539,12,18,10,23,0,326.65,695.44,25300,74340,06480,NA,02970,1,1
33015000675,33,015,000675,8045,7683,49,67,15,230,1,6150,5910,31,46,14,148,1,1087,1184,52260,52340,05190,NA,05280,1,1
33015000685,33,015,000685,3678,3548,45,55,1,29,0,2893,2800,35,33,1,24,0,262.35,558.56,NA,31700,03420,NA,NA,1,1
33015000691,33,015,000691,3885,3734,66,56,11,16,2,3361,3244,51,42,10,13,1,844.97,763.75,62900,62900,NA,NA,05820,1,1
33015000692,33,015,000692,2652,2530,68,29,7,10,8,2289,2202,45,23,7,8,4,575.47,520.15,62900,62900,NA,NA,05820,1,1
33015000693,33,015,000693,2196,2104,49,14,8,19,2,1791,1727,36,7,6,15,0,450.27,406.98,62900,62900,NA,NA,05820,1,1
33015000694,33,015,000694,2353,2063,210,31,3,32,14,1739,1564,125,19,3,26,2,437.19,395.17,62900,62900,NA,NA,05820,1,1
33015000695,33,015,000695,6336,5341,519,273,14,183,6,4084,3476,326,158,11,109,4,1026.74,928.04,62900,62900,NA,NA,05820,1,1
33015000696,33,015,000696,5988,5582,179,77,20,126,4,4783,4497,127,51,12,95,1,1202.47,1086.88,62900,62900,NA,NA,05820,1,1
33015000697,33,015,000697,2445,2313,58,33,4,37,0,1994,1895,46,22,4,27,0,501.3,453.11,62900,62900,NA,NA,05820,1,1
33015000700,33,015,000700,733,727,0,3,1,1,1,630,624,0,3,1,1,1,178.66,281.23,NA,50980,05070,NA,NA,1,1
33015000710,33,015,000710,4612,4570,10,8,5,19,0,3791,3752,9,7,5,18,0,1075,1583,NA,66180,06030,NA,NA,1,1
33015001001,33,015,001001,4904,4782,24,36,4,58,0,3598,3529,12,20,2,35,0,611.52,1274.08,NA,66660,NA,NA,06060,2,2
33015001002,33,015,001002,5638,5487,13,58,2,78,0,4251,4161,7,35,2,46,0,722.5,1505.31,NA,66660,NA,NA,06060,2,2
33015001003,33,015,001003,8578,7970,150,203,20,231,4,6525,6090,102,144,15,173,1,1109,2310.55,NA,66660,NA,NA,06060,2,2
33015001004,33,015,001004,6626,6440,18,67,11,86,4,5154,5031,12,48,6,55,2,875.98,1825.07,NA,66660,NA,NA,06060,2,2
33015001011,33,015,001011,7316,7176,20,73,2,41,4,5444,5349,17,49,2,24,3,780,1656,NA,62500,NA,NA,06720,1,1
33015001021,33,015,001021,3473,3410,16,36,8,3,0,2516,2475,12,19,8,2,0,467,798,NA,52900,NA,NA,06080,1,1
33015001031,33,015,001031,5119,5044,15,12,1,43,4,3811,3759,13,10,1,27,1,599,1628,NA,2340,NA,NA,06720,2,2
33015001041,33,015,001041,6801,6667,16,60,4,53,1,4882,4790,12,36,3,40,1,646,1712,NA,32900,03480,NA,06720,1,1
33015001051,33,015,001051,5591,5505,24,37,10,10,5,4053,3999,14,20,9,8,3,648,1383,NA,40100,NA,NA,06080,1,1
33015001061,33,015,001061,9000,8819,42,54,5,80,0,6362,6253,27,30,4,48,0,892,2470,NA,85780,07170,NA,NA,2,2
33015068599,33,015,068599,80,70,6,3,0,1,0,80,70,6,3,0,1,0,137,228,NA,51620,05250,NA,NA,1,1
33015069199,33,015,069199,70,41,16,5,2,6,0,70,41,16,5,2,6,0,17.6,15.91,62900,62900,NA,NA,05820,1,1
33015070099,33,015,070099,107,91,2,13,0,0,1,107,91,2,13,0,0,1,30.34,47.77,NA,50980,05070,NA,NA,1,1
33017000801,33,017,000801,2146,2103,12,18,3,10,0,1616,1590,8,11,2,5,0,275.41,259.08,NA,19700,NA,NA,05520,1,1
33017000802,33,017,000802,9672,9303,60,81,4,223,1,8969,8642,53,70,3,200,1,1528.59,1437.92,19620,19700,NA,NA,05520,1,1
33017000805,33,017,000805,5133,4992,19,39,12,70,1,3694,3612,14,17,7,44,0,601,668,NA,41460,NA,NA,05520,1,1
33017000811,33,017,000811,4941,4767,58,51,12,49,4,4013,3888,44,33,11,37,0,877.21,1069.36,18820,18820,NA,NA,02640,1,1
33017000812,33,017,000812,3613,3515,12,36,5,45,0,2880,2812,10,30,2,26,0,629.55,767.44,18820,18820,NA,NA,02640,1,1
33017000813,33,017,000813,4694,4538,42,41,4,68,1,3786,3682,29,22,4,48,1,827.59,1008.87,18820,18820,NA,NA,02640,1,1
33017000814,33,017,000814,1728,1633,31,38,5,20,1,1405,1334,23,28,5,15,0,307.12,374.39,18820,18820,NA,NA,02640,1,1
33017000815,33,017,000815,5279,5095,65,58,11,49,1,4315,4178,47,44,10,36,0,943.22,1149.83,18820,18820,NA,NA,02640,1,1
33017000816,33,017,000816,4787,4639,54,30,12,51,1,3588,3497,31,16,11,33,0,784.31,956.11,18820,18820,NA,NA,02640,1,1
33017000820,33,017,000820,2645,2595,14,21,2,13,0,2004,1969,11,15,2,7,0,480,504,NA,65540,05970,NA,NA,1,1
33017000841,33,017,000841,3976,3919,4,33,2,18,0,3080,3045,3,18,2,12,0,524.9,796.27,65140,65140,NA,NA,05940,1,1
33017000842,33,017,000842,6884,6766,17,54,9,36,2,4994,4916,13,33,7,24,1,851.08,1291.09,65140,65140,NA,NA,05940,1,1
33017000843,33,017,000843,6465,6341,19,35,12,46,12,4830,4757,15,23,7,27,1,823.13,1248.69,65140,65140,NA,NA,05940,1,1
33017000844,33,017,000844,4198,4137,14,25,9,10,3,3083,3045,7,14,8,8,1,525.41,797.04,65140,65140,NA,NA,05940,1,1
33017000845,33,017,000845,3192,3105,12,34,19,21,1,2251,2204,9,15,11,12,0,383.62,581.95,65140,65140,NA,NA,05940,1,1
33017000846,33,017,000846,1915,1877,15,11,3,9,0,1431,1407,5,11,2,6,0,243.87,369.95,65140,65140,NA,NA,05940,1,1
33017000850,33,017,000850,6164,6061,18,53,16,14,2,4471,4409,9,31,9,12,1,868,1221,NA,3460,01650,NA,NA,1,1
33017000860,33,017,000860,2965,2940,2,13,1,8,1,2071,2053,2,8,1,6,1,389,620,NA,73860,06420,NA,NA,1,1
33017000870,33,017,000870,5739,5649,8,40,19,16,7,4032,3981,4,22,11,10,4,571,1040,25940,26020,NA,NA,03000,1,1
33017000880,33,017,000880,3691,3660,3,7,3,17,1,2700,2682,1,4,3,9,1,393,688,NA,48660,NA,NA,04860,1,1
33017000885,33,017,000885,3157,3124,2,17,7,7,0,2181,2158,0,16,2,5,0,185,437,NA,51220,NA,NA,03330,1,1
33017083002,33,017,083002,4558,4390,50,36,13,65,4,3475,3367,31,19,9,48,1,772.77,804.66,69940,69940,NA,NA,06240,1,1
33017083098,33,017,083098,6691,6519,28,66,11,57,10,4916,4812,21,38,8,37,0,1093.23,1138.34,69940,69940,NA,NA,06240,1,1
33019009751,33,019,009751,3715,3671,6,11,14,13,0,2690,2668,1,4,9,8,0,419,423,NA,62340,05760,NA,NA,2,2
33019009752,33,019,009752,2662,2637,4,9,3,8,1,2055,2038,1,5,3,7,1,161,441,NA,31220,03360,NA,04040,2,2
33019009753,33,019,009753,2559,2542,0,11,2,4,0,1886,1876,0,6,2,2,0,405,1083,NA,75060,NA,NA,06540,2,2
33019009754,33,019,009754,6110,6056,5,15,10,23,1,4464,4427,3,12,8,13,1,721,1336,52500,52580,NA,NA,05310,2,2
33019009755,33,019,009755,2317,2296,0,20,1,0,0,1673,1657,0,15,1,0,0,102,246,NA,78980,06900,NA,03300,2,2
33019009756,33,019,009756,2697,2682,3,5,3,4,0,2035,2022,3,4,3,3,0,143,197,NA,260,06750,NA,02990,2,2
33019009757,33,019,009757,4630,4577,9,23,11,7,3,3456,3424,3,16,9,4,0,676,967,11300,11380,NA,NA,02990,2,2
33019009758,33,019,009758,5103,4990,7,28,51,27,0,3791,3732,4,16,24,15,0,791.18,958.26,12900,12900,NA,NA,02340,2,2
33019009759,33,019,009759,8799,8641,27,43,32,52,4,6669,6569,15,29,24,29,3,1391.82,1685.74,12900,12900,NA,NA,02340,2,2
