GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
45007000108,45,007,000108,2979,2653,308,14,1,3,0,2293,2061,221,7,1,3,0,173.75,369.24,NA,NA,92626,NA,00870,4,3
45007000109,45,007,000109,2663,2409,249,2,2,1,0,2073,1899,171,0,2,1,0,178,390,NA,NA,91170,NA,00870,4,3
45007000110,45,007,000110,7097,6846,197,21,19,14,0,5323,5174,115,15,11,8,0,403.34,857.16,NA,12965,90065,NA,00900,4,3
45007000111,45,007,000111,1872,1791,53,5,0,23,0,1544,1484,40,5,0,15,0,116.99,248.63,NA,51180,90065,NA,00900,4,3
45007000112,45,007,000112,5166,4958,182,10,2,14,0,3689,3556,118,7,1,7,0,279.53,594.04,NA,51180,90065,NA,00900,4,3
45007000113,45,007,000113,5369,4131,1206,13,1,15,3,3945,3071,853,11,1,8,1,298.93,635.26,NA,5365,90221,NA,00810,4,3
45007000114,45,007,000114,7443,6024,1395,18,2,4,0,5703,4704,983,12,2,2,0,432.14,918.35,NA,5365,90221,NA,00810,4,3
45007000115,45,007,000115,6068,5166,867,25,3,7,0,4629,3988,618,14,3,6,0,350.75,745.4,NA,34810,91560,NA,00810,4,3
45007000116,45,007,000116,1553,1500,43,9,1,0,0,1181,1144,31,5,1,0,0,89.49,190.17,NA,NA,91560,NA,00810,4,3
45007000117,45,007,000117,5342,4287,1023,13,4,7,8,3993,3275,699,9,3,4,3,302.56,642.99,NA,36160,91638,NA,00840,4,3
45007000118,45,007,000118,3473,3185,251,23,7,5,2,2460,2257,178,18,5,2,0,186.4,396.13,NA,NA,90065,NA,00840,4,3
45007000119,45,007,000119,7881,6680,1134,41,6,19,1,5945,5141,759,31,4,10,0,450.47,957.32,NA,34720,90065,NA,00900,4,3
45007000120,45,007,000120,6806,5598,1151,32,11,14,0,5011,4179,796,19,8,9,0,379.7,806.92,NA,12965,90065,NA,00900,4,3
