GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
30049980398,30,049,980398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90105,02430,02450,NA,1,1
30051009745,30,051,009745,496,491,0,0,5,0,0,327,322,0,0,5,0,0,99.17,151.89,NA,NA,91848,15290,15020,NA,2,1
30051009746,30,051,009746,1799,1783,3,4,6,3,0,1236,1227,0,2,6,1,0,374.83,574.11,NA,14200,90567,06190,06210,NA,2,1
30053009976,30,053,009976,4187,4072,7,46,51,11,0,2851,2783,3,28,31,6,0,895.18,733.93,NA,24850,91071,10080,16770,NA,1,1
30053009977,30,053,009977,3146,3049,1,34,52,10,0,2146,2085,1,19,36,5,0,673.82,552.44,NA,75025,93612,26550,26580,NA,1,1
30053009978,30,053,009978,4088,4000,0,29,42,17,0,2869,2810,0,18,28,13,0,900.84,738.56,NA,43450,92058,16500,16530,NA,1,1
30053009979,30,053,009979,3270,3134,0,47,84,4,1,2335,2248,0,26,57,3,1,733.17,601.09,NA,43450,92058,16500,16530,NA,1,1
30053009980,30,053,009980,2790,2690,3,41,44,12,0,2051,1990,1,23,32,5,0,643.99,527.98,NA,43450,92058,16500,16530,NA,1,1
30055009539,30,055,009539,772,752,1,4,14,1,0,555,542,1,1,10,1,0,236.19,255.05,NA,NA,92487,27340,06810,NA,2,1
30055009540,30,055,009540,1504,1494,0,6,3,1,0,1064,1060,0,2,2,0,0,452.81,488.95,NA,14950,90630,06790,06810,NA,2,1
30057009880,30,057,009880,828,806,0,16,4,2,0,605,597,0,7,1,0,0,148.13,251.77,NA,NA,91680,13500,13530,NA,1,1
30057009881,30,057,009881,2018,1977,0,20,15,6,0,1560,1531,0,13,11,5,0,381.96,649.18,NA,24475,92184,09960,09930,NA,1,1
30057009882,30,057,009882,1351,1321,0,21,7,2,0,973,950,0,16,7,0,0,238.23,404.91,NA,75475,93633,26700,26730,NA,1,1
30057009883,30,057,009883,1524,1492,0,17,12,3,0,1117,1098,0,10,6,3,0,273.49,464.83,NA,67600,93045,24150,24180,NA,1,1
30057009884,30,057,009884,268,251,0,14,3,0,0,205,188,0,14,3,0,0,50.19,85.31,NA,77125,93717,17460,24180,NA,1,1
30059009837,30,059,009837,1476,1445,0,17,12,2,0,1088,1072,0,10,4,2,0,357.78,475.13,NA,80050,93843,28750,28770,NA,2,1
30059009838,30,059,009838,343,329,0,9,5,0,0,247,237,0,5,5,0,0,81.22,107.87,NA,NA,92247,28750,28770,NA,2,1
30061009944,30,061,009944,537,500,1,7,24,5,0,350,334,0,3,11,2,0,135.11,91.77,NA,700,90042,01830,01860,NA,1,1
30061009945,30,061,009945,1816,1737,2,27,38,11,1,1303,1261,0,14,22,6,0,503,341.66,NA,72625,93444,25410,25470,NA,1,1
30061009946,30,061,009946,962,937,0,7,12,6,0,681,669,0,2,6,4,0,262.89,178.57,NA,NA,93759,24900,24930,NA,1,1
30063000001,30,063,000001,4965,4824,12,45,50,33,1,3738,3649,8,26,30,24,1,1271.47,979.62,NA,50200,92331,18570,18540,NA,1,1
30063000003,30,063,000003,2238,2072,25,52,75,13,1,2077,1931,21,46,65,13,1,706.49,544.32,NA,50200,92331,18570,18540,NA,1,1
30063000004,30,063,000004,1861,1795,1,20,36,9,0,1366,1324,0,13,22,7,0,464.64,357.99,NA,50200,92331,18570,18540,NA,1,1
30063000005,30,063,000005,1478,1403,12,20,23,20,0,1475,1400,12,20,23,20,0,501.72,386.55,NA,50200,92331,18570,18540,NA,1,1
30063000006,30,063,000006,4685,4301,20,61,152,150,1,3716,3453,18,39,85,120,1,1263.99,973.85,NA,50200,92331,18570,18540,NA,1,1
30063000007,30,063,000007,2426,2272,4,43,71,36,0,1979,1871,4,30,49,25,0,673.15,518.64,NA,50200,92331,18570,18540,NA,1,1
30063000008,30,063,000008,4505,4216,15,56,104,111,3,3450,3280,11,39,64,56,0,1173.51,904.14,NA,50200,92331,18570,18540,NA,1,1
30063000009,30,063,000009,5673,5470,3,71,67,62,0,4169,4042,3,46,43,35,0,1418.08,1092.57,NA,55675,92331,18570,18540,NA,1,1
30063000010,30,063,000010,4248,4033,15,45,100,55,0,3218,3079,11,28,70,30,0,1094.6,843.34,NA,55675,92331,18570,18540,NA,1,1
30063000011,30,063,000011,2905,2769,9,31,57,39,0,2306,2214,7,19,35,31,0,784.38,604.33,NA,50200,92331,18570,18540,NA,1,1
30063000012,30,063,000012,4451,4300,13,56,49,33,0,3515,3404,9,37,39,26,0,1195.62,921.17,NA,50200,92331,18570,18540,NA,1,1
30063000014,30,063,000014,5040,4910,1,59,54,16,0,3540,3456,1,35,36,12,0,1204.12,927.73,26650,8462,92331,06870,18540,NA,1,1
30063000015,30,063,000015,5794,5680,7,46,50,11,0,3853,3785,5,24,34,5,0,1310.59,1009.75,NA,44650,92142,28650,18540,NA,1,1
30063000016,30,063,000016,4375,4021,1,49,297,7,0,3005,2795,0,22,184,4,0,1022.14,787.52,26650,NA,91302,11490,11520,NA,1,1
30063000017,30,063,000017,2534,2457,0,41,27,9,0,1782,1736,0,19,20,7,0,606.14,467.01,26650,NA,93003,23730,18540,NA,1,1
30063000201,30,063,000201,4812,4373,14,87,261,75,2,3558,3299,9,54,158,36,2,1210.25,932.44,NA,50200,92331,18570,18540,NA,1,1
30063000202,30,063,000202,4040,3884,7,66,71,12,0,2686,2602,2,32,40,10,0,913.64,703.92,NA,50200,92331,13860,18540,NA,1,1
30063001301,30,063,001301,7777,7496,10,75,107,89,0,5568,5413,4,39,64,48,0,1893.94,1459.2,NA,50200,92331,18570,18540,NA,1,1
30063001302,30,063,001302,4880,4741,3,39,57,39,1,3453,3363,1,27,32,30,0,1174.53,904.93,NA,50200,92331,18570,18540,NA,1,1
30065009685,30,065,009685,584,578,0,0,4,2,0,431,427,0,0,3,1,0,149.3,164.77,NA,49000,92289,18240,23070,NA,2,1
30065009686,30,065,009686,2520,2476,0,30,8,6,0,1873,1851,0,12,6,4,0,648.79,716.06,NA,64525,92877,23040,23070,NA,2,1
30065009687,30,065,009687,1002,980,2,6,14,0,0,759,746,0,5,8,0,0,262.91,290.17,NA,NA,91953,23040,23070,NA,2,1
30067009843,30,067,009843,1585,1559,1,12,11,2,0,1159,1140,1,9,8,1,0,326.11,357.32,NA,15550,93066,28260,28290,NA,1,1
30067009844,30,067,009844,2546,2413,30,63,17,23,0,1896,1805,21,41,11,18,0,533.47,584.54,NA,43975,93654,16880,20100,NA,1,1
30067009845,30,067,009845,2875,2807,2,31,30,4,1,2116,2073,1,19,21,1,1,595.37,652.36,NA,43975,93654,16880,20100,NA,1,1
30067009846,30,067,009846,5711,5539,18,85,44,24,1,4269,4170,12,49,23,14,1,1201.16,1316.13,NA,43975,93654,16880,20100,NA,1,1
30067009847,30,067,009847,1845,1773,9,41,8,13,1,1439,1378,8,36,5,12,0,404.89,443.64,NA,NA,91365,11820,11850,NA,1,1
30069009691,30,069,009691,519,516,0,0,3,0,0,378,375,0,0,3,0,0,134,186,NA,81100,93969,28440,28470,NA,2,1
30071009567,30,071,009567,531,523,0,2,4,1,1,347,341,0,2,4,0,0,110.88,134.2,NA,NA,93864,27900,27930,NA,2,1
30071009568,30,071,009568,4238,3841,2,36,348,11,0,2979,2725,1,18,231,4,0,951.92,1152.07,27925,47425,92205,17540,17580,NA,2,1
30071009569,30,071,009569,394,354,0,6,33,1,0,276,249,0,3,23,1,0,88.19,106.74,27925,NA,92646,20650,17580,NA,2,1
30073009770,30,073,009770,4219,4117,4,27,53,18,0,3051,2975,3,18,40,15,0,1001.49,1157.46,NA,17275,90714,07330,07320,NA,2,1
30073009771,30,073,009771,2214,1559,1,4,648,2,0,1409,1054,0,1,352,2,0,462.51,534.54,7225,76225,93675,27060,27090,NA,2,1
30075009607,30,075,009607,1080,1049,0,11,19,1,0,805,788,0,5,12,0,0,267.98,417.39,NA,9700,90441,00006,04860,NA,2,1
30075009608,30,075,009608,1010,981,0,9,18,2,0,709,694,0,4,9,2,0,236.02,367.61,NA,NA,90987,00006,04860,NA,2,1
30077009812,30,077,009812,517,505,0,0,12,0,0,380,372,0,0,8,0,0,99.48,106.36,NA,NA,91743,19950,21450,NA,1,1
30077009813,30,077,009813,869,848,0,7,13,1,0,639,623,0,4,11,1,0,167.28,178.86,NA,NA,90126,02550,21450,NA,1,1
30077009814,30,077,009814,5234,4886,22,70,227,24,5,4115,3824,21,47,205,13,5,1077.24,1151.78,NA,19825,90861,08670,21450,NA,1,1
30079009584,30,079,009584,1383,1348,0,16,15,4,0,1056,1037,0,7,10,2,0,425,504,NA,73675,93486,25940,25950,NA,2,1
30081009926,30,081,009926,2115,2036,2,18,53,6,0,1448,1409,1,8,26,4,0,421.03,536.01,NA,NA,93339,11070,11100,NA,1,1
30081009927,30,081,009927,5648,5500,2,75,57,14,0,3992,3902,1,42,39,8,0,1160.73,1477.74,NA,71200,93339,25020,25050,NA,1,1
30081009928,30,081,009928,1746,1692,2,31,15,5,1,1305,1270,2,19,11,2,1,379.45,483.08,NA,NA,93696,27240,27270,NA,1,1
30081009929,30,081,009929,4423,4291,3,77,38,14,0,2940,2867,1,46,20,6,0,854.85,1088.31,NA,57700,91575,07380,07410,NA,1,1
30081009930,30,081,009930,4743,4611,1,70,46,15,0,3713,3624,0,45,33,11,0,1079.61,1374.46,NA,33775,91575,13230,13260,NA,1,1
30081009931,30,081,009931,3677,3597,2,41,28,9,0,2834,2786,1,23,19,5,0,824.03,1049.07,NA,33775,91575,13230,13260,NA,1,1
30081009932,30,081,009932,1657,1615,3,23,13,3,0,1177,1150,1,16,9,1,0,342.23,435.7,NA,19300,90819,08250,08280,NA,1,1
30081009933,30,081,009933,1001,914,19,34,28,5,1,750,697,6,18,25,3,1,218.07,277.63,NA,NA,93381,08250,08280,NA,1,1
30083009520,30,083,009520,1662,1608,0,32,20,1,1,1152,1119,0,20,12,1,0,306.47,450.58,NA,25300,91113,10210,10290,NA,2,1
30083009521,30,083,009521,655,637,0,6,8,4,0,438,431,0,5,1,1,0,116.52,171.32,NA,NA,91974,15990,16020,NA,2,1
30083009522,30,083,009522,4032,3878,2,89,49,14,0,2751,2665,0,52,27,7,0,731.85,1076.01,NA,67900,93108,24200,24230,NA,2,1
30083009523,30,083,009523,3197,3052,1,91,48,5,0,2219,2133,0,54,28,4,0,590.32,867.92,NA,67900,93108,24200,24230,NA,2,1
30083009524,30,083,009524,1170,1134,0,22,14,0,0,770,746,0,14,10,0,0,204.84,301.17,NA,NA,92982,23520,23550,NA,2,1
30085009510,30,085,009510,1782,1686,3,11,78,4,0,1272,1209,2,6,53,2,0,438.94,313.22,28525,18475,91008,07830,07860,NA,2,1
30085009511,30,085,009511,5402,1779,10,57,3546,9,1,3347,1287,3,24,2028,4,1,1154.98,824.18,28525,58975,91239,21240,21270,NA,2,1
30085009512,30,085,009512,3815,2080,4,35,1669,27,0,2504,1529,2,14,942,17,0,864.08,616.6,28525,81475,91239,28590,28620,NA,2,1
30087009623,30,087,009623,677,657,2,9,5,4,0,481,468,0,7,5,1,0,163.41,123.39,NA,NA,92499,14880,11190,NA,2,1
