GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
31067009947,31,067,009947,3615,3598,1,5,9,2,0,2556,2547,1,2,4,2,0,92,109,NA,10635,22395,NA,NA,03600,3,2
31067009948,31,067,009948,3572,3512,7,22,11,20,0,2745,2704,7,10,9,15,0,519.66,712.82,NA,3390,3390,NA,NA,03600,3,2
31067009949,31,067,009949,4006,3916,16,26,29,18,1,3053,2994,15,17,17,9,1,577.97,792.81,NA,3390,3390,NA,NA,03600,3,2
31067009950,31,067,009950,3806,3753,3,17,10,23,0,2946,2908,1,14,7,16,0,557.71,765.02,NA,3390,3390,NA,NA,03600,3,2
31067009951,31,067,009951,2192,2122,17,21,21,9,2,1715,1667,14,16,12,6,0,324.67,445.35,NA,3390,3390,NA,NA,03600,3,2
31067009952,31,067,009952,3221,3192,0,14,13,2,0,2470,2451,0,7,10,2,0,471,392,NA,53835,5665,NA,NA,77180,3,2
31069009521,31,069,009521,2460,2445,0,15,0,0,0,1889,1877,0,12,0,0,0,123,289,NA,37560,90285,06050,70800,06210,1,1
31071009732,31,071,009732,2141,2130,0,3,3,5,0,1587,1582,0,2,1,2,0,41,86,NA,7345,90422,04630,04640,74940,1,1
31073009676,31,073,009676,1928,1918,0,9,0,1,0,1458,1451,0,6,0,1,0,100,165,NA,15570,90235,09810,NA,70220,1,1
31075009563,31,075,009563,769,759,0,2,5,3,0,544,537,0,2,3,2,0,55,158,NA,23655,91495,06250,72210,NA,1,1
31077009709,31,077,009709,3006,2997,0,2,4,3,0,2082,2076,0,2,2,2,0,214,150,NA,46135,93028,30150,NA,76890,1,1
31079000001,31,079,000001,2428,2408,0,14,4,2,0,1684,1671,0,8,3,2,0,310,719,NA,7625,31290,00079,74580,62950,1,1
31079000002,31,079,000002,3998,3281,35,618,20,44,0,2730,2306,24,364,12,24,0,477.36,613.17,NA,19595,19595,00079,74580,00016,1,1
31079000003,31,079,000003,5492,5054,19,281,21,98,19,3959,3708,10,170,9,53,9,692.26,889.21,NA,19595,19595,NA,NA,00016,1,1
31079000004,31,079,000004,5523,5372,8,104,8,31,0,4197,4110,4,58,4,21,0,733.88,942.67,NA,19595,19595,00079,74580,00016,1,1
31079000005,31,079,000005,2898,2840,0,28,0,30,0,1880,1849,0,14,0,17,0,328.73,422.26,NA,19595,19595,00079,74580,00016,1,1
31079000006,31,079,000006,2515,2397,1,92,11,14,0,1636,1569,0,57,5,5,0,286.07,367.45,NA,19595,19595,00017,74580,00016,1,1
31079000007,31,079,000007,4332,4115,8,149,10,49,1,3147,3017,4,91,7,28,0,550.28,706.83,NA,19595,19595,NA,NA,00016,1,1
31079000008,31,079,000008,2929,2841,5,66,1,16,0,2179,2123,3,41,1,11,0,381.02,489.41,NA,19595,19595,NA,NA,00016,1,1
31079000009,31,079,000009,4386,4041,22,218,18,84,3,3176,2983,11,126,8,47,1,555.35,713.34,NA,19595,19595,NA,NA,00016,1,1
31079000010,31,079,000010,3816,3417,16,266,31,85,1,2763,2511,8,182,19,42,1,483.13,620.58,NA,19595,19595,00079,74580,00016,1,1
31079000011,31,079,000011,3122,2952,9,99,6,51,5,2266,2173,2,57,4,27,3,396.23,508.95,NA,19595,19595,30180,74580,00016,1,1
31079000012,31,079,000012,2975,2939,2,24,0,10,0,2240,2221,2,12,0,5,0,391.68,503.11,NA,19595,19595,09870,74580,00016,1,1
31079000013,31,079,000013,2410,2365,2,31,7,5,0,1678,1652,1,17,3,5,0,52,186,NA,625,13400,09870,74580,69810,1,1
31079000014,31,079,000014,2101,1964,7,126,2,2,0,1517,1440,4,71,2,0,0,963,826,NA,53660,53695,78930,78940,76620,1,1
31081009891,31,081,009891,2164,2141,6,12,5,0,0,1449,1439,0,8,2,0,0,95,297,NA,20785,93290,NA,NA,71370,1,1
31081009892,31,081,009892,2633,2615,0,17,0,1,0,1818,1809,0,8,0,1,0,199,361,NA,18825,92355,NA,NA,03360,1,1
31081009893,31,081,009893,4065,4010,3,28,3,21,0,3022,2991,1,16,1,13,0,574,983,NA,2690,90510,NA,NA,03360,1,1
31083009642,31,083,009642,1405,1402,0,2,1,0,0,988,985,0,2,1,0,0,214,151,NA,40570,15780,72180,NA,74970,1,1
31083009643,31,083,009643,2405,2398,2,3,1,1,0,1883,1877,1,3,1,1,0,18,28,NA,975,37455,NA,NA,00080,1,1
31085009615,31,085,009615,1222,1212,0,6,2,2,0,891,884,0,4,1,2,0,120,303,NA,21660,91335,NA,NA,09120,1,1
31087009627,31,087,009627,3750,3715,0,23,8,3,1,2667,2652,0,8,6,1,0,171,276,NA,49145,90625,13230,NA,77250,1,1
31089009740,31,089,009740,2237,2223,0,3,4,7,0,1515,1510,0,1,1,3,0,26,51,NA,47500,47535,49650,71990,00082,1,1
31089009741,31,089,009741,3492,3478,1,5,4,4,0,2403,2393,1,5,4,0,0,13,17,NA,16270,50475,07560,71990,05010,1,1
31089009742,31,089,009742,2254,2248,0,4,0,2,0,1563,1560,0,3,0,0,0,22,60,NA,2550,2585,03300,71990,00082,1,1
31089009743,31,089,009743,4616,4577,2,11,22,4,0,3309,3284,2,8,12,3,0,533,1176,NA,37105,37105,60600,NA,74850,1,1
31091009567,31,091,009567,793,779,0,14,0,0,0,598,589,0,9,0,0,0,107,355,NA,33250,92055,NA,NA,74040,1,1
31093009705,31,093,009705,1762,1746,0,9,7,0,0,1202,1193,0,3,6,0,0,501,555,NA,11860,92830,70600,74580,00085,1,1
31093009706,31,093,009706,4293,4254,1,33,3,2,0,3128,3107,0,18,2,1,0,103,72,NA,43265,92833,70590,NA,00085,1,1
31095009936,31,095,009936,4073,4040,1,26,6,0,0,2939,2925,0,12,2,0,0,58,99,NA,39590,90620,06810,NA,70440,3,1
31095009937,31,095,009937,3194,3133,1,45,15,0,0,2460,2422,0,29,9,0,0,233,304,NA,16410,90938,53310,NA,70440,3,1
31095009938,31,095,009938,1492,1473,0,10,2,7,0,1206,1194,0,6,2,4,0,862,1083,NA,16410,90938,NA,NA,70440,3,1
31097009975,31,097,009975,2277,2264,1,10,0,2,0,1683,1677,0,6,0,0,0,211,207,NA,47150,93055,39510,NA,77190,3,2
31097009976,31,097,009976,2396,2258,0,37,0,99,2,1845,1769,0,21,0,54,1,89,109,NA,48480,93177,70080,NA,00086,3,2
31099009666,31,099,009666,3753,3687,0,57,3,4,2,2626,2586,0,33,3,2,2,115,251,NA,2830,32375,69705,NA,73830,1,1
31099009667,31,099,009667,2876,2819,0,57,0,0,0,2214,2176,0,38,0,0,0,575,889,NA,32340,27295,NA,NA,73830,1,1
31101009587,31,101,009587,855,840,2,11,1,1,0,696,687,2,5,1,1,0,35,97,NA,NA,91840,16030,03210,74760,1,1
31101009588,31,101,009588,3635,3499,6,106,12,10,2,2607,2527,2,62,8,7,1,417.55,952.35,NA,35980,92218,17730,NA,74760,1,1
