GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
34013000086,34,013,000086,2912,75,1904,795,3,124,11,2080,56,1404,499,3,111,7,357.16,453.57,NA,51000,51000,NA,NA,11340,4,11
34013000087,34,013,000087,3479,296,435,2690,1,9,48,2427,244,312,1838,1,8,24,416.74,529.24,NA,51000,51000,NA,NA,11340,4,11
34013000088,34,013,000088,1524,119,81,1299,3,13,9,942,93,43,788,3,9,6,161.75,205.41,NA,51000,51000,NA,NA,11340,4,11
34013000089,34,013,000089,2373,205,192,1954,4,7,11,1504,179,120,1191,3,5,6,258.25,327.97,NA,51000,51000,NA,NA,11340,4,11
34013000090,34,013,000090,1713,143,1054,496,5,9,6,1237,128,797,294,4,9,5,212.41,269.74,NA,51000,51000,NA,NA,11340,4,11
34013000091,34,013,000091,3196,547,210,2415,0,12,12,2129,448,150,1519,0,8,4,365.57,464.25,NA,51000,51000,NA,NA,11340,4,11
34013000092,34,013,000092,2880,337,663,1854,8,5,13,1965,309,485,1153,7,5,6,337.41,428.49,NA,51000,51000,NA,NA,11340,4,11
34013000093,34,013,000093,4911,327,587,3865,11,111,10,3244,282,416,2437,9,94,6,557.03,707.39,NA,51000,51000,NA,NA,11340,4,11
34013000094,34,013,000094,5835,2125,459,3046,22,162,21,4564,1874,381,2152,17,129,11,783.69,995.24,NA,51000,51000,NA,NA,11340,4,11
34013000095,34,013,000095,6162,1765,467,3836,22,47,25,4628,1576,358,2622,17,40,15,794.68,1009.19,NA,51000,51000,NA,NA,11340,4,11
34013000096,34,013,000096,3859,322,1944,1576,1,5,11,2481,251,1220,1003,0,4,3,426.01,541.01,NA,51000,51000,NA,NA,11340,4,11
34013000097,34,013,000097,4946,411,523,3889,5,28,90,3202,330,339,2484,2,19,28,549.82,698.23,NA,51000,51000,NA,NA,11340,4,11
34013000098,34,013,000098,1835,362,1057,403,6,7,0,1812,352,1054,393,6,7,0,311.14,395.13,NA,51000,51000,NA,NA,11340,4,10
34013000099,34,013,000099,2515,264,2129,73,15,23,11,1913,252,1579,53,9,15,5,328.48,417.15,NA,19390,19390,NA,NA,04230,4,10
34013000100,34,013,000100,3305,395,2646,197,10,51,6,2486,337,1974,129,7,35,4,426.87,542.1,NA,19390,19390,NA,NA,04230,4,10
34013000101,34,013,000101,2989,359,2453,107,18,48,4,2275,320,1822,78,14,38,3,390.64,496.09,NA,19390,19390,NA,NA,04230,4,10
34013000102,34,013,000102,5284,655,4344,199,21,50,15,4116,607,3307,137,20,33,12,706.76,897.54,NA,19390,19390,NA,NA,04230,4,10
34013000103,34,013,000103,4882,272,4348,227,17,11,7,3679,260,3249,144,12,9,5,631.72,802.25,NA,19390,19390,NA,NA,04230,4,10
34013000104,34,013,000104,4980,400,4169,340,15,50,6,3872,386,3211,221,12,37,5,664.86,844.34,NA,19390,19390,NA,NA,04230,4,10
34013000105,34,013,000105,4734,181,4308,197,18,14,16,3510,169,3158,145,16,12,10,602.71,765.4,NA,19390,19390,NA,NA,04230,4,10
34013000106,34,013,000106,5514,213,4904,308,45,32,12,3792,190,3338,205,29,22,8,651.13,826.89,NA,19390,19390,NA,NA,04230,4,10
34013000107,34,013,000107,4188,183,3847,122,10,18,8,3017,180,2733,83,7,12,2,518.05,657.89,NA,19390,19390,NA,NA,04230,4,10
34013000108,34,013,000108,3331,28,3083,190,12,9,9,2370,25,2209,119,12,5,0,406.95,516.81,NA,19390,19390,NA,NA,04230,4,10
34013000109,34,013,000109,2802,18,2684,67,22,8,3,1959,16,1895,36,8,2,2,336.38,427.18,NA,19390,19390,NA,NA,04230,4,10
34013000110,34,013,000110,1053,16,885,140,5,5,2,798,14,690,84,5,4,1,137.03,174.01,NA,19390,19390,NA,NA,04230,4,10
34013000111,34,013,000111,4129,123,3772,177,7,38,12,3060,118,2756,133,7,34,12,525.44,667.27,NA,19390,19390,NA,NA,04230,4,10
34013000112,34,013,000112,3428,112,3208,88,13,5,2,2507,107,2324,64,8,2,2,430.48,546.68,NA,19390,19390,NA,NA,04230,4,10
34013000113,34,013,000113,3710,102,3425,160,9,10,4,2394,96,2162,123,4,9,0,411.08,522.04,NA,19390,19390,NA,NA,04230,4,10
34013000114,34,013,000114,4335,849,3304,126,12,31,13,3685,831,2724,80,11,30,9,632.75,803.56,NA,19390,19390,NA,NA,04230,4,10
34013000115,34,013,000115,2645,159,2429,44,7,6,0,1953,141,1772,28,6,6,0,335.35,425.88,NA,19390,19390,NA,NA,04230,4,10
34013000116,34,013,000116,3184,14,3084,60,19,4,3,2223,13,2155,33,15,4,3,381.71,484.75,NA,19390,19390,NA,NA,04230,4,10
34013000117,34,013,000117,3584,126,3351,79,8,18,2,2848,113,2653,57,7,16,2,489.03,621.04,NA,19390,19390,NA,NA,04230,4,10
34013000118,34,013,000118,2999,127,2761,85,4,16,6,2202,120,1996,60,4,16,6,378.11,480.17,NA,19390,19390,NA,NA,04230,4,10
34013000119,34,013,000119,1959,429,1077,302,15,133,3,1568,384,840,223,10,108,3,269.24,341.92,NA,34430,34440,NA,NA,07680,4,10
34013000120,34,013,000120,5457,2329,2190,551,21,355,11,4375,2106,1560,413,19,271,6,751.24,954.02,NA,34430,34440,NA,NA,07680,4,10
34013000121,34,013,000121,3698,1088,1844,655,20,74,17,2823,976,1316,444,14,63,10,484.74,615.59,NA,34430,34440,NA,NA,07680,4,10
34013000122,34,013,000122,5299,1936,2276,873,5,175,34,3945,1651,1550,595,5,129,15,677.4,860.26,NA,34430,34440,NA,NA,07680,4,10
34013000123,34,013,000123,4819,983,3382,333,9,99,13,3553,884,2351,232,6,71,9,610.09,774.77,NA,34430,34440,NA,NA,07680,4,10
34013000124,34,013,000124,4450,1451,2422,458,7,99,13,3478,1364,1708,325,4,68,9,597.21,758.42,NA,34430,34440,NA,NA,07680,4,10
34013000125,34,013,000125,4274,600,3430,196,0,36,12,3142,556,2399,145,0,33,9,539.52,685.15,NA,34430,34440,NA,NA,07680,4,10
34013000126,34,013,000126,3675,326,2878,435,7,17,12,2600,291,1998,286,7,13,5,446.45,566.96,NA,34430,34440,NA,NA,07680,4,10
