GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
12009065122,12,009,065122,5499,4408,484,414,11,178,4,4441,3623,338,328,10,139,3,570.36,966.32,NA,54000,92587,00150,9,15
12009065123,12,009,065123,4290,3606,563,95,10,16,0,3430,2974,375,63,9,9,0,440.52,746.33,NA,54000,92587,00150,9,15
12009065201,12,009,065201,6029,5347,256,335,10,74,7,4931,4443,167,253,9,56,3,633.29,1072.94,NA,54000,92587,00150,9,15
12009065202,12,009,065202,4917,4192,370,268,9,77,1,3509,3028,235,181,8,56,1,450.67,763.52,NA,54000,92587,00150,9,15
12009065231,12,009,065231,3192,2990,44,98,17,43,0,2441,2298,32,74,10,27,0,313.5,531.14,NA,42625,92028,00150,9,15
12009065232,12,009,065232,9352,9225,30,72,11,12,2,8693,8595,24,54,9,9,2,1116.45,1891.51,NA,45275,92028,00150,9,15
12009066101,12,009,066101,4147,4025,9,70,3,40,0,3518,3421,7,59,3,28,0,518.51,876.04,NA,44000,91573,00150,9,15
12009066102,12,009,066102,3913,3840,4,49,7,13,0,3340,3280,4,42,5,9,0,492.28,831.72,NA,NA,92119,00150,9,15
12009066301,12,009,066301,4966,4753,37,100,12,64,0,4136,3975,27,87,7,40,0,609.6,1029.94,NA,43975,91573,00150,9,15
12009066302,12,009,066302,3410,3293,15,70,10,22,0,2820,2737,10,51,7,15,0,415.63,702.23,NA,33375,91573,00150,9,15
12009068699,12,009,068699,10,9,0,1,0,0,0,10,9,0,1,0,0,0,2.74,4.49,NA,NA,90611,00150,9,15
12009069801,12,009,069801,3132,2975,17,83,7,49,1,2538,2418,13,60,7,40,0,374.07,632.01,NA,44275,92132,00150,9,15
12009069802,12,009,069802,4360,4009,143,119,15,73,1,3533,3288,92,91,13,48,1,520.72,879.78,NA,44275,92132,00150,9,15
12009069901,12,009,069901,3503,3360,27,61,13,39,3,2664,2565,23,45,9,22,0,392.64,663.38,NA,NA,92132,00150,9,15
12009069902,12,009,069902,3767,2507,1071,114,21,49,5,2788,2004,651,78,16,39,0,410.92,694.26,NA,44275,92132,00150,9,15
12009070199,12,009,070199,50,45,2,2,0,1,0,50,45,2,2,0,1,0,7.37,12.45,NA,NA,93224,00150,9,15
12009071301,12,009,071301,1820,1716,3,87,3,11,0,1345,1279,3,54,3,6,0,172.74,292.66,NA,35800,93588,00150,9,15
12009071321,12,009,071321,7894,7030,430,286,10,134,4,5583,5018,274,193,6,90,2,717.03,1214.81,NA,54000,92587,00150,9,15
12009071322,12,009,071322,5969,5244,359,247,16,99,4,3958,3516,205,163,6,67,1,508.33,861.22,NA,54000,92587,00150,9,15
12009071323,12,009,071323,5450,4666,344,334,19,86,1,3764,3270,203,221,12,58,0,483.42,819.01,NA,54000,92587,00150,9,15
12009071331,12,009,071331,13576,11856,788,737,28,163,4,9381,8234,519,491,17,118,2,1204.81,2041.21,NA,54000,92587,00150,9,15
12009071332,12,009,071332,3253,2854,178,180,13,27,1,2139,1905,92,113,9,20,0,274.71,465.43,NA,54000,92587,00150,9,15
12011000101,12,011,000101,8273,7951,36,218,9,51,8,7464,7199,32,179,7,41,6,1484.93,1287.59,NA,16725,90806,00180,18,18
12011000102,12,011,000102,5925,5287,139,387,11,70,31,4923,4449,93,300,9,50,22,979.41,849.25,NA,16725,90806,00180,18,18
12011000104,12,011,000104,23700,22348,362,738,14,232,6,21827,20802,255,581,13,171,5,4342.37,3765.31,NA,16725,90806,00180,18,20
12011000105,12,011,000105,3210,3005,35,135,11,24,0,2288,2140,26,96,9,17,0,455.19,394.7,NA,13275,90806,00180,19,20
12011000106,12,011,000106,14640,13142,361,793,20,303,21,10049,9053,248,522,18,198,10,1999.2,1733.52,NA,13275,90806,00180,19,20
