GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
20091051905,20,091,051905,7952,7462,148,127,18,196,1,6023,5677,111,90,14,130,1,1042.88,1477.09,NA,53775,53775,11640,4,3
20091051906,20,091,051906,4868,4431,157,152,13,108,7,3787,3490,113,99,10,75,0,655.72,928.73,NA,53775,53775,11640,4,3
20091051907,20,091,051907,3463,3105,154,98,12,93,1,2662,2427,97,66,9,63,0,460.92,652.83,NA,53775,53775,11640,4,3
20091052001,20,091,052001,2104,1979,31,58,2,33,1,1769,1668,26,50,2,22,1,285.37,320.4,NA,46000,46000,11640,4,3
20091052003,20,091,052003,6917,6402,139,224,34,110,8,5365,5010,98,147,23,82,5,928.95,1315.72,NA,64500,64500,11640,4,3
20091052004,20,091,052004,1734,1646,41,32,6,9,0,1448,1377,36,23,3,9,0,233.59,262.26,NA,46000,46000,11640,4,3
20091052101,20,091,052101,2718,2466,81,86,19,61,5,2056,1884,47,63,15,43,4,331.67,372.38,NA,46000,46000,11640,4,3
20091052102,20,091,052102,2920,2696,87,87,7,38,5,2246,2109,45,54,5,31,2,388.89,550.81,NA,64500,64500,11640,4,3
20091052201,20,091,052201,3544,3020,259,162,23,78,2,2513,2170,170,103,19,49,2,405.39,455.15,NA,46000,46000,11640,4,3
20091052202,20,091,052202,3943,3771,21,107,12,32,0,2873,2766,12,68,9,18,0,497.46,704.58,NA,64500,64500,11640,4,3
20091052301,20,091,052301,5608,5375,52,138,10,31,2,4177,4022,33,90,7,23,2,99,413,NA,64500,64500,11640,4,3
20091052303,20,091,052303,5428,4963,124,156,17,168,0,3717,3417,69,101,12,118,0,643.6,911.56,NA,64500,64500,11640,4,3
20091052304,20,091,052304,5055,4752,104,90,15,93,1,3606,3407,73,58,8,59,1,624.38,884.34,NA,64500,64500,11640,4,3
20091052401,20,091,052401,11371,10332,415,262,44,313,5,8461,7740,292,185,34,210,0,1465.02,2074.99,NA,39350,39350,11640,4,3
20091052404,20,091,052404,8316,7854,176,150,25,111,0,6285,5968,121,102,21,73,0,1088.25,1541.34,NA,39350,39350,11640,4,3
20091052405,20,091,052405,7874,7166,264,158,22,260,4,5667,5211,163,100,15,177,1,981.24,1389.78,NA,39350,39350,11640,4,3
20091052406,20,091,052406,5169,4870,88,79,19,112,1,3562,3353,64,58,12,74,1,616.76,873.55,NA,39350,39350,11640,4,3
20091052407,20,091,052407,5006,4714,98,72,17,105,0,3116,2952,64,33,11,56,0,539.53,764.17,NA,39350,39350,11640,4,3
20091052801,20,091,052801,2587,2480,48,24,2,31,2,1653,1595,27,14,2,15,0,286.22,405.38,NA,52575,52575,10140,4,3
20091052802,20,091,052802,4657,4079,386,68,17,98,9,3183,2820,232,50,17,63,1,551.14,780.6,NA,52575,52575,10140,4,3
20091052901,20,091,052901,1739,1660,21,46,4,8,0,1129,1085,12,25,1,6,0,195.49,276.88,NA,39350,39350,10140,4,3
20091052902,20,091,052902,9434,8697,344,184,50,151,8,6522,6067,206,106,40,101,2,1129.28,1599.47,NA,52575,52575,10140,4,3
20091052903,20,091,052903,8046,7364,232,199,25,218,8,5541,5086,151,131,20,148,5,959.42,1358.88,NA,52575,52575,10140,4,3
20091053001,20,091,053001,4618,4271,162,88,17,77,3,3473,3241,113,56,11,52,0,601.35,851.72,NA,53775,53775,10140,4,3
20091053002,20,091,053002,3758,3545,87,63,9,53,1,2864,2707,67,45,8,36,1,495.9,702.37,NA,53775,53775,12000,4,3
20091053003,20,091,053003,3760,3565,59,62,1,73,0,2537,2420,38,31,1,47,0,439.28,622.18,NA,53775,53775,10140,4,3
20091053101,20,091,053101,4322,4029,68,88,4,132,1,2964,2764,55,61,4,79,1,513.22,726.9,NA,53775,53775,12000,4,3
20091053102,20,091,053102,4878,4611,48,108,5,102,4,3379,3189,34,78,4,74,0,585.07,828.67,NA,53775,53775,12000,4,3
20091053103,20,091,053103,4415,4176,106,64,9,59,1,3270,3107,70,43,7,43,0,566.2,801.94,NA,53775,53775,12000,4,3
20091053301,20,091,053301,864,845,12,0,0,7,0,653,640,9,0,0,4,0,89.51,196.23,NA,39075,39075,12000,4,3
20091053302,20,091,053302,8089,7649,97,94,14,234,1,5221,4968,57,45,10,141,0,715.66,1568.97,NA,39075,39075,12000,4,3
20091053401,20,091,053401,3290,3176,34,29,18,32,1,2158,2085,23,20,9,20,1,373.66,529.23,NA,53775,53775,12000,4,3
20091053402,20,091,053402,4794,4611,59,58,21,44,1,3195,3080,37,37,11,29,1,437.95,960.14,NA,53775,53775,12000,4,3
20091053501,20,091,053501,5026,4653,95,121,55,100,2,3795,3549,58,77,41,70,0,657.1,930.69,NA,52575,52575,10140,4,3
20091053502,20,091,053502,3712,3428,162,64,12,44,2,2907,2710,109,43,12,31,2,503.35,712.92,NA,52575,52575,10140,4,3
20091053503,20,091,053503,9703,9228,187,143,11,126,8,5957,5678,112,79,8,79,1,1031.45,1460.9,NA,52575,52575,10140,4,3
20091053504,20,091,053504,9082,8612,166,133,24,145,2,5639,5365,94,73,13,94,0,976.39,1382.92,NA,52575,52575,10140,4,3
20091053505,20,091,053505,239,235,2,1,1,0,0,171,171,0,0,0,0,0,29.61,41.94,NA,NA,52600,10140,4,3
20091053701,20,091,053701,2101,2044,1,23,31,1,1,1398,1362,0,18,16,1,1,193,204,NA,19825,43623,06420,4,3
20091053702,20,091,053702,6079,5851,52,114,42,18,2,4343,4193,40,67,31,11,1,499,542,NA,25425,25450,06420,4,3
20091053801,20,091,053801,4024,3876,30,67,27,21,3,2686,2598,15,39,20,14,0,368,475,NA,67625,67625,11850,4,3
20091053802,20,091,053802,4294,4214,13,37,3,27,0,2928,2887,4,20,3,14,0,440,734,NA,NA,3225,12000,4,3
20093009591,20,093,009591,4027,3323,3,671,23,5,2,2685,2288,3,375,13,5,1,263,588,NA,38175,38200,08280,3,4
20095009911,20,095,009911,2355,2328,7,10,10,0,0,1650,1634,5,4,7,0,0,23,47,NA,51600,6050,08070,2,1
20095009912,20,095,009912,3562,3493,2,50,10,7,0,2663,2614,2,34,7,6,0,617,909,NA,36950,36950,08070,2,1
20095009913,20,095,009913,2375,2351,0,17,4,3,0,1683,1671,0,8,3,1,0,49,24,NA,16775,40150,05370,2,1
20097009691,20,097,009691,3660,3584,7,39,16,11,3,2711,2667,7,20,11,5,1,438,1127,NA,28675,77065,06720,3,4
