GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
53063000122,53,063,000122,1139,1041,5,30,40,21,2,863,799,5,18,24,17,0,60.44,66.53,NA,67000,93200,NA,09690,5,5
53063000123,53,063,000123,4946,4616,87,74,71,94,4,3870,3651,54,52,47,65,1,271.04,298.36,NA,NA,93200,NA,08250,5,5
53063000124,53,063,000124,7604,7330,43,91,38,98,4,5150,4990,24,60,21,54,1,360.68,397.04,NA,51515,93200,NA,01110,5,5
53063000125,53,063,000125,2395,2294,3,40,33,25,0,1850,1777,3,24,24,22,0,129.57,142.63,NA,17985,93200,NA,01110,5,5
53063000126,53,063,000126,2990,2857,21,47,42,22,1,2282,2198,12,29,25,18,0,159.82,175.93,NA,51515,93200,NA,01110,5,5
53063000130,53,063,000130,2755,2632,11,57,25,30,0,2024,1946,6,34,15,23,0,141.75,156.04,NA,NA,93200,NA,01110,5,5
53063000131,53,063,000131,5046,4844,18,78,73,30,3,3527,3408,11,47,43,17,1,247.02,271.91,NA,28520,93200,NA,01110,5,5
53063000133,53,063,000133,2092,2049,1,22,13,7,0,1441,1419,1,10,9,2,0,100.92,111.09,NA,NA,93584,NA,02970,5,5
53063000135,53,063,000135,3654,3551,7,45,20,31,0,2648,2598,6,18,13,13,0,185.45,204.15,NA,67000,91920,NA,01230,5,5
53063000136,53,063,000136,2851,2562,89,120,16,62,2,1872,1714,43,61,12,42,0,131.11,144.32,NA,67000,93200,NA,01230,5,5
53063000137,53,063,000137,1940,1720,63,75,43,38,1,1491,1328,49,53,31,29,1,104.42,114.95,NA,NA,93200,NA,01230,5,5
53063000138,53,063,000138,4854,3868,409,296,23,253,5,3171,2552,264,177,16,161,1,222.08,244.47,NA,22955,91952,NA,04950,5,5
53063000139,53,063,000139,3751,3341,125,163,55,65,2,3024,2680,103,145,53,42,1,211.79,233.14,NA,44690,91952,NA,04950,5,5
53063000141,53,063,000141,3748,3609,13,52,42,24,8,2709,2629,12,27,20,18,3,189.73,208.85,NA,44690,91952,NA,01230,5,5
53063000142,53,063,000142,1871,1823,0,32,12,4,0,1365,1340,0,17,7,1,0,95.6,105.24,NA,11825,93520,NA,01230,5,5
53063000143,53,063,000143,3112,3054,0,29,23,6,0,2177,2143,0,14,15,5,0,152.47,167.84,NA,22990,92816,NA,04380,5,5
53063010301,53,063,010301,2755,2669,5,31,35,14,1,1875,1827,0,18,23,6,1,131.32,144.55,NA,17320,90880,NA,02070,5,5
53063010398,53,063,010398,8151,7913,15,105,79,39,0,5612,5467,5,69,49,22,0,393.04,432.66,NA,17320,90880,NA,07440,5,5
53063010401,53,063,010401,2123,1862,72,51,33,105,0,1482,1314,55,27,24,62,0,103.79,114.26,NA,905,90048,NA,01230,5,5
53063010402,53,063,010402,3938,3764,13,81,28,52,0,2763,2648,11,49,22,33,0,193.51,213.01,NA,905,90048,NA,07210,5,5
53063010501,53,063,010501,5807,5562,41,101,33,66,4,4006,3868,22,52,23,39,2,280.56,308.84,NA,23165,93200,NA,04920,5,5
53063010598,53,063,010598,6176,5962,19,93,49,51,2,4130,4021,7,45,31,26,0,289.25,318.4,NA,NA,90880,NA,04920,5,5
53063011201,53,063,011201,2215,2101,4,40,58,12,0,1764,1697,3,21,37,6,0,123.54,136,NA,67000,93200,NA,08250,5,5
53063011202,53,063,011202,3434,3246,15,104,51,16,2,2390,2288,10,48,32,12,0,167.38,184.26,NA,67000,93200,NA,04920,5,5
