GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,school,cd_1980,cd_1990
29095014105,29,095,014105,6805,6448,158,107,11,80,1,4311,4111,91,55,8,46,0,1179.82,1108.14,6652,68438,NA,05310,4,6
29095014106,29,095,014106,2075,2004,28,19,8,16,0,1372,1322,18,13,7,12,0,375.49,352.67,6652,68438,NA,05310,4,6
29095014201,29,095,014201,6344,6060,147,63,12,59,3,4617,4420,94,44,12,46,1,1263.57,1186.8,41348,59564,NA,05310,8,5
29095014202,29,095,014202,320,305,9,0,0,6,0,223,212,6,0,0,5,0,61.03,57.32,41348,59564,NA,05310,4,5
29095014601,29,095,014601,5729,5554,6,101,17,50,1,4653,4522,5,79,13,34,0,1273.42,1196.05,35000,6490,NA,15480,8,5
29095014602,29,095,014602,8351,7899,116,220,30,84,2,6405,6094,84,139,24,64,0,1752.91,1646.4,35000,6490,NA,15480,8,5
29095014801,29,095,014801,714,704,1,6,1,2,0,504,497,0,5,1,1,0,137.93,129.55,35000,68438,NA,05310,4,6
29095014802,29,095,014802,3214,3042,69,63,2,37,1,2095,1997,47,26,2,23,0,573.35,538.52,6652,68438,NA,05310,4,6
29097000101,29,097,000101,3365,2829,416,36,38,46,0,2640,2246,311,23,33,27,0,328.57,797.81,37592,37610,NA,16350,2,7
29097000102,29,097,000102,2881,2806,12,20,37,6,0,2093,2043,6,12,27,5,0,260.49,632.5,37592,37610,NA,16350,2,7
29097000103,29,097,000103,4137,3985,37,40,50,21,4,3165,3046,37,29,37,16,0,393.91,956.46,78118,37610,NA,31500,2,7
29097000104,29,097,000104,3492,3366,11,45,44,26,0,2698,2608,8,27,36,19,0,335.79,815.33,20512,37610,NA,16350,2,7
29097000105,29,097,000105,4298,4164,12,51,52,19,0,3419,3328,10,28,38,15,0,425.52,1033.22,37592,37610,NA,16350,2,7
29097000106,29,097,000106,5703,5287,133,86,153,43,1,4360,4081,83,49,118,29,0,542.64,1317.59,37592,37610,NA,16350,2,7
29097000107,29,097,000107,2781,2674,26,27,34,20,0,2218,2140,19,18,27,14,0,276.05,670.28,37592,37610,NA,16350,2,7
29097000108,29,097,000108,4595,4377,58,64,88,6,2,3537,3385,39,42,64,6,1,440.21,1068.88,37592,26236,NA,16350,2,7
29097000109,29,097,000109,4300,4114,50,33,79,20,4,3150,3034,29,17,54,16,0,392.05,951.93,37592,26236,NA,16350,2,7
29097000110,29,097,000110,4487,4191,85,65,133,11,2,3453,3247,50,44,104,6,2,429.76,1043.49,37592,26236,NA,16350,2,7
29097000111,29,097,000111,1929,1841,17,24,42,5,0,1349,1298,5,15,27,4,0,167.89,407.67,37592,26236,NA,16350,2,7
29097000112,29,097,000112,4597,4462,11,32,75,17,0,3320,3225,6,24,53,12,0,413.2,1003.3,37592,26236,NA,16350,2,7
29097000113,29,097,000113,4877,4742,21,22,87,5,0,3362,3276,9,14,59,4,0,434,1128,11368,74266,NA,07350,2,7
29097000114,29,097,000114,4308,4182,2,24,81,18,1,3170,3088,1,15,50,15,1,394.53,957.97,78118,37610,NA,31500,2,7
29097000115,29,097,000115,5805,5624,1,48,115,15,2,4091,3984,0,29,70,8,0,509.16,1236.3,11638,37610,NA,31500,2,7
29097000116,29,097,000116,4308,4067,139,32,58,9,3,3182,3023,94,16,42,6,1,396.03,961.6,11656,46064,NA,07460,2,7
29097000117,29,097,000117,5366,5073,74,21,33,165,0,4127,3897,51,15,25,139,0,513.64,1247.18,11656,46064,NA,07460,2,7
29097000118,29,097,000118,3721,3641,27,24,24,2,3,2716,2669,18,12,15,2,0,338.03,820.77,11656,46064,NA,07460,2,7
29097000119,29,097,000119,3153,3046,9,24,63,11,0,2271,2205,4,12,44,6,0,282.65,686.29,20314,37610,NA,16350,2,7
29097000120,29,097,000120,4121,3969,3,25,116,8,0,3053,2960,0,17,70,6,0,379.97,922.61,65990,66008,04110,27540,2,7
29097000121,29,097,000121,3044,2986,1,11,28,17,1,2221,2186,1,5,17,11,1,276.42,671.18,2746,44930,04110,16140,2,7
29097000122,29,097,000122,5197,5104,2,43,41,5,2,3748,3684,0,27,31,4,2,466.47,1132.64,36512,59906,NA,16140,2,7
29099007004,29,099,007004,7445,7346,11,54,22,12,0,5291,5221,9,39,16,6,0,1790,2600,12358,47414,NA,22890,9,3
29099007005,29,099,007005,10830,10699,11,80,21,17,2,7403,7327,8,41,15,12,0,1430,2181,12358,12790,NA,14430,9,3
29099007007,29,099,007007,4322,3941,324,18,8,25,6,3162,2915,208,13,7,19,0,514.49,602.74,17632,62199,16230,10380,9,3
29099007008,29,099,007008,6923,6781,64,41,8,27,2,5155,5058,43,29,8,16,1,838.78,982.65,24094,62199,NA,12030,9,3
29099007009,29,099,007009,3858,3479,306,46,7,10,10,2785,2523,227,23,6,5,1,453.15,530.88,24094,62199,16230,12030,9,3
29099007010,29,099,007010,6684,6557,37,32,23,32,3,4653,4572,27,17,21,15,1,757.1,886.96,32248,12790,NA,14430,9,3
29099007011,29,099,007011,8087,8022,6,26,12,21,0,5702,5657,6,17,11,11,0,546,802,12376,5554,NA,13170,9,3
29099007012,29,099,007012,5516,5457,25,22,4,6,2,4048,4007,16,16,4,3,2,1473.3,1575.57,19252,75400,29820,10500,9,3
29099007013,29,099,007013,3600,3487,89,13,4,7,0,2483,2409,62,5,3,4,0,903.7,966.43,19252,75400,29820,10500,9,3
29099007014,29,099,007014,10108,9988,27,47,24,19,3,7072,6990,18,34,19,11,0,1104,1339,54686,58232,29820,10500,9,3
29099700103,29,099,700103,10703,10532,7,101,32,31,0,7830,7720,3,62,24,21,0,1787.09,2605.58,1972,1975,NA,12300,9,3
29099700104,29,099,700104,6788,6705,6,40,17,20,0,4916,4861,5,21,14,15,0,1122.01,1635.89,34354,80370,NA,32100,9,3
29099700105,29,099,700105,11036,10896,14,77,24,24,1,7908,7819,9,43,20,16,1,1804.9,2631.53,1972,1975,NA,12300,9,3
29099700106,29,099,700106,15222,14973,22,130,30,66,1,10283,10136,11,80,24,32,0,1838,2993,1972,34358,NA,12300,9,3
29099700201,29,099,700201,19364,19064,42,147,50,60,1,13835,13649,23,81,43,39,0,2569,4034,50834,62552,NA,12300,9,3
29099700202,29,099,700202,7180,7065,13,65,16,21,0,4879,4809,7,35,14,14,0,627.92,1019.78,NA,47414,NA,22890,9,3
29099700301,29,099,700301,11437,11223,30,82,36,62,4,7854,7724,15,48,27,40,0,1010.8,1641.59,50834,32144,NA,22890,9,3
29099700302,29,099,700302,3835,3782,3,25,19,6,0,2644,2614,2,10,13,5,0,340.28,552.63,10240,32144,NA,22890,9,3
29099700601,29,099,700601,5109,4985,99,13,6,4,2,3602,3517,65,11,5,4,0,586.09,686.62,57278,37340,NA,14250,9,3
29099700602,29,099,700602,13333,13089,52,92,44,56,0,8877,8731,31,56,27,32,0,1444.39,1692.14,33040,37340,NA,14250,9,3
29101009601,29,101,009601,5075,4976,29,32,21,12,5,3712,3651,27,16,10,8,0,197,319,NA,35846,24720,08320,4,4
29101009602,29,101,009602,4379,4224,98,24,23,10,0,3120,3037,49,9,17,8,0,478,824,32572,45434,NA,14490,4,4
29101009603,29,101,009603,5514,5232,155,66,26,33,2,3983,3781,112,42,18,30,0,241,364,12682,77110,NA,31020,4,4
29101009604,29,101,009604,7387,6311,752,95,25,197,7,6763,5798,667,90,22,181,5,926.49,1647.68,77092,77110,NA,31020,4,4
29101009605,29,101,009605,4827,4524,149,63,21,70,0,3733,3525,105,38,13,52,0,511.4,909.47,77092,77110,NA,31020,4,4
29101009606,29,101,009606,3235,2851,283,52,11,33,5,2614,2326,213,38,8,28,1,358.1,636.85,77092,77110,NA,31020,4,4
29101009607,29,101,009607,4032,3380,379,149,39,85,0,2853,2446,234,91,27,55,0,123.45,398.3,39188,77524,NA,16830,4,4
29101009608,29,101,009608,4222,3326,539,203,16,134,4,2555,2019,331,104,16,82,3,110.55,356.7,79432,77524,NA,16830,4,4
29101009609,29,101,009609,3843,3765,23,25,17,10,3,2805,2755,12,19,11,7,1,208,250,41402,59312,NA,18360,4,4
29103009601,29,103,009601,2094,2089,1,0,3,1,0,1572,1567,1,0,3,1,0,29,36,39278,51032,27000,11280,5,9
29103009602,29,103,009602,2388,2365,5,9,7,2,0,1840,1829,3,5,2,1,0,117,161,21322,12556,NA,11280,5,9
29105009601,29,105,009601,6473,6366,5,30,49,23,0,4602,4542,3,16,29,12,0,70,191,16192,57386,17000,10110,4,4
29105009603,29,105,009603,5218,5152,8,25,25,8,0,3724,3678,5,16,18,7,0,441.09,1105.29,41168,41186,17000,18270,4,4
29105009604,29,105,009604,3218,3134,41,26,9,8,0,2506,2436,38,19,7,6,0,296.83,743.79,41168,41186,17000,18270,4,4
29105009605,29,105,009605,4225,4150,9,23,22,21,0,3222,3176,8,15,11,12,0,381.63,956.3,41168,41186,NA,18270,4,4
29105009606,29,105,009606,2945,2877,29,18,16,5,0,2182,2141,13,12,11,5,0,258.45,647.62,41168,41186,17000,18270,4,4
29105960298,29,105,960298,5079,5023,3,19,22,11,1,3628,3591,2,13,16,6,0,132,299,74254,26596,12720,18270,4,4
29107000901,29,107,000901,5319,5118,108,57,29,7,0,3853,3714,81,37,17,4,0,744,944,78352,14428,NA,31560,4,4
29107000902,29,107,000902,6146,5665,394,44,20,20,3,4576,4229,283,36,10,17,1,1178,1330,41870,41888,NA,18480,4,4
29107000903,29,107,000903,1626,1600,5,19,0,1,1,1207,1191,5,10,0,1,0,281,565,77866,47882,NA,03000,4,4
29107000904,29,107,000904,6773,6431,278,30,7,19,8,5048,4845,170,16,6,9,2,691.52,1650.17,31960,18406,NA,14400,4,4
29107000905,29,107,000905,3595,3562,7,12,11,3,0,2719,2699,4,6,7,3,0,372.48,888.83,16102,25858,NA,10080,4,4
29107000906,29,107,000906,7648,7455,81,57,36,16,3,5468,5339,60,29,25,14,1,725,904,54038,68456,NA,23100,4,4
29109009701,29,109,009701,3634,3588,0,15,30,1,0,2643,2608,0,9,25,1,0,256,401,48242,42806,NA,21000,2,7
29109009702,29,109,009702,5664,5524,14,62,50,14,0,4236,4147,11,36,34,8,0,665.68,1568.74,50672,50690,NA,21600,2,7
29109009703,29,109,009703,3889,3820,4,29,29,7,0,2772,2732,4,16,19,1,0,46,171,70990,70090,NA,21600,2,7
29109009704,29,109,009704,5112,5041,2,28,28,10,3,3662,3617,1,16,16,9,3,565,1371,57494,57440,NA,25110,2,7
29109009705,29,109,009705,5085,4960,0,25,90,8,2,3776,3704,0,12,55,5,0,334,790,46172,9442,NA,20310,2,7
29109009706,29,109,009706,6852,6734,4,52,44,16,2,5061,4984,4,31,32,10,0,795.32,1874.26,2548,2566,NA,04020,2,7
29111009701,29,111,009701,3424,3306,88,11,3,14,2,2766,2659,79,11,3,14,0,543,604,11134,11152,NA,07080,5,9
29111009702,29,111,009702,2499,2386,105,5,2,1,0,1900,1829,64,4,2,1,0,55,38,39512,39530,NA,18460,5,9
29111009703,29,111,009703,2249,2227,1,7,14,0,0,1614,1600,1,7,6,0,0,294,305,23032,32014,NA,18460,5,9
29111009704,29,111,009704,2061,1904,148,3,0,1,5,1549,1447,97,3,0,1,1,368,453,39764,74752,NA,18460,5,9
29113008101,29,113,008101,3756,3587,96,48,19,6,0,2721,2614,58,35,9,5,0,712,674,22114,34030,NA,11400,5,9
29113008102,29,113,008102,6831,6695,72,27,27,8,2,4827,4730,54,16,20,7,0,90,168,31024,74770,NA,30450,5,9
29113008103,29,113,008103,12068,11499,393,112,27,31,6,8384,8011,269,69,17,16,2,811,1261,73942,3880,NA,30450,5,9
29113008104,29,113,008104,6237,6147,27,32,22,9,0,4284,4212,22,24,17,9,0,294,373,80422,49322,NA,32190,5,9
29115009901,29,115,009901,1896,1872,1,13,6,4,0,1421,1406,0,10,4,1,0,66,72,9388,9406,NA,06090,6,6
29115009902,29,115,009902,2532,2502,12,11,6,1,0,1851,1826,11,8,5,1,0,35,85,43292,43526,NA,06000,6,6
29115009903,29,115,009903,3133,3107,17,6,2,1,0,2392,2374,11,4,2,1,0,144,208,8650,8668,NA,05940,6,6
29115009904,29,115,009904,3171,3059,68,33,2,7,2,2437,2362,49,18,2,6,0,1031,1386,8650,8668,NA,05940,6,6
29115009905,29,115,009905,3153,3105,9,31,6,0,2,2329,2294,8,21,6,0,0,685,583,45866,45884,NA,20050,6,6
29117009801,29,117,009801,2542,2527,2,7,3,3,0,1846,1834,1,7,1,3,0,366.62,545.08,13852,17146,08790,08760,6,6
29117009802,29,117,009802,3023,2992,1,18,11,1,0,2165,2143,1,11,9,1,0,65,87,75364,49340,08790,28680,6,6
29117009803,29,117,009803,3532,3483,18,13,7,11,0,2732,2699,13,6,4,10,0,542.59,806.69,13690,13708,NA,08760,6,6
29117009804,29,117,009804,3382,3183,165,14,12,8,0,2628,2436,163,11,12,6,0,521.93,775.98,13690,13708,NA,08760,6,6
29117009805,29,117,009805,2113,1963,130,11,5,4,0,1535,1437,86,7,2,3,0,304.86,453.25,13690,13708,NA,08760,6,6
29119009701,29,119,009701,4092,3975,1,30,67,16,3,2935,2864,0,13,43,12,3,58,160,NA,12574,NA,20610,2,7
29119009702,29,119,009702,3703,3516,0,27,149,11,0,2687,2567,0,14,98,8,0,96,174,27874,22550,NA,20610,2,7
29119009703,29,119,009703,4072,3822,2,35,208,5,0,2874,2736,1,18,117,2,0,103,265,52742,21794,NA,20610,2,7
29119009704,29,119,009704,5071,4917,1,29,116,8,0,3772,3662,1,18,85,6,0,197,383,1198,1236,NA,20610,2,7
29121009801,29,121,009801,2473,2428,0,10,29,6,0,1903,1870,0,6,21,6,0,362.71,504.53,40682,40700,NA,16950,5,9
29121009802,29,121,009802,2668,2657,1,4,6,0,0,1948,1941,1,1,5,0,0,371.29,516.47,10486,10504,06540,21880,5,9
29121009803,29,121,009803,3373,3328,9,30,3,1,2,2497,2471,6,16,3,1,0,640,806,5266,5284,06540,19410,5,9
29121009804,29,121,009804,3898,3830,49,6,5,8,0,3076,3024,36,6,5,5,0,881.63,1271.51,45326,33580,NA,19410,5,9
29121009805,29,121,009805,2933,2609,304,9,7,4,0,2147,1941,195,4,4,3,0,615.37,887.49,45326,33580,NA,19410,5,9
29123009601,29,123,009601,3095,3060,3,16,12,4,0,2319,2298,3,10,5,3,0,476.09,694.35,46244,46262,NA,20370,3,8
29123009602,29,123,009602,5029,4965,3,19,16,25,1,3792,3746,2,14,14,16,0,778.49,1135.4,25768,65072,NA,12540,3,8
29123009603,29,123,009603,3003,2963,4,27,4,5,0,2155,2131,2,15,4,3,0,442.42,645.25,37736,58790,NA,12540,3,8
29125009801,29,125,009801,2424,2403,1,14,4,1,1,1806,1796,0,6,2,1,1,392,614,4150,36872,NA,00001,4,4
29125009803,29,125,009803,2951,2900,24,14,6,7,0,2162,2130,12,10,4,6,0,73,163,NA,48260,NA,30870,4,4
29125980298,29,125,980298,2601,2576,2,12,9,2,0,1938,1924,2,4,7,1,0,426,491,76102,35918,NA,30870,4,4
29127009601,29,127,009601,3322,3297,7,6,2,10,0,2418,2399,7,4,2,6,0,317.74,544.49,30214,42230,NA,23490,5,9
29127009602,29,127,009602,2835,2810,4,11,4,6,0,2005,1985,4,9,4,3,0,146,169,49394,77074,NA,20280,5,9
29127009603,29,127,009603,3440,3313,99,12,6,9,1,2498,2400,78,7,6,7,0,328.26,562.51,56036,42230,NA,23490,5,9
29127009604,29,127,009604,3904,3602,238,19,9,36,0,2828,2672,114,13,6,23,0,715.39,795.17,30214,46658,NA,13650,5,9
29127009605,29,127,009605,3242,3004,203,14,9,9,3,2317,2148,144,10,5,9,1,586.13,651.49,30214,46658,NA,13650,5,9
29127009606,29,127,009606,3408,3291,76,15,1,21,4,2602,2526,47,12,1,13,3,658.22,731.62,30214,46658,NA,13650,5,9
29127009607,29,127,009607,1469,1288,153,9,12,0,7,1115,982,119,5,9,0,0,282.06,313.51,30214,46658,NA,13650,5,9
29127009608,29,127,009608,2453,2409,12,25,6,0,1,1727,1705,8,11,3,0,0,436.88,485.59,30214,46658,NA,13650,5,9
29127009609,29,127,009609,3609,3117,447,7,19,15,4,2634,2300,311,5,11,7,0,666.32,740.62,30214,46658,NA,13650,5,9
29129009701,29,129,009701,1595,1588,2,5,0,0,0,1223,1216,2,5,0,0,0,46,66,47486,46082,28770,20750,6,6
29129009702,29,129,009702,2128,2118,1,2,6,1,0,1661,1655,1,1,3,1,0,261,418,59942,49952,NA,25590,6,6
29131009825,29,131,009825,4962,4917,1,25,16,3,0,3539,3514,0,14,11,0,0,230,593,34228,61778,NA,15420,4,4
29131009826,29,131,009826,2961,2919,7,19,14,2,0,2060,2032,6,13,9,0,0,261.82,715.76,54560,65342,NA,11340,4,4
29131009827,29,131,009827,3090,3051,1,17,11,10,0,2234,2206,0,13,10,5,0,283.94,776.22,39962,25678,NA,27630,4,4
29131009828,29,131,009828,4758,4686,14,17,36,2,3,3409,3360,7,11,26,2,3,433.28,1184.48,40034,27244,NA,27630,4,4
29131009829,29,131,009829,4929,4896,0,23,6,4,0,3674,3652,0,13,6,3,0,466.96,1276.55,21484,65342,NA,11340,4,4
29133009501,29,133,009501,2743,2244,486,12,1,0,0,2010,1679,321,9,1,0,0,448.71,296.66,4996,74392,NA,08670,3,8
29133009502,29,133,009502,5357,3237,2092,14,3,11,0,3661,2471,1173,8,2,7,0,817.29,540.34,13366,74392,NA,08670,3,8
29133009503,29,133,009503,2030,1833,183,6,8,0,0,1485,1347,125,6,7,0,0,64,35,1288,64406,NA,11220,3,8
29133009504,29,133,009504,4312,4251,35,8,14,4,0,3117,3081,18,4,11,3,0,894,744,21052,64406,NA,11220,3,8
29135009851,29,135,009851,3168,3120,7,18,17,6,0,2226,2194,3,9,14,6,0,387.45,933.31,36368,76642,09090,06510,4,4
29135009852,29,135,009852,3540,3497,22,4,7,10,0,2692,2662,14,2,6,8,0,468.55,1128.69,10468,76642,NA,06510,4,4
29135009853,29,135,009853,2739,2710,5,14,4,4,2,1841,1823,4,9,2,3,0,307,758,14140,57638,21180,06510,4,4
29135009854,29,135,009854,2851,2679,123,10,23,16,0,2149,1993,120,7,18,11,0,441,747,73420,80080,09090,30330,4,4
29137009601,29,137,009601,3637,3342,250,30,9,6,0,2522,2327,168,17,7,3,0,83,67,49394,49358,NA,21210,5,9
29137009602,29,137,009602,2859,2741,100,11,5,2,0,2169,2087,68,7,5,2,0,650,526,56144,35936,14520,23530,5,9
29137009603,29,137,009603,2608,2592,1,7,4,4,0,1910,1894,1,7,4,4,0,281,266,45470,46100,14520,19840,5,9
29139009701,29,139,009701,2773,2667,100,5,0,0,1,2060,1989,66,4,0,0,1,134,194,78406,75256,NA,31620,5,9
29139009702,29,139,009702,3229,3076,135,10,4,4,0,2355,2245,97,7,3,3,0,509,863,49574,49520,NA,21330,5,9
29139009703,29,139,009703,3032,2991,31,6,3,0,1,2266,2242,22,2,0,0,0,168,398,51770,44228,NA,14280,5,9
29139009704,29,139,009704,2321,2253,23,24,5,16,0,1703,1660,18,11,4,10,0,337,628,4330,3754,NA,21330,5,9
29141009701,29,141,009701,4441,4392,6,21,18,4,0,3102,3067,4,16,13,2,0,219.99,579.64,3376,49880,21180,30840,4,4
29141009702,29,141,009702,2738,2713,3,11,6,2,3,2073,2057,2,6,5,2,1,147.01,387.36,71044,30988,NA,29610,4,4
29141009703,29,141,009703,2655,2565,74,11,2,2,1,2004,1930,62,8,2,2,0,588,1112,75922,49880,NA,30840,4,4
29141009704,29,141,009704,1291,1278,0,8,5,0,0,1047,1038,0,6,3,0,0,196.2,346.36,28828,55190,NA,30840,4,4
29141009705,29,141,009705,1494,1455,2,8,18,11,0,1221,1197,2,3,13,6,0,158,195,28828,9568,NA,29610,4,4
29141009706,29,141,009706,1280,1270,2,3,3,2,0,1084,1077,1,2,3,1,0,203.14,358.6,40916,55190,NA,30840,4,4
29141009707,29,141,009707,1000,980,0,6,14,0,0,852,839,0,4,9,0,0,159.66,281.85,NA,55190,NA,11340,4,4
29141009708,29,141,009708,675,661,7,1,2,4,0,587,577,4,1,2,3,0,110,194.19,71728,55190,NA,30840,4,4
29143009601,29,143,009601,4044,3941,62,15,19,7,0,3052,2984,39,8,16,5,0,366,473,49898,5518,NA,00004,3,8
29143009602,29,143,009602,2986,2383,572,27,0,4,0,2117,1768,337,11,0,1,0,532.61,450.7,42536,41816,NA,00004,3,8
29143009603,29,143,009603,3883,2541,1320,3,3,16,0,2613,1847,755,2,2,7,0,657.39,556.3,52076,52094,NA,00004,3,8
29143009604,29,143,009604,3355,2752,587,11,0,4,1,2370,2009,351,7,0,2,1,200,201,46406,39710,NA,00004,3,8
29143009605,29,143,009605,3078,3018,37,16,7,0,0,2180,2139,29,7,5,0,0,292,266,26974,1234,NA,12780,3,8
29143009606,29,143,009606,3582,2862,689,21,5,5,0,2475,2061,388,18,4,4,0,710,789,59186,59132,NA,00003,3,8
29145000201,29,145,000201,3691,3487,15,50,98,41,0,2816,2690,9,28,60,29,0,351.83,886.64,51572,51590,NA,21810,2,7
29145000202,29,145,000202,3764,3638,13,17,45,51,0,2754,2682,7,11,23,31,0,344.08,867.12,51572,51590,NA,21810,2,7
29145000203,29,145,000203,2531,2357,71,27,53,23,0,1850,1730,49,14,38,19,0,231.14,582.49,51572,51590,NA,21810,2,7
29145000204,29,145,000204,5548,5414,12,33,85,4,0,4023,3934,10,19,56,4,0,502.63,1266.67,19432,46118,NA,10800,2,7
29145000205,29,145,000205,7774,7494,27,74,129,49,1,5934,5753,20,45,85,31,0,741.39,1868.36,37592,67610,NA,16350,2,7
29145000206,29,145,000206,7224,6965,20,51,167,21,0,5287,5109,15,29,122,12,0,660.55,1664.65,51572,24346,NA,21810,2,7
29145000207,29,145,000207,3582,3359,3,17,195,8,0,2544,2411,2,12,111,8,0,317.84,801,66674,66692,31890,27900,2,7
29145000208,29,145,000208,4173,4038,8,43,74,10,0,3011,2922,7,28,46,8,0,376.19,948.03,51572,78568,31890,21810,2,7
29145000209,29,145,000209,3477,3395,4,12,52,14,0,2529,2473,2,9,36,9,0,315.97,796.27,28108,28126,NA,30420,2,7
29145000210,29,145,000210,2681,2610,0,29,39,2,1,1924,1883,0,15,24,1,1,240.38,605.78,23518,25696,NA,30420,2,7
29147009701,29,147,009701,2959,2940,0,7,7,5,0,2181,2168,0,6,4,3,0,89,132,33004,33022,NA,30900,6,6
29147009702,29,147,009702,3016,2977,1,18,12,8,0,2195,2175,0,7,8,5,0,116,142,68132,33634,NA,22560,6,6
29147009703,29,147,009703,7323,6984,141,61,9,124,4,6251,5939,130,57,8,115,2,1119.97,1800.19,46640,58808,NA,20490,6,6
29147009704,29,147,009704,3866,3801,21,21,6,16,1,3003,2956,19,13,4,11,0,538.03,864.81,46640,58808,NA,20490,6,6
29147009705,29,147,009705,4545,4501,1,28,4,11,0,3201,3169,1,22,3,6,0,181,258,60716,58808,NA,28500,6,6
29149009801,29,149,009801,3242,3224,3,11,4,0,0,2413,2401,1,7,4,0,0,62,72,964,57854,NA,03060,3,8
29149009802,29,149,009802,3806,3759,0,6,28,12,1,2945,2912,0,5,23,4,1,98,111,72826,72844,NA,30270,3,8
29149009803,29,149,009803,2422,2400,0,15,6,1,0,1855,1838,0,10,6,1,0,88,83,72826,16768,NA,10200,3,8
29151009901,29,151,009901,3226,3222,3,1,0,0,0,2294,2290,3,1,0,0,0,148,467,13060,4762,NA,08490,5,4
29151009902,29,151,009902,3469,3442,7,18,2,0,0,2587,2569,4,12,2,0,0,352.4,935.15,43238,17128,NA,19080,5,4
29151009903,29,151,009903,3087,3052,3,29,1,2,0,2156,2135,0,18,1,2,0,183,380,47594,35972,NA,31830,5,4
29151009904,29,151,009904,2137,2117,0,4,16,0,0,1546,1536,0,3,7,0,0,210.6,558.85,25822,36926,NA,00001,5,4
29151990598,29,151,990598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,861,NA,77632,NA,30870,5,4
29151990698,29,151,990698,99,68,25,4,1,0,1,96,65,25,4,1,0,1,251,676,NA,43256,NA,16190,5,4
29153009701,29,153,009701,4213,4159,1,32,16,5,0,3291,3257,0,19,13,2,0,127,277,26218,8380,23400,12600,2,7
29153009702,29,153,009702,4385,4331,1,24,19,7,3,3321,3276,1,19,18,6,1,26,121,3052,3646,NA,12600,2,7
29155009701,29,155,009701,2865,2461,388,12,4,0,0,2017,1769,236,8,4,0,0,143,163,7876,43400,NA,23760,3,8
29155009702,29,155,009702,4528,2236,2265,16,0,11,0,3030,1722,1288,13,0,7,0,782,537,31132,31150,NA,13800,3,8
29155009703,29,155,009703,3606,2485,1068,26,3,24,0,2396,1844,523,16,2,11,0,544.93,624.05,11692,43382,23790,07470,3,8
29155009704,29,155,009704,3917,2827,1058,22,5,5,0,2722,2102,601,15,3,1,0,619.07,708.95,11692,43382,23790,07470,3,8
29155009705,29,155,009705,3687,3308,358,5,9,5,2,2636,2411,214,1,7,2,1,79,95,32590,43382,23790,28530,3,8
29155009706,29,155,009706,3318,2858,438,8,12,0,2,2360,2128,220,2,9,0,1,506,550,70558,16354,NA,28530,3,8
29157009701,29,157,009701,2371,2349,2,8,7,5,0,1657,1642,2,5,6,2,0,74,144,43346,6886,NA,24530,3,8
29157009702,29,157,009702,3835,3801,1,11,5,17,0,2645,2628,1,4,3,9,0,138,269,57116,65036,NA,24530,3,8
29157009703,29,157,009703,3603,3570,0,12,8,13,0,2745,2723,0,9,7,6,0,540.88,1242.55,57116,12826,NA,24530,3,8
29157009704,29,157,009704,3354,3305,0,9,8,32,0,2462,2432,0,2,5,23,0,485.12,1114.45,57116,12826,NA,24530,3,8
29157009705,29,157,009705,3485,3442,8,32,1,1,1,2480,2454,4,21,0,1,0,113,309,928,8092,03040,24530,3,8
29159009801,29,159,009801,3401,3363,14,13,8,3,0,2408,2381,11,8,5,3,0,60,114,33256,44012,24690,15270,4,4
29159009802,29,159,009802,4167,4098,19,26,14,10,0,3025,2988,9,13,10,5,0,169,368,40520,40538,24690,16920,4,4
29159009803,29,159,009803,3489,3411,21,32,16,9,0,2464,2419,16,14,12,3,0,59,214,29332,29350,NA,13290,4,4
29159009804,29,159,009804,3813,3744,33,14,13,9,0,2667,2633,18,6,6,4,0,297,785,68384,68402,NA,28380,4,4
29159009805,29,159,009805,2900,2846,31,5,5,13,0,2208,2171,20,4,5,8,0,490.87,857.37,66440,66458,NA,27830,4,4
29159009806,29,159,009806,2192,1365,803,9,6,3,6,1583,1024,542,8,6,3,0,351.92,614.68,66440,66458,NA,27830,4,4
29159009807,29,159,009807,2451,2350,56,31,2,12,0,1970,1913,34,14,2,7,0,437.96,764.95,66440,66458,24690,27830,4,4
29159009808,29,159,009808,3292,3173,59,36,6,18,0,2538,2447,44,27,5,15,0,564.23,985.51,66440,66458,NA,27830,4,4
29159009809,29,159,009809,2783,2641,75,40,12,11,4,2103,2014,47,25,10,5,2,467.53,816.59,66440,66458,NA,27830,4,4
29159009810,29,159,009810,3544,3454,40,23,12,11,4,2668,2607,32,13,9,7,0,593.14,1035.98,66440,66458,NA,27830,4,4
29159009811,29,159,009811,3405,3336,13,39,2,15,0,2588,2544,9,27,1,7,0,575.35,1004.92,66440,66458,NA,27830,4,4
29161009901,29,161,009901,3310,3236,36,17,13,8,0,2359,2330,6,11,8,4,0,404.94,787.51,62912,19558,NA,29250,3,8
29161009902,29,161,009902,4083,4020,16,26,7,14,0,3109,3063,14,17,5,10,0,533.68,1037.88,64424,64442,NA,29250,3,8
29161009903,29,161,009903,4876,4604,72,44,13,141,2,3684,3496,53,23,11,100,1,632.38,1229.83,62912,62930,NA,26890,3,8
