GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
17001000001,17,001,000001,4370,4299,36,15,11,9,0,3418,3380,18,9,6,5,0,348,733,62367,62380,NA,NA,33000,18,8
17001000003,17,001,000003,595,572,21,0,1,1,0,594,572,20,0,1,1,0,148.97,281.78,62367,62380,NA,NA,33000,18,8
17001000004,17,001,000004,4115,3610,440,17,15,4,29,2980,2684,270,10,12,3,1,747.34,1413.65,62367,62380,NA,NA,33000,18,8
17001000005,17,001,000005,2708,2135,542,11,4,3,13,1968,1607,346,6,4,3,2,493.55,933.58,62367,62380,NA,NA,33000,18,8
17001000006,17,001,000006,4054,3954,58,15,7,17,3,3028,2976,27,6,6,13,0,759.38,1436.42,62367,62380,NA,NA,33000,18,8
17001000007,17,001,000007,1718,1580,106,8,6,17,1,1424,1332,74,4,5,9,0,357.12,675.51,62367,62380,NA,NA,33000,18,8
17001000008,17,001,000008,3008,2842,106,26,7,20,7,2197,2116,48,16,7,10,0,550.98,1042.21,62367,62380,NA,NA,33000,18,8
17001000009,17,001,000009,2918,2836,29,17,1,33,2,2146,2099,18,9,1,19,0,538.19,1018.02,62367,62380,NA,NA,33000,18,8
17001000011,17,001,000011,5785,5657,44,17,3,60,4,4318,4240,29,11,2,36,0,254.14,670.24,62367,62380,NA,NA,33000,18,8
17001000101,17,001,000101,4429,4420,0,5,3,0,1,3201,3200,0,0,1,0,0,174,368,48307,77057,NA,NA,25590,18,8
17001000102,17,001,000102,3768,3752,0,11,2,3,0,2854,2843,0,7,2,2,0,36,89,10877,10890,NA,NA,08220,18,8
17001000103,17,001,000103,5627,5594,9,12,8,4,0,3928,3910,3,7,6,2,0,163,291,58265,58278,NA,NA,22770,18,11
17001000104,17,001,000104,3312,3279,17,8,3,2,3,2281,2267,9,3,2,0,0,116,267,15846,23412,NA,NA,33000,18,8
17001000105,17,001,000105,2168,2119,13,26,2,8,0,1627,1589,9,21,2,6,0,138.32,356.67,62367,64408,NA,NA,33000,18,8
17001000106,17,001,000106,5292,5230,17,25,6,14,0,3694,3656,8,19,4,7,0,217.42,573.38,62367,48203,NA,NA,30990,18,11
17001000201,17,001,000201,1903,1823,63,11,2,2,2,1443,1380,51,7,2,2,1,122.68,316.33,62367,62380,NA,NA,33000,18,8
17001000202,17,001,000202,3448,3244,156,14,5,26,3,2706,2550,120,11,5,19,1,678.63,1283.67,62367,62380,NA,NA,33000,18,8
17001001001,17,001,001001,3599,3545,15,21,6,12,0,2667,2634,8,11,6,8,0,668.85,1265.17,62367,62380,NA,NA,33000,18,8
17001001002,17,001,001002,3273,3238,12,6,5,12,0,2573,2550,8,5,1,9,0,151.44,399.38,62367,62380,NA,NA,33000,18,11
17003009576,17,003,009576,2779,2551,208,12,5,3,0,2065,1929,120,8,5,3,0,92,150,74457,93402,NA,NA,13590,13,18
17003009577,17,003,009577,2408,1988,397,19,2,2,0,1735,1480,245,6,2,2,0,27,53,74873,93420,NA,NA,13590,13,18
17003009578,17,003,009578,2832,1612,1185,7,3,23,2,2014,1305,682,7,3,17,0,127,68,10383,90612,NA,NA,08070,13,18
17003009579,17,003,009579,2607,874,1690,16,7,20,0,1747,731,990,9,4,13,0,956,867,10383,90612,NA,NA,08070,13,18
17005009512,17,005,009512,3064,2868,187,4,3,2,0,2302,2171,125,2,3,1,0,236,272,51284,51297,NA,NA,27450,1,11
17005009513,17,005,009513,4776,4493,203,55,10,9,6,3725,3542,130,37,7,7,2,701,1692,31589,12112,NA,NA,17730,1,11
17005009514,17,005,009514,3185,3140,9,13,15,2,6,2390,2366,8,6,8,2,0,316,336,70525,69641,NA,NA,17730,1,11
17005009515,17,005,009515,3966,3931,20,8,6,1,0,2893,2862,16,8,6,1,0,73,146,60872,9694,07010,04770,17730,1,11
17007000101,17,007,000101,6382,5598,46,699,12,26,1,4548,4102,31,395,6,13,1,637.89,1504.84,5092,5105,NA,NA,05790,15,4
17007000102,17,007,000102,5025,4385,15,585,4,33,3,3784,3392,7,354,4,26,1,530.73,1252.04,5092,5105,NA,NA,05790,15,4
17007000103,17,007,000103,4809,4266,37,482,10,13,1,3482,3161,19,284,8,10,0,488.38,1152.12,5092,5105,NA,NA,05790,15,4
17007000104,17,007,000104,3487,3353,7,113,6,7,1,2588,2502,5,69,6,5,1,83,223,5092,26441,NA,NA,05790,15,4
17007000105,17,007,000105,4760,4636,12,59,3,50,0,3335,3278,6,27,1,23,0,162,491,NA,5105,NA,NA,05790,15,4
17007000106,17,007,000106,6343,6183,4,127,10,18,1,4462,4372,2,68,7,12,1,187,386,11124,10435,NA,NA,28700,15,4
17009009704,17,009,009704,2772,2758,1,2,8,3,0,2010,1998,1,1,7,3,0,53,122,77720,77733,NA,NA,27300,8,11
17009009705,17,009,009705,3064,2416,539,102,4,2,1,2545,1899,538,102,4,1,1,436,769,51154,51167,NA,NA,27300,8,11
17011009647,17,011,009647,3234,3201,1,26,6,0,0,2344,2330,1,10,3,0,0,142,341,12970,41807,29700,29730,21680,4,8
17011009648,17,011,009648,3885,3870,0,8,6,1,0,2776,2768,0,5,2,1,0,98,215,78526,78539,40560,40590,24300,4,8
17011009649,17,011,009649,2957,2917,0,24,8,6,2,2129,2107,0,12,6,4,0,53,186,61899,61912,32670,32700,NA,4,8
17011009650,17,011,009650,4071,3304,12,649,13,93,0,2918,2409,8,443,10,48,0,466,384,19499,68562,22380,18030,12090,4,8
17011009651,17,011,009651,3964,3828,0,117,1,18,0,2942,2869,0,61,1,11,0,914.15,864.53,40598,32265,21510,18030,NA,4,8
17011009652,17,011,009652,3580,3455,18,89,3,15,0,2690,2617,9,52,3,9,0,835.85,790.47,72156,32265,37050,18030,12090,4,8
17011009653,17,011,009653,3407,3351,9,29,7,11,0,2493,2465,2,13,4,9,0,416.71,1293.15,61899,61912,32670,32700,NA,4,8
17011009654,17,011,009654,3353,3303,3,29,5,12,1,2664,2634,2,19,2,7,0,445.29,1381.85,61899,61912,32670,32700,NA,4,8
17011009655,17,011,009655,3901,3851,5,15,12,18,0,2870,2839,3,6,10,12,0,77,212,75549,83635,43410,43440,39060,4,8
17011009656,17,011,009656,3336,3309,2,17,0,8,0,2437,2421,2,8,0,6,0,80,225,69147,16028,43410,43440,07710,4,8
17013009512,17,013,009512,2995,2962,1,10,8,14,0,2307,2283,1,9,8,6,0,93,123,38856,90360,NA,NA,18180,18,11
17013009513,17,013,009513,2327,2324,0,2,0,1,0,1724,1721,0,2,0,1,0,196,238,4117,92988,NA,NA,18180,18,11
17015009601,17,015,009601,3291,3252,5,23,2,9,0,2485,2464,2,13,1,5,0,100,418,41859,12996,NA,NA,00007,15,8
17015009602,17,015,009602,2453,2382,31,29,5,4,2,1824,1781,20,14,5,4,0,45,109,67821,79020,NA,NA,35510,15,8
17015009603,17,015,009603,3971,3678,64,188,12,29,0,3051,2867,45,116,6,17,0,606,816,67821,67834,NA,NA,35510,15,8
17015009604,17,015,009604,2368,2331,7,22,2,3,3,1797,1776,7,10,2,2,0,38,143,50881,50894,NA,NA,27080,15,8
17015009605,17,015,009605,2960,2927,1,20,4,6,2,2157,2138,1,13,1,2,2,152,466,49191,83700,NA,NA,09400,15,8
17015009606,17,015,009606,1762,1733,2,14,3,10,0,1268,1253,2,7,0,6,0,223,429,75172,83908,NA,NA,38880,15,8
17017009601,17,017,009601,2598,2592,2,3,1,0,0,1890,1885,1,3,1,0,0,57,84,2505,2518,NA,NA,00105,8,9
17017009602,17,017,009602,2965,2954,0,7,1,3,0,2215,2207,0,5,1,2,0,310,485,78201,78214,NA,NA,40410,8,9
17017009603,17,017,009603,3186,3151,13,16,1,5,0,2369,2346,10,9,1,3,0,104,185,4351,4364,NA,NA,05310,8,9
17017009604,17,017,009604,2362,2329,0,17,2,14,0,1758,1740,0,8,2,8,0,517.65,596.94,4351,4364,NA,NA,05310,8,9
17017009605,17,017,009605,2326,2308,1,13,3,1,0,1723,1714,0,8,1,0,0,507.35,585.06,4351,4364,NA,NA,05310,8,9
17019000001,17,019,000001,481,380,67,6,3,24,1,461,369,63,5,3,21,0,61.94,115.57,12385,12411,NA,NA,09420,5,3
17019000002,17,019,000002,2130,78,2031,4,1,14,2,1301,60,1228,2,1,10,0,174.79,326.15,12385,12411,NA,NA,09420,5,3
17019000003,17,019,000003,5710,4448,380,182,7,682,11,5635,4407,365,177,7,669,10,757.08,1412.66,12385,12411,NA,NA,09420,5,3
17019000004,17,019,000004,8042,6872,194,271,6,696,3,8004,6848,192,268,6,687,3,1075.36,2006.55,12385,12411,NA,NA,09420,5,3
17019000005,17,019,000005,3718,3370,211,56,4,72,5,3104,2826,157,51,4,65,1,417.03,778.15,12385,12411,NA,NA,09420,5,3
17019000006,17,019,000006,3348,2781,456,56,9,42,4,2834,2437,311,44,7,35,0,380.75,710.46,12385,12411,NA,NA,09420,5,3
17019000007,17,019,000007,3684,2043,1544,43,13,36,5,2655,1620,973,24,9,28,1,356.71,665.59,12385,12411,NA,NA,09420,5,3
17019000008,17,019,000008,1700,1166,487,17,4,26,0,1231,928,277,11,0,15,0,22.37,45.38,12385,12411,NA,NA,09420,16,3
17019000009,17,019,000009,6838,4938,1651,90,9,131,19,5253,4075,1012,64,7,91,4,259.36,753.88,12385,12411,NA,NA,09420,5,3
17019000010,17,019,000010,4780,4270,405,39,9,50,7,3653,3353,226,22,9,43,0,490.79,915.78,12385,12411,NA,NA,09420,5,3
17019000011,17,019,000011,3864,3700,57,45,2,57,3,3037,2922,40,30,2,42,1,408.03,761.36,12385,12411,NA,NA,09420,5,3
17019000013,17,019,000013,8603,7888,311,87,9,306,2,6593,6096,211,60,7,219,0,885.79,1652.82,12385,12411,NA,NA,09420,5,3
17019000014,17,019,000014,4678,3444,507,283,9,434,1,4287,3176,460,267,9,374,1,211.66,615.25,12385,12411,NA,NA,09420,5,3
17019000051,17,019,000051,207,145,51,4,0,7,0,193,133,51,4,0,5,0,43.74,68.34,77005,18121,NA,NA,39960,5,3
17019000052,17,019,000052,2214,1709,118,87,1,296,3,2095,1626,99,79,1,287,3,474.79,741.87,77005,18121,NA,NA,39960,5,3
17019000053,17,019,000053,2938,1142,1646,43,6,98,3,2193,959,1124,29,5,74,2,497,776.57,77005,18121,NA,NA,39960,5,3
17019000054,17,019,000054,7338,6417,726,79,26,83,7,5624,5089,396,56,19,64,0,177.69,405.59,77005,77018,37380,37410,39960,5,3
17019000055,17,019,000055,5436,4927,369,55,2,79,4,4224,3928,196,37,1,60,2,133.45,304.63,77005,18121,NA,NA,39960,5,3
17019000056,17,019,000056,5191,4396,517,78,8,180,12,3903,3409,308,54,4,127,1,123.31,281.48,77005,18121,NA,NA,39960,5,3
17019000057,17,019,000057,6657,5759,263,93,9,522,11,5212,4566,201,63,9,370,3,164.67,375.88,77005,18121,NA,NA,39960,5,3
17019000058,17,019,000058,4128,3787,56,86,6,185,8,3482,3183,49,71,6,168,5,789.13,1233.02,77005,18121,NA,NA,39960,5,3
17019000059,17,019,000059,8582,5890,723,404,8,1547,10,8447,5830,706,393,8,1500,10,1914.34,2991.2,77005,18121,NA,NA,39960,5,3
17019000060,17,019,000060,2354,701,138,161,0,1349,5,1642,513,84,108,0,935,2,51.88,118.42,77005,77018,NA,NA,39960,5,3
17019000101,17,019,000101,5097,4218,667,86,7,115,4,3591,3067,383,56,7,74,4,256,800,62783,45187,33210,33240,NA,16,3
17019000103,17,019,000103,7185,5590,696,667,47,175,10,5007,3918,378,555,39,115,2,371.61,1111.39,62783,62796,33210,33240,NA,16,3
17019000104,17,019,000104,5443,5277,74,38,7,45,2,3951,3842,47,24,6,32,0,40,128,75107,62796,23700,33240,30960,16,3
17019000105,17,019,000105,3690,3656,3,18,7,6,0,2679,2660,1,11,3,4,0,43,185,26194,8914,33210,33240,15180,16,3
17019000107,17,019,000107,5565,5518,4,21,10,10,2,3992,3970,1,8,7,4,2,49,140,66950,66963,37380,37410,NA,16,3
17019000108,17,019,000108,4400,4357,8,27,2,6,0,3207,3182,7,14,1,3,0,59,145,35814,70863,29640,37410,00106,5,3
17019000109,17,019,000109,7382,7319,9,29,5,20,0,5414,5376,5,18,4,11,0,337,780,75614,75627,NA,NA,39120,5,3
17019001201,17,019,001201,6770,5603,862,102,22,176,5,4918,4180,545,64,14,115,0,660.75,1232.91,12385,12411,NA,NA,09420,5,3
17019001202,17,019,001202,8737,7957,432,59,12,263,14,6096,5609,273,42,9,161,2,300.98,874.87,12385,12411,NA,NA,09420,5,3
17019010201,17,019,010201,990,932,23,21,1,13,0,765,727,16,13,0,9,0,56.78,169.8,62783,62796,33210,33240,NA,16,3
17019010202,17,019,010202,318,245,58,5,0,10,0,228,186,29,5,0,8,0,16.92,50.61,62783,62796,33210,33240,NA,16,3
17019010203,17,019,010203,3716,2963,555,84,13,97,4,2704,2215,355,53,9,71,1,200.69,600.2,62783,62796,33210,33240,NA,16,3
17019010601,17,019,010601,4512,4458,0,24,10,20,0,2988,2959,0,16,4,9,0,598,1893,46136,46149,NA,NA,24060,16,3
17019010602,17,019,010602,6599,6416,116,35,5,24,3,4656,4540,74,21,5,15,1,84.63,171.62,41346,46149,38790,33240,24060,16,3
17021009581,17,021,009581,3084,3059,1,12,9,3,0,2279,2260,0,9,9,1,0,181,237,22645,9239,NA,NA,13410,18,11
17021009582,17,021,009582,3496,3478,3,7,6,2,0,2623,2609,2,4,6,2,0,566,455,39909,70798,NA,NA,36640,18,11
17021009583,17,021,009583,4664,4594,25,10,1,33,1,3584,3531,22,7,1,23,0,826.75,1064.59,74574,74587,NA,NA,38700,18,11
17021009584,17,021,009584,3872,3841,14,3,3,11,0,2961,2936,12,3,3,7,0,683.04,879.54,74574,74587,NA,NA,38700,18,11
17021009585,17,021,009585,2583,2531,20,15,12,5,0,1969,1931,17,10,8,3,0,454.21,584.87,74574,74587,NA,NA,38700,18,11
17021009586,17,021,009586,2529,2505,4,16,0,4,0,1809,1798,3,5,0,3,0,190,377,72949,72962,NA,NA,38010,18,10
17021009587,17,021,009587,3625,3601,3,14,0,7,0,2655,2644,0,6,0,5,0,95,155,2609,2622,NA,NA,30630,18,10
17021009588,17,021,009588,2897,2884,0,6,0,7,0,2197,2189,0,2,0,6,0,517.34,583.83,57472,57485,NA,NA,30630,18,10
17021009589,17,021,009589,3141,3112,1,9,6,13,0,2330,2310,1,5,5,9,0,548.66,619.17,57472,57485,NA,NA,30630,18,10
17021009590,17,021,009590,4527,4490,10,11,14,2,0,3300,3279,4,6,9,2,0,134,124,50543,63797,NA,NA,26760,18,11
17023000601,17,023,000601,4364,4332,6,11,8,7,0,3270,3248,1,7,8,6,0,67,102,47163,78279,NA,NA,24870,5,10
17023000602,17,023,000602,4143,4117,2,9,6,9,0,3136,3118,1,5,6,6,0,281,381,47163,47176,NA,NA,24870,5,10
17023000603,17,023,000603,5437,5391,1,19,8,18,0,4146,4122,1,9,5,9,0,487,1053,11618,11631,NA,NA,00002,5,10
17023000604,17,023,000604,1977,1968,1,3,3,2,0,1453,1446,0,3,2,2,0,211,516,80281,80294,NA,NA,00002,5,10
17025009719,17,025,009719,2607,2587,1,10,7,2,0,1872,1859,1,6,5,1,0,76,143,37621,42158,NA,NA,28810,5,10
17025009720,17,025,009720,4069,4051,1,10,3,3,1,3025,3011,1,8,2,2,1,291.64,478.36,44927,44940,NA,NA,28810,5,10
17025009721,17,025,009721,2465,2452,2,5,1,5,0,1902,1892,1,5,1,3,0,183.37,300.78,26454,33266,NA,NA,15400,5,10
17025009722,17,025,009722,2656,2621,0,18,4,13,0,2035,2014,0,9,4,8,0,196.19,321.81,26454,33266,NA,NA,15400,5,10
17025009723,17,025,009723,2663,2642,0,14,2,5,0,1948,1935,0,8,2,3,0,187.8,308.05,83739,83752,NA,NA,15400,5,10
17027009001,17,027,009001,4767,4708,7,21,6,25,0,3464,3428,3,11,6,16,0,615,1168,75991,73365,04740,04770,39420,1,11
17027009002,17,027,009002,1794,1791,0,3,0,0,0,1203,1200,0,3,0,0,0,161,317,NA,67171,07010,04770,08460,1,11
17027009003,17,027,009003,6177,6073,8,72,8,16,0,4432,4360,6,51,4,11,0,683,1038,7913,7926,07010,04770,08460,1,11
17027009004,17,027,009004,6837,6610,174,20,9,24,0,5021,4876,113,13,8,11,0,73,138,11228,11241,42510,09300,08460,13,11
17027009005,17,027,009005,6814,5944,729,118,12,6,5,5401,4560,712,112,11,5,1,118,272,12164,8732,42510,09300,08460,13,11
17027009006,17,027,009006,7555,7321,95,102,8,27,2,5258,5102,67,64,6,19,0,521,1018,52142,44667,16530,04770,39420,1,11
17029000001,17,029,000001,3115,3094,1,13,4,3,0,2315,2297,0,11,4,3,0,44,86,54781,22138,NA,NA,29340,5,10
17029000002,17,029,000002,5273,5193,22,33,7,18,0,3787,3740,13,17,6,11,0,520.02,1000.77,47553,57615,NA,NA,25050,5,10
17029000003,17,029,000003,4632,4553,35,34,3,6,1,3443,3396,21,18,2,5,1,472.78,909.87,47553,47566,NA,NA,25050,5,10
17029000004,17,029,000004,2799,2652,111,13,4,19,0,2173,2073,75,12,4,9,0,215.65,591.58,47553,40637,NA,NA,25050,5,10
17029000005,17,029,000005,6335,6152,112,29,4,32,6,4879,4751,75,27,3,23,0,426.54,1062.23,12567,12580,NA,NA,09600,5,10
17029000006,17,029,000006,3344,3315,4,9,2,14,0,2422,2409,3,3,2,5,0,96,234,2557,2570,NA,NA,09600,5,10
17029000007,17,029,000007,4846,4647,101,43,3,50,2,4152,3978,94,36,3,41,0,362.99,903.95,12567,12580,NA,NA,09600,5,10
17029000008,17,029,000008,6579,6071,347,96,9,54,2,6492,5998,337,96,9,50,2,567.56,1413.4,12567,12580,NA,NA,09600,5,10
17029000009,17,029,000009,3717,3545,52,27,10,83,0,2790,2673,33,21,5,58,0,243.91,607.42,12567,12580,NA,NA,09600,5,10
17029000010,17,029,000010,3445,3318,37,34,12,36,8,2694,2637,18,17,6,16,0,267.35,733.42,47553,40637,NA,NA,25050,5,10
17029000011,17,029,000011,3979,3871,46,43,8,11,0,3106,3045,24,24,5,8,0,426.51,820.81,47553,47566,NA,NA,25050,5,10
17029000012,17,029,000012,3580,3490,42,31,9,8,0,2685,2633,26,14,7,5,0,368.7,709.55,47553,47566,NA,NA,25050,5,10
17031000000,17,031,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,99998,22,16
17031000101,17,031,000101,6412,1481,3051,1707,11,149,13,4430,1348,1861,1101,5,110,5,880.75,678.45,14000,14000,NA,NA,09930,20,16
17031000102,17,031,000102,9181,3687,3178,1677,33,594,12,6942,3204,2121,1122,27,461,7,1380.18,1063.16,14000,14000,NA,NA,09930,20,16
17031000103,17,031,000103,6835,4017,1618,771,22,404,3,5791,3730,1173,551,19,316,2,1151.34,886.89,14000,14000,NA,NA,09930,20,16
17031000104,17,031,000104,5670,4089,734,282,17,536,12,5183,3879,590,256,15,436,7,1030.46,793.77,14000,14000,NA,NA,09930,20,16
17031000105,17,031,000105,10033,5420,2264,1229,36,1059,25,8513,4985,1679,921,26,890,12,1692.51,1303.76,14000,14000,NA,NA,09930,20,16
17031000106,17,031,000106,7182,3119,1572,1535,33,904,19,5580,2788,1024,1058,26,677,7,1109.39,854.57,14000,14000,NA,NA,09930,20,16
17031000107,17,031,000107,9450,3529,2222,2740,56,866,37,6997,3013,1477,1799,37,653,18,1391.11,1071.59,14000,14000,NA,NA,09930,20,16
17031000108,17,031,000108,4428,1211,937,1823,13,433,11,3049,1018,577,1137,11,301,5,606.19,466.95,14000,14000,NA,NA,09930,20,16
17031000109,17,031,000109,1187,477,309,241,5,155,0,854,413,178,139,1,123,0,169.79,130.79,14000,14000,NA,NA,09930,20,16
17031000201,17,031,000201,3225,2262,317,354,7,279,6,2698,1998,243,250,6,197,4,536.4,413.2,14000,14000,NA,NA,09930,9,16
17031000202,17,031,000202,5805,4606,52,343,3,795,6,4460,3617,37,248,2,553,3,886.72,683.05,14000,14000,NA,NA,09930,9,16
17031000203,17,031,000203,8681,7814,46,341,7,467,6,7293,6652,35,238,5,362,1,1449.96,1116.92,14000,14000,NA,NA,09930,9,16
17031000204,17,031,000204,3653,2905,143,286,10,303,6,3065,2487,103,225,6,243,1,609.37,469.4,14000,14000,NA,NA,09930,9,16
17031000205,17,031,000205,6040,3178,437,700,70,1643,12,4767,2727,309,485,53,1191,2,947.75,730.06,14000,14000,NA,NA,09930,9,16
17031000206,17,031,000206,9166,7296,78,558,8,1210,16,6981,5640,58,399,8,870,6,1387.93,1069.14,14000,14000,NA,NA,09930,9,16
17031000207,17,031,000207,7931,6026,28,485,3,1381,8,6155,4795,22,340,3,990,5,1223.71,942.63,14000,14000,NA,NA,09930,9,16
17031000208,17,031,000208,11524,8062,89,1196,50,2112,15,8904,6404,64,825,39,1565,7,1770.25,1363.64,14000,14000,NA,NA,09930,9,2
17031000209,17,031,000209,9349,4949,855,1135,33,2333,44,7057,4029,503,795,22,1681,27,1403.04,1080.78,14000,14000,NA,NA,09930,9,16
17031000301,17,031,000301,12101,6072,3632,1094,27,1262,14,10696,5793,2977,852,24,1042,8,2126.53,1638.09,14000,14000,NA,NA,09930,20,16
17031000302,17,031,000302,6128,4041,485,786,17,789,10,4998,3480,323,563,16,613,3,993.68,765.44,14000,14000,NA,NA,09930,20,16
17031000303,17,031,000303,3429,1892,190,680,8,652,7,2623,1564,132,438,6,477,6,521.49,401.71,14000,14000,NA,NA,09930,20,16
17031000304,17,031,000304,3045,1285,195,1026,10,522,7,2398,1121,123,721,7,422,4,476.76,367.25,14000,14000,NA,NA,09930,20,16
17031000305,17,031,000305,8372,2960,1070,3114,40,1156,32,6196,2507,740,2001,30,899,19,1231.86,948.91,14000,14000,NA,NA,09930,20,16
17031000306,17,031,000306,9524,4756,2995,1083,56,613,21,8486,4535,2501,846,46,544,14,1687.15,1299.63,14000,14000,NA,NA,09930,20,16
17031000307,17,031,000307,9619,5008,2662,1093,47,781,28,8498,4780,2139,834,45,687,13,1689.53,1301.46,14000,14000,NA,NA,09930,20,16
17031000308,17,031,000308,5049,3213,277,802,26,726,5,4184,2775,198,604,14,591,2,831.84,640.78,14000,14000,NA,NA,09930,20,16
17031000309,17,031,000309,3436,1843,137,889,14,540,13,2668,1538,87,604,9,422,8,530.44,408.6,14000,14000,NA,NA,09930,9,16
17031000310,17,031,000310,5195,2072,337,2225,50,460,51,3862,1768,210,1472,33,345,34,767.82,591.46,14000,14000,NA,NA,09930,9,16
17031000311,17,031,000311,5878,1928,585,1582,49,1724,10,4443,1705,420,1024,40,1246,8,883.34,680.44,14000,14000,NA,NA,09930,20,16
17031000312,17,031,000312,6463,1593,2173,1147,83,1441,26,4656,1460,1316,784,63,1018,15,925.68,713.06,14000,14000,NA,NA,09930,20,16
17031000313,17,031,000313,7246,3742,1945,374,25,1151,9,6419,3512,1561,299,21,1021,5,1276.2,983.07,14000,14000,NA,NA,09930,20,16
17031000314,17,031,000314,5526,4141,781,305,7,288,4,5069,3926,622,258,6,254,3,1007.79,776.31,14000,14000,NA,NA,09930,20,16
17031000315,17,031,000315,9571,2090,3997,1634,69,1765,16,6915,1884,2670,1015,49,1284,13,1374.81,1059.03,14000,14000,NA,NA,09930,20,16
17031000316,17,031,000316,2902,773,1169,496,40,423,1,2185,715,756,378,35,301,0,434.41,334.63,14000,14000,NA,NA,09930,20,16
17031000317,17,031,000317,7605,2819,1648,2168,134,823,13,5712,2420,1140,1462,86,594,10,1135.63,874.79,14000,14000,NA,NA,09930,20,16
17031000318,17,031,000318,2153,757,123,1057,17,188,11,1651,672,81,727,12,150,9,328.24,252.85,14000,14000,NA,NA,09930,9,16
17031000319,17,031,000319,2817,1182,276,1087,20,239,13,2175,1031,179,765,11,181,8,432.42,333.1,14000,14000,NA,NA,09930,9,2
17031000320,17,031,000320,778,208,122,421,7,18,2,566,181,78,287,5,13,2,112.53,86.68,14000,14000,NA,NA,09930,20,16
17031000321,17,031,000321,7705,3438,1978,1902,38,339,10,6395,3234,1505,1342,25,282,7,1271.42,979.39,14000,14000,NA,NA,09930,20,16
17031000401,17,031,000401,4256,2812,49,899,37,452,7,3391,2335,37,642,27,345,5,674.18,519.33,14000,14000,NA,NA,09930,9,16
17031000402,17,031,000402,14270,8866,296,2226,36,2807,39,11232,7413,206,1547,25,2018,23,2233.09,1720.17,14000,14000,NA,NA,09930,9,2
17031000403,17,031,000403,3225,2160,36,293,1,731,4,2485,1749,4,205,0,525,2,494.06,380.58,14000,14000,NA,NA,09930,9,2
17031000404,17,031,000404,9202,5075,330,2867,116,765,49,7089,4260,221,1927,76,586,19,1409.4,1085.68,14000,14000,NA,NA,09930,9,2
17031000405,17,031,000405,1263,564,59,521,1,117,1,977,492,43,357,1,83,1,194.24,149.63,14000,14000,NA,NA,09930,9,2
17031000406,17,031,000406,2905,1987,33,676,4,197,8,2342,1665,23,485,4,159,6,465.63,358.68,14000,14000,NA,NA,09930,9,2
17031000407,17,031,000407,3871,2052,93,1285,34,397,10,2929,1702,56,811,23,331,6,582.33,448.57,14000,14000,NA,NA,09930,9,2
17031000408,17,031,000408,1792,1175,23,420,12,161,1,1433,1004,16,281,9,123,0,284.9,219.46,14000,14000,NA,NA,09930,9,2
17031000409,17,031,000409,2242,1563,29,469,12,160,9,1872,1375,20,339,7,124,7,372.18,286.7,14000,14000,NA,NA,09930,10,2
17031000410,17,031,000410,1865,814,139,697,20,193,2,1528,752,102,499,16,157,2,303.79,234.01,14000,14000,NA,NA,09930,9,2
17031000501,17,031,000501,2493,1732,59,553,10,132,7,2013,1473,42,369,10,115,4,400.22,308.29,14000,14000,NA,NA,09930,10,2
17031000502,17,031,000502,4915,3270,39,1161,20,421,4,3875,2716,29,798,13,317,2,770.41,593.45,14000,14000,NA,NA,09930,10,2
17031000503,17,031,000503,2558,1773,12,601,6,165,1,1993,1476,10,379,4,124,0,396.24,305.23,14000,14000,NA,NA,09930,10,2
17031000504,17,031,000504,701,496,14,110,6,75,0,582,423,12,82,4,61,0,115.71,89.13,14000,14000,NA,NA,09930,10,2
17031000505,17,031,000505,4963,4043,36,587,12,284,1,4062,3392,27,420,11,211,1,807.59,622.09,14000,14000,NA,NA,09930,10,2
17031000506,17,031,000506,1804,1355,23,363,1,58,4,1521,1197,19,250,1,50,4,302.4,232.94,14000,14000,NA,NA,09930,10,2
17031000507,17,031,000507,1296,882,34,348,1,30,1,1044,773,20,223,1,26,1,207.56,159.89,14000,14000,NA,NA,09930,10,2
17031000508,17,031,000508,1404,950,14,356,4,79,1,1092,789,11,226,4,61,1,217.11,167.24,14000,14000,NA,NA,09930,10,2
17031000509,17,031,000509,1540,936,18,464,1,120,1,1230,807,16,310,1,95,1,244.54,188.37,14000,14000,NA,NA,09930,10,2
17031000510,17,031,000510,1460,816,25,566,4,48,1,1104,667,20,376,3,37,1,219.49,169.08,14000,14000,NA,NA,09930,10,12
17031000511,17,031,000511,1601,896,63,574,7,58,3,1181,731,41,353,7,46,3,234.8,180.87,14000,14000,NA,NA,09930,10,12
17031000512,17,031,000512,1747,1059,49,601,19,19,0,1296,868,34,365,14,15,0,257.66,198.48,14000,14000,NA,NA,09930,10,2
17031000513,17,031,000513,2224,1123,45,882,23,139,12,1668,945,32,562,17,107,5,331.62,255.45,14000,14000,NA,NA,09930,10,12
17031000514,17,031,000514,2889,1061,498,1234,40,49,7,1967,876,248,774,28,39,2,391.07,301.24,14000,14000,NA,NA,09930,10,12
17031000515,17,031,000515,1415,678,63,648,10,15,1,1028,548,46,415,6,13,0,204.38,157.44,14000,14000,NA,NA,09930,10,12
