GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
44009050302,44,009,050302,2914,2827,46,11,16,14,0,2294,2249,23,6,8,8,0,531.86,839.23,NA,NA,51580,NA,NA,00750,2,2
44009050401,44,009,050401,2486,2427,15,12,13,19,0,1733,1690,13,8,10,12,0,401.79,634,NA,NA,51580,NA,NA,00750,2,2
44009050402,44,009,050402,2787,2720,17,25,6,19,0,2170,2126,11,16,4,13,0,503.11,793.87,NA,NA,51580,NA,NA,00750,2,2
44009050801,44,009,050801,6240,5994,55,62,21,107,1,4842,4677,36,42,15,72,0,1109.32,1329.31,NA,76820,77000,NA,NA,01170,2,2
44009050802,44,009,050802,3543,3456,21,25,8,33,0,2864,2801,12,18,6,27,0,656.15,786.28,NA,76820,77000,NA,NA,01170,2,2
44009051101,44,009,051101,3886,3749,16,19,82,20,0,2904,2811,10,12,55,16,0,562.08,935.82,48630,NA,14500,NA,NA,00150,2,2
44009051102,44,009,051102,2592,2510,23,18,20,20,1,1999,1943,16,12,13,15,0,386.92,644.18,NA,NA,14500,NA,NA,00150,2,2
44009051301,44,009,051301,8574,7840,62,76,148,431,17,6453,5887,49,51,117,339,10,1208.98,1489.7,NA,73130,67460,NA,NA,01020,2,2
44009051302,44,009,051302,3602,3538,18,15,10,21,0,2820,2777,12,12,5,14,0,528.33,651.01,NA,NA,67460,NA,NA,01020,2,2
44009051501,44,009,051501,8299,7983,69,94,82,69,2,7050,6816,51,70,51,61,1,1632.74,1929.5,NA,48700,48340,NA,NA,00660,2,2
44009051502,44,009,051502,6685,6458,50,61,46,61,9,5065,4904,37,45,26,48,5,1173.03,1386.23,NA,NA,48340,NA,NA,00660,2,2
44009051599,44,009,051599,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.23,0.27,NA,NA,48340,NA,NA,00660,2,2
