GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
28029009506,28,029,009506,2822,1369,1433,14,4,2,0,1878,996,869,8,3,2,0,452.62,570.93,NA,NA,91611,01220,4,5
28031009501,28,031,009501,4512,2198,2283,20,3,8,0,2991,1649,1328,8,2,4,0,627.95,1058.97,NA,15140,93096,01290,4,5
28031009502,28,031,009502,2039,1001,1033,0,1,4,0,1420,795,622,0,1,2,0,298.12,502.76,NA,15140,91620,01290,4,5
28031009503,28,031,009503,4684,2597,2067,15,3,2,0,3218,1970,1232,11,3,2,0,675.61,1139.34,NA,49520,92358,01290,4,5
28031009504,28,031,009504,5292,4875,396,14,2,5,0,3793,3542,238,9,2,2,0,796.32,1342.93,NA,66400,90144,01290,4,5
28033000701,28,033,000701,3260,2493,751,6,7,3,0,2277,1816,447,4,7,3,0,220.87,616.23,NA,51565,91629,01320,1,2
28033000702,28,033,000702,6328,5753,506,45,11,12,1,4412,4019,348,31,7,7,0,427.97,1194.03,NA,42840,92367,01320,1,2
28033000706,28,033,000706,4785,3991,772,7,6,9,0,3494,2935,544,5,5,5,0,338.92,945.59,NA,69280,93105,01320,1,2
28033000707,28,033,000707,5476,4187,1257,16,0,16,0,3872,3073,779,11,0,9,0,375.59,1047.89,NA,54040,90153,01320,1,2
28033000708,28,033,000708,4936,3940,963,23,5,2,3,3617,2942,649,19,5,2,0,350.86,978.88,NA,54040,90153,01320,1,2
28033000709,28,033,000709,2390,1455,904,18,6,7,0,1717,1078,620,10,3,6,0,166.55,464.68,NA,NA,90153,01320,1,2
28033000710,28,033,000710,2547,2088,438,5,5,11,0,1857,1571,271,2,4,9,0,180.13,502.56,NA,31780,93105,01320,1,2
28033000711,28,033,000711,6869,5078,1755,18,5,13,0,5067,3846,1196,16,4,5,0,491.51,1371.29,NA,31780,93105,01320,1,2
28033000712,28,033,000712,2330,1867,451,7,3,2,0,1731,1444,280,2,3,2,0,167.91,468.46,NA,NA,92367,01320,1,2
28033070310,28,033,070310,1003,963,26,3,8,3,0,729,702,20,2,5,0,0,70.71,197.29,NA,33700,93105,01320,1,2
28033070320,28,033,070320,8580,8277,226,43,15,18,1,5629,5458,125,20,12,14,0,546.02,1523.39,NA,33700,91629,01320,1,2
28033070410,28,033,070410,4263,3839,382,27,8,7,0,3049,2866,154,19,7,3,0,295.76,825.16,NA,69280,90891,01320,1,2
28033070420,28,033,070420,5700,5611,28,43,10,8,0,4253,4189,21,29,7,7,0,412.55,1151,NA,69280,91629,01320,1,2
28033070510,28,033,070510,7099,6966,29,43,27,34,0,4878,4798,20,21,16,23,0,473.18,1320.14,NA,69280,90153,01320,1,2
28033070520,28,033,070520,2344,2178,158,2,2,4,0,1716,1600,108,2,2,4,0,166.46,464.41,NA,69280,90891,01320,1,2
28035000001,28,035,000001,1105,344,749,8,3,1,0,750,289,449,8,3,1,0,101.92,221.92,NA,31020,92376,01800,5,1
28035000002,28,035,000002,2899,2191,661,29,3,12,3,2277,1838,403,25,3,8,0,309.44,673.75,NA,31020,92376,01800,5,1
28035000003,28,035,000003,3190,2424,702,39,7,17,1,2492,2030,409,30,7,15,1,338.66,737.37,NA,31020,90162,01800,5,1
28035000004,28,035,000004,2322,235,2075,11,0,0,1,1631,179,1443,8,0,0,1,221.65,482.6,NA,31020,90900,01800,5,1
28035000005,28,035,000005,1916,407,1501,5,3,0,0,1292,337,949,4,2,0,0,175.58,382.3,NA,31020,91638,01800,5,1
28035000006,28,035,000006,6881,376,6470,17,4,14,0,4308,328,3947,17,2,14,0,585.45,1274.71,NA,31020,92376,01800,5,1
28035000007,28,035,000007,3443,3043,345,23,2,29,1,2760,2504,212,20,1,23,0,375.08,816.67,NA,31020,90162,01800,5,1
28035000008,28,035,000008,5938,5270,518,77,4,68,1,4663,4199,338,64,4,57,1,633.7,1379.76,NA,31020,93114,01800,5,1
28035000009,28,035,000009,5137,3446,1375,105,12,198,1,4716,3206,1219,97,9,184,1,640.9,1395.44,NA,31020,93114,01800,5,1
28035000010,28,035,000010,3286,2520,669,43,3,51,0,2704,2206,411,36,3,48,0,367.47,800.1,NA,31020,93114,01800,5,1
28035000011,28,035,000011,3558,2246,1254,37,5,16,0,2840,2001,789,34,4,12,0,385.95,840.34,NA,31020,93114,01800,5,1
28035000101,28,035,000101,6557,5881,634,29,2,10,1,4519,4107,383,18,2,8,1,614.13,1337.15,NA,56800,91638,03530,5,1
