GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSISAN,G18USSRZUP,G18USSIPEA,G18USSIBES,G18USSIGIL,G18USSIADE,G18USSISVI,G18USSIBUS,G18USSOKAN,G18USSOWRI,G18HALDWEL,G18HALRTYN,G18HALIERI,G18HALOPOT,G18HALOWRI,G18GOVDHAL,G18GOVRSCO,G18GOVIBAR,G18GOVILAR,G18GOVIERI,G18GOVOMAR,G18GOVOPEY,G18GOVOWRI,G18LTGPZUC,G18LTGRTUR,G18LTGONGO,G18LTGOWRI,G18ATGDDON,G18ATGRWIL,G18ATGOJAC,G18ATGOWRI,G18SOSDCON,G18SOSRPAI,G18SOSOHER,G18SOSOWRI,G18TREDPEA,G18TRERMOR,G18TREOWRI,G18AUDDHOF,G18AUDRKEN,G18AUDOBRO,G18AUDOWRI
50019501920,50,019,501920,95.03,68.58,0,0,3.92,0,0,1.96,0.98,0,97.97,63.68,1.96,3.92,0,58.78,107.77,1.96,0.98,0.98,0,0.98,0.98,82.29,86.21,3.92,0,99.93,69.56,1.96,0,99.93,67.6,3.92,0,89.15,80.33,0,79.35,77.39,11.76,0
50021502101,50,021,502101,203.84,176.99,2.98,4.97,4.97,0,11.93,0.99,2.98,0,213.78,169.04,23.86,7.95,0,104.4,274.43,5.97,22.87,1.99,1.99,4.97,0.99,155.11,249.58,6.96,0,212.79,176.99,17.9,0,180.97,207.81,18.89,0,196.88,208.81,0,169.04,203.84,22.87,0
50021502102,50,021,502102,976,524,11,15,9,9,19,5,11,1,990,498,64,21,2,524,959,23,37,18,8,5,12,855,696,22,3,973,511,52,3,929,571,42,0,936,596,1,803,643,52,1
50021502103,50,021,502103,831,634,14,16,16,5,14,7,6,2,869,606,48,19,1,396,993,27,101,12,6,8,4,725,800,18,0,856,618,46,0,769,703,49,1,809,708,1,691,722,63,1
50021502104,50,021,502104,334.78,253.26,8.83,3.93,4.91,0.98,4.91,2.94,1.96,0,350.49,234.61,28.46,5.89,0,193.39,400.53,11.78,10.8,2.95,3.93,1.97,0.98,285.7,321.97,7.86,0,324.95,251.29,20.62,0,327.9,257.19,17.68,0,333.78,268.97,0,283.71,272.9,22.59,0
50021502105,50,021,502105,440,519,15,7,6,3,7,2,4,2,473,479,30,19,0,210,739,10,28,7,1,5,9,376,604,12,2,487,465,28,1,433,531,27,1,439,545,1,370,566,31,1
50021502106,50,021,502106,259.27,237.35,7.15,5.08,3,5.08,2.31,1.08,4,0,259.58,223.28,22.23,15.23,0,150.12,318.58,16.31,9,11,4,1.08,4.16,234.12,276.2,8,0,262.26,227.28,22.62,0,242.43,247.66,18.15,0,262.58,242.66,0,209.05,250.43,37.38,0
50021502107,50,021,502107,560.68,398.19,13.44,6.46,19.46,6.92,7.7,4.17,4.35,0.06,568.18,370.51,49.01,25.45,0.06,223.6,609.4,12.64,161.96,3.52,4.75,8.35,8.75,470.19,527.74,22.44,0,569.27,374.42,54.01,0,518.47,430.01,54.85,0,524.8,479.36,0,442.96,470.59,59.64,0.06
50021502108,50,021,502108,170,127,2,0,1,0,3,1,0,0,177,111,11,8,0,85,194,8,12,1,2,5,3,156,147,5,0,162,124,14,1,159,136,8,0,162,135,0,140,136,14,0
50021502109,50,021,502109,93.39,81.45,1.99,1.99,0.99,1.99,1.99,0,0.99,0.99,97.36,78.47,1.99,1.99,0.99,44.73,138.05,1,1.99,0.99,0,1.99,0,76.51,104.29,2.98,0,99.35,68.54,11.92,0,85.45,92.37,4.97,0,83.46,95.35,0,71.54,99.32,3.98,0
50021502110,50,021,502110,351.19,193.08,3.04,7.01,2.01,2.01,0.01,1.02,3,0.01,362.27,186.95,11.09,5.03,0.01,164.64,372.6,9.02,8.03,5.01,5.01,6.02,0,304.08,246.23,10.02,0,321.3,194.95,28.05,0,319.2,210.04,27.04,0,317.19,224.1,1,267.03,231.14,37.03,0
50021502111,50,021,502111,294.33,237.65,6.96,2.98,1.99,1.99,0.99,2.98,0,0.99,311.23,211.8,17.9,5.97,0.99,153.13,371.89,4.97,7.95,2.98,2.98,4.97,0,263.5,276.43,5.97,0,306.26,214.78,14.92,0,289.36,233.67,13.92,0,286.37,248.59,0,245.6,257.54,13.92,0
50021502112,50,021,502112,278.42,154.45,5.01,4.01,0.01,1.01,2.01,0,1.01,0.01,271.45,149.43,16,3.01,0.01,168.16,256.77,2.01,12,7,2,1.01,1,242.33,185.59,8.01,1,255.48,151.36,14.07,0,246.39,165.52,12.02,0,258.36,169.54,0,230.3,172.57,12.02,0
50021502113,50,021,502113,361.82,248.87,11.99,7,5,5,3,5,5,1,366.82,241.88,37.98,8,0,208.89,377.81,28.99,10.99,7,6,4,8,327.83,309.84,9,1,361.82,253.87,22.99,0,351.82,265.87,24.99,1,353.82,290.85,0,307.84,282.86,37.98,1
50021502114,50,021,502114,27.64,28.56,1.84,0.92,0,0.92,3.69,0.92,0,0,31.32,27.64,2.76,2.76,0,13.82,43.3,3.69,0,0,0,0.92,1.84,25.8,38.7,0,0,27.64,27.64,7.37,0,29.48,32.25,1.84,0,31.32,32.25,0,24.88,29.48,4.61,0
50021502115,50,021,502115,412,245,10,4,1,1,7,5,3,0,420,228,26,10,0,230,396,9,18,15,6,6,0,369,301,12,0,405,239,26,1,387,265,23,1,383,286,1,352,274,32,1
50021502116,50,021,502116,154.43,97.62,0,1,1,0,0.99,1,1,0,157.43,86.67,9.95,2.99,0,73.73,166.38,2,2.99,6.97,1.99,0.01,1.99,132.52,122.52,2,0,143.47,97.62,10.96,0.99,141.48,98.63,9.97,0,142.47,111.57,0,126.52,109.58,9.98,0
50021502117,50,021,502117,675.3,553.75,16.42,19.5,7.52,9.47,14.29,1.04,4.1,0,731.55,501.39,49.88,20.53,2,350.24,894,11.76,29.86,11.49,5.2,6.1,12.24,584.61,704.83,17.78,0,722.07,508.61,51.32,0,662.78,587.78,31.44,0,679.7,591.37,0,554.42,627.72,54.5,0
50021502118,50,021,502118,662.53,409.97,23.56,7.54,7.54,15.08,11.31,2.83,5.65,0.94,687.03,382.64,49.01,23.56,0.94,368.49,673.85,10.37,48.06,8.48,12.25,5.65,12.25,589.96,532.48,23.56,0,655.93,413.74,49.01,0,626.71,456.15,46.18,0,648.39,477.82,0,553.21,481.6,59.37,0.94
50021502119,50,021,502119,368.04,239.47,3.76,5.57,5.56,5.54,2.77,0,0.93,0.01,393.12,213.49,18.54,5.58,0,168.75,415.76,7.42,33.23,5.56,1.86,0.93,2.78,305.89,315.58,8.33,0,391.17,213.58,13,0,350.52,251.48,14.87,0.01,348.63,269.13,0,316.04,272.98,14.85,0
50021502120,50,021,502120,1070.52,698.15,25.24,13.14,15.09,11.02,4.03,4.01,7.02,5.04,1205.11,603.56,33.41,24.17,3.01,557.4,1231.32,14.18,40.2,11.11,7.06,6.04,11.05,917.05,900.15,24.12,2.01,1161.73,611.92,35.36,3.01,1066.45,687.32,47.45,0.03,1089.19,713.91,3.01,903.13,749.51,59.35,1
50021502121,50,021,502121,836.04,503.62,18.91,20.9,6.97,3.98,10.95,4.98,3.98,0,879.83,467.79,48.77,18.91,2.99,441.91,900.74,18.91,30.85,6.97,4.98,8.96,7.96,738.5,657.89,12.94,0,866.9,459.82,40.81,1,798.22,529.49,53.75,1.99,850.97,533.47,2.99,712.63,570.3,48.77,3.98
50021502122,50,021,502122,554.47,346.4,14.13,14.01,7.04,8.96,7.96,2.99,4,5.99,573.06,323.93,46,21,2,303.26,584.8,16.04,33.95,17.96,4.03,6,11.96,491.5,441.61,12.04,2.99,550.86,338.11,52.9,0.02,506.82,371.3,62.92,0.02,530.44,398.59,4.97,461.8,406.09,46.01,0.99
50021502123,50,021,502123,770.84,489.75,15.99,11.96,8.97,5.96,4.97,4.96,9.91,2.99,824.74,432.94,46.74,15.94,0.01,415.92,817.04,17.92,32.8,16.89,6.96,9.92,9.93,677.89,622.6,13.94,1,825.47,425.23,46.72,0.01,766.85,492.79,41.84,1,784.54,516.87,0.01,661.1,536.03,53.67,0.99
50021502124,50,021,502124,1031.2,794.7,30.73,17,12.95,5.09,4.13,2.08,4.1,4.97,1124.3,711.39,50.21,22.98,1.99,486.24,1348.02,22.01,31.31,14.09,7.98,6.08,8.09,845.02,1045.51,18,1.99,1076.03,748.55,45.3,1.96,1022.64,808.76,58.08,2.94,1002.93,873.8,2.01,849.31,942.6,51.28,0.04
50021502125,50,021,502125,320.99,181.99,9,14,3,5,2,3,0,0,326.99,163.99,23,21,0,193.99,313.99,9,6,3,4,3,3,286.99,242.99,5,0,317.99,176.99,23,0,304.99,202.99,19,0,313.99,213.99,0,281.99,199.99,39,0
50021502126,50,021,502126,173,94,2,3,2,1,4,1,1,0,173,94,11,4,0,99,173,1,4,3,0,2,1,157,122,3,0,182,90,7,0,169,99,9,0,168,102,0,162,99,10,0
50021502127,50,021,502127,141.12,86.1,1,4,2,3,2,1,1,0,146.11,81.09,7.01,4,0,86.08,132.14,8,7,1.01,4,1,0,132.1,105.11,1.01,0,140.11,84.09,9.01,1,138.1,91.1,6.01,0,131.12,99.1,0,124.09,98.1,8.01,0
50021502128,50,021,502128,491.06,372.03,9,6,5,7,2,4,3,1,513.06,346.03,27,14,0,274.02,555.06,11,17,10,8,8,7,451.06,436.03,15,0,522.05,335.03,26,1,491.05,375.03,26,0,495.05,389.03,0,433.05,398.04,32,0
50021502129,50,021,502129,251.07,231.02,2,1,3,1,0,1,1,0,246.07,218.02,25,2,0,125.05,344.05,1,12,4,5,1,3,211.06,268.03,6,0,217.07,239.02,22,0,216.06,255.02,20,0,231.06,253.03,0,202.06,259.03,19,0
50021502130,50,021,502130,70,42.89,0.02,1.03,0.03,0,1.06,0.01,1.01,0,73.05,39.85,2.13,2.04,0,25.52,76.37,1.03,11.11,0.01,0.01,0.03,1,48.76,67.25,1.04,0,67.05,42.89,4.09,0,62.88,35.07,17.08,0,60.97,52.05,0,57.83,52.02,2.12,0
50021502131,50,021,502131,421,375,11,8,3,3,3,2,4,2,420,358,33,24,0,198,558,16,36,13,1,8,5,352,463,23,0,427,345,50,0,385,390,48,1,410,417,0,339,427,34,0
50023502301,50,023,502301,670.66,324.74,7.74,7.33,49.3,6.52,2.04,3.67,3.26,1.63,698.77,315.77,39.52,17.52,0.41,350.81,684.92,7.74,4.07,9.37,6.11,8.56,4.48,560.65,495.46,13.85,0.41,715.88,300.7,35.45,0.81,663.32,364.26,33,0.41,741.55,323.11,0.81,605.87,382.19,41.97,0.81
50023502302,50,023,502302,321.11,155.63,3.71,3.51,23.62,3.12,0.97,1.76,1.56,0.78,334.58,151.34,18.92,8.38,0.2,167.89,328.17,3.71,1.95,4.48,2.93,4.09,2.15,268.38,237.44,6.63,0.2,342.79,144.11,16.96,0.39,317.59,174.57,15.8,0.2,355.06,154.84,0.39,290.07,183.17,20.09,0.39
50023502303,50,023,502303,661.87,322.69,7.65,7.21,48.92,6.4,2,3.62,3.21,1.61,689.78,313.92,39.02,17.22,0.41,345.15,679.38,7.71,4.04,9.22,6.02,8.38,4.47,552.51,492.23,13.62,0.41,706.96,298.82,34.87,0.8,654.63,361.93,32.49,0.4,731.93,321.01,0.81,597.64,379.83,41.37,0.8
50023502304,50,023,502304,1841.02,1457.91,22.96,13.98,204.6,9,3.02,9.97,6.01,4.99,1958.83,1452.81,112.88,29.98,3.98,688.54,2761.15,39.89,16.97,17.97,13.99,7.07,23.91,1334.33,2199.18,25,3.98,2081.79,1354.94,67.91,1.99,1820.28,1628.38,69.91,1,2057.54,1435.13,2.99,1585.65,1731.26,102.87,1
50023502305,50,023,502305,711.56,393.9,4.22,12.01,31.21,1.19,0.1,3.02,4.04,2.01,733.3,371.29,53.4,13.16,2.01,328.46,819.3,10.06,7.03,5.1,4.16,3.13,8.09,566.57,602.22,12.21,0.07,763.68,367.19,22.71,3.01,726.36,406.84,26.56,1.03,749.94,395.84,2,643.83,438.72,37.55,1.03
50023502306,50,023,502306,462.54,201.54,8.05,0.17,6.34,6.08,1.98,1.1,6.13,1.02,458.36,202.66,23.69,10.46,1,282.92,394.33,7.17,1.21,4.09,4.16,8.12,2.19,392.49,291.37,16.15,1.98,443.06,212.19,22.56,1.03,441.97,220.35,21.59,0.01,444.58,227.23,1,391.19,231.71,31.89,0.03
50023502307,50,023,502307,722,149,8,3,13,3,3,1,5,1,722,146,22,14,1,491,388,5,1,5,12,7,4,640,252,9,2,687,158,34,0,696,173,24,0,729,154,0,641,184,33,0
50023502308,50,023,502308,451.72,152.95,7.51,2.89,8.39,3.79,1.88,0.97,4.69,0.01,446.33,152.81,19.79,13.96,0.01,236.55,382.22,4.72,3.73,2.8,2.85,2.85,1.88,364.3,269.36,6.59,0.02,454.72,134.21,28.9,0,435.74,169.73,20.66,0.92,433.18,179.02,0.93,385.83,193.01,26.35,0.01
50023502309,50,023,502309,1018.02,272.4,12.92,6.96,19.88,7.95,1.99,0,5.96,1.99,1031.93,264.45,36.78,15.91,1.99,613.39,711.82,5.96,1.99,5.96,8.95,3.98,3.98,863.92,454.33,12.92,5.96,1045.85,248.54,24.85,1.99,1031.93,280.35,19.88,2.98,1041.88,281.35,0.99,939.48,312.17,33.8,1.99
50023502310,50,023,502310,573,140,4,6,9,7,0,1,0,0,586,121,27,2,0,318,402,11,2,2,7,1,4,496,225,12,0,570,129,19,0,544,160,15,0,542,169,0,484,179,30,0
50023502311,50,023,502311,461.62,221.92,1.97,2.96,6.9,7.89,0,0.99,7.89,0.99,455.7,202.2,31.56,20.71,0.99,315.62,367.92,2.96,2.96,3.95,4.93,10.85,5.92,420.18,278.16,9.87,0,463.58,211.08,28.6,0.99,448.79,225.87,31.56,0.99,480.34,217.99,0.99,417.22,238.7,34.52,1.97
50023502312,50,023,502312,763.53,191.81,8.13,8.03,10.11,8.16,2.02,1.02,8.01,2.01,775.6,179.54,22.47,18.26,1.99,476.36,494.26,7.08,3.05,5.04,8.11,6.05,6.01,669.03,321.51,10.23,2.04,768.31,174.56,28.64,2.99,764.44,204.75,19.49,0.01,782.32,200.03,0.01,713.77,218.48,26.61,4
50023502313,50,023,502313,1465.22,178.03,13.36,6.6,9.84,15.23,3.04,1.93,4.61,3.06,1481.04,149.26,45.84,29.43,0.4,1052.6,615.82,8.1,3.88,5.76,15.26,8.78,5.03,1334.73,328.22,27.14,5.71,1434.96,156.83,61.86,1.55,1468.8,162.57,54.3,1.53,1486.17,177.29,1.54,1328.32,216.16,62.4,2.29
50023502314,50,023,502314,1225.86,146.52,11.19,5.45,8.03,12.79,2.56,1.6,3.84,2.56,1238.99,122.52,38.1,24.63,0.32,882.09,511.12,6.72,3.2,4.8,12.79,7.36,4.16,1117.33,271.11,22.71,4.8,1200.02,128.91,51.82,1.28,1228.75,133.43,45.43,1.28,1243.16,145.89,1.28,1111.33,178.22,52.15,1.92
50023502315,50,023,502315,1134.88,135.35,10.37,5.03,7.4,11.85,2.37,1.48,3.55,2.37,1147.03,113.13,35.24,22.8,0.3,816.81,472.67,6.22,2.96,4.44,11.85,6.81,3.85,1034.49,250.55,21.03,4.44,1110.9,119.06,47.98,1.18,1137.55,123.2,42.05,1.18,1150.88,134.75,1.18,1028.86,164.66,48.27,1.78
50023502316,50,023,502316,690.36,175.4,8.96,3.04,9.95,9.92,1.01,1,3.03,0.01,693.4,161.51,28.83,16.91,0.01,386.74,498.89,6.97,3.98,3,5,3.02,1.03,574.02,319.68,9.95,1,693.4,154.51,37.72,0.02,679.43,188.36,22.89,0,666.78,203.14,0,581.32,231.86,33.81,1.01
50023502317,50,023,502317,1125.37,587.41,14.83,8.9,39.55,10.88,6.92,3.96,3.96,0.99,1202.5,521.15,63.29,13.85,1.98,557.74,1203.48,10.88,7.91,9.89,10.88,10.88,12.85,899.9,890.99,18.79,1.98,1185.69,513.25,59.33,2.97,1116.46,596.32,54.39,1.98,1182.72,580.5,0.99,972.08,678.4,57.36,1.98
50023502318,50,023,502318,492.06,112.28,4.01,6.01,8.02,5.01,0,1,2.01,1,491.08,110.28,17.04,10.02,0,369.64,254.74,5.01,1,1.01,1.01,6,2,453.9,168.48,9.01,1.01,502.09,93.26,21.03,1,489.08,115.29,18.02,1,508.09,113.29,2,462.98,122.33,24.04,0
50023502319,50,023,502319,228,90,4,0,6,3,1,0,2,0,228,84,12,5,0,119,187,6,2,4,5,7,2,187,140,6,0,225,82,17,0,217,95,9,0,227,92,0,198,98,18,0
50023502320,50,023,502320,776.14,183.5,9.86,5.9,13.79,2.02,3.93,1.97,1.98,1.96,789.89,170.67,31.56,7.95,0,442.76,521.9,9.85,9.83,8.85,2.97,5.9,1.97,682.26,300.11,9.87,0.99,755.55,172.59,30.63,0,743.7,197.31,35.45,0,750.49,212.12,0.98,664.64,226.02,32.57,0.01
50023502321,50,023,502321,824.85,165.51,9.19,12.11,10.26,5.04,2.08,3.04,4.04,0.04,819.12,155.27,35.6,20.15,3,516.47,493.98,10.19,6.19,6.17,8.06,4.11,1.04,742.06,275.74,13.19,1.02,800.46,159.3,53.59,2,770.23,201.77,45.68,2,769.36,222.06,2.02,708.72,213.32,56.62,0
50023502322,50,023,502322,2056.06,509.94,24.9,21.88,18.95,18.91,6.97,7.95,15.93,1.99,2080.83,484.11,80.63,26.95,0.99,1127.44,1489.34,20.9,8.97,6.98,14.92,14.92,5.98,1739.41,906.31,24.89,2.98,2098.79,451.16,63.84,0,1999.3,546.84,71.7,0.01,2035.02,561.83,1,1802.19,593.74,100.56,0.99
50023502323,50,023,502323,301.99,151.01,3.12,1,9.09,1.09,5.03,0.02,1.09,1.02,305.91,140.04,22.36,5.15,0.02,190.28,271.92,2.11,3.02,3.06,0.06,2.12,1.03,260.92,210.37,5.25,0.03,308.68,139.18,14.34,0.02,306.66,149.3,11.33,0,308.69,156.41,1.02,271.89,169.47,13.48,0
50023502324,50,023,502324,399,97,1,2,2,1,0,4,3,0,383,95,17,14,0,255,239,5,2,0,5,6,1,355,148,7,0,391,88,22,1,383,105,20,1,405,97,1,357,99,27,0
50025502010,50,025,502010,224.18,104.15,1.98,6.94,2.98,1.98,0.99,8.93,0,0,225.17,109.11,10.91,5.95,0,160.69,158.71,6.94,4.96,4.96,0.99,9.92,3.97,205.33,134.9,5.95,0,209.3,118.04,16.86,0,200.37,123.99,19.84,0,208.31,130.94,0,185.49,129.94,18.85,0
50025502501,50,025,502501,83.67,46.01,1.01,2,2.99,1.99,1,2,2,0,78.66,44.03,13.98,4.02,0,60.49,73.13,3.99,0.03,4,2,0.03,0,89.55,49.1,3.01,0,79.62,47.04,13,0,82.55,46.05,12.07,0,83.6,55.07,0,73.54,55.05,10.02,0
50025502502,50,025,502502,1407.57,286.62,14.34,18.17,7.07,9.31,1.12,15.1,12.13,0,1401.12,292.5,51.05,34.79,2.02,1078.35,605.93,14.45,13.13,17.32,12.45,35.69,7.04,1292.41,415.82,38.79,1.06,1346.69,322.92,75.01,1.02,1282.51,332.87,142.51,0.02,1260.41,459.29,0.02,1163.9,450.19,82.05,0.02
50025502503,50,025,502503,1487.64,156.35,11.08,8.58,6.15,16.75,6.23,14.09,10.28,0,1446.18,154.98,66.46,47.84,0.08,1179.84,440.3,15.37,17.09,11.08,12.45,41.68,2.18,1409.37,237.77,45.97,1.21,1371.56,192.71,119.63,0.08,1318.97,194.57,187.93,1.05,1387.67,287.49,0.08,1288.24,260.84,101.48,0.08
50025502504,50,025,502504,1370.03,142.68,15.44,9.12,3.69,13.74,4.59,5.62,6.46,0,1351.4,138.17,48.67,35.79,0.9,1118.08,355.65,20,6.57,15.44,19.95,32.1,2.73,1308.57,206.89,36.66,2.71,1287.35,158.55,89.92,0.9,1230.82,157.68,159.27,0.91,1304.61,231.05,0.9,1190.78,226.12,93.22,0.9
50025502505,50,025,502505,160.47,62.38,1.06,3.08,1.06,0.06,3,1.1,0.01,0,155.48,59.36,12.33,4.11,0,117.88,99.88,3.07,1.05,3.14,0.06,7.09,1,160.19,66.89,3.08,0,150.17,65.58,12.39,0,138.97,68.63,18.56,0,154.03,67.12,0,140.5,71.94,13.45,0
50025502506,50,025,502506,409,205,6,6,2,5,2,18,1,1,401,221,30,12,0,258,363,14,5,9,3,8,2,354,293,13,0,366,236,35,0,375,242,34,0,366,281,1,329,281,25,0
50025502507,50,025,502507,833.73,154.14,3.03,6.02,5.01,1.02,4.04,8.02,8.02,0.01,828.74,145.2,28.04,21.05,0,637.48,337.45,14.02,3,9.01,6.03,18.04,3,775.68,234.27,16.03,0,797.6,176.22,29.12,0,749.62,176.22,80.14,2,764.68,246.28,0,707.55,251.29,34.08,0
50025502508,50,025,502508,208.95,80.85,5.06,3.06,3.01,0.04,3.01,3.03,0.02,0,199.9,77.81,27.27,4.07,0,123.04,177.7,7.08,0.04,3.09,1.03,1.05,1.01,190.7,109.16,4.14,0,185.83,102.89,15.21,0,190.75,97.93,18.32,0,183.84,120.09,0,170.57,111.09,9.21,0
50025502509,50,025,502509,830.74,162.77,8.04,6.05,11.02,0.02,1,7.04,4.03,0,813.72,171.79,27.14,15.09,1.01,626.86,352.63,15.04,3.04,15.05,5.03,21.1,0.02,766.43,246.12,18.1,0,768.58,191.87,41.2,0,725.41,198.9,89.38,0,750.34,268.24,0,690.09,271.21,36.22,0
50025502511,50,025,502511,269.84,91.05,7.03,4,0,3,2.99,1.01,3,2,275.86,83.05,22.98,5,0,189.81,165.12,8.99,1,3.03,5.99,7.98,2,235.92,135,8.99,0,267.83,93.05,12.01,0,253.88,98.05,23.98,0,267.83,108.05,0,239.84,115.04,15.99,0
50025502512,50,025,502512,502.38,231.55,34.34,7.85,0.98,6.87,0,5.89,3.92,1.96,527.89,215.85,41.21,9.81,0,305.16,445.45,11.77,0.98,22.57,7.85,4.91,4.91,475.88,298.28,13.74,0,493.54,237.44,33.36,0,488.64,252.16,40.23,0,491.58,274.73,0.98,434.67,280.61,31.4,0.98
50025502513,50,025,502513,440.84,35.11,8.78,4.88,1.95,5.85,10.73,4.88,5.85,2.93,442.79,49.74,10.73,13.65,0.98,377.44,112.16,4.88,0.98,2.93,7.8,9.75,0.98,427.18,68.27,7.8,0,407.68,55.59,31.21,0,411.58,55.59,36.09,0,427.18,70.22,0,394.02,73.15,18.53,0
50025502514,50,025,502514,655.09,149.73,5.97,8.93,5.95,5.96,1.04,9.91,1.01,0.01,654.09,146.8,34.71,11.94,0,493.46,301.5,7.94,4.95,13.87,5.96,10.94,0.01,629.32,198.34,8.94,0,623.27,168.61,40.72,0,601.48,174.56,58.56,0,612.48,219.12,0,557.9,204.31,46.61,0
50025502515,50,025,502515,1045.66,126.57,6.03,4.03,5.02,5.01,0.01,4.01,7.03,0,1022.55,123.56,30.15,18.09,1,865.15,281.02,11.04,5.03,11.06,6.02,26.05,0,975.51,176.77,30.07,0,978.52,124.62,59.16,2,894.36,132.65,149.31,2,958.56,202.76,2,894.35,190.73,51.16,1
50025502516,50,025,502516,1219.72,352.62,23.95,23.95,5.33,17.97,4.99,10.99,8.99,1,1196.74,332.69,111.78,27.96,0,841.04,705.09,33.94,17.28,36.9,10.99,21.27,3.99,1113.78,480.56,56.2,1,1165.92,367.24,86.19,1,1135.62,384.86,130.08,0,1169.29,454.01,1,1059.21,450.37,84.82,0
50025502517,50,025,502517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50025502518,50,025,502518,70.94,41.68,6.77,0.99,0.01,1.01,0.03,0.96,0.06,0,72.81,38.94,6.84,2.03,0,38.81,77.58,2.97,1.01,1.02,1.04,0.06,0.01,62.95,53.55,4.93,0,70.48,47.63,1.29,0,71.56,44.84,4.96,0,73.48,47.84,0,59.79,52.43,6.02,0.03
50025502519,50,025,502519,443.23,118.79,7.99,4.99,2.99,2,1,4.99,4.99,1,428.26,120.79,25.96,15.97,0,304.47,240.58,5.99,17.97,8.98,3.99,11.98,0,405.3,163.72,10.98,1,412.29,131.77,31.94,0,394.32,130.77,53.91,0,411.29,168.71,0,362.37,155.73,30.95,0
50025502520,50,025,502520,496.34,353.61,6.11,6.09,14.07,5.17,2.07,8.15,5.11,0,495.89,344.6,38.7,14.5,0,293.13,548.59,12.15,9.19,12.11,6.12,9.44,7.02,408.52,454.46,13.48,0.01,463.12,370.01,30.25,0,431.58,371.03,70.95,0.01,433.28,446,1,387.28,446.7,26.05,0
50025502521,50,025,502521,203,107,1,2,2,0,0,6,1,0,196,96,26,2,0,144,162,5,1,6,1,2,1,183,124,9,0,200,104,12,1,196,107,15,0,195,123,0,180,115,15,0
50025502522,50,025,502522,1039.77,225.15,9.97,11.96,8.65,4.98,1.99,4.98,10.97,0,999.89,217.13,58.86,33.9,0,835.79,406.47,14.95,10.65,23.97,7.98,18.62,1,976.16,306.69,28.59,0,979.83,242.45,60.49,0,924.4,253.74,119.31,0,995.42,300.36,0,913.95,288.03,60.85,0
50025502523,50,025,502523,279.82,172.85,8.02,3.06,3.02,3.02,2.01,25.07,3,1,290.83,181.89,22.09,2.05,0,204.31,263.29,9.06,8.04,7.04,2.01,11.08,0.03,264.67,223.1,10.05,0,266.7,196.96,25.14,0,257.63,206.01,30.16,0,259.69,231.06,0,237.51,222.06,18.15,1
50025502524,50,025,502524,541.55,217.6,13.15,6.08,4.03,4.1,3.18,25.08,2.1,1.05,544.59,213.85,49.18,10.23,0.02,372.47,389.92,17.08,4.02,22.05,9.13,1.17,4.02,489.32,296.17,18.13,0,479.98,245.95,71.53,0,496.05,247.95,61.62,0,500.32,305.2,0,445.75,292.25,48.32,0
50025502525,50,025,502525,156.2,45.61,3.08,3.05,1.03,2.04,1.02,0.03,1.04,0,151.18,41.54,13.31,6.1,0,78.8,123.97,2.17,2.04,1.11,2.01,3.04,0.03,136.8,70.2,4.13,0,147.13,48.62,7.22,1,139.01,54.83,17.22,1,144.02,63.03,0,128.74,60,10.21,0
50027502701,50,027,502701,171.82,118.8,6.13,5.01,0.06,1.02,1.02,2,1.02,0,174.02,107.53,20.23,6.07,0,91.75,193.8,9.07,3.04,6.13,2.06,2,2.04,157.33,140.4,7.05,0,176.61,98.84,24.17,0,170.37,122.39,12.68,0,171.49,136.1,0,149.16,132.07,15.16,0
50027502702,50,027,502702,51,47,0,0,1,1,2,0,1,0,47,43,12,0,0,25,66,7,0,1,0,0,0,43,56,4,0,51,44,4,0,47,52,2,0,45,56,0,38,58,3,0
50027502703,50,027,502703,355.1,140.07,4.93,0.99,0,4.93,0.99,1.97,1.97,3.95,362.99,131.19,14.8,3.95,0,214.05,280.13,2.96,1.97,2.96,10.85,4.93,0,299.86,189.39,23.67,0,350.17,135.14,19.73,0,345.24,149.93,12.82,0,342.28,158.81,0,307.75,165.71,14.8,0
50027502704,50,027,502704,628.53,248.42,10.2,5.04,3.35,6.08,9.23,1.04,8,0,640.84,233.16,36.92,10.15,0,336.67,548.66,12.35,8.16,5.15,11.12,7.08,2.08,543.72,370.12,17.15,0,612.87,253.12,28.69,0,579.76,292.08,30.73,0,597.41,307.12,0,513.87,330.62,31.81,0
50027502705,50,027,502705,264,136,4,3,3,5,2,0,9,0,269,133,18,4,0,139,260,6,2,6,4,3,10,235,161,24,0,256,142,19,0,246,150,21,0,247,172,0,228,160,22,0
50027502706,50,027,502706,334.83,202.69,3.97,7.95,4.97,3.97,0.99,1.99,3.97,0.99,324.9,187.79,41.73,5.96,2.98,170.89,316.95,51.67,4.97,12.92,4.97,2.98,0,290.12,252.37,15.9,0.99,316.95,204.68,25.83,0,310,212.62,28.81,0,318.94,232.5,0,264.29,245.41,30.8,0
