GEOID,area_land,area_water,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREADEL,G20USSDGID,G20USSRCOL,G20USSISAV,G20USSILIN
230010107002025,124711,0,0,0,0,0,0,0,0,0,0
230010107002026,50041,0,4,4,0,0,0,3,5,0,0
230010107002027,15978,0,3,2,0,0,0,2,3,0,0
230010107002028,180545,0,19,18,1,0,0,15,20,2,1
230010107002029,1908301,0,0,0,0,0,0,0,0,0,0
230010107002030,22336,0,5,5,0,0,0,4,6,1,0
230010107002031,113481,0,0,0,0,0,0,0,0,0,0
230010107002032,115089,0,0,0,0,0,0,0,0,0,0
230010107002033,349815,0,1,1,0,0,0,1,2,0,0
230010107002034,170999,0,8,8,0,0,0,7,9,1,0
230010107002035,22042,0,34,32,1,1,0,27,37,3,1
230010107002036,54701,0,3,3,0,0,0,2,3,0,0
230010107002037,1204407,0,0,0,0,0,0,0,0,0,0
230010107002038,49763,0,25,24,1,0,0,20,27,2,1
230010107002039,252588,0,20,19,1,0,0,16,21,2,1
230010107002040,83650,0,3,3,0,0,0,2,3,0,0
230010107002041,391386,0,0,0,0,0,0,0,0,0,0
230010108001000,1288239,471,9,6,0,0,0,7,7,1,0
230010108001001,8418,0,0,0,0,0,0,0,0,0,0
230010108001002,20133,0,26,18,1,0,0,21,21,2,1
230010108001003,26614,0,33,24,1,1,0,27,28,2,1
230010108001004,21385,0,19,14,1,0,0,16,16,1,1
230010108001005,14762,0,0,0,0,0,0,0,0,0,0
230010108001006,13566,0,2,2,0,0,0,2,2,0,0
230010108001007,102326,0,62,45,2,1,0,51,52,5,2
230010108001008,385447,742,13,9,0,0,0,10,11,1,0
230010108001009,16709,0,0,0,0,0,0,0,0,0,0
230010108001010,16420,0,13,9,0,0,0,10,11,1,0
230010108001011,64794,0,19,14,1,0,0,16,16,1,1
230010108001012,68423,0,16,12,1,0,0,13,14,1,0
230010108001013,55534,0,0,0,0,0,0,0,0,0,0
230010108001014,17131,0,0,0,0,0,0,0,0,0,0
230010108001015,13264,0,0,0,0,0,0,0,0,0,0
230010108001016,22631,0,12,8,0,0,0,9,10,1,0
230010108001017,32979,0,0,0,0,0,0,0,0,0,0
230010108001018,17772,0,0,0,0,0,0,0,0,0,0
230010108001019,3918,0,0,0,0,0,0,0,0,0,0
230010108001020,22271,0,14,10,1,0,0,12,12,1,0
230010108002000,2418295,6277,10,7,0,0,0,8,8,1,0
230010108002001,64399,0,1,1,0,0,0,1,1,0,0
230010108002002,3249109,8380,4,3,0,0,0,3,3,0,0
230010108002003,24670,0,3,2,0,0,0,3,3,0,0
230010108002004,27469,0,0,0,0,0,0,0,0,0,0
230010108002005,21534,0,0,0,0,0,0,0,0,0,0
230010108002006,436185,0,0,0,0,0,0,0,0,0,0
230010108002007,11674,0,12,8,0,0,0,9,10,1,0
230010108002008,0,1689,0,0,0,0,0,0,0,0,0
230010108002009,0,2442,0,0,0,0,0,0,0,0,0
230010108002010,27400,0,17,12,1,0,0,14,14,1,1
230010108002011,101258,0,23,16,1,0,0,19,19,2,1
230010108002012,0,34863,0,0,0,0,0,0,0,0,0
230010108002013,8857,0,0,0,0,0,0,0,0,0,0
230010108002014,4066,0,0,0,0,0,0,0,0,0,0
230010108002015,19472,0,0,0,0,0,0,0,0,0,0
230010108003000,1034491,0,5,4,0,0,0,4,4,0,0
230010108003001,102663,0,45,32,2,1,0,37,37,3,1
230010108003002,9389,0,5,4,0,0,0,4,4,0,0
230010108003003,72959,0,0,0,0,0,0,0,0,0,0
230010108003004,3417,0,1,1,0,0,0,1,1,0,0
230010108003005,1475086,2343,70,50,3,1,0,57,59,5,2
230010108003006,626324,0,64,45,2,1,0,52,53,5,2
230010108003007,550667,553,20,15,1,0,0,17,17,2,1
230010108003008,298278,0,13,9,0,0,0,10,11,1,0
230010108003009,111098,0,4,4,0,0,0,3,5,0,0
230010108003010,0,812481,13,9,0,0,0,11,11,1,0
230010108003011,0,1830852,28,20,1,0,0,23,23,2,1
230010108003012,29186,0,12,9,0,0,0,10,10,1,0
230010108003013,14239,0,30,21,1,0,0,24,25,2,1
230010108003014,1492607,3149,12,12,0,0,0,10,13,1,1
230010108003015,96726,0,5,5,0,0,0,4,6,1,0
230010108003016,21071,0,0,0,0,0,0,0,0,0,0
230010108003017,27767,0,3,3,0,0,0,3,4,0,0
230010108003018,61047,0,0,0,0,0,0,0,0,0,0
230010108003019,55641,0,6,6,0,0,0,5,7,1,0
230010108003020,49008,962,0,0,0,0,0,0,0,0,0
230010201001000,10015,0,0,0,0,0,0,0,0,0,0
230010201001001,20106,0,5,2,0,0,0,5,3,0,0
230010201001002,4985,0,56,26,1,2,0,49,30,4,1
230010201001003,5333,0,18,8,0,1,0,16,10,1,0
230010201001004,5294,0,13,6,0,0,0,12,7,1,0
230010201001005,5597,0,8,4,0,0,0,7,5,1,0
230010201001006,5491,0,3,1,0,0,0,2,2,0,0
230010201001007,5242,0,2,1,0,0,0,2,1,0,0
230010201001008,4610,0,0,0,0,0,0,0,0,0,0
230010201001009,5070,0,0,0,0,0,0,0,0,0,0
230010201001010,36842,0,0,0,0,0,0,0,0,0,0
230010201001011,9185,0,11,7,0,0,0,10,8,1,0
230010201001012,19361,0,18,11,0,0,0,15,13,1,0
230010201001013,10536,0,0,0,0,0,0,0,0,0,0
230010201001014,10278,0,0,0,0,0,0,0,0,0,0
230010201001015,9696,0,0,0,0,0,0,0,0,0,0
230010201001016,8301,0,2,1,0,0,0,2,1,0,0
230010201001017,9048,0,0,0,0,0,0,0,0,0,0
230010201002000,16328,0,5,2,0,0,0,4,3,0,0
230010201002001,14531,0,10,5,0,0,0,9,6,1,0
230010201002002,13492,0,0,0,0,0,0,0,0,0,0
230010201002003,7793,0,81,37,2,2,0,71,43,5,2
230010201002004,3635,0,0,0,0,0,0,0,0,0,0
230010201002005,9163,0,6,3,0,0,0,5,3,0,0
230010201002006,6213,0,22,10,0,1,0,19,12,1,1
230010201002007,22773,0,0,0,0,0,0,0,0,0,0
230010201002008,5691,0,0,0,0,0,0,0,0,0,0
230010201002009,7510,0,0,0,0,0,0,0,0,0,0
230010201002010,15535,0,229,106,5,6,0,201,122,15,5
230010201002011,5610,0,0,0,0,0,0,0,0,0,0
230010201003000,0,31478,21,10,0,1,0,18,11,1,0
230010201003001,40580,0,60,28,1,2,0,52,32,4,1
230010201003002,74033,12367,107,49,2,3,0,94,57,7,3
230010201003003,60911,0,23,11,1,1,0,20,12,2,1
230010201003004,0,34493,11,5,0,0,0,9,6,1,0
230010201003005,0,35372,11,7,0,0,0,9,8,1,0
230010201003006,64943,4398,118,74,3,2,1,101,84,8,3
230010201003007,3864,0,6,3,0,0,0,5,3,0,0
230010201003008,2480,0,0,0,0,0,0,0,0,0,0
230010201003009,0,4403,47,22,1,1,0,41,25,3,1
230010201003010,5679,0,9,4,0,0,0,8,5,1,0
230010201003011,9026,0,7,3,0,0,0,6,4,0,0
230010201003012,22985,0,0,0,0,0,0,0,0,0,0
230010201003013,16993,425,86,54,2,1,0,74,61,6,2
230010201003014,24253,3494,15,9,0,0,0,13,11,1,0
230010201003015,7866,217,3,2,0,0,0,2,2,0,0
230010201003016,8443,218,10,6,0,0,0,9,7,1,0
230010201003017,3923,0,0,0,0,0,0,0,0,0,0
230010202001000,319598,528,13,6,0,0,0,12,7,1,0
230010202001001,13112,0,0,0,0,0,0,0,0,0,0
230010202001002,16608,0,0,0,0,0,0,0,0,0,0
230010202001003,31763,0,0,0,0,0,0,0,0,0,0
230010202001004,15497,0,20,9,0,1,0,17,11,1,0
230010202001005,6076,0,7,3,0,0,0,6,4,0,0
230010202001006,25658,0,0,0,0,0,0,0,0,0,0
230010202001007,0,184034,0,0,0,0,0,0,0,0,0
230010202001008,19437,0,4,2,0,0,0,3,2,0,0
230010202001009,14665,0,0,0,0,0,0,0,0,0,0
230010202001010,31448,0,82,38,2,2,0,71,43,5,2
230010202001011,44121,0,15,7,0,0,0,13,8,1,0
230010202001012,19436,0,9,4,0,0,0,8,5,1,0
230010202002000,104512,152,96,44,2,3,0,84,51,6,2
230010202002001,9684,0,51,24,1,1,0,45,27,3,1
230010202002002,19985,0,0,0,0,0,0,0,0,0,0
230010202002003,8809,0,3,1,0,0,0,2,2,0,0
230010202002004,19315,0,12,6,0,0,0,11,7,1,0
230010202002005,7925,0,8,3,0,0,0,7,4,0,0
230010202002006,10621,0,0,0,0,0,0,0,0,0,0
230010202002007,6193,0,5,2,0,0,0,4,3,0,0
230010202002008,28298,0,39,18,1,1,0,34,21,3,1
230010202002009,9366,0,16,7,0,0,0,14,9,1,0
230010202002010,9314,0,0,0,0,0,0,0,0,0,0
230010202002011,32083,0,0,0,0,0,0,0,0,0,0
230010202002012,44644,0,0,0,0,0,0,0,0,0,0
230010202002013,4585,0,0,0,0,0,0,0,0,0,0
230010202002014,22482,0,8,3,0,0,0,7,4,0,0
230010202002015,16289,0,0,0,0,0,0,0,0,0,0
230010202002016,9900,0,0,0,0,0,0,0,0,0,0
230010202002017,16202,0,0,0,0,0,0,0,0,0,0
230010202002018,35606,0,11,5,0,0,0,9,6,1,0
230010202002019,0,53074,12,5,0,0,0,10,6,1,0
230010202002020,13777,0,2,1,0,0,0,2,1,0,0
230010202002021,10546,0,8,4,0,0,0,7,5,1,0
230010202002022,6342,0,4,2,0,0,0,3,2,0,0
230010203011000,63228,10199,5,2,0,0,0,5,3,0,0
230010203011001,135575,0,0,0,0,0,0,0,0,0,0
230010203012000,164637,0,0,0,0,0,0,0,0,0,0
230010203012001,74550,0,0,0,0,0,0,0,0,0,0
230010203012002,39315,0,29,29,1,1,0,22,34,2,1
230010203012003,9137,0,13,13,1,0,0,10,15,1,1
230010203012004,22221,0,0,0,0,0,0,0,0,0,0
230010203012005,3545,0,1,1,0,0,0,1,1,0,0
230010203012006,10293,0,9,9,0,0,0,7,11,1,0
230010203012007,5444,0,1,1,0,0,0,1,1,0,0
230010203012008,16914,0,5,5,0,0,0,4,6,0,0
230010203012009,21134,0,0,0,0,0,0,0,0,0,0
230010203012010,58767,0,6,3,0,0,0,5,3,0,0
230010203012011,38538,0,1,0,0,0,0,1,1,0,0
230010203013000,15976,0,11,5,0,0,0,10,6,1,0
230010203013001,9359,0,0,0,0,0,0,0,0,0,0
230010203013002,4892,0,0,0,0,0,0,0,0,0,0
230010203013003,12554,0,0,0,0,0,0,0,0,0,0
230010203013004,15125,0,0,0,0,0,0,0,0,0,0
230010203013005,13116,0,131,60,3,4,0,115,70,9,3
230010203013006,6106,0,59,27,1,2,0,52,32,4,1
230010203013007,2609,0,1,1,0,0,0,1,1,0,0
230010203013008,19693,0,9,4,0,0,0,8,5,1,0
230010203013009,6531,0,2,1,0,0,0,2,1,0,0
230010203013010,14154,0,8,3,0,0,0,7,4,0,0
230010203013011,11997,0,82,38,2,2,0,72,44,5,2
230010203013012,7402,0,8,4,0,0,0,7,5,1,0
230010203013013,18588,0,73,33,2,2,0,64,39,5,2
230010203013014,14778,0,15,7,0,0,0,13,8,1,0
230010203021000,17311,0,7,4,0,0,0,6,5,0,0
230010203021001,22338,0,42,26,1,1,0,36,30,3,1
230010203021002,35444,0,0,0,0,0,0,0,0,0,0
230010203021003,42781,0,0,0,0,0,0,0,0,0,0
230010203021004,31381,0,13,6,0,0,0,12,7,1,0
230010203021005,23770,0,1,0,0,0,0,1,1,0,0
230010203021006,18665,0,0,0,0,0,0,0,0,0,0
230010203021007,28083,0,31,14,1,1,0,27,16,2,1
230010203021008,20672,0,0,0,0,0,0,0,0,0,0
230010203021009,23834,0,65,30,1,2,0,57,34,4,2
230010203021010,23232,0,30,14,1,1,0,26,16,2,1
230010203021011,22796,0,7,3,0,0,0,6,4,0,0
230010203021012,4370,0,5,2,0,0,0,5,3,0,0
230010203021013,14577,0,4,2,0,0,0,3,2,0,0
230010203021014,3079,0,0,0,0,0,0,0,0,0,0
230010203021015,14269,0,0,0,0,0,0,0,0,0,0
230010203021016,16950,0,1,0,0,0,0,1,0,0,0
230010203021017,30222,0,13,8,0,0,0,11,9,1,0
230010203021018,20366,0,17,8,0,0,0,15,9,1,0
230010203021019,12740,0,20,13,0,0,0,17,14,1,1
230010203021020,22523,0,0,0,0,0,0,0,0,0,0
230010203021021,6950,0,7,3,0,0,0,6,4,0,0
230010203021022,8871,0,0,0,0,0,0,0,0,0,0
230010203021023,9413,0,14,7,0,0,0,12,8,1,0
230010203021024,19878,0,0,0,0,0,0,0,0,0,0
230010203021025,5791,0,0,0,0,0,0,0,0,0,0
230010203021026,10427,0,12,7,0,0,0,10,9,1,0
230010203021027,10983,0,9,5,0,0,0,8,6,1,0
230010203031000,7601,0,0,0,0,0,0,0,0,0,0
230010203031001,9470,0,0,0,0,0,0,0,0,0,0
230010203031002,11468,0,13,6,0,0,0,12,7,1,0
230010203031003,13389,0,14,7,0,0,0,12,8,1,0
230010203031004,15409,0,8,3,0,0,0,7,4,0,0
230010203031005,15536,0,12,5,0,0,0,10,6,1,0
230010203031006,3372,0,9,4,0,0,0,8,5,1,0
230010203031007,12434,0,1,0,0,0,0,1,1,0,0
230010203031008,21109,0,12,5,0,0,0,10,6,1,0
230010203031009,10173,0,30,14,1,1,0,26,16,2,1
230010203031010,10178,0,7,3,0,0,0,6,4,0,0
230010203031011,10039,0,7,3,0,0,0,6,4,0,0
230010203031012,10163,0,2,1,0,0,0,2,1,0,0
230010203031013,9361,0,24,11,1,1,0,21,13,2,1
230010203031014,9373,0,0,0,0,0,0,0,0,0,0
230010203031015,9289,0,0,0,0,0,0,0,0,0,0
230010203031016,9270,0,63,39,1,1,0,54,45,4,2
230010203031017,4495,0,0,0,0,0,0,0,0,0,0
230010203031018,4802,0,4,2,0,0,0,4,2,0,0
230010203031019,5410,0,16,8,0,0,0,14,9,1,0
230010203031020,10109,0,0,0,0,0,0,0,0,0,0
230010203031021,10157,0,0,0,0,0,0,0,0,0,0
230010203031022,10135,0,2,1,0,0,0,2,1,0,0
230010203031023,9247,0,0,0,0,0,0,0,0,0,0
230010203031024,9286,0,0,0,0,0,0,0,0,0,0
230010203031025,9192,0,0,0,0,0,0,0,0,0,0
230010203031026,4799,0,16,10,0,0,0,14,12,1,0
230010204011000,16283,0,0,0,0,0,0,0,0,0,0
230010204011001,19550,0,0,0,0,0,0,0,0,0,0
230010204011002,19551,0,0,0,0,0,0,0,0,0,0
230010204011003,19621,0,0,0,0,0,0,0,0,0,0
230010204011004,19733,0,18,11,0,0,0,16,13,1,0
230010204011005,59127,0,9,6,0,0,0,8,7,1,0
230010204011006,15179,0,9,6,0,0,0,8,7,1,0
230010204011007,15194,0,13,8,0,0,0,11,9,1,0
230010204021000,450284,0,37,23,1,1,0,32,26,3,1
230010204021001,53326,0,0,0,0,0,0,0,0,0,0
230010204021002,61739,0,0,0,0,0,0,0,0,0,0
230010204021003,12825,0,5,3,0,0,0,4,4,0,0
230010204021004,190964,0,3,2,0,0,0,3,2,0,0
230010204021005,7602,0,0,0,0,0,0,0,0,0,0
230010204021006,6024,0,54,34,1,1,0,46,39,4,1
230010204021007,18261,0,0,0,0,0,0,0,0,0,0
230010204021008,18381,0,0,0,0,0,0,0,0,0,0
230010204021009,126406,0,26,16,1,0,0,22,18,2,1
230010204021010,238088,811,3,2,0,0,0,2,2,0,0
230010204021011,63249,0,110,69,3,2,1,95,79,8,3
230010204021012,0,1382,1,0,0,0,0,1,0,0,0
230010204021013,86732,0,13,8,0,0,0,11,9,1,0
230010204021014,24079,0,1,1,0,0,0,1,2,0,0
230010204021015,4715,0,3,2,0,0,0,3,2,0,0
230010204021016,2686,0,13,8,0,0,0,11,9,1,0
230010204021017,0,115811,0,0,0,0,0,0,0,0,0
230010204022000,26099,0,51,32,1,1,0,44,37,4,1
230010204022001,14999,0,0,0,0,0,0,0,0,0,0
230010204022002,11073,0,4,2,0,0,0,3,3,0,0
230010204022003,14310,0,0,0,0,0,0,0,0,0,0
230010204022004,6461,0,1,1,0,0,0,1,1,0,0
230010204022005,10609,0,15,9,0,0,0,13,11,1,0
230010204022006,11537,0,0,0,0,0,0,0,0,0,0
230010204022007,1693,325,4,2,0,0,0,3,3,0,0
230010204022008,44688,6038,0,0,0,0,0,0,0,0,0
230010204022009,20188,0,3,2,0,0,0,3,2,0,0
230010204022010,2201,0,6,4,0,0,0,5,4,0,0
230010204022011,16608,0,0,0,0,0,0,0,0,0,0
230010204022012,9339,0,0,0,0,0,0,0,0,0,0
230010204022013,44889,0,29,18,1,0,0,25,21,2,1
230010204022014,5334,0,21,13,0,0,0,18,15,1,1
230010204022015,8591,0,13,8,0,0,0,11,9,1,0
230010204022016,0,80953,22,14,1,0,0,19,16,2,1
230010204022017,0,1616,130,81,3,2,1,112,93,9,4
230010204022018,37636,1891,29,18,1,0,0,25,21,2,1
230010204022019,3491,0,28,17,1,0,0,24,20,2,1
230010204022020,0,6882,39,25,1,1,0,34,28,3,1
230010204022021,24432,0,0,0,0,0,0,0,0,0,0
230010205001000,19648,0,23,14,1,0,0,20,17,2,1
230010205001001,15254,0,13,8,0,0,0,11,9,1,0
230010205001002,15240,0,9,5,0,0,0,8,6,1,0
230010205001003,15006,0,0,0,0,0,0,0,0,0,0
230010205001004,409956,11935,14,9,0,0,0,12,10,1,0
230010205001005,15105,0,16,10,0,0,0,13,11,1,0
230010205001006,24294,3,2,1,0,0,0,2,1,0,0
230010205001007,12282,0,0,0,0,0,0,0,0,0,0
230010205001008,14589,0,0,0,0,0,0,0,0,0,0
230010205002000,87033,0,0,0,0,0,0,0,0,0,0
230010205002001,13721,0,5,7,0,0,0,4,8,0,0
230010205002002,20509,0,58,76,3,1,0,45,88,5,3
230010205002003,30026,0,2,3,0,0,0,2,3,0,0
230010205002004,4881,0,14,19,1,0,0,11,21,1,1
230010205002005,36239,0,6,8,0,0,0,5,10,1,0
230010205002006,22125,0,10,14,1,0,0,8,16,1,1
230010205002007,13650,0,10,13,0,0,0,8,15,1,0
230010205002008,68123,0,4,5,0,0,0,3,6,0,0
230010205002009,473027,2368,15,20,1,0,0,12,24,1,1
230010205002010,0,156635,0,0,0,0,0,0,0,0,0
230010205002011,8632,0,9,12,0,0,0,7,14,1,0
230010205002012,16272,0,14,18,1,0,0,11,21,1,1
230010205003000,31879,0,3,2,0,0,0,3,2,0,0
230010205003001,22652,0,0,0,0,0,0,0,0,0,0
230010205003002,17567,0,30,19,1,1,0,26,21,2,1
230010205003003,17326,0,34,22,1,1,0,30,25,2,1
230010205003004,30436,0,10,6,0,0,0,9,7,1,0
230010205003005,43807,0,6,4,0,0,0,5,4,0,0
230010205003006,17900,0,16,10,0,0,0,14,12,1,0
230010205003007,17385,0,16,10,0,0,0,14,12,1,0
230010205004000,168723,0,56,35,1,1,0,48,40,4,2
230010205004001,11319,0,3,2,0,0,0,3,2,0,0
230010205004002,5552,0,23,14,1,0,0,19,16,2,1
230010205004003,5967,0,55,34,1,1,0,47,39,4,2
230010205004004,10040,0,11,7,0,0,0,9,8,1,0
230010205004005,8034,0,495,309,12,8,2,426,354,34,14
230010205004006,6876,0,0,0,0,0,0,0,0,0,0
230010205004007,6240,0,43,27,1,1,0,37,31,3,1
230010205004008,13090,0,0,0,0,0,0,0,0,0,0
230010205004009,11825,0,0,0,0,0,0,0,0,0,0
230010205004010,11944,0,15,9,0,0,0,13,11,1,0
230010205004011,13079,0,11,7,0,0,0,10,8,1,0
230010205004012,58846,0,0,0,0,0,0,0,0,0,0
230010205004013,11520,0,5,3,0,0,0,4,4,0,0
230010205004014,13090,0,0,0,0,0,0,0,0,0,0
230010205004015,10790,0,0,0,0,0,0,0,0,0,0
230010205004016,17381,0,46,29,1,1,0,40,33,3,1
230010205004017,16242,0,2,1,0,0,0,2,1,0,0
230010205005000,33058,0,0,0,0,0,0,0,0,0,0
230010205005001,11071,0,0,0,0,0,0,0,0,0,0
230010205005002,159670,12,0,0,0,0,0,0,0,0,0
230010205005003,9302,0,0,0,0,0,0,0,0,0,0
230010205005004,7933,0,0,0,0,0,0,0,0,0,0
230010205005005,75598,0,7,4,0,0,0,6,5,0,0
230010205005006,13856,0,23,14,1,0,0,19,16,2,1
230010205005007,37152,0,0,0,0,0,0,0,0,0,0
230010205005008,11788,0,0,0,0,0,0,0,0,0,0
230010205005009,13505,0,21,13,0,0,0,18,15,1,1
230010205005010,48751,0,16,10,0,0,0,14,12,1,0
230010205005011,10529,0,0,0,0,0,0,0,0,0,0
230010205005012,36292,0,14,9,0,0,0,12,10,1,0
230010205005013,26956,0,4,3,0,0,0,4,3,0,0
230010205005014,24384,0,16,10,0,0,0,13,11,1,0
230010206001000,20017,0,0,0,0,0,0,0,0,0,0
230010206001001,16943,0,29,18,1,0,0,25,21,2,1
230010206001002,11866,0,78,48,2,1,0,67,56,5,2
230010206001003,11558,0,0,0,0,0,0,0,0,0,0
230010206001004,108318,0,33,21,1,1,0,29,24,2,1
230010206001005,11210,0,0,0,0,0,0,0,0,0,0
230010206001006,14717,0,44,28,1,1,0,38,32,3,1
230010206001007,9362,0,0,0,0,0,0,0,0,0,0
230010206001008,468121,639,48,63,2,1,0,37,73,4,2
230010206001009,9232,0,2,3,0,0,0,2,3,0,0
230010206001010,13919,0,1,2,0,0,0,1,2,0,0
230010206001011,10821,0,2,2,0,0,0,1,3,0,0
230010206001012,11743,0,15,20,1,0,0,12,23,1,1
230010206001013,15437,0,8,5,0,0,0,7,6,1,0
230010206001014,14595,0,0,0,0,0,0,0,0,0,0
230010206001015,11592,0,0,0,0,0,0,0,0,0,0
230010206001016,11262,0,0,1,0,0,0,0,1,0,0
230010206001017,17968,0,10,6,0,0,0,9,7,1,0
230010206001018,29826,0,0,0,0,0,0,0,0,0,0
230010206001019,42278,759,1,1,0,0,0,1,1,0,0
230010206001020,25633,0,18,11,0,0,0,15,13,1,0
230010206001021,27834,0,0,0,0,0,0,0,0,0,0
230010206001022,22110,0,18,11,0,0,0,16,13,1,0
230010206001023,14224,0,0,0,0,0,0,0,0,0,0
230010206001024,11660,0,127,79,3,2,1,109,91,9,3
230010206001025,422179,3029,4,6,0,0,0,3,7,0,0
230010206001026,45215,1072,0,0,0,0,0,0,0,0,0
230010206001027,4539,0,15,19,1,0,0,12,23,1,1
230010206001028,16529,0,14,19,1,0,0,11,22,1,1
230010206001029,14350,0,2,2,0,0,0,1,3,0,0
230010206001030,380078,8,4,6,0,0,0,3,7,0,0
230010206001031,11933,199,5,7,0,0,0,4,8,0,0
230010206001032,30611,0,8,11,0,0,0,7,13,1,0
230010206001033,297690,1087,139,184,7,3,1,109,213,11,7
230010206001034,822247,14597,2,3,0,0,0,2,3,0,0
230010206001035,120603,252,2,3,0,0,0,2,3,0,0
230010206001036,5290916,7541,4,6,0,0,0,3,6,0,0
230010206001037,1120570,10850,43,57,2,1,0,33,65,4,2
230010206001038,0,391147,0,0,0,0,0,0,0,0,0
230010206002000,434233,1164,4,2,0,0,0,3,3,0,0
230010206002001,10651,0,0,0,0,0,0,0,0,0,0
230010206002002,34782,0,0,0,0,0,0,0,0,0,0
230010206002003,21765,0,11,7,0,0,0,9,8,1,0
230010206002004,25416,0,0,0,0,0,0,0,0,0,0
230010206002005,10451,0,0,0,0,0,0,0,0,0,0
230010206002006,12594,0,7,4,0,0,0,6,5,0,0
230010206002007,41343,0,32,20,1,1,0,27,23,2,1
230010206002008,23892,0,0,0,0,0,0,0,0,0,0
230010206002009,32888,0,0,0,0,0,0,0,0,0,0
230010206002010,23156,0,11,7,0,0,0,10,8,1,0
230010206002011,31629,0,9,5,0,0,0,8,6,1,0
230010206003000,21347,0,4,6,0,0,0,3,6,0,0
230010206003001,244227,0,0,0,0,0,0,0,0,0,0
230010206003002,289903,4827,12,16,1,0,0,9,18,1,1
230010206003003,21313,0,5,6,0,0,0,4,8,0,0
230010206003004,9895,0,0,0,0,0,0,0,0,0,0
230010206003005,13810,0,0,0,0,0,0,0,0,0,0
230010206003006,3794268,13391,6,8,0,0,0,5,9,0,0
230010206003007,28548,104,0,0,0,0,0,0,0,0,0
230010206003008,28195,0,3,4,0,0,0,2,5,0,0
230010206003009,78616,330,12,15,1,0,0,9,18,1,1
230010206003010,134972,71,7,9,0,0,0,5,11,1,0
230010206003011,77269,332,0,0,0,0,0,0,0,0,0
230010206003012,594532,15597,38,50,2,1,0,30,58,3,2
230010206003013,7680,0,10,13,1,0,0,8,15,1,1
230010206003014,1640850,8886,26,35,1,1,0,21,40,2,1
230010206003015,2156312,6584,12,15,1,0,0,9,18,1,1
230010206003016,2127,0,0,0,0,0,0,0,0,0,0
230010206003017,127645,4769,10,13,0,0,0,8,15,1,0
230010206003018,443808,0,0,0,0,0,0,0,0,0,0
230010206003019,56309,0,0,0,0,0,0,0,0,0,0
230010206003020,16639,0,0,0,0,0,0,0,0,0,0
230010206003021,5151818,6714,154,203,8,3,1,120,235,13,8
230010206003022,67567,0,16,22,1,0,0,13,25,1,1
230010206003023,589944,104,13,17,1,0,0,10,19,1,1
230010206003024,1375043,3868,0,0,0,0,0,0,0,0,0
230010206003025,0,322192,23,30,1,0,0,18,35,2,1
230010206003026,883800,13470,27,35,1,1,0,21,41,2,1
230010207001000,651285,0,0,0,0,0,0,0,0,0,0
230010207001001,1098646,3406,286,237,12,6,0,229,279,27,6
230010207001002,36589,0,30,25,1,1,0,24,29,3,1
230010207001003,14332,0,3,2,0,0,0,2,3,0,0
230010207001004,32679,0,26,21,1,1,0,20,25,2,1
230010207001005,30520,0,0,0,0,0,0,0,0,0,0
230010207002000,899681,1524,17,14,1,0,0,14,17,2,0
230010207002001,24817,0,3,2,0,0,0,2,3,0,0
230010207002002,10054,0,24,20,1,0,0,19,24,2,1
230010207002003,7102,0,0,0,0,0,0,0,0,0,0
230010207002004,16694,0,0,0,0,0,0,0,0,0,0
230010207002005,7893,0,13,11,1,0,0,10,12,1,0
230010207002006,11896,0,0,0,0,0,0,0,0,0,0
230010207002007,13674,0,53,44,2,1,0,42,51,5,1
230010207002008,33319,0,0,0,0,0,0,0,0,0,0
230010207002009,9439,0,36,30,2,1,0,28,35,3,1
230010207002010,124545,1103,26,26,1,0,0,20,30,2,1
230010207002011,76960,1,0,0,0,0,0,0,0,0,0
230010207002012,16337,0,13,8,0,0,0,11,9,1,0
230010207002013,18024,0,0,0,0,0,0,0,0,0,0
230010207003000,68889,0,25,25,1,0,0,20,29,2,1
230010207003001,21334,0,0,0,0,0,0,0,0,0,0
230010207003002,426458,0,17,17,1,0,0,13,20,1,1
230010207003003,15536,0,19,19,1,0,0,15,23,1,1
230010207003004,14854,0,62,62,3,1,0,48,72,4,3
230010207003005,86773,0,27,27,1,1,0,21,32,2,1
230010207003006,33108,0,0,0,0,0,0,0,0,0,0
230010207003007,36324,0,0,0,0,0,0,0,0,0,0
230010207003008,11859,0,1,1,0,0,0,1,2,0,0
230010207003009,26017,679,0,0,0,0,0,0,0,0,0
230010207003010,21512,0,0,0,0,0,0,0,0,0,0
230010207004000,670187,4886,8,8,0,0,0,6,9,0,0
230010207004001,48389,77,30,30,1,1,0,23,35,2,1
230010207004002,15462,0,42,42,2,1,0,32,49,3,2
230010207004003,31685,0,31,31,1,1,0,24,36,2,1
230010207004004,39966,0,48,48,2,1,0,37,56,3,2
230010207004005,48787,0,9,9,0,0,0,7,11,1,0
230010207004006,20338,0,4,4,0,0,0,3,5,0,0
230010207004007,70855,0,23,23,1,0,0,18,27,1,1
230010207004008,213793,3465,50,50,2,1,0,39,59,3,2
230010207004009,23610,0,25,24,1,0,0,19,29,1,1
230010207004010,29326,0,0,0,0,0,0,0,0,0,0
230010207004011,52044,0,0,0,0,0,0,0,0,0,0
230010207004012,13674,0,0,0,0,0,0,0,0,0,0
230010207004013,11663,0,25,24,1,0,0,19,29,1,1
